altitude,distance,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,ascent,battery_soc,cadence,calories,descent,grade,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,left_right_balance,temperature,year,month,day,hour,wind_speed,wind_direction
52.39999999999998,848.21,52.39999999999998,8.544,2,50.5254147,-84.8126298,8.544,2023-04-26 14:05:21,5.0,,59.0,26.0,5.0,0.0,,,764.0,,,51.0,13.0,2023,4,26,14,3.02,304.0
52.200000000000045,857.71,52.200000000000045,9.632,2,50.5255124,-84.8126721,9.632,2023-04-26 14:05:22,5.0,,69.0,27.0,5.0,0.0,,,797.0,,,52.0,13.0,2023,4,26,14,3.02,304.0
52.200000000000045,867.96,52.200000000000045,10.309,2,50.5256163,-84.8127242,10.309,2023-04-26 14:05:23,5.0,,73.0,28.0,5.0,0.0,,,829.0,,,50.0,13.0,2023,4,26,14,3.02,304.0
52.0,878.47,52.0,10.317,2,50.5257215,-84.8127727,10.317,2023-04-26 14:05:24,5.0,,79.0,29.0,5.0,0.0,,,818.0,,,47.0,13.0,2023,4,26,14,3.02,304.0
51.799999999999955,888.96,51.799999999999955,10.516,2,50.5258284,-84.8128241,10.516,2023-04-26 14:05:25,5.0,,76.0,30.0,5.0,0.0,28.5,98.5,610.0,26.0,99.5,45.0,13.0,2023,4,26,14,3.02,304.0
51.799999999999955,900.32,51.799999999999955,11.306,2,50.5259413,-84.8128853,11.306,2023-04-26 14:05:26,5.0,,85.0,30.0,5.0,0.0,28.0,99.0,646.0,29.0,100.0,42.0,13.0,2023,4,26,14,3.02,304.0
51.60000000000002,911.42,51.60000000000002,11.283,2,50.5260543,-84.812936,11.283,2023-04-26 14:05:27,5.0,,92.0,31.0,5.0,0.0,28.0,98.5,753.0,31.5,100.0,39.0,13.0,2023,4,26,14,3.02,304.0
51.799999999999955,922.21,51.799999999999955,11.241,2,50.5261615,-84.8129939,11.241,2023-04-26 14:05:28,5.0,,52.0,32.0,5.0,0.0,22.5,80.5,667.0,29.0,99.5,37.0,13.0,2023,4,26,14,3.02,304.0
52.0,933.42,52.0,11.422,2,50.5262762,-84.8130454,11.422,2023-04-26 14:05:29,5.0,,39.0,32.0,5.0,0.0,25.5,81.5,410.0,24.5,95.5,41.0,13.0,2023,4,26,14,3.02,304.0
52.200000000000045,943.94,52.200000000000045,10.174,3,50.5263825,-84.8130912,10.174,2023-04-26 14:05:30,5.0,,26.0,32.0,5.0,0.0,30.5,86.5,154.0,19.5,90.0,46.0,13.0,2023,4,26,14,3.02,304.0
52.39999999999998,953.03,52.39999999999998,8.938,3,50.5264764,-84.8131367,8.938,2023-04-26 14:05:31,5.0,,64.0,32.0,5.0,0.0,32.5,88.5,144.0,18.0,88.0,50.0,13.0,2023,4,26,14,3.02,304.0
52.799999999999955,961.01,52.799999999999955,8.248,3,50.526558,-84.8131759,8.248,2023-04-26 14:05:32,5.0,,84.0,32.0,5.0,0.0,27.5,81.0,237.0,25.0,93.5,53.0,13.0,2023,4,26,14,3.02,304.0
53.0,968.35,53.0,7.547,3,50.5266289,-84.8132123,7.547,2023-04-26 14:05:33,5.0,,78.0,33.0,5.0,0.0,23.0,74.0,294.0,31.5,98.5,54.0,13.0,2023,4,26,14,3.02,304.0
53.200000000000045,974.77,53.200000000000045,6.377,3,50.526694,-84.813236,6.377,2023-04-26 14:05:34,5.0,,74.0,33.0,5.0,0.0,22.5,78.5,245.0,23.5,80.0,62.0,13.0,2023,4,26,14,3.02,304.0
53.39999999999998,981.39,53.39999999999998,6.09,3,50.5267641,-84.8132669,6.09,2023-04-26 14:05:35,5.0,,69.0,33.0,5.0,0.0,21.5,80.0,168.0,24.5,81.5,63.0,13.0,2023,4,26,14,3.02,304.0
53.60000000000002,988.48,53.60000000000002,6.15,3,50.5268365,-84.8132968,6.15,2023-04-26 14:05:36,5.0,,62.0,33.0,5.0,0.0,22.0,80.0,143.0,31.5,95.0,59.0,13.0,2023,4,26,14,3.02,304.0
53.799999999999955,995.25,53.799999999999955,5.613,3,50.5269063,-84.8133178,5.613,2023-04-26 14:05:37,5.0,,56.0,33.0,5.0,0.0,27.0,89.5,142.0,28.5,88.5,52.0,13.0,2023,4,26,14,3.02,304.0
53.799999999999955,1001.26,53.799999999999955,4.551,3,50.5269687,-84.813349,4.551,2023-04-26 14:05:38,5.0,,49.0,33.0,5.0,0.0,24.0,83.0,135.0,24.5,84.5,45.0,13.0,2023,4,26,14,3.02,304.0
54.0,1005.42,54.0,3.574,3,50.5270115,-84.8133598,3.574,2023-04-26 14:05:39,5.0,,42.0,33.0,5.0,0.0,21.0,76.0,125.0,20.5,81.0,39.0,13.0,2023,4,26,14,3.02,304.0
54.0,1010.4,54.0,3.041,2,50.5270638,-84.8133661,3.041,2023-04-26 14:05:40,5.0,,36.0,34.0,5.0,0.0,19.0,73.0,117.0,19.5,79.0,38.0,13.0,2023,4,26,14,3.02,304.0
