battery_soc,cadence,distance,enhanced_speed,gps_accuracy,heart_rate,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,timestamp,temperature,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,100,9403.63,9.883,2,147,27.5,46.0,94.5,50.5802323,-84.8722839,389,23.5,80.0,9.883,2022-03-20 22:46:56,12.0,-60.80000000000001,-60.80000000000001,-0.53,2022,3,20,22,4.72,126.0
,102,9413.4,9.79,2,148,31.0,47.0,99.0,50.5802746,-84.8724132,485,26.0,85.0,9.79,2022-03-20 22:46:57,12.0,-61.0,-61.0,-0.11,2022,3,20,22,4.72,126.0
,103,9423.55,10.068,2,149,32.0,51.0,97.0,50.5803084,-84.872553,465,30.5,97.0,10.068,2022-03-20 22:46:58,12.0,-61.19999999999999,-61.19999999999999,0.0,2022,3,20,22,4.72,126.0
,104,9433.53,10.004,3,148,31.0,51.0,94.5,50.5803337,-84.8726925,322,32.5,99.5,10.004,2022-03-20 22:46:59,12.0,-61.80000000000001,-61.80000000000001,-0.47,2022,3,20,22,4.72,126.0
,102,9442.86,9.531,3,147,31.0,53.0,94.5,50.580341,-84.8728271,300,32.5,99.5,9.531,2022-03-20 22:47:00,12.0,-61.39999999999998,-61.39999999999998,-0.67,2022,3,20,22,4.72,126.0
,101,9452.13,9.42,3,146,31.0,54.0,94.5,50.5803535,-84.8729602,328,32.5,99.5,9.42,2022-03-20 22:47:01,12.0,-61.19999999999999,-61.19999999999999,-0.2,2022,3,20,22,4.72,126.0
,100,9461.45,9.278,3,146,27.5,55.0,93.5,50.5803586,-84.8730951,300,29.5,93.0,9.278,2022-03-20 22:47:02,12.0,-61.19999999999999,-61.19999999999999,0.0,2022,3,20,22,4.72,126.0
,100,9470.54,9.055,2,146,24.5,50.0,86.0,50.5803695,-84.8732258,308,27.5,89.5,9.055,2022-03-20 22:47:03,12.0,-61.19999999999999,-61.19999999999999,0.0,2022,3,20,22,4.72,126.0
,99,9479.11,8.747,2,145,24.0,45.0,77.5,50.5803879,-84.8733475,328,26.5,89.0,8.747,2022-03-20 22:47:04,12.0,-61.39999999999998,-61.39999999999998,0.44,2022,3,20,22,4.72,126.0
,99,9487.37,8.507,2,145,24.5,51.0,80.5,50.5804032,-84.873465,250,25.0,85.0,8.507,2022-03-20 22:47:05,12.0,-61.60000000000002,-61.60000000000002,0.39,2022,3,20,22,4.72,126.0
,69,9495.96,8.497,2,146,14.0,52.0,63.5,50.5804078,-84.8735893,214,24.5,84.0,8.497,2022-03-20 22:47:06,12.0,-61.60000000000002,-61.60000000000002,-0.62,2022,3,20,22,4.72,126.0
,66,9504.44,8.636,2,145,18.5,60.0,73.0,50.5804138,-84.8737119,200,24.5,87.0,8.636,2022-03-20 22:47:07,12.0,-61.39999999999998,-61.39999999999998,-0.78,2022,3,20,22,4.72,126.0
,74,9512.97,8.471,2,145,28.5,71.0,92.0,50.5804192,-84.8738353,188,24.0,90.0,8.471,2022-03-20 22:47:08,12.0,-61.60000000000002,-61.60000000000002,-0.53,2022,3,20,22,4.72,126.0
,95,9521.54,8.528,2,146,21.5,68.0,71.0,50.5804204,-84.8739593,196,24.0,76.5,8.528,2022-03-20 22:47:09,12.0,-61.39999999999998,-61.39999999999998,-0.74,2022,3,20,22,4.72,126.0
,96,9530.11,8.239,2,145,22.5,56.0,76.5,50.5804155,-84.8740833,173,19.0,66.5,8.239,2022-03-20 22:47:10,12.0,-61.19999999999999,-61.19999999999999,-0.26,2022,3,20,22,4.72,126.0
,95,9538.14,7.892,3,142,22.5,53.0,77.5,50.5804198,-84.8741988,103,18.0,64.5,7.892,2022-03-20 22:47:11,12.0,-61.39999999999998,-61.39999999999998,0.53,2022,3,20,22,4.72,126.0
,93,9546.06,7.833,3,139,23.0,54.0,78.0,50.5804466,-84.8743064,38,18.0,64.5,7.833,2022-03-20 22:47:12,12.0,-61.39999999999998,-61.39999999999998,0.49,2022,3,20,22,4.72,126.0
,45,9554.47,8.416,3,137,32.5,63.0,91.0,50.5804981,-84.8744058,497,17.5,61.5,8.416,2022-03-20 22:47:13,12.0,-61.39999999999998,-61.39999999999998,0.12,2022,3,20,22,4.72,126.0
,92,9563.49,8.499,3,136,27.0,55.0,94.0,50.5805679,-84.8744959,539,17.5,62.0,8.499,2022-03-20 22:47:14,12.0,-61.60000000000002,-61.60000000000002,0.0,2022,3,20,22,4.72,126.0
,94,9572.05,8.249,3,135,28.5,49.0,94.5,50.5806446,-84.8745632,474,25.5,87.5,8.249,2022-03-20 22:47:15,12.0,-61.60000000000002,-61.60000000000002,-0.31,2022,3,20,22,4.72,126.0
,96,9580.75,8.461,3,134,29.0,46.0,91.5,50.5807285,-84.8746186,328,31.0,98.5,8.461,2022-03-20 22:47:16,12.0,-61.39999999999998,-61.39999999999998,-0.44,2022,3,20,22,4.72,126.0
,96,9589.04,8.316,3,134,28.5,46.0,88.5,50.5808048,-84.8746802,180,32.5,97.5,8.316,2022-03-20 22:47:17,12.0,-61.39999999999998,-61.39999999999998,-0.13,2022,3,20,22,4.72,126.0
,95,9597.21,8.112,3,134,25.0,51.0,79.0,50.5808818,-84.8747368,92,27.0,87.5,8.112,2022-03-20 22:47:18,12.0,-61.39999999999998,-61.39999999999998,0.0,2022,3,20,22,4.72,126.0
,94,9604.5,7.562,3,134,21.5,56.0,70.0,50.5809542,-84.8747757,6,22.0,77.5,7.562,2022-03-20 22:47:19,12.0,-61.39999999999998,-61.39999999999998,0.0,2022,3,20,22,4.72,126.0
,81,9611.35,7.236,3,134,15.5,50.0,72.0,50.5810263,-84.8747952,4,21.0,74.0,7.236,2022-03-20 22:47:20,12.0,-61.19999999999999,-61.19999999999999,0.24,2022,3,20,22,4.72,126.0
,67,9617.39,6.379,3,135,10.0,45.0,74.0,50.5810897,-84.8748125,3,19.5,71.0,6.379,2022-03-20 22:47:21,12.0,-60.80000000000001,-60.80000000000001,1.01,2022,3,20,22,4.72,126.0
,54,9623.29,5.632,3,135,4.0,40.0,75.5,50.5811482,-84.8748443,1,18.5,68.0,5.632,2022-03-20 22:47:22,12.0,-60.39999999999998,-60.39999999999998,1.88,2022,3,20,22,4.72,126.0
,0,9628.6,4.744,3,134,0.0,34.0,77.5,50.5811966,-84.874885,0,17.5,65.5,4.744,2022-03-20 22:47:23,12.0,-60.19999999999999,-60.19999999999999,2.56,2022,3,20,22,4.72,126.0
,0,9632.5,3.26,3,134,0.0,29.0,79.5,50.5812288,-84.8749212,0,17.5,65.5,3.26,2022-03-20 22:47:24,12.0,-60.19999999999999,-60.19999999999999,3.28,2022,3,20,22,4.72,126.0
,0,9635.17,1.845,3,134,0.0,24.0,81.5,50.5812505,-84.8749463,0,17.5,65.5,1.845,2022-03-20 22:47:25,12.0,-60.39999999999998,-60.39999999999998,3.56,2022,3,20,22,4.72,126.0
,0,9636.63,1.055,3,133,0.0,18.0,83.5,50.5812634,-84.8749565,0,17.5,65.5,1.055,2022-03-20 22:47:26,12.0,-60.60000000000002,-60.60000000000002,2.25,2022,3,20,22,4.72,126.0
,0,9638.02,0.992,2,134,0.0,13.0,85.0,50.5812782,-84.8749575,0,17.5,65.5,0.992,2022-03-20 22:47:27,12.0,-60.60000000000002,-60.60000000000002,0.51,2022,3,20,22,4.72,126.0
,0,9639.47,1.349,2,134,0.0,8.0,87.0,50.581293,-84.8749637,0,17.5,65.5,1.349,2022-03-20 22:47:28,12.0,-60.80000000000001,-60.80000000000001,0.0,2022,3,20,22,4.72,126.0
,0,9642.0,2.327,2,133,0.0,2.0,89.0,50.5813177,-84.874979,0,17.5,65.5,2.327,2022-03-20 22:47:29,12.0,-60.80000000000001,-60.80000000000001,0.0,2022,3,20,22,4.72,126.0
,6,9645.41,3.283,2,132,0.0,12.0,91.0,50.5813479,-84.8750061,145,17.5,65.5,3.283,2022-03-20 22:47:30,12.0,-60.80000000000001,-60.80000000000001,-0.98,2022,3,20,22,4.72,126.0
,20,9648.91,3.416,2,132,0.0,34.0,93.0,50.5813699,-84.8750452,271,17.5,65.5,3.416,2022-03-20 22:47:31,12.0,-61.0,-61.0,-2.77,2022,3,20,22,4.72,126.0
37.0,38,9652.42,3.363,2,133,1.5,56.0,94.5,50.5813729,-84.8750953,334,18.0,66.5,3.363,2022-03-20 22:47:32,12.0,-61.19999999999999,-61.19999999999999,-3.87,2022,3,20,22,4.72,126.0
,47,9656.16,4.041,2,133,27.0,45.0,96.5,50.5813653,-84.8751486,404,28.0,89.5,4.041,2022-03-20 22:47:33,12.0,-61.19999999999999,-61.19999999999999,-4.01,2022,3,20,22,4.72,126.0
,54,9661.04,5.222,2,133,27.5,53.0,96.5,50.5813527,-84.8752172,392,32.0,94.0,5.222,2022-03-20 22:47:34,12.0,-61.39999999999998,-61.39999999999998,-3.83,2022,3,20,22,4.72,126.0
,61,9666.87,6.226,2,133,23.5,54.0,94.0,50.5813395,-84.8752997,400,30.0,95.5,6.226,2022-03-20 22:47:35,12.0,-61.39999999999998,-61.39999999999998,-3.43,2022,3,20,22,4.72,126.0
,70,9673.41,6.672,2,133,21.5,54.0,92.5,50.5813266,-84.8753929,386,27.5,96.0,6.672,2022-03-20 22:47:36,12.0,-61.39999999999998,-61.39999999999998,-2.68,2022,3,20,22,4.72,126.0
,73,9680.4,7.149,2,133,20.0,56.0,90.0,50.5813089,-84.8754913,405,19.0,92.5,7.149,2022-03-20 22:47:37,12.0,-61.39999999999998,-61.39999999999998,-2.05,2022,3,20,22,4.72,126.0
,75,9687.68,7.229,2,132,19.5,54.0,89.5,50.5812863,-84.8755922,433,18.0,89.5,7.229,2022-03-20 22:47:38,12.0,-61.60000000000002,-61.60000000000002,-1.55,2022,3,20,22,4.72,126.0
,77,9694.95,7.21,2,132,19.0,53.0,90.0,50.5812624,-84.8756926,436,18.0,90.0,7.21,2022-03-20 22:47:39,12.0,-61.60000000000002,-61.60000000000002,-0.8,2022,3,20,22,4.72,126.0
,83,9702.73,7.703,2,132,19.5,53.0,91.5,50.5812386,-84.8758007,490,18.0,90.5,7.703,2022-03-20 22:47:40,12.0,-61.60000000000002,-61.60000000000002,-0.17,2022,3,20,22,4.72,126.0
,87,9710.96,8.185,2,131,20.0,53.0,92.5,50.5812153,-84.8759156,507,17.5,90.0,8.185,2022-03-20 22:47:41,12.0,-61.39999999999998,-61.39999999999998,0.0,2022,3,20,22,4.72,126.0
,91,9719.6,8.147,2,131,20.5,50.0,90.5,50.5811918,-84.8760367,264,18.5,93.0,8.147,2022-03-20 22:47:42,12.0,-61.60000000000002,-61.60000000000002,0.0,2022,3,20,22,4.72,126.0
,90,9727.99,7.966,2,131,31.5,50.0,91.5,50.5811649,-84.8761526,207,20.0,94.0,7.966,2022-03-20 22:47:43,12.0,-61.60000000000002,-61.60000000000002,0.0,2022,3,20,22,4.72,126.0
,89,9735.93,7.824,2,130,28.5,54.0,92.0,50.5811399,-84.8762626,181,27.5,89.5,7.824,2022-03-20 22:47:44,12.0,-61.60000000000002,-61.60000000000002,0.0,2022,3,20,22,4.72,126.0
,89,9743.94,7.613,2,129,24.5,48.0,82.0,50.5811127,-84.8763728,120,27.5,84.0,7.613,2022-03-20 22:47:45,11.0,-61.60000000000002,-61.60000000000002,0.0,2022,3,20,22,4.72,126.0
,85,9751.6,7.24,2,130,20.5,39.0,72.0,50.581088,-84.8764786,60,25.0,77.5,7.24,2022-03-20 22:47:46,11.0,-61.39999999999998,-61.39999999999998,0.0,2022,3,20,22,4.72,126.0
,39,9759.01,7.024,2,131,0.0,7.0,100.0,50.5810668,-84.8765821,112,16.0,57.0,7.024,2022-03-20 22:47:47,11.0,-61.39999999999998,-61.39999999999998,0.0,2022,3,20,22,4.72,126.0
,38,9766.55,7.443,2,131,0.0,7.0,100.0,50.5810484,-84.8766884,373,16.0,57.0,7.443,2022-03-20 22:47:48,11.0,-61.19999999999999,-61.19999999999999,0.32,2022,3,20,22,4.72,126.0
,66,9774.06,7.866,2,130,0.0,40.0,100.0,50.5810307,-84.8767944,468,16.0,57.0,7.866,2022-03-20 22:47:49,11.0,-61.19999999999999,-61.19999999999999,0.72,2022,3,20,22,4.72,126.0
,84,9782.15,8.118,2,131,9.0,55.0,95.0,50.581005,-84.8769062,516,18.0,71.5,8.118,2022-03-20 22:47:50,11.0,-61.19999999999999,-61.19999999999999,0.86,2022,3,20,22,4.72,126.0
,93,9790.53,8.269,2,131,20.0,52.0,88.5,50.5809846,-84.8770244,467,20.5,89.0,8.269,2022-03-20 22:47:51,11.0,-61.39999999999998,-61.39999999999998,0.95,2022,3,20,22,4.72,126.0
,97,9799.02,8.333,2,131,18.0,50.0,81.0,50.5809603,-84.8771429,324,20.0,92.5,8.333,2022-03-20 22:47:52,11.0,-61.60000000000002,-61.60000000000002,0.65,2022,3,20,22,4.72,126.0
,97,9807.6,8.125,2,131,35.0,52.0,96.5,50.5809292,-84.8772598,238,20.0,92.5,8.125,2022-03-20 22:47:53,11.0,-61.39999999999998,-61.39999999999998,-0.14,2022,3,20,22,4.72,126.0
,95,9816.08,8.094,2,133,31.5,50.0,89.5,50.5809035,-84.8773775,202,21.5,90.5,8.094,2022-03-20 22:47:54,11.0,-61.39999999999998,-61.39999999999998,-0.43,2022,3,20,22,4.72,126.0
,93,9824.57,8.184,2,134,25.0,47.0,79.0,50.5808848,-84.877498,324,23.0,86.5,8.184,2022-03-20 22:47:55,11.0,-61.39999999999998,-61.39999999999998,-0.14,2022,3,20,22,4.72,126.0
,93,9833.12,8.385,2,134,33.0,48.0,89.0,50.5808683,-84.8776199,285,23.5,82.5,8.385,2022-03-20 22:47:56,11.0,-61.19999999999999,-61.19999999999999,0.0,2022,3,20,22,4.72,126.0
,93,9841.41,8.045,2,135,41.0,49.0,98.5,50.580846,-84.8777355,247,24.0,78.5,8.045,2022-03-20 22:47:57,11.0,-61.39999999999998,-61.39999999999998,0.0,2022,3,20,22,4.72,126.0
,50,9849.04,7.493,2,136,18.0,49.0,67.5,50.5808086,-84.8778333,149,27.5,91.5,7.493,2022-03-20 22:47:58,11.0,-61.39999999999998,-61.39999999999998,0.0,2022,3,20,22,4.72,126.0
,69,9856.7,7.713,2,135,21.5,49.0,82.5,50.5807572,-84.8779199,394,28.0,94.5,7.713,2022-03-20 22:47:59,11.0,-61.80000000000001,-61.80000000000001,-0.33,2022,3,20,22,4.72,126.0
,92,9864.9,8.4,2,136,27.5,49.0,97.5,50.5806992,-84.8780091,261,28.0,94.5,8.4,2022-03-20 22:48:00,11.0,-61.80000000000001,-61.80000000000001,-0.79,2022,3,20,22,4.72,126.0
,84,9872.97,8.152,2,136,26.0,41.0,91.5,50.5806487,-84.8781039,136,26.5,90.0,8.152,2022-03-20 22:48:01,11.0,-61.80000000000001,-61.80000000000001,-1.19,2022,3,20,22,4.72,126.0
,58,9880.97,7.918,2,137,21.5,19.0,74.5,50.5806085,-84.8782061,177,23.0,77.0,7.918,2022-03-20 22:48:02,11.0,-62.0,-62.0,-1.71,2022,3,20,22,4.72,126.0
,78,9889.07,7.785,2,137,21.5,35.0,74.0,50.5805788,-84.8783163,193,26.5,85.0,7.785,2022-03-20 22:48:03,11.0,-62.39999999999998,-62.39999999999998,-1.93,2022,3,20,22,4.72,126.0
,91,9896.99,7.739,2,136,18.5,47.0,65.5,50.5805563,-84.8784269,117,29.0,91.0,7.739,2022-03-20 22:48:04,11.0,-62.60000000000002,-62.60000000000002,-1.85,2022,3,20,22,4.72,126.0
,77,9904.9,7.611,2,135,16.5,49.0,59.5,50.5805336,-84.8785374,118,29.0,91.0,7.611,2022-03-20 22:48:05,11.0,-62.60000000000002,-62.60000000000002,-1.91,2022,3,20,22,4.72,126.0
,57,9912.53,7.558,2,135,17.0,51.0,60.0,50.5805162,-84.8786453,180,28.0,88.5,7.558,2022-03-20 22:48:06,11.0,-62.39999999999998,-62.39999999999998,-1.87,2022,3,20,22,4.72,126.0
,85,9920.3,7.49,2,134,19.5,53.0,68.0,50.5805042,-84.8787567,157,17.5,64.0,7.49,2022-03-20 22:48:07,11.0,-62.39999999999998,-62.39999999999998,-1.35,2022,3,20,22,4.72,126.0
,89,9928.31,7.554,2,134,18.5,52.0,66.0,50.58049,-84.8788711,104,17.0,61.0,7.554,2022-03-20 22:48:08,11.0,-62.60000000000002,-62.60000000000002,-0.96,2022,3,20,22,4.72,126.0
,73,9936.35,7.707,2,134,15.5,55.0,64.5,50.5804713,-84.8789847,138,18.0,61.5,7.707,2022-03-20 22:48:09,11.0,-62.80000000000001,-62.80000000000001,-0.89,2022,3,20,22,4.72,126.0
,87,9944.72,7.92,2,134,14.5,60.0,68.0,50.580456,-84.8791043,300,19.0,63.5,7.92,2022-03-20 22:48:10,11.0,-62.80000000000001,-62.80000000000001,-0.53,2022,3,20,22,4.72,126.0
,88,9953.25,8.148,2,134,30.5,55.0,95.0,50.5804437,-84.8792268,320,28.0,80.5,8.148,2022-03-20 22:48:11,11.0,-62.80000000000001,-62.80000000000001,-0.34,2022,3,20,22,4.72,126.0
,89,9962.07,8.209,2,134,28.5,55.0,87.5,50.5804351,-84.879354,212,31.0,90.5,8.209,2022-03-20 22:48:12,11.0,-62.80000000000001,-62.80000000000001,-0.33,2022,3,20,22,4.72,126.0
,90,9970.61,8.116,2,135,23.0,53.0,75.0,50.5804252,-84.879477,142,30.5,90.0,8.116,2022-03-20 22:48:13,11.0,-62.80000000000001,-62.80000000000001,-0.11,2022,3,20,22,4.72,126.0
,90,9979.06,7.903,2,135,18.5,53.0,67.5,50.5804175,-84.8795989,148,22.5,73.5,7.903,2022-03-20 22:48:14,11.0,-62.80000000000001,-62.80000000000001,0.0,2022,3,20,22,4.72,126.0
,89,9987.45,7.885,2,134,20.0,57.0,72.5,50.5804133,-84.8797202,193,16.0,60.0,7.885,2022-03-20 22:48:15,11.0,-62.80000000000001,-62.80000000000001,0.0,2022,3,20,22,4.72,126.0
,89,9995.83,8.033,2,134,22.0,53.0,79.5,50.580405,-84.8798411,218,21.0,71.5,8.033,2022-03-20 22:48:16,11.0,-62.80000000000001,-62.80000000000001,0.0,2022,3,20,22,4.72,126.0
,89,10004.21,8.039,2,136,24.5,57.0,85.5,50.5803999,-84.8799623,247,23.5,77.0,8.039,2022-03-20 22:48:17,11.0,-62.80000000000001,-62.80000000000001,0.0,2022,3,20,22,4.72,126.0
,89,10012.2,7.97,2,139,26.0,58.0,87.5,50.5803921,-84.8800776,274,24.0,77.5,7.97,2022-03-20 22:48:18,11.0,-63.0,-63.0,0.0,2022,3,20,22,4.72,126.0
,90,10020.35,7.872,2,140,26.5,54.0,88.5,50.5803831,-84.880195,235,24.5,77.5,7.872,2022-03-20 22:48:19,11.0,-63.0,-63.0,-0.21,2022,3,20,22,4.72,126.0
,90,10028.55,7.961,2,140,26.0,50.0,86.0,50.5803709,-84.8803127,171,24.0,76.5,7.961,2022-03-20 22:48:20,11.0,-63.19999999999999,-63.19999999999999,-0.56,2022,3,20,22,4.72,126.0
,90,10036.72,7.927,2,141,20.0,50.0,68.0,50.5803596,-84.88043,157,19.5,66.0,7.927,2022-03-20 22:48:21,11.0,-63.0,-63.0,-0.46,2022,3,20,22,4.72,126.0
,90,10044.82,7.896,2,142,19.0,54.0,68.0,50.5803502,-84.8805468,151,17.0,61.5,7.896,2022-03-20 22:48:22,11.0,-63.0,-63.0,-0.12,2022,3,20,22,4.72,126.0
,89,10052.86,7.745,2,143,19.5,57.0,71.0,50.5803423,-84.8806628,150,18.0,62.0,7.745,2022-03-20 22:48:23,11.0,-63.0,-63.0,0.0,2022,3,20,22,4.72,126.0
,89,10060.71,7.359,2,144,20.0,58.0,72.0,50.5803337,-84.880776,135,19.5,63.5,7.359,2022-03-20 22:48:24,11.0,-63.19999999999999,-63.19999999999999,0.0,2022,3,20,22,4.72,126.0
,88,10068.33,7.379,2,143,19.5,55.0,69.0,50.5803255,-84.8808857,94,20.0,64.5,7.379,2022-03-20 22:48:25,11.0,-63.19999999999999,-63.19999999999999,0.0,2022,3,20,22,4.72,126.0
,87,10075.97,7.553,2,144,19.0,51.0,66.0,50.580321,-84.8809962,53,20.0,66.0,7.553,2022-03-20 22:48:26,11.0,-63.0,-63.0,0.0,2022,3,20,22,4.72,126.0
,58,10083.83,7.718,2,145,19.0,53.0,65.5,50.5803138,-84.8811098,329,20.0,66.0,7.718,2022-03-20 22:48:27,11.0,-63.0,-63.0,0.0,2022,3,20,22,4.72,126.0
,85,10091.8,7.798,2,146,23.5,51.0,75.5,50.580305,-84.8812246,333,26.0,77.5,7.798,2022-03-20 22:48:28,11.0,-63.0,-63.0,0.0,2022,3,20,22,4.72,126.0
,86,10099.76,8.042,2,145,30.5,45.0,93.0,50.580299,-84.8813397,360,35.5,97.5,8.042,2022-03-20 22:48:29,11.0,-63.0,-63.0,0.0,2022,3,20,22,4.72,126.0
,88,10108.07,8.077,2,147,25.0,45.0,87.5,50.5802954,-84.8814598,391,36.5,99.5,8.077,2022-03-20 22:48:30,11.0,-62.80000000000001,-62.80000000000001,0.31,2022,3,20,22,4.72,126.0
,90,10116.42,8.178,2,148,29.0,42.0,96.5,50.5802962,-84.8815809,356,32.5,97.0,8.178,2022-03-20 22:48:31,11.0,-62.80000000000001,-62.80000000000001,0.46,2022,3,20,22,4.72,126.0
,91,10124.58,8.204,2,147,28.5,44.0,94.0,50.5802953,-84.881699,287,30.0,96.5,8.204,2022-03-20 22:48:32,11.0,-62.80000000000001,-62.80000000000001,0.36,2022,3,20,22,4.72,126.0
,91,10133.11,8.52,2,147,29.0,47.0,95.0,50.5802973,-84.8818225,334,29.5,97.0,8.52,2022-03-20 22:48:33,11.0,-63.0,-63.0,0.32,2022,3,20,22,4.72,126.0
