cadence,calories,power,timestamp,battery_soc,heart_rate,left_right_balance,temperature,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
96,37,196,2022-11-19 20:59:17,,134.0,55.0,11.0,27.0,90.0,23.0,81.5,843.14,10.342,3.0,50.5241384,-84.8120733,10.342,5.0,3.0,3.0,5.0,-2.09,2022,11,19,20,4.68,138.0
96,37,196,2022-11-19 20:59:18,,133.0,56.0,11.0,26.5,89.0,22.5,80.0,852.8,9.831,3.0,50.5242433,-84.8121005,9.831,4.800000000000011,3.0,3.0,4.800000000000011,-1.85,2022,11,19,20,4.68,138.0
96,37,171,2022-11-19 20:59:19,,132.0,57.0,11.0,25.0,84.5,21.5,77.5,861.58,9.023,3.0,50.5243341,-84.812128,9.023,4.800000000000011,3.0,3.0,4.800000000000011,-1.59,2022,11,19,20,4.68,138.0
96,37,170,2022-11-19 20:59:20,,132.0,58.0,11.0,23.0,80.0,20.5,75.0,870.21,8.733,3.0,50.5244217,-84.8121574,8.733,4.600000000000023,3.0,3.0,4.600000000000023,-1.34,2022,11,19,20,4.68,138.0
94,38,180,2022-11-19 20:59:21,,131.0,58.0,11.0,21.5,75.5,19.0,72.5,879.13,8.895,3.0,50.5245136,-84.8121953,8.895,4.399999999999977,3.0,3.0,4.399999999999977,-1.19,2022,11,19,20,4.68,138.0
92,38,201,2022-11-19 20:59:22,,131.0,59.0,11.0,21.5,78.0,17.5,60.0,889.0,9.733,3.0,50.5246146,-84.8122404,9.733,4.199999999999989,3.0,3.0,4.199999999999989,-1.14,2022,11,19,20,4.68,138.0
94,38,242,2022-11-19 20:59:23,,131.0,56.0,11.0,22.5,81.0,20.0,65.5,899.12,10.309,3.0,50.5247191,-84.8122858,10.309,4.0,3.0,3.0,4.0,-1.2,2022,11,19,20,4.68,138.0
96,38,233,2022-11-19 20:59:24,,131.0,54.0,11.0,23.0,80.5,24.0,78.0,910.04,10.309,3.0,50.5248291,-84.8123416,10.309,3.8000000000000114,3.0,4.0,3.8000000000000114,-1.34,2022,11,19,20,4.68,138.0
97,38,222,2022-11-19 20:59:25,,130.0,54.0,11.0,21.5,78.0,23.0,73.0,919.95,10.032,3.0,50.5249289,-84.812389,10.032,3.6000000000000227,3.0,4.0,3.6000000000000227,-1.54,2022,11,19,20,4.68,138.0
97,39,217,2022-11-19 20:59:26,,131.0,53.0,11.0,24.5,89.5,21.0,74.5,929.95,10.016,3.0,50.5250288,-84.8124415,10.016,3.3999999999999773,3.0,4.0,3.3999999999999773,-1.69,2022,11,19,20,4.68,138.0
95,39,225,2022-11-19 20:59:27,,134.0,51.0,11.0,25.5,91.0,22.5,76.5,939.63,9.771,3.0,50.5251252,-84.8124886,9.771,3.1999999999999886,3.0,4.0,3.1999999999999886,-1.8,2022,11,19,20,4.68,138.0
64,39,204,2022-11-19 20:59:28,,136.0,48.0,11.0,24.5,87.0,24.5,78.5,948.56,9.145,3.0,50.525215,-84.8125394,9.145,3.1999999999999886,3.0,4.0,3.1999999999999886,-1.8,2022,11,19,20,4.68,138.0
75,39,194,2022-11-19 20:59:29,,136.0,45.0,11.0,23.0,84.5,23.5,79.5,958.26,9.594,3.0,50.5253169,-84.8125758,9.594,3.0,3.0,5.0,3.0,-1.7,2022,11,19,20,4.68,138.0
99,40,252,2022-11-19 20:59:30,,136.0,44.0,11.0,21.5,81.5,23.0,80.0,968.77,10.293,3.0,50.5254251,-84.8126141,10.293,2.8000000000000114,3.0,5.0,2.8000000000000114,-1.54,2022,11,19,20,4.68,138.0
99,40,303,2022-11-19 20:59:31,,136.0,51.0,11.0,23.0,82.5,21.5,80.5,979.06,10.229,3.0,50.5255305,-84.812662,10.229,2.3999999999999773,3.0,5.0,2.3999999999999773,-1.47,2022,11,19,20,4.68,138.0
99,40,262,2022-11-19 20:59:32,,136.0,53.0,11.0,23.0,81.0,21.0,80.5,989.67,10.538,3.0,50.5256361,-84.8127146,10.538,2.3999999999999773,3.0,5.0,2.3999999999999773,-1.49,2022,11,19,20,4.68,138.0
100,40,267,2022-11-19 20:59:33,,137.0,52.0,11.0,23.5,81.5,21.0,78.5,1000.12,10.479,3.0,50.5257448,-84.8127618,10.479,2.1999999999999886,3.0,5.0,2.1999999999999886,-1.52,2022,11,19,20,4.68,138.0
101,41,293,2022-11-19 20:59:34,,138.0,51.0,11.0,26.0,88.5,21.5,73.5,1010.65,10.62,3.0,50.5258522,-84.8128119,10.62,2.1999999999999886,3.0,6.0,2.1999999999999886,-1.52,2022,11,19,20,4.68,138.0
101,41,301,2022-11-19 20:59:35,,138.0,50.0,11.0,23.0,81.0,22.0,75.0,1021.36,10.678,3.0,50.5259612,-84.81285,10.678,2.0,3.0,6.0,2.0,-1.53,2022,11,19,20,4.68,138.0
101,41,289,2022-11-19 20:59:36,,139.0,48.0,11.0,20.5,74.0,22.5,77.0,1032.27,10.733,3.0,50.5260739,-84.8128965,10.733,2.0,3.0,6.0,2.0,-1.52,2022,11,19,20,4.68,138.0
101,42,269,2022-11-19 20:59:37,,138.0,51.0,11.0,21.5,76.0,21.5,77.0,1042.89,10.638,3.0,50.5261842,-84.8129418,10.638,2.0,3.0,6.0,2.0,-1.44,2022,11,19,20,4.68,138.0
101,42,267,2022-11-19 20:59:38,,138.0,53.0,11.0,23.5,82.0,20.0,74.5,1052.67,10.015,3.0,50.5262822,-84.8129853,10.015,1.8000000000000114,3.0,6.0,1.8000000000000114,-1.24,2022,11,19,20,4.68,138.0
101,42,275,2022-11-19 20:59:39,,139.0,52.0,11.0,23.0,83.0,20.0,71.5,1061.79,9.343,3.0,50.5263757,-84.8130239,9.343,1.8000000000000114,3.0,6.0,1.8000000000000114,-1.01,2022,11,19,20,4.68,138.0
101,42,276,2022-11-19 20:59:40,,138.0,50.0,11.0,22.0,81.0,23.5,79.0,1071.23,9.517,3.0,50.5264737,-84.8130685,9.517,1.8000000000000114,3.0,6.0,1.8000000000000114,-0.59,2022,11,19,20,4.68,138.0
101,43,273,2022-11-19 20:59:41,,138.0,54.0,11.0,21.5,80.0,23.0,78.0,1080.74,9.56,3.0,50.5265705,-84.8131116,9.56,1.8000000000000114,3.0,6.0,1.8000000000000114,0.0,2022,11,19,20,4.68,138.0
100,43,263,2022-11-19 20:59:42,,138.0,52.0,11.0,20.5,79.0,22.0,76.0,1089.94,9.15,3.0,50.5266633,-84.813151,9.15,2.0,3.0,6.0,2.0,0.0,2022,11,19,20,4.68,138.0
99,43,271,2022-11-19 20:59:43,,137.0,53.0,11.0,23.5,84.0,21.5,75.0,1099.11,9.13,3.0,50.5267541,-84.8131972,9.13,2.0,3.0,6.0,2.0,0.0,2022,11,19,20,4.68,138.0
98,43,294,2022-11-19 20:59:44,,137.0,55.0,11.0,32.5,98.0,22.0,76.0,1109.04,9.723,3.0,50.5268554,-84.8132469,9.723,2.3999999999999773,3.0,6.0,2.3999999999999773,0.0,2022,11,19,20,4.68,138.0
97,44,316,2022-11-19 20:59:45,,136.0,54.0,10.0,33.0,95.5,23.5,76.0,1119.46,10.32,3.0,50.5269582,-84.8133056,10.32,2.6000000000000227,3.0,6.0,2.6000000000000227,0.0,2022,11,19,20,4.68,138.0
96,44,351,2022-11-19 20:59:46,,136.0,53.0,10.0,30.5,94.5,29.5,84.5,1129.74,10.238,3.0,50.5270629,-84.8133496,10.238,2.8000000000000114,4.0,6.0,2.8000000000000114,0.28,2022,11,19,20,4.68,138.0
95,44,346,2022-11-19 20:59:47,,135.0,54.0,10.0,28.5,96.0,32.0,90.0,1139.34,9.791,3.0,50.5271612,-84.8133857,9.791,3.0,4.0,6.0,3.0,1.1,2022,11,19,20,4.68,138.0
94,45,358,2022-11-19 20:59:48,,134.0,56.0,10.0,31.5,100.0,24.0,81.0,1147.8,8.774,3.0,50.5272494,-84.8134183,8.774,3.1999999999999886,4.0,6.0,3.1999999999999886,1.44,2022,11,19,20,4.68,138.0
92,45,355,2022-11-19 20:59:49,,133.0,55.0,10.0,31.0,99.5,25.5,83.0,1154.34,7.091,3.0,50.5273169,-84.8134427,7.091,3.3999999999999773,4.0,6.0,3.3999999999999773,1.69,2022,11,19,20,4.68,138.0
91,46,341,2022-11-19 20:59:50,,133.0,55.0,10.0,30.5,99.0,27.0,85.5,1163.5,8.633,3.0,50.5274123,-84.8134861,8.633,3.6000000000000227,5.0,6.0,3.6000000000000227,1.88,2022,11,19,20,4.68,138.0
90,46,298,2022-11-19 20:59:51,,132.0,54.0,10.0,30.5,98.5,28.5,88.0,1172.82,9.145,3.0,50.5275077,-84.8135245,9.145,3.8000000000000114,5.0,6.0,3.8000000000000114,1.96,2022,11,19,20,4.68,138.0
92,46,310,2022-11-19 20:59:52,,131.0,54.0,10.0,30.0,98.0,30.0,90.5,1182.24,9.357,3.0,50.5276043,-84.813568,9.357,4.0,5.0,6.0,4.0,1.94,2022,11,19,20,4.68,138.0
92,46,313,2022-11-19 20:59:53,,131.0,53.0,10.0,29.5,97.5,31.0,92.5,1191.61,9.51,3.0,50.5277009,-84.8136052,9.51,4.399999999999977,5.0,6.0,4.399999999999977,1.97,2022,11,19,20,4.68,138.0
93,47,316,2022-11-19 20:59:54,,130.0,53.0,10.0,30.0,97.0,30.5,91.5,1200.22,9.333,3.0,50.5277887,-84.8136468,9.333,4.600000000000023,5.0,6.0,4.600000000000023,2.0,2022,11,19,20,4.68,138.0
93,47,318,2022-11-19 20:59:55,,131.0,53.0,10.0,30.5,96.5,29.5,90.5,1210.84,9.804,3.0,50.5278956,-84.8136941,9.804,4.800000000000011,6.0,6.0,4.800000000000011,2.05,2022,11,19,20,4.68,138.0
92,47,302,2022-11-19 20:59:56,,131.0,52.0,10.0,31.0,96.5,29.0,89.5,1220.1,9.282,3.0,50.5279924,-84.8137327,9.282,5.0,6.0,6.0,5.0,2.12,2022,11,19,20,4.68,138.0
91,48,289,2022-11-19 20:59:57,,131.0,52.0,10.0,29.5,93.0,28.5,89.0,1229.87,9.595,2.0,50.5280889,-84.8137792,9.595,5.199999999999989,6.0,6.0,5.199999999999989,2.17,2022,11,19,20,4.68,138.0
90,48,279,2022-11-19 20:59:58,,130.0,53.0,10.0,25.5,87.5,28.0,88.5,1238.81,9.129,2.0,50.52818,-84.8138227,9.129,5.399999999999977,6.0,6.0,5.399999999999977,2.14,2022,11,19,20,4.68,138.0
91,48,282,2022-11-19 20:59:59,,130.0,54.0,10.0,32.0,95.5,25.0,82.5,1247.62,8.923,2.0,50.5282715,-84.813859,8.923,5.600000000000023,7.0,6.0,5.600000000000023,2.12,2022,11,19,20,4.68,138.0
91,49,288,2022-11-19 21:00:00,,129.0,51.0,10.0,30.0,96.0,26.0,84.0,1256.86,9.068,2.0,50.5283672,-84.8138978,9.068,5.600000000000023,7.0,6.0,5.600000000000023,2.11,2022,11,19,21,4.75,139.0
92,49,288,2022-11-19 21:00:01,,129.0,53.0,10.0,28.0,92.5,27.0,86.5,1265.98,9.108,2.0,50.5284582,-84.8139413,9.108,5.800000000000011,7.0,6.0,5.800000000000011,2.06,2022,11,19,21,4.75,139.0
93,49,264,2022-11-19 21:00:02,,129.0,53.0,10.0,25.5,87.5,27.5,86.5,1275.07,9.087,2.0,50.5285507,-84.8139799,9.087,6.0,7.0,6.0,6.0,1.92,2022,11,19,21,4.75,139.0
95,49,269,2022-11-19 21:00:03,,128.0,53.0,10.0,22.0,82.0,27.5,83.5,1284.19,9.16,2.0,50.5286447,-84.8140252,9.16,6.0,7.0,6.0,6.0,1.77,2022,11,19,21,4.75,139.0
96,50,267,2022-11-19 21:00:04,,128.0,52.0,10.0,24.0,84.0,24.5,83.0,1293.12,9.014,2.0,50.5287344,-84.81407,9.014,6.0,7.0,6.0,6.0,1.56,2022,11,19,21,4.75,139.0
97,50,261,2022-11-19 21:00:05,,127.0,51.0,10.0,24.0,84.5,24.0,82.5,1302.3,9.107,2.0,50.5288265,-84.8141137,9.107,6.0,8.0,6.0,6.0,1.3,2022,11,19,21,4.75,139.0
97,50,253,2022-11-19 21:00:06,,127.0,55.0,10.0,24.5,85.5,24.0,81.5,1311.61,9.275,2.0,50.5289231,-84.8141525,9.275,6.0,8.0,6.0,6.0,0.78,2022,11,19,21,4.75,139.0
98,50,243,2022-11-19 21:00:07,,127.0,57.0,10.0,24.5,86.0,23.5,81.0,1320.79,9.186,2.0,50.5290178,-84.8141981,9.186,6.0,8.0,6.0,6.0,0.0,2022,11,19,21,4.75,139.0
99,51,239,2022-11-19 21:00:08,,125.0,59.0,10.0,25.0,87.0,23.5,80.0,1329.95,9.166,2.0,50.5291098,-84.8142416,9.166,6.0,8.0,6.0,6.0,0.0,2022,11,19,21,4.75,139.0
98,51,238,2022-11-19 21:00:09,,124.0,61.0,10.0,25.0,87.5,23.5,79.5,1339.13,9.193,2.0,50.5292049,-84.8142798,9.193,6.0,8.0,6.0,6.0,0.0,2022,11,19,21,4.75,139.0
95,51,225,2022-11-19 21:00:10,,125.0,59.0,10.0,25.0,88.5,23.0,78.5,1348.55,9.345,2.0,50.5292998,-84.8143254,9.345,6.0,8.0,6.0,6.0,0.0,2022,11,19,21,4.75,139.0
92,51,208,2022-11-19 21:00:11,,124.0,57.0,10.0,25.5,89.0,23.0,78.0,1357.6,9.253,2.0,50.5293899,-84.81437,9.253,6.199999999999989,8.0,6.0,6.199999999999989,0.0,2022,11,19,21,4.75,139.0
93,51,213,2022-11-19 21:00:12,,122.0,55.0,10.0,24.0,85.5,23.0,78.0,1366.46,9.363,2.0,50.5294801,-84.814413,9.363,6.199999999999989,8.0,6.0,6.199999999999989,0.0,2022,11,19,21,4.75,139.0
93,52,218,2022-11-19 21:00:13,,122.0,54.0,10.0,19.5,75.0,24.0,79.5,1376.42,9.336,2.0,50.5295817,-84.8144614,9.336,6.199999999999989,8.0,6.0,6.199999999999989,0.0,2022,11,19,21,4.75,139.0
93,52,233,2022-11-19 21:00:14,,123.0,56.0,10.0,15.0,64.5,24.5,81.5,1385.76,9.306,2.0,50.5296777,-84.8145071,9.306,6.199999999999989,8.0,6.0,6.199999999999989,0.0,2022,11,19,21,4.75,139.0
95,52,234,2022-11-19 21:00:15,,123.0,57.0,10.0,24.0,84.0,23.0,76.0,1395.36,9.458,2.0,50.5297738,-84.8145528,9.458,6.199999999999989,8.0,6.0,6.199999999999989,0.0,2022,11,19,21,4.75,139.0
95,52,264,2022-11-19 21:00:16,,123.0,55.0,10.0,26.5,88.5,23.5,77.0,1405.08,9.434,2.0,50.5298693,-84.8145979,9.434,6.199999999999989,8.0,6.0,6.199999999999989,0.0,2022,11,19,21,4.75,139.0
96,53,242,2022-11-19 21:00:17,,124.0,56.0,10.0,28.0,89.0,24.0,80.0,1414.81,9.593,2.0,50.5299684,-84.8146447,9.593,6.199999999999989,8.0,6.0,6.199999999999989,0.0,2022,11,19,21,4.75,139.0
97,53,238,2022-11-19 21:00:18,,124.0,56.0,10.0,33.5,96.0,23.5,80.0,1424.9,9.712,2.0,50.5300712,-84.8146988,9.712,6.399999999999977,8.0,6.0,6.399999999999977,0.0,2022,11,19,21,4.75,139.0
98,53,235,2022-11-19 21:00:19,,125.0,54.0,10.0,28.5,89.0,21.5,77.5,1434.72,9.713,2.0,50.5301709,-84.8147441,9.713,6.399999999999977,8.0,6.0,6.399999999999977,0.0,2022,11,19,21,4.75,139.0
94,53,223,2022-11-19 21:00:20,,124.0,50.0,10.0,24.0,82.0,20.0,75.0,1444.67,9.711,2.0,50.5302709,-84.8147895,9.711,6.399999999999977,8.0,6.0,6.399999999999977,0.0,2022,11,19,21,4.75,139.0
68,53,166,2022-11-19 21:00:21,,122.0,38.0,10.0,20.0,68.5,20.5,75.0,1454.39,9.665,2.0,50.5303698,-84.8148363,9.665,6.399999999999977,8.0,6.0,6.399999999999977,0.0,2022,11,19,21,4.75,139.0
68,54,140,2022-11-19 21:00:22,,121.0,43.0,10.0,20.0,66.5,21.0,73.0,1463.76,9.836,2.0,50.5304649,-84.8148868,9.836,6.399999999999977,8.0,6.0,6.399999999999977,0.0,2022,11,19,21,4.75,139.0
72,54,173,2022-11-19 21:00:23,,119.0,52.0,10.0,27.0,88.5,20.5,66.5,1471.93,9.978,2.0,50.5305477,-84.8149244,9.978,6.600000000000023,8.0,6.0,6.600000000000023,0.0,2022,11,19,21,4.75,139.0
77,54,206,2022-11-19 21:00:24,,117.0,51.0,9.0,26.0,90.0,26.0,84.5,1484.48,10.019,2.0,50.5306715,-84.8149898,10.019,6.800000000000011,8.0,6.0,6.800000000000011,0.0,2022,11,19,21,4.75,139.0
80,54,258,2022-11-19 21:00:25,,117.0,51.0,9.0,27.5,92.5,28.5,92.5,1494.25,9.867,2.0,50.5307708,-84.8150345,9.867,7.0,8.0,6.0,7.0,0.0,2022,11,19,21,4.75,139.0
82,55,282,2022-11-19 21:00:26,,117.0,51.0,9.0,32.0,97.0,26.5,86.0,1504.63,10.092,2.0,50.5308775,-84.8150829,10.092,7.199999999999989,8.0,6.0,7.199999999999989,0.28,2022,11,19,21,4.75,139.0
82,55,291,2022-11-19 21:00:27,,117.0,51.0,9.0,31.5,95.5,26.5,87.0,1514.88,10.297,2.0,50.5309821,-84.8151355,10.297,7.399999999999977,8.0,6.0,7.399999999999977,1.06,2022,11,19,21,4.75,139.0
83,55,288,2022-11-19 21:00:28,,116.0,50.0,9.0,31.0,94.5,27.0,88.0,1525.25,10.412,2.0,50.531087,-84.8151826,10.412,7.399999999999977,8.0,6.0,7.399999999999977,1.22,2022,11,19,21,4.75,139.0
83,56,284,2022-11-19 21:00:29,,116.0,49.0,9.0,30.5,93.0,27.0,89.0,1535.76,10.505,2.0,50.5311945,-84.8152368,10.505,7.399999999999977,8.0,6.0,7.399999999999977,1.28,2022,11,19,21,4.75,139.0
84,56,280,2022-11-19 21:00:30,,116.0,46.0,9.0,30.5,92.0,27.0,90.0,1546.41,10.472,2.0,50.5313004,-84.8152921,10.472,7.600000000000023,8.0,6.0,7.600000000000023,1.24,2022,11,19,21,4.75,139.0
84,56,279,2022-11-19 21:00:31,,116.0,45.0,9.0,30.0,91.0,27.5,91.0,1556.85,10.414,2.0,50.5314033,-84.8153457,10.414,7.399999999999977,9.0,6.0,7.399999999999977,1.11,2022,11,19,21,4.75,139.0
64,56,263,2022-11-19 21:00:32,,116.0,48.0,9.0,29.5,89.5,27.5,92.0,1567.36,10.217,2.0,50.5315084,-84.8154006,10.217,7.199999999999989,9.0,6.0,7.199999999999989,0.69,2022,11,19,21,4.75,139.0
42,56,245,2022-11-19 21:00:33,,116.0,51.0,9.0,30.5,91.5,28.0,93.0,1577.79,9.978,2.0,50.5316134,-84.8154559,9.978,7.0,9.0,6.0,7.0,0.01,2022,11,19,21,4.75,139.0
29,57,198,2022-11-19 21:00:34,,116.0,54.0,9.0,32.0,93.5,29.0,94.5,1587.75,9.821,2.0,50.5317125,-84.8155099,9.821,6.800000000000011,9.0,6.0,6.800000000000011,-0.07,2022,11,19,21,4.75,139.0
59,57,195,2022-11-19 21:00:35,,115.0,56.0,9.0,33.5,95.5,30.0,96.0,1597.79,9.947,2.0,50.5318125,-84.8155645,9.947,6.600000000000023,9.0,6.0,6.600000000000023,-0.48,2022,11,19,21,4.75,139.0
83,57,243,2022-11-19 21:00:36,,115.0,55.0,9.0,34.5,97.5,30.5,97.0,1608.16,10.205,2.0,50.5319158,-84.8156182,10.205,6.600000000000023,9.0,7.0,6.600000000000023,-0.82,2022,11,19,21,4.75,139.0
89,58,354,2022-11-19 21:00:37,,115.0,48.0,9.0,36.0,100.0,31.5,98.5,1618.57,10.549,2.0,50.5320206,-84.8156654,10.549,6.600000000000023,9.0,7.0,6.600000000000023,-1.07,2022,11,19,21,4.75,139.0
91,58,432,2022-11-19 21:00:38,,115.0,47.0,9.0,34.5,96.5,31.5,99.0,1629.27,10.821,2.0,50.5321286,-84.8157193,10.821,6.600000000000023,9.0,7.0,6.600000000000023,-1.15,2022,11,19,21,4.75,139.0
92,58,379,2022-11-19 21:00:39,,115.0,46.0,9.0,32.0,93.0,31.5,98.5,1639.73,10.981,2.0,50.5322344,-84.8157719,10.981,6.600000000000023,9.0,7.0,6.600000000000023,-1.08,2022,11,19,21,4.75,139.0
94,59,364,2022-11-19 21:00:40,,115.0,45.0,9.0,29.0,90.0,31.0,97.0,1651.48,11.155,2.0,50.5323533,-84.8158308,11.155,6.600000000000023,9.0,7.0,6.600000000000023,-0.7,2022,11,19,21,4.75,139.0
97,59,354,2022-11-19 21:00:41,,115.0,46.0,9.0,26.5,87.0,30.5,95.0,1662.71,11.311,2.0,50.5324663,-84.8158919,11.311,6.399999999999977,9.0,7.0,6.399999999999977,0.0,2022,11,19,21,4.75,139.0
96,59,313,2022-11-19 21:00:42,,114.0,48.0,9.0,25.0,85.0,27.0,90.5,1674.34,11.389,2.0,50.5325849,-84.8159466,11.389,6.399999999999977,9.0,7.0,6.399999999999977,0.0,2022,11,19,21,4.75,139.0
94,60,258,2022-11-19 21:00:43,,114.0,46.0,9.0,31.0,91.0,22.0,79.5,1685.94,11.323,2.0,50.5327032,-84.8160016,11.323,6.199999999999989,9.0,7.0,6.199999999999989,-0.09,2022,11,19,21,4.75,139.0
88,60,172,2022-11-19 21:00:44,,114.0,46.0,9.0,30.0,85.5,19.5,71.5,1697.19,11.135,2.0,50.5328176,-84.8160565,11.135,6.0,9.0,7.0,6.0,-0.37,2022,11,19,21,4.75,139.0
66,60,138,2022-11-19 21:00:45,,113.0,47.0,9.0,20.5,65.5,18.5,68.5,1708.39,11.207,2.0,50.53293,-84.8161128,11.207,5.800000000000011,9.0,7.0,5.800000000000011,-0.54,2022,11,19,21,4.75,139.0
45,60,104,2022-11-19 21:00:46,,112.0,47.0,9.0,19.5,63.5,16.5,60.5,1719.31,11.179,2.0,50.5330367,-84.816173,11.179,5.600000000000023,9.0,7.0,5.600000000000023,-0.79,2022,11,19,21,4.75,139.0
23,60,71,2022-11-19 21:00:47,,113.0,47.0,9.0,19.0,61.5,14.5,52.5,1730.69,11.083,2.0,50.533152,-84.8162283,11.083,5.399999999999977,9.0,8.0,5.399999999999977,-1.04,2022,11,19,21,4.75,139.0
2,60,0,2022-11-19 21:00:48,,113.0,48.0,9.0,18.5,59.5,12.0,44.5,1741.99,11.06,2.0,50.5332673,-84.8162818,11.06,5.399999999999977,9.0,8.0,5.399999999999977,-1.22,2022,11,19,21,4.75,139.0
0,60,0,2022-11-19 21:00:49,,114.0,55.0,9.0,17.5,57.5,10.0,36.5,1752.79,11.168,2.0,50.5333782,-84.8163278,11.168,5.199999999999989,9.0,8.0,5.199999999999989,-1.31,2022,11,19,21,4.75,139.0
0,60,0,2022-11-19 21:00:50,,113.0,66.0,9.0,17.0,55.5,8.0,28.5,1764.12,11.507,2.0,50.5334923,-84.816379,11.507,5.0,9.0,8.0,5.0,-1.36,2022,11,19,21,4.75,139.0
0,60,0,2022-11-19 21:00:51,,112.0,76.0,9.0,16.5,53.5,5.5,20.5,1775.17,10.102,2.0,50.5336084,-84.8164161,10.102,4.800000000000011,9.0,8.0,4.800000000000011,-1.35,2022,11,19,21,4.75,139.0
30,60,2,2022-11-19 21:00:52,,113.0,86.0,9.0,15.5,51.5,3.5,12.5,1784.05,8.429,2.0,50.5336996,-84.8164521,8.429,4.800000000000011,9.0,8.0,4.800000000000011,-1.3,2022,11,19,21,4.75,139.0
64,60,17,2022-11-19 21:00:53,,112.0,97.0,9.0,15.0,49.5,1.0,4.5,1791.41,6.683,2.0,50.5337736,-84.8164885,6.683,4.600000000000023,9.0,9.0,4.600000000000023,-1.18,2022,11,19,21,4.75,139.0
55,60,30,2022-11-19 21:00:54,,111.0,91.0,9.0,15.0,51.0,1.5,4.5,1796.91,5.003,2.0,50.53383,-84.8165218,5.003,4.600000000000023,9.0,9.0,4.600000000000023,-1.08,2022,11,19,21,4.75,139.0
50,60,32,2022-11-19 21:00:55,,112.0,79.0,9.0,16.5,56.0,4.5,15.0,1800.82,3.513,2.0,50.5338693,-84.8165401,3.513,4.399999999999977,9.0,9.0,4.399999999999977,-1.01,2022,11,19,21,4.75,139.0
45,60,33,2022-11-19 21:00:56,,112.0,68.0,9.0,18.0,61.0,8.0,25.5,1804.17,3.222,2.0,50.5339024,-84.8165563,3.222,4.399999999999977,9.0,9.0,4.399999999999977,-0.98,2022,11,19,21,4.75,139.0
41,60,36,2022-11-19 21:00:57,,112.0,65.0,9.0,23.5,76.0,10.5,33.0,1808.12,4.3,2.0,50.5339444,-84.8165672,4.3,4.399999999999977,9.0,9.0,4.399999999999977,-0.97,2022,11,19,21,4.75,139.0
43,60,106,2022-11-19 21:00:58,,111.0,61.0,9.0,29.5,91.0,12.5,41.0,1812.68,4.645,2.0,50.5339912,-84.8165856,4.645,4.399999999999977,9.0,9.0,4.399999999999977,-0.98,2022,11,19,21,4.75,139.0
55,60,182,2022-11-19 21:00:59,,111.0,53.0,9.0,31.5,97.0,16.5,54.5,1817.54,5.009,2.0,50.5340412,-84.8166055,5.009,4.399999999999977,9.0,9.0,4.399999999999977,-1.03,2022,11,19,21,4.75,139.0
50,60,179,2022-11-19 21:01:00,,111.0,51.0,9.0,30.0,91.0,22.5,75.0,1822.57,4.93,2.0,50.5340914,-84.8166329,4.93,4.199999999999989,9.0,9.0,4.199999999999989,-1.14,2022,11,19,21,4.75,139.0
41,60,174,2022-11-19 21:01:01,,111.0,56.0,9.0,28.0,85.5,28.5,96.0,1827.29,4.827,2.0,50.5341393,-84.8166579,4.827,4.0,9.0,9.0,4.0,-1.38,2022,11,19,21,4.75,139.0
29,60,169,2022-11-19 21:01:02,,110.0,56.0,9.0,28.5,85.5,26.5,88.5,1831.92,4.277,2.0,50.5341855,-84.8166768,4.277,3.8000000000000114,9.0,9.0,3.8000000000000114,-1.68,2022,11,19,21,4.75,139.0
16,60,164,2022-11-19 21:01:03,,109.0,56.0,9.0,29.0,86.5,23.5,79.0,1835.83,3.671,2.0,50.534225,-84.8166947,3.671,3.8000000000000114,9.0,9.0,3.8000000000000114,-1.92,2022,11,19,21,4.75,139.0
4,60,0,2022-11-19 21:01:04,,109.0,55.0,9.0,29.0,87.0,20.5,69.5,1839.18,3.191,2.0,50.5342598,-84.816711,3.191,3.6000000000000227,9.0,10.0,3.6000000000000227,-2.12,2022,11,19,21,4.75,139.0
0,60,0,2022-11-19 21:01:05,,109.0,55.0,9.0,29.5,88.0,18.0,60.0,1842.15,2.708,2.0,50.5342911,-84.8167201,2.708,3.6000000000000227,9.0,10.0,3.6000000000000227,-2.2,2022,11,19,21,4.75,139.0
0,60,0,2022-11-19 21:01:06,,108.0,55.0,9.0,30.0,88.5,15.0,50.5,1844.55,1.996,2.0,50.5343172,-84.8167294,1.996,3.3999999999999773,9.0,10.0,3.3999999999999773,-2.24,2022,11,19,21,4.75,139.0
0,60,0,2022-11-19 21:01:07,,111.0,55.0,9.0,30.5,89.5,12.0,41.0,1846.18,1.495,2.0,50.5343335,-84.8167367,1.495,3.3999999999999773,9.0,10.0,3.3999999999999773,-2.25,2022,11,19,21,4.75,139.0
0,60,0,2022-11-19 21:01:08,,109.0,55.0,9.0,30.5,90.0,9.5,31.5,1847.4,1.142,2.0,50.5343435,-84.8167402,1.142,3.3999999999999773,9.0,10.0,3.3999999999999773,-2.2,2022,11,19,21,4.75,139.0
0,60,0,2022-11-19 21:01:09,,108.0,54.0,9.0,31.0,91.0,6.5,22.0,1849.04,2.23,2.0,50.5343583,-84.816758,2.23,3.3999999999999773,9.0,10.0,3.3999999999999773,-2.08,2022,11,19,21,4.75,139.0
