cadence,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,power,speed,timestamp,battery_soc,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,left_right_balance,temperature,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
87,119,4739.22,7.08,2,127,50.5409942,-84.8167284,179,7.08,2023-05-17 15:36:41,,23.5,78.0,17.5,66.0,57.0,26.0,44.39999999999998,67.0,72.0,44.39999999999998,0.0,2023,5,17,15,1.53,328.0
86,120,4746.0,6.686,2,127,50.5410074,-84.8168226,179,6.686,2023-05-17 15:36:42,,23.0,77.5,17.0,68.5,60.0,26.0,44.39999999999998,67.0,72.0,44.39999999999998,0.0,2023,5,17,15,1.53,328.0
87,120,4752.75,6.675,2,127,50.5410301,-84.8169152,203,6.675,2023-05-17 15:36:43,,26.5,87.0,20.0,77.0,58.0,26.0,44.39999999999998,67.0,72.0,44.39999999999998,0.0,2023,5,17,15,1.53,328.0
87,120,4759.57,6.783,2,127,50.5410572,-84.8170063,234,6.783,2023-05-17 15:36:44,,28.0,89.0,22.0,82.5,55.0,26.0,44.200000000000045,67.0,72.0,44.200000000000045,0.0,2023,5,17,15,1.53,328.0
88,120,4766.17,6.658,2,127,50.5410758,-84.8170975,263,6.658,2023-05-17 15:36:45,,27.5,87.0,23.0,85.5,52.0,26.0,44.0,67.0,72.0,44.0,0.0,2023,5,17,15,1.53,328.0
88,121,4773.42,7.081,2,127,50.5410897,-84.8172063,253,7.081,2023-05-17 15:36:46,,25.5,83.5,23.5,87.5,51.0,26.0,44.0,67.0,72.0,44.0,0.0,2023,5,17,15,1.53,328.0
87,121,4780.67,7.229,2,127,50.5410945,-84.8173064,234,7.229,2023-05-17 15:36:47,,23.5,75.0,22.0,80.0,51.0,26.0,44.0,67.0,72.0,44.0,-0.59,2023,5,17,15,1.53,328.0
87,121,4787.42,6.848,2,127,50.5410947,-84.8174065,208,6.848,2023-05-17 15:36:48,,22.0,73.0,19.5,73.5,51.0,26.0,44.0,67.0,72.0,44.0,-0.2,2023,5,17,15,1.53,328.0
88,121,4794.01,6.69,2,128,50.541099,-84.8174975,181,6.69,2023-05-17 15:36:49,,24.5,80.0,17.0,64.5,54.0,26.0,44.0,67.0,72.0,44.0,0.0,2023,5,17,15,1.53,328.0
89,122,4801.19,7.034,2,128,50.5410949,-84.8176063,220,7.034,2023-05-17 15:36:50,,26.5,86.0,18.5,69.0,54.0,26.0,43.799999999999955,67.0,72.0,43.799999999999955,0.0,2023,5,17,15,1.53,328.0
89,122,4808.03,6.913,2,129,50.5411078,-84.8177065,242,6.913,2023-05-17 15:36:51,,26.0,85.0,23.5,88.0,54.0,25.0,43.799999999999955,67.0,72.0,43.799999999999955,0.0,2023,5,17,15,1.53,328.0
89,122,4814.83,6.803,2,129,50.5411127,-84.8177985,250,6.803,2023-05-17 15:36:52,,27.0,88.0,20.5,80.0,56.0,25.0,43.799999999999955,67.0,72.0,43.799999999999955,0.0,2023,5,17,15,1.53,328.0
90,122,4822.17,7.227,3,130,50.5411129,-84.8179063,270,7.227,2023-05-17 15:36:53,,25.0,88.5,22.5,87.0,56.0,25.0,43.60000000000002,67.0,72.0,43.60000000000002,0.0,2023,5,17,15,1.53,328.0
91,123,4830.06,7.702,3,131,50.5411041,-84.8180159,297,7.702,2023-05-17 15:36:54,,24.0,88.0,23.5,90.5,52.0,25.0,43.39999999999998,67.0,73.0,43.39999999999998,-0.45,2023,5,17,15,1.53,328.0
90,123,4837.52,7.513,2,132,50.5411082,-84.8181252,323,7.513,2023-05-17 15:36:55,,24.0,87.0,24.0,90.5,52.0,25.0,43.39999999999998,67.0,73.0,43.39999999999998,-0.84,2023,5,17,15,1.53,328.0
89,123,4844.98,7.483,2,132,50.5411214,-84.818234,304,7.483,2023-05-17 15:36:56,,23.5,86.5,24.0,91.0,53.0,25.0,43.60000000000002,67.0,73.0,43.60000000000002,-1.02,2023,5,17,15,1.53,328.0
90,123,4852.4,7.434,2,132,50.5411351,-84.8183435,282,7.434,2023-05-17 15:36:57,,24.0,86.5,25.5,91.0,55.0,25.0,44.200000000000045,67.0,73.0,44.200000000000045,-0.77,2023,5,17,15,1.53,328.0
90,124,4859.5,7.176,2,133,50.5411444,-84.8184443,264,7.176,2023-05-17 15:36:58,,25.0,87.0,26.5,91.0,56.0,25.0,44.39999999999998,67.0,73.0,44.39999999999998,-0.22,2023,5,17,15,1.53,328.0
90,124,4866.75,7.245,2,133,50.5411622,-84.8185441,266,7.245,2023-05-17 15:36:59,,25.0,89.0,23.5,85.5,55.0,25.0,44.39999999999998,67.0,73.0,44.39999999999998,0.43,2023,5,17,15,1.53,328.0
91,124,4873.34,7.175,2,133,50.5411709,-84.8186353,308,7.175,2023-05-17 15:37:00,,26.0,91.5,21.0,83.0,54.0,25.0,44.39999999999998,67.0,73.0,44.39999999999998,1.03,2023,5,17,15,1.53,328.0
93,125,4881.57,7.427,2,134,50.5411851,-84.818761,336,7.427,2023-05-17 15:37:01,,28.5,94.0,23.0,89.0,54.0,25.0,44.39999999999998,68.0,73.0,44.39999999999998,1.44,2023,5,17,15,1.53,328.0
93,125,4889.03,7.344,2,134,50.5411901,-84.8188622,317,7.344,2023-05-17 15:37:02,,32.0,99.0,25.5,92.5,54.0,25.0,44.200000000000045,68.0,73.0,44.200000000000045,1.63,2023,5,17,15,1.53,328.0
91,125,4896.59,7.493,2,135,50.5411946,-84.8189713,287,7.493,2023-05-17 15:37:03,,27.0,90.0,24.0,86.5,55.0,25.0,44.200000000000045,68.0,73.0,44.200000000000045,0.43,2023,5,17,15,1.53,328.0
91,125,4904.29,7.65,2,135,50.5411904,-84.8190892,242,7.65,2023-05-17 15:37:04,,25.0,86.0,23.5,85.0,57.0,25.0,44.0,68.0,73.0,44.0,0.0,2023,5,17,15,1.53,328.0
93,126,4912.06,7.69,2,134,50.5411815,-84.8191992,292,7.69,2023-05-17 15:37:05,,25.0,85.0,23.5,87.0,53.0,25.0,43.799999999999955,68.0,73.0,43.799999999999955,0.08,2023,5,17,15,1.53,328.0
93,126,4919.71,7.683,2,133,50.5411768,-84.8193079,294,7.683,2023-05-17 15:37:06,,25.5,84.5,24.0,88.5,51.0,25.0,43.799999999999955,68.0,73.0,43.799999999999955,-0.46,2023,5,17,15,1.53,328.0
92,126,4927.35,7.594,2,134,50.5411809,-84.8194163,278,7.594,2023-05-17 15:37:07,,25.5,83.5,24.0,90.5,53.0,25.0,43.60000000000002,68.0,74.0,43.60000000000002,-1.03,2023,5,17,15,1.53,328.0
90,127,4934.97,7.275,2,135,50.5411855,-84.8195264,250,7.275,2023-05-17 15:37:08,,25.0,84.0,23.5,86.5,57.0,25.0,43.39999999999998,68.0,74.0,43.39999999999998,-1.37,2023,5,17,15,1.53,328.0
90,127,4942.3,7.25,2,135,50.5411857,-84.8196361,255,7.25,2023-05-17 15:37:09,,25.5,85.5,22.5,82.0,53.0,25.0,43.0,68.0,74.0,43.0,-1.7,2023,5,17,15,1.53,328.0
89,127,4949.59,7.221,2,135,50.5411901,-84.8197367,268,7.221,2023-05-17 15:37:10,,25.0,86.0,22.5,80.5,53.0,25.0,43.0,68.0,74.0,43.0,-1.94,2023,5,17,15,1.53,328.0
89,127,4956.92,7.496,2,136,50.541199,-84.8198455,270,7.496,2023-05-17 15:37:11,,24.0,85.0,23.0,83.5,53.0,25.0,43.39999999999998,68.0,74.0,43.39999999999998,-0.52,2023,5,17,15,1.53,328.0
89,128,4964.1,7.478,2,136,50.5412081,-84.819946,268,7.478,2023-05-17 15:37:12,,23.0,84.0,24.0,86.5,53.0,25.0,43.60000000000002,68.0,74.0,43.60000000000002,0.0,2023,5,17,15,1.53,328.0
89,128,4971.38,7.49,2,138,50.5412128,-84.8200549,271,7.49,2023-05-17 15:37:13,,22.0,80.5,23.5,84.5,52.0,25.0,43.60000000000002,68.0,74.0,43.60000000000002,0.0,2023,5,17,15,1.53,328.0
90,128,4978.55,7.348,2,139,50.5412174,-84.8201555,307,7.348,2023-05-17 15:37:14,,24.5,84.5,25.0,83.5,51.0,25.0,43.39999999999998,68.0,74.0,43.39999999999998,0.0,2023,5,17,15,1.53,328.0
89,129,4985.94,7.379,2,139,50.5412219,-84.8202639,327,7.379,2023-05-17 15:37:15,,30.5,96.0,27.5,87.0,51.0,25.0,43.0,68.0,74.0,43.0,0.0,2023,5,17,15,1.53,328.0
89,129,4993.6,7.418,2,140,50.5412265,-84.8203726,327,7.418,2023-05-17 15:37:16,,29.0,94.0,29.0,97.5,51.0,25.0,43.0,68.0,74.0,43.0,0.0,2023,5,17,15,1.53,328.0
89,129,5001.1,7.233,2,141,50.5412354,-84.8204826,317,7.233,2023-05-17 15:37:17,,23.5,82.0,30.0,98.0,45.0,24.0,43.0,68.0,74.0,43.0,0.0,2023,5,17,15,1.53,328.0
89,129,5008.59,7.414,2,142,50.5412401,-84.8205907,237,7.414,2023-05-17 15:37:18,,24.0,81.5,26.5,90.0,52.0,24.0,43.200000000000045,68.0,74.0,43.200000000000045,0.0,2023,5,17,15,1.53,328.0
88,130,5016.02,7.347,2,142,50.5412446,-84.8206999,228,7.347,2023-05-17 15:37:19,,25.0,81.5,23.5,83.5,51.0,24.0,43.200000000000045,68.0,74.0,43.200000000000045,0.0,2023,5,17,15,1.53,328.0
88,130,5023.45,7.26,2,142,50.5412491,-84.8208072,223,7.26,2023-05-17 15:37:20,,23.5,78.5,23.0,83.5,50.0,24.0,43.39999999999998,68.0,74.0,43.39999999999998,0.0,2023,5,17,15,1.53,328.0
88,130,5031.05,7.273,2,142,50.5412581,-84.8209186,215,7.273,2023-05-17 15:37:21,,23.0,83.0,21.0,82.0,55.0,24.0,43.39999999999998,68.0,74.0,43.39999999999998,0.0,2023,5,17,15,1.53,328.0
87,130,5038.45,7.249,2,143,50.5412629,-84.8210204,197,7.249,2023-05-17 15:37:22,,22.0,77.5,23.5,82.5,56.0,24.0,43.39999999999998,68.0,74.0,43.39999999999998,0.0,2023,5,17,15,1.53,328.0
77,130,5045.36,6.941,2,143,50.5412674,-84.821119,180,6.941,2023-05-17 15:37:23,,22.0,75.0,20.5,72.5,57.0,24.0,43.39999999999998,68.0,74.0,43.39999999999998,0.0,2023,5,17,15,1.53,328.0
54,130,5052.23,6.909,2,143,50.5412762,-84.8212184,169,6.909,2023-05-17 15:37:24,,22.0,74.5,17.5,64.0,58.0,24.0,43.39999999999998,68.0,74.0,43.39999999999998,0.0,2023,5,17,15,1.53,328.0
30,130,5059.06,6.638,2,143,50.5412854,-84.821319,157,6.638,2023-05-17 15:37:25,,22.0,75.0,17.0,62.5,60.0,24.0,43.200000000000045,68.0,74.0,43.200000000000045,0.0,2023,5,17,15,1.53,328.0
7,130,5065.82,6.647,2,143,50.5412901,-84.8214192,146,6.647,2023-05-17 15:37:26,,21.5,75.0,17.0,61.5,62.0,24.0,43.200000000000045,68.0,74.0,43.200000000000045,0.0,2023,5,17,15,1.53,328.0
0,130,5071.43,4.79,2,144,50.5412904,-84.821503,0,4.79,2023-05-17 15:37:27,,21.5,75.5,16.5,60.0,64.0,24.0,43.39999999999998,68.0,74.0,43.39999999999998,0.0,2023,5,17,15,1.53,328.0
0,130,5076.01,4.482,2,145,50.5412728,-84.821559,0,4.482,2023-05-17 15:37:28,,21.5,76.0,16.0,58.5,66.0,24.0,43.39999999999998,68.0,74.0,43.39999999999998,0.0,2023,5,17,15,1.53,328.0
0,130,5079.76,3.458,2,145,50.5412461,-84.8216044,0,3.458,2023-05-17 15:37:29,,21.5,76.0,16.0,57.5,68.0,24.0,43.39999999999998,68.0,74.0,43.39999999999998,0.0,2023,5,17,15,1.53,328.0
0,130,5082.63,3.1,2,146,50.5412278,-84.8216406,0,3.1,2023-05-17 15:37:30,,21.0,76.5,15.5,56.0,70.0,24.0,43.60000000000002,68.0,74.0,43.60000000000002,0.0,2023,5,17,15,1.53,328.0
0,130,5085.01,2.508,2,146,50.5412137,-84.8216601,0,2.508,2023-05-17 15:37:31,,21.0,77.0,15.0,55.0,72.0,24.0,43.60000000000002,68.0,74.0,43.60000000000002,0.0,2023,5,17,15,1.53,328.0
0,130,5087.1,1.97,2,145,50.5411911,-84.8216698,0,1.97,2023-05-17 15:37:32,,21.0,77.0,15.0,53.5,74.0,24.0,43.60000000000002,68.0,74.0,43.60000000000002,0.0,2023,5,17,15,1.53,328.0
0,130,5088.81,2.039,2,144,50.5411728,-84.8216701,0,2.039,2023-05-17 15:37:33,,21.0,77.5,14.5,52.0,76.0,24.0,43.60000000000002,68.0,74.0,43.60000000000002,0.0,2023,5,17,15,1.53,328.0
0,130,5091.53,2.917,2,144,50.5411458,-84.8216614,0,2.917,2023-05-17 15:37:34,,20.5,77.5,14.5,51.0,77.0,24.0,43.60000000000002,68.0,74.0,43.60000000000002,0.0,2023,5,17,15,1.53,328.0
45,130,5094.86,3.166,2,145,50.5411098,-84.8216523,31,3.166,2023-05-17 15:37:35,,20.5,78.0,14.0,49.5,73.0,24.0,43.60000000000002,68.0,74.0,43.60000000000002,0.0,2023,5,17,15,1.53,328.0
59,130,5098.2,3.044,2,146,50.5410734,-84.8216606,66,3.044,2023-05-17 15:37:36,,20.5,73.5,15.0,54.0,47.0,24.0,43.799999999999955,68.0,74.0,43.799999999999955,0.0,2023,5,17,15,1.53,328.0
57,130,5101.33,2.809,2,146,50.5410416,-84.821661,84,2.809,2023-05-17 15:37:37,,20.5,68.5,16.5,59.0,48.0,24.0,43.799999999999955,68.0,74.0,43.799999999999955,0.0,2023,5,17,15,1.53,328.0
41,130,5103.81,1.694,2,146,50.5410139,-84.8216523,82,1.694,2023-05-17 15:37:38,,,,,,,24.0,43.799999999999955,68.0,74.0,43.799999999999955,0.0,2023,5,17,15,1.53,328.0
25,130,5105.15,1.238,2,147,50.5409997,-84.8216606,80,1.238,2023-05-17 15:37:39,,,,,,,24.0,43.799999999999955,68.0,74.0,43.799999999999955,0.6,2023,5,17,15,1.53,328.0
