altitude,battery_soc,cadence,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,timestamp,temperature,year,month,day,hour,wind_speed,wind_direction
30.399999999999977,,80.0,2539.47,30.399999999999977,5.964,3,0.39,23.0,49.0,79.5,50.5124283,-84.8139371,30.0,20.5,76.5,5.964,2022-05-11 11:48:42,20.0,2022,5,11,11,2.78,218.0
30.399999999999977,,80.0,2545.65,30.399999999999977,5.613,3,0.88,23.0,49.0,76.5,50.5123663,-84.8139051,5.0,20.0,77.0,5.613,2022-05-11 11:48:43,20.0,2022,5,11,11,2.78,218.0
30.399999999999977,,0.0,2551.14,30.399999999999977,5.228,3,0.98,23.0,49.0,76.0,50.5123121,-84.8138742,0.0,20.0,77.0,5.228,2022-05-11 11:48:44,20.0,2022,5,11,11,2.78,218.0
30.600000000000023,,0.0,2556.61,30.600000000000023,4.89,3,0.99,23.0,49.0,76.0,50.512255,-84.8138551,0.0,20.0,77.0,4.89,2022-05-11 11:48:45,20.0,2022,5,11,11,2.78,218.0
30.600000000000023,,0.0,2561.81,30.600000000000023,4.67,3,0.98,23.0,48.0,76.0,50.5122005,-84.8138389,0.0,20.0,77.0,4.67,2022-05-11 11:48:46,20.0,2022,5,11,11,2.78,218.0
30.399999999999977,,0.0,2566.44,30.399999999999977,3.826,3,0.59,23.0,48.0,76.0,50.5121567,-84.8138074,0.0,20.0,77.0,3.826,2022-05-11 11:48:47,20.0,2022,5,11,11,2.78,218.0
30.399999999999977,,0.0,2569.76,30.399999999999977,3.454,3,0.11,23.0,48.0,76.0,50.5121326,-84.8137719,0.0,20.0,77.0,3.454,2022-05-11 11:48:48,20.0,2022,5,11,11,2.78,218.0
30.200000000000045,,0.0,2573.84,30.200000000000045,3.574,3,0.0,23.0,48.0,76.0,50.5121088,-84.8137225,0.0,20.0,77.0,3.574,2022-05-11 11:48:49,20.0,2022,5,11,11,2.78,218.0
30.200000000000045,,0.0,2577.98,30.200000000000045,3.892,3,0.0,23.0,48.0,76.0,50.5120965,-84.8136648,0.0,20.0,77.0,3.892,2022-05-11 11:48:50,20.0,2022,5,11,11,2.78,218.0
30.399999999999977,,0.0,2582.12,30.399999999999977,3.9,3,-0.46,23.0,48.0,76.0,50.5121021,-84.8136055,0.0,20.0,77.0,3.9,2022-05-11 11:48:51,20.0,2022,5,11,11,2.78,218.0
30.200000000000045,,0.0,2586.3,30.200000000000045,3.923,3,-1.2,23.0,47.0,76.0,50.5121158,-84.8135479,0.0,20.0,77.0,3.923,2022-05-11 11:48:52,20.0,2022,5,11,11,2.78,218.0
30.200000000000045,,0.0,2591.01,30.200000000000045,4.571,3,-1.54,23.0,47.0,76.0,50.5121353,-84.813485,0.0,20.0,77.0,4.571,2022-05-11 11:48:53,20.0,2022,5,11,11,2.78,218.0
30.0,,0.0,2595.5,30.0,4.379,3,-0.97,23.0,47.0,76.0,50.512155,-84.8134258,0.0,20.0,77.0,4.379,2022-05-11 11:48:54,20.0,2022,5,11,11,2.78,218.0
30.0,,35.0,2600.17,30.0,4.57,3,-0.18,23.5,47.0,87.5,50.5121734,-84.8133628,157.0,23.5,86.5,4.57,2022-05-11 11:48:55,20.0,2022,5,11,11,2.78,218.0
30.0,,63.0,2604.76,30.0,4.572,3,-0.53,24.0,48.0,93.0,50.5121914,-84.8133009,164.0,25.0,90.5,4.572,2022-05-11 11:48:56,20.0,2022,5,11,11,2.78,218.0
30.0,,70.0,2609.39,30.0,4.608,4,-0.69,25.0,56.0,90.0,50.512221,-84.8132471,161.0,23.0,83.5,4.608,2022-05-11 11:48:57,20.0,2022,5,11,11,2.78,218.0
30.0,,76.0,2615.95,30.0,6.067,4,-0.16,25.0,56.0,90.0,50.5122781,-84.8131916,191.0,23.0,83.5,6.067,2022-05-11 11:48:58,20.0,2022,5,11,11,2.78,218.0
29.799999999999955,,72.0,2621.99,29.799999999999955,6.096,4,0.0,25.0,53.0,90.0,50.512316,-84.8131208,146.0,23.0,83.5,6.096,2022-05-11 11:48:59,20.0,2022,5,11,11,2.78,218.0
29.799999999999955,,64.0,2627.34,29.799999999999955,5.681,4,0.0,25.0,54.0,90.0,50.51235,-84.8130583,119.0,23.0,83.5,5.681,2022-05-11 11:49:00,20.0,2022,5,11,11,2.78,218.0
29.799999999999955,,65.0,2633.32,29.799999999999955,5.774,4,-0.32,25.0,56.0,90.0,50.5123893,-84.8129898,71.0,23.0,83.5,5.774,2022-05-11 11:49:01,20.0,2022,5,11,11,2.78,218.0
29.799999999999955,,68.0,2639.05,29.799999999999955,5.754,4,-0.81,24.0,56.0,86.0,50.5124314,-84.8129294,58.0,18.0,83.5,5.754,2022-05-11 11:49:02,20.0,2022,5,11,11,2.78,218.0
29.600000000000023,,72.0,2644.95,29.600000000000023,5.849,4,-0.99,20.5,56.0,74.0,50.5124769,-84.8128698,104.0,2.5,83.5,5.849,2022-05-11 11:49:03,20.0,2022,5,11,11,2.78,218.0
29.799999999999955,,74.0,2650.53,29.799999999999955,5.638,4,-0.61,20.0,55.0,71.0,50.5125093,-84.8128019,87.0,5.0,83.5,5.638,2022-05-11 11:49:04,20.0,2022,5,11,11,2.78,218.0
29.799999999999955,,75.0,2655.77,29.799999999999955,5.364,4,-0.11,20.0,54.0,70.0,50.5125407,-84.812739,57.0,11.5,83.5,5.364,2022-05-11 11:49:05,20.0,2022,5,11,11,2.78,218.0
29.799999999999955,,76.0,2661.36,29.799999999999955,5.5,4,0.0,19.5,53.0,69.0,50.5125729,-84.8126708,27.0,17.5,83.5,5.5,2022-05-11 11:49:06,20.0,2022,5,11,11,2.78,218.0
29.600000000000023,,0.0,2665.8,29.600000000000023,4.701,4,0.0,19.5,52.0,68.0,50.5125988,-84.8126169,0.0,23.0,83.5,4.701,2022-05-11 11:49:07,20.0,2022,5,11,11,2.78,218.0
29.600000000000023,,0.0,2670.35,29.600000000000023,4.637,4,0.0,19.5,50.0,68.0,50.5126071,-84.8125519,0.0,23.0,83.5,4.637,2022-05-11 11:49:08,20.0,2022,5,11,11,2.78,218.0
29.600000000000023,,0.0,2674.24,29.600000000000023,4.056,4,0.0,19.5,49.0,68.0,50.5126112,-84.812496,0.0,23.0,83.5,4.056,2022-05-11 11:49:09,20.0,2022,5,11,11,2.78,218.0
29.600000000000023,,0.0,2678.63,29.600000000000023,4.306,4,0.0,19.5,48.0,68.0,50.5125842,-84.8124443,0.0,23.0,83.5,4.306,2022-05-11 11:49:10,20.0,2022,5,11,11,2.78,218.0
29.600000000000023,,1.0,2683.65,29.600000000000023,4.886,4,0.0,19.5,47.0,68.5,50.5125815,-84.8123719,0.0,23.0,83.0,4.886,2022-05-11 11:49:11,20.0,2022,5,11,11,2.78,218.0
29.799999999999955,,12.0,2688.34,29.799999999999955,4.712,4,0.0,19.5,47.0,72.5,50.5125448,-84.8123268,233.0,22.0,77.0,4.712,2022-05-11 11:49:12,20.0,2022,5,11,11,2.78,218.0
29.799999999999955,,23.0,2693.77,29.799999999999955,5.227,4,0.0,19.0,48.0,77.0,50.5125009,-84.812275,330.0,20.5,71.0,5.227,2022-05-11 11:49:13,20.0,2022,5,11,11,2.78,218.0
29.799999999999955,,30.0,2698.72,29.799999999999955,5.009,4,0.0,19.5,,78.0,50.512459,-84.8122309,300.0,20.0,68.5,5.009,2022-05-11 11:49:14,20.0,2022,5,11,11,2.78,218.0
29.600000000000023,,36.0,2704.06,29.600000000000023,5.28,4,0.0,19.5,,78.5,50.5124137,-84.8121836,247.0,19.0,67.0,5.28,2022-05-11 11:49:15,20.0,2022,5,11,11,2.78,218.0
29.600000000000023,,43.0,2707.9,29.600000000000023,4.154,4,0.0,20.0,,79.5,50.5123792,-84.812153,194.0,18.0,65.0,4.154,2022-05-11 11:49:16,20.0,2022,5,11,11,2.78,218.0
29.600000000000023,,49.0,2711.96,29.600000000000023,4.091,3,0.0,20.5,,80.0,50.5123495,-84.8121098,141.0,17.0,63.5,4.091,2022-05-11 11:49:17,20.0,2022,5,11,11,2.78,218.0
29.600000000000023,,55.0,2716.15,29.600000000000023,4.185,3,0.0,21.0,,80.5,50.5123158,-84.8120699,88.0,16.5,62.0,4.185,2022-05-11 11:49:18,20.0,2022,5,11,11,2.78,218.0
29.600000000000023,,62.0,2720.89,29.600000000000023,4.606,3,0.0,21.5,,81.0,50.5122697,-84.8120407,34.0,15.5,60.0,4.606,2022-05-11 11:49:19,20.0,2022,5,11,11,2.78,218.0
29.600000000000023,,0.0,2725.17,29.600000000000023,4.337,3,0.0,21.5,,81.5,50.5122283,-84.8120138,0.0,15.0,59.0,4.337,2022-05-11 11:49:20,20.0,2022,5,11,11,2.78,218.0
29.399999999999977,,0.0,2728.59,29.399999999999977,3.681,3,0.0,21.5,,81.5,50.5121987,-84.8119845,0.0,15.0,59.0,3.681,2022-05-11 11:49:21,20.0,2022,5,11,11,2.78,218.0
29.399999999999977,,0.0,2732.1,29.399999999999977,3.523,3,0.0,21.5,,81.5,50.5121684,-84.8119542,0.0,15.0,59.0,3.523,2022-05-11 11:49:22,20.0,2022,5,11,11,2.78,218.0
29.200000000000045,,0.0,2734.04,29.200000000000045,2.358,3,-0.65,21.5,,81.5,50.5121524,-84.8119363,0.0,15.0,59.0,2.358,2022-05-11 11:49:23,20.0,2022,5,11,11,2.78,218.0
29.200000000000045,,0.0,2735.84,29.200000000000045,1.937,3,-1.56,21.5,,81.5,50.5121384,-84.8119184,0.0,15.0,59.0,1.937,2022-05-11 11:49:24,20.0,2022,5,11,11,2.78,218.0
29.200000000000045,,0.0,2737.2,29.200000000000045,1.496,3,-1.13,21.5,,81.5,50.5121283,-84.8119042,0.0,15.0,59.0,1.496,2022-05-11 11:49:25,20.0,2022,5,11,11,2.78,218.0
29.200000000000045,,0.0,2737.98,29.200000000000045,0.967,3,-0.23,21.5,,81.5,50.5121243,-84.8118943,0.0,15.0,59.0,0.967,2022-05-11 11:49:26,20.0,2022,5,11,11,2.78,218.0
29.399999999999977,,,2738.45,29.399999999999977,1.652,4,0.0,,,,50.5121358,-84.8116617,,,,1.652,2022-05-11 11:50:27,19.0,2022,5,11,11,2.78,218.0
29.399999999999977,,,2739.84,29.399999999999977,1.484,4,0.0,,,,50.5121498,-84.8116535,,,,1.484,2022-05-11 11:50:28,19.0,2022,5,11,11,2.78,218.0
29.399999999999977,,,2740.41,29.399999999999977,0.823,4,0.0,,,,50.5121519,-84.8116458,,,,0.823,2022-05-11 11:50:29,19.0,2022,5,11,11,2.78,218.0
29.399999999999977,,,2740.88,29.399999999999977,0.555,4,0.0,,,,50.5121539,-84.8116397,,,,0.555,2022-05-11 11:50:30,19.0,2022,5,11,11,2.78,218.0
29.200000000000045,,,2740.89,29.200000000000045,0.146,4,0.0,,,,50.5121539,-84.8116395,,,,0.146,2022-05-11 11:50:31,19.0,2022,5,11,11,2.78,218.0
29.200000000000045,,,2740.89,29.200000000000045,0.037,4,0.0,,,,50.5121539,-84.8116395,,,,0.037,2022-05-11 11:50:32,19.0,2022,5,11,11,2.78,218.0
29.399999999999977,,,2740.89,29.399999999999977,0.009,4,0.0,,,,50.5121539,-84.8116395,,,,0.009,2022-05-11 11:50:33,19.0,2022,5,11,11,2.78,218.0
29.399999999999977,,,2740.89,29.399999999999977,0.002,4,0.0,,,,50.5121539,-84.8116395,,,,0.002,2022-05-11 11:50:34,19.0,2022,5,11,11,2.78,218.0
