timestamp,battery_soc,cadence,distance,enhanced_speed,gps_accuracy,heart_rate,left_pedal_smoothness,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,left_right_balance,temperature,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
2022-06-20 00:38:00,,70.0,3982.73,6.163,3.0,130.0,30.5,98.5,50.3994733,-84.6158989,215.0,31.0,93.0,6.163,50.0,10.0,-35.60000000000002,-35.60000000000002,1.23,2022,6,20,0,4.5,267.0
2022-06-20 00:38:01,,69.0,3990.36,6.393,3.0,129.0,31.0,97.0,50.3995516,-84.6158664,201.0,28.0,85.5,6.393,53.0,10.0,-35.60000000000002,-35.60000000000002,1.12,2022,6,20,0,4.5,267.0
2022-06-20 00:38:02,,69.0,3997.24,6.176,3.0,129.0,30.5,96.5,50.399622,-84.6158363,208.0,28.0,86.0,6.176,53.0,10.0,-35.39999999999998,-35.39999999999998,1.34,2022,6,20,0,4.5,267.0
2022-06-20 00:38:03,,68.0,4004.25,6.263,3.0,129.0,27.5,91.0,50.3996936,-84.6158046,198.0,29.5,90.0,6.263,53.0,10.0,-35.19999999999999,-35.19999999999999,1.67,2022,6,20,0,4.5,267.0
2022-06-20 00:38:04,,68.0,4010.25,5.956,3.0,129.0,25.0,85.5,50.3997551,-84.6157787,189.0,31.0,93.5,5.956,53.0,10.0,-35.19999999999999,-35.19999999999999,1.83,2022,6,20,0,4.5,267.0
2022-06-20 00:38:05,,67.0,4015.64,5.571,3.0,129.0,26.5,88.5,50.3998116,-84.615762,198.0,28.0,89.0,5.571,53.0,10.0,-35.0,-35.0,1.83,2022,6,20,0,4.5,267.0
2022-06-20 00:38:06,,68.0,4021.13,5.338,3.0,130.0,27.5,90.0,50.3998696,-84.6157479,206.0,27.0,87.0,5.338,53.0,10.0,-35.0,-35.0,1.82,2022,6,20,0,4.5,267.0
2022-06-20 00:38:07,,68.0,4026.61,5.622,3.0,129.0,28.0,91.0,50.399927,-84.6157303,212.0,27.5,88.5,5.622,52.0,10.0,-35.0,-35.0,1.76,2022,6,20,0,4.5,267.0
2022-06-20 00:38:08,,68.0,4032.08,5.469,3.0,129.0,28.0,92.0,50.3999839,-84.6157108,218.0,28.0,89.5,5.469,52.0,10.0,-34.80000000000001,-34.80000000000001,1.65,2022,6,20,0,4.5,267.0
2022-06-20 00:38:09,,69.0,4037.68,5.752,3.0,129.0,26.0,84.5,50.4000428,-84.6156942,197.0,28.0,89.5,5.752,50.0,10.0,-34.80000000000001,-34.80000000000001,1.43,2022,6,20,0,4.5,267.0
2022-06-20 00:38:10,,70.0,4042.94,5.435,3.0,129.0,28.5,91.5,50.4000984,-84.6156803,191.0,28.0,89.5,5.435,50.0,10.0,-34.80000000000001,-34.80000000000001,1.01,2022,6,20,0,4.5,267.0
2022-06-20 00:38:11,,71.0,4049.03,6.109,3.0,127.0,28.0,88.0,50.4001617,-84.6156588,190.0,28.0,89.5,6.109,50.0,10.0,-34.80000000000001,-34.80000000000001,0.38,2022,6,20,0,4.5,267.0
2022-06-20 00:38:12,,72.0,4055.43,6.453,3.0,125.0,25.0,79.0,50.4002289,-84.6156388,188.0,27.5,88.5,6.453,49.0,10.0,-34.60000000000002,-34.60000000000002,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:38:13,,73.0,4062.18,6.708,3.0,125.0,22.0,77.0,50.4003004,-84.6156227,164.0,27.0,86.0,6.708,49.0,10.0,-34.60000000000002,-34.60000000000002,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:38:14,,74.0,4068.43,6.348,3.0,125.0,20.5,72.0,50.4003668,-84.615609,150.0,25.0,81.0,6.348,50.0,10.0,-34.60000000000002,-34.60000000000002,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:38:15,,74.0,4074.11,5.419,3.0,126.0,20.0,70.5,50.4004259,-84.6155893,149.0,21.5,73.0,5.419,51.0,10.0,-34.60000000000002,-34.60000000000002,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:38:16,,74.0,4079.52,5.043,3.0,126.0,20.0,71.0,50.4004744,-84.6155466,115.0,20.5,70.0,5.043,51.0,10.0,-34.60000000000002,-34.60000000000002,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:38:17,,73.0,4084.94,5.013,3.0,126.0,20.0,71.0,50.4005071,-84.6154821,65.0,20.5,70.0,5.013,51.0,10.0,-34.39999999999998,-34.39999999999998,0.18,2022,6,20,0,4.5,267.0
2022-06-20 00:38:18,,73.0,4089.69,4.511,3.0,126.0,20.0,71.0,50.4005219,-84.6154165,16.0,20.5,70.0,4.511,51.0,10.0,-34.19999999999999,-34.19999999999999,0.86,2022,6,20,0,4.5,267.0
2022-06-20 00:38:19,,63.0,4094.54,4.512,3.0,127.0,18.0,67.0,50.4005282,-84.6153471,9.0,16.5,58.0,4.512,52.0,10.0,-34.19999999999999,-34.19999999999999,1.56,2022,6,20,0,4.5,267.0
2022-06-20 00:38:20,,51.0,4100.02,5.182,3.0,126.0,16.0,62.5,50.4005229,-84.6152682,6.0,12.0,45.0,5.182,53.0,10.0,-34.19999999999999,-34.19999999999999,1.82,2022,6,20,0,4.5,267.0
2022-06-20 00:38:21,,39.0,4106.21,5.645,3.0,125.0,14.0,58.5,50.4005169,-84.6151791,3.0,8.0,32.0,5.645,55.0,10.0,-34.19999999999999,-34.19999999999999,1.74,2022,6,20,0,4.5,267.0
2022-06-20 00:38:22,,28.0,4112.55,5.9,3.0,124.0,11.5,54.0,50.4005074,-84.6150883,0.0,3.5,19.0,5.9,56.0,10.0,-34.39999999999998,-34.39999999999998,1.26,2022,6,20,0,4.5,267.0
2022-06-20 00:38:23,,0.0,4119.36,5.916,3.0,125.0,11.5,53.5,50.4004973,-84.6149909,0.0,3.0,18.0,5.916,57.0,10.0,-34.39999999999998,-34.39999999999998,0.45,2022,6,20,0,4.5,267.0
2022-06-20 00:38:24,,0.0,4126.0,5.837,3.0,125.0,11.5,53.5,50.4004835,-84.6148966,0.0,3.0,18.0,5.837,58.0,10.0,-34.39999999999998,-34.39999999999998,-0.12,2022,6,20,0,4.5,267.0
2022-06-20 00:38:25,,0.0,4132.21,5.439,3.0,125.0,11.5,53.5,50.4004866,-84.6148072,0.0,3.0,18.0,5.439,60.0,10.0,-34.19999999999999,-34.19999999999999,-0.4,2022,6,20,0,4.5,267.0
2022-06-20 00:38:26,,0.0,4137.75,5.69,3.0,125.0,11.5,53.5,50.4005055,-84.6147314,0.0,3.0,18.0,5.69,61.0,10.0,-34.19999999999999,-34.19999999999999,-0.28,2022,6,20,0,4.5,267.0
2022-06-20 00:38:27,,0.0,4142.8,5.266,3.0,125.0,11.5,53.5,50.400544,-84.6146805,0.0,3.0,18.0,5.266,62.0,10.0,-34.19999999999999,-34.19999999999999,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:38:28,,0.0,4147.99,5.188,3.0,125.0,11.5,53.5,50.4005878,-84.6146342,0.0,3.0,18.0,5.188,63.0,10.0,-34.19999999999999,-34.19999999999999,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:38:29,,0.0,4153.99,5.734,3.0,124.0,11.5,53.5,50.4006442,-84.6145926,0.0,3.0,18.0,5.734,65.0,10.0,-34.19999999999999,-34.19999999999999,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:38:30,,0.0,4159.67,5.693,3.0,124.0,11.5,53.5,50.4006973,-84.6145519,0.0,3.0,18.0,5.693,66.0,10.0,-34.19999999999999,-34.19999999999999,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:38:31,,4.0,4166.07,6.228,3.0,124.0,13.0,58.0,50.4007564,-84.6145047,0.0,2.5,15.0,6.228,72.0,10.0,-34.19999999999999,-34.19999999999999,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:38:32,,28.0,4172.61,6.503,3.0,124.0,20.5,78.0,50.4008172,-84.6144575,247.0,2.5,10.0,6.503,90.0,10.0,-34.39999999999998,-34.39999999999998,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:38:33,,56.0,4179.41,6.838,2.0,124.0,19.5,76.0,50.4008798,-84.6144068,251.0,18.5,69.0,6.838,57.0,10.0,-34.39999999999998,-34.39999999999998,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:38:34,,60.0,4185.77,6.363,2.0,124.0,19.5,76.0,50.4009369,-84.6143562,224.0,19.5,73.5,6.363,55.0,10.0,-34.39999999999998,-34.39999999999998,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:38:35,,63.0,4191.94,6.253,2.0,124.0,19.5,76.0,50.4009938,-84.6143108,193.0,19.5,73.5,6.253,56.0,10.0,-34.19999999999999,-34.19999999999999,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:38:36,,63.0,4197.72,5.841,2.0,125.0,19.0,75.0,50.4010471,-84.6142678,151.0,19.5,73.5,5.841,56.0,10.0,-34.39999999999998,-34.39999999999998,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:38:37,,64.0,4202.88,5.334,3.0,126.0,18.0,74.5,50.4010931,-84.6142261,108.0,19.0,73.5,5.334,56.0,10.0,-34.39999999999998,-34.39999999999998,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:38:38,,65.0,4208.07,5.235,3.0,125.0,17.5,73.5,50.4011311,-84.6141713,66.0,19.0,74.0,5.235,57.0,10.0,-34.39999999999998,-34.39999999999998,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:38:39,,65.0,4213.73,5.541,3.0,126.0,17.0,73.0,50.4011633,-84.6141021,24.0,18.5,74.0,5.541,57.0,10.0,-34.60000000000002,-34.60000000000002,-0.12,2022,6,20,0,4.5,267.0
2022-06-20 00:38:40,,0.0,4219.38,5.618,3.0,125.0,16.5,72.5,50.4012027,-84.6140401,0.0,18.5,74.0,5.618,57.0,10.0,-34.60000000000002,-34.60000000000002,-0.61,2022,6,20,0,4.5,267.0
2022-06-20 00:38:41,,0.0,4224.73,5.414,3.0,124.0,16.5,72.5,50.4012425,-84.6139842,0.0,18.5,74.0,5.414,57.0,10.0,-34.80000000000001,-34.80000000000001,-1.25,2022,6,20,0,4.5,267.0
2022-06-20 00:38:42,,0.0,4231.38,6.36,3.0,123.0,16.5,72.5,50.4012952,-84.6139194,0.0,18.5,74.0,6.36,58.0,10.0,-35.0,-35.0,-1.64,2022,6,20,0,4.5,267.0
2022-06-20 00:38:43,,0.0,4236.9,5.722,3.0,122.0,16.5,72.5,50.4013207,-84.6138478,0.0,18.5,74.0,5.722,58.0,10.0,-35.0,-35.0,-1.96,2022,6,20,0,4.5,267.0
2022-06-20 00:38:44,,0.0,4242.36,5.515,3.0,122.0,16.5,72.5,50.4013314,-84.6137703,0.0,18.5,74.0,5.515,58.0,10.0,-35.19999999999999,-35.19999999999999,-2.23,2022,6,20,0,4.5,267.0
2022-06-20 00:38:45,,29.0,4247.64,5.34,3.0,122.0,16.5,72.5,50.4013261,-84.6136944,247.0,18.5,74.0,5.34,58.0,10.0,-35.19999999999999,-35.19999999999999,-2.3,2022,6,20,0,4.5,267.0
2022-06-20 00:38:46,,58.0,4253.34,5.621,3.0,121.0,16.5,72.5,50.4013013,-84.6136193,276.0,18.5,74.0,5.621,58.0,10.0,-35.19999999999999,-35.19999999999999,-2.05,2022,6,20,0,4.5,267.0
2022-06-20 00:38:47,,66.0,4260.15,6.504,3.0,122.0,18.0,74.5,50.4012814,-84.6135245,246.0,19.0,75.5,6.504,58.0,10.0,-35.19999999999999,-35.19999999999999,-1.59,2022,6,20,0,4.5,267.0
2022-06-20 00:38:48,,67.0,4266.87,6.658,3.0,122.0,24.5,84.5,50.4012558,-84.6134339,229.0,23.0,84.0,6.658,58.0,10.0,-35.39999999999998,-35.39999999999998,-1.05,2022,6,20,0,4.5,267.0
2022-06-20 00:38:49,,69.0,4273.82,6.877,3.0,123.0,30.0,93.0,50.401228,-84.6133405,215.0,25.5,89.5,6.877,58.0,10.0,-35.39999999999998,-35.39999999999998,-0.36,2022,6,20,0,4.5,267.0
2022-06-20 00:38:50,,71.0,4280.49,6.707,3.0,123.0,30.5,94.5,50.4011942,-84.6132556,214.0,25.0,86.5,6.707,56.0,10.0,-35.39999999999998,-35.39999999999998,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:38:51,,72.0,4287.15,6.672,3.0,123.0,31.0,94.5,50.4011679,-84.6131661,216.0,25.0,86.5,6.672,51.0,10.0,-35.19999999999999,-35.19999999999999,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:38:52,,72.0,4293.53,6.472,3.0,123.0,31.5,98.5,50.4011385,-84.6130829,233.0,26.5,87.0,6.472,54.0,10.0,-35.39999999999998,-35.39999999999998,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:38:53,,72.0,4299.69,6.247,3.0,123.0,31.0,97.0,50.4011087,-84.6130033,236.0,27.0,89.0,6.247,53.0,10.0,-35.39999999999998,-35.39999999999998,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:38:54,,73.0,4305.44,5.886,3.0,123.0,29.0,92.5,50.4010828,-84.612928,234.0,28.0,91.0,5.886,52.0,10.0,-35.19999999999999,-35.19999999999999,0.13,2022,6,20,0,4.5,267.0
2022-06-20 00:38:55,,73.0,4310.95,5.697,3.0,125.0,26.0,86.5,50.4010521,-84.6128598,217.0,28.5,93.0,5.697,50.0,10.0,-35.0,-35.0,0.61,2022,6,20,0,4.5,267.0
2022-06-20 00:38:56,,74.0,4316.11,5.275,3.0,126.0,28.0,90.5,50.4010273,-84.6127931,206.0,28.5,93.0,5.275,51.0,10.0,-35.0,-35.0,0.95,2022,6,20,0,4.5,267.0
2022-06-20 00:38:57,,78.0,4320.87,4.793,3.0,126.0,28.0,90.5,50.4010047,-84.6127314,201.0,28.5,93.0,4.793,51.0,10.0,-35.0,-35.0,1.0,2022,6,20,0,4.5,267.0
2022-06-20 00:38:58,,83.0,4325.97,5.047,3.0,126.0,28.0,90.5,50.4009776,-84.6126672,216.0,28.5,93.0,5.047,51.0,10.0,-34.80000000000001,-34.80000000000001,1.24,2022,6,20,0,4.5,267.0
2022-06-20 00:38:59,,84.0,4332.16,5.85,3.0,125.0,25.5,86.0,50.4009321,-84.6126022,213.0,25.5,85.0,5.85,52.0,10.0,-34.60000000000002,-34.60000000000002,1.59,2022,6,20,0,4.5,267.0
2022-06-20 00:39:00,,84.0,4337.3,5.595,3.0,126.0,24.0,82.5,50.4009027,-84.6125395,218.0,23.5,79.0,5.595,52.0,10.0,-34.60000000000002,-34.60000000000002,1.7,2022,6,20,0,4.5,267.0
2022-06-20 00:39:01,,85.0,4343.35,5.754,3.0,127.0,23.0,76.0,50.4008687,-84.612465,207.0,25.0,83.0,5.754,52.0,10.0,-34.39999999999998,-34.39999999999998,1.68,2022,6,20,0,4.5,267.0
2022-06-20 00:39:02,,85.0,4348.03,4.975,3.0,127.0,23.0,76.0,50.4008395,-84.6124099,193.0,25.0,83.0,4.975,52.0,10.0,-34.39999999999998,-34.39999999999998,1.82,2022,6,20,0,4.5,267.0
2022-06-20 00:39:03,,84.0,4353.17,5.115,3.0,127.0,20.5,72.5,50.4008048,-84.6123522,210.0,25.5,80.5,5.115,49.0,10.0,-34.39999999999998,-34.39999999999998,1.95,2022,6,20,0,4.5,267.0
2022-06-20 00:39:04,,84.0,4359.25,5.808,3.0,127.0,22.0,75.5,50.4007656,-84.6122818,231.0,25.5,79.0,5.808,48.0,10.0,-34.19999999999999,-34.19999999999999,1.79,2022,6,20,0,4.5,267.0
2022-06-20 00:39:05,,83.0,4365.83,6.382,3.0,127.0,24.0,80.0,50.4007229,-84.6122061,241.0,25.5,79.0,6.382,49.0,10.0,-34.19999999999999,-34.19999999999999,1.59,2022,6,20,0,4.5,267.0
2022-06-20 00:39:06,,83.0,4372.68,6.72,3.0,127.0,26.0,89.5,50.4006741,-84.6121319,241.0,27.5,89.5,6.72,52.0,10.0,-34.0,-34.0,1.67,2022,6,20,0,4.5,267.0
2022-06-20 00:39:07,,83.0,4378.82,6.31,3.0,127.0,26.0,90.0,50.4006344,-84.6120612,236.0,27.5,89.5,6.31,53.0,10.0,-33.80000000000001,-33.80000000000001,1.92,2022,6,20,0,4.5,267.0
2022-06-20 00:39:08,,80.0,4384.53,5.844,3.0,127.0,26.0,90.0,50.4006,-84.6119928,245.0,27.5,89.5,5.844,53.0,10.0,-33.60000000000002,-33.60000000000002,2.29,2022,6,20,0,4.5,267.0
2022-06-20 00:39:09,,78.0,4390.01,5.529,3.0,128.0,26.0,90.0,50.4005658,-84.6119283,246.0,27.5,89.5,5.529,55.0,10.0,-33.39999999999998,-33.39999999999998,2.68,2022,6,20,0,4.5,267.0
2022-06-20 00:39:10,,77.0,4395.1,5.24,3.0,127.0,25.0,87.5,50.4005399,-84.6118636,231.0,28.0,90.0,5.24,55.0,10.0,-33.0,-33.0,2.77,2022,6,20,0,4.5,267.0
2022-06-20 00:39:11,,76.0,4400.36,5.336,3.0,124.0,21.5,77.5,50.4005074,-84.6118015,230.0,29.5,93.5,5.336,49.0,10.0,-32.80000000000001,-32.80000000000001,3.14,2022,6,20,0,4.5,267.0
2022-06-20 00:39:12,,79.0,4407.21,6.392,3.0,124.0,22.5,79.0,50.4004765,-84.6117118,215.0,28.5,91.0,6.392,51.0,10.0,-32.39999999999998,-32.39999999999998,3.86,2022,6,20,0,4.5,267.0
2022-06-20 00:39:13,,78.0,4412.54,5.664,3.0,124.0,25.0,83.0,50.4004511,-84.6116427,254.0,26.5,86.0,5.664,54.0,10.0,-32.0,-32.0,4.41,2022,6,20,0,4.5,267.0
2022-06-20 00:39:14,,74.0,4418.38,5.753,3.0,125.0,26.0,85.0,50.4004363,-84.6115609,288.0,25.5,83.0,5.753,56.0,10.0,-31.80000000000001,-31.80000000000001,4.86,2022,6,20,0,4.5,267.0
2022-06-20 00:39:15,,74.0,4423.35,5.14,3.0,125.0,31.0,96.0,50.4004144,-84.6114955,269.0,25.5,85.5,5.14,50.0,10.0,-31.600000000000023,-31.600000000000023,5.47,2022,6,20,0,4.5,267.0
2022-06-20 00:39:16,,79.0,4427.52,4.547,3.0,125.0,27.0,88.0,50.4003904,-84.6114446,307.0,32.5,97.0,4.547,51.0,10.0,-31.19999999999999,-31.19999999999999,5.71,2022,6,20,0,4.5,267.0
2022-06-20 00:39:17,,80.0,4432.58,4.877,3.0,125.0,27.0,90.0,50.4003595,-84.6113845,296.0,31.0,96.5,4.877,51.0,10.0,-31.0,-31.0,5.61,2022,6,20,0,4.5,267.0
2022-06-20 00:39:18,,80.0,4437.14,4.693,3.0,125.0,26.5,92.5,50.4003359,-84.6113267,283.0,30.0,95.5,4.693,50.0,10.0,-30.80000000000001,-30.80000000000001,5.65,2022,6,20,0,4.5,267.0
2022-06-20 00:39:19,,81.0,4442.5,5.104,3.0,125.0,26.5,94.5,50.4003055,-84.6112609,270.0,28.5,94.5,5.104,50.0,10.0,-30.399999999999977,-30.399999999999977,5.79,2022,6,20,0,4.5,267.0
2022-06-20 00:39:20,,82.0,4447.71,5.217,3.0,125.0,28.0,92.5,50.4002756,-84.6111972,258.0,29.0,91.0,5.217,55.0,10.0,-30.19999999999999,-30.19999999999999,5.86,2022,6,20,0,4.5,267.0
2022-06-20 00:39:21,,81.0,4452.76,5.052,3.0,125.0,26.0,89.0,50.4002495,-84.6111333,263.0,28.0,90.0,5.052,53.0,10.0,-30.0,-30.0,5.49,2022,6,20,0,4.5,267.0
2022-06-20 00:39:22,,83.0,4459.61,6.426,3.0,125.0,26.0,89.0,50.400214,-84.6110466,273.0,28.0,90.0,6.426,50.0,10.0,-30.0,-30.0,4.61,2022,6,20,0,4.5,267.0
2022-06-20 00:39:23,,84.0,4463.89,4.858,3.0,125.0,26.0,89.0,50.4001899,-84.6109939,256.0,28.0,90.0,4.858,49.0,10.0,-29.600000000000023,-29.600000000000023,3.83,2022,6,20,0,4.5,267.0
2022-06-20 00:39:24,,85.0,4467.98,4.288,3.0,125.0,26.0,89.0,50.400168,-84.6109425,213.0,28.0,90.0,4.288,49.0,10.0,-29.399999999999977,-29.399999999999977,3.39,2022,6,20,0,4.5,267.0
2022-06-20 00:39:25,,85.0,4472.06,4.109,3.0,125.0,20.0,72.0,50.4001515,-84.610888,208.0,28.0,89.5,4.109,45.0,10.0,-29.19999999999999,-29.19999999999999,3.23,2022,6,20,0,4.5,267.0
2022-06-20 00:39:26,,86.0,4476.06,4.041,3.0,124.0,18.5,67.5,50.4001377,-84.6108333,174.0,28.0,89.5,4.041,46.0,10.0,-29.0,-29.0,3.58,2022,6,20,0,4.5,267.0
2022-06-20 00:39:27,,86.0,4479.66,3.704,3.0,125.0,20.5,72.0,50.4001292,-84.6107824,186.0,24.5,78.0,3.704,52.0,10.0,-29.0,-29.0,4.17,2022,6,20,0,4.5,267.0
2022-06-20 00:39:28,,86.0,4482.75,3.272,3.0,127.0,20.5,72.5,50.4001214,-84.6107391,197.0,23.5,76.5,3.272,51.0,10.0,-28.80000000000001,-28.80000000000001,4.41,2022,6,20,0,4.5,267.0
2022-06-20 00:39:29,,90.0,4487.3,4.192,3.0,127.0,20.0,72.0,50.4000981,-84.6106813,171.0,23.5,77.5,4.192,50.0,10.0,-28.80000000000001,-28.80000000000001,4.35,2022,6,20,0,4.5,267.0
2022-06-20 00:39:30,,84.0,4492.22,4.723,3.0,128.0,23.0,77.0,50.4000779,-84.6106157,226.0,24.5,77.0,4.723,56.0,10.0,-28.600000000000023,-28.600000000000023,4.25,2022,6,20,0,4.5,267.0
2022-06-20 00:39:31,,83.0,4497.26,4.963,3.0,129.0,24.0,82.5,50.4000619,-84.6105461,214.0,19.0,79.0,4.963,48.0,10.0,-28.600000000000023,-28.600000000000023,3.55,2022,6,20,0,4.5,267.0
2022-06-20 00:39:32,,85.0,4502.12,4.923,3.0,130.0,24.0,82.5,50.4000444,-84.6104798,207.0,19.0,79.0,4.923,48.0,10.0,-28.600000000000023,-28.600000000000023,2.38,2022,6,20,0,4.5,267.0
2022-06-20 00:39:33,,87.0,4507.22,5.054,3.0,130.0,24.0,82.5,50.4000244,-84.6104113,193.0,19.0,79.0,5.054,48.0,10.0,-28.600000000000023,-28.600000000000023,1.7,2022,6,20,0,4.5,267.0
2022-06-20 00:39:34,,88.0,4511.68,4.606,3.0,130.0,23.5,80.5,50.4000064,-84.6103515,181.0,20.0,79.0,4.606,48.0,10.0,-28.600000000000023,-28.600000000000023,1.18,2022,6,20,0,4.5,267.0
2022-06-20 00:39:35,,89.0,4516.39,4.685,3.0,130.0,22.0,76.5,50.3999848,-84.61029,180.0,22.0,79.0,4.685,48.0,10.0,-28.600000000000023,-28.600000000000023,0.38,2022,6,20,0,4.5,267.0
2022-06-20 00:39:36,,89.0,4521.17,4.758,3.0,130.0,20.5,72.5,50.3999648,-84.6102264,179.0,24.0,79.5,4.758,47.0,10.0,-28.600000000000023,-28.600000000000023,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:39:37,,90.0,4527.97,6.281,3.0,130.0,21.0,72.0,50.3999318,-84.6101387,190.0,25.5,80.5,6.281,47.0,10.0,-28.600000000000023,-28.600000000000023,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:39:38,,91.0,4533.12,5.436,3.0,130.0,21.5,73.0,50.3999054,-84.6100733,191.0,26.0,80.5,5.436,48.0,10.0,-28.399999999999977,-28.399999999999977,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:39:39,,91.0,4537.61,4.706,3.0,130.0,21.0,73.0,50.3998834,-84.6100155,184.0,26.0,78.5,4.706,50.0,10.0,-28.399999999999977,-28.399999999999977,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:39:40,,91.0,4541.96,4.472,3.0,130.0,21.5,72.5,50.3998673,-84.6099565,174.0,25.5,77.0,4.472,49.0,10.0,-28.399999999999977,-28.399999999999977,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:39:41,,91.0,4547.7,5.425,3.0,131.0,21.5,71.5,50.3998403,-84.609882,153.0,24.0,76.5,5.425,49.0,10.0,-28.399999999999977,-28.399999999999977,0.2,2022,6,20,0,4.5,267.0
2022-06-20 00:39:42,,90.0,4554.7,6.587,3.0,131.0,21.5,71.5,50.3998027,-84.6097943,194.0,24.0,76.5,6.587,52.0,10.0,-28.19999999999999,-28.19999999999999,0.94,2022,6,20,0,4.5,267.0
2022-06-20 00:39:43,,89.0,4561.06,6.411,3.0,133.0,25.5,86.0,50.3997667,-84.6097162,239.0,24.0,74.5,6.411,51.0,10.0,-28.0,-28.0,1.51,2022,6,20,0,4.5,267.0
2022-06-20 00:39:44,,88.0,4566.63,5.797,3.0,133.0,29.0,95.5,50.3997388,-84.6096449,262.0,25.0,76.0,5.797,50.0,10.0,-28.0,-28.0,1.71,2022,6,20,0,4.5,267.0
2022-06-20 00:39:45,,87.0,4571.58,5.167,3.0,133.0,30.5,95.5,50.3997184,-84.6095789,262.0,26.5,82.0,5.167,52.0,10.0,-27.80000000000001,-27.80000000000001,2.05,2022,6,20,0,4.5,267.0
2022-06-20 00:39:46,,87.0,4576.51,4.978,3.0,134.0,26.0,84.5,50.3996947,-84.6095151,243.0,30.0,90.5,4.978,50.0,10.0,-27.600000000000023,-27.600000000000023,2.34,2022,6,20,0,4.5,267.0
2022-06-20 00:39:47,,86.0,4580.81,4.473,3.0,133.0,26.5,84.5,50.3996784,-84.6094571,243.0,31.0,92.5,4.473,51.0,10.0,-27.399999999999977,-27.399999999999977,2.32,2022,6,20,0,4.5,267.0
2022-06-20 00:39:48,,86.0,4584.58,3.959,3.0,133.0,27.5,86.0,50.399655,-84.6094126,246.0,31.0,92.5,3.959,51.0,10.0,-27.399999999999977,-27.399999999999977,2.27,2022,6,20,0,4.5,267.0
2022-06-20 00:39:49,,85.0,4588.46,3.867,3.0,132.0,27.5,86.0,50.399633,-84.6093651,248.0,31.0,92.5,3.867,51.0,10.0,-27.0,-27.0,2.55,2022,6,20,0,4.5,267.0
2022-06-20 00:39:50,,84.0,4592.98,4.372,3.0,131.0,27.5,86.0,50.3996128,-84.6093057,277.0,31.0,92.5,4.372,51.0,10.0,-27.0,-27.0,3.02,2022,6,20,0,4.5,267.0
2022-06-20 00:39:51,,83.0,4599.96,6.359,3.0,131.0,25.5,87.5,50.399576,-84.6092179,289.0,30.0,93.0,6.359,50.0,10.0,-26.80000000000001,-26.80000000000001,3.31,2022,6,20,0,4.5,267.0
2022-06-20 00:39:52,,83.0,4606.1,6.176,3.0,131.0,24.5,89.5,50.3995476,-84.6091377,269.0,29.5,93.0,6.176,52.0,10.0,-26.600000000000023,-26.600000000000023,3.66,2022,6,20,0,4.5,267.0
2022-06-20 00:39:53,,84.0,4612.97,6.783,3.0,130.0,24.5,90.0,50.3995259,-84.6090429,260.0,29.5,93.0,6.783,51.0,10.0,-26.399999999999977,-26.399999999999977,4.03,2022,6,20,0,4.5,267.0
2022-06-20 00:39:54,,83.0,4619.55,6.534,3.0,129.0,24.5,90.0,50.3994924,-84.6089593,269.0,29.5,93.0,6.534,49.0,10.0,-26.19999999999999,-26.19999999999999,4.0,2022,6,20,0,4.5,267.0
2022-06-20 00:39:55,,83.0,4625.96,6.455,3.0,127.0,25.5,84.0,50.3994561,-84.6088804,252.0,21.0,85.5,6.455,49.0,10.0,-26.0,-26.0,3.63,2022,6,20,0,4.5,267.0
2022-06-20 00:39:56,,83.0,4632.26,6.32,3.0,127.0,25.5,86.0,50.3994212,-84.6088026,252.0,21.0,85.5,6.32,50.0,10.0,-26.0,-26.0,3.18,2022,6,20,0,4.5,267.0
