altitude,distance,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,ascent,battery_soc,descent,grade,cadence,calories,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,left_right_balance,year,month,day,hour,wind_speed,wind_direction
-69.39999999999998,2182.38,-69.39999999999998,5.9,2,50.5136409,-84.8136632,5.9,2023-03-22 23:13:04,8.0,,9.0,0.0,0.0,56.0,23.0,77.0,0.0,15.5,79.5,12.0,68.0,2023,3,22,23,4.04,99.0
-69.39999999999998,2188.59,-69.39999999999998,5.763,2,50.5136212,-84.8137511,5.763,2023-03-22 23:13:05,8.0,,9.0,0.0,0.0,56.0,23.0,76.0,0.0,13.5,77.5,12.0,71.0,2023,3,22,23,4.04,99.0
-69.39999999999998,2194.56,-69.39999999999998,5.723,2,50.5136,-84.8138295,5.723,2023-03-22 23:13:06,8.0,,9.0,0.0,0.0,56.0,23.0,74.5,0.0,12.0,76.0,12.0,74.0,2023,3,22,23,4.04,99.0
-69.39999999999998,2200.25,-69.39999999999998,5.448,2,50.5135805,-84.8139048,5.448,2023-03-22 23:13:07,8.0,,9.0,0.0,0.0,56.0,22.5,73.5,0.0,10.0,74.0,12.0,78.0,2023,3,22,23,4.04,99.0
-69.39999999999998,2205.76,-69.39999999999998,5.271,2,50.5135561,-84.8139812,5.271,2023-03-22 23:13:08,8.0,,9.0,0.0,0.0,56.0,22.5,72.5,0.0,8.5,72.0,12.0,81.0,2023,3,22,23,4.04,99.0
-69.39999999999998,2210.95,-69.39999999999998,4.851,2,50.5135288,-84.814045,4.851,2023-03-22 23:13:09,8.0,,9.0,0.0,0.0,56.0,22.0,71.0,0.0,6.5,70.5,12.0,84.0,2023,3,22,23,4.04,99.0
-69.19999999999999,2215.28,-69.19999999999999,3.581,2,50.5135045,-84.8141027,3.581,2023-03-22 23:13:10,8.0,,9.0,0.0,0.0,56.0,22.0,70.0,0.0,4.5,68.5,12.0,87.0,2023,3,22,23,4.04,99.0
-69.19999999999999,2218.36,-69.19999999999999,2.337,2,50.5134892,-84.8141426,2.337,2023-03-22 23:13:11,8.0,,9.0,0.0,0.0,56.0,22.0,69.0,0.0,3.0,66.5,12.0,91.0,2023,3,22,23,4.04,99.0
-69.0,2220.37,-69.0,1.706,2,50.5134801,-84.8141668,1.706,2023-03-22 23:13:12,8.0,,9.0,0.0,8.0,56.0,21.5,67.5,0.0,1.0,65.0,12.0,94.0,2023,3,22,23,4.04,99.0
-69.0,2221.96,-69.0,1.781,2,50.513471,-84.814185,1.781,2023-03-22 23:13:13,8.0,,9.0,0.0,43.0,56.0,20.0,68.0,2.0,1.0,63.0,12.0,97.0,2023,3,22,23,4.04,99.0
-68.80000000000001,2222.99,-68.80000000000001,1.188,1,50.5134363,-84.8142447,1.188,2023-03-22 23:13:22,8.0,,9.0,0.0,0.0,56.0,22.0,92.5,0.0,32.0,81.0,12.0,68.0,2023,3,22,23,4.04,99.0
-68.80000000000001,2224.12,-68.80000000000001,3.657,1,50.5134149,-84.8143002,3.657,2023-03-22 23:13:23,8.0,,9.0,0.0,11.0,56.0,28.5,95.0,12.0,36.5,89.5,12.0,74.0,2023,3,22,23,4.04,99.0
-68.80000000000001,2227.9,-68.80000000000001,3.733,1,50.5133834,-84.8143335,3.733,2023-03-22 23:13:24,8.0,,9.0,0.0,52.0,56.0,31.0,97.0,165.0,36.0,91.5,12.0,66.0,2023,3,22,23,4.04,99.0
-68.80000000000001,2232.77,-68.80000000000001,4.596,2,50.5133368,-84.8143577,4.596,2023-03-22 23:13:25,8.0,,9.0,0.0,91.0,57.0,33.5,99.5,356.0,35.5,94.0,12.0,57.0,2023,3,22,23,4.04,99.0
-68.80000000000001,2238.62,-68.80000000000001,5.533,2,50.5132739,-84.8143701,5.533,2023-03-22 23:13:26,8.0,,9.0,0.0,101.0,57.0,22.5,86.0,525.0,35.0,97.5,12.0,30.0,2023,3,22,23,4.04,99.0
-68.80000000000001,2244.81,-68.80000000000001,6.018,2,50.5132056,-84.8143671,6.018,2023-03-22 23:13:27,8.0,,9.0,0.0,96.0,58.0,17.5,81.5,516.0,27.0,84.5,12.0,41.0,2023,3,22,23,4.04,99.0
-69.0,2251.34,-69.0,6.41,2,50.5131359,-84.814355,6.41,2023-03-22 23:13:28,8.0,,9.0,0.0,95.0,58.0,26.0,93.5,363.0,13.5,57.5,12.0,58.0,2023,3,22,23,4.04,99.0
-69.0,2258.49,-69.0,6.978,2,50.5130615,-84.8143308,6.978,2023-03-22 23:13:29,8.0,,9.0,0.0,92.0,58.0,26.5,92.5,371.0,15.5,62.0,12.0,61.0,2023,3,22,23,4.04,99.0
-69.0,2265.96,-69.0,7.342,2,50.5129859,-84.8142945,7.342,2023-03-22 23:13:30,8.0,,9.0,0.0,92.0,59.0,27.0,91.5,376.0,18.0,66.5,12.0,64.0,2023,3,22,23,4.04,99.0
-69.0,2273.34,-69.0,7.389,2,50.5129121,-84.8142583,7.389,2023-03-22 23:13:31,8.0,,9.0,0.0,95.0,59.0,27.5,90.5,368.0,20.0,71.0,12.0,67.0,2023,3,22,23,4.04,99.0
-69.19999999999999,2280.76,-69.19999999999999,7.405,2,50.5128363,-84.814222,7.405,2023-03-22 23:13:32,8.0,,9.0,0.0,93.0,59.0,27.5,91.0,331.0,21.5,75.5,12.0,70.0,2023,3,22,23,4.04,99.0
-69.19999999999999,2288.35,-69.19999999999999,7.558,2,50.5127617,-84.8141824,7.558,2023-03-22 23:13:33,8.0,,9.0,0.0,91.0,60.0,28.0,93.5,293.0,21.0,80.5,12.0,69.0,2023,3,22,23,4.04,99.0
-69.19999999999999,2295.95,-69.19999999999999,7.58,2,50.5126842,-84.8141398,7.58,2023-03-22 23:13:34,8.0,,9.0,0.0,91.0,60.0,29.5,92.5,251.0,22.5,81.0,12.0,56.0,2023,3,22,23,4.04,99.0
-69.0,2303.49,-69.0,7.591,2,50.5126088,-84.8141036,7.591,2023-03-22 23:13:35,8.0,,9.0,0.0,91.0,60.0,26.5,85.0,247.0,23.0,79.5,12.0,56.0,2023,3,22,23,4.04,99.0
-69.0,2310.92,-69.0,7.508,2,50.5125353,-84.8140648,7.508,2023-03-22 23:13:36,8.0,,9.0,0.0,90.0,60.0,25.0,83.0,238.0,23.5,78.0,12.0,57.0,2023,3,22,23,4.04,99.0
-69.19999999999999,2318.79,-69.19999999999999,7.64,2,50.5124565,-84.8140184,7.64,2023-03-22 23:13:37,8.0,,9.0,0.0,86.0,61.0,27.0,86.5,224.0,23.5,76.0,12.0,57.0,2023,3,22,23,4.04,99.0
-69.19999999999999,2326.41,-69.19999999999999,7.621,2,50.5123809,-84.813976,7.621,2023-03-22 23:13:38,8.0,,9.0,0.0,86.0,61.0,21.5,76.5,220.0,19.5,72.5,12.0,58.0,2023,3,22,23,4.04,99.0
-69.19999999999999,2333.9,-69.19999999999999,7.837,2,50.5123093,-84.8139347,7.837,2023-03-22 23:13:39,8.0,,9.0,0.0,86.0,61.0,23.5,80.0,215.0,20.5,73.5,12.0,59.0,2023,3,22,23,4.04,99.0
-69.19999999999999,2341.61,-69.19999999999999,7.929,2,50.5122353,-84.813883,7.929,2023-03-22 23:13:40,8.0,,9.0,0.0,86.0,61.0,26.0,84.0,220.0,21.0,75.0,12.0,59.0,2023,3,22,23,4.04,99.0
-69.39999999999998,2349.74,-69.39999999999998,7.93,2,50.5121557,-84.8138331,7.93,2023-03-22 23:13:41,8.0,,9.0,0.0,87.0,62.0,29.0,91.5,236.0,22.0,77.0,11.0,60.0,2023,3,22,23,4.04,99.0
-69.39999999999998,2357.64,-69.39999999999998,7.847,2,50.5120788,-84.8137818,7.847,2023-03-22 23:13:42,8.0,,9.0,0.0,90.0,62.0,32.5,99.0,354.0,22.5,79.0,11.0,60.0,2023,3,22,23,4.04,99.0
-69.39999999999998,2365.24,-69.39999999999998,7.133,2,50.5120058,-84.8137363,7.133,2023-03-22 23:13:43,8.0,,9.0,0.0,71.0,62.0,34.5,98.0,340.0,22.0,78.0,11.0,60.0,2023,3,22,23,4.04,99.0
-69.39999999999998,2371.59,-69.39999999999998,5.7,2,50.5119443,-84.8136994,5.7,2023-03-22 23:13:44,8.0,,9.0,0.0,50.0,63.0,30.0,92.5,318.0,18.5,66.0,11.0,59.0,2023,3,22,23,4.04,99.0
-69.39999999999998,2376.9,-69.39999999999998,5.14,2,50.5119008,-84.8137149,5.14,2023-03-22 23:13:45,8.0,,9.0,0.0,35.0,63.0,25.5,86.5,283.0,14.5,53.0,11.0,58.0,2023,3,22,23,4.04,99.0
-69.60000000000002,2383.52,-69.60000000000002,6.306,2,50.5118674,-84.8137968,6.306,2023-03-22 23:13:46,8.0,,9.0,0.0,41.0,63.0,20.5,81.0,278.0,11.0,40.5,11.0,57.0,2023,3,22,23,4.04,99.0
-69.60000000000002,2390.91,-69.60000000000002,7.002,2,50.5118219,-84.8138817,7.002,2023-03-22 23:13:47,8.0,,9.0,0.0,47.0,63.0,20.5,80.5,274.0,10.0,36.0,11.0,57.0,2023,3,22,23,4.04,99.0
-69.60000000000002,2397.91,-69.60000000000002,6.243,2,50.511787,-84.8139727,6.243,2023-03-22 23:13:48,8.0,,9.0,0.0,83.0,64.0,37.0,99.5,325.0,18.0,60.5,11.0,55.0,2023,3,22,23,4.04,99.0
-69.60000000000002,2405.77,-69.60000000000002,7.332,2,50.511739,-84.8140656,7.332,2023-03-22 23:13:49,8.0,,9.0,0.0,96.0,64.0,27.0,87.0,403.0,29.5,91.5,11.0,52.0,2023,3,22,23,4.04,99.0
-69.60000000000002,2413.44,-69.60000000000002,7.383,2,50.5117024,-84.814165,7.383,2023-03-22 23:13:50,8.0,,9.0,0.0,98.0,64.0,27.0,89.0,422.0,31.5,97.0,11.0,50.0,2023,3,22,23,4.04,99.0
-69.60000000000002,2420.57,-69.60000000000002,6.493,2,50.511687,-84.8142666,6.493,2023-03-22 23:13:51,8.0,,9.0,0.0,93.0,65.0,26.0,87.5,400.0,28.5,91.0,11.0,53.0,2023,3,22,23,4.04,99.0
-69.60000000000002,2426.92,-69.60000000000002,5.863,2,50.511672,-84.8143574,5.863,2023-03-22 23:13:52,8.0,,9.0,0.0,66.0,65.0,21.0,76.0,367.0,25.0,84.5,11.0,56.0,2023,3,22,23,4.04,99.0
-69.39999999999998,2432.67,-69.39999999999998,5.144,2,50.5116414,-84.8144279,5.144,2023-03-22 23:13:53,8.0,,9.0,0.0,40.0,65.0,19.0,71.5,334.0,23.5,82.0,11.0,57.0,2023,3,22,23,4.04,99.0
-69.39999999999998,2437.77,-69.39999999999998,4.898,2,50.5116036,-84.8144823,4.898,2023-03-22 23:13:54,8.0,,9.0,0.0,14.0,65.0,16.5,67.0,301.0,22.5,80.0,11.0,58.0,2023,3,22,23,4.04,99.0
-69.19999999999999,2442.35,-69.19999999999999,4.482,2,50.5115595,-84.8145036,4.482,2023-03-22 23:13:55,8.0,,9.0,0.0,13.0,65.0,14.5,62.5,1.0,21.5,77.5,11.0,60.0,2023,3,22,23,4.04,99.0
-69.19999999999999,2446.96,-69.19999999999999,5.256,2,50.5115126,-84.8144885,5.256,2023-03-22 23:13:56,8.0,,9.0,0.0,73.0,65.0,17.0,72.0,70.0,18.0,69.0,11.0,63.0,2023,3,22,23,4.04,99.0
-69.19999999999999,2451.69,-69.19999999999999,5.381,3,50.5114703,-84.8144554,5.381,2023-03-22 23:13:57,8.0,,9.0,0.0,77.0,65.0,23.5,89.5,141.0,12.5,56.0,11.0,59.0,2023,3,22,23,4.04,99.0
-69.19999999999999,2456.73,-69.19999999999999,5.468,3,50.5114223,-84.8144161,5.468,2023-03-22 23:13:58,8.0,,9.0,0.0,80.0,65.0,21.0,79.5,336.0,14.0,59.0,11.0,50.0,2023,3,22,23,4.04,99.0
-69.19999999999999,2462.05,-69.19999999999999,5.35,3,50.5113702,-84.8143826,5.35,2023-03-22 23:13:59,8.0,,9.0,0.0,83.0,66.0,18.5,69.5,329.0,15.5,62.0,11.0,55.0,2023,3,22,23,4.04,99.0
-69.0,2467.27,-69.0,5.669,3,50.5113244,-84.8143399,5.669,2023-03-22 23:14:00,8.0,,9.0,0.0,83.0,66.0,16.5,59.0,298.0,17.5,65.0,11.0,53.0,2023,3,22,23,4.04,99.0
-69.0,2472.25,-69.0,5.259,3,50.5112804,-84.8143034,5.259,2023-03-22 23:14:01,8.0,,9.0,0.0,77.0,66.0,14.0,49.0,260.0,19.0,68.0,11.0,47.0,2023,3,22,23,4.04,99.0
-69.0,2476.45,-69.0,4.578,3,50.5112409,-84.8142731,4.578,2023-03-22 23:14:02,8.0,,9.0,0.0,64.0,66.0,11.5,39.0,242.0,20.5,71.0,11.0,51.0,2023,3,22,23,4.04,99.0
-69.0,2479.85,-69.0,3.852,3,50.5112044,-84.814264,3.852,2023-03-22 23:14:03,8.0,,9.0,0.0,51.0,66.0,9.0,29.0,223.0,22.0,74.0,11.0,66.0,2023,3,22,23,4.04,99.0
-69.0,2483.87,-69.0,3.549,3,50.5111848,-84.8142915,3.549,2023-03-22 23:14:04,8.0,,9.0,0.0,38.0,67.0,15.0,45.5,205.0,17.0,76.0,11.0,81.0,2023,3,22,23,4.04,99.0
-69.0,2489.06,-69.0,3.128,3,50.5111819,-84.8143576,3.128,2023-03-22 23:14:05,8.0,,9.0,0.0,28.0,67.0,22.0,65.0,107.0,11.0,78.5,11.0,96.0,2023,3,22,23,4.04,99.0
-68.80000000000001,2494.95,-68.80000000000001,4.319,3,50.5111473,-84.8144328,4.319,2023-03-22 23:14:06,8.0,,9.0,0.0,78.0,67.0,29.0,84.0,169.0,4.5,81.0,11.0,75.0,2023,3,22,23,4.04,99.0
-68.80000000000001,2501.56,-68.80000000000001,6.38,3,50.5111151,-84.8145186,6.38,2023-03-22 23:14:07,8.0,,9.0,0.0,80.0,67.0,33.5,98.0,232.0,3.0,83.0,11.0,56.0,2023,3,22,23,4.04,99.0
-68.60000000000002,2509.61,-68.60000000000002,7.629,3,50.5110892,-84.8146276,7.629,2023-03-22 23:14:08,8.0,,9.0,0.0,87.0,67.0,31.0,95.5,286.0,14.5,85.5,11.0,54.0,2023,3,22,23,4.04,99.0
-68.60000000000002,2519.74,-68.60000000000002,9.505,3,50.5110771,-84.8147732,9.505,2023-03-22 23:14:09,8.0,,9.0,0.0,90.0,68.0,28.0,93.0,262.0,26.5,88.0,11.0,56.0,2023,3,22,23,4.04,99.0
-68.60000000000002,2529.32,-68.60000000000002,9.533,3,50.5110604,-84.8149102,9.533,2023-03-22 23:14:10,8.0,,9.0,0.0,89.0,68.0,28.5,93.0,234.0,25.5,83.5,11.0,61.0,2023,3,22,23,4.04,99.0
-68.60000000000002,2537.9,-68.60000000000002,8.823,3,50.5110361,-84.8150281,8.823,2023-03-22 23:14:11,8.0,,9.0,0.0,89.0,68.0,29.5,92.0,209.0,21.5,77.5,11.0,61.0,2023,3,22,23,4.04,99.0
-68.60000000000002,2545.58,-68.60000000000002,7.978,3,50.5110256,-84.8151371,7.978,2023-03-22 23:14:12,8.0,,9.0,0.0,91.0,68.0,27.0,84.5,178.0,21.0,75.5,11.0,59.0,2023,3,22,23,4.04,99.0
-68.80000000000001,2551.83,-68.80000000000001,6.693,3,50.5110149,-84.8152253,6.693,2023-03-22 23:14:13,8.0,,9.0,0.0,73.0,68.0,25.0,77.5,146.0,20.0,73.0,11.0,58.0,2023,3,22,23,4.04,99.0
-68.80000000000001,2557.28,-68.80000000000001,5.74,3,50.5110133,-84.8153045,5.74,2023-03-22 23:14:14,8.0,,9.0,0.0,49.0,68.0,22.5,70.5,116.0,19.5,71.0,11.0,,2023,3,22,23,4.04,99.0
-68.60000000000002,2562.46,-68.60000000000002,5.311,3,50.5110179,-84.815381,5.311,2023-03-22 23:14:15,8.0,,9.0,0.0,24.0,68.0,20.0,63.5,85.0,19.0,68.5,11.0,,2023,3,22,23,4.04,99.0
-68.60000000000002,2568.05,-68.60000000000002,5.543,3,50.5110254,-84.8154617,5.543,2023-03-22 23:14:16,8.0,,9.0,0.0,0.0,68.0,,,0.0,,,11.0,,2023,3,22,23,4.04,99.0
-68.80000000000001,2574.05,-68.80000000000001,5.918,3,50.5110388,-84.815545,5.918,2023-03-22 23:14:17,8.0,,9.0,0.0,0.0,68.0,,,0.0,,,11.0,,2023,3,22,23,4.04,99.0
-68.80000000000001,2580.62,-68.80000000000001,6.414,3,50.5110581,-84.8156362,6.414,2023-03-22 23:14:18,8.0,,9.0,0.0,0.0,68.0,,,0.0,,,11.0,,2023,3,22,23,4.04,99.0
-69.0,2587.49,-69.0,6.715,3,50.5110845,-84.8157254,6.715,2023-03-22 23:14:19,8.0,,9.0,0.0,0.0,68.0,,,0.0,,,11.0,,2023,3,22,23,4.04,99.0
-69.0,2593.37,-69.0,6.062,3,50.5111029,-84.8158053,6.062,2023-03-22 23:14:20,8.0,,9.0,0.0,0.0,68.0,,,0.0,,,10.0,,2023,3,22,23,4.04,99.0
-68.80000000000001,2598.23,-68.80000000000001,5.16,3,50.5111301,-84.8158688,5.16,2023-03-22 23:14:21,8.0,,9.0,0.0,0.0,68.0,,,0.0,,,10.0,,2023,3,22,23,4.04,99.0
-68.80000000000001,2602.1,-68.80000000000001,4.191,3,50.5111529,-84.8159143,4.191,2023-03-22 23:14:22,8.0,,9.0,0.0,0.0,68.0,,,0.0,,,10.0,,2023,3,22,23,4.04,99.0
-68.80000000000001,2605.44,-68.80000000000001,3.554,3,50.5111721,-84.8159505,3.554,2023-03-22 23:14:23,8.0,,9.0,0.0,0.0,68.0,,,0.0,,,10.0,,2023,3,22,23,4.04,99.0
-68.60000000000002,2608.65,-68.60000000000002,3.303,3,50.5112039,-84.8159659,3.303,2023-03-22 23:14:24,8.0,,9.0,0.0,0.0,68.0,,,0.0,,,10.0,,2023,3,22,23,4.04,99.0
-68.39999999999998,2611.3,-68.39999999999998,2.817,3,50.5112333,-84.8159721,2.817,2023-03-22 23:14:25,8.0,,9.0,0.0,0.0,68.0,,,0.0,,,10.0,,2023,3,22,23,4.04,99.0
-68.19999999999999,2612.55,-68.19999999999999,1.463,3,50.5112634,-84.8159751,1.463,2023-03-22 23:14:26,8.0,,9.0,0.0,0.0,68.0,,,0.0,,,10.0,,2023,3,22,23,4.04,99.0
-68.19999999999999,2612.55,-68.19999999999999,0.0,3,50.511294,-84.8159812,0.0,2023-03-22 23:14:27,8.0,,9.0,0.0,0.0,68.0,,,0.0,,,10.0,,2023,3,22,23,4.04,99.0
-68.0,2612.55,-68.0,0.0,3,50.511294,-84.8159812,0.0,2023-03-22 23:14:28,8.0,,9.0,0.0,0.0,68.0,,,0.0,,,10.0,,2023,3,22,23,4.04,99.0
-68.0,2612.55,-68.0,0.0,2,50.511294,-84.8159812,0.0,2023-03-22 23:14:29,8.0,,9.0,0.0,0.0,68.0,,,0.0,,,10.0,,2023,3,22,23,4.04,99.0
-67.80000000000001,2612.55,-67.80000000000001,0.0,1,50.511294,-84.8159812,0.0,2023-03-22 23:14:30,8.0,,9.0,0.0,0.0,68.0,,,0.0,,,10.0,,2023,3,22,23,4.04,99.0
-67.80000000000001,2612.55,-67.80000000000001,0.0,1,50.511294,-84.8159812,0.0,2023-03-22 23:14:31,8.0,,9.0,0.0,0.0,68.0,,,0.0,,,10.0,,2023,3,22,23,4.04,99.0
-67.80000000000001,2612.55,-67.80000000000001,0.0,2,50.511294,-84.8159812,0.0,2023-03-22 23:14:32,8.0,,9.0,0.0,0.0,68.0,,,0.0,,,10.0,,2023,3,22,23,4.04,99.0
-67.80000000000001,2612.55,-67.80000000000001,0.0,2,50.511294,-84.8159812,0.0,2023-03-22 23:14:33,8.0,,9.0,0.0,0.0,68.0,,,0.0,,,10.0,,2023,3,22,23,4.04,99.0
-67.80000000000001,2612.55,-67.80000000000001,0.0,2,50.511294,-84.8159812,0.0,2023-03-22 23:14:34,8.0,,9.0,0.0,0.0,68.0,,,0.0,,,10.0,,2023,3,22,23,4.04,99.0
-67.80000000000001,2612.55,-67.80000000000001,0.0,3,50.511294,-84.8159812,0.0,2023-03-22 23:14:35,8.0,,9.0,0.0,0.0,68.0,,,0.0,,,10.0,,2023,3,22,23,4.04,99.0
