heart_rate,timestamp,battery_soc,cadence,calories,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,2023-03-15 22:29:54,,27.0,70.0,27.5,52.0,86.0,141.0,13.0,44.0,6.0,3087.48,4.459,2.0,50.5180643,-84.8064132,4.459,16.600000000000023,23.0,22.0,16.600000000000023,-1.13,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:55,,40.0,70.0,30.5,54.0,92.5,107.0,6.0,20.0,6.0,3091.61,4.249,2.0,50.5180348,-84.8064581,4.249,16.600000000000023,23.0,22.0,16.600000000000023,-1.11,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:56,,64.0,70.0,31.5,56.0,96.5,110.0,4.5,15.5,6.0,3096.21,4.447,2.0,50.5179975,-84.806499,4.447,16.600000000000023,23.0,22.0,16.600000000000023,-0.99,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:57,,73.0,70.0,31.0,56.0,95.5,146.0,15.5,53.0,6.0,3101.12,4.761,2.0,50.5179558,-84.8065413,4.761,16.600000000000023,23.0,22.0,16.600000000000023,-0.93,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:58,,85.0,70.0,30.0,55.0,95.0,185.0,26.5,90.5,6.0,3106.31,5.079,2.0,50.5179144,-84.8065928,5.079,16.399999999999977,23.0,22.0,16.399999999999977,-0.94,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:59,,88.0,71.0,29.5,53.0,94.5,276.0,28.5,96.5,6.0,3111.64,5.27,2.0,50.5178735,-84.8066473,5.27,16.200000000000045,23.0,22.0,16.200000000000045,-1.11,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:00,,84.0,71.0,29.5,55.0,94.5,262.0,28.5,91.0,6.0,3116.99,5.326,2.0,50.5178325,-84.8067019,5.326,16.200000000000045,23.0,23.0,16.200000000000045,-1.36,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:01,,84.0,71.0,30.0,58.0,93.5,230.0,28.0,87.0,6.0,3122.55,5.497,2.0,50.5177888,-84.8067567,5.497,16.200000000000045,23.0,23.0,16.200000000000045,-1.63,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:02,,87.0,71.0,28.5,61.0,91.0,225.0,27.5,91.0,6.0,3128.29,5.675,2.0,50.5177432,-84.8068114,5.675,16.200000000000045,23.0,23.0,16.200000000000045,-1.7,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:03,,85.0,71.0,27.5,64.0,89.0,212.0,25.5,85.5,6.0,3134.18,5.865,2.0,50.5176955,-84.8068707,5.865,16.399999999999977,23.0,23.0,16.399999999999977,-0.48,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:04,,84.0,72.0,27.0,63.0,87.5,199.0,23.5,80.0,6.0,3140.2,5.969,2.0,50.5176452,-84.806924,5.969,16.399999999999977,23.0,23.0,16.399999999999977,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:05,,85.0,72.0,26.0,62.0,85.5,190.0,21.5,78.5,6.0,3146.26,6.021,2.0,50.5175949,-84.8069805,6.021,16.399999999999977,23.0,23.0,16.399999999999977,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:06,,86.0,72.0,25.0,60.0,83.5,183.0,20.5,80.0,6.0,3152.26,6.007,2.0,50.5175476,-84.8070388,6.007,16.399999999999977,23.0,23.0,16.399999999999977,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:07,,86.0,72.0,24.5,59.0,80.5,134.0,19.0,75.0,6.0,3158.19,5.946,2.0,50.517502,-84.8070989,5.946,16.399999999999977,23.0,23.0,16.399999999999977,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:08,,85.0,72.0,24.0,61.0,77.0,128.0,17.0,68.0,6.0,3164.17,5.962,2.0,50.5174538,-84.8071572,5.962,16.399999999999977,23.0,23.0,16.399999999999977,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:09,,84.0,72.0,23.5,62.0,74.0,128.0,16.0,64.0,6.0,3170.13,5.982,2.0,50.5174069,-84.8072165,5.982,16.399999999999977,23.0,23.0,16.399999999999977,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:10,,83.0,72.0,22.5,58.0,69.5,120.0,16.0,66.0,6.0,3176.2,6.047,2.0,50.5173586,-84.8072751,6.047,16.399999999999977,23.0,23.0,16.399999999999977,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:11,,70.0,73.0,13.5,52.0,49.0,108.0,17.0,64.5,6.0,3182.01,5.855,2.0,50.5173109,-84.8073247,5.855,16.399999999999977,23.0,23.0,16.399999999999977,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:12,,48.0,73.0,11.5,65.0,51.0,95.0,11.5,65.0,6.0,3187.18,5.344,2.0,50.5172655,-84.8073701,5.344,16.600000000000023,23.0,23.0,16.600000000000023,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:13,,27.0,73.0,11.5,78.0,57.5,83.0,4.5,66.0,6.0,3192.56,5.389,2.0,50.5172175,-84.8074154,5.389,16.600000000000023,23.0,23.0,16.600000000000023,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:14,,17.0,73.0,11.5,91.0,62.5,26.0,0.5,67.0,6.0,3197.68,5.195,2.0,50.5171755,-84.8074608,5.195,16.799999999999955,23.0,23.0,16.799999999999955,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:15,,10.0,73.0,12.0,99.0,64.0,21.0,2.0,68.0,6.0,3201.93,4.472,2.0,50.5171417,-84.8075011,4.472,17.0,23.0,23.0,17.0,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:16,,3.0,73.0,13.0,96.0,65.5,0.0,3.5,69.0,6.0,3205.19,3.59,2.0,50.5171128,-84.8075319,3.59,17.200000000000045,23.0,23.0,17.200000000000045,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:17,,0.0,73.0,13.5,93.0,67.0,0.0,5.0,70.0,6.0,3207.37,2.519,2.0,50.5170959,-84.8075541,2.519,17.200000000000045,24.0,23.0,17.200000000000045,1.11,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:18,,0.0,73.0,14.5,90.0,69.0,0.0,6.5,71.0,6.0,3208.65,1.581,2.0,50.5170867,-84.8075671,1.581,17.399999999999977,24.0,23.0,17.399999999999977,1.81,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:19,,0.0,73.0,15.5,87.0,70.5,0.0,8.0,71.5,6.0,3209.52,1.045,2.0,50.5170803,-84.8075762,1.045,17.399999999999977,24.0,23.0,17.399999999999977,2.11,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:20,,0.0,73.0,16.0,84.0,72.0,0.0,10.0,72.5,6.0,3210.3,0.847,2.0,50.5170758,-84.8075853,0.847,17.399999999999977,24.0,23.0,17.399999999999977,2.37,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:21,,0.0,73.0,17.0,82.0,73.5,0.0,11.5,73.5,6.0,3210.62,0.992,2.0,50.5170739,-84.807589,0.992,17.399999999999977,24.0,23.0,17.399999999999977,2.64,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:22,,0.0,73.0,17.5,79.0,75.0,0.0,13.0,74.5,6.0,3211.84,1.408,2.0,50.5170632,-84.8075997,1.408,17.399999999999977,24.0,23.0,17.399999999999977,2.83,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:23,,0.0,73.0,18.5,76.0,76.5,0.0,14.5,75.5,6.0,3213.33,1.388,2.0,50.5170557,-84.8076176,1.388,17.399999999999977,24.0,23.0,17.399999999999977,2.91,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:24,,0.0,73.0,19.5,73.0,78.0,0.0,16.0,76.5,6.0,3214.64,1.346,2.0,50.5170557,-84.8076353,1.346,17.600000000000023,24.0,23.0,17.600000000000023,2.76,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:25,,0.0,73.0,20.0,70.0,80.0,0.0,17.5,77.5,6.0,3216.57,1.773,2.0,50.5170633,-84.8076588,1.773,17.600000000000023,24.0,23.0,17.600000000000023,2.51,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:26,,0.0,73.0,21.0,67.0,81.5,0.0,19.0,78.5,6.0,3219.07,2.292,2.0,50.5170774,-84.8076923,2.292,17.600000000000023,24.0,23.0,17.600000000000023,2.01,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:27,,5.0,73.0,21.5,64.0,83.0,0.0,20.5,79.5,6.0,3222.09,2.828,2.0,50.5170937,-84.8077287,2.828,17.600000000000023,24.0,23.0,17.600000000000023,1.43,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:28,,38.0,73.0,22.5,61.0,84.5,29.0,22.0,80.5,6.0,3225.64,3.377,2.0,50.5171118,-84.8077701,3.377,17.600000000000023,24.0,23.0,17.600000000000023,1.08,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:29,,47.0,73.0,23.5,58.0,86.0,124.0,23.5,81.5,6.0,3229.62,3.827,2.0,50.5171354,-84.8078159,3.827,17.600000000000023,24.0,23.0,17.600000000000023,0.9,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:30,,51.0,73.0,24.0,55.0,87.5,129.0,25.0,83.0,6.0,3233.73,4.05,2.0,50.5171651,-84.8078609,4.05,17.600000000000023,24.0,23.0,17.600000000000023,0.26,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:31,,54.0,73.0,25.5,52.0,88.0,122.0,26.0,86.0,6.0,3238.06,4.257,2.0,50.5171969,-84.8079116,4.257,17.600000000000023,24.0,23.0,17.600000000000023,0.42,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:32,,56.0,73.0,26.5,53.0,82.5,111.0,25.5,86.0,6.0,3242.49,4.379,2.0,50.5172292,-84.8079616,4.379,17.600000000000023,25.0,23.0,17.600000000000023,0.19,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:33,,58.0,73.0,19.5,54.0,59.5,98.0,18.5,64.0,6.0,3246.74,4.289,2.0,50.517261,-84.808007,4.289,17.600000000000023,25.0,23.0,17.600000000000023,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:34,,53.0,73.0,10.0,55.0,33.5,56.0,11.0,40.0,6.0,3250.82,4.155,2.0,50.5172897,-84.8080466,4.155,17.600000000000023,25.0,23.0,17.600000000000023,0.15,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:35,,48.0,73.0,6.0,69.0,20.5,41.0,9.0,34.5,6.0,3254.98,4.146,2.0,50.5173199,-84.8080886,4.146,17.600000000000023,25.0,23.0,17.600000000000023,0.07,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:36,,44.0,73.0,2.0,100.0,7.0,16.0,7.0,29.0,6.0,3259.09,4.101,2.0,50.5173521,-84.8081347,4.101,17.600000000000023,25.0,23.0,17.600000000000023,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:37,,41.0,73.0,1.0,100.0,11.0,11.0,4.0,30.5,6.0,3262.88,3.876,2.0,50.5173786,-84.8081748,3.876,17.600000000000023,25.0,23.0,17.600000000000023,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:38,,40.0,73.0,0.5,100.0,17.0,0.0,1.5,33.0,6.0,3266.41,3.612,2.0,50.5174041,-84.8082113,3.612,17.399999999999977,25.0,23.0,17.399999999999977,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:39,,42.0,73.0,1.5,100.0,23.5,0.0,0.0,36.0,6.0,3269.63,3.322,2.0,50.517426,-84.8082476,3.322,17.399999999999977,25.0,23.0,17.399999999999977,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:40,,44.0,73.0,6.5,100.0,29.5,0.0,0.0,38.5,6.0,3272.47,2.998,2.0,50.5174461,-84.8082778,2.998,17.399999999999977,25.0,23.0,17.399999999999977,-0.24,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:41,,41.0,73.0,11.0,97.0,35.5,8.0,0.0,41.5,6.0,3275.15,2.757,2.0,50.517469,-84.8083052,2.757,17.399999999999977,25.0,23.0,17.399999999999977,-0.1,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:42,,39.0,73.0,13.0,69.0,43.0,11.0,0.0,44.5,6.0,3277.62,2.521,2.0,50.5174896,-84.8083278,2.521,17.399999999999977,25.0,23.0,17.399999999999977,-0.28,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:43,,37.0,73.0,14.5,64.0,49.0,13.0,3.0,47.0,6.0,3279.83,2.281,2.0,50.5175052,-84.8083461,2.281,17.399999999999977,25.0,23.0,17.399999999999977,-0.12,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:44,,35.0,73.0,16.0,63.0,54.0,15.0,8.5,50.0,5.0,3281.96,2.163,2.0,50.5175217,-84.8083698,2.163,17.399999999999977,25.0,23.0,17.399999999999977,-0.28,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:45,,32.0,73.0,18.0,61.0,59.0,22.0,14.0,52.5,5.0,3284.08,2.137,2.0,50.5175397,-84.8083916,2.137,17.399999999999977,25.0,23.0,17.399999999999977,-0.44,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:46,,30.0,73.0,19.0,55.0,62.5,23.0,14.5,53.0,5.0,3286.11,2.05,2.0,50.517558,-84.8084044,2.05,17.399999999999977,25.0,23.0,17.399999999999977,-0.54,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:47,,31.0,73.0,20.0,57.0,66.5,26.0,15.0,53.0,5.0,3287.8,1.784,2.0,50.5175735,-84.8084135,1.784,17.200000000000045,25.0,23.0,17.200000000000045,-0.79,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:48,,32.0,73.0,21.0,60.0,70.0,37.0,15.5,53.0,5.0,3289.86,1.997,2.0,50.5175898,-84.8084333,1.997,17.200000000000045,25.0,23.0,17.200000000000045,-1.11,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:49,,35.0,73.0,21.0,63.0,70.5,40.0,15.5,53.0,5.0,3291.89,2.026,2.0,50.517608,-84.8084499,2.026,17.0,25.0,23.0,17.0,-1.54,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:50,,38.0,74.0,14.5,66.0,49.5,38.0,16.0,55.0,5.0,3293.82,1.959,2.0,50.5176289,-84.8084537,1.959,17.0,25.0,23.0,17.0,-2.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:51,,40.0,74.0,14.0,69.0,49.0,31.0,18.0,61.5,5.0,3295.9,2.058,2.0,50.5176487,-84.8084485,2.058,17.0,25.0,23.0,17.0,-2.33,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:52,,40.0,74.0,14.0,65.0,48.0,28.0,16.0,56.5,5.0,3298.25,2.275,2.0,50.5176722,-84.8084341,2.275,16.799999999999955,25.0,23.0,16.799999999999955,-2.63,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:53,,40.0,74.0,14.0,59.0,46.0,24.0,12.5,44.5,5.0,3300.48,2.226,2.0,50.5176919,-84.8084102,2.226,16.799999999999955,25.0,23.0,16.799999999999955,-2.81,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:54,,38.0,74.0,14.5,54.0,45.5,28.0,9.5,36.0,5.0,3302.29,1.925,2.0,50.5177081,-84.8083991,1.925,16.600000000000023,25.0,24.0,16.600000000000023,-3.02,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:55,,37.0,74.0,16.5,49.0,51.0,31.0,12.5,45.0,5.0,3304.4,2.061,2.0,50.517729,-84.8084044,2.061,16.600000000000023,25.0,24.0,16.600000000000023,-3.23,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:56,,37.0,74.0,18.5,45.0,56.5,32.0,16.0,54.5,5.0,3306.56,2.134,2.0,50.5177438,-84.8084243,2.134,16.600000000000023,25.0,24.0,16.600000000000023,-3.24,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:57,,38.0,74.0,9.5,13.0,49.0,34.0,16.0,55.5,5.0,3308.56,2.055,2.0,50.5177423,-84.808451,2.055,16.799999999999955,25.0,24.0,16.799999999999955,-2.89,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:58,,39.0,74.0,0.0,26.0,34.0,18.0,14.0,49.0,5.0,3310.41,1.898,2.0,50.5177358,-84.8084784,1.898,16.799999999999955,25.0,24.0,16.799999999999955,-2.08,2023,3,15,22,2.9,268.0
,2023-03-15 22:30:59,,40.0,74.0,0.5,66.0,18.5,16.0,11.0,38.0,5.0,3311.79,1.49,2.0,50.5177311,-84.8084955,1.49,17.0,25.0,24.0,17.0,-0.91,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:00,,41.0,74.0,0.5,98.0,3.5,14.0,8.5,27.0,5.0,3313.29,1.903,2.0,50.5177213,-84.8085099,1.903,17.200000000000045,25.0,24.0,17.200000000000045,0.29,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:01,,44.0,74.0,7.0,86.0,24.0,18.0,9.5,30.5,5.0,3315.48,2.635,2.0,50.5177026,-84.8085278,2.635,17.200000000000045,25.0,24.0,17.200000000000045,1.75,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:02,,52.0,74.0,14.0,74.0,48.5,35.0,11.0,35.5,5.0,3318.34,3.265,2.0,50.5176825,-84.8085616,3.265,17.200000000000045,25.0,24.0,17.200000000000045,3.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:03,,64.0,74.0,20.5,62.0,70.5,59.0,14.5,46.0,5.0,3321.95,3.937,2.0,50.5176693,-84.8086079,3.937,17.200000000000045,25.0,24.0,17.200000000000045,3.67,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:04,,75.0,74.0,23.0,50.0,77.0,163.0,30.0,89.0,5.0,3326.48,4.379,2.0,50.5176629,-84.808674,4.379,17.200000000000045,25.0,24.0,17.200000000000045,3.61,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:05,,77.0,74.0,28.5,35.0,88.5,201.0,30.5,89.0,5.0,3331.51,4.829,2.0,50.5176584,-84.8087457,4.829,17.399999999999977,25.0,24.0,17.399999999999977,3.03,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:06,,71.0,75.0,30.5,49.0,92.0,228.0,30.0,87.0,5.0,3336.52,5.142,2.0,50.5176592,-84.8088154,5.142,17.399999999999977,25.0,24.0,17.399999999999977,2.22,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:07,,73.0,75.0,29.0,56.0,89.0,197.0,30.0,89.5,5.0,3341.61,5.298,2.0,50.5176637,-84.8088931,5.298,17.200000000000045,25.0,24.0,17.200000000000045,0.61,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:08,,77.0,75.0,26.5,58.0,86.0,194.0,29.5,93.5,5.0,3346.96,5.593,2.0,50.5176683,-84.8089701,5.593,17.200000000000045,25.0,24.0,17.200000000000045,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:09,,74.0,75.0,28.0,61.0,88.5,194.0,26.5,85.5,5.0,3352.56,5.984,2.0,50.5176782,-84.8090485,5.984,17.200000000000045,25.0,24.0,17.200000000000045,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:10,,75.0,75.0,27.5,56.0,90.0,191.0,26.0,85.0,5.0,3358.27,6.028,2.0,50.5176892,-84.8091304,6.028,17.0,25.0,24.0,17.0,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:11,,77.0,76.0,26.5,56.0,88.0,174.0,26.5,88.0,5.0,3364.42,6.061,2.0,50.5177063,-84.8092174,6.061,16.799999999999955,25.0,24.0,16.799999999999955,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:12,,77.0,76.0,26.5,57.0,86.5,167.0,25.0,85.5,5.0,3370.16,6.142,2.0,50.5177208,-84.8092959,6.142,16.799999999999955,25.0,24.0,16.799999999999955,-0.66,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:13,,78.0,76.0,26.0,56.0,86.0,164.0,21.0,75.0,5.0,3375.66,6.229,2.0,50.5177273,-84.809374,6.229,16.600000000000023,25.0,24.0,16.600000000000023,-1.23,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:14,,79.0,76.0,24.5,54.0,80.0,163.0,22.5,78.5,5.0,3381.29,6.161,2.0,50.5177346,-84.8094572,6.161,16.200000000000045,25.0,25.0,16.200000000000045,-1.55,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:15,,78.0,76.0,23.0,51.0,74.0,161.0,23.5,82.0,5.0,3386.61,5.725,2.0,50.5177436,-84.8095329,5.725,16.0,25.0,25.0,16.0,-1.86,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:16,,76.0,76.0,19.0,48.0,62.5,148.0,21.0,75.5,5.0,3391.79,5.462,2.0,50.5177553,-84.809606,5.462,16.0,25.0,25.0,16.0,-2.07,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:17,,74.0,76.0,16.5,52.0,55.0,91.0,17.0,65.0,5.0,3396.85,5.356,2.0,50.5177718,-84.8096744,5.356,16.0,25.0,25.0,16.0,-2.17,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:18,,73.0,77.0,16.5,58.0,56.0,88.0,15.5,57.0,5.0,3401.94,5.337,2.0,50.517798,-84.809738,5.337,15.799999999999955,25.0,25.0,15.799999999999955,-2.19,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:19,,73.0,77.0,15.0,59.0,54.0,85.0,15.5,57.0,5.0,3407.76,5.684,2.0,50.517838,-84.8098019,5.684,15.799999999999955,25.0,25.0,15.799999999999955,-2.13,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:20,,71.0,77.0,13.5,56.0,51.5,82.0,16.0,56.5,5.0,3413.55,5.637,2.0,50.5178858,-84.8098546,5.637,15.799999999999955,25.0,25.0,15.799999999999955,-2.03,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:21,,67.0,77.0,12.5,68.0,49.5,79.0,15.5,54.5,5.0,3418.93,5.537,2.0,50.5179357,-84.8098946,5.537,15.799999999999955,25.0,25.0,15.799999999999955,-1.85,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:22,,49.0,77.0,12.0,73.0,48.5,58.0,14.5,52.5,5.0,3424.36,5.35,2.0,50.5179889,-84.8099314,5.35,15.799999999999955,25.0,26.0,15.799999999999955,-0.57,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:23,,30.0,77.0,13.0,72.0,50.5,45.0,15.0,53.0,5.0,3429.6,5.104,2.0,50.5180408,-84.8099625,5.104,15.799999999999955,25.0,26.0,15.799999999999955,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:24,,11.0,77.0,14.0,71.0,52.5,32.0,15.5,53.5,5.0,3434.67,5.189,2.0,50.518091,-84.8099899,5.189,15.799999999999955,25.0,26.0,15.799999999999955,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:25,,0.0,77.0,15.0,71.0,54.5,0.0,16.0,54.0,5.0,3439.48,4.878,2.0,50.518136,-84.8100228,4.878,15.799999999999955,25.0,26.0,15.799999999999955,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:26,,0.0,77.0,16.0,70.0,57.0,0.0,16.0,54.5,5.0,3443.93,4.451,2.0,50.5181715,-84.8100646,4.451,15.799999999999955,25.0,26.0,15.799999999999955,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:27,,0.0,77.0,17.0,70.0,59.0,0.0,16.5,55.0,5.0,3447.81,4.067,2.0,50.5181948,-84.8101089,4.067,16.0,25.0,26.0,16.0,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:28,,0.0,77.0,18.0,69.0,61.0,0.0,17.0,55.5,5.0,3451.37,3.689,2.0,50.5182078,-84.8101547,3.689,16.0,25.0,26.0,16.0,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:29,,0.0,77.0,19.0,69.0,63.0,0.0,17.5,56.0,5.0,3454.61,3.366,2.0,50.5181984,-84.81019,3.366,16.200000000000045,25.0,26.0,16.200000000000045,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:30,,8.0,77.0,20.0,68.0,65.0,5.0,18.0,56.5,5.0,3457.83,3.318,2.0,50.5181783,-84.8102278,3.318,16.200000000000045,25.0,26.0,16.200000000000045,0.51,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:31,,48.0,77.0,21.0,67.0,67.5,34.0,18.0,57.0,5.0,3461.15,3.37,2.0,50.5181655,-84.8102728,3.37,16.399999999999977,26.0,26.0,16.399999999999977,1.02,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:32,,55.0,77.0,22.0,66.0,69.0,62.0,18.5,57.5,5.0,3464.34,2.786,2.0,50.5181563,-84.810319,2.786,16.399999999999977,26.0,26.0,16.399999999999977,1.45,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:33,,55.0,77.0,22.5,64.0,70.0,64.0,18.5,57.5,5.0,3466.67,1.766,2.0,50.5181498,-84.8103542,1.766,16.399999999999977,26.0,26.0,16.399999999999977,1.77,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:34,,45.0,77.0,21.5,57.0,67.0,59.0,16.5,55.0,5.0,3467.4,0.557,3.0,50.518148,-84.8103705,0.557,16.399999999999977,26.0,26.0,16.399999999999977,1.96,2023,3,15,22,2.9,268.0
,2023-03-15 22:31:35,,30.0,77.0,20.0,,63.5,52.0,14.0,52.0,5.0,3467.4,0.0,3.0,50.5181374,-84.8103795,0.0,16.399999999999977,26.0,26.0,16.399999999999977,2.0,2023,3,15,22,2.9,268.0
,2023-03-15 23:00:39,,,77.0,,,,,,,23.0,3467.4,1.661,2.0,50.5176437,-84.8101943,1.661,13.799999999999955,26.0,26.0,13.799999999999955,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:00:40,,0.0,77.0,0.0,,0.0,0.0,0.0,0.0,23.0,3469.23,3.119,2.0,50.5176581,-84.8101433,3.119,13.799999999999955,26.0,26.0,13.799999999999955,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:00:41,,26.0,77.0,14.5,,55.0,4.0,14.0,54.5,23.0,3472.34,3.177,2.0,50.5176761,-84.8101075,3.177,13.799999999999955,26.0,26.0,13.799999999999955,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:00:42,,57.0,77.0,21.5,52.0,81.0,38.0,21.0,79.5,23.0,3475.44,3.056,2.0,50.5176941,-84.8100715,3.056,13.799999999999955,26.0,26.0,13.799999999999955,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:00:43,,60.0,77.0,19.0,56.0,65.0,73.0,17.0,61.5,23.0,3478.23,2.586,2.0,50.5177098,-84.8100348,2.586,13.799999999999955,26.0,26.0,13.799999999999955,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:00:44,,65.0,77.0,18.5,59.0,63.5,96.0,17.0,61.5,23.0,3480.89,2.662,2.0,50.5177103,-84.8099979,2.662,13.799999999999955,26.0,26.0,13.799999999999955,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:00:45,,75.0,77.0,19.0,51.0,69.5,95.0,13.5,52.0,23.0,3484.11,3.715,2.0,50.5176903,-84.8099613,3.715,13.799999999999955,26.0,26.0,13.799999999999955,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:00:46,,60.0,77.0,14.0,38.0,71.5,91.0,13.5,52.0,23.0,3487.25,4.294,2.0,50.5176685,-84.809925,4.294,13.600000000000023,26.0,26.0,13.600000000000023,0.0,2023,3,15,23,2.31,288.0
