cadence,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,power,speed,timestamp,altitude,ascent,battery_soc,descent,enhanced_altitude,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,year,month,day,hour,wind_speed,wind_direction
37,79,2828.67,3.964,1,105,50.5376836,-84.8193718,35,3.964,2022-09-15 21:35:34,9.600000000000023,12.0,,11.0,9.600000000000023,0.0,22.5,43.0,98.5,21.0,58.0,20.0,2022,9,15,21,2.75,350.0
52,79,2833.51,4.616,1,105,50.5377138,-84.8194321,147,4.616,2022-09-15 21:35:35,9.600000000000023,12.0,,11.0,9.600000000000023,0.0,27.5,46.0,98.0,31.5,87.0,20.0,2022,9,15,21,2.75,350.0
70,79,2838.95,5.272,1,105,50.5377451,-84.8194948,249,5.272,2022-09-15 21:35:36,9.600000000000023,12.0,,11.0,9.600000000000023,0.0,32.5,46.0,98.0,38.0,99.5,20.0,2022,9,15,21,2.75,350.0
78,80,2844.67,5.652,1,104,50.5377838,-84.819557,310,5.652,2022-09-15 21:35:37,9.600000000000023,12.0,,11.0,9.600000000000023,0.0,33.0,46.0,95.5,37.5,99.5,20.0,2022,9,15,21,2.75,350.0
84,80,2850.65,5.847,2,104,50.5378275,-84.8196219,308,5.847,2022-09-15 21:35:38,9.600000000000023,12.0,,11.0,9.600000000000023,0.0,22.5,45.0,84.5,31.0,99.5,20.0,2022,9,15,21,2.75,350.0
84,80,2856.72,5.959,2,103,50.5378719,-84.8196868,233,5.959,2022-09-15 21:35:39,9.600000000000023,12.0,,11.0,9.600000000000023,0.0,23.0,41.0,85.0,31.5,99.0,20.0,2022,9,15,21,2.75,350.0
86,80,2862.91,6.153,2,104,50.5379145,-84.8197555,183,6.153,2022-09-15 21:35:40,9.399999999999977,12.0,,11.0,9.399999999999977,0.0,23.5,36.0,85.5,32.0,98.5,20.0,2022,9,15,21,2.75,350.0
82,80,2869.17,6.249,2,102,50.5379528,-84.8198281,204,6.249,2022-09-15 21:35:41,9.399999999999977,12.0,,11.0,9.399999999999977,0.0,24.0,41.0,85.5,32.5,98.5,20.0,2022,9,15,21,2.75,350.0
79,81,2875.36,6.206,2,103,50.5379919,-84.8199011,194,6.206,2022-09-15 21:35:42,9.399999999999977,12.0,,11.0,9.399999999999977,0.0,23.5,51.0,84.0,31.0,92.5,20.0,2022,9,15,21,2.75,350.0
76,81,2881.23,5.95,2,102,50.5380276,-84.8199688,183,5.95,2022-09-15 21:35:43,9.399999999999977,12.0,,11.0,9.399999999999977,0.0,21.5,58.0,77.5,25.0,76.5,20.0,2022,9,15,21,2.75,350.0
73,81,2886.73,5.438,2,102,50.5380621,-84.8200325,152,5.438,2022-09-15 21:35:44,9.600000000000023,12.0,,11.0,9.600000000000023,0.0,19.0,55.0,71.0,18.5,60.5,20.0,2022,9,15,21,2.75,350.0
69,81,2892.07,5.25,2,100,50.5381012,-84.8200909,134,5.25,2022-09-15 21:35:45,9.600000000000023,12.0,,11.0,9.600000000000023,0.0,16.5,42.0,58.5,18.0,67.5,20.0,2022,9,15,21,2.75,350.0
67,81,2897.43,5.472,2,101,50.5381394,-84.8201506,115,5.472,2022-09-15 21:35:46,9.800000000000011,12.0,,11.0,9.800000000000011,0.0,16.0,45.0,56.0,19.5,73.5,20.0,2022,9,15,21,2.75,350.0
69,81,2902.9,5.476,2,100,50.5381783,-84.8202141,116,5.476,2022-09-15 21:35:47,9.800000000000011,12.0,,11.0,9.800000000000011,0.0,17.0,50.0,61.0,22.5,75.5,20.0,2022,9,15,21,2.75,350.0
70,81,2908.57,5.578,2,99,50.5382193,-84.8202726,114,5.578,2022-09-15 21:35:48,9.800000000000011,12.0,,11.0,9.800000000000011,0.0,18.0,52.0,65.0,24.5,76.5,20.0,2022,9,15,21,2.75,350.0
73,81,2914.42,5.924,2,102,50.53826,-84.8203373,114,5.924,2022-09-15 21:35:49,9.600000000000023,12.0,,11.0,9.600000000000023,0.0,16.0,45.0,56.0,20.0,65.0,20.0,2022,9,15,21,2.75,350.0
76,82,2920.44,6.231,2,104,50.5382997,-84.8204079,125,6.231,2022-09-15 21:35:50,9.399999999999977,12.0,,11.0,9.399999999999977,0.0,15.5,49.0,54.5,22.5,72.5,20.0,2022,9,15,21,2.75,350.0
79,82,2926.7,6.157,2,108,50.5383384,-84.8204812,145,6.157,2022-09-15 21:35:51,9.399999999999977,12.0,,11.0,9.399999999999977,0.0,16.0,42.0,54.5,26.5,84.0,20.0,2022,9,15,21,2.75,350.0
80,82,2932.97,6.144,2,109,50.5383782,-84.8205504,167,6.144,2022-09-15 21:35:52,9.399999999999977,12.0,,11.0,9.399999999999977,0.0,15.0,40.0,52.0,26.5,83.5,20.0,2022,9,15,21,2.75,350.0
80,82,2939.2,6.165,2,108,50.5384217,-84.8206191,159,6.165,2022-09-15 21:35:53,9.399999999999977,12.0,,11.0,9.399999999999977,0.0,13.0,45.0,45.5,18.0,60.0,20.0,2022,9,15,21,2.75,350.0
69,82,2945.38,6.025,2,108,50.5384647,-84.8206921,121,6.025,2022-09-15 21:35:54,9.399999999999977,12.0,,11.0,9.399999999999977,0.0,14.0,51.0,51.0,16.5,55.5,20.0,2022,9,15,21,2.75,350.0
54,82,2951.26,5.438,2,109,50.5385005,-84.8207597,117,5.438,2022-09-15 21:35:55,9.399999999999977,12.0,,11.0,9.399999999999977,0.0,15.5,56.0,59.5,16.0,54.5,20.0,2022,9,15,21,2.75,350.0
40,82,2957.05,5.498,2,109,50.5385325,-84.8208291,112,5.498,2022-09-15 21:35:56,9.399999999999977,12.0,,11.0,9.399999999999977,0.0,17.5,57.0,68.0,16.5,54.5,20.0,2022,9,15,21,2.75,350.0
31,82,2963.06,6.022,2,108,50.5385643,-84.8209068,86,6.022,2022-09-15 21:35:57,9.0,12.0,,11.0,9.0,0.0,19.5,55.0,77.0,17.0,54.0,20.0,2022,9,15,21,2.75,350.0
64,83,2969.46,6.51,2,108,50.5385985,-84.8209883,164,6.51,2022-09-15 21:35:58,8.800000000000011,12.0,,11.0,8.800000000000011,0.0,21.0,53.0,85.5,17.5,57.0,20.0,2022,9,15,21,2.75,350.0
88,83,2976.41,7.089,2,109,50.5386378,-84.8210708,316,7.089,2022-09-15 21:35:59,8.800000000000011,12.0,,11.0,8.800000000000011,0.0,20.5,50.0,88.0,20.5,91.0,20.0,2022,9,15,21,2.75,350.0
93,83,2983.76,7.342,2,109,50.5386839,-84.8211577,399,7.342,2022-09-15 21:36:00,8.600000000000023,12.0,,11.0,8.600000000000023,0.0,25.0,47.0,91.5,21.0,96.0,20.0,2022,9,15,21,2.75,350.0
95,84,2991.8,7.677,2,111,50.5387368,-84.8212492,447,7.677,2022-09-15 21:36:01,8.600000000000023,12.0,,11.0,8.600000000000023,0.0,25.5,44.0,88.5,22.0,95.0,20.0,2022,9,15,21,2.75,350.0
97,84,3000.09,7.927,2,111,50.5387916,-84.8213459,422,7.927,2022-09-15 21:36:02,8.399999999999977,12.0,,11.0,8.399999999999977,0.0,23.0,37.0,81.0,23.5,93.5,20.0,2022,9,15,21,2.75,350.0
99,85,3008.01,7.852,2,111,50.5388406,-84.82144,364,7.852,2022-09-15 21:36:03,8.199999999999989,12.0,,11.0,8.199999999999989,0.0,21.0,23.0,73.5,25.0,91.5,20.0,2022,9,15,21,2.75,350.0
83,85,3015.81,7.477,2,112,50.5388889,-84.8215314,246,7.477,2022-09-15 21:36:04,8.199999999999989,12.0,,11.0,8.199999999999989,0.0,13.5,9.0,82.0,16.5,94.5,20.0,2022,9,15,21,2.75,350.0
70,85,3023.89,6.795,2,112,50.5389419,-84.821623,96,6.795,2022-09-15 21:36:05,8.199999999999989,12.0,,11.0,8.199999999999989,0.0,5.5,27.0,93.0,6.5,98.0,20.0,2022,9,15,21,2.75,350.0
57,85,3031.26,6.298,2,112,50.5389911,-84.8217085,69,6.298,2022-09-15 21:36:06,8.199999999999989,12.0,,11.0,8.199999999999989,0.0,4.5,50.0,99.0,0.0,98.5,20.0,2022,9,15,21,2.75,350.0
43,85,3037.7,6.16,2,113,50.5390337,-84.8217847,42,6.16,2022-09-15 21:36:07,8.399999999999977,12.0,,11.0,8.399999999999977,0.0,17.0,74.0,95.5,0.0,94.0,20.0,2022,9,15,21,2.75,350.0
50,85,3044.45,6.245,2,113,50.5390803,-84.8218581,40,6.245,2022-09-15 21:36:08,8.600000000000023,12.0,,11.0,8.600000000000023,0.0,30.0,91.0,92.5,0.0,90.0,20.0,2022,9,15,21,2.75,350.0
67,85,3051.4,6.108,2,113,50.539128,-84.8219313,66,6.108,2022-09-15 21:36:09,8.600000000000023,12.0,,11.0,8.600000000000023,0.0,29.0,57.0,89.0,8.0,85.5,20.0,2022,9,15,21,2.75,350.0
74,85,3057.35,5.828,2,112,50.5391627,-84.8220038,162,5.828,2022-09-15 21:36:10,8.800000000000011,12.0,,11.0,8.800000000000011,0.0,25.5,50.0,85.5,17.5,81.0,20.0,2022,9,15,21,2.75,350.0
56,85,3062.06,5.068,2,111,50.5391874,-84.8220662,162,5.068,2022-09-15 21:36:11,8.800000000000011,12.0,,11.0,8.800000000000011,0.0,24.0,40.0,85.0,23.5,78.5,20.0,2022,9,15,21,2.75,350.0
38,86,3066.6,4.695,2,113,50.5392152,-84.8221203,163,4.695,2022-09-15 21:36:12,8.800000000000011,12.0,,11.0,8.800000000000011,0.0,26.0,26.0,90.0,23.5,78.5,20.0,2022,9,15,21,2.75,350.0
30,86,3071.93,5.102,2,112,50.5392495,-84.8221797,166,5.102,2022-09-15 21:36:13,8.800000000000011,12.0,,11.0,8.800000000000011,0.0,28.0,20.0,95.0,23.5,78.5,20.0,2022,9,15,21,2.75,350.0
47,86,3077.71,5.698,2,113,50.5392862,-84.822244,197,5.698,2022-09-15 21:36:14,8.600000000000023,12.0,,11.0,8.600000000000023,0.0,26.5,81.0,94.5,23.5,85.0,20.0,2022,9,15,21,2.75,350.0
72,87,3083.75,6.058,2,111,50.5393281,-84.8223134,416,6.058,2022-09-15 21:36:15,8.399999999999977,12.0,,11.0,8.399999999999977,0.0,24.0,85.0,93.5,24.0,92.5,20.0,2022,9,15,21,2.75,350.0
80,87,3090.06,6.408,2,111,50.5393709,-84.8223861,471,6.408,2022-09-15 21:36:16,8.399999999999977,12.0,,11.0,8.399999999999977,0.0,22.0,79.0,90.0,23.0,92.5,20.0,2022,9,15,21,2.75,350.0
85,87,3096.44,6.376,2,112,50.5394065,-84.822464,461,6.376,2022-09-15 21:36:17,8.399999999999977,12.0,,11.0,8.399999999999977,0.0,20.5,74.0,82.0,20.5,80.0,20.0,2022,9,15,21,2.75,350.0
84,88,3102.61,6.124,2,118,50.5394384,-84.8225408,405,6.124,2022-09-15 21:36:18,8.399999999999977,12.0,,11.0,8.399999999999977,0.0,19.5,69.0,73.5,18.5,67.5,20.0,2022,9,15,21,2.75,350.0
82,88,3108.57,6.032,2,120,50.5394756,-84.8226136,324,6.032,2022-09-15 21:36:19,8.600000000000023,12.0,,11.0,8.600000000000023,0.0,18.0,64.0,65.5,16.0,55.0,20.0,2022,9,15,21,2.75,350.0
79,88,3115.41,6.642,2,123,50.5395298,-84.8226812,243,6.642,2022-09-15 21:36:20,8.600000000000023,12.0,,11.0,8.600000000000023,0.0,18.5,59.0,68.0,18.5,58.0,20.0,2022,9,15,21,2.75,350.0
87,88,3122.48,6.96,2,126,50.5395801,-84.8227552,205,6.96,2022-09-15 21:36:21,8.600000000000023,12.0,,11.0,8.600000000000023,0.0,20.5,54.0,76.5,24.5,70.5,20.0,2022,9,15,21,2.75,350.0
101,89,3129.96,7.342,2,127,50.5396315,-84.8228369,401,7.342,2022-09-15 21:36:22,8.399999999999977,12.0,,11.0,8.399999999999977,0.0,22.0,48.0,85.0,30.0,83.0,20.0,2022,9,15,21,2.75,350.0
99,89,3137.63,7.566,2,127,50.5396856,-84.8229191,414,7.566,2022-09-15 21:36:23,8.199999999999989,12.0,,11.0,8.199999999999989,0.0,24.0,43.0,93.5,36.0,95.5,20.0,2022,9,15,21,2.75,350.0
97,90,3145.19,7.561,2,127,50.5397384,-84.8230013,381,7.561,2022-09-15 21:36:24,8.199999999999989,12.0,,11.0,8.199999999999989,0.0,28.5,45.0,98.0,34.5,95.0,20.0,2022,9,15,21,2.75,350.0
100,90,3152.66,7.511,2,128,50.5397931,-84.8230833,374,7.511,2022-09-15 21:36:25,8.199999999999989,12.0,,11.0,8.199999999999989,0.0,31.0,47.0,94.5,32.0,93.0,20.0,2022,9,15,21,2.75,350.0
101,90,3160.03,7.651,2,126,50.5398477,-84.8231599,307,7.651,2022-09-15 21:36:26,8.199999999999989,12.0,,11.0,8.199999999999989,0.0,27.0,45.0,84.0,35.0,98.5,20.0,2022,9,15,21,2.75,350.0
98,91,3167.82,7.825,2,126,50.539905,-84.823238,271,7.825,2022-09-15 21:36:27,8.199999999999989,12.0,,11.0,8.199999999999989,0.0,26.5,43.0,90.0,35.0,98.5,20.0,2022,9,15,21,2.75,350.0
97,91,3175.75,7.856,2,125,50.5399639,-84.8233249,252,7.856,2022-09-15 21:36:28,8.199999999999989,12.0,,11.0,8.199999999999989,0.0,22.5,47.0,76.5,28.0,84.0,20.0,2022,9,15,21,2.75,350.0
98,91,3183.91,8.089,2,124,50.5400232,-84.8234109,245,8.089,2022-09-15 21:36:29,8.199999999999989,12.0,,11.0,8.199999999999989,0.0,24.0,49.0,77.0,24.0,78.0,20.0,2022,9,15,21,2.75,350.0
100,91,3192.1,8.415,2,124,50.5400802,-84.8234997,295,8.415,2022-09-15 21:36:30,8.199999999999989,12.0,,11.0,8.199999999999989,0.0,27.5,47.0,87.5,24.5,81.5,20.0,2022,9,15,21,2.75,350.0
102,92,3201.01,8.704,2,123,50.5401422,-84.8236003,332,8.704,2022-09-15 21:36:31,8.199999999999989,12.0,,11.0,8.199999999999989,0.0,29.0,41.0,95.5,26.5,88.0,20.0,2022,9,15,21,2.75,350.0
103,92,3210.17,8.359,2,121,50.5402053,-84.8237037,306,8.359,2022-09-15 21:36:32,8.199999999999989,12.0,,11.0,8.199999999999989,0.0,26.5,38.0,88.0,25.0,82.5,20.0,2022,9,15,21,2.75,350.0
103,92,3219.04,8.502,2,121,50.5402672,-84.8237987,229,8.502,2022-09-15 21:36:33,8.199999999999989,12.0,,11.0,8.199999999999989,0.0,24.0,49.0,80.5,23.5,77.0,20.0,2022,9,15,21,2.75,350.0
103,92,3228.4,8.695,2,122,50.5403307,-84.8238999,202,8.695,2022-09-15 21:36:34,8.0,12.0,,11.0,8.0,0.0,21.0,49.0,73.0,22.0,71.5,20.0,2022,9,15,21,2.75,350.0
101,93,3237.78,8.374,2,121,50.5403943,-84.8240089,193,8.374,2022-09-15 21:36:35,8.0,12.0,,11.0,8.0,0.0,20.0,51.0,74.0,20.5,68.5,20.0,2022,9,15,21,2.75,350.0
95,93,3246.58,8.218,2,121,50.5404502,-84.8241131,200,8.218,2022-09-15 21:36:36,7.600000000000023,12.0,,11.0,7.600000000000023,0.0,23.5,51.0,85.5,19.5,70.0,20.0,2022,9,15,21,2.75,350.0
94,93,3255.09,8.055,2,120,50.5404976,-84.8242185,242,8.055,2022-09-15 21:36:37,7.600000000000023,12.0,,11.0,7.600000000000023,0.0,24.0,47.0,80.5,21.0,73.5,20.0,2022,9,15,21,2.75,350.0
95,93,3263.75,8.131,2,119,50.5405485,-84.8243226,243,8.131,2022-09-15 21:36:38,7.600000000000023,12.0,,11.0,7.600000000000023,0.0,23.0,46.0,75.5,22.0,75.5,20.0,2022,9,15,21,2.75,350.0
97,94,3272.91,8.8,2,119,50.5406135,-84.8244224,243,8.8,2022-09-15 21:36:39,7.600000000000023,12.0,,11.0,7.600000000000023,0.0,21.5,43.0,71.0,22.5,78.0,20.0,2022,9,15,21,2.75,350.0
99,94,3281.8,8.838,2,118,50.5406785,-84.8245173,243,8.838,2022-09-15 21:36:40,7.600000000000023,12.0,,11.0,7.600000000000023,0.0,20.0,43.0,66.0,23.5,80.0,20.0,2022,9,15,21,2.75,350.0
100,94,3290.2,8.446,2,118,50.5407367,-84.8246121,231,8.446,2022-09-15 21:36:41,7.600000000000023,12.0,,11.0,7.600000000000023,0.0,18.5,45.0,61.5,24.0,80.0,20.0,2022,9,15,21,2.75,350.0
100,94,3298.65,8.065,2,117,50.5407931,-84.8247067,203,8.065,2022-09-15 21:36:42,7.600000000000023,12.0,,11.0,7.600000000000023,0.0,16.5,46.0,59.0,22.0,68.5,20.0,2022,9,15,21,2.75,350.0
83,94,3306.99,7.75,2,116,50.5408478,-84.8248031,181,7.75,2022-09-15 21:36:43,7.600000000000023,12.0,,11.0,7.600000000000023,0.0,17.0,49.0,59.0,22.0,71.5,20.0,2022,9,15,21,2.75,350.0
56,94,3315.03,7.138,2,117,50.5409004,-84.8248937,165,7.138,2022-09-15 21:36:44,7.399999999999977,12.0,,11.0,7.399999999999977,0.0,,,,,,20.0,2022,9,15,21,2.75,350.0
29,94,3321.59,5.734,2,117,50.5409377,-84.8249713,150,5.734,2022-09-15 21:36:45,7.600000000000023,12.0,,11.0,7.600000000000023,0.0,,,,,,20.0,2022,9,15,21,2.75,350.0
3,94,3326.14,4.656,2,116,50.5409597,-84.8250335,0,4.656,2022-09-15 21:36:46,7.800000000000011,12.0,,11.0,7.800000000000011,0.0,,,,,,20.0,2022,9,15,21,2.75,350.0
0,94,3329.15,3.542,2,116,50.5409752,-84.8250721,0,3.542,2022-09-15 21:36:47,8.0,12.0,,11.0,8.0,0.0,,,,,,20.0,2022,9,15,21,2.75,350.0
0,94,3331.16,2.413,2,116,50.5409835,-84.8250992,0,2.413,2022-09-15 21:36:48,8.199999999999989,12.0,,11.0,8.199999999999989,0.0,,,,,,20.0,2022,9,15,21,2.75,350.0
0,94,3331.89,3.147,1,110,50.5410155,-84.8251981,0,3.147,2022-09-15 21:37:10,8.399999999999977,12.0,,11.0,8.399999999999977,0.0,,,,,,20.0,2022,9,15,21,2.75,350.0
8,94,3334.36,5.0,1,110,50.5410489,-84.8252702,0,5.0,2022-09-15 21:37:11,8.399999999999977,12.0,,11.0,8.399999999999977,0.0,,,,,,20.0,2022,9,15,21,2.75,350.0
38,94,3339.29,4.923,1,109,50.5410743,-84.8253303,185,4.923,2022-09-15 21:37:12,8.399999999999977,12.0,,11.0,8.399999999999977,0.0,,74.0,,,,20.0,2022,9,15,21,2.75,350.0
58,95,3345.07,5.465,1,109,50.5411055,-84.8254017,309,5.465,2022-09-15 21:37:13,8.399999999999977,12.0,,11.0,8.399999999999977,0.0,23.5,59.0,91.0,29.0,96.0,20.0,2022,9,15,21,2.75,350.0
67,95,3351.12,5.959,1,107,50.5411397,-84.8254792,353,5.959,2022-09-15 21:37:14,8.199999999999989,12.0,,11.0,8.199999999999989,0.0,22.0,49.0,89.0,27.0,95.0,20.0,2022,9,15,21,2.75,350.0
75,95,3357.42,6.333,1,107,50.5411803,-84.8255536,355,6.333,2022-09-15 21:37:15,8.199999999999989,12.0,,11.0,8.199999999999989,0.0,20.5,47.0,87.5,24.5,94.0,20.0,2022,9,15,21,2.75,350.0
78,96,3364.29,6.738,2,107,50.5412285,-84.8256265,364,6.738,2022-09-15 21:37:16,8.0,12.0,66.0,11.0,8.0,0.0,21.5,49.0,88.0,21.0,91.0,20.0,2022,9,15,21,2.75,350.0
86,96,3371.73,7.245,2,107,50.5412815,-84.825705,370,7.245,2022-09-15 21:37:17,8.0,12.0,,11.0,8.0,0.0,23.5,51.0,92.5,21.0,91.0,20.0,2022,9,15,21,2.75,350.0
89,97,3379.35,7.517,2,107,50.541336,-84.8257868,360,7.517,2022-09-15 21:37:18,7.800000000000011,12.0,,11.0,7.800000000000011,0.0,27.0,45.0,96.5,20.5,88.5,20.0,2022,9,15,21,2.75,350.0
91,97,3387.03,7.639,2,107,50.5413879,-84.825874,342,7.639,2022-09-15 21:37:19,7.600000000000023,12.0,,11.0,7.600000000000023,0.0,31.5,43.0,98.0,21.0,85.5,20.0,2022,9,15,21,2.75,350.0
94,97,3394.89,7.815,2,106,50.5414407,-84.825965,335,7.815,2022-09-15 21:37:20,7.600000000000023,12.0,,11.0,7.600000000000023,0.0,28.5,48.0,92.5,25.5,90.0,20.0,2022,9,15,21,2.75,350.0
96,98,3402.92,8.008,2,107,50.5414924,-84.8260609,332,8.008,2022-09-15 21:37:21,7.600000000000023,12.0,,11.0,7.600000000000023,0.0,25.5,38.0,86.5,30.0,94.0,20.0,2022,9,15,21,2.75,350.0
97,98,3411.11,8.158,2,106,50.5415449,-84.8261554,307,8.158,2022-09-15 21:37:22,7.399999999999977,12.0,,11.0,7.399999999999977,0.0,25.5,46.0,88.5,30.5,92.5,20.0,2022,9,15,21,2.75,350.0
98,98,3419.31,8.253,2,106,50.541599,-84.8262456,268,8.253,2022-09-15 21:37:23,7.399999999999977,12.0,,11.0,7.399999999999977,0.0,26.0,48.0,89.0,28.5,87.5,20.0,2022,9,15,21,2.75,350.0
97,98,3427.52,8.162,2,106,50.5416514,-84.8263425,230,8.162,2022-09-15 21:37:24,7.600000000000023,12.0,,11.0,7.600000000000023,0.0,24.0,47.0,84.5,26.5,82.5,20.0,2022,9,15,21,2.75,350.0
96,99,3435.71,8.067,2,105,50.5417072,-84.8264382,208,8.067,2022-09-15 21:37:25,7.600000000000023,12.0,,11.0,7.600000000000023,0.0,21.5,46.0,77.5,27.0,81.0,20.0,2022,9,15,21,2.75,350.0
95,99,3443.81,8.055,2,104,50.5417637,-84.8265239,188,8.055,2022-09-15 21:37:26,7.600000000000023,12.0,,11.0,7.600000000000023,0.0,19.0,44.0,70.0,27.5,80.0,20.0,2022,9,15,21,2.75,350.0
95,99,3451.89,8.038,2,103,50.5418203,-84.8266101,197,8.038,2022-09-15 21:37:27,7.399999999999977,12.0,,11.0,7.399999999999977,0.0,19.5,50.0,70.5,25.5,80.5,20.0,2022,9,15,21,2.75,350.0
95,99,3459.93,7.842,2,105,50.5418797,-84.8266962,196,7.842,2022-09-15 21:37:28,7.399999999999977,12.0,,11.0,7.399999999999977,0.0,21.0,51.0,72.5,23.0,77.5,20.0,2022,9,15,21,2.75,350.0
92,99,3467.68,7.6,2,105,50.5419338,-84.8267784,183,7.6,2022-09-15 21:37:29,7.399999999999977,12.0,,11.0,7.399999999999977,0.0,20.0,51.0,71.0,21.0,70.0,20.0,2022,9,15,21,2.75,350.0
90,99,3475.14,7.358,2,105,50.5419836,-84.8268652,158,7.358,2022-09-15 21:37:30,7.600000000000023,12.0,,11.0,7.600000000000023,0.0,16.5,50.0,62.0,19.5,64.0,20.0,2022,9,15,21,2.75,350.0
69,100,3482.43,7.024,2,103,50.5420338,-84.8269512,133,7.024,2022-09-15 21:37:31,7.600000000000023,12.0,,11.0,7.600000000000023,0.0,16.5,50.0,56.5,19.5,64.0,20.0,2022,9,15,21,2.75,350.0
65,100,3489.49,6.955,2,104,50.5420813,-84.827028,96,6.955,2022-09-15 21:37:32,7.600000000000023,12.0,,11.0,7.600000000000023,0.0,25.0,73.0,67.5,17.5,59.0,20.0,2022,9,15,21,2.75,350.0
86,100,3496.42,7.141,2,104,50.5421322,-84.8271009,150,7.141,2022-09-15 21:37:33,7.600000000000023,12.0,,11.0,7.600000000000023,0.0,32.0,66.0,85.5,10.0,72.0,20.0,2022,9,15,21,2.75,350.0
91,100,3503.38,7.219,2,104,50.5421842,-84.8271738,243,7.219,2022-09-15 21:37:34,7.600000000000023,12.0,,11.0,7.600000000000023,0.0,32.0,53.0,99.0,2.0,99.5,20.0,2022,9,15,21,2.75,350.0
93,100,3510.68,7.49,2,102,50.5422368,-84.8272518,334,7.49,2022-09-15 21:37:35,7.600000000000023,12.0,,11.0,7.600000000000023,0.0,27.5,50.0,95.5,13.5,97.5,20.0,2022,9,15,21,2.75,350.0
100,101,3518.42,8.023,2,100,50.5422886,-84.8273387,460,8.023,2022-09-15 21:37:36,7.600000000000023,12.0,,11.0,7.600000000000023,0.0,22.5,50.0,92.0,24.5,95.5,20.0,2022,9,15,21,2.75,350.0
106,101,3526.5,8.105,2,102,50.5423388,-84.8274351,517,8.105,2022-09-15 21:37:37,7.800000000000011,12.0,,11.0,7.800000000000011,0.0,20.5,51.0,87.0,29.0,90.5,20.0,2022,9,15,21,2.75,350.0
104,102,3534.59,7.847,2,102,50.5423891,-84.8275305,369,7.847,2022-09-15 21:37:38,8.0,12.0,,11.0,8.0,0.0,21.0,51.0,79.5,26.0,81.5,20.0,2022,9,15,21,2.75,350.0
103,102,3542.46,7.828,2,101,50.5424392,-84.8276215,233,7.828,2022-09-15 21:37:39,8.199999999999989,12.0,,11.0,8.199999999999989,0.0,21.5,50.0,72.0,23.0,73.0,20.0,2022,9,15,21,2.75,350.0
103,102,3550.36,7.947,2,104,50.5424918,-84.8277124,203,7.947,2022-09-15 21:37:40,8.199999999999989,12.0,,11.0,8.199999999999989,0.0,19.0,48.0,66.5,22.5,72.0,20.0,2022,9,15,21,2.75,350.0
96,102,3558.07,7.501,2,107,50.5425465,-84.8277982,181,7.501,2022-09-15 21:37:41,8.399999999999977,12.0,,11.0,8.399999999999977,0.0,18.5,48.0,66.0,23.5,74.5,20.0,2022,9,15,21,2.75,350.0
82,102,3564.95,6.414,2,111,50.5425956,-84.8278693,172,6.414,2022-09-15 21:37:42,8.600000000000023,12.0,,11.0,8.600000000000023,0.0,18.5,40.0,67.5,23.5,74.5,20.0,2022,9,15,21,2.75,350.0
67,103,3570.57,5.345,2,114,50.5426348,-84.8279311,164,5.345,2022-09-15 21:37:43,8.800000000000011,12.0,,11.0,8.800000000000011,0.0,18.5,28.0,69.5,22.0,71.0,20.0,2022,9,15,21,2.75,350.0
53,103,3575.43,4.602,2,117,50.5426661,-84.8279896,156,4.602,2022-09-15 21:37:44,8.800000000000011,12.0,,11.0,8.800000000000011,0.0,19.0,16.0,71.0,21.0,67.5,20.0,2022,9,15,21,2.75,350.0
39,103,3580.07,4.472,2,115,50.5426941,-84.8280405,148,4.472,2022-09-15 21:37:45,8.800000000000011,12.0,,11.0,8.800000000000011,0.0,19.0,4.0,73.0,19.5,64.0,20.0,2022,9,15,21,2.75,350.0
25,103,3585.02,4.328,2,115,50.5427243,-84.8280969,140,4.328,2022-09-15 21:37:46,9.0,12.0,,11.0,9.0,0.0,19.0,13.0,75.0,18.0,60.5,20.0,2022,9,15,21,2.75,350.0
20,103,3589.87,4.492,2,115,50.5427561,-84.8281552,102,4.492,2022-09-15 21:37:47,9.0,12.0,,11.0,9.0,0.0,19.0,23.0,77.0,17.0,57.0,20.0,2022,9,15,21,2.75,350.0
50,103,3594.51,5.004,2,115,50.5427875,-84.8282092,110,5.004,2022-09-15 21:37:48,9.0,12.0,,11.0,9.0,0.0,19.0,32.0,78.5,15.5,54.0,20.0,2022,9,15,21,2.75,350.0
64,104,3599.91,5.572,2,115,50.5428272,-84.8282691,206,5.572,2022-09-15 21:37:49,9.0,12.0,,11.0,9.0,0.0,19.5,41.0,80.5,14.0,50.5,20.0,2022,9,15,21,2.75,350.0
71,104,3605.81,5.988,2,113,50.5428707,-84.8283336,289,5.988,2022-09-15 21:37:50,9.0,12.0,,11.0,9.0,0.0,19.5,51.0,82.5,13.0,47.0,20.0,2022,9,15,21,2.75,350.0
75,104,3611.75,6.399,2,116,50.5429116,-84.8283973,341,6.399,2022-09-15 21:37:51,9.0,12.0,,11.0,9.0,0.0,21.0,49.0,84.0,19.0,71.0,20.0,2022,9,15,21,2.75,350.0
80,105,3618.08,6.943,2,115,50.5429552,-84.8284663,339,6.943,2022-09-15 21:37:52,9.0,12.0,,11.0,9.0,0.0,22.0,48.0,83.5,24.0,88.5,20.0,2022,9,15,21,2.75,350.0
