heart_rate,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,timestamp,battery_soc,cadence,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
132,26.5,49.0,87.0,315,20.5,68.0,2022-04-04 19:25:41,,97.0,19.0,1073.13,8.401,3.0,50.5173076,-84.8087221,8.401,-5.399999999999977,-5.399999999999977,0.0,2022,4,4,19,2.44,341.0
132,26.5,49.0,87.0,316,21.0,70.0,2022-04-04 19:25:42,,98.0,19.0,1081.51,8.435,3.0,50.5173832,-84.8087879,8.435,-5.600000000000023,-5.600000000000023,-0.3,2022,4,4,19,2.44,341.0
132,26.5,49.0,87.0,333,22.0,74.0,2022-04-04 19:25:43,,98.0,19.0,1090.79,9.213,3.0,50.517474,-84.8088432,9.213,-5.600000000000023,-5.600000000000023,-0.99,2022,4,4,19,2.44,341.0
131,26.0,50.0,86.5,351,23.0,78.0,2022-04-04 19:25:44,,98.0,19.0,1105.02,9.67,3.0,50.5176126,-84.8089303,9.67,-5.600000000000023,-5.600000000000023,-1.42,2022,4,4,19,2.44,341.0
131,26.0,50.0,86.5,369,24.0,82.0,2022-04-04 19:25:45,,98.0,19.0,1117.4,9.817,3.0,50.5177355,-84.8089987,9.817,-5.600000000000023,-5.600000000000023,-1.08,2022,4,4,19,2.44,341.0
130,26.0,50.0,86.5,360,24.0,83.0,2022-04-04 19:25:46,,97.0,19.0,1129.73,9.626,3.0,50.5178581,-84.8090661,9.626,-5.600000000000023,-5.600000000000023,-0.34,2022,4,4,19,2.44,341.0
130,26.0,49.0,86.5,361,25.0,84.0,2022-04-04 19:25:47,,97.0,19.0,1141.51,9.659,3.0,50.5179776,-84.809122,9.659,-5.600000000000023,-5.600000000000023,0.0,2022,4,4,19,2.44,341.0
128,26.0,48.0,86.5,362,25.5,84.5,2022-04-04 19:25:48,,97.0,19.0,1152.03,9.405,3.0,50.5180829,-84.8091776,9.405,-5.399999999999977,-5.399999999999977,0.13,2022,4,4,19,2.44,341.0
127,26.5,48.0,86.5,362,26.0,85.0,2022-04-04 19:25:49,,97.0,19.0,1162.02,9.608,3.0,50.5181841,-84.8092252,9.608,-5.399999999999977,-5.399999999999977,0.27,2022,4,4,19,2.44,341.0
127,26.5,47.0,86.5,363,27.0,86.0,2022-04-04 19:25:50,,98.0,19.0,1171.6,9.758,3.0,50.5182809,-84.8092726,9.758,-5.600000000000023,-5.600000000000023,0.14,2022,4,4,19,2.44,341.0
126,26.5,46.0,86.5,364,27.5,86.5,2022-04-04 19:25:51,,98.0,19.0,1181.14,9.545,3.0,50.5183769,-84.8093206,9.545,-5.800000000000011,-5.800000000000011,0.0,2022,4,4,19,2.44,341.0
124,26.5,46.0,86.5,353,28.0,87.0,2022-04-04 19:25:52,,97.0,19.0,1191.45,10.105,3.0,50.5184827,-84.8093646,10.105,-5.800000000000011,-5.800000000000011,0.0,2022,4,4,19,2.44,341.0
124,26.5,45.0,86.5,334,28.0,87.0,2022-04-04 19:25:53,,96.0,19.0,1200.9,9.624,3.0,50.5185784,-84.8094104,9.624,-5.800000000000011,-5.800000000000011,-0.16,2022,4,4,19,2.44,341.0
125,26.5,44.0,86.5,317,28.0,87.0,2022-04-04 19:25:54,,95.0,19.0,1210.09,9.349,3.0,50.5186711,-84.8094558,9.349,-5.800000000000011,-5.800000000000011,-0.44,2022,4,4,19,2.44,341.0
124,26.5,49.0,86.5,311,28.0,87.0,2022-04-04 19:25:55,,92.0,19.0,1218.75,8.814,3.0,50.5187588,-84.8094977,8.814,-5.800000000000011,-5.800000000000011,-0.4,2022,4,4,19,2.44,341.0
123,26.5,50.0,86.5,309,28.0,87.0,2022-04-04 19:25:56,,90.0,19.0,1227.14,8.603,3.0,50.518845,-84.809533,8.603,-5.800000000000011,-5.800000000000011,-0.12,2022,4,4,19,2.44,341.0
124,26.5,49.0,86.5,308,28.0,87.0,2022-04-04 19:25:57,,88.0,19.0,1236.41,8.99,3.0,50.51894,-84.8095734,8.99,-6.0,-6.0,-0.18,2022,4,4,19,2.44,341.0
124,26.5,48.0,86.5,317,28.0,88.0,2022-04-04 19:25:58,,88.0,19.0,1245.49,9.082,3.0,50.5190325,-84.8096147,9.082,-5.800000000000011,-5.800000000000011,-0.37,2022,4,4,19,2.44,341.0
124,27.5,48.0,86.5,344,27.5,91.0,2022-04-04 19:25:59,,87.0,19.0,1254.6,9.072,3.0,50.5191248,-84.8096588,9.072,-5.800000000000011,-5.800000000000011,-0.19,2022,4,4,19,2.44,341.0
123,27.5,48.0,86.5,342,27.5,92.5,2022-04-04 19:26:00,,86.0,19.0,1263.57,9.046,3.0,50.5192167,-84.8096979,9.046,-6.0,-6.0,0.0,2022,4,4,19,2.44,341.0
122,27.5,49.0,86.5,323,27.5,92.5,2022-04-04 19:26:01,,86.0,18.0,1272.81,9.121,3.0,50.5193121,-84.8097346,9.121,-6.0,-6.0,0.0,2022,4,4,19,2.44,341.0
121,27.5,49.0,86.5,312,27.5,92.5,2022-04-04 19:26:02,,85.0,18.0,1281.37,8.728,3.0,50.5193996,-84.8097723,8.728,-6.0,-6.0,0.0,2022,4,4,19,2.44,341.0
121,28.0,49.0,88.0,300,27.5,93.0,2022-04-04 19:26:03,,85.0,18.0,1289.74,8.435,3.0,50.519485,-84.8098101,8.435,-6.0,-6.0,0.0,2022,4,4,19,2.44,341.0
121,29.5,50.0,92.0,284,28.0,93.5,2022-04-04 19:26:04,,83.0,18.0,1295.74,6.607,3.0,50.5195389,-84.8098579,6.607,-6.0,-6.0,0.0,2022,4,4,19,2.44,341.0
123,28.0,50.0,90.0,267,28.5,91.0,2022-04-04 19:26:05,,83.0,18.0,1303.21,7.238,3.0,50.5196141,-84.8098955,7.238,-5.800000000000011,-5.800000000000011,0.0,2022,4,4,19,2.44,341.0
125,27.5,50.0,89.5,265,28.5,90.5,2022-04-04 19:26:06,,84.0,18.0,1310.57,7.351,3.0,50.51969,-84.8099255,7.351,-5.800000000000011,-5.800000000000011,0.16,2022,4,4,19,2.44,341.0
127,27.5,50.0,89.0,272,28.0,89.5,2022-04-04 19:26:07,,85.0,18.0,1317.28,7.634,3.0,50.5197557,-84.8099653,7.634,-5.800000000000011,-5.800000000000011,0.31,2022,4,4,19,2.44,341.0
127,27.0,50.0,87.5,278,27.5,88.0,2022-04-04 19:26:08,,85.0,18.0,1324.43,8.392,3.0,50.5198279,-84.8100005,8.392,-6.199999999999989,-6.199999999999989,0.16,2022,4,4,19,2.44,341.0
128,23.0,47.0,80.0,236,27.0,86.0,2022-04-04 19:26:09,,85.0,18.0,1331.8,8.418,3.0,50.519901,-84.8100417,8.418,-6.399999999999977,-6.399999999999977,-0.3,2022,4,4,19,2.44,341.0
128,23.0,48.0,83.0,252,24.0,85.0,2022-04-04 19:26:10,,83.0,18.0,1338.06,7.493,3.0,50.5199618,-84.8100802,7.493,-6.199999999999989,-6.199999999999989,-0.83,2022,4,4,19,2.44,341.0
128,27.5,48.0,93.0,259,25.0,85.0,2022-04-04 19:26:11,,84.0,18.0,1344.45,6.886,3.0,50.5200273,-84.8101081,6.886,-6.199999999999989,-6.199999999999989,-1.03,2022,4,4,19,2.44,341.0
130,29.5,49.0,97.5,269,25.5,85.0,2022-04-04 19:26:12,,84.0,18.0,1350.36,6.722,3.0,50.5200876,-84.8101342,6.722,-6.199999999999989,-6.199999999999989,-1.13,2022,4,4,19,2.44,341.0
131,31.0,51.0,98.0,289,26.5,88.5,2022-04-04 19:26:13,,84.0,18.0,1359.28,6.271,3.0,50.5201818,-84.8101578,6.271,-6.199999999999989,-6.199999999999989,-1.0,2022,4,4,19,2.44,341.0
130,35.5,53.0,99.5,319,29.5,98.0,2022-04-04 19:26:14,,86.0,18.0,1366.73,6.505,3.0,50.5202596,-84.8101836,6.505,-6.0,-6.0,-0.18,2022,4,4,19,2.44,341.0
129,35.0,53.0,97.5,310,30.0,99.5,2022-04-04 19:26:15,,85.0,18.0,1372.39,5.743,3.0,50.5203188,-84.8102021,5.743,-6.0,-6.0,0.54,2022,4,4,19,2.44,341.0
128,30.5,52.0,94.5,292,30.5,97.0,2022-04-04 19:26:16,,85.0,18.0,1380.46,5.598,3.0,50.5203979,-84.8102496,5.598,-6.0,-6.0,0.52,2022,4,4,19,2.44,341.0
127,26.0,50.0,89.5,294,30.5,95.5,2022-04-04 19:26:17,,85.0,18.0,1385.73,5.316,3.0,50.5204495,-84.8102813,5.316,-6.0,-6.0,0.16,2022,4,4,19,2.44,341.0
127,23.5,47.0,85.5,302,30.5,95.5,2022-04-04 19:26:18,,85.0,18.0,1390.57,5.57,3.0,50.5205009,-84.8102913,5.57,-6.0,-6.0,0.0,2022,4,4,19,2.44,341.0
127,23.5,47.0,85.5,292,30.5,95.5,2022-04-04 19:26:19,,86.0,18.0,1394.64,5.325,3.0,50.5205426,-84.810309,5.325,-5.800000000000011,-5.800000000000011,0.0,2022,4,4,19,2.44,341.0
128,24.5,47.0,86.0,273,30.5,95.0,2022-04-04 19:26:20,,86.0,18.0,1399.18,5.508,3.0,50.520588,-84.8103327,5.508,-5.800000000000011,-5.800000000000011,0.0,2022,4,4,19,2.44,341.0
129,25.5,48.0,87.0,251,30.5,94.5,2022-04-04 19:26:21,,86.0,18.0,1403.79,4.847,3.0,50.5206361,-84.8103489,4.847,-5.600000000000023,-5.600000000000023,0.32,2022,4,4,19,2.44,341.0
130,26.5,49.0,88.0,230,30.0,94.0,2022-04-04 19:26:22,,86.0,18.0,1408.41,5.052,3.0,50.5206818,-84.8103746,5.052,-5.399999999999977,-5.399999999999977,1.28,2022,4,4,19,2.44,341.0
130,27.5,49.0,88.5,128,30.0,93.5,2022-04-04 19:26:23,,85.0,18.0,1412.21,3.527,3.0,50.5207199,-84.8103947,3.527,-5.199999999999989,-5.199999999999989,2.45,2022,4,4,19,2.44,341.0
130,27.5,51.0,88.5,20,30.0,93.5,2022-04-04 19:26:24,,74.0,18.0,1414.88,2.236,3.0,50.5207476,-84.8104046,2.236,-5.0,-5.0,3.45,2022,4,4,19,2.44,341.0
130,27.5,52.0,88.5,24,30.0,93.5,2022-04-04 19:26:25,,61.0,18.0,1416.43,1.42,3.0,50.5207595,-84.8104202,1.42,-5.0,-5.0,4.01,2022,4,4,19,2.44,341.0
129,24.0,56.0,70.5,0,15.0,57.0,2022-04-04 19:26:37,,4.0,18.0,1416.47,2.03,3.0,50.5208146,-84.8104676,2.03,-4.600000000000023,-4.600000000000023,0.0,2022,4,4,19,2.44,341.0
129,24.5,56.0,73.5,621,16.5,61.0,2022-04-04 19:26:38,,19.0,18.0,1418.46,2.095,3.0,50.5208327,-84.8104855,2.095,-4.600000000000023,-4.600000000000023,0.0,2022,4,4,19,2.44,341.0
132,30.5,56.0,96.5,678,30.0,95.0,2022-04-04 19:26:39,,54.0,18.0,1421.55,2.857,3.0,50.5208613,-84.8105081,2.857,-4.399999999999977,-4.399999999999977,0.0,2022,4,4,19,2.44,341.0
135,26.5,56.0,96.5,679,27.5,99.5,2022-04-04 19:26:40,,73.0,18.0,1425.86,4.237,3.0,50.5209046,-84.8105298,4.237,-4.199999999999989,-4.199999999999989,1.02,2022,4,4,19,2.44,341.0
135,24.0,55.0,95.0,620,25.5,99.5,2022-04-04 19:26:41,,88.0,18.0,1430.81,4.551,3.0,50.5209543,-84.8105556,4.551,-4.0,-4.0,2.85,2022,4,4,19,2.44,341.0
134,24.0,49.0,95.0,722,25.5,99.5,2022-04-04 19:26:42,,95.0,18.0,1436.74,5.671,3.0,50.5210144,-84.8105837,5.671,-4.0,-4.0,3.32,2022,4,4,19,2.44,341.0
132,26.5,49.0,94.0,640,23.0,89.5,2022-04-04 19:26:43,,100.0,18.0,1443.1,6.235,3.0,50.5210787,-84.8106149,6.235,-3.8000000000000114,-3.8000000000000114,2.96,2022,4,4,19,2.44,341.0
133,14.5,49.0,70.0,305,25.0,96.5,2022-04-04 19:26:44,,107.0,18.0,1451.38,6.891,3.0,50.5211617,-84.8106583,6.891,-3.6000000000000227,-3.6000000000000227,2.8,2022,4,4,19,2.44,341.0
132,13.0,49.0,67.0,224,25.5,97.5,2022-04-04 19:26:45,,104.0,18.0,1458.69,6.764,3.0,50.5212343,-84.8106986,6.764,-3.3999999999999773,-3.3999999999999773,2.42,2022,4,4,19,2.44,341.0
132,13.0,49.0,67.0,281,25.5,97.5,2022-04-04 19:26:46,,103.0,18.0,1466.07,6.671,3.0,50.5213073,-84.81074,6.671,-3.1999999999999886,-3.1999999999999886,2.37,2022,4,4,19,2.44,341.0
133,14.5,49.0,71.0,416,25.0,94.0,2022-04-04 19:26:47,,102.0,18.0,1473.97,7.478,3.0,50.5213845,-84.8107874,7.478,-3.1999999999999886,-3.1999999999999886,2.58,2022,4,4,19,2.44,341.0
131,25.5,49.0,98.0,735,20.5,70.5,2022-04-04 19:26:48,,101.0,18.0,1483.37,8.479,3.0,50.5214805,-84.8108297,8.479,-3.0,-3.0,2.57,2022,4,4,19,2.44,341.0
129,28.0,49.0,91.5,801,26.5,94.5,2022-04-04 19:26:49,,109.0,18.0,1493.03,9.362,3.0,50.5215807,-84.8108659,9.362,-2.6000000000000227,-2.6000000000000227,2.66,2022,4,4,19,2.44,341.0
128,27.5,50.0,93.0,662,25.5,95.0,2022-04-04 19:26:50,,112.0,18.0,1502.88,9.957,3.0,50.5216833,-84.8109001,9.957,-2.3999999999999773,-2.3999999999999773,2.84,2022,4,4,19,2.44,341.0
128,22.0,46.0,81.0,497,24.5,93.5,2022-04-04 19:26:51,,116.0,18.0,1512.86,9.738,3.0,50.5217881,-84.8109311,9.738,-2.1999999999999886,-2.1999999999999886,2.73,2022,4,4,19,2.44,341.0
127,15.0,37.0,60.0,295,25.5,95.0,2022-04-04 19:26:52,,114.0,18.0,1522.17,9.394,3.0,50.5218845,-84.8109671,9.394,-1.8000000000000114,-1.8000000000000114,2.64,2022,4,4,19,2.44,341.0
127,15.0,50.0,60.0,288,25.5,95.0,2022-04-04 19:26:53,,109.0,18.0,1531.54,9.487,3.0,50.5219804,-84.8110082,9.487,-1.8000000000000114,-1.8000000000000114,2.71,2022,4,4,19,2.44,341.0
127,15.0,50.0,60.0,357,25.5,95.0,2022-04-04 19:26:54,,108.0,18.0,1545.84,13.058,3.0,50.5221221,-84.8110877,13.058,-1.8000000000000114,-1.8000000000000114,2.35,2022,4,4,19,2.44,341.0
127,15.0,50.0,60.0,321,25.5,95.0,2022-04-04 19:26:55,,108.0,18.0,1557.47,11.979,3.0,50.5222385,-84.8111489,11.979,-1.6000000000000227,-1.6000000000000227,1.65,2022,4,4,19,2.44,341.0
126,16.0,50.0,63.0,280,25.0,93.0,2022-04-04 19:26:56,,110.0,18.0,1567.61,10.594,3.0,50.5223408,-84.8111992,10.594,-1.6000000000000227,-1.6000000000000227,1.17,2022,4,4,19,2.44,341.0
125,17.5,50.0,70.0,219,24.5,88.5,2022-04-04 19:26:57,,110.0,18.0,1576.58,9.437,3.0,50.5224325,-84.8112391,9.437,-1.6000000000000227,-1.6000000000000227,0.77,2022,4,4,19,2.44,341.0
125,17.5,50.0,70.0,72,24.5,88.5,2022-04-04 19:26:58,,111.0,18.0,1586.25,9.575,3.0,50.5225306,-84.8112851,9.575,-1.3999999999999773,-1.3999999999999773,0.25,2022,4,4,19,2.44,341.0
124,17.5,50.0,70.0,137,24.5,88.5,2022-04-04 19:26:59,,81.0,18.0,1595.25,9.086,3.0,50.5226259,-84.8113072,9.086,-1.6000000000000227,-1.6000000000000227,0.0,2022,4,4,19,2.44,341.0
124,17.5,50.0,70.0,193,24.5,88.5,2022-04-04 19:27:00,,61.0,18.0,1604.05,9.008,3.0,50.5227166,-84.8113425,9.008,-1.8000000000000114,-1.8000000000000114,0.0,2022,4,4,19,2.44,341.0
125,17.5,50.0,70.0,59,24.5,88.5,2022-04-04 19:27:01,,108.0,18.0,1612.56,8.531,3.0,50.5228027,-84.8113844,8.531,-1.8000000000000114,-1.8000000000000114,-0.17,2022,4,4,19,2.44,341.0
124,18.5,50.0,72.0,14,23.0,89.0,2022-04-04 19:27:02,,95.0,18.0,1621.15,8.599,3.0,50.5228905,-84.8114224,8.599,-2.1999999999999886,-2.1999999999999886,-0.69,2022,4,4,19,2.44,341.0
123,26.0,50.0,84.0,102,13.0,91.5,2022-04-04 19:27:03,,82.0,18.0,1629.52,8.461,3.0,50.5229754,-84.8114618,8.461,-2.3999999999999773,-2.3999999999999773,-1.45,2022,4,4,19,2.44,341.0
124,33.5,50.0,96.0,191,3.5,94.5,2022-04-04 19:27:04,,70.0,18.0,1637.87,8.319,3.0,50.52306,-84.8115021,8.319,-2.6000000000000227,-2.6000000000000227,-2.15,2022,4,4,19,2.44,341.0
125,36.0,50.0,100.0,274,15.0,97.0,2022-04-04 19:27:05,,71.0,18.0,1646.41,8.488,3.0,50.5231469,-84.8115416,8.488,-2.8000000000000114,-2.8000000000000114,-2.5,2022,4,4,19,2.44,341.0
126,35.5,50.0,100.0,341,34.0,99.5,2022-04-04 19:27:06,,79.0,18.0,1655.03,8.609,3.0,50.5232284,-84.811601,8.609,-2.8000000000000114,-2.8000000000000114,-2.43,2022,4,4,19,2.44,341.0
128,35.5,50.0,100.0,346,34.0,99.5,2022-04-04 19:27:07,,89.0,18.0,1662.35,7.661,3.0,50.5233,-84.8116448,7.661,-2.8000000000000114,-2.8000000000000114,-2.12,2022,4,4,19,2.44,341.0
130,35.5,50.0,100.0,330,34.0,99.5,2022-04-04 19:27:08,,90.0,18.0,1669.92,7.597,3.0,50.5233752,-84.8116865,7.597,-3.0,-3.0,-1.59,2022,4,4,19,2.44,341.0
132,35.5,50.0,100.0,325,34.0,99.5,2022-04-04 19:27:09,,92.0,18.0,1678.87,8.591,3.0,50.5234632,-84.8117384,8.591,-3.0,-3.0,-1.06,2022,4,4,19,2.44,341.0
132,35.5,50.0,100.0,304,34.0,99.5,2022-04-04 19:27:10,,93.0,18.0,1687.32,8.569,3.0,50.5235478,-84.8117827,8.569,-3.0,-3.0,-0.67,2022,4,4,19,2.44,341.0
132,35.5,50.0,100.0,257,34.0,99.5,2022-04-04 19:27:11,,94.0,18.0,1697.06,9.318,3.0,50.5236478,-84.811824,9.318,-3.3999999999999773,-3.3999999999999773,-0.56,2022,4,4,19,2.44,341.0
132,33.5,50.0,97.5,237,32.5,96.5,2022-04-04 19:27:12,,94.0,18.0,1706.43,9.351,3.0,50.523742,-84.8118719,9.351,-3.8000000000000114,-3.8000000000000114,-1.15,2022,4,4,19,2.44,341.0
133,22.0,50.0,81.0,242,23.0,77.5,2022-04-04 19:27:13,,94.0,18.0,1715.63,9.234,3.0,50.5238346,-84.8119182,9.234,-4.0,-4.0,-2.0,2022,4,4,19,2.44,341.0
133,24.5,50.0,89.0,255,25.0,81.5,2022-04-04 19:27:14,,94.0,18.0,1725.4,9.77,3.0,50.5239328,-84.8119683,9.77,-4.0,-4.0,-2.33,2022,4,4,19,2.44,341.0
132,25.5,50.0,92.5,252,26.0,83.5,2022-04-04 19:27:15,,93.0,18.0,1735.81,10.177,3.0,50.524038,-84.812019,10.177,-4.0,-4.0,-2.17,2022,4,4,19,2.44,341.0
132,25.5,52.0,92.5,220,26.0,83.5,2022-04-04 19:27:16,,93.0,18.0,1746.19,9.501,3.0,50.5241433,-84.8120686,9.501,-4.0,-4.0,-1.8,2022,4,4,19,2.44,341.0
132,23.0,52.0,81.0,202,27.0,82.0,2022-04-04 19:27:17,,94.0,18.0,1756.45,9.375,3.0,50.5242486,-84.8121124,9.375,-4.199999999999989,-4.199999999999989,-1.46,2022,4,4,19,2.44,341.0
132,21.5,52.0,74.0,183,28.0,81.0,2022-04-04 19:27:18,,94.0,18.0,1766.33,9.344,3.0,50.5243496,-84.812156,9.344,-4.600000000000023,-4.600000000000023,-1.19,2022,4,4,19,2.44,341.0
132,20.5,51.0,70.0,159,25.5,76.0,2022-04-04 19:27:19,,94.0,18.0,1774.67,9.151,3.0,50.5244341,-84.8121964,9.151,-4.800000000000011,-4.800000000000011,-1.12,2022,4,4,19,2.44,341.0
131,19.5,50.0,66.5,169,23.0,72.0,2022-04-04 19:27:20,,94.0,18.0,1784.5,8.789,3.0,50.5245321,-84.8122491,8.789,-5.0,-5.0,-1.46,2022,4,4,19,2.44,341.0
130,22.5,61.0,76.5,218,20.5,65.0,2022-04-04 19:27:21,,93.0,18.0,1794.68,8.387,3.0,50.5246334,-84.8123046,8.387,-5.199999999999989,-5.199999999999989,-2.05,2022,4,4,19,2.44,341.0
129,24.5,58.0,82.5,255,25.0,72.0,2022-04-04 19:27:22,,93.0,18.0,1802.79,7.866,3.0,50.5247161,-84.8123411,7.866,-5.199999999999989,-5.199999999999989,-2.3,2022,4,4,19,2.44,341.0
129,25.0,57.0,85.0,302,26.5,79.0,2022-04-04 19:27:23,,93.0,18.0,1811.35,8.15,3.0,50.5248006,-84.8123902,8.15,-5.199999999999989,-5.199999999999989,-2.01,2022,4,4,19,2.44,341.0
129,25.5,52.0,86.5,298,27.0,83.5,2022-04-04 19:27:24,,94.0,18.0,1821.07,9.435,3.0,50.524897,-84.8124444,9.435,-5.399999999999977,-5.399999999999977,-1.75,2022,4,4,19,2.44,341.0
128,25.0,50.0,86.5,278,27.5,84.0,2022-04-04 19:27:25,,95.0,18.0,1830.66,9.546,3.0,50.5249933,-84.8124936,9.546,-5.399999999999977,-5.399999999999977,-1.48,2022,4,4,19,2.44,341.0
129,23.5,53.0,86.5,256,29.5,86.0,2022-04-04 19:27:26,,95.0,18.0,1841.75,10.716,3.0,50.5251054,-84.8125477,10.716,-5.399999999999977,-5.399999999999977,-0.98,2022,4,4,19,2.44,341.0
129,28.0,53.0,95.0,241,23.5,77.0,2022-04-04 19:27:27,,95.0,18.0,1852.39,10.67,3.0,50.5252131,-84.8125995,10.67,-5.600000000000023,-5.600000000000023,-0.79,2022,4,4,19,2.44,341.0
129,28.5,44.0,95.5,277,23.0,76.0,2022-04-04 19:27:28,,95.0,18.0,1865.42,12.459,3.0,50.5253438,-84.8126668,12.459,-6.0,-6.0,-1.11,2022,4,4,19,2.44,341.0
129,28.5,41.0,95.5,290,23.0,76.0,2022-04-04 19:27:29,,95.0,18.0,1874.74,10.201,3.0,50.5254385,-84.8127103,10.201,-6.199999999999989,-6.199999999999989,-1.51,2022,4,4,19,2.44,341.0
129,28.5,43.0,95.5,358,23.0,76.0,2022-04-04 19:27:30,,95.0,18.0,1883.68,9.158,3.0,50.5255311,-84.8127447,9.158,-6.399999999999977,-6.399999999999977,-1.69,2022,4,4,19,2.44,341.0
129,28.5,54.0,95.5,725,23.0,76.0,2022-04-04 19:27:31,,95.0,18.0,1893.28,9.427,3.0,50.5256307,-84.8127806,9.427,-6.600000000000023,-6.600000000000023,-1.89,2022,4,4,19,2.44,341.0
130,27.5,56.0,96.5,821,23.5,82.0,2022-04-04 19:27:32,,99.0,18.0,1904.38,10.709,3.0,50.5257402,-84.8128441,10.709,-6.600000000000023,-6.600000000000023,-1.96,2022,4,4,19,2.44,341.0
131,25.5,52.0,97.5,796,24.0,91.0,2022-04-04 19:27:33,,103.0,18.0,1915.13,10.802,3.0,50.5258464,-84.8129051,10.802,-6.600000000000023,-6.600000000000023,-1.63,2022,4,4,19,2.44,341.0
133,24.5,50.0,98.0,576,24.5,96.0,2022-04-04 19:27:34,,106.0,18.0,1926.5,11.154,3.0,50.5259599,-84.8129659,11.154,-6.600000000000023,-6.600000000000023,-1.12,2022,4,4,19,2.44,341.0
135,24.5,50.0,98.0,113,24.5,96.0,2022-04-04 19:27:35,,105.0,18.0,1940.15,13.048,3.0,50.5260994,-84.8130268,13.048,-6.199999999999989,-6.199999999999989,-0.59,2022,4,4,19,2.44,341.0
136,22.0,50.0,79.5,173,31.0,98.5,2022-04-04 19:27:36,,95.0,18.0,1951.47,11.716,3.0,50.5262152,-84.8130768,11.716,-6.0,-6.0,0.04,2022,4,4,19,2.44,341.0
136,21.5,50.0,73.5,233,33.0,99.5,2022-04-04 19:27:37,,102.0,18.0,1961.67,10.636,3.0,50.5263185,-84.8131264,10.636,-6.199999999999989,-6.199999999999989,0.59,2022,4,4,19,2.44,341.0
136,21.5,51.0,73.5,265,33.0,99.5,2022-04-04 19:27:38,,108.0,18.0,1970.41,9.196,3.0,50.5264064,-84.8131703,9.196,-6.0,-6.0,0.86,2022,4,4,19,2.44,341.0
135,21.5,53.0,73.5,278,33.0,99.5,2022-04-04 19:27:39,,104.0,18.0,1978.4,8.295,3.0,50.5264859,-84.813214,8.295,-6.0,-6.0,1.1,2022,4,4,19,2.44,341.0
135,21.5,55.0,73.5,313,33.0,99.5,2022-04-04 19:27:40,,101.0,18.0,1986.29,7.95,3.0,50.5265658,-84.813252,7.95,-5.800000000000011,-5.800000000000011,1.15,2022,4,4,19,2.44,341.0
133,21.5,54.0,73.5,331,33.0,99.5,2022-04-04 19:27:41,,98.0,18.0,1993.86,7.673,3.0,50.5266452,-84.8132759,7.673,-5.800000000000011,-5.800000000000011,0.9,2022,4,4,19,2.44,341.0
133,22.0,50.0,74.5,314,32.5,98.5,2022-04-04 19:27:42,,95.0,18.0,2002.45,8.371,3.0,50.5267348,-84.8133057,8.371,-5.600000000000023,-5.600000000000023,0.77,2022,4,4,19,2.44,341.0
133,23.5,50.0,79.0,288,29.5,94.0,2022-04-04 19:27:43,,94.0,18.0,2010.55,8.192,3.0,50.5268176,-84.8133412,8.192,-5.199999999999989,-5.199999999999989,0.99,2022,4,4,19,2.44,341.0
134,24.5,50.0,83.0,263,27.0,90.5,2022-04-04 19:27:44,,94.0,18.0,2020.3,9.464,3.0,50.5269158,-84.8133902,9.464,-5.0,-5.0,1.51,2022,4,4,19,2.44,341.0
135,25.5,50.0,84.0,237,27.0,90.5,2022-04-04 19:27:45,,95.0,18.0,2029.69,9.297,3.0,50.5270106,-84.8134366,9.297,-4.800000000000011,-4.800000000000011,2.11,2022,4,4,19,2.44,341.0
133,26.0,50.0,84.0,255,27.0,90.5,2022-04-04 19:27:46,,96.0,18.0,2038.7,9.08,3.0,50.5271023,-84.8134785,9.08,-4.399999999999977,-4.399999999999977,2.61,2022,4,4,19,2.44,341.0
132,26.0,50.0,84.0,266,27.0,90.5,2022-04-04 19:27:47,,95.0,18.0,2047.6,8.942,3.0,50.5271936,-84.8135163,8.942,-4.399999999999977,-4.399999999999977,2.96,2022,4,4,19,2.44,341.0
132,26.0,50.0,84.0,272,27.0,90.5,2022-04-04 19:27:48,,94.0,18.0,2055.83,8.404,3.0,50.5272775,-84.8135542,8.404,-4.199999999999989,-4.199999999999989,3.01,2022,4,4,19,2.44,341.0
131,26.0,50.0,84.0,291,27.0,90.5,2022-04-04 19:27:49,,92.0,18.0,2063.06,7.67,3.0,50.5273509,-84.8135881,7.67,-4.0,-4.0,2.78,2022,4,4,19,2.44,341.0
130,31.0,52.0,96.5,268,26.0,85.5,2022-04-04 19:27:50,,90.0,18.0,2072.34,8.793,3.0,50.5274443,-84.8136356,8.793,-3.6000000000000227,-3.6000000000000227,2.7,2022,4,4,19,2.44,341.0
130,25.5,47.0,85.0,290,26.0,89.5,2022-04-04 19:27:51,,89.0,18.0,2079.37,7.667,3.0,50.5275157,-84.8136684,7.667,-3.3999999999999773,-3.3999999999999773,2.72,2022,4,4,19,2.44,341.0
130,23.5,45.0,86.5,267,26.5,91.5,2022-04-04 19:27:52,,87.0,18.0,2090.18,9.852,3.0,50.527625,-84.813721,9.852,-3.3999999999999773,-3.3999999999999773,2.61,2022,4,4,19,2.44,341.0
