cadence,calories,heart_rate,timestamp,battery_soc,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
89,304,102,2022-10-27 21:21:54,,25.0,45.0,84.0,246.0,29.0,95.0,14.0,10501.51,7.67,2.0,50.5550874,-84.8482809,7.67,12.200000000000045,22.0,19.0,12.200000000000045,0.0,2022,10,27,21,3.47,229.0
71,304,97,2022-10-27 21:21:55,,20.0,46.0,84.5,159.0,20.0,94.5,14.0,10509.1,7.597,2.0,50.5550096,-84.8482443,7.597,12.200000000000045,22.0,19.0,12.200000000000045,0.0,2022,10,27,21,3.47,229.0
54,304,96,2022-10-27 21:21:56,,9.5,71.0,86.5,82.0,9.5,95.5,14.0,10516.72,7.485,2.0,50.5549327,-84.8482081,7.485,12.0,22.0,19.0,12.0,0.0,2022,10,27,21,3.47,229.0
67,304,94,2022-10-27 21:21:57,,1.0,100.0,88.5,57.0,0.0,96.5,14.0,10524.3,7.67,2.0,50.5548552,-84.8481772,7.67,12.0,22.0,19.0,12.0,0.0,2022,10,27,21,3.47,229.0
85,304,94,2022-10-27 21:21:58,,21.5,98.0,90.0,106.0,0.0,97.5,14.0,10532.15,8.01,2.0,50.5547718,-84.8481554,8.01,11.800000000000011,22.0,19.0,11.800000000000011,0.0,2022,10,27,21,3.47,229.0
99,304,93,2022-10-27 21:21:59,,30.5,67.0,96.5,200.0,0.0,98.5,14.0,10540.43,8.339,2.0,50.5546824,-84.8481428,8.339,11.800000000000011,22.0,19.0,11.800000000000011,0.0,2022,10,27,21,3.47,229.0
102,305,93,2022-10-27 21:22:00,,31.5,57.0,99.0,339.0,17.0,99.5,14.0,10549.15,8.691,2.0,50.5545883,-84.8481394,8.691,11.800000000000011,22.0,19.0,11.800000000000011,0.0,2022,10,27,21,3.47,229.0
105,305,93,2022-10-27 21:22:01,,29.5,57.0,96.0,336.0,36.5,100.0,14.0,10557.92,8.754,2.0,50.5544959,-84.8481507,8.754,11.600000000000023,22.0,19.0,11.600000000000023,0.0,2022,10,27,21,3.47,229.0
104,305,93,2022-10-27 21:22:02,,29.5,59.0,87.0,292.0,35.0,99.0,14.0,10566.85,8.953,2.0,50.5544022,-84.8481801,8.953,11.399999999999977,22.0,19.0,11.399999999999977,0.0,2022,10,27,21,3.47,229.0
99,305,93,2022-10-27 21:22:03,,23.5,57.0,76.5,244.0,33.0,95.5,14.0,10575.9,9.108,2.0,50.5543093,-84.8482166,9.108,11.199999999999989,22.0,19.0,11.199999999999989,0.0,2022,10,27,21,3.47,229.0
89,305,91,2022-10-27 21:22:04,,18.5,39.0,69.0,141.0,30.0,89.5,14.0,10584.85,8.859,2.0,50.5542189,-84.8482583,8.859,11.199999999999989,22.0,19.0,11.199999999999989,0.0,2022,10,27,21,3.47,229.0
68,305,91,2022-10-27 21:22:05,,14.0,38.0,63.0,97.0,27.5,83.0,14.0,10593.71,8.644,2.0,50.5541284,-84.8483035,8.644,11.0,22.0,19.0,11.0,0.0,2022,10,27,21,3.47,229.0
47,305,90,2022-10-27 21:22:06,,9.5,40.0,60.0,53.0,22.0,77.5,14.0,10602.59,8.583,2.0,50.5540396,-84.8483494,8.583,10.800000000000011,22.0,19.0,10.800000000000011,0.0,2022,10,27,21,3.47,229.0
26,305,90,2022-10-27 21:22:07,,5.0,43.0,65.0,9.0,12.0,75.0,14.0,10611.13,8.473,2.0,50.5539559,-84.8484005,8.473,10.600000000000023,22.0,19.0,10.600000000000023,0.0,2022,10,27,21,3.47,229.0
22,305,89,2022-10-27 21:22:08,17.0,1.0,45.0,69.5,0.0,2.0,72.5,14.0,10619.69,8.286,2.0,50.5538712,-84.8484495,8.286,10.600000000000023,22.0,19.0,10.600000000000023,0.0,2022,10,27,21,3.47,229.0
39,305,89,2022-10-27 21:22:09,,0.0,48.0,74.0,1.0,0.0,70.0,14.0,10628.07,8.143,2.0,50.5537905,-84.8485005,8.143,10.399999999999977,22.0,19.0,10.399999999999977,0.0,2022,10,27,21,3.47,229.0
86,306,88,2022-10-27 21:22:10,,11.0,50.0,79.0,21.0,0.0,67.5,14.0,10636.36,8.26,2.0,50.5537128,-84.8485609,8.26,10.199999999999989,22.0,19.0,10.199999999999989,0.0,2022,10,27,21,3.47,229.0
92,306,89,2022-10-27 21:22:11,,24.0,52.0,83.5,189.0,2.0,64.5,14.0,10644.56,8.375,2.0,50.5536442,-84.8486353,8.375,10.199999999999989,22.0,19.0,10.199999999999989,0.0,2022,10,27,21,3.47,229.0
94,306,89,2022-10-27 21:22:12,,24.5,55.0,87.0,260.0,8.0,62.0,14.0,10652.77,8.211,2.0,50.5535832,-84.8487174,8.211,10.0,22.0,19.0,10.0,0.0,2022,10,27,21,3.47,229.0
97,306,88,2022-10-27 21:22:13,,25.0,59.0,91.0,304.0,14.0,59.5,14.0,10661.09,8.37,2.0,50.5535354,-84.8488154,8.37,9.600000000000023,22.0,19.0,9.600000000000023,0.0,2022,10,27,21,3.47,229.0
102,307,87,2022-10-27 21:22:14,,26.0,57.0,92.5,354.0,21.5,75.0,14.0,10670.65,9.432,2.0,50.5535026,-84.8489473,9.432,9.600000000000023,22.0,19.0,9.600000000000023,0.0,2022,10,27,21,3.47,229.0
105,307,88,2022-10-27 21:22:15,,27.0,56.0,90.5,352.0,29.5,94.5,14.0,10680.87,9.854,2.0,50.5534807,-84.8490937,9.854,9.199999999999989,22.0,19.0,9.199999999999989,0.0,2022,10,27,21,3.47,229.0
106,307,89,2022-10-27 21:22:16,,26.0,57.0,86.0,341.0,35.5,98.0,14.0,10690.95,9.751,2.0,50.5534653,-84.8492397,9.751,8.800000000000011,22.0,19.0,8.800000000000011,0.0,2022,10,27,21,3.47,229.0
106,308,88,2022-10-27 21:22:17,,27.0,58.0,82.5,303.0,29.5,90.5,14.0,10700.71,9.653,2.0,50.5534488,-84.8493797,9.653,8.600000000000023,22.0,20.0,8.600000000000023,-1.17,2022,10,27,21,3.47,229.0
106,308,89,2022-10-27 21:22:18,,25.5,60.0,88.5,270.0,25.5,83.0,14.0,10710.42,9.662,2.0,50.5534306,-84.8495162,9.662,8.199999999999989,22.0,20.0,8.199999999999989,-2.46,2022,10,27,21,3.47,229.0
106,308,89,2022-10-27 21:22:19,,25.0,52.0,91.0,264.0,24.5,82.5,14.0,10720.15,9.581,2.0,50.5534069,-84.8496524,9.581,8.0,22.0,20.0,8.0,-2.69,2022,10,27,21,3.47,229.0
101,308,89,2022-10-27 21:22:20,,25.5,46.0,90.0,235.0,26.0,86.5,14.0,10729.15,9.095,2.0,50.5533775,-84.8497802,9.095,7.800000000000011,22.0,21.0,7.800000000000011,-2.81,2022,10,27,21,3.47,229.0
63,309,88,2022-10-27 21:22:21,,25.5,59.0,86.5,158.0,25.5,89.5,14.0,10738.09,8.728,2.0,50.5533453,-84.8499036,8.728,7.600000000000023,22.0,21.0,7.600000000000023,-2.79,2022,10,27,21,3.47,229.0
60,309,87,2022-10-27 21:22:22,,19.5,94.0,68.5,101.0,3.5,79.5,14.0,10746.72,8.353,2.0,50.553313,-84.8500181,8.353,7.600000000000023,22.0,21.0,7.600000000000023,-2.63,2022,10,27,21,3.47,229.0
61,309,88,2022-10-27 21:22:23,,10.5,29.0,54.5,77.0,13.5,69.0,14.0,10755.1,8.347,2.0,50.5532868,-84.8501327,8.347,7.600000000000023,22.0,21.0,7.600000000000023,-2.37,2022,10,27,21,3.47,229.0
84,309,87,2022-10-27 21:22:24,,17.0,40.0,73.0,132.0,20.0,65.0,14.0,10763.39,8.637,2.0,50.5532556,-84.8502456,8.637,7.800000000000011,22.0,21.0,7.800000000000011,-1.11,2022,10,27,21,3.47,229.0
97,309,87,2022-10-27 21:22:25,,27.0,50.0,98.5,447.0,20.0,65.0,14.0,10771.91,9.164,2.0,50.5532083,-84.8503541,9.164,8.0,22.0,21.0,8.0,0.0,2022,10,27,21,3.47,229.0
99,310,86,2022-10-27 21:22:26,,25.0,53.0,97.5,420.0,20.5,66.5,14.0,10780.49,8.494,2.0,50.553148,-84.8504468,8.494,8.199999999999989,22.0,21.0,8.199999999999989,0.0,2022,10,27,21,3.47,229.0
79,310,87,2022-10-27 21:22:27,,27.0,56.0,91.5,380.0,25.0,83.0,14.0,10788.56,7.651,2.0,50.5530755,-84.8505068,7.651,8.199999999999989,22.0,21.0,8.199999999999989,0.19,2022,10,27,21,3.47,229.0
55,310,88,2022-10-27 21:22:28,,29.0,36.0,90.5,339.0,26.0,87.5,14.0,10795.49,6.656,2.0,50.5530065,-84.8505073,6.656,8.399999999999977,23.0,21.0,8.399999999999977,0.61,2022,10,27,21,3.47,229.0
38,311,85,2022-10-27 21:22:29,,31.0,16.0,91.0,276.0,26.0,90.5,14.0,10802.3,6.694,2.0,50.5529429,-84.8504631,6.694,8.600000000000023,23.0,21.0,8.600000000000023,1.04,2022,10,27,21,3.47,229.0
33,311,85,2022-10-27 21:22:30,,32.5,53.0,90.0,274.0,26.5,92.0,14.0,10809.44,6.936,2.0,50.5528794,-84.8504031,6.936,8.600000000000023,23.0,21.0,8.600000000000023,1.37,2022,10,27,21,3.47,229.0
76,311,86,2022-10-27 21:22:31,,31.0,89.0,86.5,136.0,26.5,91.0,14.0,10816.45,6.672,2.0,50.5528211,-84.8503392,6.672,8.800000000000011,23.0,21.0,8.800000000000011,1.62,2022,10,27,21,3.47,229.0
67,311,86,2022-10-27 21:22:32,,23.5,58.0,77.0,144.0,24.5,80.5,14.0,10823.09,6.47,2.0,50.5527749,-84.8502699,6.47,9.0,23.0,21.0,9.0,1.83,2022,10,27,21,3.47,229.0
64,311,87,2022-10-27 21:22:33,,29.5,55.0,86.5,155.0,22.0,75.5,14.0,10829.82,6.754,2.0,50.5527368,-84.8501861,6.754,9.199999999999989,24.0,21.0,9.199999999999989,1.92,2022,10,27,21,3.47,229.0
87,312,87,2022-10-27 21:22:34,,36.0,55.0,99.5,313.0,19.0,75.5,14.0,10836.98,7.12,2.0,50.5526975,-84.8500948,7.12,9.399999999999977,24.0,21.0,9.399999999999977,1.97,2022,10,27,21,3.47,229.0
94,312,86,2022-10-27 21:22:35,,30.5,56.0,99.5,405.0,18.0,81.5,14.0,10844.41,7.589,2.0,50.5526574,-84.8500003,7.589,9.600000000000023,24.0,21.0,9.600000000000023,2.01,2022,10,27,21,3.47,229.0
100,313,85,2022-10-27 21:22:36,,28.5,56.0,99.5,461.0,34.0,97.5,14.0,10852.09,7.821,2.0,50.5526137,-84.8499055,7.821,9.800000000000011,24.0,21.0,9.800000000000011,2.0,2022,10,27,21,3.47,229.0
103,313,87,2022-10-27 21:22:37,,28.0,56.0,91.0,440.0,29.5,99.5,14.0,10860.18,8.072,2.0,50.5525605,-84.8498152,8.072,9.800000000000011,24.0,21.0,9.800000000000011,1.99,2022,10,27,21,3.47,229.0
105,313,87,2022-10-27 21:22:38,,26.5,59.0,85.0,361.0,27.0,95.0,14.0,10868.87,8.444,2.0,50.5525089,-84.8497123,8.444,10.0,24.0,21.0,10.0,1.94,2022,10,27,21,3.47,229.0
107,314,86,2022-10-27 21:22:39,,24.0,56.0,85.0,359.0,27.0,89.5,14.0,10877.77,8.59,2.0,50.5524627,-84.8496014,8.59,10.0,24.0,21.0,10.0,1.84,2022,10,27,21,3.47,229.0
113,314,85,2022-10-27 21:22:40,,23.0,50.0,89.0,397.0,25.0,88.5,14.0,10886.81,8.83,2.0,50.5524145,-84.8494868,8.83,10.0,25.0,21.0,10.0,1.7,2022,10,27,21,3.47,229.0
110,314,84,2022-10-27 21:22:41,,23.5,48.0,87.0,334.0,25.5,87.5,14.0,10895.96,9.088,2.0,50.5523655,-84.849371,9.088,10.0,25.0,21.0,10.0,1.5,2022,10,27,21,3.47,229.0
106,315,86,2022-10-27 21:22:42,,24.0,55.0,85.0,281.0,26.5,86.5,14.0,10905.51,9.267,2.0,50.5523203,-84.8492458,9.267,10.0,25.0,21.0,10.0,0.69,2022,10,27,21,3.47,229.0
90,315,86,2022-10-27 21:22:43,,18.0,59.0,88.5,258.0,24.0,81.5,14.0,10915.04,9.171,2.0,50.5522733,-84.8491225,9.171,10.0,25.0,21.0,10.0,0.0,2022,10,27,21,3.47,229.0
50,315,86,2022-10-27 21:22:44,,8.5,38.0,94.5,257.0,19.5,73.5,14.0,10924.42,9.262,2.0,50.5522261,-84.8490043,9.262,10.0,25.0,21.0,10.0,0.0,2022,10,27,21,3.47,229.0
53,315,85,2022-10-27 21:22:45,,3.0,18.0,100.0,169.0,15.5,67.0,14.0,10934.13,9.659,2.0,50.5521777,-84.8488802,9.659,10.0,25.0,21.0,10.0,0.0,2022,10,27,21,3.47,229.0
62,315,87,2022-10-27 21:22:46,,26.0,29.0,99.0,186.0,15.5,67.0,14.0,10943.87,9.462,2.0,50.5521307,-84.8487536,9.462,9.800000000000011,25.0,21.0,9.800000000000011,0.0,2022,10,27,21,3.47,229.0
62,316,84,2022-10-27 21:22:47,,23.5,41.0,79.0,239.0,27.5,90.0,14.0,10953.63,9.322,2.0,50.5520825,-84.8486263,9.322,9.800000000000011,25.0,21.0,9.800000000000011,0.0,2022,10,27,21,3.47,229.0
59,316,84,2022-10-27 21:22:48,,34.5,28.0,84.5,323.0,29.5,95.5,14.0,10963.68,9.791,2.0,50.5520295,-84.8484984,9.791,9.800000000000011,25.0,21.0,9.800000000000011,0.0,2022,10,27,21,3.47,229.0
77,316,87,2022-10-27 21:22:49,,41.5,51.0,99.0,311.0,18.5,89.5,14.0,10974.08,10.243,2.0,50.5519778,-84.8483657,10.243,9.600000000000023,25.0,21.0,9.600000000000023,0.0,2022,10,27,21,3.47,229.0
106,317,85,2022-10-27 21:22:50,,25.5,71.0,94.5,295.0,2.0,85.0,14.0,10984.77,10.47,2.0,50.5519275,-84.8482287,10.47,9.399999999999977,25.0,21.0,9.399999999999977,0.0,2022,10,27,21,3.47,229.0
107,317,85,2022-10-27 21:22:51,,20.0,46.0,68.0,254.0,15.0,80.5,14.0,10995.6,10.664,2.0,50.5518774,-84.8480864,10.664,9.199999999999989,25.0,21.0,9.199999999999989,0.0,2022,10,27,21,3.47,229.0
108,317,86,2022-10-27 21:22:52,,25.0,45.0,77.5,217.0,20.5,75.0,14.0,11006.42,10.562,2.0,50.5518302,-84.8479408,10.562,8.800000000000011,25.0,22.0,8.800000000000011,-0.53,2022,10,27,21,3.47,229.0
110,317,85,2022-10-27 21:22:53,,29.0,48.0,92.5,191.0,21.0,71.5,14.0,11018.48,10.876,3.0,50.5518014,-84.8477731,10.876,8.399999999999977,25.0,22.0,8.399999999999977,-1.26,2022,10,27,21,3.47,229.0
112,318,84,2022-10-27 21:22:54,,21.5,50.0,80.5,334.0,21.5,72.5,14.0,11030.98,11.125,3.0,50.5517587,-84.8476036,11.125,8.199999999999989,25.0,22.0,8.199999999999989,-1.64,2022,10,27,21,3.47,229.0
111,318,87,2022-10-27 21:22:55,,20.5,53.0,76.5,325.0,26.0,82.0,14.0,11042.93,10.995,3.0,50.5517022,-84.8474506,10.995,8.0,25.0,23.0,8.0,-1.97,2022,10,27,21,3.47,229.0
110,318,85,2022-10-27 21:22:56,,24.0,58.0,78.0,196.0,22.5,81.0,14.0,11054.06,10.865,3.0,50.5516471,-84.8473093,10.865,7.800000000000011,25.0,23.0,7.800000000000011,-2.19,2022,10,27,21,3.47,229.0
110,318,83,2022-10-27 21:22:57,,24.0,64.0,81.0,198.0,22.0,77.5,14.0,11064.74,10.915,3.0,50.5516063,-84.8471665,10.915,7.600000000000023,25.0,23.0,7.600000000000023,-2.25,2022,10,27,21,3.47,229.0
110,319,83,2022-10-27 21:22:58,,23.0,66.0,83.5,228.0,22.5,75.0,14.0,11075.96,10.975,3.0,50.5515829,-84.8470044,10.975,7.199999999999989,25.0,24.0,7.199999999999989,-2.18,2022,10,27,21,3.47,229.0
110,319,83,2022-10-27 21:22:59,,24.0,65.0,85.0,258.0,23.0,75.5,14.0,11086.99,10.965,3.0,50.5515393,-84.8468591,10.965,7.0,25.0,24.0,7.0,-2.05,2022,10,27,21,3.47,229.0
110,319,84,2022-10-27 21:23:00,,25.0,65.0,83.0,264.0,25.0,80.5,14.0,11097.66,10.861,3.0,50.5514721,-84.846738,10.861,7.0,25.0,24.0,7.0,-1.88,2022,10,27,21,3.47,229.0
