distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,altitude,battery_soc,enhanced_altitude,grade,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,year,month,day,hour,wind_speed,wind_direction
5525.98,8.895,3,50.3793937,-84.4411422,8.895,2022-05-10 12:44:06,10.399999999999977,,10.399999999999977,4.48,94.0,38.5,47.0,100.0,563.0,36.0,100.0,12.0,2022,5,10,12,6.63,247.0
5534.83,8.884,3,50.3793974,-84.44127,8.884,2022-05-10 12:44:07,10.800000000000011,,10.800000000000011,4.48,95.0,38.5,47.0,100.0,560.0,36.0,100.0,12.0,2022,5,10,12,6.63,247.0
5543.16,8.445,3,50.3794051,-84.4413899,8.445,2022-05-10 12:44:08,11.199999999999989,,11.199999999999989,4.58,95.0,39.0,47.0,100.0,558.0,38.0,100.0,12.0,2022,5,10,12,6.63,247.0
5553.23,9.65,3,50.3794131,-84.441535,9.65,2022-05-10 12:44:09,11.600000000000023,,11.600000000000023,4.58,96.0,39.5,47.0,100.0,569.0,39.5,100.0,12.0,2022,5,10,12,6.63,247.0
5563.59,10.187,3,50.3794229,-84.4416841,10.187,2022-05-10 12:44:10,12.0,,12.0,4.53,96.0,34.0,47.0,99.5,571.0,38.0,100.0,12.0,2022,5,10,12,6.63,247.0
5572.99,9.611,3,50.3794273,-84.4418199,9.611,2022-05-10 12:44:11,12.600000000000023,,12.600000000000023,4.32,96.0,33.5,47.0,99.5,556.0,36.5,100.0,12.0,2022,5,10,12,6.63,247.0
5582.44,9.482,3,50.3794294,-84.4419564,9.482,2022-05-10 12:44:12,13.0,,13.0,4.02,96.0,33.5,47.0,99.0,544.0,35.5,99.5,12.0,2022,5,10,12,6.63,247.0
5591.38,9.046,3,50.3794313,-84.4420856,9.046,2022-05-10 12:44:13,13.399999999999977,,13.399999999999977,3.96,96.0,34.0,47.0,99.0,537.0,35.5,99.5,12.0,2022,5,10,12,6.63,247.0
5601.34,9.722,3,50.3794427,-84.4422286,9.722,2022-05-10 12:44:14,13.799999999999955,,13.799999999999955,3.91,95.0,35.0,47.0,99.0,503.0,36.0,100.0,12.0,2022,5,10,12,6.63,247.0
5610.02,8.996,3,50.3794472,-84.4423538,8.996,2022-05-10 12:44:15,14.0,,14.0,3.81,95.0,36.5,47.0,99.0,469.0,36.5,100.0,12.0,2022,5,10,12,6.63,247.0
5618.38,8.562,3,50.3794493,-84.4424746,8.562,2022-05-10 12:44:16,14.0,,14.0,3.89,95.0,36.5,47.0,99.0,137.0,36.5,100.0,12.0,2022,5,10,12,6.63,247.0
5626.81,8.431,3,50.3794494,-84.4425964,8.431,2022-05-10 12:44:17,14.0,,14.0,3.57,95.0,26.5,47.0,77.5,122.0,28.5,85.0,12.0,2022,5,10,12,6.63,247.0
5635.21,8.408,3,50.3794494,-84.4427179,8.408,2022-05-10 12:44:18,14.0,,14.0,2.64,94.0,17.5,47.0,59.0,130.0,21.0,71.5,12.0,2022,5,10,12,6.63,247.0
5643.85,8.605,3,50.3794531,-84.4428427,8.605,2022-05-10 12:44:19,14.0,,14.0,1.76,93.0,16.0,43.0,55.5,143.0,20.5,62.5,12.0,2022,5,10,12,6.63,247.0
5649.12,8.48,3,50.3794579,-84.4429185,8.48,2022-05-10 12:44:20,14.0,,14.0,1.04,93.0,16.0,55.0,56.0,161.0,20.5,62.5,12.0,2022,5,10,12,6.63,247.0
5659.97,8.745,3,50.3794709,-84.4430743,8.745,2022-05-10 12:44:21,14.0,,14.0,0.38,92.0,23.0,52.0,74.0,154.0,19.5,64.0,12.0,2022,5,10,12,6.63,247.0
5669.47,8.448,3,50.3794807,-84.443211,8.448,2022-05-10 12:44:22,14.0,,14.0,0.0,91.0,22.0,48.0,70.0,124.0,21.0,68.5,12.0,2022,5,10,12,6.63,247.0
5677.36,8.054,3,50.3794905,-84.4433242,8.054,2022-05-10 12:44:23,14.0,,14.0,0.0,89.0,20.5,47.0,65.5,128.0,22.0,70.5,12.0,2022,5,10,12,6.63,247.0
5684.77,7.504,3,50.3794967,-84.4434309,7.504,2022-05-10 12:44:24,14.0,,14.0,0.0,88.0,20.5,55.0,68.0,143.0,21.0,68.5,12.0,2022,5,10,12,6.63,247.0
5692.33,7.589,3,50.3795082,-84.4435391,7.589,2022-05-10 12:44:25,14.0,,14.0,0.0,88.0,19.5,60.0,76.5,199.0,18.0,62.0,12.0,2022,5,10,12,6.63,247.0
5700.59,8.123,3,50.3795275,-84.4436556,8.123,2022-05-10 12:44:26,14.0,,14.0,0.0,89.0,21.5,56.0,76.0,175.0,19.5,64.5,12.0,2022,5,10,12,6.63,247.0
5709.56,8.725,3,50.3795474,-84.4437824,8.725,2022-05-10 12:44:27,13.799999999999955,,13.799999999999955,0.0,90.0,22.0,55.0,74.5,148.0,20.5,69.0,12.0,2022,5,10,12,6.63,247.0
5718.57,8.945,3,50.3795655,-84.4439104,8.945,2022-05-10 12:44:28,13.799999999999955,,13.799999999999955,-0.11,91.0,21.5,55.0,74.0,118.0,20.5,71.0,12.0,2022,5,10,12,6.63,247.0
5727.77,9.165,2,50.3795884,-84.4440396,9.165,2022-05-10 12:44:29,13.600000000000023,,13.600000000000023,-0.54,91.0,21.5,55.0,74.0,89.0,20.5,71.0,12.0,2022,5,10,12,6.63,247.0
5736.97,9.423,2,50.3796118,-84.4441688,9.423,2022-05-10 12:44:30,13.600000000000023,,13.600000000000023,-1.02,90.0,21.5,55.0,74.0,66.0,20.5,70.5,12.0,2022,5,10,12,6.63,247.0
5746.66,9.369,2,50.3796348,-84.4443055,9.369,2022-05-10 12:44:31,13.399999999999977,,13.399999999999977,-1.15,53.0,22.0,55.0,73.5,149.0,18.0,62.0,12.0,2022,5,10,12,6.63,247.0
5756.13,9.44,2,50.3796568,-84.4444391,9.44,2022-05-10 12:44:32,13.200000000000045,,13.200000000000045,-1.19,68.0,22.0,55.0,71.5,154.0,20.5,68.0,12.0,2022,5,10,12,6.63,247.0
5765.26,9.232,2,50.3796785,-84.4445678,9.232,2022-05-10 12:44:33,12.799999999999955,,12.799999999999955,-1.51,94.0,21.5,51.0,68.0,125.0,23.5,74.0,12.0,2022,5,10,12,6.63,247.0
5774.62,9.242,2,50.3797061,-84.4446978,9.242,2022-05-10 12:44:34,12.600000000000023,,12.600000000000023,-2.02,94.0,20.5,46.0,65.0,121.0,23.5,71.0,12.0,2022,5,10,12,6.63,247.0
5784.1,9.518,2,50.3797354,-84.444829,9.518,2022-05-10 12:44:35,12.600000000000023,,12.600000000000023,-2.12,95.0,19.0,48.0,60.0,115.0,22.5,66.5,12.0,2022,5,10,12,6.63,247.0
5793.34,9.424,2,50.3797716,-84.4449534,9.424,2022-05-10 12:44:36,12.600000000000023,,12.600000000000023,-2.03,95.0,18.5,50.0,60.5,90.0,20.5,62.0,12.0,2022,5,10,12,6.63,247.0
5803.25,9.668,2,50.3798197,-84.4450809,9.668,2022-05-10 12:44:37,12.399999999999977,,12.399999999999977,-2.1,96.0,18.5,53.0,62.0,61.0,18.5,57.5,12.0,2022,5,10,12,6.63,247.0
5812.72,9.484,2,50.3798808,-84.4451901,9.484,2022-05-10 12:44:38,11.800000000000011,,11.800000000000011,-2.27,78.0,15.0,49.0,53.0,79.0,18.5,61.0,12.0,2022,5,10,12,6.63,247.0
5822.48,9.688,2,50.3799518,-84.4452939,9.688,2022-05-10 12:44:39,11.199999999999989,,11.199999999999989,-2.57,67.0,10.5,48.0,41.5,135.0,20.0,67.5,12.0,2022,5,10,12,6.63,247.0
5832.31,9.978,2,50.3800294,-84.44539,9.978,2022-05-10 12:44:40,10.399999999999977,,10.399999999999977,-2.93,101.0,11.0,63.0,43.5,191.0,19.5,66.5,12.0,2022,5,10,12,6.63,247.0
5844.22,11.261,2,50.3801335,-84.4454901,11.261,2022-05-10 12:44:41,9.399999999999977,,9.399999999999977,-3.93,97.0,20.5,71.0,74.5,232.0,13.0,50.5,12.0,2022,5,10,12,6.63,247.0
5856.33,11.855,2,50.3802381,-84.4455942,11.855,2022-05-10 12:44:42,8.0,,8.0,-5.68,97.0,20.0,59.0,73.5,257.0,17.5,62.0,12.0,2022,5,10,12,6.63,247.0
5868.21,11.941,2,50.3803424,-84.445693,11.941,2022-05-10 12:44:43,7.399999999999977,,7.399999999999977,-7.32,100.0,20.5,50.0,72.0,279.0,21.5,72.0,12.0,2022,5,10,12,6.63,247.0
5880.71,12.252,2,50.3804522,-84.4457968,12.252,2022-05-10 12:44:44,6.800000000000011,,6.800000000000011,-7.91,104.0,22.5,49.0,75.5,310.0,23.0,74.5,12.0,2022,5,10,12,6.63,247.0
5893.37,12.596,2,50.3805616,-84.4459058,12.596,2022-05-10 12:44:45,6.600000000000023,,6.600000000000023,-7.83,106.0,25.0,49.0,84.0,401.0,25.0,79.5,12.0,2022,5,10,12,6.63,247.0
5906.6,13.071,2,50.3806769,-84.4460174,13.071,2022-05-10 12:44:46,6.0,,6.0,-7.22,106.0,23.5,46.0,82.5,348.0,26.5,83.0,12.0,2022,5,10,12,6.63,247.0
5918.83,12.685,2,50.3807777,-84.4461305,12.685,2022-05-10 12:44:47,5.600000000000023,,5.600000000000023,-6.04,107.0,24.0,47.0,82.5,385.0,27.0,85.5,12.0,2022,5,10,12,6.63,247.0
5931.53,12.479,2,50.3808819,-84.446249,12.479,2022-05-10 12:44:48,5.0,,5.0,-4.9,107.0,26.5,50.0,87.5,487.0,29.0,91.5,12.0,2022,5,10,12,6.63,247.0
5943.74,12.27,2,50.3809798,-84.4463664,12.27,2022-05-10 12:44:49,4.800000000000011,,4.800000000000011,-4.06,108.0,29.0,53.0,97.5,550.0,31.0,96.5,12.0,2022,5,10,12,6.63,247.0
5955.75,11.463,2,50.3810822,-84.446472,11.463,2022-05-10 12:44:50,5.0,,5.0,-3.25,107.0,31.5,48.0,98.0,609.0,30.5,94.5,12.0,2022,5,10,12,6.63,247.0
5967.63,11.173,2,50.3811913,-84.446561,11.173,2022-05-10 12:44:51,5.199999999999989,,5.199999999999989,-2.33,106.0,32.0,47.0,98.0,614.0,30.5,94.0,12.0,2022,5,10,12,6.63,247.0
5978.48,10.29,2,50.3812943,-84.4466344,10.29,2022-05-10 12:44:52,5.600000000000023,,5.600000000000023,-1.43,103.0,31.5,48.0,97.5,569.0,31.5,96.5,12.0,2022,5,10,12,6.63,247.0
5988.07,9.181,2,50.381389,-84.4466886,9.181,2022-05-10 12:44:53,6.0,,6.0,-0.19,99.0,31.0,48.0,97.0,536.0,33.0,99.5,12.0,2022,5,10,12,6.63,247.0
5996.56,8.334,2,50.3814758,-84.4467259,8.334,2022-05-10 12:44:54,6.199999999999989,,6.199999999999989,1.27,94.0,31.0,48.0,97.0,580.0,33.0,99.5,12.0,2022,5,10,12,6.63,247.0
6005.21,7.539,2,50.3815625,-84.4467707,7.539,2022-05-10 12:44:55,7.0,,7.0,2.29,95.0,30.5,48.0,97.0,566.0,34.0,99.5,12.0,2022,5,10,12,6.63,247.0
6012.85,7.153,2,50.3816408,-84.4468035,7.153,2022-05-10 12:44:56,7.800000000000011,,7.800000000000011,3.32,95.0,30.0,49.0,97.0,553.0,34.5,99.5,12.0,2022,5,10,12,6.63,247.0
6020.41,6.827,2,50.38172,-84.4468279,6.827,2022-05-10 12:44:57,8.399999999999977,,8.399999999999977,4.93,96.0,30.0,49.0,97.0,539.0,35.0,100.0,12.0,2022,5,10,12,6.63,247.0
6029.4,7.824,2,50.3818154,-84.4468483,7.824,2022-05-10 12:44:58,8.800000000000011,,8.800000000000011,6.39,96.0,29.5,49.0,97.0,525.0,36.0,100.0,12.0,2022,5,10,12,6.63,247.0
6038.14,8.653,2,50.3819073,-84.4468738,8.653,2022-05-10 12:44:59,9.199999999999989,,9.199999999999989,7.24,96.0,29.0,50.0,97.0,512.0,36.5,100.0,12.0,2022,5,10,12,6.63,247.0
6044.92,8.339,2,50.3819781,-84.4468966,8.339,2022-05-10 12:45:00,9.600000000000023,,9.600000000000023,7.47,97.0,24.0,35.0,82.0,307.0,34.5,99.0,12.0,2022,5,10,12,6.63,247.0
6054.25,8.153,2,50.3820751,-84.4469307,8.153,2022-05-10 12:45:01,9.600000000000023,,9.600000000000023,6.55,95.0,22.5,35.0,77.5,207.0,34.0,99.0,12.0,2022,5,10,12,6.63,247.0
6061.56,7.442,2,50.382151,-84.4469574,7.442,2022-05-10 12:45:02,9.800000000000011,,9.800000000000011,4.88,93.0,22.5,48.0,77.5,193.0,34.0,99.0,12.0,2022,5,10,12,6.63,247.0
6069.0,7.449,2,50.3822261,-84.4469942,7.449,2022-05-10 12:45:03,10.399999999999977,,10.399999999999977,4.25,91.0,22.5,48.0,77.5,237.0,34.0,99.0,12.0,2022,5,10,12,6.63,247.0
6076.64,7.538,3,50.3823057,-84.447021,7.538,2022-05-10 12:45:04,10.600000000000023,,10.600000000000023,3.87,89.0,22.5,49.0,78.0,240.0,33.5,98.0,12.0,2022,5,10,12,6.63,247.0
6086.13,9.047,3,50.3824057,-84.4470468,9.047,2022-05-10 12:45:05,10.399999999999977,,10.399999999999977,2.91,89.0,25.0,51.0,83.0,247.0,27.0,84.5,12.0,2022,5,10,12,6.63,247.0
6094.43,8.495,3,50.382494,-84.4470634,8.495,2022-05-10 12:45:06,10.800000000000011,,10.800000000000011,2.32,89.0,26.0,52.0,85.0,265.0,24.5,79.0,12.0,2022,5,10,12,6.63,247.0
6103.16,8.692,2,50.382586,-84.4470883,8.692,2022-05-10 12:45:07,10.399999999999977,,10.399999999999977,2.3,87.0,26.0,52.0,85.0,270.0,24.5,79.0,12.0,2022,5,10,12,6.63,247.0
6112.82,9.426,2,50.3826879,-84.4471144,9.426,2022-05-10 12:45:08,10.399999999999977,,10.399999999999977,1.19,86.0,28.5,51.0,91.5,256.0,28.5,90.0,12.0,2022,5,10,12,6.63,247.0
6121.36,8.918,2,50.3827774,-84.4471413,8.918,2022-05-10 12:45:09,10.0,,10.0,-0.16,85.0,28.5,51.0,91.5,244.0,28.5,90.0,12.0,2022,5,10,12,6.63,247.0
6130.25,8.746,2,50.3828714,-84.4471643,8.746,2022-05-10 12:45:10,10.199999999999989,,10.199999999999989,-0.63,97.0,28.5,51.0,91.5,235.0,28.5,90.0,12.0,2022,5,10,12,6.63,247.0
6138.96,8.711,2,50.3829629,-84.4471899,8.711,2022-05-10 12:45:11,10.399999999999977,,10.399999999999977,-0.56,99.0,28.0,49.0,88.5,250.0,28.0,88.5,12.0,2022,5,10,12,6.63,247.0
6147.49,8.573,2,50.3830533,-84.44721,8.573,2022-05-10 12:45:12,10.399999999999977,,10.399999999999977,-0.35,99.0,22.5,42.0,70.5,196.0,26.5,79.5,12.0,2022,5,10,12,6.63,247.0
6156.03,8.557,2,50.3831436,-84.4472319,8.557,2022-05-10 12:45:13,10.399999999999977,,10.399999999999977,-0.26,99.0,22.0,46.0,71.5,200.0,26.5,81.0,12.0,2022,5,10,12,6.63,247.0
6164.17,8.235,2,50.3832297,-84.447252,8.235,2022-05-10 12:45:14,10.600000000000023,,10.600000000000023,0.17,99.0,21.0,49.0,72.5,205.0,26.5,83.0,12.0,2022,5,10,12,6.63,247.0
6173.25,8.895,2,50.3833261,-84.4472718,8.895,2022-05-10 12:45:15,10.600000000000023,,10.600000000000023,0.68,98.0,20.5,53.0,73.5,210.0,26.5,84.5,12.0,2022,5,10,12,6.63,247.0
6182.16,8.87,2,50.3834204,-84.4472937,8.87,2022-05-10 12:45:16,10.600000000000023,,10.600000000000023,0.51,96.0,20.0,54.0,74.0,201.0,26.0,84.0,12.0,2022,5,10,12,6.63,247.0
6190.68,8.756,2,50.3835098,-84.4473205,8.756,2022-05-10 12:45:17,10.399999999999977,,10.399999999999977,0.0,96.0,21.5,54.0,73.5,218.0,22.5,76.5,12.0,2022,5,10,12,6.63,247.0
6199.39,8.6,2,50.3836012,-84.447347,8.6,2022-05-10 12:45:18,10.199999999999989,,10.199999999999989,0.0,97.0,23.5,50.0,78.0,236.0,21.0,69.5,12.0,2022,5,10,12,6.63,247.0
6207.15,7.963,2,50.3836816,-84.4473766,7.963,2022-05-10 12:45:19,10.399999999999977,,10.399999999999977,0.0,97.0,24.0,51.0,79.0,228.0,21.0,68.5,12.0,2022,5,10,12,6.63,247.0
6214.78,7.712,2,50.3837611,-84.4474027,7.712,2022-05-10 12:45:20,10.600000000000023,,10.600000000000023,0.0,97.0,24.0,53.0,79.0,228.0,21.0,68.5,11.0,2022,5,10,12,6.63,247.0
6222.25,7.531,2,50.3838387,-84.4474304,7.531,2022-05-10 12:45:21,10.600000000000023,,10.600000000000023,0.0,97.0,24.0,52.0,79.0,195.0,21.0,68.5,11.0,2022,5,10,12,6.63,247.0
6230.02,7.726,2,50.3839189,-84.4474615,7.726,2022-05-10 12:45:22,10.600000000000023,,10.600000000000023,0.0,93.0,22.0,47.0,73.0,141.0,21.0,69.0,11.0,2022,5,10,12,6.63,247.0
6237.8,7.738,2,50.3839994,-84.4474918,7.738,2022-05-10 12:45:23,10.600000000000023,,10.600000000000023,0.12,63.0,6.0,19.0,26.0,194.0,21.5,71.5,11.0,2022,5,10,12,6.63,247.0
6246.24,8.23,2,50.3840869,-84.4475237,8.23,2022-05-10 12:45:24,10.800000000000011,,10.800000000000011,0.65,71.0,19.5,52.0,65.0,261.0,22.0,74.0,11.0,2022,5,10,12,6.63,247.0
6254.28,8.181,2,50.3841707,-84.4475512,8.181,2022-05-10 12:45:25,11.0,,11.0,1.15,85.0,25.0,65.0,80.0,303.0,22.0,75.0,11.0,2022,5,10,12,6.63,247.0
6261.97,7.762,2,50.3842503,-84.4475814,7.762,2022-05-10 12:45:26,11.0,,11.0,1.25,97.0,25.0,65.0,80.0,292.0,22.0,75.0,11.0,2022,5,10,12,6.63,247.0
6270.0,7.954,2,50.3843336,-84.4476113,7.954,2022-05-10 12:45:27,11.199999999999989,,11.199999999999989,1.3,99.0,25.0,54.0,80.0,231.0,22.0,75.0,11.0,2022,5,10,12,6.63,247.0
6278.46,8.356,2,50.3844215,-84.4476425,8.356,2022-05-10 12:45:28,11.199999999999989,,11.199999999999989,1.3,100.0,25.0,49.0,80.0,216.0,22.0,75.0,11.0,2022,5,10,12,6.63,247.0
6287.26,8.671,2,50.3845138,-84.4476691,8.671,2022-05-10 12:45:29,11.199999999999989,,11.199999999999989,1.32,100.0,25.0,49.0,80.0,230.0,22.0,75.0,11.0,2022,5,10,12,6.63,247.0
6295.13,8.163,2,50.3845957,-84.4476979,8.163,2022-05-10 12:45:30,11.399999999999977,,11.399999999999977,1.18,100.0,27.0,49.0,85.0,264.0,24.0,77.0,11.0,2022,5,10,12,6.63,247.0
6304.11,8.716,2,50.3846887,-84.4477322,8.716,2022-05-10 12:45:31,11.600000000000023,,11.600000000000023,1.01,99.0,30.0,50.0,92.0,241.0,28.5,80.5,11.0,2022,5,10,12,6.63,247.0
6312.75,8.672,2,50.3847784,-84.4477642,8.672,2022-05-10 12:45:32,11.800000000000011,,11.800000000000011,1.25,99.0,31.0,48.0,85.0,307.0,31.0,84.0,11.0,2022,5,10,12,6.63,247.0
6320.88,8.278,2,50.3848638,-84.4477885,8.278,2022-05-10 12:45:33,11.800000000000011,,11.800000000000011,1.47,99.0,31.0,48.0,85.0,287.0,31.0,84.0,11.0,2022,5,10,12,6.63,247.0
6328.83,7.993,2,50.3849475,-84.4478105,7.993,2022-05-10 12:45:34,12.0,,12.0,1.52,99.0,34.0,51.0,93.5,314.0,30.0,86.0,11.0,2022,5,10,12,6.63,247.0
6336.32,7.623,2,50.3850254,-84.4478379,7.623,2022-05-10 12:45:35,12.0,,12.0,1.65,99.0,35.5,50.0,97.5,294.0,29.5,87.0,11.0,2022,5,10,12,6.63,247.0
6343.72,7.588,2,50.3851025,-84.4478643,7.588,2022-05-10 12:45:36,12.200000000000045,,12.200000000000045,1.72,99.0,35.5,46.0,97.5,303.0,30.0,87.5,11.0,2022,5,10,12,6.63,247.0
6351.9,7.928,2,50.3851883,-84.4478899,7.928,2022-05-10 12:45:37,12.399999999999977,,12.399999999999977,1.64,100.0,35.0,50.0,98.0,317.0,30.5,88.0,11.0,2022,5,10,12,6.63,247.0
6359.61,7.784,2,50.3852685,-84.447917,7.784,2022-05-10 12:45:38,12.399999999999977,,12.399999999999977,1.54,100.0,32.0,51.0,93.5,333.0,31.5,91.0,11.0,2022,5,10,12,6.63,247.0
6367.33,7.7,2,50.3853479,-84.4479491,7.7,2022-05-10 12:45:39,12.200000000000045,,12.200000000000045,1.05,100.0,29.0,51.0,90.5,345.0,31.0,91.5,11.0,2022,5,10,12,6.63,247.0
6374.17,7.046,2,50.3854165,-84.4479848,7.046,2022-05-10 12:45:40,12.399999999999977,,12.399999999999977,0.31,99.0,28.5,51.0,90.5,336.0,30.0,90.0,11.0,2022,5,10,12,6.63,247.0
6380.49,6.549,2,50.3854807,-84.4480143,6.549,2022-05-10 12:45:41,12.600000000000023,,12.600000000000023,0.0,99.0,28.5,51.0,90.5,322.0,30.0,90.0,11.0,2022,5,10,12,6.63,247.0
6387.49,6.862,2,50.3855532,-84.448041,6.862,2022-05-10 12:45:42,12.799999999999955,,12.799999999999955,0.1,97.0,28.5,51.0,90.5,333.0,30.0,90.0,11.0,2022,5,10,12,6.63,247.0
6394.11,6.685,2,50.3856208,-84.4480704,6.685,2022-05-10 12:45:43,13.0,,13.0,0.75,96.0,28.0,49.0,90.5,341.0,30.0,90.0,11.0,2022,5,10,12,6.63,247.0
6400.39,6.484,2,50.3856851,-84.4480978,6.484,2022-05-10 12:45:44,13.0,,13.0,1.9,96.0,28.0,47.0,91.0,349.0,30.0,90.0,11.0,2022,5,10,12,6.63,247.0
6406.8,6.345,2,50.3857522,-84.4481189,6.345,2022-05-10 12:45:45,13.200000000000045,,13.200000000000045,2.46,95.0,27.5,45.0,91.0,356.0,30.0,90.0,11.0,2022,5,10,12,6.63,247.0
6413.7,6.747,2,50.3858238,-84.4481445,6.747,2022-05-10 12:45:46,13.399999999999977,,13.399999999999977,2.65,95.0,27.5,45.0,91.0,354.0,30.0,90.0,11.0,2022,5,10,12,6.63,247.0
6420.67,7.018,2,50.3858955,-84.4481733,7.018,2022-05-10 12:45:47,13.799999999999955,,13.799999999999955,3.09,94.0,27.5,45.0,91.0,350.0,30.0,90.0,11.0,2022,5,10,12,6.63,247.0
6427.77,6.996,2,50.3859692,-84.4481996,6.996,2022-05-10 12:45:48,14.200000000000045,,14.200000000000045,3.39,94.0,27.5,47.0,90.5,333.0,29.5,89.0,11.0,2022,5,10,12,6.63,247.0
6435.22,7.313,2,50.3860472,-84.4482238,7.313,2022-05-10 12:45:49,14.600000000000023,,14.600000000000023,3.76,94.0,28.0,49.0,90.0,316.0,29.5,88.0,11.0,2022,5,10,12,6.63,247.0
6442.64,7.401,2,50.3861249,-84.4482477,7.401,2022-05-10 12:45:50,15.200000000000045,,15.200000000000045,4.89,93.0,28.0,50.0,89.5,297.0,29.0,87.0,11.0,2022,5,10,12,6.63,247.0
6450.36,7.635,2,50.3862048,-84.4482773,7.635,2022-05-10 12:45:51,15.399999999999977,,15.399999999999977,6.0,93.0,27.5,51.0,88.5,265.0,28.5,85.5,11.0,2022,5,10,12,6.63,247.0
6457.56,7.337,2,50.3862797,-84.4483031,7.337,2022-05-10 12:45:52,15.799999999999955,,15.799999999999955,6.04,93.0,23.0,54.0,82.5,237.0,24.0,77.0,11.0,2022,5,10,12,6.63,247.0
6464.65,7.236,2,50.3863527,-84.4483324,7.236,2022-05-10 12:45:53,16.0,,16.0,5.37,101.0,21.5,47.0,73.0,233.0,25.5,78.5,11.0,2022,5,10,12,6.63,247.0
6472.31,7.426,2,50.3864314,-84.4483646,7.426,2022-05-10 12:45:54,16.200000000000045,,16.200000000000045,4.66,101.0,22.0,46.0,72.5,248.0,26.5,78.5,11.0,2022,5,10,12,6.63,247.0
6479.54,7.29,2,50.3865053,-84.4483965,7.29,2022-05-10 12:45:55,16.399999999999977,,16.399999999999977,3.94,99.0,23.5,48.0,76.0,299.0,27.0,78.5,11.0,2022,5,10,12,6.63,247.0
6486.58,7.126,2,50.3865781,-84.4484243,7.126,2022-05-10 12:45:56,16.600000000000023,,16.600000000000023,3.0,97.0,25.5,56.0,85.5,317.0,27.0,78.5,11.0,2022,5,10,12,6.63,247.0
6493.66,7.072,2,50.3866507,-84.4484543,7.072,2022-05-10 12:45:57,17.0,,17.0,2.62,97.0,25.5,50.0,85.5,334.0,27.0,78.5,11.0,2022,5,10,12,6.63,247.0
6500.18,6.672,2,50.3867168,-84.448486,6.672,2022-05-10 12:45:58,17.200000000000045,,17.200000000000045,3.13,96.0,25.5,50.0,85.5,329.0,27.0,78.5,11.0,2022,5,10,12,6.63,247.0
6507.37,7.053,2,50.3867898,-84.4485197,7.053,2022-05-10 12:45:59,17.399999999999977,,17.399999999999977,3.53,96.0,26.5,50.0,88.0,373.0,28.0,82.0,11.0,2022,5,10,12,6.63,247.0
6513.67,6.48,2,50.3868541,-84.4485479,6.48,2022-05-10 12:46:00,17.600000000000023,,17.600000000000023,3.53,95.0,27.0,50.0,90.5,422.0,29.5,86.0,11.0,2022,5,10,12,6.63,247.0
6519.9,6.293,2,50.3869178,-84.4485758,6.293,2022-05-10 12:46:01,18.0,,18.0,3.95,94.0,28.0,50.0,93.0,471.0,31.0,89.5,11.0,2022,5,10,12,6.63,247.0
6526.32,6.393,2,50.3869827,-84.4486071,6.393,2022-05-10 12:46:02,18.399999999999977,,18.399999999999977,4.42,90.0,28.0,50.0,93.0,491.0,31.0,90.0,11.0,2022,5,10,12,6.63,247.0
6532.67,6.358,2,50.3870466,-84.4486389,6.358,2022-05-10 12:46:03,18.600000000000023,,18.600000000000023,4.63,86.0,28.0,50.0,93.0,460.0,31.0,90.0,11.0,2022,5,10,12,6.63,247.0
6539.14,6.419,2,50.3871108,-84.4486748,6.419,2022-05-10 12:46:04,19.0,,19.0,4.98,85.0,30.5,48.0,97.0,461.0,33.0,96.0,11.0,2022,5,10,12,6.63,247.0
6546.38,7.058,2,50.3871829,-84.4487138,7.058,2022-05-10 12:46:05,19.399999999999977,,19.399999999999977,4.99,86.0,31.0,47.0,99.5,391.0,33.5,100.0,11.0,2022,5,10,12,6.63,247.0
6554.18,7.612,2,50.3872607,-84.4487557,7.612,2022-05-10 12:46:06,19.600000000000023,,19.600000000000023,4.77,90.0,28.5,48.0,95.0,232.0,31.0,98.0,11.0,2022,5,10,12,6.63,247.0
6561.83,7.656,2,50.3873362,-84.4487992,7.656,2022-05-10 12:46:07,19.600000000000023,,19.600000000000023,4.53,98.0,20.5,46.0,70.5,161.0,22.5,90.0,12.0,2022,5,10,12,6.63,247.0
6569.25,7.471,2,50.3874101,-84.4488394,7.471,2022-05-10 12:46:08,19.600000000000023,,19.600000000000023,3.56,104.0,17.5,48.0,61.0,102.0,23.0,81.0,12.0,2022,5,10,12,6.63,247.0
6576.82,7.536,2,50.3874835,-84.4488865,7.536,2022-05-10 12:46:09,19.600000000000023,,19.600000000000023,2.36,99.0,7.0,23.0,49.5,50.0,22.0,68.0,12.0,2022,5,10,12,6.63,247.0
6584.15,7.406,2,50.3875532,-84.4489359,7.406,2022-05-10 12:46:10,19.600000000000023,,19.600000000000023,1.61,89.0,2.0,28.0,40.5,34.0,16.5,56.0,11.0,2022,5,10,12,6.63,247.0
6592.09,7.772,2,50.3876306,-84.448984,7.772,2022-05-10 12:46:11,19.0,,19.0,0.48,72.0,6.5,94.0,31.5,46.0,9.0,41.0,11.0,2022,5,10,12,6.63,247.0
6600.03,7.974,2,50.387709,-84.4490293,7.974,2022-05-10 12:46:12,18.399999999999977,,18.399999999999977,-1.43,78.0,13.0,59.0,46.5,73.0,0.5,42.5,11.0,2022,5,10,12,6.63,247.0
