battery_soc,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,8566.85,8.102,3,113,50.3388411,-84.5228742,8.102,2022-05-11 22:40:26,96.0,28.5,56.0,91.5,351.0,8.5,33.5,8.0,46.39999999999998,46.39999999999998,-1.93,2022,5,11,22,2.9,180.0
,8575.06,8.178,3,112,50.3388619,-84.522759,8.178,2022-05-11 22:40:27,96.0,28.5,53.0,91.5,366.0,8.5,33.5,8.0,46.39999999999998,46.39999999999998,-1.69,2022,5,11,22,2.9,180.0
,8583.76,8.555,3,110,50.3388879,-84.5226385,8.555,2022-05-11 22:40:28,96.0,28.5,46.0,91.5,327.0,8.5,33.5,8.0,46.200000000000045,46.200000000000045,-1.34,2022,5,11,22,2.9,180.0
,8592.35,8.606,3,109,50.338915,-84.5225199,8.606,2022-05-11 22:40:29,96.0,28.5,44.0,91.5,305.0,8.5,33.5,8.0,46.39999999999998,46.39999999999998,-1.02,2022,5,11,22,2.9,180.0
,8601.0,8.643,3,109,50.338942,-84.5224003,8.643,2022-05-11 22:40:30,95.0,29.0,47.0,92.0,275.0,22.5,73.5,8.0,46.39999999999998,46.39999999999998,-0.42,2022,5,11,22,2.9,180.0
,8609.12,8.26,3,109,50.338964,-84.522287,8.26,2022-05-11 22:40:31,94.0,28.5,48.0,91.0,263.0,27.5,87.5,8.0,46.200000000000045,46.200000000000045,0.0,2022,5,11,22,2.9,180.0
,8617.07,8.109,3,108,50.3389816,-84.5221746,8.109,2022-05-11 22:40:32,92.0,28.5,50.0,90.5,312.0,26.5,84.0,8.0,46.200000000000045,46.200000000000045,0.0,2022,5,11,22,2.9,180.0
,8626.55,9.104,3,108,50.3389986,-84.5220396,9.104,2022-05-11 22:40:33,92.0,28.5,56.0,90.5,354.0,26.5,84.0,8.0,46.200000000000045,46.200000000000045,0.0,2022,5,11,22,2.9,180.0
,8636.63,9.76,3,108,50.3390207,-84.5218972,9.76,2022-05-11 22:40:34,93.0,33.5,52.0,99.0,254.0,27.5,86.0,8.0,46.39999999999998,46.39999999999998,0.0,2022,5,11,22,2.9,180.0
,8646.28,9.681,3,108,50.3390501,-84.5217638,9.681,2022-05-11 22:40:35,93.0,34.0,52.0,99.5,230.0,27.5,86.0,8.0,46.39999999999998,46.39999999999998,0.0,2022,5,11,22,2.9,180.0
,8655.25,9.179,3,108,50.3390804,-84.5216407,9.179,2022-05-11 22:40:36,94.0,34.0,51.0,99.5,214.0,27.5,86.0,8.0,46.39999999999998,46.39999999999998,0.0,2022,5,11,22,2.9,180.0
,8663.85,8.774,3,106,50.3391157,-84.5215261,8.774,2022-05-11 22:40:37,95.0,32.0,51.0,94.5,147.0,26.5,83.5,8.0,46.39999999999998,46.39999999999998,0.0,2022,5,11,22,2.9,180.0
,8673.79,9.648,3,105,50.3391652,-84.521399,9.648,2022-05-11 22:40:38,96.0,21.0,48.0,69.0,119.0,21.0,70.0,8.0,46.200000000000045,46.200000000000045,0.0,2022,5,11,22,2.9,180.0
,8683.53,9.684,3,105,50.33922,-84.5212795,9.684,2022-05-11 22:40:39,97.0,12.5,43.0,43.5,110.0,20.5,67.0,8.0,45.799999999999955,45.799999999999955,-0.25,2022,5,11,22,2.9,180.0
,8693.1,9.607,3,104,50.3392794,-84.5211666,9.607,2022-05-11 22:40:40,97.0,10.0,43.0,35.5,95.0,18.0,63.5,8.0,45.39999999999998,45.39999999999998,-1.2,2022,5,11,22,2.9,180.0
,8703.64,10.308,3,104,50.3393415,-84.5210395,10.308,2022-05-11 22:40:41,96.0,13.0,41.0,43.0,87.0,15.0,60.0,8.0,44.799999999999955,44.799999999999955,-2.53,2022,5,11,22,2.9,180.0
,8714.75,11.004,3,104,50.3394027,-84.5209017,11.004,2022-05-11 22:40:42,87.0,22.5,27.0,69.0,132.0,15.5,56.0,8.0,44.200000000000045,44.200000000000045,-3.78,2022,5,11,22,2.9,180.0
,8726.3,11.392,3,104,50.339466,-84.5207582,11.392,2022-05-11 22:40:43,71.0,19.0,27.0,70.0,229.0,12.0,45.5,8.0,43.60000000000002,43.60000000000002,-4.63,2022,5,11,22,2.9,180.0
,8737.93,11.513,3,103,50.3395301,-84.520614,11.513,2022-05-11 22:40:44,83.0,24.0,27.0,79.5,243.0,18.0,60.0,8.0,43.0,43.0,-4.67,2022,5,11,22,2.9,180.0
,8749.19,11.36,3,102,50.3395957,-84.5204775,11.36,2022-05-11 22:40:45,92.0,26.5,41.0,87.0,228.0,22.0,74.5,8.0,42.39999999999998,42.39999999999998,-4.62,2022,5,11,22,2.9,180.0
,8760.4,11.236,3,103,50.3396644,-84.5203445,11.236,2022-05-11 22:40:46,95.0,26.5,54.0,89.5,196.0,23.5,82.0,8.0,41.39999999999998,41.39999999999998,-4.85,2022,5,11,22,2.9,180.0
,8772.08,11.526,3,103,50.3397352,-84.5202053,11.526,2022-05-11 22:40:47,96.0,26.0,49.0,88.0,185.0,23.5,81.0,8.0,40.200000000000045,40.200000000000045,-5.29,2022,5,11,22,2.9,180.0
,8784.53,12.214,3,103,50.3398103,-84.5200564,12.214,2022-05-11 22:40:48,97.0,23.5,50.0,82.0,184.0,22.5,77.0,8.0,39.60000000000002,39.60000000000002,-6.12,2022,5,11,22,2.9,180.0
,8797.51,12.783,3,103,50.3398896,-84.5199022,12.783,2022-05-11 22:40:49,97.0,20.5,52.0,76.0,182.0,21.5,73.0,8.0,39.0,39.0,-6.92,2022,5,11,22,2.9,180.0
,8810.35,12.872,3,102,50.3399678,-84.5197494,12.872,2022-05-11 22:40:50,98.0,19.0,50.0,69.0,190.0,20.0,69.5,8.0,38.39999999999998,38.39999999999998,-7.22,2022,5,11,22,2.9,180.0
,8823.21,12.841,3,102,50.3400455,-84.5195959,12.841,2022-05-11 22:40:51,100.0,18.5,49.0,65.0,193.0,19.0,68.0,8.0,37.60000000000002,37.60000000000002,-7.12,2022,5,11,22,2.9,180.0
,8837.41,13.833,3,102,50.3401255,-84.5194214,13.833,2022-05-11 22:40:52,100.0,18.5,52.0,65.0,190.0,19.0,68.0,8.0,37.200000000000045,37.200000000000045,-6.58,2022,5,11,22,2.9,180.0
,8852.39,14.703,3,102,50.340207,-84.5192349,14.703,2022-05-11 22:40:53,99.0,22.0,59.0,77.5,210.0,20.0,69.0,8.0,36.60000000000002,36.60000000000002,-5.61,2022,5,11,22,2.9,180.0
,8867.28,14.824,3,101,50.3402877,-84.5190491,14.824,2022-05-11 22:40:54,99.0,22.0,57.0,76.5,221.0,20.0,69.0,8.0,36.200000000000045,36.200000000000045,-4.91,2022,5,11,22,2.9,180.0
,8881.39,14.308,3,102,50.3403597,-84.51887,14.308,2022-05-11 22:40:55,99.0,22.5,54.0,75.0,233.0,20.0,69.0,8.0,35.60000000000002,35.60000000000002,-4.45,2022,5,11,22,2.9,180.0
,8894.78,13.614,3,102,50.340425,-84.5186976,13.614,2022-05-11 22:40:56,99.0,22.5,52.0,73.5,245.0,20.0,69.0,8.0,35.39999999999998,35.39999999999998,-3.67,2022,5,11,22,2.9,180.0
,8907.51,12.933,3,102,50.3404853,-84.5185326,12.933,2022-05-11 22:40:57,96.0,21.0,59.0,83.0,231.0,23.0,75.5,8.0,35.200000000000045,35.200000000000045,-2.87,2022,5,11,22,2.9,180.0
,8920.33,12.98,3,102,50.3405445,-84.5183655,12.98,2022-05-11 22:40:58,93.0,26.0,56.0,86.5,228.0,23.5,76.5,8.0,35.200000000000045,35.200000000000045,-2.42,2022,5,11,22,2.9,180.0
,8932.43,12.31,3,101,50.3406002,-84.5182074,12.31,2022-05-11 22:40:59,92.0,28.0,53.0,86.0,240.0,24.5,79.5,8.0,35.200000000000045,35.200000000000045,-1.91,2022,5,11,22,2.9,180.0
,8943.59,11.372,3,101,50.3406558,-84.5180649,11.372,2022-05-11 22:41:00,91.0,27.0,53.0,84.5,269.0,25.0,81.0,8.0,35.200000000000045,35.200000000000045,-1.25,2022,5,11,22,2.9,180.0
,8955.15,11.503,3,101,50.340717,-84.5179196,11.503,2022-05-11 22:41:01,93.0,26.5,54.0,89.5,253.0,23.0,80.5,8.0,35.0,35.0,-0.92,2022,5,11,22,2.9,180.0
,8966.66,11.484,3,100,50.3407796,-84.5177763,11.484,2022-05-11 22:41:02,92.0,27.0,50.0,87.0,273.0,26.5,83.0,8.0,35.200000000000045,35.200000000000045,-0.71,2022,5,11,22,2.9,180.0
,8976.94,10.616,3,99,50.3408396,-84.5176517,10.616,2022-05-11 22:41:03,92.0,26.5,50.0,90.5,285.0,24.0,78.0,8.0,35.0,35.0,-0.25,2022,5,11,22,2.9,180.0
,8986.79,10.146,3,99,50.3408937,-84.5175296,10.146,2022-05-11 22:41:04,91.0,26.0,51.0,93.5,295.0,23.0,78.0,8.0,34.799999999999955,34.799999999999955,-0.1,2022,5,11,22,2.9,180.0
,8996.77,10.049,3,99,50.3409464,-84.5174041,10.049,2022-05-11 22:41:05,93.0,26.0,58.0,92.5,301.0,26.5,89.0,8.0,34.799999999999955,34.799999999999955,-0.31,2022,5,11,22,2.9,180.0
,9007.09,10.16,3,99,50.3410094,-84.5172818,10.16,2022-05-11 22:41:06,96.0,23.5,64.0,86.5,304.0,27.5,86.0,8.0,35.0,35.0,-0.21,2022,5,11,22,2.9,180.0
,9016.72,9.747,3,101,50.3410762,-84.5171756,9.747,2022-05-11 22:41:07,95.0,29.5,49.0,93.0,286.0,25.5,88.0,8.0,35.0,35.0,0.0,2022,5,11,22,2.9,180.0
,9026.37,9.656,3,103,50.341149,-84.5170768,9.656,2022-05-11 22:41:08,94.0,29.5,50.0,94.5,310.0,26.5,89.5,8.0,35.200000000000045,35.200000000000045,0.0,2022,5,11,22,2.9,180.0
,9036.42,9.935,3,106,50.3412305,-84.5169817,9.935,2022-05-11 22:41:09,94.0,28.0,50.0,92.5,317.0,28.0,91.0,8.0,35.200000000000045,35.200000000000045,0.0,2022,5,11,22,2.9,180.0
,9046.36,9.952,3,108,50.341315,-84.516894,9.952,2022-05-11 22:41:10,93.0,26.5,49.0,89.0,291.0,28.5,91.5,8.0,35.200000000000045,35.200000000000045,0.09,2022,5,11,22,2.9,180.0
,9056.29,9.939,3,110,50.3413994,-84.5168061,9.939,2022-05-11 22:41:11,93.0,26.0,47.0,87.0,292.0,26.0,89.0,8.0,35.0,35.0,0.29,2022,5,11,22,2.9,180.0
,9066.0,9.778,3,112,50.3414804,-84.516718,9.778,2022-05-11 22:41:12,93.0,27.5,46.0,88.0,281.0,26.5,86.5,8.0,35.0,35.0,0.19,2022,5,11,22,2.9,180.0
,9075.55,9.624,3,113,50.3415607,-84.5166321,9.624,2022-05-11 22:41:13,92.0,27.5,49.0,88.0,258.0,26.5,86.5,8.0,35.200000000000045,35.200000000000045,0.0,2022,5,11,22,2.9,180.0
,9085.08,9.541,3,115,50.34164,-84.5165452,9.541,2022-05-11 22:41:14,92.0,27.5,50.0,88.0,234.0,26.5,86.5,8.0,35.0,35.0,0.0,2022,5,11,22,2.9,180.0
,9094.43,9.384,3,116,50.3417156,-84.5164561,9.384,2022-05-11 22:41:15,92.0,27.0,49.0,87.0,225.0,26.5,87.0,8.0,34.799999999999955,34.799999999999955,-0.2,2022,5,11,22,2.9,180.0
,9103.69,9.275,3,116,50.3417893,-84.5163664,9.275,2022-05-11 22:41:16,91.0,26.0,48.0,84.5,230.0,27.0,88.5,8.0,34.799999999999955,34.799999999999955,-0.61,2022,5,11,22,2.9,180.0
,9112.69,9.08,3,116,50.3418603,-84.5162783,9.08,2022-05-11 22:41:17,91.0,25.0,47.0,82.0,235.0,27.0,89.5,8.0,34.799999999999955,34.799999999999955,-0.56,2022,5,11,22,2.9,180.0
,9121.55,8.973,3,116,50.3419244,-84.5161839,8.973,2022-05-11 22:41:18,90.0,25.0,47.0,84.5,196.0,25.5,85.5,8.0,34.60000000000002,34.60000000000002,-0.61,2022,5,11,22,2.9,180.0
,9129.84,8.46,3,115,50.3419786,-84.516089,8.46,2022-05-11 22:41:19,90.0,24.5,48.0,83.0,149.0,24.0,81.0,8.0,34.60000000000002,34.60000000000002,-0.81,2022,5,11,22,2.9,180.0
,9137.74,7.99,3,115,50.3420254,-84.515994,7.99,2022-05-11 22:41:20,89.0,24.0,49.0,81.0,99.0,22.5,77.0,8.0,34.60000000000002,34.60000000000002,-0.35,2022,5,11,22,2.9,180.0
,9145.48,7.813,3,115,50.342067,-84.5158972,7.813,2022-05-11 22:41:21,89.0,23.5,49.0,78.5,49.0,21.0,72.5,8.0,34.60000000000002,34.60000000000002,0.0,2022,5,11,22,2.9,180.0
,9153.55,8.018,3,116,50.3421115,-84.5157972,8.018,2022-05-11 22:41:22,0.0,23.0,50.0,76.0,0.0,19.5,68.0,8.0,34.799999999999955,34.799999999999955,0.0,2022,5,11,22,2.9,180.0
,9161.11,7.656,3,115,50.3421547,-84.5157048,7.656,2022-05-11 22:41:23,0.0,23.0,51.0,76.0,0.0,19.5,68.0,8.0,34.799999999999955,34.799999999999955,0.0,2022,5,11,22,2.9,180.0
,9167.62,6.788,3,118,50.3421945,-84.5156276,6.788,2022-05-11 22:41:24,0.0,23.0,52.0,76.0,0.0,19.5,68.0,8.0,34.60000000000002,34.60000000000002,0.0,2022,5,11,22,2.9,180.0
,9173.04,5.78,3,120,50.3422341,-84.5155706,5.78,2022-05-11 22:41:25,0.0,23.0,53.0,76.0,0.0,19.5,68.0,8.0,34.60000000000002,34.60000000000002,0.0,2022,5,11,22,2.9,180.0
,9177.45,4.741,3,122,50.3422704,-84.5155299,4.741,2022-05-11 22:41:26,0.0,23.0,54.0,76.0,0.0,19.5,68.0,8.0,34.39999999999998,34.39999999999998,0.0,2022,5,11,22,2.9,180.0
,9181.57,4.284,3,122,50.3422995,-84.5154857,4.284,2022-05-11 22:41:27,0.0,23.0,55.0,76.0,0.0,19.5,68.0,8.0,34.39999999999998,34.39999999999998,-0.22,2022,5,11,22,2.9,180.0
,9185.8,4.239,3,122,50.3423229,-84.5154336,4.239,2022-05-11 22:41:28,0.0,23.0,56.0,76.0,0.0,19.5,68.0,8.0,34.200000000000045,34.200000000000045,-0.98,2022,5,11,22,2.9,180.0
,9190.4,4.513,3,122,50.3423448,-84.515374,4.513,2022-05-11 22:41:29,0.0,23.0,57.0,76.0,0.0,19.5,68.0,8.0,34.200000000000045,34.200000000000045,-1.66,2022,5,11,22,2.9,180.0
,9194.52,4.269,3,122,50.3423709,-84.5153276,4.269,2022-05-11 22:41:30,10.0,24.0,69.0,84.5,82.0,11.5,81.0,8.0,34.200000000000045,34.200000000000045,-1.82,2022,5,11,22,2.9,180.0
,9197.95,3.628,3,123,50.3424031,-84.5153068,3.628,2022-05-11 22:41:31,27.0,25.5,85.0,94.5,161.0,0.0,82.0,8.0,34.200000000000045,34.200000000000045,-1.86,2022,5,11,22,2.9,180.0
,9202.01,3.94,3,124,50.3424462,-84.5153073,3.94,2022-05-11 22:41:32,35.0,24.5,87.0,86.0,298.0,0.0,15.5,8.0,34.0,34.0,-1.92,2022,5,11,22,2.9,180.0
,9207.56,5.147,3,125,50.3425047,-84.5153221,5.147,2022-05-11 22:41:33,50.0,23.5,68.0,88.0,383.0,0.0,0.0,8.0,33.799999999999955,33.799999999999955,-1.85,2022,5,11,22,2.9,180.0
,9214.39,6.393,3,126,50.3425749,-84.5153505,6.393,2022-05-11 22:41:34,65.0,23.0,56.0,91.0,278.0,7.5,37.0,8.0,33.60000000000002,33.60000000000002,-1.96,2022,5,11,22,2.9,180.0
,9221.65,7.045,3,127,50.3426477,-84.5153878,7.045,2022-05-11 22:41:35,69.0,21.0,52.0,86.0,112.0,18.5,89.0,8.0,33.39999999999998,33.39999999999998,-2.58,2022,5,11,22,2.9,180.0
,9229.03,7.295,3,127,50.3427212,-84.5154276,7.295,2022-05-11 22:41:36,46.0,15.5,36.0,65.0,203.0,18.5,88.5,8.0,33.200000000000045,33.200000000000045,-3.14,2022,5,11,22,2.9,180.0
,9236.86,7.697,3,126,50.3427999,-84.5154675,7.697,2022-05-11 22:41:37,62.0,25.0,32.0,88.0,308.0,22.5,80.5,8.0,32.799999999999955,32.799999999999955,-3.26,2022,5,11,22,2.9,180.0
,9245.24,8.205,3,126,50.3428852,-84.5155062,8.205,2022-05-11 22:41:38,82.0,27.0,43.0,91.5,264.0,26.5,84.0,8.0,32.60000000000002,32.60000000000002,-3.36,2022,5,11,22,2.9,180.0
,9254.03,8.641,3,125,50.342975,-84.5155451,8.641,2022-05-11 22:41:39,93.0,26.5,49.0,88.5,293.0,28.5,87.5,8.0,32.60000000000002,32.60000000000002,-3.42,2022,5,11,22,2.9,180.0
,9262.92,8.871,3,124,50.3430659,-84.5155847,8.871,2022-05-11 22:41:40,95.0,26.0,59.0,91.0,321.0,27.5,87.0,8.0,32.39999999999998,32.39999999999998,-3.04,2022,5,11,22,2.9,180.0
,9271.93,8.951,3,124,50.3431577,-84.5156258,8.951,2022-05-11 22:41:41,96.0,28.5,52.0,90.0,324.0,28.0,92.0,8.0,32.200000000000045,32.200000000000045,-2.57,2022,5,11,22,2.9,180.0
,9280.55,8.671,3,124,50.3432449,-84.5156677,8.671,2022-05-11 22:41:42,96.0,28.5,52.0,90.0,323.0,28.0,92.0,8.0,32.200000000000045,32.200000000000045,-2.13,2022,5,11,22,2.9,180.0
,9288.65,8.3,3,125,50.343326,-84.5157101,8.3,2022-05-11 22:41:43,96.0,29.5,52.0,93.5,319.0,27.5,91.0,8.0,32.200000000000045,32.200000000000045,-1.64,2022,5,11,22,2.9,180.0
,9296.83,8.195,3,124,50.3434079,-84.5157528,8.195,2022-05-11 22:41:44,95.0,31.0,52.0,97.0,320.0,27.5,90.5,8.0,32.200000000000045,32.200000000000045,-1.22,2022,5,11,22,2.9,180.0
,9305.03,8.166,3,124,50.3434908,-84.5157923,8.166,2022-05-11 22:41:45,94.0,31.0,53.0,97.0,318.0,28.0,90.5,8.0,32.39999999999998,32.39999999999998,-0.87,2022,5,11,22,2.9,180.0
,9312.64,7.838,3,124,50.3435671,-84.5158317,7.838,2022-05-11 22:41:46,93.0,29.0,51.0,92.5,292.0,29.5,90.0,8.0,32.60000000000002,32.60000000000002,-0.21,2022,5,11,22,2.9,180.0
,9319.84,7.339,3,123,50.3436374,-84.5158748,7.339,2022-05-11 22:41:47,98.0,29.5,51.0,90.0,291.0,29.5,94.5,8.0,33.0,33.0,0.72,2022,5,11,22,2.9,180.0
,9326.7,6.931,3,122,50.3437039,-84.5159174,6.931,2022-05-11 22:41:48,98.0,31.5,51.0,96.0,329.0,29.5,95.5,8.0,33.200000000000045,33.200000000000045,1.69,2022,5,11,22,2.9,180.0
,9332.88,6.362,3,122,50.3437643,-84.5159548,6.362,2022-05-11 22:41:49,95.0,28.5,49.0,92.0,236.0,30.0,94.5,8.0,33.60000000000002,33.60000000000002,2.72,2022,5,11,22,2.9,180.0
,9338.2,5.573,3,123,50.343817,-84.5159843,5.573,2022-05-11 22:41:50,96.0,21.5,49.0,79.0,136.0,32.0,94.0,8.0,34.200000000000045,34.200000000000045,3.9,2022,5,11,22,2.9,180.0
,9343.13,5.094,3,123,50.3438667,-84.5160089,5.094,2022-05-11 22:41:51,105.0,15.0,57.0,68.0,312.0,34.5,98.0,8.0,34.60000000000002,34.60000000000002,5.1,2022,5,11,22,2.9,180.0
,9348.34,5.182,3,122,50.3439195,-84.5160337,5.182,2022-05-11 22:41:52,96.0,20.0,56.0,76.0,426.0,34.5,99.0,8.0,35.0,35.0,6.25,2022,5,11,22,2.9,180.0
,9353.74,5.335,3,121,50.3439742,-84.5160597,5.335,2022-05-11 22:41:53,93.0,34.0,48.0,99.5,420.0,32.0,99.0,8.0,35.39999999999998,35.39999999999998,7.34,2022,5,11,22,2.9,180.0
,9358.5,4.9,3,120,50.3440222,-84.5160833,4.9,2022-05-11 22:41:54,92.0,34.5,48.0,99.0,434.0,31.5,99.5,8.0,35.799999999999955,35.799999999999955,8.32,2022,5,11,22,2.9,180.0
,9363.61,5.058,3,120,50.344074,-84.5161074,5.058,2022-05-11 22:41:55,94.0,28.0,46.0,97.0,401.0,31.5,99.5,8.0,36.200000000000045,36.200000000000045,8.92,2022,5,11,22,2.9,180.0
,9369.42,5.646,3,119,50.3441326,-84.5161367,5.646,2022-05-11 22:41:56,95.0,31.0,48.0,97.0,346.0,29.5,98.5,8.0,36.60000000000002,36.60000000000002,8.71,2022,5,11,22,2.9,180.0
,9375.57,6.006,3,118,50.3441926,-84.5161734,6.006,2022-05-11 22:41:57,96.0,32.0,49.0,97.0,317.0,28.5,98.0,8.0,37.0,37.0,7.55,2022,5,11,22,2.9,180.0
,9382.6,6.767,3,117,50.3442645,-84.5162014,6.767,2022-05-11 22:41:58,97.0,32.0,48.0,97.0,333.0,28.5,98.0,8.0,37.200000000000045,37.200000000000045,6.46,2022,5,11,22,2.9,180.0
,9389.14,6.861,3,117,50.3443323,-84.5162257,6.861,2022-05-11 22:41:59,97.0,32.0,48.0,97.0,380.0,28.5,98.0,8.0,37.60000000000002,37.60000000000002,5.85,2022,5,11,22,2.9,180.0
,9395.44,6.422,3,116,50.3443959,-84.5162567,6.422,2022-05-11 22:42:00,98.0,32.0,48.0,97.0,378.0,28.5,98.0,8.0,37.799999999999955,37.799999999999955,5.06,2022,5,11,22,2.9,180.0
,9401.91,6.276,3,116,50.3444601,-84.5162922,6.276,2022-05-11 22:42:01,98.0,30.5,48.0,96.5,335.0,30.0,95.5,8.0,38.200000000000045,38.200000000000045,4.62,2022,5,11,22,2.9,180.0
,9408.1,6.189,3,116,50.3445209,-84.5163282,6.189,2022-05-11 22:42:02,98.0,31.0,48.0,93.5,326.0,29.5,94.5,8.0,38.39999999999998,38.39999999999998,4.94,2022,5,11,22,2.9,180.0
,9413.85,5.855,3,116,50.344577,-84.5163629,5.855,2022-05-11 22:42:03,98.0,31.0,48.0,92.0,300.0,29.0,94.0,8.0,38.799999999999955,38.799999999999955,5.27,2022,5,11,22,2.9,180.0
72.0,9419.54,5.735,3,117,50.3446319,-84.516399,5.735,2022-05-11 22:42:04,99.0,31.0,46.0,92.0,294.0,29.0,94.0,8.0,39.0,39.0,5.23,2022,5,11,22,2.9,180.0
,9425.58,5.963,3,119,50.3446896,-84.5164389,5.963,2022-05-11 22:42:05,99.0,30.0,45.0,91.0,241.0,28.5,90.5,8.0,39.200000000000045,39.200000000000045,5.24,2022,5,11,22,2.9,180.0
,9431.68,6.079,3,121,50.3447465,-84.5164827,6.079,2022-05-11 22:42:06,99.0,30.0,54.0,91.0,275.0,28.5,90.5,8.0,39.39999999999998,39.39999999999998,5.06,2022,5,11,22,2.9,180.0
,9437.75,6.064,3,122,50.3448014,-84.51653,6.064,2022-05-11 22:42:07,99.0,27.5,55.0,86.5,287.0,28.0,88.5,8.0,39.60000000000002,39.60000000000002,4.62,2022,5,11,22,2.9,180.0
,9443.94,6.176,3,122,50.344861,-84.5165683,6.176,2022-05-11 22:42:08,101.0,25.0,51.0,80.5,279.0,27.0,85.5,8.0,39.799999999999955,39.799999999999955,4.0,2022,5,11,22,2.9,180.0
,9450.21,6.228,3,123,50.3449233,-84.5166024,6.228,2022-05-11 22:42:09,103.0,27.0,48.0,82.0,287.0,25.5,84.5,8.0,39.799999999999955,39.799999999999955,3.15,2022,5,11,22,2.9,180.0
,9456.7,6.411,3,123,50.3449851,-84.5166453,6.411,2022-05-11 22:42:10,100.0,27.0,51.0,82.0,225.0,25.5,84.5,8.0,40.0,40.0,2.47,2022,5,11,22,2.9,180.0
,9463.33,6.578,3,124,50.3450465,-84.5166941,6.578,2022-05-11 22:42:11,91.0,29.5,51.0,91.5,264.0,25.5,84.5,8.0,40.200000000000045,40.200000000000045,2.27,2022,5,11,22,2.9,180.0
,9469.79,6.479,3,125,50.3451071,-84.5167392,6.479,2022-05-11 22:42:12,89.0,30.0,51.0,97.0,234.0,25.5,84.5,8.0,40.200000000000045,40.200000000000045,2.03,2022,5,11,22,2.9,180.0
,9476.67,6.786,3,126,50.3451719,-84.5167871,6.786,2022-05-11 22:42:13,91.0,22.5,48.0,77.5,248.0,27.0,84.5,8.0,40.200000000000045,40.200000000000045,1.68,2022,5,11,22,2.9,180.0
,9484.0,7.195,3,127,50.3452384,-84.5168437,7.195,2022-05-11 22:42:14,93.0,22.5,51.0,77.5,209.0,27.0,84.5,8.0,40.200000000000045,40.200000000000045,1.43,2022,5,11,22,2.9,180.0
,9491.58,7.528,3,127,50.3453049,-84.5169066,7.528,2022-05-11 22:42:15,95.0,22.5,52.0,77.5,192.0,27.0,84.5,8.0,40.0,40.0,1.05,2022,5,11,22,2.9,180.0
,9499.59,7.881,3,128,50.3453703,-84.5169816,7.881,2022-05-11 22:42:16,98.0,22.5,52.0,77.5,210.0,27.0,84.5,8.0,40.0,40.0,0.4,2022,5,11,22,2.9,180.0
,9507.78,8.07,3,128,50.3454328,-84.5170647,8.07,2022-05-11 22:42:17,99.0,23.0,52.0,78.5,231.0,25.5,80.5,8.0,39.799999999999955,39.799999999999955,-0.18,2022,5,11,22,2.9,180.0
,9515.75,7.994,3,130,50.3454897,-84.5171506,7.994,2022-05-11 22:42:18,99.0,24.0,52.0,80.5,244.0,22.5,73.5,8.0,39.799999999999955,39.799999999999955,-0.77,2022,5,11,22,2.9,180.0
,9523.78,8.089,3,131,50.3455447,-84.51724,8.089,2022-05-11 22:42:19,99.0,24.5,52.0,82.0,257.0,19.5,66.5,8.0,39.799999999999955,39.799999999999955,-1.18,2022,5,11,22,2.9,180.0
,9532.1,8.248,3,130,50.3456062,-84.5173269,8.248,2022-05-11 22:42:20,97.0,25.0,52.0,83.0,254.0,18.5,63.5,8.0,39.60000000000002,39.60000000000002,-1.16,2022,5,11,22,2.9,180.0
,9541.61,9.14,3,130,50.3456832,-84.5174172,9.14,2022-05-11 22:42:21,96.0,26.0,50.0,85.5,247.0,23.5,78.0,8.0,39.60000000000002,39.60000000000002,-1.0,2022,5,11,22,2.9,180.0
,9551.09,9.396,3,130,50.3457546,-84.517514,9.396,2022-05-11 22:42:22,96.0,26.5,49.0,87.5,277.0,27.5,89.0,8.0,39.60000000000002,39.60000000000002,-0.69,2022,5,11,22,2.9,180.0
,9560.06,9.076,3,129,50.3458169,-84.5176129,9.076,2022-05-11 22:42:23,97.0,28.0,50.0,92.5,292.0,27.5,87.5,8.0,39.799999999999955,39.799999999999955,-0.26,2022,5,11,22,2.9,180.0
,9568.25,8.387,3,128,50.3458679,-84.5177089,8.387,2022-05-11 22:42:24,97.0,24.5,48.0,84.5,280.0,28.5,89.5,8.0,39.799999999999955,39.799999999999955,0.0,2022,5,11,22,2.9,180.0
,9575.75,7.722,3,127,50.3459121,-84.5177994,7.722,2022-05-11 22:42:25,97.0,24.0,50.0,81.0,254.0,27.0,91.5,8.0,40.0,40.0,0.11,2022,5,11,22,2.9,180.0
,9583.19,7.515,3,125,50.3459577,-84.5178875,7.515,2022-05-11 22:42:26,96.0,25.5,50.0,85.0,291.0,27.5,89.5,8.0,40.200000000000045,40.200000000000045,0.57,2022,5,11,22,2.9,180.0
,9590.59,7.46,3,126,50.3460038,-84.5179747,7.46,2022-05-11 22:42:27,94.0,26.5,51.0,90.0,304.0,29.0,89.5,8.0,40.39999999999998,40.39999999999998,1.23,2022,5,11,22,2.9,180.0
,9598.1,7.496,3,126,50.3460516,-84.518062,7.496,2022-05-11 22:42:28,93.0,26.5,52.0,93.0,272.0,30.5,91.5,8.0,40.60000000000002,40.60000000000002,1.78,2022,5,11,22,2.9,180.0
