altitude,distance,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,grade,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,heart_rate,year,month,day,hour,wind_speed,wind_direction
-3.0,26043.45,-3.0,6.167,2,50.4888955,-84.8539729,6.167,2022-03-25 19:10:30,,-1.28,65.0,26.0,52.0,90.5,203.0,23.0,72.5,14.0,116.0,2022,3,25,19,1.65,104.0
-3.1999999999999886,26050.85,-3.1999999999999886,7.038,2,50.4889398,-84.8538841,7.038,2022-03-25 19:10:31,,-1.53,71.0,23.5,52.0,84.0,312.0,24.0,80.0,14.0,117.0,2022,3,25,19,1.65,104.0
-3.6000000000000227,26058.6,-3.6000000000000227,7.624,2,50.488987,-84.8537916,7.624,2022-03-25 19:10:32,,-1.81,78.0,25.5,53.0,90.0,286.0,27.5,87.5,14.0,117.0,2022,3,25,19,1.65,104.0
-3.8000000000000114,26067.01,-3.8000000000000114,8.194,2,50.4890425,-84.8536955,8.194,2022-03-25 19:10:33,,-2.56,89.0,27.5,52.0,95.5,381.0,28.0,89.5,14.0,117.0,2022,3,25,19,1.65,104.0
-4.199999999999989,26075.4,-4.199999999999989,8.349,2,50.4890986,-84.8536006,8.349,2022-03-25 19:10:34,,-3.14,90.0,27.0,49.0,93.5,420.0,22.0,84.0,14.0,117.0,2022,3,25,19,1.65,104.0
-4.399999999999977,26084.07,-4.399999999999977,8.656,2,50.4891565,-84.8535022,8.656,2022-03-25 19:10:35,,-3.52,93.0,29.0,48.0,97.5,77.0,31.5,93.0,14.0,117.0,2022,3,25,19,1.65,104.0
-4.600000000000023,26093.38,-4.600000000000023,8.613,2,50.4892156,-84.8533937,8.613,2022-03-25 19:10:36,,-3.85,53.0,15.0,46.0,63.0,169.0,32.5,97.0,14.0,116.0,2022,3,25,19,1.65,104.0
-5.0,26102.12,-5.0,8.793,2,50.4892637,-84.8532851,8.793,2022-03-25 19:10:37,,-3.93,98.0,20.0,45.0,75.0,316.0,27.5,88.0,14.0,116.0,2022,3,25,19,1.65,104.0
-5.399999999999977,26111.15,-5.399999999999977,8.971,2,50.4893144,-84.8531736,8.971,2022-03-25 19:10:38,,-3.89,100.0,26.0,44.0,90.5,257.0,24.0,81.5,14.0,115.0,2022,3,25,19,1.65,104.0
-5.600000000000023,26120.29,-5.600000000000023,8.961,2,50.4893702,-84.8530648,8.961,2022-03-25 19:10:39,,-3.69,101.0,25.0,39.0,85.5,198.0,24.0,82.5,14.0,116.0,2022,3,25,19,1.65,104.0
-5.600000000000023,26129.23,-5.600000000000023,8.534,2,50.4894288,-84.8529624,8.534,2022-03-25 19:10:40,,-3.17,100.0,20.5,45.0,67.0,161.0,25.0,86.0,14.0,116.0,2022,3,25,19,1.65,104.0
-5.600000000000023,26138.17,-5.600000000000023,8.666,2,50.4894883,-84.8528609,8.666,2022-03-25 19:10:41,,-2.68,99.0,20.5,52.0,67.0,161.0,25.0,86.0,14.0,115.0,2022,3,25,19,1.65,104.0
-5.399999999999977,26147.08,-5.399999999999977,8.659,2,50.4895502,-84.8527625,8.659,2022-03-25 19:10:42,,-2.01,97.0,21.5,52.0,73.5,248.0,22.0,73.5,14.0,115.0,2022,3,25,19,1.65,104.0
-5.399999999999977,26155.83,-5.399999999999977,8.211,2,50.4896135,-84.8526689,8.211,2022-03-25 19:10:43,,-0.99,96.0,22.5,49.0,78.0,350.0,22.0,69.5,14.0,116.0,2022,3,25,19,1.65,104.0
-5.399999999999977,26164.55,-5.399999999999977,8.383,2,50.4896768,-84.8525759,8.383,2022-03-25 19:10:44,,-0.21,96.0,24.5,40.0,82.5,299.0,25.0,73.0,14.0,115.0,2022,3,25,19,1.65,104.0
-5.199999999999989,26173.11,-5.199999999999989,8.201,2,50.4897403,-84.8524862,8.201,2022-03-25 19:10:45,,0.22,96.0,23.0,36.0,77.5,254.0,24.5,74.5,14.0,114.0,2022,3,25,19,1.65,104.0
-5.199999999999989,26181.69,-5.199999999999989,7.932,2,50.4898054,-84.8523984,7.932,2022-03-25 19:10:46,,0.76,95.0,15.5,39.0,55.0,148.0,22.5,82.5,14.0,113.0,2022,3,25,19,1.65,104.0
-5.199999999999989,26190.18,-5.199999999999989,8.259,2,50.4898693,-84.8523107,8.259,2022-03-25 19:10:47,,1.02,92.0,16.5,43.0,57.0,203.0,22.0,85.0,14.0,114.0,2022,3,25,19,1.65,104.0
-5.199999999999989,26198.34,-5.199999999999989,8.016,2,50.4899312,-84.8522273,8.016,2022-03-25 19:10:48,,0.65,90.0,24.0,49.0,78.0,287.0,22.0,85.0,14.0,115.0,2022,3,25,19,1.65,104.0
-5.0,26206.45,-5.0,7.957,2,50.4899985,-84.8521526,7.957,2022-03-25 19:10:49,,0.49,90.0,26.0,48.0,88.0,244.0,25.0,78.5,14.0,114.0,2022,3,25,19,1.65,104.0
-4.800000000000011,26214.74,-4.800000000000011,7.867,2,50.4900684,-84.8520784,7.867,2022-03-25 19:10:50,,0.95,90.0,24.5,52.0,84.0,238.0,26.5,90.5,14.0,114.0,2022,3,25,19,1.65,104.0
-4.600000000000023,26223.3,-4.600000000000023,8.27,2,50.4901428,-84.8520055,8.27,2022-03-25 19:10:51,,1.18,90.0,26.5,51.0,88.0,293.0,26.0,88.0,14.0,114.0,2022,3,25,19,1.65,104.0
-4.600000000000023,26231.71,-4.600000000000023,8.592,2,50.490216,-84.8519342,8.592,2022-03-25 19:10:52,,1.19,91.0,27.0,49.0,89.0,295.0,26.0,87.0,14.0,113.0,2022,3,25,19,1.65,104.0
-4.600000000000023,26240.59,-4.600000000000023,8.304,2,50.4902939,-84.8518602,8.304,2022-03-25 19:10:53,,1.33,93.0,25.0,46.0,82.5,225.0,27.5,88.5,14.0,113.0,2022,3,25,19,1.65,104.0
-4.800000000000011,26249.13,-4.800000000000011,8.373,2,50.4903696,-84.8517903,8.373,2022-03-25 19:10:54,,1.23,95.0,20.5,41.0,67.5,118.0,28.5,89.0,14.0,113.0,2022,3,25,19,1.65,104.0
-5.0,26258.04,-5.0,8.692,2,50.490446,-84.8517126,8.692,2022-03-25 19:10:55,,0.52,94.0,14.5,29.0,48.0,79.0,20.5,79.0,14.0,113.0,2022,3,25,19,1.65,104.0
-5.0,26267.1,-5.0,8.747,2,50.4905213,-84.8516296,8.747,2022-03-25 19:10:56,,-0.19,75.0,14.5,51.0,57.0,236.0,18.5,68.5,14.0,113.0,2022,3,25,19,1.65,104.0
-4.800000000000011,26275.79,-4.800000000000011,8.427,2,50.4905927,-84.8515485,8.427,2022-03-25 19:10:57,,-0.18,95.0,18.0,51.0,64.0,243.0,15.5,58.0,14.0,112.0,2022,3,25,19,1.65,104.0
-4.800000000000011,26284.22,-4.800000000000011,8.272,2,50.4906558,-84.8514611,8.272,2022-03-25 19:10:58,,0.0,89.0,25.5,36.0,74.0,118.0,9.5,39.0,14.0,112.0,2022,3,25,19,1.65,104.0
-4.800000000000011,26292.88,-4.800000000000011,8.243,2,50.4907201,-84.8513707,8.243,2022-03-25 19:10:59,,0.0,88.0,19.5,60.0,71.0,191.0,26.0,83.5,14.0,113.0,2022,3,25,19,1.65,104.0
-4.600000000000023,26300.83,-4.600000000000023,8.422,2,50.4907808,-84.8512898,8.422,2022-03-25 19:11:00,,0.29,92.0,25.5,55.0,87.5,211.0,13.0,47.0,14.0,114.0,2022,3,25,19,1.65,104.0
-4.600000000000023,26310.37,-4.600000000000023,8.313,2,50.4908577,-84.8511984,8.313,2022-03-25 19:11:01,,0.8,93.0,29.0,54.0,96.5,246.0,21.0,65.5,14.0,113.0,2022,3,25,19,1.65,104.0
-4.600000000000023,26319.01,-4.600000000000023,8.202,2,50.4909277,-84.8511164,8.202,2022-03-25 19:11:02,,0.72,93.0,24.0,48.0,81.5,195.0,31.5,88.0,14.0,114.0,2022,3,25,19,1.65,104.0
-4.800000000000011,26327.38,-4.800000000000011,8.35,2,50.4909969,-84.8510391,8.35,2022-03-25 19:11:03,,0.22,93.0,20.5,45.0,71.0,183.0,30.5,87.0,14.0,113.0,2022,3,25,19,1.65,104.0
-4.800000000000011,26335.82,-4.800000000000011,7.993,2,50.4910694,-84.8509657,7.993,2022-03-25 19:11:04,,0.0,92.0,22.0,48.0,72.5,217.0,22.0,72.0,14.0,114.0,2022,3,25,19,1.65,104.0
-4.800000000000011,26343.83,-4.800000000000011,7.948,2,50.4911371,-84.8508944,7.948,2022-03-25 19:11:05,,0.0,91.0,23.5,50.0,75.0,187.0,21.5,70.5,14.0,114.0,2022,3,25,19,1.65,104.0
-4.800000000000011,26351.76,-4.800000000000011,8.033,2,50.4912012,-84.8508189,8.033,2022-03-25 19:11:06,,0.0,91.0,21.5,50.0,70.5,170.0,23.0,73.5,14.0,112.0,2022,3,25,19,1.65,104.0
-4.800000000000011,26359.8,-4.800000000000011,7.914,2,50.4912615,-84.8507355,7.914,2022-03-25 19:11:07,,0.0,91.0,19.0,50.0,67.0,201.0,25.0,78.0,14.0,113.0,2022,3,25,19,1.65,104.0
-4.600000000000023,26367.91,-4.600000000000023,7.886,2,50.4913116,-84.8506396,7.886,2022-03-25 19:11:08,,0.0,91.0,20.5,53.0,74.0,276.0,25.0,78.0,14.0,113.0,2022,3,25,19,1.65,104.0
-4.600000000000023,26376.15,-4.600000000000023,8.007,2,50.49135,-84.8505322,8.007,2022-03-25 19:11:09,,0.0,92.0,35.0,54.0,99.5,350.0,34.0,93.5,14.0,112.0,2022,3,25,19,1.65,104.0
-4.399999999999977,26384.65,-4.399999999999977,8.291,2,50.4913839,-84.8504181,8.291,2022-03-25 19:11:10,,0.23,94.0,30.0,49.0,92.5,218.0,34.0,93.5,14.0,112.0,2022,3,25,19,1.65,104.0
-4.600000000000023,26393.62,-4.600000000000023,8.351,2,50.4914126,-84.8502941,8.351,2022-03-25 19:11:11,,0.44,94.0,24.0,48.0,78.0,118.0,31.0,88.5,14.0,111.0,2022,3,25,19,1.65,104.0
-4.399999999999977,26402.34,-4.399999999999977,8.119,2,50.4914331,-84.850171,8.119,2022-03-25 19:11:12,,0.41,93.0,15.5,44.0,51.5,77.0,25.5,78.5,14.0,113.0,2022,3,25,19,1.65,104.0
-4.399999999999977,26410.8,-4.399999999999977,7.866,2,50.4914492,-84.8500505,7.866,2022-03-25 19:11:13,,0.62,90.0,15.0,40.0,48.5,27.0,25.0,77.5,14.0,117.0,2022,3,25,19,1.65,104.0
-4.399999999999977,26418.55,-4.399999999999977,7.42,2,50.4914629,-84.8499398,7.42,2022-03-25 19:11:14,,0.83,79.0,13.0,43.0,46.5,19.0,23.5,73.5,14.0,119.0,2022,3,25,19,1.65,104.0
-4.399999999999977,26426.61,-4.399999999999977,7.395,2,50.4914717,-84.8498239,7.395,2022-03-25 19:11:15,,0.58,69.0,11.5,45.0,44.0,12.0,22.0,69.5,14.0,123.0,2022,3,25,19,1.65,104.0
-4.399999999999977,26434.25,-4.399999999999977,7.206,2,50.4914816,-84.8497141,7.206,2022-03-25 19:11:16,,0.17,58.0,9.5,48.0,42.0,4.0,20.5,65.5,14.0,126.0,2022,3,25,19,1.65,104.0
-4.600000000000023,26441.11,-4.600000000000023,6.305,2,50.4914898,-84.8496155,6.305,2022-03-25 19:11:17,,0.0,0.0,8.5,51.0,41.0,0.0,20.0,63.5,14.0,128.0,2022,3,25,19,1.65,104.0
-4.800000000000011,26447.43,-4.800000000000011,5.62,2,50.4914957,-84.8495243,5.62,2022-03-25 19:11:18,,-0.31,0.0,8.5,54.0,41.0,0.0,20.0,63.5,14.0,130.0,2022,3,25,19,1.65,104.0
-4.800000000000011,26453.26,-4.800000000000011,4.865,2,50.4914982,-84.8494401,4.865,2022-03-25 19:11:19,,-0.98,0.0,8.5,57.0,41.0,0.0,20.0,63.5,14.0,132.0,2022,3,25,19,1.65,104.0
-5.0,26457.7,-5.0,4.729,2,50.4915001,-84.8493759,4.729,2022-03-25 19:11:20,,-1.53,0.0,8.5,60.0,41.0,0.0,20.0,63.5,14.0,133.0,2022,3,25,19,1.65,104.0
-5.0,26461.28,-5.0,3.902,2,50.4915003,-84.849324,3.902,2022-03-25 19:11:21,,-1.89,0.0,8.5,63.0,41.0,0.0,20.0,63.5,14.0,134.0,2022,3,25,19,1.65,104.0
-5.199999999999989,26464.06,-5.199999999999989,3.056,2,50.491493,-84.8492851,3.056,2022-03-25 19:11:22,,-2.1,0.0,8.5,66.0,41.0,0.0,20.0,63.5,14.0,135.0,2022,3,25,19,1.65,104.0
-5.399999999999977,26464.28,-5.399999999999977,2.667,2,50.4914824,-84.8491398,2.667,2022-03-25 19:11:31,,0.0,4.0,13.5,90.0,61.0,0.0,13.0,41.5,14.0,134.0,2022,3,25,19,1.65,104.0
-5.399999999999977,26467.3,-5.399999999999977,3.301,2,50.491486,-84.8490915,3.301,2022-03-25 19:11:32,,0.0,13.0,23.0,90.0,99.0,444.0,0.5,2.0,14.0,132.0,2022,3,25,19,1.65,104.0
-5.399999999999977,26470.76,-5.399999999999977,3.381,2,50.4914882,-84.8490416,3.381,2022-03-25 19:11:33,,0.0,49.0,25.0,89.0,98.0,260.0,34.5,100.0,14.0,132.0,2022,3,25,19,1.65,104.0
-5.199999999999989,26474.53,-5.199999999999989,3.691,2,50.4914937,-84.8489876,3.691,2022-03-25 19:11:34,,0.0,55.0,22.5,56.0,85.5,254.0,34.5,97.5,14.0,131.0,2022,3,25,19,1.65,104.0
-5.199999999999989,26478.56,-5.199999999999989,3.969,2,50.4914944,-84.8489292,3.969,2022-03-25 19:11:35,,0.0,59.0,21.5,48.0,81.5,281.0,28.0,89.5,14.0,132.0,2022,3,25,19,1.65,104.0
-5.0,26482.66,-5.0,4.029,2,50.4914944,-84.8488699,4.029,2022-03-25 19:11:36,,0.59,61.0,22.0,51.0,84.5,359.0,22.5,84.0,14.0,131.0,2022,3,25,19,1.65,104.0
-4.800000000000011,26487.28,-4.800000000000011,4.462,2,50.4914888,-84.8488035,4.462,2022-03-25 19:11:37,,1.94,63.0,22.5,54.0,90.5,447.0,21.0,85.0,14.0,129.0,2022,3,25,19,1.65,104.0
-4.600000000000023,26493.37,-4.600000000000023,5.7,2,50.4914757,-84.8487171,5.7,2022-03-25 19:11:38,,2.99,66.0,22.0,55.0,94.0,465.0,22.5,93.0,14.0,129.0,2022,3,25,19,1.65,104.0
-4.399999999999977,26499.02,-4.399999999999977,5.719,2,50.4914654,-84.8486366,5.719,2022-03-25 19:11:39,,3.54,71.0,21.0,49.0,92.5,413.0,24.0,97.0,14.0,129.0,2022,3,25,19,1.65,104.0
-4.199999999999989,26504.96,-4.199999999999989,5.815,2,50.491459,-84.848551,5.815,2022-03-25 19:11:40,,3.73,74.0,19.0,47.0,86.0,361.0,22.5,96.0,14.0,129.0,2022,3,25,19,1.65,104.0
-4.0,26510.74,-4.0,5.808,2,50.4914567,-84.8484674,5.808,2022-03-25 19:11:41,,3.39,76.0,18.5,50.0,84.0,372.0,19.5,90.0,14.0,129.0,2022,3,25,19,1.65,104.0
-3.8000000000000114,26516.04,-3.8000000000000114,5.551,2,50.4914512,-84.8483911,5.551,2022-03-25 19:11:42,,3.14,77.0,19.0,53.0,87.0,422.0,18.0,86.0,14.0,129.0,2022,3,25,19,1.65,104.0
-3.3999999999999773,26521.61,-3.3999999999999773,5.47,3,50.4914488,-84.8483106,5.47,2022-03-25 19:11:43,,3.25,78.0,20.5,51.0,91.5,435.0,20.5,91.5,14.0,129.0,2022,3,25,19,1.65,104.0
-3.1999999999999886,26527.37,-3.1999999999999886,5.664,3,50.4914468,-84.8482273,5.664,2022-03-25 19:11:44,,3.43,79.0,20.5,50.0,90.0,298.0,20.5,90.0,14.0,128.0,2022,3,25,19,1.65,104.0
-3.1999999999999886,26533.06,-3.1999999999999886,5.683,3,50.4914413,-84.8481452,5.683,2022-03-25 19:11:45,,3.7,81.0,20.0,49.0,89.0,161.0,21.0,88.0,14.0,128.0,2022,3,25,19,1.65,104.0
-3.0,26538.91,-3.0,5.78,3,50.4914315,-84.8480617,5.78,2022-03-25 19:11:46,,3.9,69.0,15.5,38.0,91.0,99.0,21.0,86.5,14.0,128.0,2022,3,25,19,1.65,104.0
-2.8000000000000114,26545.4,-2.8000000000000114,6.299,3,50.4914142,-84.8479706,6.299,2022-03-25 19:11:47,,3.8,31.0,0.0,7.0,100.0,224.0,20.0,85.5,14.0,128.0,2022,3,25,19,1.65,104.0
-2.6000000000000227,26552.73,-2.6000000000000227,7.112,3,50.4913947,-84.8478678,7.112,2022-03-25 19:11:48,,3.54,73.0,0.0,45.0,100.0,378.0,20.0,85.5,14.0,128.0,2022,3,25,19,1.65,104.0
-2.3999999999999773,26560.8,-2.3999999999999773,7.824,3,50.491373,-84.8477548,7.824,2022-03-25 19:11:49,,3.25,82.0,9.0,46.0,88.5,418.0,21.5,89.5,14.0,127.0,2022,3,25,19,1.65,104.0
-2.1999999999999886,26569.12,-2.1999999999999886,8.21,3,50.4913508,-84.8476381,8.21,2022-03-25 19:11:50,,2.99,91.0,18.0,39.0,78.5,291.0,22.5,93.0,14.0,126.0,2022,3,25,19,1.65,104.0
-2.1999999999999886,26577.16,-2.1999999999999886,8.127,3,50.4913311,-84.8475249,8.127,2022-03-25 19:11:51,,2.78,94.0,22.0,41.0,75.0,208.0,23.5,89.0,14.0,125.0,2022,3,25,19,1.65,104.0
-2.0,26585.31,-2.0,8.105,3,50.4913148,-84.8474089,8.105,2022-03-25 19:11:52,,2.43,94.0,20.5,48.0,73.5,230.0,23.5,88.5,14.0,125.0,2022,3,25,19,1.65,104.0
-2.0,26593.13,-2.0,7.857,3,50.491297,-84.8472985,7.857,2022-03-25 19:11:53,,1.9,94.0,25.5,60.0,90.0,349.0,23.5,76.5,14.0,125.0,2022,3,25,19,1.65,104.0
-1.8000000000000114,26601.47,-1.8000000000000114,8.249,3,50.4912776,-84.8471805,8.249,2022-03-25 19:11:54,,1.48,96.0,26.5,52.0,93.5,311.0,23.5,74.0,14.0,123.0,2022,3,25,19,1.65,104.0
-1.8000000000000114,26610.22,-1.8000000000000114,8.665,3,50.4912629,-84.8470554,8.665,2022-03-25 19:11:55,,1.21,99.0,26.5,47.0,93.5,239.0,23.5,74.0,14.0,123.0,2022,3,25,19,1.65,104.0
-1.8000000000000114,26617.99,-1.8000000000000114,7.898,3,50.4912562,-84.8469434,7.898,2022-03-25 19:11:56,,0.92,99.0,28.0,69.0,90.0,303.0,26.5,75.5,14.0,123.0,2022,3,25,19,1.65,104.0
-1.8000000000000114,26626.27,-1.8000000000000114,8.215,3,50.4912428,-84.846825,8.215,2022-03-25 19:11:57,,0.73,95.0,26.5,69.0,98.0,456.0,25.0,82.0,14.0,122.0,2022,3,25,19,1.65,104.0
-1.8000000000000114,26633.95,-1.8000000000000114,7.858,3,50.4912364,-84.8467143,7.858,2022-03-25 19:11:58,,0.53,96.0,26.0,61.0,98.0,374.0,25.0,82.0,14.0,122.0,2022,3,25,19,1.65,104.0
-1.8000000000000114,26642.34,-1.8000000000000114,8.303,3,50.4912249,-84.8465938,8.303,2022-03-25 19:11:59,,0.19,97.0,26.0,49.0,94.0,302.0,25.0,91.5,14.0,122.0,2022,3,25,19,1.65,104.0
-1.8000000000000114,26650.08,-1.8000000000000114,7.878,3,50.4912221,-84.8464819,7.878,2022-03-25 19:12:00,,0.0,98.0,24.5,46.0,86.0,263.0,23.0,94.5,14.0,121.0,2022,3,25,19,1.65,104.0
-1.6000000000000227,26658.16,-1.6000000000000227,8.014,3,50.4912147,-84.8463654,8.014,2022-03-25 19:12:01,,0.0,98.0,22.5,53.0,80.0,207.0,20.5,88.0,14.0,121.0,2022,3,25,19,1.65,104.0
-1.6000000000000227,26667.09,-1.6000000000000227,8.677,3,50.4912033,-84.8462371,8.677,2022-03-25 19:12:02,,0.0,96.0,22.0,60.0,79.5,108.0,20.5,86.0,14.0,120.0,2022,3,25,19,1.65,104.0
-1.6000000000000227,26677.67,-1.6000000000000227,10.125,3,50.4911839,-84.8460861,10.125,2022-03-25 19:12:03,,0.19,86.0,23.0,58.0,85.5,398.0,23.0,86.0,14.0,119.0,2022,3,25,19,1.65,104.0
-1.3999999999999773,26688.48,-1.3999999999999773,10.664,3,50.4911587,-84.8459336,10.664,2022-03-25 19:12:04,,0.37,95.0,26.0,56.0,93.5,344.0,25.5,86.0,14.0,119.0,2022,3,25,19,1.65,104.0
-1.1999999999999886,26699.38,-1.1999999999999886,11.126,2,50.4911319,-84.84578,11.126,2022-03-25 19:12:05,,0.47,96.0,27.5,54.0,93.0,365.0,23.5,85.5,14.0,118.0,2022,3,25,19,1.65,104.0
-1.0,26709.77,-1.0,10.21,2,50.4911157,-84.8456313,10.21,2022-03-25 19:12:06,,0.87,96.0,27.5,48.0,92.5,244.0,23.5,85.0,14.0,117.0,2022,3,25,19,1.65,104.0
-0.8000000000000114,26720.03,-0.8000000000000114,10.205,2,50.4911016,-84.845484,10.205,2022-03-25 19:12:07,,1.23,94.0,23.0,56.0,87.0,264.0,22.5,75.5,14.0,117.0,2022,3,25,19,1.65,104.0
-0.6000000000000227,26729.18,-0.6000000000000227,9.53,2,50.4910952,-84.8453518,9.53,2022-03-25 19:12:08,,1.38,94.0,19.0,45.0,75.0,213.0,22.0,82.5,14.0,117.0,2022,3,25,19,1.65,104.0
-0.19999999999998863,26738.24,-0.19999999999998863,9.155,2,50.491091,-84.8452208,9.155,2022-03-25 19:12:09,,1.69,91.0,17.5,40.0,69.0,112.0,22.0,86.0,14.0,117.0,2022,3,25,19,1.65,104.0
0.19999999999998863,26746.34,0.19999999999998863,8.33,2,50.4910925,-84.8451037,8.33,2022-03-25 19:12:10,,2.22,88.0,18.5,58.0,63.5,173.0,23.0,72.5,14.0,117.0,2022,3,25,19,1.65,104.0
0.39999999999997726,26754.19,0.39999999999997726,7.969,2,50.4910909,-84.84499,7.969,2022-03-25 19:12:11,,2.78,88.0,25.5,53.0,80.5,325.0,16.0,55.0,14.0,117.0,2022,3,25,19,1.65,104.0
0.8000000000000114,26761.44,0.8000000000000114,7.479,2,50.4910925,-84.8448852,7.479,2022-03-25 19:12:12,,3.37,85.0,24.0,48.0,87.5,261.0,28.0,86.0,14.0,118.0,2022,3,25,19,1.65,104.0
1.0,26768.66,1.0,7.263,2,50.4910982,-84.8447809,7.263,2022-03-25 19:12:13,,3.96,83.0,23.0,44.0,83.0,194.0,28.5,92.0,14.0,118.0,2022,3,25,19,1.65,104.0
1.3999999999999773,26775.94,1.3999999999999773,7.282,2,50.4911041,-84.8446759,7.282,2022-03-25 19:12:14,,4.36,81.0,23.0,42.0,79.0,207.0,26.0,88.0,14.0,116.0,2022,3,25,19,1.65,104.0
1.8000000000000114,26783.29,1.8000000000000114,7.344,2,50.4911101,-84.8445698,7.344,2022-03-25 19:12:15,,4.51,80.0,28.5,44.0,90.0,295.0,25.0,82.0,14.0,116.0,2022,3,25,19,1.65,104.0
2.0,26790.58,2.0,7.29,2,50.4911197,-84.8444651,7.29,2022-03-25 19:12:16,,4.31,80.0,26.5,48.0,89.0,302.0,25.0,82.0,14.0,116.0,2022,3,25,19,1.65,104.0
2.1999999999999886,26797.79,2.1999999999999886,7.174,2,50.491126,-84.8443611,7.174,2022-03-25 19:12:17,,3.8,80.0,23.5,43.0,83.5,198.0,29.0,92.0,14.0,116.0,2022,3,25,19,1.65,104.0
2.3999999999999773,26805.05,2.3999999999999773,7.251,2,50.4911338,-84.8442565,7.251,2022-03-25 19:12:18,,3.38,80.0,22.5,45.0,81.5,177.0,27.0,86.5,14.0,117.0,2022,3,25,19,1.65,104.0
2.3999999999999773,26812.35,2.3999999999999773,7.342,2,50.4911455,-84.8441521,7.342,2022-03-25 19:12:19,,3.02,79.0,23.0,50.0,78.0,151.0,23.0,74.0,14.0,119.0,2022,3,25,19,1.65,104.0
2.6000000000000227,26819.14,2.6000000000000227,7.061,2,50.4911625,-84.8440566,7.061,2022-03-25 19:12:20,,2.57,79.0,22.0,52.0,72.5,149.0,22.5,70.5,14.0,119.0,2022,3,25,19,1.65,104.0
2.6000000000000227,26825.93,2.6000000000000227,6.694,2,50.4911789,-84.8439608,6.694,2022-03-25 19:12:21,,2.23,79.0,22.5,57.0,76.0,135.0,21.5,69.5,14.0,119.0,2022,3,25,19,1.65,104.0
2.6000000000000227,26832.85,2.6000000000000227,6.938,2,50.4911926,-84.8438625,6.938,2022-03-25 19:12:22,,1.94,79.0,25.0,57.0,82.5,189.0,18.5,63.0,14.0,120.0,2022,3,25,19,1.65,104.0
2.8000000000000114,26840.3,2.8000000000000114,7.313,2,50.491205,-84.8437558,7.313,2022-03-25 19:12:23,,1.57,79.0,26.5,58.0,86.5,244.0,17.0,60.5,14.0,119.0,2022,3,25,19,1.65,104.0
2.8000000000000114,26847.74,2.8000000000000114,7.36,2,50.4912203,-84.8436502,7.36,2022-03-25 19:12:24,,1.32,81.0,26.0,57.0,86.0,267.0,19.0,65.5,14.0,121.0,2022,3,25,19,1.65,104.0
3.0,26855.48,3.0,7.622,2,50.4912366,-84.8435403,7.622,2022-03-25 19:12:25,,1.23,83.0,23.0,51.0,81.0,233.0,24.5,79.5,14.0,122.0,2022,3,25,19,1.65,104.0
3.1999999999999886,26862.98,3.1999999999999886,7.537,2,50.4912523,-84.8434339,7.537,2022-03-25 19:12:26,,1.27,85.0,28.0,54.0,90.0,263.0,28.5,90.5,14.0,123.0,2022,3,25,19,1.65,104.0
3.1999999999999886,26870.69,3.1999999999999886,7.675,2,50.4912647,-84.8433236,7.675,2022-03-25 19:12:27,,1.52,87.0,22.5,50.0,73.5,100.0,26.5,90.0,14.0,124.0,2022,3,25,19,1.65,104.0
3.3999999999999773,26878.19,3.3999999999999773,7.58,2,50.4912784,-84.8432167,7.58,2022-03-25 19:12:28,,1.69,84.0,20.0,49.0,61.0,88.0,21.0,76.0,14.0,125.0,2022,3,25,19,1.65,104.0
3.3999999999999773,26885.61,3.3999999999999773,7.43,2,50.4912906,-84.8431105,7.43,2022-03-25 19:12:29,,1.55,78.0,28.0,55.0,78.5,36.0,16.0,56.0,14.0,126.0,2022,3,25,19,1.65,104.0
3.3999999999999773,26893.27,3.3999999999999773,7.626,2,50.4913024,-84.8430008,7.626,2022-03-25 19:12:30,,1.31,42.0,29.5,93.0,81.0,221.0,15.0,53.0,14.0,128.0,2022,3,25,19,1.65,104.0
3.3999999999999773,26901.22,3.3999999999999773,7.83,2,50.4913142,-84.8428869,7.83,2022-03-25 19:12:31,,1.08,76.0,23.5,58.0,83.5,224.0,14.5,51.0,14.0,129.0,2022,3,25,19,1.65,104.0
3.3999999999999773,26909.15,3.3999999999999773,8.05,2,50.4913225,-84.8427727,8.05,2022-03-25 19:12:32,,0.65,86.0,22.5,51.0,84.0,155.0,14.5,50.5,14.0,129.0,2022,3,25,19,1.65,104.0
3.3999999999999773,26917.28,3.3999999999999773,7.99,2,50.4913343,-84.8426561,7.99,2022-03-25 19:12:33,,0.18,89.0,22.5,53.0,83.0,159.0,15.5,54.0,14.0,128.0,2022,3,25,19,1.65,104.0
3.1999999999999886,26925.3,3.1999999999999886,8.023,2,50.4913462,-84.8425411,8.023,2022-03-25 19:12:34,,0.0,89.0,22.0,59.0,79.5,239.0,20.5,72.5,14.0,128.0,2022,3,25,19,1.65,104.0
3.3999999999999773,26933.51,3.3999999999999773,8.151,2,50.49136,-84.8424238,8.151,2022-03-25 19:12:35,,0.0,90.0,22.0,59.0,88.5,214.0,18.0,61.0,14.0,128.0,2022,3,25,19,1.65,104.0
3.3999999999999773,26941.63,3.3999999999999773,8.078,2,50.4913813,-84.8423098,8.078,2022-03-25 19:12:36,,0.0,93.0,19.5,50.0,70.5,116.0,21.0,74.5,14.0,128.0,2022,3,25,19,1.65,104.0
