heart_rate,timestamp,battery_soc,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,cadence,calories,left_right_balance,power,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
154,2022-08-18 23:28:27,,12479.16,10.417,2.0,50.341874,-84.4971544,10.417,106.0,326.0,49.0,150.0,19.0,68.0,17.5,63.5,21.0,36.39999999999998,107.0,76.0,36.39999999999998,-2.35,2022,8,18,23,2.12,262.0
154,2022-08-18 23:28:28,,12489.68,10.276,2.0,50.3419378,-84.4970307,10.276,103.0,326.0,42.0,160.0,16.5,55.5,18.5,67.0,21.0,36.0,107.0,76.0,36.0,-2.48,2022,8,18,23,2.12,262.0
154,2022-08-18 23:28:29,,12501.2,11.096,3.0,50.3420098,-84.496892,11.096,100.0,326.0,43.0,157.0,15.5,55.0,18.5,66.5,21.0,35.799999999999955,107.0,76.0,35.799999999999955,-2.48,2022,8,18,23,2.12,262.0
153,2022-08-18 23:28:30,,12513.41,12.009,3.0,50.3420813,-84.4967425,12.009,99.0,326.0,44.0,147.0,15.0,53.5,19.0,65.0,21.0,35.39999999999998,107.0,76.0,35.39999999999998,-2.39,2022,8,18,23,2.12,262.0
153,2022-08-18 23:28:31,,12527.24,13.357,3.0,50.3421553,-84.4965711,13.357,102.0,326.0,49.0,140.0,16.0,57.0,19.0,63.0,21.0,35.0,107.0,77.0,35.0,-2.32,2022,8,18,23,2.12,262.0
153,2022-08-18 23:28:32,,12541.02,13.641,3.0,50.3422172,-84.4963936,13.641,106.0,327.0,53.0,179.0,20.0,71.5,17.5,62.5,21.0,34.60000000000002,107.0,77.0,34.60000000000002,-2.32,2022,8,18,23,2.12,262.0
153,2022-08-18 23:28:33,,12553.84,12.982,3.0,50.342265,-84.4962192,12.982,96.0,327.0,51.0,242.0,18.5,68.5,20.0,68.0,21.0,34.200000000000045,107.0,77.0,34.200000000000045,-2.42,2022,8,18,23,2.12,262.0
153,2022-08-18 23:28:34,,12565.87,12.285,3.0,50.3423053,-84.4960512,12.285,62.0,327.0,49.0,201.0,26.5,76.5,18.0,61.5,21.0,33.799999999999955,107.0,78.0,33.799999999999955,-2.56,2022,8,18,23,2.12,262.0
153,2022-08-18 23:28:35,,12577.32,11.692,3.0,50.3423416,-84.4958932,11.692,61.0,327.0,47.0,152.0,35.5,86.5,15.0,53.5,21.0,33.60000000000002,107.0,78.0,33.60000000000002,-2.66,2022,8,18,23,2.12,262.0
153,2022-08-18 23:28:36,,12588.75,11.493,3.0,50.3423752,-84.4957341,11.493,107.0,327.0,46.0,134.0,35.0,86.5,13.0,48.5,21.0,33.200000000000045,107.0,79.0,33.200000000000045,-2.73,2022,8,18,23,2.12,262.0
153,2022-08-18 23:28:37,,12599.95,11.285,3.0,50.3424042,-84.4955766,11.285,107.0,327.0,46.0,168.0,20.5,71.0,14.0,51.0,21.0,33.0,107.0,79.0,33.0,-2.76,2022,8,18,23,2.12,262.0
152,2022-08-18 23:28:38,,12611.18,11.243,3.0,50.342429,-84.4954213,11.243,108.0,328.0,48.0,200.0,19.0,68.0,20.5,71.0,21.0,32.60000000000002,107.0,79.0,32.60000000000002,-2.71,2022,8,18,23,2.12,262.0
152,2022-08-18 23:28:39,,12622.78,11.492,3.0,50.3424466,-84.4952548,11.492,108.0,328.0,49.0,205.0,18.5,63.0,20.5,73.0,21.0,32.39999999999998,107.0,80.0,32.39999999999998,-2.65,2022,8,18,23,2.12,262.0
151,2022-08-18 23:28:40,,12634.42,11.603,3.0,50.3424603,-84.4950871,11.603,108.0,328.0,51.0,201.0,18.5,64.5,20.5,74.0,21.0,32.200000000000045,107.0,80.0,32.200000000000045,-2.53,2022,8,18,23,2.12,262.0
151,2022-08-18 23:28:41,,12645.8,11.447,3.0,50.3424739,-84.4949235,11.447,107.0,328.0,50.0,206.0,19.0,69.0,21.5,74.0,21.0,32.0,107.0,80.0,32.0,-2.31,2022,8,18,23,2.12,262.0
150,2022-08-18 23:28:42,,12657.97,11.997,3.0,50.3424849,-84.494749,11.997,106.0,328.0,48.0,217.0,19.0,72.0,21.0,72.0,21.0,32.0,107.0,81.0,32.0,-2.06,2022,8,18,23,2.12,262.0
150,2022-08-18 23:28:43,,12670.35,12.265,3.0,50.3424941,-84.4945718,12.265,105.0,329.0,47.0,220.0,19.5,68.5,22.0,75.5,21.0,31.799999999999955,107.0,81.0,31.799999999999955,-1.81,2022,8,18,23,2.12,262.0
150,2022-08-18 23:28:44,,12681.29,11.277,4.0,50.3425058,-84.4944155,11.277,103.0,329.0,46.0,223.0,21.0,71.5,22.0,76.5,21.0,32.0,107.0,81.0,32.0,-1.52,2022,8,18,23,2.12,262.0
150,2022-08-18 23:28:45,,12692.35,11.119,3.0,50.3425168,-84.4942538,11.119,101.0,329.0,48.0,225.0,21.0,73.0,21.5,74.5,21.0,32.0,107.0,81.0,32.0,-1.01,2022,8,18,23,2.12,262.0
149,2022-08-18 23:28:46,,12702.93,10.71,3.0,50.3425286,-84.4941018,10.71,99.0,329.0,48.0,220.0,19.5,69.5,21.0,71.5,21.0,32.200000000000045,107.0,81.0,32.200000000000045,0.0,2022,8,18,23,2.12,262.0
149,2022-08-18 23:28:47,,12712.77,10.129,3.0,50.3425343,-84.4939616,10.129,97.0,330.0,45.0,217.0,20.5,73.0,23.5,78.0,21.0,32.39999999999998,107.0,81.0,32.39999999999998,0.0,2022,8,18,23,2.12,262.0
149,2022-08-18 23:28:48,,12722.7,10.054,3.0,50.3425368,-84.4938178,10.054,94.0,330.0,43.0,212.0,21.5,72.0,25.0,78.0,21.0,32.60000000000002,107.0,81.0,32.60000000000002,0.06,2022,8,18,23,2.12,262.0
149,2022-08-18 23:28:49,,12732.8,10.019,3.0,50.3425492,-84.4936756,10.019,92.0,330.0,44.0,194.0,23.5,74.0,23.0,74.0,21.0,32.60000000000002,108.0,81.0,32.60000000000002,0.35,2022,8,18,23,2.12,262.0
149,2022-08-18 23:28:50,,12742.49,9.717,3.0,50.342565,-84.4935375,9.717,91.0,330.0,49.0,175.0,24.0,77.5,20.5,71.0,21.0,32.799999999999955,108.0,81.0,32.799999999999955,0.67,2022,8,18,23,2.12,262.0
150,2022-08-18 23:28:51,,12752.23,9.73,3.0,50.3425919,-84.4934008,9.73,90.0,330.0,52.0,167.0,23.5,79.0,20.5,71.0,21.0,32.799999999999955,108.0,81.0,32.799999999999955,0.95,2022,8,18,23,2.12,262.0
150,2022-08-18 23:28:52,,12762.29,10.023,3.0,50.3426282,-84.4932646,10.023,92.0,330.0,49.0,176.0,22.5,78.5,20.5,71.0,21.0,32.799999999999955,108.0,81.0,32.799999999999955,1.06,2022,8,18,23,2.12,262.0
150,2022-08-18 23:28:53,,12772.31,9.852,3.0,50.3426697,-84.4931288,9.852,96.0,331.0,45.0,207.0,24.5,82.5,23.0,77.5,21.0,32.60000000000002,108.0,81.0,32.60000000000002,0.82,2022,8,18,23,2.12,262.0
151,2022-08-18 23:28:54,,12782.33,9.754,3.0,50.34272,-84.4929984,9.754,97.0,331.0,48.0,233.0,24.0,83.5,24.0,80.0,21.0,32.60000000000002,108.0,81.0,32.60000000000002,0.0,2022,8,18,23,2.12,262.0
151,2022-08-18 23:28:55,,12792.17,9.568,3.0,50.3427773,-84.4928812,9.568,98.0,331.0,48.0,233.0,22.5,81.0,24.0,79.5,21.0,32.39999999999998,108.0,81.0,32.39999999999998,0.0,2022,8,18,23,2.12,262.0
150,2022-08-18 23:28:56,,12802.19,9.703,3.0,50.3428395,-84.4927658,9.703,97.0,331.0,46.0,227.0,22.0,77.0,24.0,78.0,21.0,32.39999999999998,108.0,81.0,32.39999999999998,0.0,2022,8,18,23,2.12,262.0
150,2022-08-18 23:28:57,,12812.01,9.42,3.0,50.3429061,-84.4926524,9.42,96.0,332.0,44.0,218.0,21.0,76.5,25.0,79.0,21.0,32.39999999999998,108.0,81.0,32.39999999999998,0.0,2022,8,18,23,2.12,262.0
150,2022-08-18 23:28:58,,12821.55,9.132,3.0,50.3429768,-84.492554,9.132,96.0,332.0,40.0,200.0,19.5,68.0,23.5,75.0,21.0,32.39999999999998,108.0,81.0,32.39999999999998,0.0,2022,8,18,23,2.12,262.0
150,2022-08-18 23:28:59,,12830.95,8.705,3.0,50.3430497,-84.492463,8.705,96.0,332.0,44.0,191.0,21.5,69.0,23.0,73.5,21.0,32.200000000000045,108.0,81.0,32.200000000000045,-0.12,2022,8,18,23,2.12,262.0
149,2022-08-18 23:29:00,,12840.05,8.408,3.0,50.3431225,-84.492372,8.408,97.0,332.0,41.0,200.0,22.0,70.5,23.5,74.0,21.0,32.200000000000045,108.0,81.0,32.200000000000045,-0.61,2022,8,18,23,2.12,262.0
149,2022-08-18 23:29:01,,12849.03,8.468,3.0,50.3431954,-84.492286,8.468,98.0,332.0,43.0,198.0,18.5,67.0,23.5,74.0,21.0,32.0,108.0,81.0,32.0,-0.65,2022,8,18,23,2.12,262.0
149,2022-08-18 23:29:02,,12858.45,8.655,3.0,50.3432711,-84.4921986,8.655,99.0,333.0,56.0,175.0,23.0,81.0,21.0,68.5,21.0,31.799999999999955,108.0,81.0,31.799999999999955,-0.74,2022,8,18,23,2.12,262.0
149,2022-08-18 23:29:03,,12868.15,9.14,3.0,50.3433508,-84.4921079,9.14,102.0,333.0,53.0,197.0,25.5,85.0,21.5,70.0,21.0,31.600000000000023,108.0,82.0,31.600000000000023,-0.89,2022,8,18,23,2.12,262.0
149,2022-08-18 23:29:04,,12878.16,9.649,3.0,50.3434328,-84.4920167,9.649,103.0,333.0,45.0,200.0,23.5,76.0,22.5,74.0,21.0,31.399999999999977,108.0,82.0,31.399999999999977,-1.09,2022,8,18,23,2.12,262.0
149,2022-08-18 23:29:05,,12888.38,9.734,3.0,50.3435194,-84.4919263,9.734,104.0,333.0,42.0,179.0,18.0,59.0,22.0,75.5,21.0,31.200000000000045,108.0,82.0,31.200000000000045,-1.27,2022,8,18,23,2.12,262.0
149,2022-08-18 23:29:06,,12898.21,9.333,3.0,50.3436061,-84.4918421,9.333,104.0,333.0,46.0,173.0,19.5,68.0,22.0,74.0,21.0,31.0,108.0,82.0,31.0,-1.48,2022,8,18,23,2.12,262.0
149,2022-08-18 23:29:07,,12907.92,8.924,3.0,50.3436941,-84.491764,8.924,104.0,333.0,49.0,178.0,22.0,74.5,21.5,72.0,21.0,30.799999999999955,108.0,82.0,30.799999999999955,-1.68,2022,8,18,23,2.12,262.0
149,2022-08-18 23:29:08,,12917.4,8.925,3.0,50.3437793,-84.49169,8.925,104.0,334.0,52.0,216.0,25.0,80.5,20.5,69.5,21.0,30.600000000000023,108.0,82.0,30.600000000000023,-1.78,2022,8,18,23,2.12,262.0
149,2022-08-18 23:29:09,,12927.23,9.296,3.0,50.343863,-84.4916074,9.296,105.0,334.0,51.0,240.0,27.0,82.5,21.5,72.5,21.0,30.399999999999977,108.0,83.0,30.399999999999977,-1.86,2022,8,18,23,2.12,262.0
148,2022-08-18 23:29:10,,12937.48,9.516,3.0,50.3439497,-84.4915162,9.516,105.0,334.0,50.0,248.0,26.0,78.0,24.0,81.0,21.0,30.200000000000045,108.0,83.0,30.200000000000045,-1.87,2022,8,18,23,2.12,262.0
148,2022-08-18 23:29:11,,12948.29,10.383,3.0,50.344033,-84.4914049,10.383,105.0,334.0,49.0,242.0,22.0,69.5,22.0,78.5,21.0,30.0,108.0,83.0,30.0,-1.9,2022,8,18,23,2.12,262.0
148,2022-08-18 23:29:12,,12960.93,12.155,3.0,50.3441274,-84.4912729,12.155,105.0,335.0,49.0,222.0,23.5,72.5,20.0,72.5,21.0,29.799999999999955,108.0,83.0,29.799999999999955,-1.92,2022,8,18,23,2.12,262.0
148,2022-08-18 23:29:13,,12974.21,13.07,3.0,50.3442321,-84.4911468,13.07,105.0,335.0,43.0,189.0,19.0,65.5,21.5,74.0,21.0,29.600000000000023,108.0,83.0,29.600000000000023,-1.95,2022,8,18,23,2.12,262.0
148,2022-08-18 23:29:14,,12986.13,12.199,3.0,50.3443266,-84.4910281,12.199,105.0,335.0,43.0,183.0,17.5,63.0,22.0,75.0,21.0,29.399999999999977,108.0,84.0,29.399999999999977,-1.9,2022,8,18,23,2.12,262.0
147,2022-08-18 23:29:15,,12996.74,10.981,3.0,50.344408,-84.4909201,10.981,105.0,335.0,47.0,192.0,22.0,72.5,21.0,71.0,21.0,29.200000000000045,108.0,84.0,29.200000000000045,-1.76,2022,8,18,23,2.12,262.0
146,2022-08-18 23:29:16,,13007.3,10.67,4.0,50.3444829,-84.4908041,10.67,106.0,335.0,50.0,214.0,20.0,71.0,24.0,80.5,21.0,29.200000000000045,108.0,84.0,29.200000000000045,-1.62,2022,8,18,23,2.12,262.0
146,2022-08-18 23:29:17,,13019.15,11.511,3.0,50.3445694,-84.4906812,11.511,107.0,336.0,52.0,213.0,20.0,72.0,24.5,79.5,21.0,29.0,108.0,84.0,29.0,-1.47,2022,8,18,23,2.12,262.0
145,2022-08-18 23:29:18,,13032.11,12.574,3.0,50.3446651,-84.4905467,12.574,108.0,336.0,50.0,234.0,20.5,73.0,24.5,77.0,21.0,28.600000000000023,108.0,84.0,28.600000000000023,-1.37,2022,8,18,23,2.12,262.0
145,2022-08-18 23:29:19,,13045.7,13.321,4.0,50.3447648,-84.4904027,13.321,110.0,336.0,54.0,254.0,22.0,76.5,24.5,75.5,21.0,28.399999999999977,108.0,84.0,28.399999999999977,-1.38,2022,8,18,23,2.12,262.0
145,2022-08-18 23:29:20,,13059.27,13.507,4.0,50.3448697,-84.4902673,13.507,110.0,336.0,57.0,258.0,25.0,82.5,24.5,76.5,21.0,28.0,108.0,85.0,28.0,-1.43,2022,8,18,23,2.12,262.0
145,2022-08-18 23:29:21,,13072.83,13.548,3.0,50.3449754,-84.4901333,13.548,110.0,337.0,54.0,260.0,27.0,83.5,26.5,81.5,21.0,27.799999999999955,108.0,85.0,27.799999999999955,-1.52,2022,8,18,23,2.12,262.0
145,2022-08-18 23:29:22,,13086.47,13.63,4.0,50.3450793,-84.4899924,13.63,109.0,337.0,50.0,284.0,28.5,86.5,28.0,86.5,21.0,27.799999999999955,108.0,85.0,27.799999999999955,-1.58,2022,8,18,23,2.12,262.0
146,2022-08-18 23:29:23,,13099.09,12.884,3.0,50.3451575,-84.4898476,12.884,106.0,337.0,49.0,310.0,27.0,85.0,28.5,89.5,21.0,27.799999999999955,108.0,86.0,27.799999999999955,-1.56,2022,8,18,23,2.12,262.0
148,2022-08-18 23:29:24,,13111.1,12.224,3.0,50.3452065,-84.4896856,12.224,103.0,338.0,51.0,327.0,22.0,78.0,28.0,88.5,21.0,27.799999999999955,108.0,86.0,27.799999999999955,-1.42,2022,8,18,23,2.12,262.0
150,2022-08-18 23:29:25,,13122.85,11.879,3.0,50.3452291,-84.4895194,11.879,101.0,338.0,55.0,350.0,24.0,83.0,26.5,84.5,21.0,28.0,108.0,86.0,28.0,-0.99,2022,8,18,23,2.12,262.0
151,2022-08-18 23:29:26,,13134.89,12.01,3.0,50.3452175,-84.4893498,12.01,99.0,338.0,48.0,370.0,30.0,95.5,34.5,96.0,21.0,28.200000000000045,108.0,86.0,28.200000000000045,0.0,2022,8,18,23,2.12,262.0
151,2022-08-18 23:29:27,,13146.52,11.731,3.0,50.3451794,-84.4891908,11.731,97.0,339.0,46.0,349.0,30.0,97.0,33.5,97.5,21.0,28.399999999999977,108.0,86.0,28.399999999999977,0.01,2022,8,18,23,2.12,262.0
152,2022-08-18 23:29:28,,13156.95,10.743,3.0,50.3451392,-84.4890507,10.743,95.0,339.0,47.0,298.0,28.0,91.5,31.0,94.5,21.0,28.600000000000023,109.0,86.0,28.600000000000023,0.12,2022,8,18,23,2.12,262.0
152,2022-08-18 23:29:29,,13167.15,10.314,3.0,50.3451082,-84.4889095,10.314,94.0,339.0,47.0,261.0,27.0,84.0,30.5,92.5,21.0,28.799999999999955,109.0,86.0,28.799999999999955,0.51,2022,8,18,23,2.12,262.0
152,2022-08-18 23:29:30,,13177.23,10.144,3.0,50.3450808,-84.4887689,10.144,96.0,339.0,45.0,240.0,23.5,79.5,26.0,81.0,21.0,29.0,109.0,86.0,29.0,0.81,2022,8,18,23,2.12,262.0
153,2022-08-18 23:29:31,,13186.95,9.842,3.0,50.3450613,-84.488632,9.842,96.0,340.0,50.0,232.0,22.5,81.0,23.5,80.0,21.0,29.200000000000045,109.0,86.0,29.200000000000045,1.05,2022,8,18,23,2.12,262.0
153,2022-08-18 23:29:32,,13196.46,9.608,3.0,50.3450424,-84.4884955,9.608,96.0,340.0,49.0,244.0,25.0,87.0,24.5,83.5,21.0,29.200000000000045,109.0,86.0,29.200000000000045,1.22,2022,8,18,23,2.12,262.0
154,2022-08-18 23:29:33,,13205.91,9.499,3.0,50.3450302,-84.4883595,9.499,95.0,340.0,48.0,232.0,23.0,79.5,27.5,86.5,21.0,29.399999999999977,109.0,86.0,29.399999999999977,1.3,2022,8,18,23,2.12,262.0
154,2022-08-18 23:29:34,,13215.37,9.566,3.0,50.3450334,-84.4882249,9.566,95.0,340.0,46.0,207.0,16.0,57.0,28.0,84.5,21.0,29.399999999999977,110.0,86.0,29.399999999999977,1.29,2022,8,18,23,2.12,262.0
155,2022-08-18 23:29:35,,13225.45,9.906,3.0,50.3450552,-84.488083,9.906,96.0,341.0,45.0,186.0,17.5,59.0,21.0,72.0,21.0,29.200000000000045,110.0,86.0,29.200000000000045,1.2,2022,8,18,23,2.12,262.0
156,2022-08-18 23:29:36,,13235.57,10.038,2.0,50.3450922,-84.4879425,10.038,98.0,341.0,50.0,170.0,21.5,74.0,22.0,73.5,21.0,29.200000000000045,110.0,86.0,29.200000000000045,0.87,2022,8,18,23,2.12,262.0
