battery_soc,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,timestamp,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,heart_rate,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,0,19.0,53.0,68.5,0,21.5,74.5,18,2022-05-10 23:33:37,0.0,0.0,7.0,50.3923184,-84.4760415,0.0,,,,,2022,5,10,23,4.76,219.0
,0,19.0,48.0,68.5,0,21.5,74.5,18,2022-05-10 23:33:41,0.0,9.051,5.0,50.3926783,-84.4755026,9.051,,,,,2022,5,10,23,4.76,219.0
,0,19.0,47.0,68.5,0,21.5,74.5,18,2022-05-10 23:33:42,9.26,13.79,5.0,50.3927773,-84.4753518,13.79,,,,,2022,5,10,23,4.76,219.0
,0,19.0,46.0,68.5,0,21.5,74.5,18,2022-05-10 23:33:43,22.87,13.656,5.0,50.3928762,-84.4752071,13.656,,,,,2022,5,10,23,4.76,219.0
,0,19.0,45.0,68.5,0,21.5,74.5,18,2022-05-10 23:33:44,36.19,13.053,5.0,50.3929737,-84.4750662,13.053,,,,,2022,5,10,23,4.76,219.0
,0,19.0,44.0,68.5,0,21.5,74.5,18,2022-05-10 23:33:45,48.59,12.072,5.0,50.3930558,-84.4749254,12.072,,,,,2022,5,10,23,4.76,219.0
,0,19.0,43.0,68.5,0,21.5,74.5,18,2022-05-10 23:33:46,60.2,11.369,4.0,50.3931292,-84.4747898,11.369,,,,,2022,5,10,23,4.76,219.0
,2,19.5,43.0,70.0,0,19.5,75.0,18,2022-05-10 23:33:47,71.45,10.828,4.0,50.3932037,-84.4746618,10.828,,,,,2022,5,10,23,4.76,219.0
,25,24.5,55.0,83.5,310,2.5,78.0,18,2022-05-10 23:33:48,82.0,10.547,4.0,50.3932713,-84.4745395,10.547,,,,,2022,5,10,23,4.76,219.0
,60,24.5,57.0,85.5,387,16.0,81.0,18,2022-05-10 23:33:49,92.25,10.536,4.0,50.3933415,-84.4744256,10.536,,,,,2022,5,10,23,4.76,219.0
,75,24.5,56.0,86.0,421,23.0,82.0,18,2022-05-10 23:33:50,102.85,10.468,4.0,50.393411,-84.4743045,10.468,,,,,2022,5,10,23,4.76,219.0
,75,24.0,53.0,86.5,435,22.5,81.5,18,2022-05-10 23:33:51,113.12,10.38,4.0,50.3934741,-84.4741827,10.38,,,,,2022,5,10,23,4.76,219.0
,75,23.5,51.0,87.0,450,22.5,81.5,18,2022-05-10 23:33:52,123.73,10.393,4.0,50.3935402,-84.4740579,10.393,,,,,2022,5,10,23,4.76,219.0
,74,23.5,51.0,87.0,456,22.5,81.5,18,2022-05-10 23:33:53,134.33,10.432,3.0,50.393609,-84.4739358,10.432,,,,,2022,5,10,23,4.76,219.0
,74,23.5,52.0,87.0,462,22.5,81.5,18,2022-05-10 23:33:54,144.39,10.271,3.0,50.3936784,-84.4738244,10.271,,,,,2022,5,10,23,4.76,219.0
,73,23.5,52.0,87.0,471,22.5,81.5,18,2022-05-10 23:33:55,154.74,10.376,3.0,50.3937505,-84.4737106,10.376,,,,,2022,5,10,23,4.76,219.0
,72,23.5,52.0,87.0,430,22.5,81.5,18,2022-05-10 23:33:56,165.29,10.315,3.0,50.3938215,-84.4735917,10.315,,,,,2022,5,10,23,4.76,219.0
,72,23.5,52.0,86.5,308,23.0,82.5,17,2022-05-10 23:33:57,175.31,9.955,3.0,50.3938895,-84.4734796,9.955,,,,,2022,5,10,23,4.76,219.0
,72,23.0,52.0,81.5,202,25.0,89.5,17,2022-05-10 23:33:58,184.86,9.462,3.0,50.3939545,-84.4733727,9.462,,,,,2022,5,10,23,4.76,219.0
,71,22.5,52.0,77.0,116,27.0,96.0,17,2022-05-10 23:33:59,194.14,9.266,3.0,50.3940171,-84.4732682,9.266,,,,,2022,5,10,23,4.76,219.0
,68,22.5,52.0,77.0,179,27.0,96.0,17,2022-05-10 23:34:00,203.33,9.165,3.0,50.3940814,-84.4731676,9.165,,,,,2022,5,10,23,4.76,219.0
,72,22.5,52.0,77.0,223,27.0,96.0,17,2022-05-10 23:34:01,212.12,8.816,3.0,50.3941441,-84.4730726,8.816,,,,,2022,5,10,23,4.76,219.0
,75,22.5,52.0,77.0,228,27.0,96.0,17,2022-05-10 23:34:02,220.74,8.692,4.0,50.3942043,-84.4729779,8.692,,,,,2022,5,10,23,4.76,219.0
,75,22.5,52.0,77.0,261,27.0,96.0,17,2022-05-10 23:34:03,229.42,8.603,4.0,50.3942625,-84.4728799,8.603,,,,,2022,5,10,23,4.76,219.0
,75,23.5,52.0,81.0,273,27.0,96.0,17,2022-05-10 23:34:04,238.0,8.522,4.0,50.3943114,-84.4727752,8.522,,,,,2022,5,10,23,4.76,219.0
,77,25.0,52.0,87.0,269,27.5,96.5,17,2022-05-10 23:34:05,246.59,8.362,4.0,50.3943561,-84.4726666,8.362,,,,,2022,5,10,23,4.76,219.0
,78,26.5,52.0,93.0,265,28.0,97.0,17,2022-05-10 23:34:06,255.74,8.41,4.0,50.3944053,-84.4725521,8.41,,,,,2022,5,10,23,4.76,219.0
,78,28.0,49.0,92.5,255,24.5,92.0,17,2022-05-10 23:34:07,264.49,8.181,4.0,50.3944603,-84.4724499,8.181,,,,,2022,5,10,23,4.76,219.0
,77,30.0,46.0,92.0,244,21.0,86.0,17,2022-05-10 23:34:08,273.6,8.18,4.0,50.3945286,-84.472356,8.18,,,,,2022,5,10,23,4.76,219.0
,77,31.0,45.0,92.0,308,20.0,84.5,17,2022-05-10 23:34:09,282.96,8.088,3.0,50.3946018,-84.4722631,8.088,,,,,2022,5,10,23,4.76,219.0
,78,35.0,49.0,96.0,302,25.5,88.5,17,2022-05-10 23:34:10,291.35,7.953,3.0,50.3946615,-84.4721727,7.953,,,,,2022,5,10,23,4.76,219.0
,79,39.0,53.0,99.5,296,30.5,92.0,17,2022-05-10 23:34:11,299.05,7.372,3.0,50.3947157,-84.4720886,7.372,,,,,2022,5,10,23,4.76,219.0
,81,29.5,50.0,97.0,258,33.0,95.5,17,2022-05-10 23:34:12,306.32,6.988,3.0,50.3947726,-84.4720171,6.988,,,,,2022,5,10,23,4.76,219.0
,81,25.5,49.0,95.5,198,33.5,96.5,17,2022-05-10 23:34:13,312.69,6.545,3.0,50.394827,-84.4719614,6.545,,,,,2022,5,10,23,4.76,219.0
,80,25.5,49.0,95.5,129,33.5,96.5,17,2022-05-10 23:34:14,318.61,6.465,3.0,50.3948841,-84.4719252,6.465,,,,,2022,5,10,23,4.76,219.0
,79,25.5,49.0,95.5,60,33.5,96.5,17,2022-05-10 23:34:15,325.08,6.928,3.0,50.3949508,-84.4718993,6.928,,,,,2022,5,10,23,4.76,219.0
,0,25.5,49.0,95.5,0,33.5,96.5,17,2022-05-10 23:34:16,330.82,6.633,3.0,50.3950111,-84.4718821,6.633,,,,,2022,5,10,23,4.76,219.0
,0,25.5,49.0,95.5,0,33.5,96.5,16,2022-05-10 23:34:17,336.67,6.6,3.0,50.3950737,-84.4718764,6.6,,,,,2022,5,10,23,4.76,219.0
,0,25.5,49.0,95.5,0,33.5,96.5,16,2022-05-10 23:34:18,342.72,6.537,3.0,50.395138,-84.4718853,6.537,,,,,2022,5,10,23,4.76,219.0
,0,25.5,49.0,95.5,0,33.5,96.5,16,2022-05-10 23:34:19,347.81,5.793,3.0,50.3951909,-84.4719034,5.793,,,,,2022,5,10,23,4.76,219.0
,0,25.5,49.0,95.5,0,33.5,96.5,16,2022-05-10 23:34:20,353.53,5.132,3.0,50.3952516,-84.4719109,5.132,,,,,2022,5,10,23,4.76,219.0
,0,25.5,49.0,95.5,0,33.5,96.5,16,2022-05-10 23:34:21,359.49,4.828,3.0,50.395313,-84.4718917,4.828,,,,,2022,5,10,23,4.76,219.0
,0,25.5,49.0,95.5,0,33.5,96.5,16,2022-05-10 23:34:22,365.36,4.536,3.0,50.3953706,-84.4718574,4.536,,,,,2022,5,10,23,4.76,219.0
,0,25.5,49.0,95.5,0,33.5,96.5,16,2022-05-10 23:34:23,371.56,4.415,3.0,50.3954269,-84.4718101,4.415,,,,,2022,5,10,23,4.76,219.0
,0,25.5,49.0,95.5,0,33.5,96.5,16,2022-05-10 23:34:24,377.49,5.343,3.0,50.3954771,-84.4717573,5.343,,,,,2022,5,10,23,4.76,219.0
,0,25.5,49.0,95.5,0,33.5,96.5,16,2022-05-10 23:34:25,382.52,5.247,3.0,50.3955176,-84.4717094,5.247,,,,,2022,5,10,23,4.76,219.0
,0,25.5,49.0,95.5,0,33.5,96.5,16,2022-05-10 23:34:26,386.98,4.675,3.0,50.3955525,-84.4716652,4.675,,,,,2022,5,10,23,4.76,219.0
,0,25.5,49.0,95.5,0,33.5,96.5,16,2022-05-10 23:34:27,391.24,4.364,3.0,50.3955855,-84.4716226,4.364,,,,,2022,5,10,23,4.76,219.0
,8,25.5,55.0,95.5,176,33.5,96.5,16,2022-05-10 23:34:28,395.77,4.613,3.0,50.3956196,-84.4715758,4.613,103.0,,,,2022,5,10,23,4.76,219.0
,22,25.5,62.0,95.5,353,33.5,96.5,16,2022-05-10 23:34:29,400.92,5.044,3.0,50.3956553,-84.4715192,5.044,103.0,,,,2022,5,10,23,4.76,219.0
,49,25.5,62.0,95.5,316,33.5,96.5,16,2022-05-10 23:34:30,406.33,5.343,3.0,50.395694,-84.4714607,5.343,103.0,,,,2022,5,10,23,4.76,219.0
,57,25.5,62.0,95.5,272,33.5,96.5,16,2022-05-10 23:34:31,411.99,5.43,3.0,50.3957367,-84.4714027,5.43,103.0,,,,2022,5,10,23,4.76,219.0
,58,25.5,62.0,95.5,262,33.5,96.5,16,2022-05-10 23:34:32,417.65,5.324,3.0,50.3957764,-84.4713408,5.324,103.0,,,,2022,5,10,23,4.76,219.0
,58,25.5,62.0,95.5,253,33.5,96.5,16,2022-05-10 23:34:33,423.12,4.926,3.0,50.3958114,-84.4712773,4.926,105.0,,,,2022,5,10,23,4.76,219.0
,58,25.5,61.0,94.5,247,32.5,95.5,16,2022-05-10 23:34:34,428.1,4.64,3.0,50.3958356,-84.4712136,4.64,104.0,8.800000000000011,8.800000000000011,,2022,5,10,23,4.76,219.0
,58,24.0,58.0,90.0,239,27.5,89.5,16,2022-05-10 23:34:35,432.54,4.481,3.0,50.3958501,-84.4711526,4.481,105.0,8.800000000000011,8.800000000000011,0.0,2022,5,10,23,4.76,219.0
,57,23.0,54.0,85.5,231,22.0,83.0,16,2022-05-10 23:34:36,436.51,4.125,3.0,50.3958551,-84.4710959,4.125,105.0,8.800000000000011,8.800000000000011,0.0,2022,5,10,23,4.76,219.0
,57,22.5,52.0,83.0,207,19.0,79.5,16,2022-05-10 23:34:37,440.03,3.695,3.0,50.3958558,-84.4710451,3.695,104.0,8.800000000000011,8.800000000000011,0.0,2022,5,10,23,4.76,219.0
,57,22.5,50.0,83.0,162,19.0,79.5,16,2022-05-10 23:34:38,443.57,3.63,3.0,50.3958571,-84.4709939,3.63,104.0,8.800000000000011,8.800000000000011,0.0,2022,5,10,23,4.76,219.0
,57,22.5,49.0,83.0,117,19.0,79.5,16,2022-05-10 23:34:39,447.2,3.586,3.0,50.3958457,-84.4709456,3.586,103.0,8.800000000000011,8.800000000000011,0.0,2022,5,10,23,4.76,219.0
,56,22.5,48.0,83.0,72,19.0,79.5,15,2022-05-10 23:34:40,451.09,3.793,3.0,50.3958166,-84.4709067,3.793,104.0,8.600000000000023,8.600000000000023,0.0,2022,5,10,23,4.76,219.0
,56,22.5,47.0,83.0,27,19.0,79.5,15,2022-05-10 23:34:41,455.14,3.994,3.0,50.395779,-84.4708779,3.994,103.0,8.600000000000023,8.600000000000023,0.0,2022,5,10,23,4.76,219.0
,0,22.5,46.0,82.5,0,19.0,79.0,15,2022-05-10 23:34:42,459.52,4.28,3.0,50.3957349,-84.470856,4.28,104.0,8.399999999999977,8.399999999999977,-0.12,2022,5,10,23,4.76,219.0
,0,23.0,45.0,81.0,0,19.0,78.0,15,2022-05-10 23:34:43,463.91,4.353,3.0,50.3956905,-84.4708347,4.353,105.0,8.399999999999977,8.399999999999977,-0.97,2022,5,10,23,4.76,219.0
,8,23.5,44.0,80.5,129,18.0,72.5,15,2022-05-10 23:34:44,468.61,4.486,3.0,50.3956427,-84.4708129,4.486,105.0,8.399999999999977,8.399999999999977,-1.81,2022,5,10,23,4.76,219.0
,26,23.5,44.0,81.0,75,16.0,61.0,15,2022-05-10 23:34:45,473.5,4.426,3.0,50.3955944,-84.4707856,4.426,104.0,8.199999999999989,8.199999999999989,-2.05,2022,5,10,23,4.76,219.0
,44,23.5,44.0,81.0,22,14.0,50.0,15,2022-05-10 23:34:46,478.27,4.27,3.0,50.3955485,-84.4707547,4.27,105.0,8.199999999999989,8.199999999999989,-2.12,2022,5,10,23,4.76,219.0
,25,27.0,54.0,81.0,133,3.5,86.5,15,2022-05-10 23:34:47,483.1,4.431,3.0,50.3955029,-84.4707216,4.431,105.0,8.0,8.0,-1.79,2022,5,10,23,4.76,219.0
,39,26.0,59.0,81.5,236,0.0,100.0,15,2022-05-10 23:34:48,488.89,5.431,3.0,50.3954503,-84.470677,5.431,105.0,7.800000000000011,7.800000000000011,-1.63,2022,5,10,23,4.76,219.0
,68,22.5,56.0,80.0,283,3.5,95.5,15,2022-05-10 23:34:49,496.59,7.124,3.0,50.3953842,-84.4706102,7.124,105.0,7.600000000000023,7.600000000000023,-2.0,2022,5,10,23,4.76,219.0
,74,20.0,47.0,77.0,383,19.5,76.5,15,2022-05-10 23:34:50,504.77,7.992,3.0,50.3953166,-84.4705347,7.992,106.0,7.399999999999977,7.399999999999977,-2.36,2022,5,10,23,4.76,219.0
,77,35.0,55.0,98.5,527,21.0,79.5,15,2022-05-10 23:34:51,513.18,8.263,3.0,50.3952517,-84.4704503,8.263,106.0,7.199999999999989,7.199999999999989,-2.65,2022,5,10,23,4.76,219.0
,82,33.0,50.0,100.0,418,28.0,92.5,15,2022-05-10 23:34:52,521.75,8.477,3.0,50.3951935,-84.4703546,8.477,105.0,7.199999999999989,7.199999999999989,-2.95,2022,5,10,23,4.76,219.0
,85,30.0,48.0,99.5,362,31.5,99.0,15,2022-05-10 23:34:53,530.56,8.707,3.0,50.3951506,-84.470242,8.707,105.0,7.0,7.0,-2.82,2022,5,10,23,4.76,219.0
,87,28.5,49.0,99.0,400,30.5,96.5,15,2022-05-10 23:34:54,539.96,9.207,3.0,50.3951195,-84.4701131,9.207,104.0,7.0,7.0,-2.28,2022,5,10,23,4.76,219.0
,89,26.5,50.0,98.0,437,29.5,94.0,15,2022-05-10 23:34:55,549.89,9.857,3.0,50.3950906,-84.4699748,9.857,104.0,6.800000000000011,6.800000000000011,-1.95,2022,5,10,23,4.76,219.0
,92,24.5,52.0,97.0,475,28.5,91.5,15,2022-05-10 23:34:56,560.34,10.248,3.0,50.3950579,-84.4698304,10.248,105.0,6.600000000000023,6.600000000000023,-1.74,2022,5,10,23,4.76,219.0
,92,26.0,51.0,96.0,489,30.0,93.0,15,2022-05-10 23:34:57,570.68,10.313,3.0,50.3950243,-84.4696879,10.313,104.0,6.600000000000023,6.600000000000023,-1.26,2022,5,10,23,4.76,219.0
,91,29.5,50.0,94.5,493,33.5,96.0,15,2022-05-10 23:34:58,581.38,10.579,3.0,50.394994,-84.4695388,10.579,104.0,6.600000000000023,6.600000000000023,-1.0,2022,5,10,23,4.76,219.0
,90,32.5,49.0,93.5,498,36.5,99.0,15,2022-05-10 23:34:59,592.28,10.787,3.0,50.394966,-84.4693858,10.787,105.0,6.600000000000023,6.600000000000023,-0.93,2022,5,10,23,4.76,219.0
,95,35.5,49.0,97.5,462,32.5,99.5,15,2022-05-10 23:35:00,603.07,10.764,3.0,50.3949382,-84.4692345,10.764,105.0,6.800000000000011,6.800000000000011,-0.41,2022,5,10,23,4.76,219.0
,92,36.5,49.0,99.5,426,30.5,99.0,15,2022-05-10 23:35:01,613.54,10.552,3.0,50.3949119,-84.4690873,10.552,105.0,6.800000000000011,6.800000000000011,0.0,2022,5,10,23,4.76,219.0
,88,36.5,49.0,99.5,434,30.5,99.0,15,2022-05-10 23:35:02,624.02,10.523,3.0,50.3948873,-84.4689395,10.523,107.0,6.800000000000011,6.800000000000011,0.03,2022,5,10,23,4.76,219.0
,88,36.5,49.0,99.5,465,30.5,99.0,15,2022-05-10 23:35:03,634.21,10.317,3.0,50.3948608,-84.4687967,10.317,107.0,7.0,7.0,0.33,2022,5,10,23,4.76,219.0
,88,36.5,49.0,99.5,467,31.0,99.0,15,2022-05-10 23:35:04,644.59,10.25,3.0,50.3948355,-84.4686505,10.25,107.0,7.0,7.0,0.62,2022,5,10,23,4.76,219.0
,89,35.0,49.0,99.5,460,33.5,99.5,15,2022-05-10 23:35:05,655.04,10.058,3.0,50.3948132,-84.4685025,10.058,107.0,7.0,7.0,0.32,2022,5,10,23,4.76,219.0
,89,34.0,50.0,100.0,453,36.0,100.0,15,2022-05-10 23:35:06,665.34,9.704,3.0,50.394798,-84.4683552,9.704,106.0,7.0,7.0,0.0,2022,5,10,23,4.76,219.0
,89,33.5,50.0,100.0,443,36.5,100.0,15,2022-05-10 23:35:07,675.61,9.502,3.0,50.3947967,-84.468207,9.502,105.0,7.199999999999989,7.199999999999989,0.06,2022,5,10,23,4.76,219.0
,89,32.5,49.0,98.5,430,35.5,99.5,15,2022-05-10 23:35:08,685.67,9.371,2.0,50.394802,-84.4680618,9.371,105.0,7.399999999999977,7.399999999999977,0.58,2022,5,10,23,4.76,219.0
,90,31.0,48.0,95.0,416,33.5,98.5,15,2022-05-10 23:35:09,695.06,9.192,2.0,50.3948104,-84.4679266,9.192,105.0,7.800000000000011,7.800000000000011,1.18,2022,5,10,23,4.76,219.0
,90,29.0,47.0,92.0,402,31.5,97.5,14,2022-05-10 23:35:10,704.77,9.102,2.0,50.3948217,-84.467787,9.102,106.0,8.0,8.0,1.63,2022,5,10,23,4.76,219.0
,91,27.5,46.0,88.5,387,29.0,96.5,14,2022-05-10 23:35:11,714.35,8.984,2.0,50.3948311,-84.4676492,8.984,104.0,8.199999999999989,8.199999999999989,2.14,2022,5,10,23,4.76,219.0
,92,25.5,45.0,85.5,373,27.0,95.5,14,2022-05-10 23:35:12,723.66,8.805,2.0,50.3948418,-84.4675154,8.805,103.0,8.399999999999977,8.399999999999977,2.3,2022,5,10,23,4.76,219.0
,91,24.5,44.0,83.5,297,26.0,95.0,14,2022-05-10 23:35:13,732.73,8.888,2.0,50.394851,-84.4673849,8.888,104.0,8.600000000000023,8.600000000000023,2.22,2022,5,10,23,4.76,219.0
,89,24.0,44.0,81.5,173,25.5,92.0,14,2022-05-10 23:35:14,742.06,8.937,2.0,50.394859,-84.4672504,8.937,104.0,8.600000000000023,8.600000000000023,2.05,2022,5,10,23,4.76,219.0
,87,22.5,44.0,73.5,139,23.0,79.0,14,2022-05-10 23:35:15,750.93,8.692,2.0,50.3948642,-84.4671225,8.692,104.0,8.600000000000023,8.600000000000023,1.76,2022,5,10,23,4.76,219.0
,87,22.0,44.0,71.0,131,22.5,75.0,14,2022-05-10 23:35:16,759.57,8.72,2.0,50.3948668,-84.4669977,8.72,103.0,8.600000000000023,8.600000000000023,1.21,2022,5,10,23,4.76,219.0
,87,21.5,44.0,69.0,134,21.5,70.5,14,2022-05-10 23:35:17,768.54,8.806,3.0,50.3948688,-84.466868,8.806,103.0,8.399999999999977,8.399999999999977,0.72,2022,5,10,23,4.76,219.0
,88,20.0,44.0,65.0,138,18.5,61.5,14,2022-05-10 23:35:18,777.87,8.888,3.0,50.3948709,-84.4667332,8.888,103.0,8.399999999999977,8.399999999999977,0.3,2022,5,10,23,4.76,219.0
,88,19.5,49.0,64.0,145,18.0,59.0,14,2022-05-10 23:35:19,787.2,9.007,3.0,50.3948742,-84.4665984,9.007,103.0,8.399999999999977,8.399999999999977,-0.04,2022,5,10,23,4.76,219.0
,89,20.0,53.0,66.0,150,20.0,64.0,14,2022-05-10 23:35:20,796.51,9.056,3.0,50.3948741,-84.4664639,9.056,103.0,8.199999999999989,8.199999999999989,-0.47,2022,5,10,23,4.76,219.0
,90,20.0,51.0,67.0,158,21.0,67.0,14,2022-05-10 23:35:21,805.77,8.904,3.0,50.3948681,-84.4663303,8.904,104.0,8.0,8.0,-1.0,2022,5,10,23,4.76,219.0
,90,20.5,51.0,68.0,168,22.0,68.5,14,2022-05-10 23:35:22,815.01,8.908,3.0,50.3948601,-84.4661972,8.908,104.0,7.800000000000011,7.800000000000011,-1.23,2022,5,10,23,4.76,219.0
,90,21.5,53.0,72.0,172,23.0,70.5,14,2022-05-10 23:35:23,824.34,9.055,3.0,50.3948536,-84.4660626,9.055,105.0,7.600000000000023,7.600000000000023,-1.62,2022,5,10,23,4.76,219.0
,89,22.5,56.0,81.0,154,22.5,69.5,14,2022-05-10 23:35:24,833.57,8.906,3.0,50.3948489,-84.4659294,8.906,105.0,7.199999999999989,7.199999999999989,-1.86,2022,5,10,23,4.76,219.0
,88,20.0,56.0,74.5,198,21.5,70.0,14,2022-05-10 23:35:25,843.09,9.048,3.0,50.3948514,-84.465792,9.048,105.0,6.800000000000011,6.800000000000011,-1.94,2022,5,10,23,4.76,219.0
,89,20.5,52.0,74.0,223,22.0,74.0,14,2022-05-10 23:35:26,853.02,9.284,3.0,50.3948588,-84.4656488,9.284,104.0,6.600000000000023,6.600000000000023,-2.41,2022,5,10,23,4.76,219.0
,89,21.5,49.0,74.5,227,22.0,77.0,14,2022-05-10 23:35:27,862.52,9.149,3.0,50.3948708,-84.4655124,9.149,103.0,6.600000000000023,6.600000000000023,-2.72,2022,5,10,23,4.76,219.0
,89,23.5,51.0,79.5,189,26.0,80.0,14,2022-05-10 23:35:28,871.67,9.029,3.0,50.3948768,-84.4653807,9.029,104.0,6.600000000000023,6.600000000000023,-2.41,2022,5,10,23,4.76,219.0
,89,20.0,46.0,72.5,212,26.0,80.0,14,2022-05-10 23:35:29,880.81,9.078,3.0,50.3948802,-84.4652487,9.078,105.0,6.600000000000023,6.600000000000023,-2.02,2022,5,10,23,4.76,219.0
,88,20.0,48.0,72.5,239,26.0,80.0,14,2022-05-10 23:35:30,889.96,9.079,3.0,50.3948801,-84.4651164,9.079,104.0,6.600000000000023,6.600000000000023,-1.56,2022,5,10,23,4.76,219.0
,88,20.5,50.0,75.5,235,27.0,82.0,14,2022-05-10 23:35:31,899.2,9.067,3.0,50.3948795,-84.4649829,9.067,104.0,6.399999999999977,6.399999999999977,-0.6,2022,5,10,23,4.76,219.0
,89,21.5,50.0,78.5,219,28.0,84.0,14,2022-05-10 23:35:32,908.65,9.194,3.0,50.3948808,-84.4648464,9.194,104.0,6.199999999999989,6.199999999999989,-0.03,2022,5,10,23,4.76,219.0
,88,33.0,45.0,96.0,228,26.5,83.5,14,2022-05-10 23:35:33,918.08,9.002,3.0,50.3948815,-84.4647101,9.002,106.0,6.199999999999989,6.199999999999989,-0.43,2022,5,10,23,4.76,219.0
,88,33.0,50.0,96.0,236,26.5,83.5,14,2022-05-10 23:35:34,927.39,8.9,3.0,50.3948801,-84.4645755,8.9,107.0,6.199999999999989,6.199999999999989,-0.85,2022,5,10,23,4.76,219.0
,87,33.0,51.0,96.0,221,26.5,83.5,14,2022-05-10 23:35:35,936.63,8.822,3.0,50.3948795,-84.4644419,8.822,105.0,6.199999999999989,6.199999999999989,-1.04,2022,5,10,23,4.76,219.0
,86,29.0,51.0,92.0,213,26.5,83.0,14,2022-05-10 23:35:36,945.78,8.564,3.0,50.3948781,-84.4643097,8.564,104.0,6.199999999999989,6.199999999999989,-1.06,2022,5,10,23,4.76,219.0
,85,17.0,51.0,78.0,260,26.0,81.5,14,2022-05-10 23:35:37,954.47,8.377,3.0,50.3948788,-84.464184,8.377,104.0,6.199999999999989,6.199999999999989,-0.47,2022,5,10,23,4.76,219.0
,84,20.0,51.0,72.5,240,24.0,80.5,14,2022-05-10 23:35:38,963.24,8.33,3.0,50.3948795,-84.4640573,8.33,104.0,6.199999999999989,6.199999999999989,0.0,2022,5,10,23,4.76,219.0
,83,21.0,51.0,74.5,229,22.0,82.5,14,2022-05-10 23:35:39,973.06,8.24,3.0,50.3948822,-84.4639154,8.24,103.0,6.199999999999989,6.199999999999989,0.0,2022,5,10,23,4.76,219.0
,83,22.0,50.0,76.5,218,19.5,85.0,14,2022-05-10 23:35:40,981.99,8.052,3.0,50.3948848,-84.4637865,8.052,103.0,6.399999999999977,6.399999999999977,0.0,2022,5,10,23,4.76,219.0
,82,23.0,50.0,78.0,209,18.0,86.5,14,2022-05-10 23:35:41,990.51,7.999,3.0,50.3948882,-84.4636633,7.999,103.0,6.399999999999977,6.399999999999977,0.0,2022,5,10,23,4.76,219.0
,81,23.0,50.0,78.0,203,18.0,86.5,14,2022-05-10 23:35:42,998.67,8.063,3.0,50.3948907,-84.4635454,8.063,103.0,6.399999999999977,6.399999999999977,0.0,2022,5,10,23,4.76,219.0
,80,23.0,50.0,78.0,198,18.0,86.5,14,2022-05-10 23:35:43,1007.05,8.026,3.0,50.3948901,-84.4634244,8.026,104.0,6.399999999999977,6.399999999999977,0.03,2022,5,10,23,4.76,219.0
,82,23.5,50.0,77.5,196,20.0,84.5,14,2022-05-10 23:35:44,1015.51,7.933,3.0,50.394888,-84.4633022,7.933,104.0,6.399999999999977,6.399999999999977,0.4,2022,5,10,23,4.76,219.0
,84,23.5,51.0,77.5,194,23.0,82.0,14,2022-05-10 23:35:45,1023.71,7.932,3.0,50.3948861,-84.4631836,7.932,103.0,6.399999999999977,6.399999999999977,0.37,2022,5,10,23,4.76,219.0
,86,24.0,51.0,77.0,193,25.5,79.5,14,2022-05-10 23:35:46,1032.05,8.041,3.0,50.39488,-84.4630635,8.041,104.0,6.199999999999989,6.199999999999989,-0.02,2022,5,10,23,4.76,219.0
,87,23.0,53.0,76.0,190,25.5,79.0,14,2022-05-10 23:35:47,1040.17,8.005,3.0,50.3948694,-84.4629469,8.005,104.0,6.0,6.0,-0.38,2022,5,10,23,4.76,219.0
,88,22.0,55.0,74.5,187,25.0,78.5,14,2022-05-10 23:35:48,1048.49,8.044,3.0,50.3948615,-84.4628272,8.044,104.0,6.0,6.0,-0.98,2022,5,10,23,4.76,219.0
,88,21.0,57.0,73.5,185,25.0,77.5,14,2022-05-10 23:35:49,1057.02,8.076,3.0,50.3948623,-84.4627041,8.076,104.0,5.800000000000011,5.800000000000011,-1.31,2022,5,10,23,4.76,219.0
,89,20.5,57.0,73.0,204,21.5,72.0,13,2022-05-10 23:35:50,1065.64,8.454,3.0,50.3948649,-84.4625795,8.454,103.0,5.800000000000011,5.800000000000011,-1.34,2022,5,10,23,4.76,219.0
,89,20.5,57.0,73.0,258,18.5,67.0,13,2022-05-10 23:35:51,1074.07,8.497,3.0,50.3948655,-84.4624578,8.497,104.0,5.800000000000011,5.800000000000011,-0.65,2022,5,10,23,4.76,219.0
,89,20.5,57.0,73.0,269,18.5,67.0,13,2022-05-10 23:35:52,1082.31,8.28,3.0,50.3948628,-84.4623387,8.28,103.0,5.800000000000011,5.800000000000011,0.0,2022,5,10,23,4.76,219.0
,89,20.5,57.0,73.0,230,18.5,67.0,13,2022-05-10 23:35:53,1090.42,8.127,3.0,50.3948602,-84.4622214,8.127,104.0,5.800000000000011,5.800000000000011,0.0,2022,5,10,23,4.76,219.0
,89,20.5,57.0,73.0,235,18.5,67.0,13,2022-05-10 23:35:54,1098.63,8.02,3.0,50.3948609,-84.4621029,8.02,103.0,5.800000000000011,5.800000000000011,0.0,2022,5,10,23,4.76,219.0
,89,20.5,57.0,73.0,263,18.5,67.0,13,2022-05-10 23:35:55,1106.72,7.976,3.0,50.3948629,-84.461986,7.976,103.0,5.800000000000011,5.800000000000011,0.0,2022,5,10,23,4.76,219.0
