cadence,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,power,speed,timestamp,battery_soc,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
102,92,3927.21,5.024,2,132,50.5373061,-84.7928013,359,5.024,2022-09-11 22:28:41,,32.5,42.0,98.5,41.5,100.0,23.0,24.399999999999977,9.0,12.0,24.399999999999977,4.14,2022,9,11,22,1.43,258.0
98,92,3932.3,4.987,2,132,50.5373566,-84.7928322,334,4.987,2022-09-11 22:28:42,,19.5,24.0,66.5,40.5,98.5,23.0,24.600000000000023,9.0,12.0,24.600000000000023,4.34,2022,9,11,22,1.43,258.0
95,92,3937.1,4.814,2,132,50.5373971,-84.7928749,155,4.814,2022-09-11 22:28:43,,13.5,62.0,49.0,40.0,97.0,23.0,25.0,10.0,12.0,25.0,4.52,2022,9,11,22,1.43,258.0
92,92,3941.81,4.658,2,132,50.5374271,-84.7929266,122,4.658,2022-09-11 22:28:44,,19.0,77.0,61.0,38.5,95.5,23.0,25.200000000000045,10.0,12.0,25.200000000000045,4.55,2022,9,11,22,1.43,258.0
91,92,3946.35,4.604,2,131,50.5374513,-84.7929812,160,4.604,2022-09-11 22:28:45,,20.5,50.0,71.0,32.0,88.5,23.0,25.399999999999977,10.0,12.0,25.399999999999977,4.5,2022,9,11,22,1.43,258.0
92,93,3950.81,4.422,2,130,50.5374769,-84.7930353,249,4.422,2022-09-11 22:28:46,,22.0,43.0,80.5,26.0,81.5,23.0,25.600000000000023,10.0,12.0,25.600000000000023,4.37,2022,9,11,22,1.43,258.0
94,93,3955.22,4.319,2,132,50.537507,-84.7930893,277,4.319,2022-09-11 22:28:47,,30.0,57.0,93.0,24.0,79.5,23.0,25.799999999999955,10.0,12.0,25.799999999999955,4.23,2022,9,11,22,1.43,258.0
99,93,3959.98,4.566,2,130,50.5375422,-84.7931382,327,4.566,2022-09-11 22:28:48,,33.5,53.0,98.0,25.5,81.5,23.0,26.0,11.0,12.0,26.0,4.17,2022,9,11,22,1.43,258.0
103,94,3965.13,4.918,2,130,50.537591,-84.7931714,320,4.918,2022-09-11 22:28:49,,30.0,48.0,93.5,28.5,86.5,23.0,26.200000000000045,11.0,12.0,26.200000000000045,4.21,2022,9,11,22,1.43,258.0
104,94,3970.56,5.091,2,130,50.5376455,-84.7931925,306,5.091,2022-09-11 22:28:50,,26.0,47.0,89.0,32.0,91.0,23.0,26.399999999999977,11.0,12.0,26.399999999999977,4.31,2022,9,11,22,1.43,258.0
102,94,3975.97,5.239,2,131,50.5377031,-84.7931984,251,5.239,2022-09-11 22:28:51,,23.0,49.0,80.5,25.0,79.5,23.0,26.799999999999955,11.0,12.0,26.799999999999955,4.44,2022,9,11,22,1.43,258.0
101,94,3981.3,5.178,2,129,50.537759,-84.7931861,225,5.178,2022-09-11 22:28:52,,20.5,45.0,73.0,22.0,74.5,23.0,27.0,12.0,12.0,27.0,4.6,2022,9,11,22,1.43,258.0
100,94,3986.55,5.179,2,130,50.5378112,-84.7931552,200,5.179,2022-09-11 22:28:53,,18.0,44.0,66.5,21.0,72.5,23.0,27.200000000000045,12.0,12.0,27.200000000000045,4.62,2022,9,11,22,1.43,258.0
101,95,3991.61,4.973,2,131,50.5378552,-84.7931124,181,4.973,2022-09-11 22:28:54,,15.5,45.0,60.0,19.5,70.5,23.0,27.399999999999977,12.0,12.0,27.399999999999977,4.49,2022,9,11,22,1.43,258.0
103,95,3996.59,4.987,2,134,50.5378899,-84.7930606,187,4.987,2022-09-11 22:28:55,,19.0,54.0,66.5,22.5,70.0,23.0,27.600000000000023,12.0,12.0,27.600000000000023,4.26,2022,9,11,22,1.43,258.0
104,95,4001.45,5.036,2,136,50.5379183,-84.7930005,213,5.036,2022-09-11 22:28:56,,20.5,49.0,68.0,23.5,74.0,23.0,27.799999999999955,13.0,12.0,27.799999999999955,3.96,2022,9,11,22,1.43,258.0
103,95,4006.58,5.12,2,138,50.5379457,-84.7929366,217,5.12,2022-09-11 22:28:57,,21.5,46.0,67.5,24.5,79.5,23.0,28.0,13.0,12.0,28.0,3.72,2022,9,11,22,1.43,258.0
101,95,4011.78,5.221,2,140,50.5379696,-84.7928677,189,5.221,2022-09-11 22:28:58,,22.5,51.0,70.5,25.0,82.5,23.0,28.200000000000045,13.0,12.0,28.200000000000045,3.58,2022,9,11,22,1.43,258.0
99,96,4017.06,5.231,2,142,50.5379955,-84.7928007,188,5.231,2022-09-11 22:28:59,,24.5,53.0,84.5,22.0,76.5,23.0,28.399999999999977,13.0,12.0,28.399999999999977,3.51,2022,9,11,22,1.43,258.0
96,96,4022.42,5.161,2,144,50.53802,-84.7927298,178,5.161,2022-09-11 22:29:00,,15.0,34.0,90.5,20.5,70.5,23.0,28.600000000000023,13.0,12.0,28.600000000000023,3.49,2022,9,11,22,1.43,258.0
91,96,4027.47,5.22,2,145,50.5380444,-84.7926611,164,5.22,2022-09-11 22:29:01,96.0,5.5,16.0,97.0,19.0,64.5,23.0,28.799999999999955,14.0,12.0,28.799999999999955,3.48,2022,9,11,22,1.43,258.0
80,96,4033.13,5.437,2,146,50.5380696,-84.7925859,69,5.437,2022-09-11 22:29:02,,4.0,38.0,75.0,11.5,,23.0,28.799999999999955,14.0,12.0,28.799999999999955,3.42,2022,9,11,22,1.43,258.0
57,96,4038.96,5.579,2,146,50.5380962,-84.7925108,50,5.579,2022-09-11 22:29:03,,,,,,,23.0,28.799999999999955,14.0,12.0,28.799999999999955,3.2,2022,9,11,22,1.43,258.0
34,96,4045.05,5.972,2,147,50.5381266,-84.7924318,30,5.972,2022-09-11 22:29:04,,,,,,,23.0,28.600000000000023,14.0,12.0,28.600000000000023,2.77,2022,9,11,22,1.43,258.0
11,96,4051.5,6.236,2,147,50.5381583,-84.7923503,10,6.236,2022-09-11 22:29:05,,,,,,,23.0,28.600000000000023,14.0,12.0,28.600000000000023,1.32,2022,9,11,22,1.43,258.0
0,96,4057.89,5.778,2,147,50.5381933,-84.7922745,0,5.778,2022-09-11 22:29:06,,,,,,,23.0,28.399999999999977,14.0,12.0,28.399999999999977,0.28,2022,9,11,22,1.43,258.0
0,96,4063.67,5.053,2,147,50.5382298,-84.7922079,0,5.053,2022-09-11 22:29:07,,,,,,,23.0,28.200000000000045,14.0,12.0,28.200000000000045,0.21,2022,9,11,22,1.43,258.0
0,96,4068.48,4.652,2,147,50.5382662,-84.7921567,0,4.652,2022-09-11 22:29:08,,,,,,,23.0,28.0,14.0,12.0,28.0,-0.56,2022,9,11,22,1.43,258.0
0,96,4073.19,4.668,2,147,50.5383121,-84.7921237,0,4.668,2022-09-11 22:29:09,,,,,,,23.0,27.799999999999955,14.0,12.0,27.799999999999955,-1.2,2022,9,11,22,1.43,258.0
0,96,4078.18,5.041,2,147,50.5383618,-84.7921028,0,5.041,2022-09-11 22:29:10,,,,,,,23.0,27.600000000000023,14.0,12.0,27.600000000000023,-1.72,2022,9,11,22,1.43,258.0
0,96,4083.13,4.911,2,147,50.538412,-84.7920845,0,4.911,2022-09-11 22:29:11,,,,,,,23.0,27.399999999999977,14.0,13.0,27.399999999999977,-2.13,2022,9,11,22,1.43,258.0
0,96,4087.97,4.91,2,147,50.5384553,-84.7920482,0,4.91,2022-09-11 22:29:12,,,,,,,23.0,27.399999999999977,14.0,13.0,27.399999999999977,-2.45,2022,9,11,22,1.43,258.0
0,96,4093.1,5.244,2,147,50.5384903,-84.7919902,0,5.244,2022-09-11 22:29:13,,,,,,,23.0,27.200000000000045,14.0,13.0,27.200000000000045,-2.73,2022,9,11,22,1.43,258.0
0,96,4097.91,5.278,2,147,50.5385062,-84.7919242,0,5.278,2022-09-11 22:29:14,,,,,,,23.0,27.0,14.0,13.0,27.0,-2.99,2022,9,11,22,1.43,258.0
0,96,4103.25,5.228,2,147,50.5385126,-84.7918489,0,5.228,2022-09-11 22:29:15,,,,,,,23.0,26.799999999999955,14.0,13.0,26.799999999999955,-3.22,2022,9,11,22,1.43,258.0
0,96,4108.83,5.245,2,147,50.5385142,-84.7917675,0,5.245,2022-09-11 22:29:16,,,,,,,23.0,26.399999999999977,14.0,14.0,26.399999999999977,-3.44,2022,9,11,22,1.43,258.0
0,96,4114.01,5.224,2,147,50.538508,-84.7916925,0,5.224,2022-09-11 22:29:17,,,,,,,23.0,26.200000000000045,14.0,14.0,26.200000000000045,-3.63,2022,9,11,22,1.43,258.0
0,96,4119.09,5.128,2,146,50.538502,-84.79162,0,5.128,2022-09-11 22:29:18,,,,,,,23.0,26.0,14.0,14.0,26.0,-3.81,2022,9,11,22,1.43,258.0
0,96,4124.03,5.154,2,146,50.5385006,-84.7915505,0,5.154,2022-09-11 22:29:19,,,,,,,23.0,25.600000000000023,14.0,14.0,25.600000000000023,-3.97,2022,9,11,22,1.43,258.0
0,96,4129.27,4.834,2,145,50.5384946,-84.7914756,0,4.834,2022-09-11 22:29:20,,,,,,,23.0,25.399999999999977,14.0,15.0,25.399999999999977,-4.06,2022,9,11,22,1.43,258.0
0,96,4133.91,4.078,2,146,50.5384822,-84.7914074,0,4.078,2022-09-11 22:29:21,,,,,,,23.0,25.200000000000045,14.0,15.0,25.200000000000045,-4.15,2022,9,11,22,1.43,258.0
0,96,4137.69,3.304,2,145,50.5384656,-84.7913564,0,3.304,2022-09-11 22:29:22,,,,,,,23.0,25.0,14.0,15.0,25.0,-4.21,2022,9,11,22,1.43,258.0
0,96,4141.03,2.974,2,145,50.5384442,-84.7913169,0,2.974,2022-09-11 22:29:23,,,,,,,23.0,24.799999999999955,14.0,15.0,24.799999999999955,-4.24,2022,9,11,22,1.43,258.0
0,96,4144.38,2.649,2,144,50.5384159,-84.7912872,0,2.649,2022-09-11 22:29:24,,,,,,,23.0,24.600000000000023,14.0,16.0,24.600000000000023,-4.28,2022,9,11,22,1.43,258.0
0,96,4147.46,2.41,2,142,50.5383927,-84.7912594,0,2.41,2022-09-11 22:29:25,,,,,,,23.0,24.399999999999977,14.0,16.0,24.399999999999977,-4.36,2022,9,11,22,1.43,258.0
0,96,4149.87,2.17,2,139,50.5383775,-84.7912319,0,2.17,2022-09-11 22:29:26,,,,,,,23.0,24.399999999999977,14.0,16.0,24.399999999999977,-4.51,2022,9,11,22,1.43,258.0
0,96,4152.32,2.266,2,137,50.5383638,-84.7912044,0,2.266,2022-09-11 22:29:27,,,,,,,23.0,24.200000000000045,14.0,16.0,24.200000000000045,-4.7,2022,9,11,22,1.43,258.0
0,96,4154.57,1.86,2,136,50.53835,-84.791177,0,1.86,2022-09-11 22:29:28,,,,,,,23.0,24.200000000000045,14.0,16.0,24.200000000000045,-4.92,2022,9,11,22,1.43,258.0
0,96,4156.34,1.519,2,135,50.5383397,-84.7911563,0,1.519,2022-09-11 22:29:29,,,,,,,23.0,24.200000000000045,14.0,16.0,24.200000000000045,-4.9,2022,9,11,22,1.43,258.0
0,96,4157.78,1.168,2,134,50.5383305,-84.7911379,0,1.168,2022-09-11 22:29:30,,,,,,,23.0,24.200000000000045,14.0,16.0,24.200000000000045,-4.51,2022,9,11,22,1.43,258.0
0,96,4158.78,1.008,2,134,50.5383307,-84.7911259,0,1.008,2022-09-11 22:29:31,,,,,,,23.0,24.200000000000045,14.0,16.0,24.200000000000045,-4.0,2022,9,11,22,1.43,258.0
0,96,4159.04,2.485,1,125,50.5383322,-84.791062,0,2.485,2022-09-11 22:29:53,,,,,,,22.0,24.0,14.0,17.0,24.0,0.0,2022,9,11,22,1.43,258.0
29,96,4161.55,3.702,1,126,50.5383322,-84.7910042,12,3.702,2022-09-11 22:29:54,,33.5,,99.5,29.5,98.5,22.0,24.0,14.0,17.0,24.0,0.0,2022,9,11,22,1.43,258.0
52,96,4165.58,3.931,1,126,50.538329,-84.7909428,200,3.931,2022-09-11 22:29:55,,34.0,,97.0,33.0,99.0,22.0,24.0,14.0,17.0,24.0,0.0,2022,9,11,22,1.43,258.0
64,97,4169.89,4.273,1,125,50.5383276,-84.7908805,230,4.273,2022-09-11 22:29:56,,32.5,49.0,95.0,33.5,97.5,22.0,24.0,14.0,17.0,24.0,0.0,2022,9,11,22,1.43,258.0
72,97,4174.84,4.74,2,125,50.5383276,-84.7908099,227,4.74,2022-09-11 22:29:57,,27.0,51.0,92.5,29.5,92.0,22.0,24.0,14.0,17.0,24.0,0.0,2022,9,11,22,1.43,258.0
76,97,4179.81,5.037,2,126,50.5383334,-84.7907401,209,5.037,2022-09-11 22:29:58,,22.0,52.0,75.0,27.0,87.0,22.0,23.799999999999955,14.0,17.0,23.799999999999955,0.0,2022,9,11,22,1.43,258.0
77,97,4185.44,5.401,2,126,50.5383457,-84.7906596,181,5.401,2022-09-11 22:29:59,,17.0,45.0,58.0,25.0,82.5,22.0,23.799999999999955,14.0,17.0,23.799999999999955,0.0,2022,9,11,22,1.43,258.0
75,97,4191.11,5.52,2,124,50.5383566,-84.7905756,90,5.52,2022-09-11 22:30:00,,8.0,37.0,54.5,18.5,63.5,22.0,23.799999999999955,14.0,17.0,23.799999999999955,0.0,2022,9,11,22,1.43,258.0
77,97,4196.34,5.331,2,124,50.5383625,-84.7905008,77,5.331,2022-09-11 22:30:01,,5.0,54.0,63.0,9.0,45.0,22.0,23.799999999999955,14.0,17.0,23.799999999999955,0.0,2022,9,11,22,1.43,258.0
85,97,4201.46,5.169,2,122,50.538364,-84.7904281,116,5.169,2022-09-11 22:30:02,,19.0,71.0,71.5,0.5,53.0,22.0,23.600000000000023,14.0,17.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
90,98,4206.23,4.842,2,122,50.5383765,-84.7903604,157,4.842,2022-09-11 22:30:03,,20.5,52.0,79.0,9.5,61.5,22.0,23.600000000000023,14.0,17.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
92,98,4211.15,4.882,2,121,50.5383978,-84.7902965,177,4.882,2022-09-11 22:30:04,,22.0,60.0,86.5,18.0,69.5,22.0,23.600000000000023,14.0,17.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
90,98,4215.87,4.827,2,120,50.5384111,-84.7902339,182,4.827,2022-09-11 22:30:05,,12.5,43.0,89.0,18.0,65.5,22.0,23.600000000000023,14.0,17.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
87,98,4220.44,4.61,2,121,50.5384296,-84.7901693,152,4.61,2022-09-11 22:30:06,,2.0,21.0,88.5,12.5,54.0,22.0,23.600000000000023,14.0,17.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
63,98,4225.05,4.37,2,120,50.5384646,-84.7901183,118,4.37,2022-09-11 22:30:07,,8.0,8.0,88.0,10.0,44.5,22.0,23.600000000000023,14.0,17.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
39,98,4229.59,4.114,2,119,50.5384965,-84.7900725,83,4.114,2022-09-11 22:30:08,,14.0,13.0,87.0,8.0,34.5,22.0,23.600000000000023,14.0,17.0,23.600000000000023,-0.2,2022,9,11,22,1.43,258.0
16,98,4233.6,3.821,2,120,50.5385173,-84.7900215,49,3.821,2022-09-11 22:30:09,,20.5,19.0,86.5,6.0,25.0,22.0,23.600000000000023,14.0,17.0,23.600000000000023,-0.24,2022,9,11,22,1.43,258.0
2,98,4237.83,3.825,2,120,50.5385295,-84.7899601,0,3.825,2022-09-11 22:30:10,,26.5,25.0,86.0,4.0,15.5,22.0,23.600000000000023,14.0,17.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
23,98,4242.71,4.356,2,119,50.5385503,-84.789898,44,4.356,2022-09-11 22:30:11,,27.5,30.0,83.0,2.5,9.0,22.0,23.600000000000023,14.0,17.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
71,98,4248.08,5.065,2,123,50.5385628,-84.7898269,167,5.065,2022-09-11 22:30:12,,19.5,36.0,78.0,4.0,13.5,22.0,23.600000000000023,14.0,17.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
87,99,4254.06,5.737,2,124,50.5385643,-84.7897402,271,5.737,2022-09-11 22:30:13,,26.0,41.0,94.5,19.5,70.0,22.0,23.600000000000023,14.0,17.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
94,99,4260.28,6.092,2,126,50.5385706,-84.7896489,360,6.092,2022-09-11 22:30:14,,34.5,48.0,98.5,26.0,91.0,22.0,23.600000000000023,14.0,17.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
97,99,4266.99,6.565,2,128,50.5385796,-84.7895528,312,6.565,2022-09-11 22:30:15,,29.5,55.0,88.5,25.5,89.0,22.0,23.600000000000023,14.0,17.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
99,100,4274.15,7.034,2,129,50.5385825,-84.7894472,264,7.034,2022-09-11 22:30:16,,22.5,56.0,82.5,23.0,77.5,22.0,23.600000000000023,14.0,17.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
105,100,4281.29,7.108,2,132,50.5385794,-84.7893435,304,7.108,2022-09-11 22:30:17,,30.5,52.0,98.0,23.0,71.0,22.0,23.600000000000023,14.0,17.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
103,100,4288.67,7.472,2,134,50.5385779,-84.7892399,305,7.472,2022-09-11 22:30:18,,23.5,47.0,92.0,26.5,89.0,22.0,23.600000000000023,14.0,17.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
100,100,4296.83,7.886,3,135,50.5385779,-84.7891227,286,7.886,2022-09-11 22:30:19,,20.5,44.0,80.0,26.0,90.0,22.0,23.600000000000023,14.0,17.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
100,101,4305.32,8.241,3,132,50.5385872,-84.7889974,254,8.241,2022-09-11 22:30:20,,17.5,41.0,66.5,25.0,87.0,22.0,23.600000000000023,14.0,17.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
100,101,4314.5,8.96,3,132,50.5386009,-84.7888635,224,8.96,2022-09-11 22:30:21,,16.0,43.0,56.0,23.0,79.5,22.0,23.600000000000023,14.0,17.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
101,101,4324.02,9.415,3,130,50.5386176,-84.7887277,164,9.415,2022-09-11 22:30:22,,16.0,47.0,54.0,19.5,64.0,22.0,23.600000000000023,14.0,17.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
104,101,4333.51,9.415,3,131,50.5386329,-84.7885957,196,9.415,2022-09-11 22:30:23,,22.0,51.0,79.0,19.0,62.0,22.0,23.399999999999977,14.0,17.0,23.399999999999977,0.0,2022,9,11,22,1.43,258.0
107,102,4342.65,9.226,3,131,50.5386402,-84.788462,262,9.226,2022-09-11 22:30:24,,24.5,54.0,89.5,26.5,81.5,22.0,23.399999999999977,14.0,17.0,23.399999999999977,0.0,2022,9,11,22,1.43,258.0
113,102,4352.13,9.445,3,131,50.5386478,-84.7883266,410,9.445,2022-09-11 22:30:25,,22.0,36.0,80.0,30.5,90.0,22.0,23.600000000000023,14.0,17.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
110,102,4361.72,9.593,3,131,50.5386569,-84.7881904,290,9.593,2022-09-11 22:30:26,,18.0,42.0,64.5,30.5,87.5,22.0,23.600000000000023,14.0,17.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
105,103,4371.23,9.497,3,130,50.5386691,-84.7880539,275,9.497,2022-09-11 22:30:27,,16.5,55.0,60.5,28.5,85.5,22.0,23.600000000000023,14.0,17.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
106,103,4381.25,9.865,3,130,50.5386766,-84.7879104,259,9.865,2022-09-11 22:30:28,,14.5,50.0,56.5,26.5,83.0,23.0,23.600000000000023,14.0,17.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
107,103,4390.65,9.548,3,129,50.5386812,-84.7877712,205,9.548,2022-09-11 22:30:29,,13.0,48.0,52.5,24.5,80.5,23.0,23.399999999999977,14.0,17.0,23.399999999999977,0.0,2022,9,11,22,1.43,258.0
106,103,4400.16,9.534,3,127,50.5387103,-84.7876418,178,9.534,2022-09-11 22:30:30,,13.5,48.0,53.5,24.0,80.0,23.0,23.399999999999977,14.0,17.0,23.399999999999977,0.0,2022,9,11,22,1.43,258.0
106,103,4409.76,9.542,3,129,50.5387391,-84.7875071,191,9.542,2022-09-11 22:30:31,,17.0,47.0,63.0,25.5,83.0,23.0,23.399999999999977,14.0,17.0,23.399999999999977,0.0,2022,9,11,22,1.43,258.0
105,104,4418.28,9.214,3,128,50.5387491,-84.7873849,202,9.214,2022-09-11 22:30:32,,20.5,46.0,72.5,27.0,86.0,23.0,23.399999999999977,14.0,17.0,23.399999999999977,0.0,2022,9,11,22,1.43,258.0
105,104,4427.55,9.113,3,126,50.5387568,-84.7872541,208,9.113,2022-09-11 22:30:33,,20.5,48.0,74.5,26.0,83.5,23.0,23.399999999999977,14.0,17.0,23.399999999999977,0.0,2022,9,11,22,1.43,258.0
105,104,4436.4,9.136,3,127,50.5387655,-84.7871256,206,9.136,2022-09-11 22:30:34,,19.5,47.0,70.0,25.5,82.0,23.0,23.399999999999977,14.0,17.0,23.399999999999977,0.0,2022,9,11,22,1.43,258.0
104,104,4446.5,9.639,3,128,50.5387661,-84.7869792,201,9.639,2022-09-11 22:30:35,,18.5,46.0,65.0,25.0,81.5,23.0,23.399999999999977,14.0,17.0,23.399999999999977,0.0,2022,9,11,22,1.43,258.0
104,104,4456.16,9.846,3,127,50.5387673,-84.7868373,208,9.846,2022-09-11 22:30:36,,18.0,47.0,66.0,24.0,79.5,23.0,23.600000000000023,14.0,17.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
105,105,4466.23,9.764,3,128,50.538775,-84.7866918,215,9.764,2022-09-11 22:30:37,,18.0,48.0,65.5,23.5,77.5,23.0,23.600000000000023,14.0,17.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
106,105,4476.12,9.621,3,127,50.5387782,-84.7865515,215,9.621,2022-09-11 22:30:38,,17.5,52.0,64.5,22.5,75.5,23.0,23.600000000000023,14.0,17.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
106,105,4485.72,9.675,3,126,50.5387873,-84.7864109,208,9.675,2022-09-11 22:30:39,,19.5,55.0,70.5,22.5,75.0,23.0,23.600000000000023,14.0,17.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
106,105,4495.32,9.551,3,126,50.538795,-84.7862748,208,9.551,2022-09-11 22:30:40,,20.5,51.0,73.5,23.0,76.5,23.0,23.600000000000023,14.0,17.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
105,105,4504.46,9.243,3,125,50.5388057,-84.7861415,202,9.243,2022-09-11 22:30:41,,17.0,49.0,65.0,24.5,79.0,23.0,23.600000000000023,14.0,17.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
104,106,4513.78,9.515,3,125,50.5388279,-84.786009,173,9.515,2022-09-11 22:30:42,,14.0,58.0,52.0,22.5,74.5,23.0,23.600000000000023,14.0,17.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
103,106,4523.3,9.405,3,124,50.5388435,-84.7858761,172,9.405,2022-09-11 22:30:43,,19.5,67.0,73.0,19.5,65.5,23.0,23.600000000000023,14.0,17.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
104,106,4532.57,9.554,3,124,50.5388727,-84.7857471,214,9.554,2022-09-11 22:30:44,,21.0,53.0,79.5,20.5,69.0,23.0,23.600000000000023,14.0,17.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
104,106,4541.87,9.152,3,124,50.5388965,-84.785619,256,9.152,2022-09-11 22:30:45,,19.0,48.0,74.0,24.5,81.5,23.0,23.799999999999955,14.0,17.0,23.799999999999955,0.0,2022,9,11,22,1.43,258.0
104,106,4551.33,9.238,3,124,50.5389168,-84.7854853,256,9.238,2022-09-11 22:30:46,,18.5,50.0,71.0,27.0,91.0,23.0,23.799999999999955,14.0,17.0,23.799999999999955,0.0,2022,9,11,22,1.43,258.0
105,107,4560.34,9.316,3,124,50.5389327,-84.7853541,262,9.316,2022-09-11 22:30:47,,25.0,53.0,87.5,25.0,81.0,23.0,23.799999999999955,14.0,17.0,23.799999999999955,0.0,2022,9,11,22,1.43,258.0
106,107,4569.92,9.418,3,123,50.5389496,-84.785216,270,9.418,2022-09-11 22:30:48,,23.0,50.0,81.0,24.5,78.0,23.0,23.799999999999955,14.0,17.0,23.799999999999955,0.0,2022,9,11,22,1.43,258.0
106,107,4579.16,9.133,3,123,50.5389557,-84.7850828,250,9.133,2022-09-11 22:30:49,,19.5,51.0,72.5,24.5,78.0,23.0,23.799999999999955,14.0,17.0,23.799999999999955,0.0,2022,9,11,22,1.43,258.0
105,108,4587.99,8.973,3,123,50.5389526,-84.7849562,264,8.973,2022-09-11 22:30:50,,23.0,53.0,84.5,23.0,76.0,23.0,24.0,14.0,17.0,24.0,0.0,2022,9,11,22,1.43,258.0
104,108,4596.89,8.88,2,126,50.538945,-84.7848292,290,8.88,2022-09-11 22:30:51,,28.5,56.0,95.0,21.5,78.5,23.0,24.0,14.0,17.0,24.0,0.0,2022,9,11,22,1.43,258.0
103,108,4605.59,8.715,2,129,50.5389389,-84.7847014,304,8.715,2022-09-11 22:30:52,,27.0,51.0,93.0,25.0,87.5,23.0,24.200000000000045,14.0,17.0,24.200000000000045,0.0,2022,9,11,22,1.43,258.0
102,108,4614.17,8.61,2,130,50.5389343,-84.7845795,324,8.61,2022-09-11 22:30:53,,29.5,51.0,95.5,25.0,88.0,23.0,24.600000000000023,14.0,17.0,24.600000000000023,0.0,2022,9,11,22,1.43,258.0
101,109,4622.62,8.574,2,131,50.5389298,-84.784456,395,8.574,2022-09-11 22:30:54,,32.0,51.0,99.0,26.5,89.0,23.0,24.799999999999955,14.0,17.0,24.799999999999955,0.0,2022,9,11,22,1.43,258.0
101,109,4631.05,8.428,2,131,50.5389284,-84.7843347,424,8.428,2022-09-11 22:30:55,,32.0,52.0,99.0,32.5,96.5,23.0,25.200000000000045,14.0,17.0,25.200000000000045,0.0,2022,9,11,22,1.43,258.0
105,110,4639.54,8.447,2,132,50.5389314,-84.784216,430,8.447,2022-09-11 22:30:56,,36.0,53.0,99.5,32.0,92.5,23.0,25.600000000000023,14.0,17.0,25.600000000000023,0.0,2022,9,11,22,1.43,258.0
107,110,4647.96,8.414,2,134,50.5389391,-84.7840908,462,8.414,2022-09-11 22:30:57,,37.0,49.0,99.5,32.0,93.5,23.0,26.0,14.0,17.0,26.0,0.0,2022,9,11,22,1.43,258.0
106,111,4656.18,8.281,2,133,50.5389483,-84.7839751,462,8.281,2022-09-11 22:30:58,,35.0,45.0,98.0,31.0,95.5,23.0,26.200000000000045,14.0,17.0,26.200000000000045,0.0,2022,9,11,22,1.43,258.0
104,111,4664.34,8.04,2,136,50.5389448,-84.7838591,377,8.04,2022-09-11 22:30:59,,31.5,46.0,96.0,29.0,97.5,23.0,26.600000000000023,15.0,17.0,26.600000000000023,1.3,2022,9,11,22,1.43,258.0
102,111,4672.11,7.948,2,136,50.5389481,-84.7837445,335,7.948,2022-09-11 22:31:00,,28.0,46.0,93.0,27.5,98.5,23.0,27.0,16.0,17.0,27.0,3.12,2022,9,11,22,1.43,258.0
100,112,4679.01,7.595,2,137,50.5389511,-84.7836437,319,7.595,2022-09-11 22:31:01,,25.0,45.0,84.0,28.5,96.5,23.0,27.399999999999977,16.0,17.0,27.399999999999977,3.44,2022,9,11,22,1.43,258.0
98,112,4686.77,7.24,2,137,50.5389483,-84.7835292,304,7.24,2022-09-11 22:31:02,,21.5,44.0,75.5,29.0,94.0,23.0,27.799999999999955,16.0,17.0,27.799999999999955,3.76,2022,9,11,22,1.43,258.0
