distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,battery_soc,altitude,enhanced_altitude,ascent,cadence,calories,descent,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,year,month,day,hour,wind_speed,wind_direction
4615.88,8.251,2,99,50.5491999,-84.8404947,8.251,2022-11-01 11:33:51,,72.79999999999995,72.79999999999995,8.0,100.0,111.0,8.0,0.0,20.5,50.0,70.0,186.0,24.0,77.5,13.0,2022,11,1,11,3.61,199.0
4623.83,7.981,2,99,50.5492411,-84.8405943,7.981,2022-11-01 11:33:52,,72.79999999999995,72.79999999999995,8.0,102.0,112.0,8.0,0.0,17.5,46.0,64.0,158.0,20.5,67.5,13.0,2022,11,1,11,3.61,199.0
4631.96,8.106,2,98,50.5492874,-84.8406942,8.106,2022-11-01 11:33:53,,72.60000000000002,72.60000000000002,8.0,100.0,112.0,8.0,0.0,15.5,42.0,59.5,131.0,17.5,61.0,13.0,2022,11,1,11,3.61,199.0
4639.83,7.77,2,101,50.5493385,-84.8407844,7.77,2022-11-01 11:33:54,,72.39999999999998,72.39999999999998,8.0,65.0,112.0,8.0,0.0,11.5,42.0,58.5,105.0,17.0,61.5,13.0,2022,11,1,11,3.61,199.0
4647.88,8.058,2,93,50.5493977,-84.8408658,8.058,2022-11-01 11:33:55,,72.20000000000005,72.20000000000005,8.0,62.0,112.0,8.0,0.0,0.5,45.0,65.5,68.0,16.0,59.0,13.0,2022,11,1,11,3.61,199.0
4655.92,8.108,2,92,50.5494613,-84.8409475,8.108,2022-11-01 11:33:56,,72.0,72.0,8.0,87.0,112.0,8.0,0.0,10.0,48.0,72.0,23.0,19.0,67.0,13.0,2022,11,1,11,3.61,199.0
4664.21,8.253,2,91,50.5495249,-84.8410299,8.253,2022-11-01 11:33:57,,72.0,72.0,8.0,99.0,112.0,8.0,0.0,19.5,51.0,79.0,128.0,22.0,75.0,13.0,2022,11,1,11,3.61,199.0
4672.18,8.159,2,91,50.5495843,-84.841111,8.159,2022-11-01 11:33:58,,71.79999999999995,71.79999999999995,8.0,99.0,112.0,8.0,0.0,23.0,50.0,77.5,169.0,22.5,78.0,13.0,2022,11,1,11,3.61,199.0
4680.42,8.093,2,90,50.5496533,-84.8411938,8.093,2022-11-01 11:33:59,,71.79999999999995,71.79999999999995,8.0,99.0,113.0,8.0,0.0,23.0,60.0,76.0,204.0,21.0,77.5,13.0,2022,11,1,11,3.61,199.0
4688.65,8.373,2,90,50.5497201,-84.8412744,8.373,2022-11-01 11:34:00,,71.60000000000002,71.60000000000002,8.0,99.0,113.0,8.0,0.0,25.0,69.0,87.5,211.0,21.0,77.5,13.0,2022,11,1,11,3.61,199.0
4697.27,8.497,2,90,50.549785,-84.8413581,8.497,2022-11-01 11:34:01,,71.60000000000002,71.60000000000002,8.0,100.0,113.0,8.0,0.0,23.0,55.0,82.5,228.0,21.0,76.5,13.0,2022,11,1,11,3.61,199.0
4706.1,8.507,2,90,50.5498533,-84.8414493,8.507,2022-11-01 11:34:02,,71.60000000000002,71.60000000000002,8.0,101.0,113.0,8.0,0.0,21.0,58.0,79.5,221.0,21.5,78.0,13.0,2022,11,1,11,3.61,199.0
4714.93,8.506,2,90,50.549922,-84.8415399,8.506,2022-11-01 11:34:03,,71.39999999999998,71.39999999999998,8.0,101.0,113.0,8.0,0.0,21.0,62.0,79.0,217.0,20.0,73.5,13.0,2022,11,1,11,3.61,199.0
4723.36,8.483,2,90,50.54999,-84.8416215,8.483,2022-11-01 11:34:04,,71.39999999999998,71.39999999999998,8.0,101.0,114.0,8.0,0.0,22.5,63.0,82.0,225.0,18.5,69.0,13.0,2022,11,1,11,3.61,199.0
4731.82,8.437,2,91,50.5500574,-84.8417029,8.437,2022-11-01 11:34:05,,71.39999999999998,71.39999999999998,8.0,101.0,114.0,8.0,0.0,24.5,62.0,88.5,232.0,20.0,72.5,13.0,2022,11,1,11,3.61,199.0
4740.34,8.332,2,91,50.5501222,-84.8417846,8.332,2022-11-01 11:34:06,,71.39999999999998,71.39999999999998,8.0,100.0,114.0,8.0,0.0,25.0,64.0,90.0,236.0,22.0,76.0,13.0,2022,11,1,11,3.61,199.0
4748.69,8.345,2,91,50.5501903,-84.8418592,8.345,2022-11-01 11:34:07,,71.39999999999998,71.39999999999998,8.0,100.0,114.0,8.0,0.0,25.0,66.0,89.0,239.0,22.0,74.5,13.0,2022,11,1,11,3.61,199.0
4757.32,8.535,2,92,50.5502588,-84.8419505,8.535,2022-11-01 11:34:08,,71.39999999999998,71.39999999999998,8.0,100.0,115.0,8.0,0.0,24.5,67.0,85.5,242.0,20.5,73.0,13.0,2022,11,1,11,3.61,199.0
4766.42,8.746,2,92,50.5503268,-84.8420412,8.746,2022-11-01 11:34:09,,71.60000000000002,71.60000000000002,8.0,102.0,115.0,8.0,0.0,24.0,66.0,82.0,238.0,19.5,76.5,13.0,2022,11,1,11,3.61,199.0
4775.46,8.669,2,95,50.5503958,-84.8421325,8.669,2022-11-01 11:34:10,,71.60000000000002,71.60000000000002,8.0,102.0,115.0,8.0,0.0,24.0,66.0,82.0,226.0,19.5,75.0,13.0,2022,11,1,11,3.61,199.0
4784.41,8.626,2,95,50.5504686,-84.8422225,8.626,2022-11-01 11:34:11,,71.60000000000002,71.60000000000002,8.0,103.0,115.0,8.0,0.0,24.5,65.0,82.5,204.0,20.0,74.0,13.0,2022,11,1,11,3.61,199.0
4793.34,8.533,2,96,50.550541,-84.8423045,8.533,2022-11-01 11:34:12,,71.60000000000002,71.60000000000002,8.0,103.0,115.0,8.0,0.0,24.5,66.0,83.0,209.0,20.0,73.5,13.0,2022,11,1,11,3.61,199.0
4801.95,8.478,2,96,50.550609,-84.8423856,8.478,2022-11-01 11:34:13,,71.60000000000002,71.60000000000002,8.0,103.0,116.0,8.0,0.0,24.5,65.0,85.0,220.0,21.0,74.5,13.0,2022,11,1,11,3.61,199.0
4809.95,8.291,2,94,50.5506773,-84.8424627,8.291,2022-11-01 11:34:14,,71.60000000000002,71.60000000000002,8.0,103.0,116.0,8.0,0.0,25.0,61.0,87.5,222.0,22.0,78.5,13.0,2022,11,1,11,3.61,199.0
4819.08,8.481,2,94,50.5507503,-84.8425502,8.481,2022-11-01 11:34:15,,71.79999999999995,71.79999999999995,8.0,103.0,116.0,8.0,0.0,23.5,54.0,84.0,215.0,20.5,70.0,13.0,2022,11,1,11,3.61,199.0
4827.71,8.573,2,93,50.5508182,-84.8426317,8.573,2022-11-01 11:34:16,,71.79999999999995,71.79999999999995,8.0,101.0,116.0,8.0,0.0,20.0,50.0,69.0,188.0,20.5,76.0,13.0,2022,11,1,11,3.61,199.0
4836.24,8.55,2,96,50.5508853,-84.842713,8.55,2022-11-01 11:34:17,,71.79999999999995,71.79999999999995,8.0,101.0,116.0,8.0,0.0,19.5,60.0,69.5,162.0,21.0,77.0,13.0,2022,11,1,11,3.61,199.0
4844.96,8.555,2,96,50.5509544,-84.8428029,8.555,2022-11-01 11:34:18,,71.79999999999995,71.79999999999995,8.0,100.0,117.0,8.0,0.0,22.5,66.0,81.0,169.0,19.5,71.5,13.0,2022,11,1,11,3.61,199.0
4853.63,8.503,2,94,50.5510277,-84.8428776,8.503,2022-11-01 11:34:19,,71.79999999999995,71.79999999999995,8.0,100.0,117.0,8.0,0.0,24.5,65.0,89.5,179.0,17.5,65.0,13.0,2022,11,1,11,3.61,199.0
4861.98,8.073,2,97,50.5510955,-84.8429596,8.073,2022-11-01 11:34:20,,72.0,72.0,8.0,100.0,117.0,8.0,0.0,21.5,60.0,81.0,220.0,20.5,73.5,13.0,2022,11,1,11,3.61,199.0
4870.22,8.257,2,97,50.5511587,-84.8430403,8.257,2022-11-01 11:34:21,,72.0,72.0,8.0,99.0,117.0,8.0,0.0,22.5,63.0,83.0,209.0,22.0,76.5,13.0,2022,11,1,11,3.61,199.0
4878.77,8.276,2,96,50.5512282,-84.8431237,8.276,2022-11-01 11:34:22,,72.0,72.0,8.0,98.0,117.0,8.0,0.0,23.0,63.0,82.5,206.0,21.0,75.5,13.0,2022,11,1,11,3.61,199.0
4887.09,8.232,2,96,50.5512959,-84.8432055,8.232,2022-11-01 11:34:23,,72.20000000000005,72.20000000000005,8.0,98.0,118.0,8.0,0.0,21.0,59.0,77.0,201.0,19.0,72.5,13.0,2022,11,1,11,3.61,199.0
4895.19,7.959,2,96,50.5513588,-84.8432861,7.959,2022-11-01 11:34:24,,72.20000000000005,72.20000000000005,8.0,78.0,118.0,8.0,0.0,17.5,46.0,64.0,177.0,19.5,69.0,13.0,2022,11,1,11,3.61,199.0
4902.8,7.759,2,94,50.5514166,-84.8433574,7.759,2022-11-01 11:34:25,,72.39999999999998,72.39999999999998,8.0,74.0,118.0,8.0,0.0,4.0,24.0,18.0,134.0,18.0,67.0,13.0,2022,11,1,11,3.61,199.0
4910.63,7.783,2,94,50.5514795,-84.8434391,7.783,2022-11-01 11:34:26,,72.39999999999998,72.39999999999998,8.0,85.0,118.0,8.0,0.0,17.0,72.0,61.5,119.0,17.5,66.5,13.0,2022,11,1,11,3.61,199.0
4918.64,7.861,2,93,50.5515353,-84.8435223,7.861,2022-11-01 11:34:27,,72.60000000000002,72.60000000000002,8.0,94.0,118.0,8.0,0.0,25.0,63.0,87.0,236.0,20.0,71.5,13.0,2022,11,1,11,3.61,199.0
4926.68,7.872,2,94,50.5515946,-84.8436058,7.872,2022-11-01 11:34:28,,72.60000000000002,72.60000000000002,8.0,95.0,119.0,8.0,0.0,26.5,56.0,89.5,270.0,24.0,80.5,13.0,2022,11,1,11,3.61,199.0
4934.67,7.911,2,95,50.5516508,-84.843697,7.911,2022-11-01 11:34:29,,72.60000000000002,72.60000000000002,8.0,95.0,119.0,8.0,0.0,27.0,56.0,92.0,275.0,28.0,91.0,13.0,2022,11,1,11,3.61,199.0
4942.76,8.085,2,94,50.5517132,-84.8437772,8.085,2022-11-01 11:34:30,,72.79999999999995,72.79999999999995,8.0,96.0,119.0,8.0,0.0,26.5,57.0,89.0,270.0,28.0,91.0,13.0,2022,11,1,11,3.61,199.0
4951.01,8.191,2,95,50.5517778,-84.8438597,8.191,2022-11-01 11:34:31,,72.79999999999995,72.79999999999995,8.0,97.0,119.0,8.0,0.0,28.0,56.0,91.0,262.0,29.0,91.5,13.0,2022,11,1,11,3.61,199.0
4959.43,8.229,2,96,50.5518459,-84.8439422,8.229,2022-11-01 11:34:32,,72.79999999999995,72.79999999999995,8.0,98.0,120.0,8.0,0.0,27.5,58.0,87.5,244.0,28.0,88.5,13.0,2022,11,1,11,3.61,199.0
4968.02,8.391,2,95,50.5519128,-84.8440305,8.391,2022-11-01 11:34:33,,72.79999999999995,72.79999999999995,8.0,99.0,120.0,8.0,0.0,25.0,60.0,82.5,243.0,25.5,84.0,13.0,2022,11,1,11,3.61,199.0
4976.09,8.42,2,96,50.5519759,-84.8441034,8.42,2022-11-01 11:34:34,,72.79999999999995,72.79999999999995,8.0,100.0,120.0,8.0,0.0,22.0,60.0,83.0,238.0,22.0,80.5,13.0,2022,11,1,11,3.61,199.0
4984.93,8.419,2,94,50.5520465,-84.8441967,8.419,2022-11-01 11:34:35,,72.79999999999995,72.79999999999995,8.0,100.0,120.0,8.0,0.0,18.5,59.0,71.5,227.0,21.0,76.5,13.0,2022,11,1,11,3.61,199.0
4993.44,8.413,2,94,50.5521144,-84.8442774,8.413,2022-11-01 11:34:36,,72.79999999999995,72.79999999999995,8.0,100.0,120.0,8.0,0.0,21.0,59.0,76.5,213.0,21.0,75.5,13.0,2022,11,1,11,3.61,199.0
5001.67,8.374,2,92,50.5521824,-84.8443511,8.374,2022-11-01 11:34:37,,72.79999999999995,72.79999999999995,8.0,97.0,121.0,8.0,0.0,22.0,60.0,76.0,157.0,20.0,69.0,13.0,2022,11,1,11,3.61,199.0
5010.08,8.064,2,95,50.5522471,-84.8444338,8.064,2022-11-01 11:34:38,,72.79999999999995,72.79999999999995,8.0,78.0,121.0,8.0,0.0,20.0,42.0,65.0,113.0,17.5,60.0,13.0,2022,11,1,11,3.61,199.0
5018.27,8.036,2,93,50.5523148,-84.8445156,8.036,2022-11-01 11:34:39,,72.79999999999995,72.79999999999995,8.0,56.0,121.0,8.0,0.0,16.0,45.0,49.5,72.0,13.5,50.0,13.0,2022,11,1,11,3.61,199.0
5026.37,8.049,2,94,50.5523783,-84.8445977,8.049,2022-11-01 11:34:40,,73.0,73.0,8.0,82.0,121.0,8.0,0.0,21.5,97.0,76.5,76.0,4.5,19.0,13.0,2022,11,1,11,3.61,199.0
5034.3,8.178,2,96,50.5524366,-84.8446793,8.178,2022-11-01 11:34:41,,73.0,73.0,8.0,96.0,121.0,8.0,0.0,25.0,62.0,84.0,156.0,18.5,62.0,13.0,2022,11,1,11,3.61,199.0
5042.78,8.311,2,96,50.5524955,-84.8447721,8.311,2022-11-01 11:34:42,,73.0,73.0,8.0,97.0,121.0,8.0,0.0,23.0,62.0,80.5,222.0,22.0,74.5,13.0,2022,11,1,11,3.61,199.0
5051.31,8.443,2,96,50.5525453,-84.8448735,8.443,2022-11-01 11:34:43,,73.0,73.0,8.0,97.0,121.0,8.0,0.0,20.0,63.0,74.0,193.0,18.0,65.5,13.0,2022,11,1,11,3.61,199.0
5059.9,8.537,2,95,50.55259,-84.8449841,8.537,2022-11-01 11:34:44,,73.0,73.0,8.0,99.0,122.0,8.0,0.0,19.0,52.0,71.0,169.0,17.0,64.0,13.0,2022,11,1,11,3.61,199.0
5068.42,8.647,2,95,50.5526256,-84.8451002,8.647,2022-11-01 11:34:45,,72.79999999999995,72.79999999999995,8.0,76.0,122.0,8.0,0.0,18.5,26.0,65.0,175.0,20.0,71.0,13.0,2022,11,1,11,3.61,199.0
5076.86,8.664,2,95,50.5526568,-84.8452099,8.664,2022-11-01 11:34:46,,72.79999999999995,72.79999999999995,8.0,69.0,122.0,8.0,0.0,20.5,46.0,72.0,143.0,21.0,74.0,13.0,2022,11,1,11,3.61,199.0
5085.84,8.825,2,95,50.552685,-84.8453385,8.825,2022-11-01 11:34:47,,72.60000000000002,72.60000000000002,8.0,72.0,122.0,8.0,0.0,24.0,56.0,83.0,173.0,22.5,78.0,13.0,2022,11,1,11,3.61,199.0
5094.72,8.981,2,96,50.5527163,-84.8454573,8.981,2022-11-01 11:34:48,,72.60000000000002,72.60000000000002,8.0,82.0,122.0,8.0,0.0,26.0,53.0,87.0,195.0,27.5,88.0,13.0,2022,11,1,11,3.61,199.0
5103.74,9.074,2,96,50.5527443,-84.8455843,9.074,2022-11-01 11:34:49,,72.60000000000002,72.60000000000002,8.0,86.0,123.0,8.0,0.0,24.0,52.0,86.0,216.0,31.5,92.5,13.0,2022,11,1,11,3.61,199.0
5112.94,9.11,2,97,50.5527801,-84.8457101,9.11,2022-11-01 11:34:50,,72.39999999999998,72.39999999999998,8.0,89.0,123.0,8.0,0.0,22.5,48.0,79.5,241.0,28.5,85.5,13.0,2022,11,1,11,3.61,199.0
5122.23,9.148,2,97,50.5528127,-84.8458304,9.148,2022-11-01 11:34:51,,72.39999999999998,72.39999999999998,8.0,89.0,123.0,8.0,0.0,20.5,53.0,72.5,184.0,25.0,77.0,13.0,2022,11,1,11,3.61,199.0
5131.5,9.179,2,97,50.5528498,-84.8459587,9.179,2022-11-01 11:34:52,,72.20000000000005,72.20000000000005,8.0,90.0,123.0,8.0,0.0,19.0,58.0,69.0,152.0,21.5,69.0,13.0,2022,11,1,11,3.61,199.0
5140.82,9.166,2,98,50.5528909,-84.8460855,9.166,2022-11-01 11:34:53,,72.20000000000005,72.20000000000005,8.0,90.0,123.0,8.0,0.0,19.0,62.0,70.0,148.0,19.0,63.5,13.0,2022,11,1,11,3.61,199.0
5150.05,9.16,2,96,50.552931,-84.8462027,9.16,2022-11-01 11:34:54,,72.0,72.0,8.0,90.0,123.0,8.0,0.0,15.5,63.0,54.0,129.0,18.5,66.0,13.0,2022,11,1,11,3.61,199.0
5158.83,8.943,2,96,50.552967,-84.8463185,8.943,2022-11-01 11:34:55,,72.0,72.0,8.0,84.0,124.0,8.0,0.0,16.0,65.0,60.0,104.0,18.5,66.0,13.0,2022,11,1,11,3.61,199.0
5168.19,8.982,2,93,50.5530083,-84.8464414,8.982,2022-11-01 11:34:56,,72.0,72.0,8.0,78.0,124.0,8.0,0.0,12.5,49.0,49.0,94.0,13.0,49.0,13.0,2022,11,1,11,3.61,199.0
5177.04,9.006,2,96,50.5530397,-84.8465658,9.006,2022-11-01 11:34:57,,71.79999999999995,71.79999999999995,8.0,84.0,124.0,8.0,0.0,11.5,59.0,45.5,97.0,11.5,42.5,13.0,2022,11,1,11,3.61,199.0
5186.33,9.018,2,95,50.5530766,-84.8466955,9.018,2022-11-01 11:34:58,,71.79999999999995,71.79999999999995,8.0,86.0,124.0,8.0,0.0,18.5,68.0,69.5,116.0,19.0,66.0,13.0,2022,11,1,11,3.61,199.0
5195.17,9.006,2,97,50.5531081,-84.8468124,9.006,2022-11-01 11:34:59,,71.60000000000002,71.60000000000002,8.0,87.0,124.0,8.0,0.0,19.0,53.0,69.0,155.0,18.0,66.0,13.0,2022,11,1,11,3.61,199.0
5204.08,8.983,2,97,50.5531398,-84.8469305,8.983,2022-11-01 11:35:00,,71.60000000000002,71.60000000000002,8.0,87.0,124.0,8.0,0.0,21.5,52.0,73.5,179.0,21.0,74.0,13.0,2022,11,1,11,3.61,199.0
5212.88,8.906,2,97,50.5531718,-84.8470499,8.906,2022-11-01 11:35:01,,71.39999999999998,71.39999999999998,8.0,87.0,124.0,8.0,0.0,25.0,58.0,81.5,190.0,20.5,73.5,13.0,2022,11,1,11,3.61,199.0
5222.02,9.024,2,99,50.5532045,-84.8471789,9.024,2022-11-01 11:35:02,,71.20000000000005,71.20000000000005,8.0,88.0,125.0,8.0,0.0,27.0,61.0,89.0,196.0,20.5,71.5,13.0,2022,11,1,11,3.61,199.0
5231.09,9.047,2,101,50.5532404,-84.8473039,9.047,2022-11-01 11:35:03,,71.20000000000005,71.20000000000005,8.0,88.0,125.0,8.0,0.0,27.5,60.0,92.0,194.0,22.5,75.5,13.0,2022,11,1,11,3.61,199.0
5240.23,9.047,2,102,50.5532777,-84.8474235,9.047,2022-11-01 11:35:04,,71.20000000000005,71.20000000000005,8.0,89.0,125.0,8.0,0.0,23.5,58.0,78.5,189.0,23.0,76.0,13.0,2022,11,1,11,3.61,199.0
5249.51,9.147,2,102,50.5533196,-84.8475418,9.147,2022-11-01 11:35:05,,71.0,71.0,8.0,89.0,125.0,8.0,0.0,20.5,55.0,70.5,184.0,22.5,75.5,13.0,2022,11,1,11,3.61,199.0
5258.48,9.041,2,103,50.5533701,-84.8476581,9.041,2022-11-01 11:35:06,,70.79999999999995,70.79999999999995,8.0,89.0,125.0,8.0,0.0,18.5,57.0,68.5,179.0,22.0,73.0,13.0,2022,11,1,11,3.61,199.0
5267.21,8.878,2,104,50.553425,-84.8477573,8.878,2022-11-01 11:35:07,,70.79999999999995,70.79999999999995,8.0,88.0,126.0,8.0,0.0,17.0,61.0,68.0,164.0,21.0,66.0,13.0,2022,11,1,11,3.61,199.0
5276.03,8.767,2,106,50.5534901,-84.8478554,8.767,2022-11-01 11:35:08,,70.79999999999995,70.79999999999995,8.0,88.0,126.0,8.0,0.0,17.0,63.0,64.5,149.0,16.5,56.5,13.0,2022,11,1,11,3.61,199.0
5284.55,8.681,2,107,50.5535621,-84.8479259,8.681,2022-11-01 11:35:09,,70.60000000000002,70.60000000000002,8.0,87.0,126.0,8.0,0.0,18.5,59.0,66.0,141.0,17.0,57.5,13.0,2022,11,1,11,3.61,199.0
5293.61,8.777,2,108,50.5536462,-84.8479904,8.777,2022-11-01 11:35:10,,70.60000000000002,70.60000000000002,8.0,87.0,126.0,8.0,0.0,20.5,61.0,74.0,192.0,21.5,68.0,13.0,2022,11,1,11,3.61,199.0
5302.14,8.47,2,108,50.5537286,-84.848042,8.47,2022-11-01 11:35:11,,70.60000000000002,70.60000000000002,8.0,87.0,126.0,8.0,0.0,21.5,58.0,80.0,217.0,26.5,78.5,13.0,2022,11,1,11,3.61,199.0
5310.6,8.501,2,108,50.5538202,-84.8480685,8.501,2022-11-01 11:35:12,,70.60000000000002,70.60000000000002,8.0,86.0,126.0,8.0,0.0,20.5,55.0,78.0,229.0,27.5,83.0,13.0,2022,11,1,11,3.61,199.0
5319.17,8.686,2,107,50.553911,-84.8480839,8.686,2022-11-01 11:35:13,,70.60000000000002,70.60000000000002,8.0,85.0,127.0,8.0,0.0,17.5,58.0,74.5,233.0,25.0,79.5,13.0,2022,11,1,11,3.61,199.0
5327.97,8.794,2,107,50.5540056,-84.8480748,8.794,2022-11-01 11:35:14,,70.60000000000002,70.60000000000002,8.0,84.0,127.0,8.0,0.0,21.5,55.0,82.5,234.0,22.5,78.5,13.0,2022,11,1,11,3.61,199.0
5336.37,8.369,2,108,50.554095,-84.8480651,8.369,2022-11-01 11:35:15,,70.60000000000002,70.60000000000002,8.0,86.0,127.0,8.0,0.0,25.5,54.0,90.5,257.0,24.5,81.0,13.0,2022,11,1,11,3.61,199.0
5344.79,8.178,2,107,50.5541836,-84.8480474,8.178,2022-11-01 11:35:16,,70.60000000000002,70.60000000000002,8.0,93.0,128.0,8.0,0.0,28.5,51.0,96.0,297.0,28.5,86.5,13.0,2022,11,1,11,3.61,199.0
5352.8,7.898,2,108,50.55427,-84.8480374,7.898,2022-11-01 11:35:17,,70.79999999999995,70.79999999999995,8.0,94.0,128.0,8.0,0.0,29.5,47.0,96.5,307.0,30.0,94.0,13.0,2022,11,1,11,3.61,199.0
5360.8,7.809,2,106,50.554356,-84.8480192,7.809,2022-11-01 11:35:18,,71.0,71.0,8.0,93.0,128.0,8.0,0.0,27.0,44.0,82.5,251.0,31.5,96.5,13.0,2022,11,1,11,3.61,199.0
5368.68,7.681,2,105,50.5544379,-84.848001,7.681,2022-11-01 11:35:19,,71.0,71.0,8.0,93.0,128.0,8.0,0.0,23.5,49.0,80.0,235.0,30.0,91.0,13.0,2022,11,1,11,3.61,199.0
5376.56,7.736,2,104,50.5545205,-84.8479837,7.736,2022-11-01 11:35:20,,71.20000000000005,71.20000000000005,8.0,92.0,129.0,8.0,0.0,23.5,54.0,83.0,238.0,30.0,90.0,13.0,2022,11,1,11,3.61,199.0
5384.46,7.965,2,104,50.5546071,-84.8479737,7.965,2022-11-01 11:35:21,,71.20000000000005,71.20000000000005,8.0,91.0,129.0,8.0,0.0,23.5,53.0,83.0,229.0,28.5,89.0,13.0,2022,11,1,11,3.61,199.0
5393.0,8.333,2,104,50.5546978,-84.8479564,8.333,2022-11-01 11:35:22,,71.39999999999998,71.39999999999998,8.0,90.0,129.0,8.0,0.0,21.0,53.0,75.0,207.0,25.5,82.5,13.0,2022,11,1,11,3.61,199.0
5401.53,8.221,2,104,50.5547882,-84.8479464,8.221,2022-11-01 11:35:23,,71.60000000000002,71.60000000000002,8.0,82.0,129.0,8.0,0.0,18.5,57.0,67.5,184.0,24.5,82.0,13.0,2022,11,1,11,3.61,199.0
5409.06,7.297,2,104,50.554867,-84.8479287,7.297,2022-11-01 11:35:24,,71.60000000000002,71.60000000000002,8.0,67.0,129.0,8.0,0.0,14.0,55.0,51.5,87.0,23.0,76.5,13.0,2022,11,1,11,3.61,199.0
5416.12,6.438,2,104,50.5549417,-84.8479109,6.438,2022-11-01 11:35:25,,71.79999999999995,71.79999999999995,8.0,48.0,129.0,8.0,0.0,8.0,53.0,31.5,58.0,20.0,68.5,13.0,2022,11,1,11,3.61,199.0
5422.21,5.439,2,105,50.5550082,-84.8479008,5.439,2022-11-01 11:35:26,,72.0,72.0,8.0,29.0,129.0,8.0,0.0,3.0,57.0,17.0,29.0,17.5,60.5,13.0,2022,11,1,11,3.61,199.0
5427.02,4.096,2,105,50.5550576,-84.8478836,4.096,2022-11-01 11:35:27,,72.20000000000005,72.20000000000005,8.0,26.0,129.0,8.0,0.0,0.0,70.0,27.5,2.0,14.0,53.0,13.0,2022,11,1,11,3.61,199.0
5431.03,3.5,2,104,50.5551018,-84.8478754,3.5,2022-11-01 11:35:28,,72.39999999999998,72.39999999999998,8.0,42.0,129.0,8.0,0.0,7.0,83.0,38.0,5.0,8.5,54.0,13.0,2022,11,1,11,3.61,199.0
5434.49,2.956,2,104,50.5551379,-84.8478763,2.956,2022-11-01 11:35:29,,72.39999999999998,72.39999999999998,8.0,52.0,129.0,8.0,0.0,14.0,96.0,48.5,14.0,3.0,55.5,13.0,2022,11,1,11,3.61,199.0
5437.22,2.312,2,104,50.5551689,-84.8478845,2.312,2022-11-01 11:35:30,,72.60000000000002,72.60000000000002,8.0,53.0,129.0,8.0,0.0,15.0,71.0,46.5,24.0,0.0,57.0,13.0,2022,11,1,11,3.61,199.0
5439.48,2.121,2,106,50.5551918,-84.8478855,2.121,2022-11-01 11:35:31,,72.79999999999995,72.79999999999995,8.0,50.0,129.0,8.0,0.0,7.5,49.0,30.5,27.0,2.5,58.5,13.0,2022,11,1,11,3.61,199.0
5441.48,1.824,2,106,50.5552137,-84.8478936,1.824,2022-11-01 11:35:32,,72.79999999999995,72.79999999999995,8.0,47.0,129.0,8.0,0.0,8.0,61.0,28.0,25.0,15.5,60.0,13.0,2022,11,1,11,3.61,199.0
5442.96,1.534,2,106,50.5552278,-84.8478936,1.534,2022-11-01 11:35:33,,72.79999999999995,72.79999999999995,8.0,44.0,129.0,8.0,0.0,5.5,97.0,19.0,14.0,11.5,40.5,13.0,2022,11,1,11,3.61,199.0
5444.4,1.259,2,106,50.5552449,-84.8478936,1.259,2022-11-01 11:35:34,,73.0,73.0,8.0,39.0,129.0,8.0,0.0,5.0,88.0,17.5,13.0,10.5,35.0,13.0,2022,11,1,11,3.61,199.0
5445.53,1.066,2,108,50.5552545,-84.8478927,1.066,2022-11-01 11:35:35,,73.0,73.0,8.0,35.0,129.0,8.0,0.0,5.0,75.0,19.5,13.0,11.0,36.5,13.0,2022,11,1,11,3.61,199.0
5446.63,1.135,2,109,50.5552677,-84.8478845,1.135,2022-11-01 11:35:36,,73.0,73.0,8.0,30.0,129.0,8.0,0.0,5.5,63.0,21.5,12.0,12.0,38.5,13.0,2022,11,1,11,3.61,199.0
5447.35,0.854,2,112,50.5552763,-84.8478845,0.854,2022-11-01 11:35:37,,73.0,73.0,8.0,22.0,129.0,8.0,0.0,6.0,50.0,23.5,10.0,12.5,40.5,13.0,2022,11,1,11,3.61,199.0
5448.25,0.848,2,115,50.555285,-84.8478845,0.848,2022-11-01 11:35:38,,73.0,73.0,8.0,14.0,129.0,8.0,0.0,7.5,50.0,28.0,9.0,11.5,44.5,13.0,2022,11,1,11,3.61,199.0
5448.88,2.522,1,115,50.555292,-84.8478836,2.522,2022-11-01 11:35:49,,73.20000000000005,73.20000000000005,8.0,0.0,129.0,8.0,0.0,22.5,47.0,80.0,0.0,2.0,91.5,13.0,2022,11,1,11,3.61,199.0
5455.11,3.869,1,114,50.5553596,-84.847875,3.869,2022-11-01 11:35:50,,73.20000000000005,73.20000000000005,8.0,17.0,129.0,8.0,0.0,24.0,47.0,84.5,18.0,1.0,95.5,13.0,2022,11,1,11,3.61,199.0
5459.58,4.563,1,114,50.555404,-84.8478644,4.563,2022-11-01 11:35:51,,73.20000000000005,73.20000000000005,8.0,74.0,130.0,8.0,0.0,25.5,49.0,89.5,147.0,0.0,100.0,13.0,2022,11,1,11,3.61,199.0
5464.38,4.969,1,114,50.5554546,-84.8478462,4.969,2022-11-01 11:35:52,,73.0,73.0,8.0,99.0,130.0,8.0,0.0,22.0,58.0,82.5,256.0,29.0,99.0,13.0,2022,11,1,11,3.61,199.0
