ascent,cadence,descent,power,timestamp,battery_soc,calories,heart_rate,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,left_right_balance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,distance,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
13,85,11,234,2022-09-29 22:24:54,,113.0,120.0,27.0,90.0,25.0,81.5,15.0,54.0,6.804,2.0,50.5498692,-84.8415403,6.804,4011.72,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
13,88,11,245,2022-09-29 22:24:55,,113.0,119.0,25.5,84.0,27.0,86.5,15.0,55.0,6.777,2.0,50.5499238,-84.841604,6.777,4018.46,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
13,89,11,240,2022-09-29 22:24:56,,113.0,120.0,27.5,87.0,26.0,85.0,15.0,60.0,6.668,2.0,50.5499739,-84.8416677,6.668,4024.95,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
13,90,11,231,2022-09-29 22:24:57,,113.0,119.0,28.5,91.0,27.5,87.5,15.0,56.0,6.628,3.0,50.550024,-84.8417405,6.628,4031.43,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
13,90,11,217,2022-09-29 22:24:58,,113.0,120.0,29.5,95.0,29.0,90.0,15.0,59.0,6.869,3.0,50.550074,-84.8417951,6.869,4038.14,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
13,90,11,216,2022-09-29 22:24:59,,114.0,119.0,30.5,96.5,28.0,89.5,15.0,61.0,7.024,3.0,50.5501377,-84.8418588,7.024,4045.07,-10.600000000000023,-10.600000000000023,0.0,2022,9,29,22,5.25,230.0
13,91,11,229,2022-09-29 22:25:00,,114.0,119.0,31.0,95.0,24.0,85.0,15.0,61.0,7.025,3.0,50.5501878,-84.8419226,7.025,4051.82,-10.600000000000023,-10.600000000000023,0.0,2022,9,29,22,5.25,230.0
13,93,11,241,2022-09-29 22:25:01,,114.0,119.0,32.5,98.5,23.5,86.0,15.0,61.0,6.881,3.0,50.5502424,-84.8419863,6.881,4058.58,-10.600000000000023,-10.600000000000023,-0.37,2022,9,29,22,5.25,230.0
13,95,11,257,2022-09-29 22:25:02,,114.0,120.0,31.5,97.5,23.5,86.0,15.0,58.0,7.461,2.0,50.5503016,-84.8420591,7.461,4065.94,-10.600000000000023,-10.600000000000023,-0.34,2022,9,29,22,5.25,230.0
13,94,11,271,2022-09-29 22:25:03,,115.0,124.0,30.5,96.0,25.0,87.0,15.0,58.0,7.688,2.0,50.5503607,-84.842141,7.688,4073.61,-10.600000000000023,-10.600000000000023,0.0,2022,9,29,22,5.25,230.0
13,86,11,248,2022-09-29 22:25:04,,115.0,126.0,26.5,89.5,25.5,88.0,15.0,58.0,7.98,2.0,50.5504245,-84.8422138,7.98,4081.55,-10.600000000000023,-10.600000000000023,0.0,2022,9,29,22,5.25,230.0
13,93,11,251,2022-09-29 22:25:05,,115.0,129.0,17.5,75.0,25.0,88.0,15.0,58.0,7.977,2.0,50.5504882,-84.8422958,7.977,4089.52,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
13,103,11,292,2022-09-29 22:25:06,,116.0,129.0,23.0,85.5,24.5,82.5,15.0,59.0,7.963,2.0,50.5505564,-84.8423686,7.963,4097.84,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
13,103,11,263,2022-09-29 22:25:07,,116.0,131.0,24.5,88.0,22.5,80.5,15.0,59.0,7.979,2.0,50.5506247,-84.8424505,7.979,4106.22,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
13,103,11,244,2022-09-29 22:25:08,,116.0,133.0,26.5,90.0,22.5,80.0,15.0,60.0,8.173,2.0,50.550693,-84.8425233,8.173,4114.57,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
13,103,11,238,2022-09-29 22:25:09,,116.0,135.0,28.5,90.5,23.5,77.5,15.0,52.0,8.473,2.0,50.5507567,-84.8426143,8.473,4123.34,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
13,102,11,219,2022-09-29 22:25:10,,116.0,137.0,16.0,59.5,19.5,73.5,15.0,40.0,8.399,2.0,50.5508204,-84.8426962,8.399,4131.75,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
13,102,11,205,2022-09-29 22:25:11,,117.0,137.0,25.0,80.5,19.5,73.0,15.0,57.0,8.171,2.0,50.5508841,-84.8427782,8.171,4139.79,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
13,102,11,224,2022-09-29 22:25:12,,117.0,139.0,26.5,85.0,23.5,80.0,15.0,53.0,8.004,2.0,50.5509478,-84.8428601,8.004,4147.68,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
13,102,11,223,2022-09-29 22:25:13,,117.0,139.0,26.0,84.5,25.5,84.0,15.0,55.0,7.836,2.0,50.5510116,-84.8429329,7.836,4155.59,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
13,101,11,214,2022-09-29 22:25:14,,117.0,137.0,27.5,89.0,24.0,80.5,15.0,59.0,7.488,2.0,50.5510707,-84.8430148,7.488,4163.05,-10.0,-10.0,0.0,2022,9,29,22,5.25,230.0
13,100,11,215,2022-09-29 22:25:15,,118.0,137.0,29.0,93.5,22.0,77.0,15.0,61.0,7.53,2.0,50.5511253,-84.8430785,7.53,4170.23,-9.800000000000011,-9.800000000000011,0.0,2022,9,29,22,5.25,230.0
13,100,11,224,2022-09-29 22:25:16,,118.0,138.0,30.5,95.0,21.0,74.5,15.0,60.0,7.812,2.0,50.551189,-84.8431605,7.812,4178.4,-9.800000000000011,-9.800000000000011,0.0,2022,9,29,22,5.25,230.0
13,101,11,234,2022-09-29 22:25:17,,118.0,136.0,29.0,94.0,23.5,78.5,15.0,58.0,8.081,2.0,50.5512528,-84.8432424,8.081,4186.39,-9.800000000000011,-9.800000000000011,0.0,2022,9,29,22,5.25,230.0
13,100,11,222,2022-09-29 22:25:18,,118.0,136.0,26.0,89.0,24.0,80.0,15.0,55.0,7.772,2.0,50.5513119,-84.8433243,7.772,4194.45,-9.800000000000011,-9.800000000000011,0.0,2022,9,29,22,5.25,230.0
13,100,11,208,2022-09-29 22:25:19,,118.0,135.0,24.0,84.5,21.0,75.5,15.0,58.0,7.449,2.0,50.5513711,-84.8434062,7.449,4202.07,-9.800000000000011,-9.800000000000011,0.0,2022,9,29,22,5.25,230.0
13,100,11,215,2022-09-29 22:25:20,,119.0,135.0,29.0,98.5,20.5,75.0,15.0,64.0,7.202,2.0,50.5514257,-84.843479,7.202,4209.12,-9.800000000000011,-9.800000000000011,0.0,2022,9,29,22,5.25,230.0
13,100,11,217,2022-09-29 22:25:21,,119.0,134.0,28.0,91.0,19.5,71.0,15.0,62.0,7.243,2.0,50.5514803,-84.8435519,7.243,4216.27,-9.600000000000023,-9.600000000000023,0.0,2022,9,29,22,5.25,230.0
13,99,11,205,2022-09-29 22:25:22,,119.0,133.0,31.5,93.5,20.5,72.0,15.0,60.0,7.357,2.0,50.5515349,-84.8436247,7.357,4223.68,-9.600000000000023,-9.600000000000023,0.0,2022,9,29,22,5.25,230.0
13,98,11,198,2022-09-29 22:25:23,,119.0,132.0,31.5,92.5,21.5,74.5,15.0,59.0,7.351,2.0,50.5515986,-84.8436975,7.351,4231.35,-9.399999999999977,-9.399999999999977,0.0,2022,9,29,22,5.25,230.0
13,97,11,182,2022-09-29 22:25:24,,119.0,133.0,24.5,82.0,22.0,74.5,15.0,54.0,7.361,2.0,50.5516533,-84.8437703,7.361,4238.59,-9.399999999999977,-9.399999999999977,0.0,2022,9,29,22,5.25,230.0
13,97,11,185,2022-09-29 22:25:25,,120.0,132.0,23.0,73.0,19.0,71.5,15.0,49.0,7.626,2.0,50.551717,-84.8438522,7.626,4246.58,-9.199999999999989,-9.199999999999989,0.34,2022,9,29,22,5.25,230.0
13,97,11,194,2022-09-29 22:25:26,,120.0,132.0,24.5,83.0,18.5,65.0,15.0,60.0,7.496,2.0,50.5517761,-84.843925,7.496,4254.42,-9.199999999999989,-9.199999999999989,0.75,2022,9,29,22,5.25,230.0
13,97,11,204,2022-09-29 22:25:27,,120.0,132.0,23.5,84.0,17.0,67.5,15.0,59.0,7.536,2.0,50.5518308,-84.8440161,7.536,4262.34,-9.199999999999989,-9.199999999999989,0.91,2022,9,29,22,5.25,230.0
13,97,11,217,2022-09-29 22:25:28,,120.0,132.0,22.5,82.0,17.0,72.0,15.0,59.0,7.694,2.0,50.5518899,-84.844098,7.694,4270.41,-9.0,-9.0,1.02,2022,9,29,22,5.25,230.0
13,98,11,222,2022-09-29 22:25:29,,120.0,127.0,23.0,82.0,18.0,72.5,15.0,59.0,7.81,2.0,50.5519536,-84.8441799,7.81,4278.37,-9.0,-9.0,1.08,2022,9,29,22,5.25,230.0
13,98,11,220,2022-09-29 22:25:30,,121.0,127.0,23.0,82.5,19.0,73.0,15.0,61.0,8.006,2.0,50.5520082,-84.8442618,8.006,4285.92,-9.0,-9.0,1.04,2022,9,29,22,5.25,230.0
13,100,11,215,2022-09-29 22:25:31,,121.0,128.0,23.5,82.5,19.5,74.0,15.0,65.0,8.097,2.0,50.5520765,-84.8443346,8.097,4293.89,-9.0,-9.0,0.48,2022,9,29,22,5.25,230.0
13,101,11,204,2022-09-29 22:25:32,,121.0,128.0,23.0,82.0,18.0,68.5,15.0,67.0,8.012,2.0,50.5521448,-84.8443984,8.012,4301.9,-9.0,-9.0,0.0,2022,9,29,22,5.25,230.0
13,101,11,211,2022-09-29 22:25:33,,121.0,128.0,22.0,82.0,17.5,64.0,15.0,67.0,7.741,2.0,50.5522085,-84.8444803,7.741,4309.79,-9.0,-9.0,0.0,2022,9,29,22,5.25,230.0
13,101,11,208,2022-09-29 22:25:34,,122.0,129.0,21.5,81.5,19.0,64.5,15.0,63.0,7.621,2.0,50.5522677,-84.8445531,7.621,4317.46,-9.199999999999989,-9.199999999999989,0.0,2022,9,29,22,5.25,230.0
13,100,11,211,2022-09-29 22:25:35,,122.0,130.0,22.5,80.5,20.0,69.5,15.0,57.0,7.638,2.0,50.5523132,-84.844635,7.638,4324.3,-9.0,-9.0,0.0,2022,9,29,22,5.25,230.0
13,100,11,206,2022-09-29 22:25:36,,122.0,131.0,23.0,80.5,20.0,75.0,15.0,59.0,7.519,2.0,50.5523541,-84.8447169,7.519,4331.21,-9.0,-9.0,0.0,2022,9,29,22,5.25,230.0
13,101,11,194,2022-09-29 22:25:37,,122.0,131.0,22.5,76.0,19.5,73.5,15.0,59.0,7.827,2.0,50.5524042,-84.8448171,7.827,4339.32,-9.199999999999989,-9.199999999999989,0.0,2022,9,29,22,5.25,230.0
13,101,11,161,2022-09-29 22:25:38,,122.0,132.0,22.0,70.0,19.0,69.5,15.0,59.0,7.969,2.0,50.5524497,-84.8449081,7.969,4347.31,-9.199999999999989,-9.199999999999989,0.0,2022,9,29,22,5.25,230.0
13,102,11,147,2022-09-29 22:25:39,,122.0,134.0,21.5,65.5,18.5,66.5,15.0,59.0,8.074,2.0,50.5524816,-84.8450173,8.074,4355.41,-9.399999999999977,-9.399999999999977,0.0,2022,9,29,22,5.25,230.0
13,103,11,155,2022-09-29 22:25:40,,123.0,134.0,21.5,69.0,18.5,66.5,15.0,59.0,8.361,2.0,50.5525134,-84.8451265,8.361,4363.76,-9.399999999999977,-9.399999999999977,0.0,2022,9,29,22,5.25,230.0
13,101,11,165,2022-09-29 22:25:41,,123.0,136.0,18.0,66.0,16.0,60.5,15.0,59.0,8.347,2.0,50.5525635,-84.8452358,8.347,4372.55,-9.399999999999977,-9.399999999999977,0.0,2022,9,29,22,5.25,230.0
13,99,11,184,2022-09-29 22:25:42,,123.0,138.0,21.5,75.5,20.0,70.0,15.0,59.0,8.397,2.0,50.5525953,-84.8453541,8.397,4380.79,-9.399999999999977,-9.399999999999977,0.0,2022,9,29,22,5.25,230.0
13,99,11,165,2022-09-29 22:25:43,,123.0,137.0,21.5,73.0,20.5,71.5,15.0,56.0,8.528,2.0,50.5526226,-84.8454633,8.528,4389.23,-9.399999999999977,-9.399999999999977,0.0,2022,9,29,22,5.25,230.0
13,99,11,139,2022-09-29 22:25:44,,123.0,139.0,15.0,50.5,14.5,57.0,15.0,55.0,8.403,2.0,50.5526545,-84.8455817,8.403,4397.91,-9.399999999999977,-9.399999999999977,0.0,2022,9,29,22,5.25,230.0
13,100,11,150,2022-09-29 22:25:45,,123.0,139.0,20.5,69.0,14.5,56.5,15.0,70.0,8.532,2.0,50.5526864,-84.8457,8.532,4406.35,-9.600000000000023,-9.600000000000023,0.0,2022,9,29,22,5.25,230.0
13,102,11,201,2022-09-29 22:25:46,,124.0,140.0,21.5,73.5,16.0,61.0,15.0,68.0,8.756,2.0,50.5527137,-84.8458183,8.756,4415.08,-9.600000000000023,-9.600000000000023,0.0,2022,9,29,22,5.25,230.0
13,102,11,201,2022-09-29 22:25:47,,124.0,139.0,21.5,72.5,18.0,67.0,15.0,66.0,8.726,2.0,50.5527455,-84.8459366,8.726,4423.94,-9.800000000000011,-9.800000000000011,0.0,2022,9,29,22,5.25,230.0
13,102,11,186,2022-09-29 22:25:48,,124.0,140.0,21.0,71.5,19.5,71.5,15.0,64.0,8.617,2.0,50.5527774,-84.8460641,8.617,4432.76,-10.0,-10.0,0.0,2022,9,29,22,5.25,230.0
13,102,11,175,2022-09-29 22:25:49,,124.0,139.0,20.5,70.5,19.5,71.5,15.0,63.0,8.613,2.0,50.5528047,-84.8461733,8.613,4441.22,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
13,101,11,174,2022-09-29 22:25:50,,124.0,139.0,19.5,71.5,16.5,63.0,15.0,62.0,8.861,2.0,50.5528366,-84.8462916,8.861,4449.99,-10.399999999999977,-10.399999999999977,-0.67,2022,9,29,22,5.25,230.0
13,101,11,190,2022-09-29 22:25:51,,125.0,140.0,20.5,71.0,21.5,71.5,15.0,60.0,8.948,2.0,50.5528684,-84.8464191,8.948,4458.8,-10.399999999999977,-10.399999999999977,-1.4,2022,9,29,22,5.25,230.0
13,102,11,212,2022-09-29 22:25:52,,125.0,140.0,22.0,77.0,25.5,78.5,15.0,61.0,8.731,2.0,50.5528957,-84.8465374,8.731,4467.61,-10.399999999999977,-10.399999999999977,-1.49,2022,9,29,22,5.25,230.0
13,103,11,224,2022-09-29 22:25:53,,125.0,141.0,23.0,84.0,25.0,78.0,15.0,61.0,8.848,3.0,50.5529276,-84.8466557,8.848,4476.44,-10.399999999999977,-10.399999999999977,-1.43,2022,9,29,22,5.25,230.0
13,103,11,217,2022-09-29 22:25:54,,125.0,141.0,20.0,75.5,24.0,75.5,15.0,60.0,8.849,3.0,50.5529549,-84.8467831,8.849,4485.18,-10.399999999999977,-10.399999999999977,-1.26,2022,9,29,22,5.25,230.0
13,104,11,211,2022-09-29 22:25:55,,125.0,142.0,17.0,66.5,23.0,73.0,15.0,57.0,8.83,3.0,50.5529913,-84.8469015,8.83,4494.3,-10.600000000000023,-10.600000000000023,-1.03,2022,9,29,22,5.25,230.0
13,104,11,194,2022-09-29 22:25:56,,126.0,142.0,18.5,66.5,20.0,70.5,15.0,61.0,8.747,3.0,50.5530231,-84.8470198,8.747,4502.98,-10.600000000000023,-10.600000000000023,-0.45,2022,9,29,22,5.25,230.0
13,104,11,177,2022-09-29 22:25:57,,126.0,143.0,20.0,71.0,18.5,69.0,15.0,66.0,8.465,3.0,50.5530596,-84.8471381,8.465,4511.54,-10.800000000000011,-10.800000000000011,-0.24,2022,9,29,22,5.25,230.0
13,104,11,179,2022-09-29 22:25:58,,126.0,141.0,20.5,73.0,19.0,68.0,15.0,63.0,8.519,3.0,50.5530914,-84.8472565,8.519,4520.01,-11.0,-11.0,-0.52,2022,9,29,22,5.25,230.0
13,103,11,177,2022-09-29 22:25:59,,126.0,142.0,18.0,62.0,18.0,63.5,15.0,55.0,8.354,3.0,50.5531233,-84.8473657,8.354,4528.2,-11.199999999999989,-11.199999999999989,-0.66,2022,9,29,22,5.25,230.0
13,102,11,173,2022-09-29 22:26:00,,126.0,142.0,19.0,66.0,18.0,63.5,14.0,61.0,8.55,3.0,50.5531642,-84.8474749,8.55,4536.76,-11.0,-11.0,-0.85,2022,9,29,22,5.25,230.0
13,102,11,175,2022-09-29 22:26:01,,127.0,142.0,18.5,68.0,17.0,61.0,14.0,60.0,8.768,3.0,50.5531961,-84.8475932,8.768,4545.6,-10.800000000000011,-10.800000000000011,-0.94,2022,9,29,22,5.25,230.0
13,102,11,182,2022-09-29 22:26:02,,127.0,140.0,19.5,73.0,17.0,60.0,14.0,60.0,8.362,3.0,50.553237,-84.8477025,8.362,4554.32,-11.0,-11.0,-0.93,2022,9,29,22,5.25,230.0
13,103,11,195,2022-09-29 22:26:03,,127.0,141.0,22.0,82.5,18.5,61.5,14.0,60.0,8.155,3.0,50.5533008,-84.8477935,8.155,4563.33,-11.199999999999989,-11.199999999999989,-0.85,2022,9,29,22,5.25,230.0
13,89,11,190,2022-09-29 22:26:04,,127.0,142.0,21.5,81.5,21.5,70.0,14.0,65.0,8.15,3.0,50.5534009,-84.8478572,8.15,4573.76,-11.199999999999989,-11.199999999999989,-0.4,2022,9,29,22,5.25,230.0
13,59,11,180,2022-09-29 22:26:05,,127.0,143.0,22.5,82.5,19.5,73.5,14.0,64.0,8.131,3.0,50.5535056,-84.8479209,8.131,4584.28,-11.199999999999989,-11.199999999999989,0.0,2022,9,29,22,5.25,230.0
13,29,11,171,2022-09-29 22:26:06,,127.0,144.0,23.5,84.5,16.0,75.5,14.0,62.0,7.637,3.0,50.553592,-84.8479755,7.637,4593.1,-11.199999999999989,-11.199999999999989,0.0,2022,9,29,22,5.25,230.0
13,0,11,0,2022-09-29 22:26:07,,127.0,143.0,25.0,86.0,12.5,78.0,14.0,61.0,7.158,3.0,50.5536649,-84.848021,7.158,4600.64,-11.199999999999989,-11.199999999999989,0.0,2022,9,29,22,5.25,230.0
13,0,11,0,2022-09-29 22:26:08,,127.0,142.0,26.0,87.5,9.0,80.0,14.0,60.0,6.829,3.0,50.5537377,-84.8480484,6.829,4607.86,-11.199999999999989,-11.199999999999989,0.0,2022,9,29,22,5.25,230.0
13,7,11,5,2022-09-29 22:26:09,,127.0,142.0,27.0,89.0,5.5,82.0,14.0,58.0,7.035,3.0,50.5538196,-84.8480575,7.035,4615.36,-11.199999999999989,-11.199999999999989,0.0,2022,9,29,22,5.25,230.0
13,45,11,26,2022-09-29 22:26:10,,127.0,143.0,28.5,90.5,1.5,84.0,14.0,57.0,7.317,3.0,50.553897,-84.8480757,7.317,4622.79,-11.199999999999989,-11.199999999999989,0.0,2022,9,29,22,5.25,230.0
13,87,11,194,2022-09-29 22:26:11,,127.0,142.0,29.5,92.5,6.5,86.5,14.0,56.0,7.429,3.0,50.5539743,-84.8480848,7.429,4630.1,-11.199999999999989,-11.199999999999989,0.0,2022,9,29,22,5.25,230.0
13,91,11,273,2022-09-29 22:26:12,,128.0,141.0,31.0,94.0,18.5,88.5,14.0,56.0,7.416,3.0,50.5540562,-84.8480939,7.416,4637.58,-11.199999999999989,-11.199999999999989,0.0,2022,9,29,22,5.25,230.0
13,93,11,290,2022-09-29 22:26:13,,128.0,141.0,32.0,96.0,31.0,90.5,14.0,57.0,7.42,3.0,50.5541382,-84.8480757,7.42,4645.05,-11.199999999999989,-11.199999999999989,0.0,2022,9,29,22,5.25,230.0
13,102,11,314,2022-09-29 22:26:14,,128.0,142.0,29.5,94.0,33.0,96.5,14.0,58.0,7.228,3.0,50.554211,-84.8480575,7.228,4652.26,-11.199999999999989,-11.199999999999989,0.0,2022,9,29,22,5.25,230.0
13,106,11,297,2022-09-29 22:26:15,,129.0,140.0,26.0,81.5,32.5,96.0,14.0,52.0,7.095,3.0,50.5542884,-84.8480393,7.095,4659.3,-11.0,-11.0,0.0,2022,9,29,22,5.25,230.0
13,105,11,241,2022-09-29 22:26:16,,129.0,139.0,24.0,76.5,29.0,88.5,14.0,55.0,6.925,3.0,50.5543612,-84.8480302,6.925,4666.16,-10.800000000000011,-10.800000000000011,0.0,2022,9,29,22,5.25,230.0
13,105,11,244,2022-09-29 22:26:17,,129.0,137.0,25.0,83.5,26.0,79.5,14.0,58.0,7.156,3.0,50.5544385,-84.8480119,7.156,4673.41,-10.800000000000011,-10.800000000000011,0.0,2022,9,29,22,5.25,230.0
13,104,11,250,2022-09-29 22:26:18,,129.0,139.0,27.5,94.5,25.0,80.5,14.0,57.0,7.019,3.0,50.5545114,-84.8480028,7.019,4680.37,-10.600000000000023,-10.600000000000023,0.0,2022,9,29,22,5.25,230.0
13,104,11,253,2022-09-29 22:26:19,,129.0,137.0,27.0,87.5,25.0,84.0,14.0,56.0,6.828,3.0,50.5545842,-84.8479937,6.828,4687.12,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
13,104,11,255,2022-09-29 22:26:20,,130.0,136.0,22.5,74.5,23.5,79.0,14.0,55.0,6.998,3.0,50.5546615,-84.8479846,6.998,4694.14,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
13,103,11,236,2022-09-29 22:26:21,,130.0,136.0,19.5,69.5,22.5,74.5,14.0,57.0,6.899,3.0,50.5547298,-84.8479755,6.899,4700.88,-10.0,-10.0,0.0,2022,9,29,22,5.25,230.0
13,102,11,217,2022-09-29 22:26:22,,130.0,136.0,20.0,73.0,22.0,72.5,14.0,57.0,6.915,3.0,50.5548072,-84.8479573,6.915,4707.97,-10.0,-10.0,0.0,2022,9,29,22,5.25,230.0
13,99,11,191,2022-09-29 22:26:23,,130.0,135.0,19.0,68.5,22.0,72.5,14.0,53.0,6.817,3.0,50.55488,-84.8479482,6.817,4714.77,-10.0,-10.0,0.0,2022,9,29,22,5.25,230.0
13,85,11,171,2022-09-29 22:26:24,,130.0,135.0,17.0,60.0,19.5,69.0,14.0,59.0,6.288,3.0,50.5549437,-84.8479391,6.288,4720.94,-10.0,-10.0,0.71,2022,9,29,22,5.25,230.0
13,61,11,158,2022-09-29 22:26:25,,130.0,134.0,,,,,14.0,,6.038,3.0,50.5550074,-84.8479209,6.038,4727.18,-10.0,-10.0,1.32,2022,9,29,22,5.25,230.0
13,36,11,145,2022-09-29 22:26:26,,130.0,135.0,,,,,14.0,,5.598,3.0,50.5550757,-84.8479027,5.598,4733.26,-9.800000000000011,-9.800000000000011,1.07,2022,9,29,22,5.25,230.0
13,12,11,132,2022-09-29 22:26:27,,130.0,131.0,,,,,14.0,,4.334,3.0,50.5551303,-84.8478845,4.334,4738.49,-9.600000000000023,-9.600000000000023,0.96,2022,9,29,22,5.25,230.0
13,0,11,0,2022-09-29 22:26:28,,130.0,132.0,,,,,14.0,,2.966,3.0,50.5551713,-84.8478754,2.966,4742.36,-9.600000000000023,-9.600000000000023,0.98,2022,9,29,22,5.25,230.0
13,0,11,0,2022-09-29 22:26:29,,130.0,133.0,,,,,14.0,,2.482,2.0,50.5552031,-84.8478572,2.482,4745.6,-9.399999999999977,-9.399999999999977,1.17,2022,9,29,22,5.25,230.0
13,0,11,0,2022-09-29 22:26:30,,130.0,133.0,,,,,14.0,,2.646,2.0,50.5552259,-84.8478481,2.646,4747.96,-9.199999999999989,-9.199999999999989,1.56,2022,9,29,22,5.25,230.0
13,0,11,0,2022-09-29 22:26:31,,130.0,134.0,,,,,14.0,,1.89,2.0,50.5552441,-84.847839,1.89,4749.6,-9.0,-9.0,2.15,2022,9,29,22,5.25,230.0
13,0,11,0,2022-09-29 22:26:32,,130.0,134.0,,,,,14.0,,1.239,2.0,50.5552577,-84.8478299,1.239,4750.73,-8.800000000000011,-8.800000000000011,2.91,2022,9,29,22,5.25,230.0
13,37,11,155,2022-09-29 22:26:45,,130.0,129.0,39.0,98.0,0.0,0.0,14.0,37.0,2.959,1.0,50.5553215,-84.8478026,2.959,4755.65,-8.399999999999977,-8.399999999999977,0.0,2022,9,29,22,5.25,230.0
13,66,11,369,2022-09-29 22:26:46,,130.0,129.0,32.0,96.0,15.5,51.0,14.0,48.0,4.754,1.0,50.5553806,-84.8478026,4.754,4756.06,-8.399999999999977,-8.399999999999977,0.0,2022,9,29,22,5.25,230.0
13,84,11,504,2022-09-29 22:26:47,,130.0,129.0,26.0,94.5,30.0,99.0,14.0,54.0,6.162,2.0,50.5554534,-84.8478026,6.162,4762.73,-8.600000000000023,-8.600000000000023,0.0,2022,9,29,22,5.25,230.0
13,100,11,610,2022-09-29 22:26:48,,131.0,128.0,31.5,99.0,26.0,97.5,14.0,51.0,6.995,2.0,50.5555263,-84.8477844,6.995,4770.01,-8.800000000000011,-8.800000000000011,0.0,2022,9,29,22,5.25,230.0
13,103,11,557,2022-09-29 22:26:49,,132.0,126.0,28.5,97.5,25.0,97.5,14.0,46.0,7.652,2.0,50.5556127,-84.8477571,7.652,4777.88,-8.800000000000011,-8.800000000000011,0.0,2022,9,29,22,5.25,230.0
13,103,11,464,2022-09-29 22:26:50,,132.0,127.0,26.0,97.0,30.5,97.0,14.0,48.0,8.295,2.0,50.5556992,-84.8477389,8.295,4786.35,-9.0,-9.0,0.0,2022,9,29,22,5.25,230.0
13,108,11,464,2022-09-29 22:26:51,,133.0,125.0,24.5,95.5,36.0,96.5,14.0,51.0,8.699,2.0,50.5557948,-84.8477116,8.699,4795.22,-9.199999999999989,-9.199999999999989,0.0,2022,9,29,22,5.25,230.0
13,107,11,370,2022-09-29 22:26:52,,133.0,124.0,22.5,86.0,32.0,96.0,14.0,53.0,9.123,2.0,50.5558903,-84.8476934,9.123,4804.5,-9.399999999999977,-9.399999999999977,0.0,2022,9,29,22,5.25,230.0
13,108,11,297,2022-09-29 22:26:53,,133.0,124.0,21.0,77.0,28.0,96.0,14.0,52.0,9.486,2.0,50.555995,-84.8476752,9.486,4814.14,-9.600000000000023,-9.600000000000023,0.0,2022,9,29,22,5.25,230.0
13,107,11,252,2022-09-29 22:26:54,,133.0,125.0,18.5,66.0,22.0,77.5,14.0,40.0,9.775,2.0,50.5560997,-84.8476661,9.775,4823.96,-10.0,-10.0,0.0,2022,9,29,22,5.25,230.0
13,109,11,242,2022-09-29 22:26:55,,134.0,125.0,23.5,76.0,18.5,67.0,14.0,53.0,10.04,2.0,50.5562089,-84.8476843,10.04,4834.09,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
13,110,11,295,2022-09-29 22:26:56,,134.0,124.0,30.5,92.0,20.5,74.0,14.0,51.0,10.175,2.0,50.5563136,-84.8477116,10.175,4844.27,-10.800000000000011,-10.800000000000011,-1.22,2022,9,29,22,5.25,230.0
13,111,11,366,2022-09-29 22:26:57,,134.0,124.0,29.0,85.0,28.5,97.0,14.0,43.0,10.052,2.0,50.5564137,-84.8477753,10.052,4854.31,-11.0,-11.0,-2.59,2022,9,29,22,5.25,230.0
13,110,12,361,2022-09-29 22:26:58,,135.0,123.0,31.0,92.0,25.5,84.5,14.0,56.0,9.96,2.0,50.5565047,-84.847839,9.96,4864.33,-11.0,-11.0,-2.61,2022,9,29,22,5.25,230.0
13,108,12,350,2022-09-29 22:26:59,,135.0,122.0,32.0,94.5,25.5,84.5,14.0,51.0,9.46,2.0,50.5565867,-84.84793,9.46,4873.96,-11.0,-11.0,-2.51,2022,9,29,22,5.25,230.0
13,106,12,325,2022-09-29 22:27:00,,135.0,122.0,33.0,96.0,26.5,87.5,14.0,52.0,9.306,2.0,50.5566549,-84.8480393,9.306,4883.41,-11.0,-11.0,-2.26,2022,9,29,22,5.25,230.0
