timestamp,battery_soc,cadence,calories,power,left_right_balance,temperature,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
2023-02-07 01:45:07,,92.0,24.0,121.0,55.0,12.0,24.0,77.0,19.0,60.5,939.2,9.2,2.0,50.5300379,-84.8148253,9.2,112.79999999999995,2.0,0.0,112.79999999999995,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:45:08,,92.0,24.0,127.0,56.0,11.0,23.0,74.5,17.5,57.5,948.43,9.201,2.0,50.5299434,-84.8147864,9.201,112.79999999999995,2.0,0.0,112.79999999999995,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:45:09,,93.0,24.0,141.0,52.0,11.0,22.0,72.0,16.5,54.5,958.16,9.238,2.0,50.5298461,-84.8147311,9.238,112.79999999999995,2.0,0.0,112.79999999999995,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:45:10,,94.0,24.0,168.0,53.0,11.0,24.5,83.5,18.0,59.5,967.41,9.35,2.0,50.5297517,-84.8146856,9.35,112.60000000000002,2.0,0.0,112.60000000000002,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:45:11,,95.0,24.0,226.0,53.0,11.0,24.0,81.5,22.5,77.5,976.78,9.517,2.0,50.5296581,-84.8146401,9.517,112.60000000000002,2.0,0.0,112.60000000000002,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:45:12,,96.0,25.0,223.0,52.0,11.0,22.5,76.5,25.0,87.0,986.36,9.613,2.0,50.5295617,-84.8145935,9.613,112.60000000000002,2.0,0.0,112.60000000000002,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:45:13,,97.0,25.0,217.0,54.0,11.0,21.0,74.0,23.5,83.0,995.26,9.617,2.0,50.5294721,-84.814544,9.617,112.39999999999998,2.0,0.0,112.39999999999998,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:45:14,,97.0,25.0,207.0,55.0,11.0,19.5,71.5,22.5,78.5,1005.43,9.636,2.0,50.5293704,-84.8144955,9.636,112.39999999999998,2.0,0.0,112.39999999999998,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:45:15,,84.0,25.0,194.0,49.0,11.0,18.5,69.0,21.5,74.5,1015.27,9.707,2.0,50.5292714,-84.8144495,9.707,112.39999999999998,2.0,0.0,112.39999999999998,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:45:16,,74.0,25.0,150.0,62.0,11.0,26.0,83.5,22.0,77.0,1025.4,9.766,2.0,50.5291664,-84.8144033,9.766,112.39999999999998,2.0,0.0,112.39999999999998,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:45:17,,85.0,26.0,167.0,61.0,11.0,30.0,92.5,21.5,71.5,1035.34,9.882,2.0,50.5290662,-84.8143553,9.882,112.39999999999998,2.0,0.0,112.39999999999998,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:45:18,,96.0,26.0,199.0,56.0,11.0,28.5,89.5,21.0,66.0,1045.33,9.995,2.0,50.5289653,-84.8143033,9.995,112.39999999999998,2.0,0.0,112.39999999999998,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:45:19,,97.0,26.0,214.0,54.0,11.0,26.5,81.5,28.0,91.5,1055.46,10.096,2.0,50.5288618,-84.8142554,10.096,112.39999999999998,2.0,0.0,112.39999999999998,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:45:20,,92.0,26.0,218.0,59.0,11.0,22.5,79.5,22.5,83.0,1065.7,10.177,2.0,50.5287602,-84.8142031,10.177,112.20000000000005,2.0,0.0,112.20000000000005,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:45:21,,87.0,26.0,225.0,57.0,11.0,26.0,86.0,22.5,78.5,1075.97,10.247,2.0,50.5286552,-84.8141549,10.247,112.20000000000005,2.0,0.0,112.20000000000005,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:45:22,,88.0,27.0,237.0,54.0,11.0,27.5,91.5,24.5,81.5,1086.37,10.427,2.0,50.5285503,-84.8141002,10.427,112.20000000000005,2.0,0.0,112.20000000000005,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:45:23,,89.0,27.0,252.0,51.0,11.0,26.5,91.0,26.0,88.0,1096.78,10.583,2.0,50.528447,-84.8140469,10.583,112.0,2.0,0.0,112.0,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:45:24,,84.0,27.0,254.0,47.0,11.0,27.0,85.5,24.5,83.5,1107.04,10.595,2.0,50.5283419,-84.8139963,10.595,112.0,2.0,0.0,112.0,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:45:25,,60.0,27.0,209.0,46.0,11.0,27.0,86.5,22.0,78.0,1118.35,10.869,2.0,50.528227,-84.8139436,10.869,112.0,2.0,0.0,112.0,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:45:26,,52.0,27.0,133.0,45.0,11.0,27.5,90.5,19.5,71.5,1129.54,11.497,2.0,50.5281175,-84.8138773,11.497,112.0,2.0,0.0,112.0,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:45:27,,92.0,28.0,136.0,46.0,11.0,26.5,91.0,18.0,67.5,1140.48,11.178,2.0,50.528013,-84.8138069,11.178,111.79999999999995,2.0,0.0,111.79999999999995,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:45:28,,93.0,28.0,154.0,50.0,11.0,23.5,82.5,20.0,69.5,1150.33,10.674,2.0,50.5279178,-84.813742,10.674,111.79999999999995,2.0,0.0,111.79999999999995,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:45:29,,95.0,28.0,173.0,53.0,10.0,20.0,74.5,21.5,71.5,1162.52,10.752,2.0,50.5277993,-84.8136706,10.752,111.60000000000002,2.0,0.0,111.60000000000002,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:45:30,,96.0,28.0,158.0,57.0,10.0,20.5,73.5,22.5,73.0,1173.5,11.002,2.0,50.5276893,-84.8136095,11.002,111.20000000000005,2.0,0.0,111.20000000000005,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:45:31,,97.0,28.0,169.0,58.0,10.0,21.5,74.5,23.0,75.0,1184.6,11.414,2.0,50.5275779,-84.8135538,11.414,110.79999999999995,2.0,0.0,110.79999999999995,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:45:32,,99.0,28.0,170.0,59.0,10.0,22.0,75.5,22.5,73.5,1196.41,11.582,2.0,50.5274604,-84.8134911,11.582,110.60000000000002,2.0,0.0,110.60000000000002,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:45:33,,101.0,29.0,165.0,61.0,10.0,22.0,76.5,18.0,63.5,1208.11,11.662,2.0,50.5273422,-84.8134342,11.662,110.20000000000005,2.0,0.0,110.20000000000005,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:45:34,,102.0,29.0,162.0,60.0,10.0,22.0,75.0,17.5,62.5,1219.87,11.814,2.0,50.5272239,-84.8133705,11.814,109.79999999999995,2.0,0.0,109.79999999999995,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:45:35,,103.0,29.0,164.0,55.0,10.0,20.0,69.0,16.5,61.0,1231.61,11.817,2.0,50.5271069,-84.8133102,11.817,109.60000000000002,2.0,1.0,109.60000000000002,-0.99,2023,2,7,1,5.97,189.0
2023-02-07 01:45:36,,104.0,29.0,172.0,52.0,10.0,19.0,68.5,17.5,64.0,1243.73,11.832,2.0,50.5269826,-84.8132545,11.832,109.60000000000002,2.0,2.0,109.60000000000002,-2.31,2023,2,7,1,5.97,189.0
2023-02-07 01:45:37,,104.0,29.0,196.0,50.0,10.0,20.0,73.0,19.5,72.0,1255.71,11.939,2.0,50.5268629,-84.8131998,11.939,109.39999999999998,2.0,2.0,109.39999999999998,-2.25,2023,2,7,1,5.97,189.0
2023-02-07 01:45:38,,105.0,30.0,204.0,48.0,10.0,21.0,77.5,22.0,80.0,1267.8,12.085,2.0,50.5267401,-84.8131428,12.085,109.20000000000005,2.0,2.0,109.20000000000005,-2.07,2023,2,7,1,5.97,189.0
2023-02-07 01:45:39,,105.0,30.0,211.0,44.0,10.0,22.0,78.0,20.5,76.5,1280.07,12.148,2.0,50.5266156,-84.8130789,12.148,108.79999999999995,2.0,2.0,108.79999999999995,-1.85,2023,2,7,1,5.97,189.0
2023-02-07 01:45:40,,105.0,30.0,219.0,55.0,10.0,22.5,78.5,19.0,73.5,1292.32,12.073,2.0,50.5264897,-84.8130153,12.073,108.79999999999995,2.0,2.0,108.79999999999995,-1.66,2023,2,7,1,5.97,189.0
2023-02-07 01:45:41,,104.0,30.0,244.0,55.0,10.0,22.5,78.5,20.5,76.0,1304.36,11.897,2.0,50.5263693,-84.8129546,11.897,108.60000000000002,2.0,2.0,108.60000000000002,-1.54,2023,2,7,1,5.97,189.0
2023-02-07 01:45:42,,103.0,31.0,246.0,53.0,10.0,22.5,78.5,22.5,79.5,1316.38,11.774,2.0,50.5262493,-84.8128968,11.774,108.20000000000005,2.0,3.0,108.20000000000005,-1.45,2023,2,7,1,5.97,189.0
2023-02-07 01:45:43,,101.0,31.0,257.0,51.0,10.0,23.5,78.0,20.5,73.0,1328.15,11.703,2.0,50.5261314,-84.8128333,11.703,108.20000000000005,2.0,3.0,108.20000000000005,-1.41,2023,2,7,1,5.97,189.0
2023-02-07 01:45:44,,100.0,31.0,264.0,57.0,10.0,25.0,83.5,20.5,73.5,1339.68,11.43,2.0,50.5260144,-84.8127749,11.43,108.20000000000005,2.0,3.0,108.20000000000005,-1.42,2023,2,7,1,5.97,189.0
2023-02-07 01:45:45,,99.0,31.0,275.0,56.0,10.0,25.5,88.5,22.0,76.0,1351.1,11.082,2.0,50.5258972,-84.8127271,11.082,108.0,2.0,3.0,108.0,-1.45,2023,2,7,1,5.97,189.0
2023-02-07 01:45:46,,99.0,32.0,287.0,53.0,10.0,25.5,90.5,23.5,81.0,1362.65,11.062,2.0,50.5257808,-84.8126718,11.062,107.79999999999995,2.0,3.0,107.79999999999995,-1.44,2023,2,7,1,5.97,189.0
2023-02-07 01:45:47,,98.0,32.0,298.0,51.0,10.0,26.5,92.0,24.5,89.5,1374.26,10.96,2.0,50.5256633,-84.8126146,10.96,107.79999999999995,2.0,4.0,107.79999999999995,-1.35,2023,2,7,1,5.97,189.0
2023-02-07 01:45:48,,97.0,32.0,317.0,51.0,10.0,26.0,89.0,26.0,91.0,1385.77,10.982,2.0,50.5255494,-84.8125532,10.982,107.79999999999995,2.0,4.0,107.79999999999995,-1.2,2023,2,7,1,5.97,189.0
2023-02-07 01:45:49,,95.0,33.0,340.0,56.0,10.0,26.0,90.5,25.0,88.5,1396.76,10.692,2.0,50.5254378,-84.8124985,10.692,108.20000000000005,2.0,4.0,108.20000000000005,-0.63,2023,2,7,1,5.97,189.0
2023-02-07 01:45:50,,93.0,33.0,356.0,54.0,10.0,27.0,92.5,25.5,89.0,1407.16,10.333,2.0,50.525335,-84.8124442,10.333,108.60000000000002,2.0,4.0,108.60000000000002,-0.13,2023,2,7,1,5.97,189.0
2023-02-07 01:45:51,,92.0,33.0,366.0,53.0,10.0,28.0,93.5,28.0,93.0,1417.39,10.068,2.0,50.5252318,-84.8123942,10.068,108.60000000000002,2.0,4.0,108.60000000000002,-0.1,2023,2,7,1,5.97,189.0
2023-02-07 01:45:52,,91.0,34.0,357.0,52.0,10.0,29.0,94.5,30.0,97.0,1427.63,10.156,2.0,50.5251243,-84.8123531,10.156,108.60000000000002,3.0,4.0,108.60000000000002,0.38,2023,2,7,1,5.97,189.0
2023-02-07 01:45:53,,89.0,34.0,334.0,54.0,10.0,23.0,83.0,27.5,94.0,1437.77,10.06,2.0,50.5250222,-84.8123038,10.06,108.60000000000002,3.0,4.0,108.60000000000002,0.76,2023,2,7,1,5.97,189.0
2023-02-07 01:45:54,,88.0,34.0,287.0,55.0,9.0,23.0,85.5,26.5,92.0,1447.92,9.737,2.0,50.5249194,-84.8122645,9.737,108.79999999999995,3.0,4.0,108.79999999999995,1.05,2023,2,7,1,5.97,189.0
2023-02-07 01:45:55,,97.0,35.0,325.0,55.0,9.0,24.5,90.5,25.5,90.0,1457.81,9.497,2.0,50.524816,-84.812219,9.497,108.79999999999995,3.0,4.0,108.79999999999995,1.22,2023,2,7,1,5.97,189.0
2023-02-07 01:45:56,,97.0,35.0,413.0,54.0,9.0,25.5,95.0,25.0,88.5,1467.76,9.481,2.0,50.5247156,-84.8121709,9.481,108.79999999999995,3.0,4.0,108.79999999999995,1.19,2023,2,7,1,5.97,189.0
2023-02-07 01:45:57,,97.0,36.0,458.0,54.0,9.0,26.5,96.0,25.0,88.5,1477.96,9.91,2.0,50.5246143,-84.8121187,9.91,108.79999999999995,3.0,4.0,108.79999999999995,1.03,2023,2,7,1,5.97,189.0
2023-02-07 01:45:58,,97.0,36.0,448.0,52.0,9.0,27.0,95.0,25.5,92.0,1488.22,10.04,2.0,50.5245099,-84.812071,10.04,108.79999999999995,3.0,4.0,108.79999999999995,0.52,2023,2,7,1,5.97,189.0
2023-02-07 01:45:59,,97.0,36.0,413.0,49.0,9.0,27.5,94.0,26.0,95.0,1498.43,10.046,2.0,50.5244077,-84.8120147,10.046,109.0,3.0,4.0,109.0,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:46:00,,96.0,37.0,379.0,52.0,9.0,27.0,92.5,26.5,96.0,1508.63,9.748,2.0,50.5243074,-84.8119526,9.748,109.0,3.0,4.0,109.0,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:46:01,,95.0,37.0,342.0,54.0,9.0,25.5,90.5,26.5,94.5,1518.17,9.124,2.0,50.524213,-84.8118979,9.124,109.39999999999998,3.0,4.0,109.39999999999998,0.2,2023,2,7,1,5.97,189.0
2023-02-07 01:46:02,,94.0,37.0,294.0,53.0,9.0,24.5,88.5,27.0,93.5,1527.56,9.488,2.0,50.5241213,-84.811846,9.488,109.60000000000002,3.0,4.0,109.60000000000002,0.53,2023,2,7,1,5.97,189.0
2023-02-07 01:46:03,,94.0,38.0,287.0,52.0,9.0,23.5,87.0,27.0,92.0,1536.92,9.459,2.0,50.5240274,-84.8117991,9.459,109.60000000000002,3.0,4.0,109.60000000000002,0.67,2023,2,7,1,5.97,189.0
2023-02-07 01:46:04,,92.0,38.0,275.0,52.0,9.0,23.0,86.0,25.5,89.0,1546.41,9.162,2.0,50.5239314,-84.8117459,9.162,110.0,4.0,4.0,110.0,0.89,2023,2,7,1,5.97,189.0
2023-02-07 01:46:05,,89.0,38.0,265.0,52.0,9.0,22.5,82.0,23.0,82.0,1555.15,8.58,2.0,50.5238437,-84.8117009,8.58,110.20000000000005,4.0,4.0,110.20000000000005,1.21,2023,2,7,1,5.97,189.0
2023-02-07 01:46:06,,87.0,38.0,220.0,53.0,9.0,19.5,69.5,19.5,69.5,1563.37,8.071,2.0,50.5237624,-84.8116551,8.071,110.60000000000002,4.0,4.0,110.60000000000002,1.57,2023,2,7,1,5.97,189.0
2023-02-07 01:46:07,,83.0,38.0,156.0,54.0,9.0,16.5,57.0,16.0,57.5,1571.9,8.163,2.0,50.5236813,-84.8116063,8.163,110.60000000000002,4.0,4.0,110.60000000000002,1.9,2023,2,7,1,5.97,189.0
2023-02-07 01:46:08,,81.0,39.0,145.0,63.0,9.0,21.0,74.0,16.0,54.0,1580.43,8.338,2.0,50.5235953,-84.8115569,8.338,110.79999999999995,5.0,4.0,110.79999999999995,2.16,2023,2,7,1,5.97,189.0
2023-02-07 01:46:09,,83.0,39.0,240.0,56.0,9.0,26.0,89.5,16.5,53.5,1588.96,8.321,2.0,50.5235088,-84.8115205,8.321,111.0,5.0,4.0,111.0,2.33,2023,2,7,1,5.97,189.0
2023-02-07 01:46:10,,86.0,39.0,339.0,51.0,9.0,27.5,95.0,18.5,59.0,1597.5,8.279,2.0,50.5234199,-84.8114865,8.279,111.20000000000005,5.0,4.0,111.20000000000005,2.38,2023,2,7,1,5.97,189.0
2023-02-07 01:46:11,,94.0,40.0,393.0,50.0,9.0,26.0,93.0,24.0,76.0,1606.29,8.206,2.0,50.5233272,-84.811457,8.206,111.39999999999998,5.0,4.0,111.39999999999998,2.33,2023,2,7,1,5.97,189.0
2023-02-07 01:46:12,,95.0,40.0,376.0,51.0,9.0,25.0,91.5,30.0,93.0,1614.61,8.199,2.0,50.5232417,-84.8114229,8.199,111.39999999999998,5.0,4.0,111.39999999999998,2.2,2023,2,7,1,5.97,189.0
2023-02-07 01:46:13,,95.0,40.0,360.0,51.0,9.0,24.0,85.5,24.0,88.5,1622.56,8.127,3.0,50.5231614,-84.8113933,8.127,111.60000000000002,6.0,4.0,111.60000000000002,1.98,2023,2,7,1,5.97,189.0
2023-02-07 01:46:14,,96.0,41.0,374.0,48.0,9.0,23.0,84.5,22.0,89.5,1630.62,7.921,3.0,50.5230808,-84.8113566,7.921,112.0,6.0,4.0,112.0,1.79,2023,2,7,1,5.97,189.0
2023-02-07 01:46:15,,95.0,41.0,389.0,44.0,9.0,17.5,67.5,24.0,93.0,1638.98,7.731,3.0,50.5229946,-84.8113179,7.731,112.20000000000005,6.0,4.0,112.20000000000005,1.76,2023,2,7,1,5.97,189.0
2023-02-07 01:46:16,,79.0,41.0,255.0,41.0,9.0,3.5,16.5,24.5,86.5,1647.36,7.836,3.0,50.5229081,-84.8112799,7.836,112.60000000000002,6.0,4.0,112.60000000000002,1.84,2023,2,7,1,5.97,189.0
2023-02-07 01:46:17,,52.0,41.0,175.0,43.0,9.0,5.0,23.0,24.5,87.5,1656.08,7.735,2.0,50.5228162,-84.8112641,7.735,112.79999999999995,6.0,4.0,112.79999999999995,2.05,2023,2,7,1,5.97,189.0
2023-02-07 01:46:18,,25.0,41.0,95.0,44.0,9.0,6.5,29.5,25.0,88.0,1665.55,7.479,2.0,50.5227158,-84.8112499,7.479,113.20000000000005,7.0,4.0,113.20000000000005,2.36,2023,2,7,1,5.97,189.0
2023-02-07 01:46:19,,0.0,41.0,0.0,46.0,9.0,8.0,36.0,25.0,89.0,1673.75,7.365,2.0,50.5226285,-84.8112226,7.365,113.20000000000005,7.0,4.0,113.20000000000005,2.66,2023,2,7,1,5.97,189.0
2023-02-07 01:46:20,,0.0,41.0,0.0,47.0,9.0,9.5,42.5,25.5,90.0,1680.93,6.755,2.0,50.5225535,-84.8111977,6.755,113.20000000000005,7.0,4.0,113.20000000000005,2.84,2023,2,7,1,5.97,189.0
2023-02-07 01:46:21,,0.0,41.0,0.0,48.0,8.0,11.0,49.0,25.5,90.5,1686.44,6.017,2.0,50.5224951,-84.8111772,6.017,113.39999999999998,8.0,4.0,113.39999999999998,2.86,2023,2,7,1,5.97,189.0
2023-02-07 01:46:22,,0.0,41.0,0.0,50.0,8.0,13.0,55.5,25.5,91.5,1688.95,3.096,2.0,50.5224691,-84.8111546,3.096,113.39999999999998,8.0,4.0,113.39999999999998,2.7,2023,2,7,1,5.97,189.0
2023-02-07 01:46:28,,27.0,41.0,60.0,58.0,8.0,22.0,94.5,27.0,96.0,1689.89,4.484,2.0,50.5224042,-84.8110931,4.484,113.79999999999995,8.0,4.0,113.79999999999995,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:46:29,,46.0,42.0,128.0,49.0,8.0,23.5,98.0,25.5,92.0,1693.66,3.986,2.0,50.522372,-84.8110575,3.986,113.79999999999995,8.0,4.0,113.79999999999995,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:46:30,,53.0,42.0,182.0,47.0,8.0,24.5,98.0,25.0,88.5,1698.37,4.45,3.0,50.5223308,-84.8110199,4.45,113.79999999999995,8.0,4.0,113.79999999999995,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:46:31,,60.0,42.0,232.0,49.0,8.0,23.0,94.0,28.0,91.0,1703.77,5.147,3.0,50.522279,-84.8109807,5.147,113.79999999999995,8.0,4.0,113.79999999999995,0.0,2023,2,7,1,5.97,189.0
