timestamp,battery_soc,cadence,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,left_right_balance,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,grade,heart_rate,year,month,day,hour,wind_speed,wind_direction
2022-06-14 00:14:27,,100.0,20.5,73.0,233.0,27.0,86.5,43.0,20.0,13540.35,7.372,3.0,50.4068273,-84.4620162,7.372,43.799999999999955,43.799999999999955,2.06,154.0,2022,6,14,0,2.32,353.0
2022-06-14 00:14:28,,102.0,23.0,81.5,278.0,25.5,84.0,48.0,20.0,13548.24,7.82,3.0,50.406774,-84.4621049,7.82,43.799999999999955,43.799999999999955,1.57,154.0,2022,6,14,0,2.32,353.0
2022-06-14 00:14:29,,101.0,24.0,83.5,224.0,24.0,80.5,53.0,20.0,13555.88,7.687,3.0,50.4067206,-84.4621887,7.687,43.60000000000002,43.60000000000002,1.18,154.0,2022,6,14,0,2.32,353.0
2022-06-14 00:14:30,,102.0,20.5,73.5,216.0,24.0,77.5,51.0,20.0,13563.3,7.477,3.0,50.4066667,-84.4622678,7.477,43.60000000000002,43.60000000000002,0.73,154.0,2022,6,14,0,2.32,353.0
2022-06-14 00:14:31,,103.0,21.5,76.5,132.0,20.0,70.0,64.0,20.0,13570.48,7.053,3.0,50.4066139,-84.4623434,7.053,43.39999999999998,43.39999999999998,0.23,154.0,2022,6,14,0,2.32,353.0
2022-06-14 00:14:32,,101.0,19.0,71.0,166.0,20.5,71.5,59.0,20.0,13577.45,6.792,3.0,50.4065617,-84.4624157,6.792,43.200000000000045,43.200000000000045,-0.26,153.0,2022,6,14,0,2.32,353.0
2022-06-14 00:14:33,,96.0,19.5,72.5,105.0,19.0,66.5,53.0,20.0,13585.54,7.241,3.0,50.4065026,-84.4625014,7.241,43.0,43.0,-1.3,153.0,2022,6,14,0,2.32,353.0
2022-06-14 00:14:34,,91.0,11.5,84.5,42.0,16.0,55.5,27.0,20.0,13595.36,9.04,3.0,50.4064349,-84.46261,9.04,42.60000000000002,42.60000000000002,-2.56,152.0,2022,6,14,0,2.32,353.0
2022-06-14 00:14:35,,86.0,0.0,92.0,44.0,11.5,54.0,6.0,20.0,13606.48,10.663,3.0,50.4063638,-84.4627391,10.663,42.0,42.0,-3.53,152.0,2022,6,14,0,2.32,353.0
2022-06-14 00:14:36,,80.0,0.0,99.0,86.0,1.5,63.0,21.0,20.0,13617.17,10.688,3.0,50.406303,-84.4628702,10.688,41.39999999999998,41.39999999999998,-4.13,152.0,2022,6,14,0,2.32,353.0
2022-06-14 00:14:37,,68.0,0.0,100.0,135.0,0.0,71.5,76.0,20.0,13628.89,11.432,3.0,50.4062434,-84.4630193,11.432,41.0,41.0,-4.12,151.0,2022,6,14,0,2.32,353.0
2022-06-14 00:14:38,,73.0,13.0,93.5,233.0,13.0,80.0,82.0,20.0,13641.36,12.211,3.0,50.4061897,-84.4631842,12.211,40.39999999999998,40.39999999999998,-4.14,152.0,2022,6,14,0,2.32,353.0
2022-06-14 00:14:39,,81.0,23.5,81.0,237.0,27.0,88.0,57.0,20.0,13654.48,12.999,3.0,50.4061472,-84.4633648,12.999,39.200000000000045,39.200000000000045,-4.34,152.0,2022,6,14,0,2.32,353.0
2022-06-14 00:14:40,,91.0,20.5,75.0,243.0,28.0,92.5,49.0,20.0,13668.78,13.938,3.0,50.4061086,-84.4635649,13.938,38.39999999999998,38.39999999999998,-4.75,152.0,2022,6,14,0,2.32,353.0
2022-06-14 00:14:41,,99.0,19.0,71.5,269.0,24.0,78.5,56.0,20.0,13683.11,14.175,3.0,50.406076,-84.4637674,14.175,37.799999999999955,37.799999999999955,-5.43,152.0,2022,6,14,0,2.32,353.0
2022-06-14 00:14:42,,99.0,20.5,73.5,409.0,24.5,79.5,53.0,20.0,13697.15,14.097,3.0,50.4060422,-84.4639651,14.097,37.200000000000045,37.200000000000045,-5.97,152.0,2022,6,14,0,2.32,353.0
2022-06-14 00:14:43,,98.0,25.5,84.0,414.0,25.0,85.5,51.0,20.0,13710.5,13.531,3.0,50.4060025,-84.4641505,13.531,36.60000000000002,36.60000000000002,-6.12,152.0,2022,6,14,0,2.32,353.0
2022-06-14 00:14:44,,98.0,29.0,94.0,418.0,26.0,91.5,50.0,20.0,13722.86,12.682,2.0,50.4059502,-84.4643141,12.682,36.39999999999998,36.39999999999998,-5.78,152.0,2022,6,14,0,2.32,353.0
2022-06-14 00:14:45,,98.0,28.0,94.0,442.0,27.0,92.0,49.0,20.0,13735.3,12.505,2.0,50.4058767,-84.4644636,12.505,36.200000000000045,36.200000000000045,-4.78,153.0,2022,6,14,0,2.32,353.0
2022-06-14 00:14:46,,101.0,29.5,94.0,472.0,28.5,93.5,50.0,20.0,13747.41,12.149,2.0,50.4057931,-84.4645973,12.149,36.39999999999998,36.39999999999998,-3.38,155.0,2022,6,14,0,2.32,353.0
2022-06-14 00:14:47,,102.0,27.0,89.5,519.0,30.0,95.5,49.0,20.0,13759.12,11.809,2.0,50.4057038,-84.4647164,11.809,36.799999999999955,36.799999999999955,-1.98,158.0,2022,6,14,0,2.32,353.0
2022-06-14 00:14:48,,107.0,26.0,89.0,684.0,30.5,95.5,51.0,20.0,13770.12,11.208,2.0,50.4056138,-84.4648194,11.208,37.60000000000002,37.60000000000002,-0.28,159.0,2022,6,14,0,2.32,353.0
2022-06-14 00:14:49,,104.0,25.0,95.0,761.0,31.0,91.5,62.0,20.0,13780.4,10.514,2.0,50.4055248,-84.464907,10.514,38.200000000000045,38.200000000000045,1.22,160.0,2022,6,14,0,2.32,353.0
2022-06-14 00:14:50,,101.0,25.0,95.5,754.0,30.5,92.5,61.0,20.0,13790.36,10.097,2.0,50.405435,-84.4649854,10.097,38.799999999999955,38.799999999999955,2.54,161.0,2022,6,14,0,2.32,353.0
2022-06-14 00:14:51,,99.0,25.0,98.0,675.0,27.0,99.0,52.0,20.0,13800.43,10.085,2.0,50.4053471,-84.4650701,10.085,39.39999999999998,39.39999999999998,3.95,161.0,2022,6,14,0,2.32,353.0
2022-06-14 00:14:52,,96.0,23.0,98.0,622.0,26.0,99.5,51.0,20.0,13810.42,10.021,3.0,50.4052676,-84.4651664,10.021,40.200000000000045,40.200000000000045,5.13,161.0,2022,6,14,0,2.32,353.0
2022-06-14 00:14:53,,92.0,22.0,97.0,508.0,25.0,99.5,50.0,20.0,13820.34,9.941,3.0,50.4051986,-84.4652755,9.941,40.799999999999955,40.799999999999955,5.94,162.0,2022,6,14,0,2.32,353.0
2022-06-14 00:14:54,,91.0,21.5,96.5,377.0,24.5,99.5,45.0,20.0,13829.56,9.404,3.0,50.4051414,-84.4653842,9.404,41.0,41.0,6.41,162.0,2022,6,14,0,2.32,353.0
2022-06-14 00:14:55,,91.0,21.5,96.5,287.0,24.5,99.5,35.0,20.0,13838.7,9.223,3.0,50.4050839,-84.4654912,9.223,41.200000000000045,41.200000000000045,6.16,162.0,2022,6,14,0,2.32,353.0
2022-06-14 00:14:56,,90.0,23.5,88.5,262.0,26.5,89.0,46.0,20.0,13847.9,9.185,2.0,50.4050237,-84.4655967,9.185,41.60000000000002,41.60000000000002,5.43,162.0,2022,6,14,0,2.32,353.0
2022-06-14 00:14:57,,89.0,23.0,83.5,238.0,26.0,87.5,50.0,20.0,13856.93,9.071,2.0,50.4049617,-84.465697,9.071,41.799999999999955,41.799999999999955,4.65,162.0,2022,6,14,0,2.32,353.0
2022-06-14 00:14:58,,96.0,21.5,77.0,272.0,25.0,86.0,51.0,20.0,13865.98,9.085,2.0,50.404897,-84.4657947,9.085,41.799999999999955,41.799999999999955,3.46,161.0,2022,6,14,0,2.32,353.0
2022-06-14 00:14:59,,98.0,20.0,73.0,291.0,24.5,78.0,49.0,20.0,13875.16,9.131,3.0,50.4048308,-84.465893,9.131,42.0,42.0,2.54,161.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:00,,97.0,21.5,75.5,359.0,25.0,79.5,52.0,20.0,13884.1,8.976,3.0,50.4047678,-84.4659905,8.976,42.200000000000045,42.200000000000045,2.27,161.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:01,,97.0,31.0,93.5,305.0,29.5,89.0,52.0,20.0,13893.12,8.786,2.0,50.4047091,-84.4660941,8.786,42.39999999999998,42.39999999999998,1.97,161.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:02,,96.0,24.5,80.0,244.0,33.0,95.5,49.0,20.0,13902.05,8.628,2.0,50.404658,-84.4662033,8.628,42.60000000000002,42.60000000000002,1.67,160.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:03,,95.0,21.5,74.0,165.0,34.5,97.5,48.0,20.0,13911.29,8.914,2.0,50.4046115,-84.4663211,8.914,42.60000000000002,42.60000000000002,1.73,160.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:04,,92.0,19.0,68.5,205.0,22.5,75.5,41.0,20.0,13921.14,9.57,2.0,50.404563,-84.4664478,9.57,42.60000000000002,42.60000000000002,1.64,161.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:05,,96.0,17.0,61.0,157.0,24.5,76.0,47.0,20.0,13930.86,9.444,2.0,50.4045175,-84.4665741,9.444,42.60000000000002,42.60000000000002,1.32,161.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:06,,99.0,16.0,58.0,143.0,25.0,76.0,49.0,20.0,13940.29,9.29,3.0,50.4044725,-84.4666963,9.29,42.60000000000002,42.60000000000002,0.96,162.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:07,,104.0,17.0,60.5,187.0,23.5,72.5,52.0,20.0,13949.88,9.298,3.0,50.4044198,-84.4668153,9.298,42.39999999999998,42.39999999999998,0.41,163.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:08,,105.0,21.0,76.0,233.0,18.0,59.0,59.0,20.0,13959.51,9.177,3.0,50.4043574,-84.4669259,9.177,42.39999999999998,42.39999999999998,0.0,163.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:09,,105.0,21.5,84.0,266.0,18.0,59.0,56.0,20.0,13969.75,9.557,3.0,50.4042756,-84.4670238,9.557,42.39999999999998,42.39999999999998,0.0,164.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:10,,103.0,28.0,91.0,321.0,18.0,59.0,52.0,20.0,13979.84,9.886,3.0,50.4041882,-84.46711,9.886,42.60000000000002,42.60000000000002,0.0,165.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:11,,102.0,31.5,93.5,351.0,24.5,76.5,53.0,20.0,13990.47,10.277,3.0,50.4040925,-84.4671937,10.277,42.60000000000002,42.60000000000002,0.0,166.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:12,,100.0,32.5,93.5,301.0,30.5,90.5,53.0,20.0,14001.15,10.267,3.0,50.4039951,-84.4672751,10.267,42.799999999999955,42.799999999999955,0.09,166.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:13,,99.0,26.0,82.5,283.0,32.5,92.0,52.0,20.0,14011.63,10.04,3.0,50.4038969,-84.4673493,10.04,42.799999999999955,42.799999999999955,0.43,167.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:14,,98.0,25.0,81.5,278.0,32.5,92.0,50.0,20.0,14021.8,9.917,3.0,50.4037979,-84.467411,9.917,43.0,43.0,0.76,167.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:15,,97.0,23.5,80.5,299.0,32.0,92.0,47.0,20.0,14031.97,9.801,3.0,50.4036956,-84.467462,9.801,43.200000000000045,43.200000000000045,0.89,167.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:16,,97.0,23.5,80.5,328.0,32.0,92.0,47.0,20.0,14041.79,9.622,3.0,50.4035946,-84.4675031,9.622,43.200000000000045,43.200000000000045,0.99,166.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:17,,97.0,26.5,85.0,347.0,32.0,93.5,49.0,20.0,14051.34,9.563,3.0,50.4034947,-84.4675339,9.563,43.39999999999998,43.39999999999998,1.09,166.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:18,,96.0,29.0,90.0,313.0,32.0,94.5,50.0,20.0,14060.8,9.401,3.0,50.4033946,-84.4675577,9.401,43.39999999999998,43.39999999999998,1.21,166.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:19,,96.0,28.0,89.0,229.0,32.0,94.0,51.0,20.0,14070.0,9.187,3.0,50.4032974,-84.4675807,9.187,43.39999999999998,43.39999999999998,1.2,166.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:20,,96.0,21.5,71.5,207.0,33.0,92.0,49.0,20.0,14079.39,9.122,3.0,50.4031976,-84.4676008,9.122,43.39999999999998,43.39999999999998,0.89,166.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:21,,98.0,19.0,68.0,208.0,27.0,80.5,50.0,20.0,14089.18,9.445,3.0,50.4030936,-84.4676215,9.445,43.200000000000045,43.200000000000045,0.34,166.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:22,,101.0,22.5,73.5,220.0,22.5,73.0,53.0,20.0,14099.68,9.812,3.0,50.4029838,-84.4676552,9.812,42.799999999999955,42.799999999999955,-0.29,165.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:23,,104.0,25.5,79.0,247.0,20.5,70.0,55.0,20.0,14110.86,10.263,3.0,50.4028699,-84.4677059,10.263,42.200000000000045,42.200000000000045,-1.44,165.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:24,,101.0,25.5,79.0,307.0,20.5,70.0,57.0,20.0,14122.25,10.424,3.0,50.4027582,-84.4677726,10.424,42.0,42.0,-2.58,165.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:25,,94.0,26.0,83.0,330.0,28.5,84.5,48.0,20.0,14133.35,10.176,3.0,50.402652,-84.4678454,10.176,42.0,42.0,-2.76,165.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:26,,96.0,23.5,83.0,251.0,26.5,85.0,48.0,20.0,14144.42,10.399,3.0,50.4025507,-84.4679289,10.399,41.799999999999955,41.799999999999955,-2.49,165.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:27,,98.0,23.0,81.0,242.0,25.0,81.5,50.0,20.0,14156.0,10.817,3.0,50.4024486,-84.4680243,10.817,41.60000000000002,41.60000000000002,-2.19,165.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:28,,100.0,23.5,77.5,232.0,24.5,78.0,52.0,20.0,14167.85,11.029,3.0,50.4023494,-84.4681316,11.029,41.39999999999998,41.39999999999998,-1.68,165.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:29,,102.0,21.0,73.0,231.0,23.5,76.5,52.0,20.0,14179.66,11.347,3.0,50.4022527,-84.4682421,11.347,41.0,41.0,-1.4,165.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:30,,103.0,20.5,72.0,243.0,24.5,74.0,47.0,20.0,14191.79,11.634,3.0,50.4021533,-84.4683554,11.634,40.60000000000002,40.60000000000002,-1.86,165.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:31,,105.0,20.5,69.5,243.0,24.0,74.0,47.0,20.0,14203.85,11.736,3.0,50.4020539,-84.4684673,11.736,40.200000000000045,40.200000000000045,-2.53,166.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:32,,107.0,20.5,68.5,253.0,22.5,73.0,46.0,20.0,14216.14,11.835,3.0,50.4019545,-84.4685841,11.835,39.799999999999955,39.799999999999955,-2.96,166.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:33,,106.0,20.0,68.5,252.0,20.5,70.5,43.0,20.0,14228.28,12.018,3.0,50.4018617,-84.4687072,12.018,39.60000000000002,39.60000000000002,-3.16,166.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:34,,105.0,20.0,68.5,291.0,20.5,70.5,57.0,20.0,14241.31,12.254,3.0,50.4017668,-84.4688456,12.254,39.39999999999998,39.39999999999998,-3.13,167.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:35,,105.0,26.0,80.5,308.0,24.5,79.0,57.0,20.0,14254.57,12.165,3.0,50.4016678,-84.4689832,12.165,39.200000000000045,39.200000000000045,-2.83,167.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:36,,105.0,25.5,82.0,313.0,27.0,82.5,51.0,20.0,14267.33,12.052,3.0,50.4015719,-84.4691152,12.052,39.0,39.0,-2.39,167.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:37,,102.0,26.0,83.5,308.0,27.0,82.5,50.0,20.0,14279.46,12.145,3.0,50.4014811,-84.4692408,12.145,38.799999999999955,38.799999999999955,-1.86,167.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:38,,100.0,28.0,88.0,323.0,25.5,80.0,51.0,20.0,14291.93,12.406,3.0,50.4013912,-84.4693744,12.406,38.799999999999955,38.799999999999955,-1.38,166.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:39,,99.0,27.5,91.5,301.0,25.5,80.0,53.0,20.0,14303.98,12.084,3.0,50.4013053,-84.4695046,12.084,38.60000000000002,38.60000000000002,-1.07,166.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:40,,98.0,27.5,91.5,332.0,25.5,80.0,53.0,20.0,14315.91,11.968,3.0,50.4012205,-84.4696339,11.968,38.39999999999998,38.39999999999998,-0.93,166.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:41,,99.0,27.5,91.5,318.0,25.5,80.0,49.0,20.0,14328.08,12.15,3.0,50.4011353,-84.4697673,12.15,38.200000000000045,38.200000000000045,-0.97,166.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:42,,98.0,27.5,91.5,408.0,25.5,80.0,47.0,20.0,14340.98,12.707,3.0,50.4010414,-84.4699045,12.707,37.60000000000002,37.60000000000002,-1.32,166.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:43,,99.0,25.0,87.0,410.0,27.0,83.0,47.0,20.0,14353.93,12.87,3.0,50.4009462,-84.4700409,12.87,37.200000000000045,37.200000000000045,-2.01,166.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:44,,98.0,26.5,89.5,406.0,28.5,92.0,49.0,20.0,14366.32,12.537,3.0,50.4008536,-84.4701695,12.537,37.0,37.0,-2.57,165.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:45,,98.0,27.5,93.5,430.0,30.0,96.0,50.0,20.0,14378.24,12.097,3.0,50.4007612,-84.4702888,12.097,36.799999999999955,36.799999999999955,-2.83,165.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:46,,108.0,26.0,89.5,418.0,30.5,94.5,49.0,20.0,14390.08,11.914,3.0,50.4006683,-84.4704057,11.914,36.60000000000002,36.60000000000002,-2.85,165.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:47,,110.0,25.0,86.5,453.0,29.0,91.0,49.0,20.0,14401.39,11.439,2.0,50.4005818,-84.4705203,11.439,36.60000000000002,36.60000000000002,-2.48,165.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:48,,109.0,27.0,91.0,554.0,26.0,88.0,54.0,20.0,14412.19,11.163,2.0,50.4005001,-84.4706312,11.163,36.60000000000002,36.60000000000002,-1.76,165.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:49,,108.0,27.0,91.0,610.0,26.0,88.0,54.0,20.0,14423.2,10.771,2.0,50.4004153,-84.4707422,10.771,36.799999999999955,36.799999999999955,-0.97,165.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:50,,107.0,33.0,96.0,571.0,28.0,95.5,49.0,20.0,14433.78,10.314,2.0,50.4003312,-84.470845,10.314,37.39999999999998,37.39999999999998,-0.12,166.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:51,,111.0,33.5,98.0,605.0,30.0,97.5,47.0,20.0,14443.69,9.759,2.0,50.4002497,-84.470937,9.759,38.0,38.0,1.04,166.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:52,,111.0,34.0,99.0,593.0,31.0,97.0,48.0,20.0,14453.2,9.255,3.0,50.4001687,-84.4710207,9.255,38.39999999999998,38.39999999999998,2.24,167.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:53,,108.0,36.0,99.5,555.0,30.0,98.0,48.0,20.0,14462.15,8.897,3.0,50.4000916,-84.4710978,8.897,39.0,39.0,3.42,167.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:54,,105.0,36.0,99.5,547.0,30.0,98.0,47.0,20.0,14471.18,8.959,3.0,50.4000147,-84.4711774,8.959,39.60000000000002,39.60000000000002,4.65,168.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:55,,103.0,31.5,96.0,521.0,30.5,98.0,45.0,20.0,14480.27,9.039,3.0,50.3999377,-84.4712583,9.039,40.200000000000045,40.200000000000045,5.71,168.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:56,,102.0,29.5,94.5,504.0,30.5,98.0,45.0,20.0,14489.73,9.277,3.0,50.3998571,-84.4713416,9.277,40.60000000000002,40.60000000000002,6.22,169.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:57,,102.0,28.5,94.5,445.0,30.0,98.0,47.0,20.0,14499.33,9.545,3.0,50.3997765,-84.4714282,9.545,41.0,41.0,6.13,169.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:58,,102.0,26.0,89.0,371.0,29.5,96.0,46.0,20.0,14508.75,9.422,3.0,50.3996983,-84.4715144,9.422,41.200000000000045,41.200000000000045,5.61,169.0,2022,6,14,0,2.32,353.0
2022-06-14 00:15:59,,102.0,22.5,83.0,322.0,26.5,94.0,48.0,20.0,14518.04,9.127,3.0,50.3996221,-84.4716012,9.127,41.60000000000002,41.60000000000002,4.85,169.0,2022,6,14,0,2.32,353.0
2022-06-14 00:16:00,,103.0,21.5,77.0,288.0,27.0,92.5,47.0,20.0,14527.01,8.885,3.0,50.3995497,-84.4716868,8.885,42.0,42.0,3.92,169.0,2022,6,14,0,2.32,353.0
2022-06-14 00:16:01,,103.0,21.0,72.5,246.0,27.0,90.0,46.0,20.0,14535.8,8.643,3.0,50.3994772,-84.4717679,8.643,42.39999999999998,42.39999999999998,3.22,170.0,2022,6,14,0,2.32,353.0
2022-06-14 00:16:02,,103.0,20.5,72.5,180.0,25.0,85.5,48.0,20.0,14544.23,8.23,3.0,50.3994071,-84.4718453,8.23,42.799999999999955,42.799999999999955,3.3,170.0,2022,6,14,0,2.32,353.0
2022-06-14 00:16:03,,103.0,20.0,72.5,114.0,23.5,81.0,50.0,20.0,14552.2,7.708,3.0,50.3993476,-84.4719276,7.708,43.0,43.0,3.61,170.0,2022,6,14,0,2.32,353.0
2022-06-14 00:16:04,,103.0,19.5,72.5,48.0,21.5,77.0,51.0,20.0,14559.61,7.468,3.0,50.3993123,-84.4720216,7.468,43.200000000000045,43.200000000000045,3.79,171.0,2022,6,14,0,2.32,353.0
2022-06-14 00:16:05,,70.0,17.0,67.5,105.0,12.5,79.0,70.0,20.0,14567.21,7.72,3.0,50.3992919,-84.4721278,7.72,43.200000000000045,43.200000000000045,3.97,172.0,2022,6,14,0,2.32,353.0
2022-06-14 00:16:06,,29.0,14.0,63.0,256.0,5.0,88.0,93.0,20.0,14575.51,8.259,3.0,50.3992858,-84.4722469,8.259,43.0,43.0,3.44,172.0,2022,6,14,0,2.32,353.0
2022-06-14 00:16:07,,76.0,21.5,77.0,264.0,27.0,97.0,64.0,20.0,14584.4,8.785,3.0,50.3992858,-84.4723754,8.785,42.60000000000002,42.60000000000002,1.75,172.0,2022,6,14,0,2.32,353.0
2022-06-14 00:16:08,,88.0,21.0,75.5,216.0,25.5,83.5,49.0,20.0,14593.84,9.333,3.0,50.3992898,-84.4725117,9.333,42.200000000000045,42.200000000000045,-0.23,172.0,2022,6,14,0,2.32,353.0
2022-06-14 00:16:09,,95.0,21.0,73.5,179.0,23.0,73.0,46.0,20.0,14603.72,9.709,3.0,50.3993037,-84.4726531,9.709,42.0,42.0,-1.84,172.0,2022,6,14,0,2.32,353.0
2022-06-14 00:16:10,,96.0,20.5,72.0,57.0,21.0,69.5,50.0,20.0,14614.09,10.078,3.0,50.3993282,-84.4727992,10.078,41.799999999999955,41.799999999999955,-2.95,172.0,2022,6,14,0,2.32,353.0
2022-06-14 00:16:11,,80.0,4.5,94.0,11.0,21.0,70.0,75.0,20.0,14625.12,10.442,3.0,50.3993706,-84.4729475,10.442,41.39999999999998,41.39999999999998,-3.36,172.0,2022,6,14,0,2.32,353.0
2022-06-14 00:16:12,,75.0,0.0,95.0,167.0,9.5,40.5,100.0,20.0,14636.27,10.263,3.0,50.3994301,-84.473087,10.263,40.60000000000002,40.60000000000002,-3.15,172.0,2022,6,14,0,2.32,353.0
2022-06-14 00:16:13,,93.0,15.5,88.5,336.0,16.0,60.0,75.0,20.0,14646.92,9.907,3.0,50.3995033,-84.4732044,9.907,40.200000000000045,40.200000000000045,-3.17,172.0,2022,6,14,0,2.32,353.0
2022-06-14 00:16:14,,94.0,24.5,88.0,364.0,23.0,77.5,59.0,20.0,14657.7,10.133,3.0,50.3995926,-84.4733027,10.133,39.799999999999955,39.799999999999955,-3.56,171.0,2022,6,14,0,2.32,353.0
2022-06-14 00:16:15,,96.0,25.5,87.5,360.0,31.0,93.5,51.0,20.0,14668.74,10.281,3.0,50.3996885,-84.4733966,10.281,39.60000000000002,39.60000000000002,-3.7,171.0,2022,6,14,0,2.32,353.0
2022-06-14 00:16:16,,100.0,24.5,82.0,349.0,31.0,94.0,50.0,20.0,14679.53,10.049,3.0,50.3997822,-84.4734883,10.049,39.39999999999998,39.39999999999998,-3.75,171.0,2022,6,14,0,2.32,353.0
2022-06-14 00:16:17,,103.0,22.5,79.5,353.0,30.0,88.5,50.0,20.0,14689.79,9.83,3.0,50.3998669,-84.4735829,9.83,39.39999999999998,39.39999999999998,-3.77,170.0,2022,6,14,0,2.32,353.0
2022-06-14 00:16:18,,100.0,25.0,85.5,334.0,27.5,88.0,51.0,20.0,14699.58,9.441,3.0,50.3999403,-84.4736841,9.441,39.39999999999998,39.39999999999998,-3.01,170.0,2022,6,14,0,2.32,353.0
2022-06-14 00:16:19,,98.0,27.0,89.0,372.0,27.5,89.0,53.0,20.0,14709.08,8.932,3.0,50.4000053,-84.4737898,8.932,39.799999999999955,39.799999999999955,-1.61,170.0,2022,6,14,0,2.32,353.0
2022-06-14 00:16:20,,100.0,27.5,89.5,384.0,30.0,90.0,54.0,20.0,14718.26,8.588,3.0,50.4000649,-84.4738955,8.588,40.200000000000045,40.200000000000045,-0.21,170.0,2022,6,14,0,2.32,353.0
2022-06-14 00:16:21,,101.0,28.0,90.0,369.0,31.5,90.5,52.0,20.0,14727.33,8.391,3.0,50.4001212,-84.4740025,8.391,40.799999999999955,40.799999999999955,1.35,171.0,2022,6,14,0,2.32,353.0
2022-06-14 00:16:22,,106.0,28.5,90.0,380.0,31.5,90.5,52.0,20.0,14735.93,7.914,3.0,50.4001739,-84.4741046,7.914,41.200000000000045,41.200000000000045,3.01,171.0,2022,6,14,0,2.32,353.0
2022-06-14 00:16:23,,104.0,28.0,89.5,383.0,30.5,90.5,51.0,20.0,14744.03,7.712,3.0,50.4002256,-84.4741987,7.712,41.799999999999955,41.799999999999955,4.23,171.0,2022,6,14,0,2.32,353.0
2022-06-14 00:16:24,,101.0,25.5,87.0,364.0,28.0,90.0,47.0,20.0,14752.13,7.908,3.0,50.4002759,-84.4742942,7.908,42.200000000000045,42.200000000000045,4.66,171.0,2022,6,14,0,2.32,353.0
2022-06-14 00:16:25,,101.0,25.5,87.0,435.0,28.0,90.0,47.0,20.0,14760.17,7.931,3.0,50.4003216,-84.4743929,7.931,42.60000000000002,42.60000000000002,4.72,171.0,2022,6,14,0,2.32,353.0
