altitude,ascent,battery_soc,descent,enhanced_altitude,enhanced_speed,gps_accuracy,grade,position_lat,position_long,speed,timestamp,distance,temperature,cadence,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,calories,left_right_balance,year,month,day,hour,wind_speed,wind_direction
-5.800000000000011,0,13.0,0,-5.800000000000011,6.768,2,6.67,50.5378907,-84.8204049,6.768,2023-03-23 23:12:56,,,,,,,,,,,2023,3,23,23,3.58,297.0
-5.399999999999977,0,,0,-5.399999999999977,6.678,2,6.72,50.5378679,-84.8203594,6.678,2023-03-23 23:12:57,0.0,19.0,,,,,,,,,2023,3,23,23,3.58,297.0
-5.0,0,,0,-5.0,6.54,2,6.75,50.5378224,-84.8202775,6.54,2023-03-23 23:12:58,7.45,19.0,0.0,21.5,75.5,0.0,21.5,69.0,,,2023,3,23,23,3.58,297.0
-4.800000000000011,0,,0,-4.800000000000011,6.065,2,6.7,50.5377951,-84.8202047,6.065,2023-03-23 23:12:59,13.3,19.0,0.0,23.0,79.5,0.0,23.0,71.0,0.0,,2023,3,23,23,3.58,297.0
-4.399999999999977,1,,0,-4.399999999999977,5.762,2,6.46,50.5377633,-84.8201318,5.762,2023-03-23 23:13:00,18.84,19.0,0.0,25.0,84.0,0.0,24.0,72.5,0.0,,2023,3,23,23,3.58,297.0
-4.399999999999977,1,,0,-4.399999999999977,5.872,2,6.05,50.537736,-84.820059,5.872,2023-03-23 23:13:01,24.73,19.0,8.0,26.5,88.0,1.0,25.5,74.5,0.0,,2023,3,23,23,3.58,297.0
-4.199999999999989,1,,0,-4.199999999999989,5.968,2,5.47,50.5377041,-84.8199862,5.968,2023-03-23 23:13:02,30.23,18.0,27.0,28.5,92.0,25.0,27.0,76.5,0.0,,2023,3,23,23,3.58,297.0
-4.199999999999989,1,,0,-4.199999999999989,6.528,2,4.73,50.5376631,-84.8199225,6.528,2023-03-23 23:13:03,36.23,18.0,52.0,30.0,96.5,79.0,28.5,78.0,0.0,,2023,3,23,23,3.58,297.0
-4.199999999999989,2,,0,-4.199999999999989,6.958,2,3.86,50.5376222,-84.8198406,6.958,2023-03-23 23:13:04,43.06,18.0,85.0,31.0,99.5,292.0,29.0,81.0,0.0,53.0,2023,3,23,23,3.58,297.0
-4.199999999999989,2,,0,-4.199999999999989,7.201,2,2.91,50.5375767,-84.8197586,7.201,2023-03-23 23:13:05,50.47,18.0,89.0,29.5,99.0,295.0,27.5,86.0,0.0,54.0,2023,3,23,23,3.58,297.0
-4.399999999999977,2,,0,-4.399999999999977,7.092,2,1.4,50.5375312,-84.8196676,7.092,2023-03-23 23:13:06,57.62,18.0,92.0,28.0,98.5,289.0,26.5,91.5,1.0,55.0,2023,3,23,23,3.58,297.0
-4.399999999999977,2,,0,-4.399999999999977,6.904,2,0.0,50.5374857,-84.8195948,6.904,2023-03-23 23:13:07,64.45,18.0,92.0,26.5,95.0,283.0,25.0,90.5,1.0,55.0,2023,3,23,23,3.58,297.0
-4.399999999999977,2,,0,-4.399999999999977,7.232,2,0.0,50.5374356,-84.8195129,7.232,2023-03-23 23:13:08,71.63,18.0,93.0,25.5,91.0,279.0,24.0,88.0,1.0,56.0,2023,3,23,23,3.58,297.0
-4.399999999999977,2,,0,-4.399999999999977,7.454,2,0.0,50.5373855,-84.819431,7.454,2023-03-23 23:13:09,79.05,18.0,93.0,24.0,87.0,254.0,22.5,85.5,1.0,55.0,2023,3,23,23,3.58,297.0
-4.399999999999977,2,,0,-4.399999999999977,7.457,2,0.0,50.5373355,-84.8193399,7.457,2023-03-23 23:13:10,86.68,18.0,94.0,23.0,82.5,239.0,21.5,83.0,2.0,54.0,2023,3,23,23,3.58,297.0
-4.199999999999989,2,,0,-4.199999999999989,7.425,2,0.0,50.5372763,-84.8192671,7.425,2023-03-23 23:13:11,94.3,18.0,93.0,21.5,78.5,227.0,20.0,80.5,2.0,56.0,2023,3,23,23,3.58,297.0
-4.399999999999977,2,,0,-4.399999999999977,7.335,2,0.0,50.5372262,-84.8191761,7.335,2023-03-23 23:13:12,101.79,18.0,90.0,22.5,82.5,205.0,19.5,76.0,2.0,58.0,2023,3,23,23,3.58,297.0
-4.399999999999977,2,,0,-4.399999999999977,7.688,2,0.0,50.5371716,-84.8190942,7.688,2023-03-23 23:13:13,109.45,18.0,91.0,24.5,90.0,235.0,20.0,75.0,2.0,56.0,2023,3,23,23,3.58,297.0
-4.399999999999977,2,,0,-4.399999999999977,7.86,2,0.0,50.5371125,-84.8190123,7.86,2023-03-23 23:13:14,117.59,18.0,92.0,24.5,86.0,242.0,23.5,87.5,3.0,52.0,2023,3,23,23,3.58,297.0
-4.600000000000023,2,,0,-4.600000000000023,7.962,2,0.0,50.5370578,-84.8189303,7.962,2023-03-23 23:13:15,125.4,18.0,93.0,25.5,87.5,253.0,23.5,87.5,3.0,53.0,2023,3,23,23,3.58,297.0
-4.600000000000023,2,,0,-4.600000000000023,7.974,2,0.0,50.5369941,-84.8188393,7.974,2023-03-23 23:13:16,134.01,18.0,93.0,25.0,87.0,264.0,23.5,86.5,3.0,54.0,2023,3,23,23,3.58,297.0
-4.600000000000023,2,,0,-4.600000000000023,8.077,2,0.0,50.536935,-84.8187483,8.077,2023-03-23 23:13:17,142.25,18.0,94.0,24.5,85.5,265.0,23.0,85.0,3.0,55.0,2023,3,23,23,3.58,297.0
-4.600000000000023,2,,0,-4.600000000000023,8.089,2,0.0,50.5368713,-84.8186664,8.089,2023-03-23 23:13:18,150.59,18.0,94.0,24.0,85.0,266.0,23.0,83.5,4.0,56.0,2023,3,23,23,3.58,297.0
-4.600000000000023,2,,0,-4.600000000000023,8.109,2,0.0,50.536803,-84.8185754,8.109,2023-03-23 23:13:19,159.13,18.0,95.0,24.0,86.0,257.0,22.5,81.5,4.0,56.0,2023,3,23,23,3.58,297.0
-4.600000000000023,2,,0,-4.600000000000023,8.061,2,0.0,50.5367393,-84.8184934,8.061,2023-03-23 23:13:20,167.45,18.0,95.0,23.5,83.5,247.0,22.0,82.5,4.0,54.0,2023,3,23,23,3.58,297.0
-4.800000000000011,2,,0,-4.800000000000011,7.951,2,0.0,50.536671,-84.8184206,7.951,2023-03-23 23:13:21,175.66,18.0,95.0,21.0,75.0,236.0,20.5,78.5,4.0,51.0,2023,3,23,23,3.58,297.0
-4.800000000000011,2,,0,-4.800000000000011,8.005,2,0.0,50.5366027,-84.8183478,8.005,2023-03-23 23:13:22,183.81,18.0,95.0,20.0,75.5,223.0,18.5,72.0,5.0,59.0,2023,3,23,23,3.58,297.0
-4.800000000000011,2,,0,-4.800000000000011,8.101,2,0.0,50.5365299,-84.818275,8.101,2023-03-23 23:13:23,192.06,18.0,95.0,22.5,84.5,221.0,18.5,71.0,5.0,62.0,2023,3,23,23,3.58,297.0
-4.600000000000023,2,,0,-4.600000000000023,8.725,2,0.0,50.5364571,-84.8182022,8.725,2023-03-23 23:13:24,200.28,18.0,96.0,26.5,93.5,236.0,22.5,84.5,5.0,60.0,2023,3,23,23,3.58,297.0
-4.600000000000023,2,,0,-4.600000000000023,8.543,2,0.0,50.5363797,-84.8181385,8.543,2023-03-23 23:13:25,208.86,18.0,94.0,25.5,89.5,240.0,21.0,85.5,5.0,60.0,2023,3,23,23,3.58,297.0
-4.600000000000023,2,,0,-4.600000000000023,7.945,2,0.0,50.5363069,-84.8180656,7.945,2023-03-23 23:13:26,217.01,18.0,89.0,25.5,89.5,232.0,21.5,84.5,5.0,60.0,2023,3,23,23,3.58,297.0
-4.600000000000023,2,,0,-4.600000000000023,8.035,2,0.0,50.5362386,-84.818011,8.035,2023-03-23 23:13:27,224.86,18.0,90.0,26.0,90.5,241.0,21.5,83.0,6.0,60.0,2023,3,23,23,3.58,297.0
-4.600000000000023,2,,0,-4.600000000000023,8.387,2,0.0,50.5361613,-84.8179564,8.387,2023-03-23 23:13:28,233.26,18.0,91.0,26.0,91.5,267.0,22.0,81.5,6.0,59.0,2023,3,23,23,3.58,297.0
-4.600000000000023,2,,0,-4.600000000000023,8.263,2,0.0,50.5360794,-84.8179018,8.263,2023-03-23 23:13:29,241.6,18.0,91.0,26.5,92.5,265.0,22.5,80.0,6.0,58.0,2023,3,23,23,3.58,297.0
-4.800000000000011,2,,0,-4.800000000000011,8.121,2,0.0,50.5360065,-84.8178472,8.121,2023-03-23 23:13:30,249.27,18.0,91.0,25.0,91.0,265.0,22.0,81.0,7.0,57.0,2023,3,23,23,3.58,297.0
-4.600000000000023,2,,0,-4.600000000000023,7.537,3,0.0,50.5359383,-84.8178199,7.537,2023-03-23 23:13:31,255.84,18.0,91.0,24.5,86.5,253.0,21.0,81.5,7.0,56.0,2023,3,23,23,3.58,297.0
-4.600000000000023,2,,0,-4.600000000000023,8.136,3,0.0,50.5358609,-84.8177926,8.136,2023-03-23 23:13:32,263.3,18.0,91.0,23.5,82.0,237.0,20.5,78.5,7.0,55.0,2023,3,23,23,3.58,297.0
-4.600000000000023,2,,0,-4.600000000000023,8.311,3,0.0,50.5357835,-84.8177471,8.311,2023-03-23 23:13:33,271.11,18.0,92.0,22.5,79.0,251.0,19.5,72.0,7.0,54.0,2023,3,23,23,3.58,297.0
-4.600000000000023,2,,0,-4.600000000000023,8.235,3,0.0,50.5357062,-84.8177106,8.235,2023-03-23 23:13:34,278.77,18.0,89.0,20.0,73.5,281.0,21.0,76.5,8.0,51.0,2023,3,23,23,3.58,297.0
-4.399999999999977,2,,0,-4.399999999999977,8.08,3,0.0,50.5356288,-84.8176742,8.08,2023-03-23 23:13:35,286.69,18.0,70.0,18.0,68.0,271.0,22.0,81.0,8.0,43.0,2023,3,23,23,3.58,297.0
-4.399999999999977,2,,0,-4.399999999999977,8.351,3,0.0,50.5355514,-84.8176287,8.351,2023-03-23 23:13:36,294.47,18.0,48.0,15.5,62.5,230.0,23.5,86.0,8.0,45.0,2023,3,23,23,3.58,297.0
-4.199999999999989,2,,0,-4.199999999999989,8.177,3,0.0,50.5354695,-84.8175923,8.177,2023-03-23 23:13:37,302.19,18.0,26.0,14.5,60.0,190.0,24.0,87.0,8.0,50.0,2023,3,23,23,3.58,297.0
-4.0,2,,0,-4.0,6.762,3,0.0,50.5353967,-84.8175559,6.762,2023-03-23 23:13:38,309.3,18.0,4.0,16.5,64.5,0.0,22.5,81.0,8.0,55.0,2023,3,23,23,3.58,297.0
-3.8000000000000114,2,,0,-3.8000000000000114,4.483,3,0.0,50.5353512,-84.8175286,4.483,2023-03-23 23:13:39,314.31,17.0,0.0,18.0,68.5,0.0,21.0,75.0,8.0,59.0,2023,3,23,23,3.58,297.0
-3.6000000000000227,2,,0,-3.6000000000000227,5.959,3,0.0,50.5353011,-84.8175013,5.959,2023-03-23 23:13:40,318.83,17.0,1.0,20.0,73.0,0.0,19.5,69.0,8.0,64.0,2023,3,23,23,3.58,297.0
-3.6000000000000227,2,,0,-3.6000000000000227,6.527,3,0.0,50.5352511,-84.8174649,6.527,2023-03-23 23:13:41,324.35,17.0,12.0,21.5,77.5,0.0,18.0,62.5,8.0,69.0,2023,3,23,23,3.58,297.0
-3.6000000000000227,2,,0,-3.6000000000000227,6.746,3,0.0,50.5351873,-84.8174285,6.746,2023-03-23 23:13:42,330.63,17.0,23.0,23.5,82.0,1.0,16.5,56.5,8.0,69.0,2023,3,23,23,3.58,297.0
-3.3999999999999773,2,,0,-3.3999999999999773,6.811,3,0.0,50.5351236,-84.8173921,6.811,2023-03-23 23:13:43,337.59,17.0,84.0,25.0,86.5,170.0,15.5,53.0,8.0,64.0,2023,3,23,23,3.58,297.0
-3.3999999999999773,2,,0,-3.3999999999999773,7.206,3,0.0,50.5350599,-84.8173466,7.206,2023-03-23 23:13:44,344.22,17.0,87.0,28.0,96.5,273.0,21.5,79.0,8.0,60.0,2023,3,23,23,3.58,297.0
-3.3999999999999773,2,,0,-3.3999999999999773,7.613,3,0.0,50.5349916,-84.8173102,7.613,2023-03-23 23:13:45,351.2,17.0,91.0,31.5,99.0,339.0,22.5,83.5,9.0,56.0,2023,3,23,23,3.58,297.0
-3.6000000000000227,2,,0,-3.6000000000000227,7.44,3,0.0,50.5349279,-84.8172555,7.44,2023-03-23 23:13:46,358.0,17.0,93.0,28.0,91.5,353.0,26.5,91.0,9.0,50.0,2023,3,23,23,3.58,297.0
-3.6000000000000227,2,,0,-3.6000000000000227,7.276,3,0.0,50.5348551,-84.81721,7.276,2023-03-23 23:13:47,365.34,17.0,90.0,23.5,85.0,351.0,30.0,97.5,9.0,52.0,2023,3,23,23,3.58,297.0
-3.6000000000000227,2,,0,-3.6000000000000227,7.119,3,0.0,50.5347914,-84.8171645,7.119,2023-03-23 23:13:48,372.48,17.0,88.0,26.5,93.0,267.0,25.0,91.0,10.0,55.0,2023,3,23,23,3.58,297.0
-3.8000000000000114,2,,0,-3.8000000000000114,6.558,3,0.0,50.5347231,-84.817119,6.558,2023-03-23 23:13:49,379.15,17.0,58.0,22.0,77.0,195.0,25.0,91.0,10.0,52.0,2023,3,23,23,3.58,297.0
-3.8000000000000114,2,,0,-3.8000000000000114,6.388,3,0.0,50.534664,-84.8170826,6.388,2023-03-23 23:13:50,385.36,17.0,54.0,22.5,80.5,143.0,23.5,88.0,10.0,46.0,2023,3,23,23,3.58,297.0
-4.0,2,,0,-4.0,6.509,3,0.0,50.5345957,-84.8170462,6.509,2023-03-23 23:13:51,392.04,17.0,83.0,24.0,88.0,124.0,22.0,84.0,10.0,52.0,2023,3,23,23,3.58,297.0
-3.8000000000000114,2,,0,-3.8000000000000114,6.885,3,0.0,50.5345183,-84.8170098,6.885,2023-03-23 23:13:52,399.73,17.0,83.0,24.0,89.0,135.0,21.5,82.5,10.0,55.0,2023,3,23,23,3.58,297.0
-3.8000000000000114,2,,0,-3.8000000000000114,7.048,3,0.0,50.5344364,-84.8169825,7.048,2023-03-23 23:13:53,407.65,17.0,82.0,22.0,77.5,200.0,23.5,85.0,10.0,56.0,2023,3,23,23,3.58,297.0
-3.6000000000000227,2,,0,-3.6000000000000227,6.896,3,0.0,50.534359,-84.8169552,6.896,2023-03-23 23:13:54,415.11,17.0,83.0,19.0,77.0,206.0,20.5,77.5,11.0,57.0,2023,3,23,23,3.58,297.0
-3.3999999999999773,2,,0,-3.3999999999999773,6.933,2,0.0,50.5342817,-84.816937,6.933,2023-03-23 23:13:55,422.54,17.0,84.0,24.0,88.5,225.0,20.5,77.5,11.0,58.0,2023,3,23,23,3.58,297.0
-3.1999999999999886,2,,0,-3.1999999999999886,7.04,2,0.0,50.5341998,-84.8169188,7.04,2023-03-23 23:13:56,430.14,17.0,84.0,28.0,94.0,252.0,22.5,82.0,11.0,55.0,2023,3,23,23,3.58,297.0
-3.1999999999999886,2,,0,-3.1999999999999886,6.836,2,0.0,50.5341269,-84.8168914,6.836,2023-03-23 23:13:57,437.33,17.0,61.0,29.0,92.5,268.0,24.0,85.5,11.0,55.0,2023,3,23,23,3.58,297.0
-3.0,2,,0,-3.0,6.415,2,0.0,50.5340541,-84.816855,6.415,2023-03-23 23:13:58,444.41,17.0,38.0,26.5,90.0,284.0,23.0,83.5,12.0,57.0,2023,3,23,23,3.58,297.0
-3.0,2,,0,-3.0,6.265,2,0.0,50.5339904,-84.8168186,6.265,2023-03-23 23:13:59,450.95,17.0,41.0,24.5,87.5,222.0,21.5,81.0,12.0,60.0,2023,3,23,23,3.58,297.0
-2.8000000000000114,2,,0,-2.8000000000000114,6.66,2,0.0,50.5339267,-84.8167731,6.66,2023-03-23 23:14:00,457.54,17.0,50.0,28.5,96.0,222.0,24.0,87.5,12.0,63.0,2023,3,23,23,3.58,297.0
-2.8000000000000114,2,,0,-2.8000000000000114,7.4,3,0.0,50.533863,-84.8167458,7.4,2023-03-23 23:14:01,464.09,17.0,93.0,32.0,100.0,246.0,25.5,91.0,12.0,56.0,2023,3,23,23,3.58,297.0
-2.6000000000000227,2,,0,-2.6000000000000227,8.068,3,0.0,50.5337856,-84.8167094,8.068,2023-03-23 23:14:02,471.38,17.0,99.0,33.0,100.0,446.0,27.5,93.5,13.0,52.0,2023,3,23,23,3.58,297.0
-2.6000000000000227,2,,0,-2.6000000000000227,8.538,3,0.0,50.5337037,-84.8166821,8.538,2023-03-23 23:14:03,479.55,17.0,104.0,32.5,100.0,666.0,33.5,99.5,14.0,52.0,2023,3,23,23,3.58,297.0
-2.3999999999999773,2,,0,-2.3999999999999773,8.836,3,0.0,50.5336172,-84.8166457,8.836,2023-03-23 23:14:04,487.93,17.0,108.0,32.0,100.0,626.0,31.5,92.5,14.0,55.0,2023,3,23,23,3.58,297.0
-2.1999999999999886,2,,0,-2.1999999999999886,8.862,2,0.0,50.5335262,-84.8166093,8.862,2023-03-23 23:14:05,496.33,17.0,107.0,31.5,100.0,575.0,29.5,85.5,15.0,73.0,2023,3,23,23,3.58,297.0
-2.0,2,,0,-2.0,8.924,2,0.0,50.5334397,-84.8165729,8.924,2023-03-23 23:14:06,504.94,17.0,105.0,30.0,98.0,524.0,28.5,84.0,15.0,68.0,2023,3,23,23,3.58,297.0
-2.0,2,,0,-2.0,8.742,2,0.0,50.5333532,-84.8165274,8.742,2023-03-23 23:14:07,513.48,17.0,104.0,28.0,94.0,486.0,28.0,87.0,16.0,59.0,2023,3,23,23,3.58,297.0
-1.8000000000000114,2,,0,-1.8000000000000114,8.457,2,0.0,50.5332668,-84.8165001,8.457,2023-03-23 23:14:08,521.95,17.0,97.0,26.0,90.0,390.0,27.5,90.0,16.0,50.0,2023,3,23,23,3.58,297.0
-1.6000000000000227,2,,0,-1.6000000000000227,8.445,3,0.0,50.5331849,-84.816491,8.445,2023-03-23 23:14:09,529.86,17.0,95.0,25.5,90.0,345.0,27.0,89.0,16.0,51.0,2023,3,23,23,3.58,297.0
-1.3999999999999773,2,,0,-1.3999999999999773,8.436,4,0.0,50.5331075,-84.816491,8.436,2023-03-23 23:14:10,537.47,17.0,93.0,23.0,84.0,294.0,25.0,84.5,17.0,51.0,2023,3,23,23,3.58,297.0
-1.0,2,,0,-1.0,8.259,4,0.0,50.5329983,-84.8164363,8.259,2023-03-23 23:14:11,548.29,17.0,92.0,21.0,77.5,269.0,23.0,80.0,17.0,52.0,2023,3,23,23,3.58,297.0
-0.8000000000000114,3,,0,-0.8000000000000114,8.052,3,0.8,50.5329163,-84.8163817,8.052,2023-03-23 23:14:12,556.71,17.0,90.0,21.5,79.5,252.0,21.5,77.5,17.0,52.0,2023,3,23,23,3.58,297.0
-0.39999999999997726,3,,0,-0.39999999999997726,7.827,3,2.22,50.5328435,-84.8163271,7.827,2023-03-23 23:14:13,564.56,17.0,87.0,23.5,79.0,218.0,20.0,73.0,17.0,51.0,2023,3,23,23,3.58,297.0
-0.19999999999998863,3,,0,-0.19999999999998863,7.704,3,2.51,50.5327616,-84.8162907,7.704,2023-03-23 23:14:14,572.45,17.0,86.0,24.5,84.0,213.0,20.5,76.5,18.0,56.0,2023,3,23,23,3.58,297.0
0.0,4,,0,0.0,7.634,3,2.7,50.5326888,-84.8162452,7.634,2023-03-23 23:14:15,580.21,17.0,84.0,26.0,89.5,221.0,20.5,81.5,18.0,60.0,2023,3,23,23,3.58,297.0
0.19999999999998863,4,,0,0.19999999999998863,7.611,3,2.75,50.5326114,-84.8162088,7.611,2023-03-23 23:14:16,587.82,17.0,83.0,27.0,93.5,227.0,21.0,84.5,18.0,59.0,2023,3,23,23,3.58,297.0
0.19999999999998863,4,12.0,0,0.19999999999998863,7.519,2,2.67,50.5325386,-84.8161724,7.519,2023-03-23 23:14:17,595.14,17.0,83.0,27.0,94.5,233.0,21.5,84.5,18.0,57.0,2023,3,23,23,3.58,297.0
0.19999999999998863,4,,0,0.19999999999998863,7.545,2,2.41,50.5324612,-84.816136,7.545,2023-03-23 23:14:18,602.8,17.0,82.0,29.0,96.5,247.0,22.5,86.5,19.0,59.0,2023,3,23,23,3.58,297.0
0.39999999999997726,4,,0,0.39999999999997726,7.595,2,2.05,50.5323839,-84.8160996,7.595,2023-03-23 23:14:19,610.35,16.0,83.0,30.0,98.5,257.0,22.5,87.0,19.0,55.0,2023,3,23,23,3.58,297.0
0.6000000000000227,4,,0,0.6000000000000227,7.673,2,1.7,50.5323065,-84.8160631,7.673,2023-03-23 23:14:20,617.85,16.0,84.0,28.5,94.5,270.0,24.0,89.5,19.0,55.0,2023,3,23,23,3.58,297.0
0.8000000000000114,5,,0,0.8000000000000114,7.654,2,1.48,50.5322291,-84.8160267,7.654,2023-03-23 23:14:21,625.3,16.0,84.0,25.0,88.0,281.0,24.5,89.5,19.0,55.0,2023,3,23,23,3.58,297.0
0.6000000000000227,5,,0,0.6000000000000227,7.653,2,1.33,50.5321518,-84.8159903,7.653,2023-03-23 23:14:22,632.92,16.0,84.0,22.5,85.5,239.0,22.0,82.0,20.0,56.0,2023,3,23,23,3.58,297.0
0.8000000000000114,5,,0,0.8000000000000114,7.639,2,1.24,50.5320744,-84.8159539,7.639,2023-03-23 23:14:23,640.62,16.0,84.0,25.0,87.5,228.0,24.0,83.0,20.0,58.0,2023,3,23,23,3.58,297.0
1.0,5,,0,1.0,7.633,2,1.27,50.531997,-84.8159175,7.633,2023-03-23 23:14:24,648.37,16.0,84.0,23.5,81.0,220.0,21.5,79.5,20.0,60.0,2023,3,23,23,3.58,297.0
1.0,5,,0,1.0,7.606,2,1.27,50.5319242,-84.8158811,7.606,2023-03-23 23:14:25,655.8,16.0,84.0,21.0,73.0,212.0,19.0,75.5,20.0,57.0,2023,3,23,23,3.58,297.0
1.0,6,,0,1.0,7.597,2,1.18,50.5318468,-84.8158447,7.597,2023-03-23 23:14:26,663.23,16.0,83.0,21.0,73.5,203.0,18.0,73.5,20.0,57.0,2023,3,23,23,3.58,297.0
1.0,6,,0,1.0,7.592,2,1.06,50.5317695,-84.8158083,7.592,2023-03-23 23:14:27,670.93,16.0,83.0,25.5,89.0,199.0,21.0,75.0,21.0,59.0,2023,3,23,23,3.58,297.0
1.1999999999999886,6,,0,1.1999999999999886,7.598,2,0.91,50.5316921,-84.8157719,7.598,2023-03-23 23:14:28,678.59,16.0,83.0,23.0,83.5,191.0,20.0,76.5,21.0,58.0,2023,3,23,23,3.58,297.0
1.1999999999999886,6,,0,1.1999999999999886,7.604,2,0.83,50.5316147,-84.8157264,7.604,2023-03-23 23:14:29,686.44,16.0,84.0,20.5,73.5,179.0,19.0,74.5,21.0,52.0,2023,3,23,23,3.58,297.0
1.1999999999999886,6,,0,1.1999999999999886,7.621,2,0.78,50.5315374,-84.81569,7.621,2023-03-23 23:14:30,694.15,16.0,84.0,20.0,70.5,165.0,18.0,70.5,21.0,52.0,2023,3,23,23,3.58,297.0
1.0,6,,0,1.0,7.694,2,0.46,50.5314645,-84.8156444,7.694,2023-03-23 23:14:31,701.83,16.0,84.0,23.5,80.5,172.0,18.0,68.5,21.0,55.0,2023,3,23,23,3.58,297.0
1.0,6,,0,1.0,7.916,2,0.0,50.5313826,-84.8155989,7.916,2023-03-23 23:14:32,709.85,16.0,86.0,25.5,85.5,245.0,22.0,77.5,22.0,57.0,2023,3,23,23,3.58,297.0
0.8000000000000114,6,,0,0.8000000000000114,8.078,2,0.0,50.5313007,-84.8155534,8.078,2023-03-23 23:14:33,717.89,16.0,88.0,27.5,90.0,277.0,26.0,86.5,22.0,53.0,2023,3,23,23,3.58,297.0
0.8000000000000114,6,,0,0.8000000000000114,8.143,2,0.0,50.5312188,-84.815517,8.143,2023-03-23 23:14:34,726.13,16.0,89.0,27.0,91.5,294.0,27.0,90.0,22.0,54.0,2023,3,23,23,3.58,297.0
1.0,6,,0,1.0,8.257,2,0.0,50.5311323,-84.8154806,8.257,2023-03-23 23:14:35,734.31,16.0,90.0,26.0,90.5,284.0,25.5,89.0,22.0,54.0,2023,3,23,23,3.58,297.0
0.8000000000000114,6,,0,0.8000000000000114,8.235,2,0.0,50.5310458,-84.8154442,8.235,2023-03-23 23:14:36,742.64,16.0,90.0,24.5,86.5,264.0,22.5,86.0,23.0,54.0,2023,3,23,23,3.58,297.0
0.8000000000000114,6,,0,0.8000000000000114,8.224,2,0.0,50.5309639,-84.8154078,8.224,2023-03-23 23:14:37,751.01,16.0,90.0,22.5,79.0,213.0,24.0,86.0,23.0,55.0,2023,3,23,23,3.58,297.0
0.8000000000000114,6,,0,0.8000000000000114,8.223,2,0.0,50.5308865,-84.8153532,8.223,2023-03-23 23:14:38,759.11,16.0,91.0,24.5,87.0,210.0,20.0,74.0,23.0,56.0,2023,3,23,23,3.58,297.0
0.8000000000000114,6,,0,0.8000000000000114,8.24,2,0.0,50.5308092,-84.8152986,8.24,2023-03-23 23:14:39,767.22,16.0,92.0,22.0,83.5,217.0,19.0,73.5,23.0,56.0,2023,3,23,23,3.58,297.0
1.0,6,,0,1.0,8.155,2,0.0,50.5307227,-84.815253,8.155,2023-03-23 23:14:40,775.93,16.0,92.0,20.0,76.0,220.0,20.5,77.0,24.0,55.0,2023,3,23,23,3.58,297.0
1.0,6,,0,1.0,7.977,2,0.0,50.5306408,-84.8152166,7.977,2023-03-23 23:14:41,783.97,16.0,92.0,22.5,76.0,222.0,20.5,75.5,24.0,55.0,2023,3,23,23,3.58,297.0
1.0,6,,0,1.0,8.06,2,0.0,50.5305543,-84.8151893,8.06,2023-03-23 23:14:42,791.98,16.0,94.0,27.0,92.0,262.0,18.5,71.0,24.0,56.0,2023,3,23,23,3.58,297.0
1.0,6,,0,1.0,8.414,2,0.0,50.5304724,-84.8151529,8.414,2023-03-23 23:14:43,800.25,16.0,94.0,27.0,92.0,253.0,19.0,75.5,24.0,60.0,2023,3,23,23,3.58,297.0
1.0,6,,0,1.0,8.359,2,0.0,50.5303905,-84.8151165,8.359,2023-03-23 23:14:44,808.53,16.0,93.0,27.0,90.5,192.0,20.5,81.0,24.0,64.0,2023,3,23,23,3.58,297.0
1.0,6,,0,1.0,8.281,2,0.0,50.530304,-84.815071,8.281,2023-03-23 23:14:45,816.87,16.0,93.0,26.5,89.0,194.0,22.0,86.5,25.0,59.0,2023,3,23,23,3.58,297.0
0.6000000000000227,6,,0,0.6000000000000227,8.437,2,0.0,50.5302175,-84.8150255,8.437,2023-03-23 23:14:46,825.34,16.0,93.0,26.0,87.5,207.0,23.5,92.0,25.0,51.0,2023,3,23,23,3.58,297.0
0.39999999999997726,6,,0,0.39999999999997726,8.406,2,0.0,50.5301311,-84.8149891,8.406,2023-03-23 23:14:47,833.62,16.0,93.0,25.5,89.5,210.0,23.5,92.5,25.0,58.0,2023,3,23,23,3.58,297.0
0.39999999999997726,6,,0,0.39999999999997726,8.403,2,0.0,50.5300491,-84.8149527,8.403,2023-03-23 23:14:48,841.95,16.0,92.0,27.0,92.5,208.0,22.0,86.5,25.0,59.0,2023,3,23,23,3.58,297.0
0.39999999999997726,6,,0,0.39999999999997726,8.419,2,0.0,50.5299672,-84.8149072,8.419,2023-03-23 23:14:49,850.26,16.0,92.0,26.0,89.0,202.0,20.0,78.5,25.0,60.0,2023,3,23,23,3.58,297.0
0.39999999999997726,6,,0,0.39999999999997726,8.421,2,0.0,50.5298853,-84.8148708,8.421,2023-03-23 23:14:50,858.49,16.0,93.0,21.0,78.0,201.0,18.5,74.0,26.0,60.0,2023,3,23,23,3.58,297.0
0.39999999999997726,6,,0,0.39999999999997726,8.431,2,0.0,50.5297988,-84.8148252,8.431,2023-03-23 23:14:51,866.79,16.0,92.0,22.5,80.5,209.0,18.0,71.5,26.0,59.0,2023,3,23,23,3.58,297.0
0.6000000000000227,6,,0,0.6000000000000227,8.435,2,0.0,50.5297169,-84.8147797,8.435,2023-03-23 23:14:52,875.16,16.0,93.0,23.0,81.0,213.0,18.0,71.0,26.0,58.0,2023,3,23,23,3.58,297.0
