cadence,calories,power,timestamp,altitude,ascent,descent,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,battery_soc,year,month,day,hour,wind_speed,wind_direction
87.0,99,226.0,2023-02-11 00:27:01,31.0,25.0,28.0,3453.69,31.0,6.898,2.0,0.0,25.0,48.0,82.0,50.5263058,-84.8409823,26.0,87.5,6.898,14.0,,2023,2,11,0,2.39,237.0
87.0,99,209.0,2023-02-11 00:27:02,31.0,25.0,28.0,3460.72,31.0,6.831,2.0,0.0,22.0,48.0,73.5,50.5262931,-84.8408811,26.5,90.5,6.831,14.0,,2023,2,11,0,2.39,237.0
87.0,99,200.0,2023-02-11 00:27:03,31.200000000000045,25.0,28.0,3467.52,31.200000000000045,6.699,2.0,0.0,21.5,51.0,76.0,50.5262796,-84.8407821,24.5,86.0,6.699,14.0,,2023,2,11,0,2.39,237.0
86.0,100,194.0,2023-02-11 00:27:04,31.200000000000045,25.0,28.0,3474.46,31.200000000000045,6.681,2.0,0.0,24.0,51.0,80.5,50.5262728,-84.8406878,23.0,80.5,6.681,14.0,,2023,2,11,0,2.39,237.0
85.0,100,200.0,2023-02-11 00:27:05,31.600000000000023,25.0,28.0,3481.05,31.600000000000023,6.583,2.0,0.0,24.5,51.0,80.5,50.5262649,-84.8405916,24.0,80.5,6.583,14.0,,2023,2,11,0,2.39,237.0
84.0,100,199.0,2023-02-11 00:27:06,31.799999999999955,25.0,28.0,3487.74,31.799999999999955,6.461,2.0,0.0,23.0,51.0,77.5,50.5262522,-84.8404967,25.5,83.0,6.461,14.0,,2023,2,11,0,2.39,237.0
82.0,100,199.0,2023-02-11 00:27:07,32.200000000000045,25.0,28.0,3494.23,32.200000000000045,6.438,2.0,0.0,22.0,50.0,75.0,50.5262421,-84.8404062,26.0,83.5,6.438,14.0,,2023,2,11,0,2.39,237.0
81.0,100,215.0,2023-02-11 00:27:08,32.60000000000002,25.0,28.0,3500.81,32.60000000000002,6.445,2.0,0.0,24.0,49.0,84.0,50.5262294,-84.8403078,26.5,81.5,6.445,14.0,,2023,2,11,0,2.39,237.0
81.0,101,239.0,2023-02-11 00:27:09,32.799999999999955,25.0,28.0,3507.33,32.799999999999955,6.432,2.0,0.0,28.5,52.0,93.0,50.5262193,-84.8402146,26.0,86.5,6.432,14.0,,2023,2,11,0,2.39,237.0
81.0,101,262.0,2023-02-11 00:27:10,33.0,25.0,28.0,3513.81,33.0,6.311,2.0,0.0,28.0,41.0,90.0,50.5262101,-84.8401231,26.5,89.5,6.311,14.0,,2023,2,11,0,2.39,237.0
80.0,101,244.0,2023-02-11 00:27:11,33.200000000000045,25.0,28.0,3520.02,33.200000000000045,6.249,2.0,3.2,23.5,44.0,80.0,50.5261943,-84.8400334,26.5,91.0,6.249,14.0,,2023,2,11,0,2.39,237.0
78.0,101,197.0,2023-02-11 00:27:12,33.39999999999998,25.0,28.0,3526.21,33.39999999999998,6.121,2.0,3.81,20.0,50.0,71.5,50.526176,-84.839949,26.5,91.0,6.121,14.0,,2023,2,11,0,2.39,237.0
78.0,102,157.0,2023-02-11 00:27:13,33.60000000000002,25.0,28.0,3532.19,33.60000000000002,5.929,2.0,3.84,18.5,48.0,67.5,50.5261611,-84.8398664,24.0,81.5,5.929,14.0,,2023,2,11,0,2.39,237.0
73.0,102,132.0,2023-02-11 00:27:14,33.60000000000002,25.0,28.0,3538.14,33.60000000000002,5.895,2.0,3.57,17.0,33.0,60.0,50.526151,-84.8397775,23.0,78.0,5.895,14.0,,2023,2,11,0,2.39,237.0
74.0,102,113.0,2023-02-11 00:27:15,33.799999999999955,26.0,28.0,3544.01,33.799999999999955,5.889,2.0,3.12,15.5,47.0,52.5,50.5261419,-84.8396935,22.5,75.0,5.889,14.0,,2023,2,11,0,2.39,237.0
74.0,102,96.0,2023-02-11 00:27:16,33.799999999999955,26.0,28.0,3549.89,33.799999999999955,5.695,2.0,2.68,14.0,47.0,45.0,50.5261293,-84.8396115,22.0,72.0,5.695,14.0,,2023,2,11,0,2.39,237.0
56.0,102,80.0,2023-02-11 00:27:17,34.0,26.0,28.0,3555.73,34.0,5.651,2.0,2.27,12.0,25.0,37.0,50.5261191,-84.8395297,21.5,69.5,5.651,14.0,,2023,2,11,0,2.39,237.0
37.0,102,62.0,2023-02-11 00:27:18,34.0,26.0,28.0,3561.34,34.0,5.405,2.0,1.95,10.5,21.0,40.0,50.5261066,-84.8394484,20.5,66.0,5.405,14.0,,2023,2,11,0,2.39,237.0
17.0,102,43.0,2023-02-11 00:27:19,34.200000000000045,26.0,28.0,3566.88,34.200000000000045,5.322,2.0,1.74,8.5,17.0,44.0,50.5260964,-84.839373,19.5,63.0,5.322,14.0,,2023,2,11,0,2.39,237.0
0.0,102,0.0,2023-02-11 00:27:20,34.200000000000045,26.0,28.0,3572.24,34.200000000000045,5.246,2.0,1.61,6.5,13.0,47.5,50.5260837,-84.8392929,18.0,59.5,5.246,14.0,,2023,2,11,0,2.39,237.0
0.0,102,0.0,2023-02-11 00:27:21,34.200000000000045,26.0,28.0,3577.4,34.200000000000045,5.114,2.0,1.5,4.5,9.0,51.5,50.5260771,-84.8392181,17.0,56.5,5.114,14.0,,2023,2,11,0,2.39,237.0
0.0,102,0.0,2023-02-11 00:27:22,34.39999999999998,26.0,28.0,3582.37,34.39999999999998,4.943,2.0,1.46,2.5,5.0,55.0,50.526069,-84.839152,16.0,53.5,4.943,14.0,,2023,2,11,0,2.39,237.0
24.0,102,1.0,2023-02-11 00:27:23,34.39999999999998,26.0,28.0,3586.84,34.39999999999998,4.415,2.0,1.52,0.5,1.0,59.0,50.5260566,-84.8390889,15.0,50.0,4.415,14.0,,2023,2,11,0,2.39,237.0
69.0,102,13.0,2023-02-11 00:27:24,34.60000000000002,27.0,28.0,3590.65,34.60000000000002,3.58,2.0,1.52,2.0,5.0,63.0,50.5260428,-84.8390319,13.5,46.0,3.58,14.0,,2023,2,11,0,2.39,237.0
48.0,102,9.0,2023-02-11 00:27:25,34.60000000000002,27.0,28.0,3593.54,34.60000000000002,2.42,2.0,1.54,5.0,10.0,66.5,50.5260361,-84.8389909,12.0,41.0,2.42,14.0,,2023,2,11,0,2.39,237.0
28.0,102,5.0,2023-02-11 00:27:26,34.60000000000002,27.0,28.0,3595.6,34.60000000000002,2.025,2.0,1.53,7.5,16.0,70.5,50.526028,-84.8389685,10.5,36.0,2.025,14.0,,2023,2,11,0,2.39,237.0
7.0,102,1.0,2023-02-11 00:27:27,34.799999999999955,27.0,28.0,3597.48,34.799999999999955,1.876,2.0,1.52,10.5,21.0,74.5,50.526019,-84.8389434,9.0,31.0,1.876,14.0,,2023,2,11,0,2.39,237.0
0.0,102,0.0,2023-02-11 00:27:28,34.799999999999955,27.0,28.0,3599.03,34.799999999999955,1.401,2.0,1.52,13.5,27.0,78.0,50.5260098,-84.838923,7.5,26.0,1.401,14.0,,2023,2,11,0,2.39,237.0
0.0,102,0.0,2023-02-11 00:27:29,34.799999999999955,27.0,28.0,3600.65,34.799999999999955,1.724,2.0,1.57,16.5,32.0,82.0,50.5260043,-84.8389049,6.5,21.0,1.724,14.0,,2023,2,11,0,2.39,237.0
0.0,102,0.0,2023-02-11 00:27:30,34.799999999999955,27.0,28.0,3602.56,34.799999999999955,2.111,2.0,1.64,19.5,38.0,86.0,50.5259928,-84.8388798,5.0,16.5,2.111,14.0,,2023,2,11,0,2.39,237.0
0.0,102,0.0,2023-02-11 00:27:31,34.799999999999955,27.0,28.0,3605.46,34.799999999999955,3.435,2.0,1.69,22.0,43.0,89.5,50.5259652,-84.8388594,3.5,11.5,3.435,14.0,,2023,2,11,0,2.39,237.0
37.0,102,84.0,2023-02-11 00:27:32,34.799999999999955,27.0,28.0,3609.49,34.799999999999955,4.501,2.0,1.55,25.0,49.0,93.5,50.5259229,-84.8388482,2.0,6.5,4.501,14.0,,2023,2,11,0,2.39,237.0
55.0,102,169.0,2023-02-11 00:27:33,34.799999999999955,27.0,28.0,3614.4,34.799999999999955,5.128,2.0,0.17,28.0,55.0,97.0,50.5258714,-84.8388392,0.5,1.5,5.128,14.0,,2023,2,11,0,2.39,237.0
65.0,103,292.0,2023-02-11 00:27:34,34.60000000000002,27.0,28.0,3619.82,34.60000000000002,5.267,2.0,0.38,28.5,52.0,97.5,50.5258129,-84.8388232,12.5,44.0,5.267,14.0,,2023,2,11,0,2.39,237.0
71.0,103,316.0,2023-02-11 00:27:35,34.799999999999955,27.0,28.0,3625.4,34.799999999999955,5.631,2.0,0.05,28.5,49.0,96.5,50.5257548,-84.8388053,28.0,98.0,5.631,13.0,,2023,2,11,0,2.39,237.0
74.0,103,310.0,2023-02-11 00:27:36,34.799999999999955,27.0,28.0,3631.73,34.799999999999955,6.024,2.0,0.0,30.5,47.0,96.5,50.525691,-84.8387729,28.0,98.0,6.024,13.0,,2023,2,11,0,2.39,237.0
77.0,103,301.0,2023-02-11 00:27:37,34.60000000000002,27.0,28.0,3638.53,34.60000000000002,6.298,2.0,0.0,28.5,48.0,94.5,50.5256233,-84.8387363,28.0,98.0,6.298,13.0,,2023,2,11,0,2.39,237.0
80.0,104,278.0,2023-02-11 00:27:38,34.39999999999998,27.0,28.0,3645.2,34.39999999999998,6.446,2.0,0.0,25.0,45.0,86.5,50.5255584,-84.8386928,27.5,97.0,6.446,13.0,,2023,2,11,0,2.39,237.0
67.0,104,249.0,2023-02-11 00:27:39,34.39999999999998,27.0,28.0,3651.64,34.39999999999998,6.212,2.0,0.0,23.0,53.0,82.0,50.5254986,-84.8386476,26.5,93.5,6.212,13.0,,2023,2,11,0,2.39,237.0
53.0,104,220.0,2023-02-11 00:27:40,34.39999999999998,27.0,28.0,3657.62,34.39999999999998,5.381,2.0,0.0,24.5,67.0,86.5,50.5254461,-84.8385949,25.0,87.5,5.381,13.0,,2023,2,11,0,2.39,237.0
39.0,104,192.0,2023-02-11 00:27:41,34.39999999999998,27.0,28.0,3662.95,34.39999999999998,4.964,2.0,-0.74,26.5,81.0,91.5,50.5254029,-84.8385472,24.0,81.5,4.964,13.0,,2023,2,11,0,2.39,237.0
41.0,104,147.0,2023-02-11 00:27:42,34.200000000000045,27.0,28.0,3667.95,34.200000000000045,5.47,2.0,-0.87,28.5,95.0,96.0,50.5253657,-84.8384951,22.5,75.5,5.47,13.0,,2023,2,11,0,2.39,237.0
70.0,105,166.0,2023-02-11 00:27:43,34.200000000000045,27.0,28.0,3673.4,34.200000000000045,5.563,2.0,-0.91,31.0,60.0,97.5,50.5253295,-84.838434,22.0,73.5,5.563,13.0,,2023,2,11,0,2.39,237.0
74.0,105,234.0,2023-02-11 00:27:44,34.200000000000045,27.0,28.0,3679.22,34.200000000000045,5.929,2.0,-0.94,31.0,45.0,94.5,50.5252895,-84.83837,23.5,77.5,5.929,13.0,,2023,2,11,0,2.39,237.0
76.0,105,278.0,2023-02-11 00:27:45,34.200000000000045,27.0,28.0,3685.19,34.200000000000045,6.035,2.0,-0.11,27.0,46.0,87.0,50.5252553,-84.8382989,27.5,86.0,6.035,13.0,,2023,2,11,0,2.39,237.0
77.0,105,203.0,2023-02-11 00:27:46,34.200000000000045,27.0,28.0,3691.25,34.200000000000045,6.054,2.0,0.0,23.0,52.0,79.5,50.5252164,-84.8382259,31.0,95.0,6.054,13.0,,2023,2,11,0,2.39,237.0
79.0,105,194.0,2023-02-11 00:27:47,34.200000000000045,27.0,28.0,3697.27,34.200000000000045,6.254,2.0,0.0,28.5,56.0,89.5,50.5251786,-84.8381526,26.0,84.5,6.254,13.0,,2023,2,11,0,2.39,237.0
82.0,106,194.0,2023-02-11 00:27:48,34.200000000000045,27.0,28.0,3703.38,34.200000000000045,6.117,2.0,0.0,29.0,52.0,92.5,50.5251424,-84.8380801,23.5,79.5,6.117,13.0,,2023,2,11,0,2.39,237.0
85.0,106,215.0,2023-02-11 00:27:49,34.200000000000045,27.0,28.0,3709.61,34.200000000000045,6.36,2.0,0.0,26.5,47.0,93.0,50.5251027,-84.8380076,24.0,80.0,6.36,13.0,,2023,2,11,0,2.39,237.0
87.0,106,237.0,2023-02-11 00:27:50,34.200000000000045,27.0,28.0,3716.43,34.200000000000045,6.918,2.0,0.0,25.0,48.0,95.0,50.525058,-84.8379275,25.0,83.0,6.918,13.0,,2023,2,11,0,2.39,237.0
92.0,107,329.0,2023-02-11 00:27:51,34.200000000000045,27.0,28.0,3723.58,34.200000000000045,7.163,2.0,0.0,23.0,52.0,97.0,50.5250164,-84.8378395,26.5,86.0,7.163,13.0,,2023,2,11,0,2.39,237.0
96.0,107,376.0,2023-02-11 00:27:52,34.200000000000045,27.0,28.0,3731.34,34.200000000000045,7.728,2.0,0.0,27.5,44.0,95.0,50.5249717,-84.8377479,29.0,93.5,7.728,13.0,,2023,2,11,0,2.39,237.0
99.0,107,405.0,2023-02-11 00:27:53,34.200000000000045,27.0,28.0,3739.52,34.200000000000045,8.252,2.0,0.0,32.0,47.0,96.0,50.5249191,-84.8376497,29.0,97.0,8.252,13.0,,2023,2,11,0,2.39,237.0
98.0,108,413.0,2023-02-11 00:27:54,34.0,27.0,28.0,3747.89,34.0,8.426,2.0,0.0,31.0,45.0,95.5,50.524865,-84.8375573,28.0,96.0,8.426,13.0,,2023,2,11,0,2.39,237.0
95.0,108,397.0,2023-02-11 00:27:55,34.0,27.0,28.0,3756.67,34.0,8.723,2.0,0.0,24.5,47.0,92.5,50.5248067,-84.8374591,27.5,92.5,8.723,13.0,,2023,2,11,0,2.39,237.0
97.0,108,346.0,2023-02-11 00:27:56,34.0,27.0,28.0,3765.81,34.0,8.962,2.0,0.0,23.5,53.0,89.0,50.5247472,-84.8373513,28.5,94.0,8.962,13.0,,2023,2,11,0,2.39,237.0
99.0,109,336.0,2023-02-11 00:27:57,34.0,27.0,28.0,3774.85,34.0,8.861,2.0,0.0,22.0,40.0,85.0,50.5246927,-84.8372444,29.5,95.5,8.861,13.0,,2023,2,11,0,2.39,237.0
89.0,109,320.0,2023-02-11 00:27:58,34.0,27.0,28.0,3783.75,34.0,8.128,2.0,0.0,23.0,40.0,80.0,50.5246373,-84.8371405,26.0,89.0,8.128,13.0,,2023,2,11,0,2.39,237.0
62.0,109,299.0,2023-02-11 00:27:59,34.0,27.0,28.0,3791.32,34.0,6.451,2.0,0.0,20.0,29.0,81.0,50.5245863,-84.8370545,23.0,82.0,6.451,13.0,,2023,2,11,0,2.39,237.0
36.0,109,279.0,2023-02-11 00:28:00,34.200000000000045,27.0,28.0,3797.4,34.200000000000045,4.629,2.0,0.0,10.5,13.0,90.5,50.5245429,-84.836986,22.5,78.0,4.629,13.0,,2023,2,11,0,2.39,237.0
28.0,109,100.0,2023-02-11 00:28:01,34.200000000000045,27.0,28.0,3801.52,34.200000000000045,2.907,2.0,0.0,0.5,16.0,99.5,50.5245124,-84.8369432,22.0,74.0,2.907,13.0,,2023,2,11,0,2.39,237.0
20.0,109,62.0,2023-02-11 00:28:02,34.200000000000045,27.0,28.0,3803.83,34.200000000000045,1.494,2.0,0.0,13.5,97.0,63.5,50.5244954,-84.8369206,5.0,,1.494,13.0,,2023,2,11,0,2.39,237.0
12.0,109,45.0,2023-02-11 00:28:03,34.200000000000045,27.0,28.0,3804.27,34.200000000000045,0.287,2.0,0.0,,,,50.5244888,-84.8369094,,,0.287,13.0,,2023,2,11,0,2.39,237.0
3.0,109,0.0,2023-02-11 00:28:04,34.200000000000045,27.0,28.0,3804.27,34.200000000000045,0.0,2.0,0.0,,,,50.5244844,-84.8369007,,,0.0,12.0,,2023,2,11,0,2.39,237.0
0.0,109,0.0,2023-02-11 00:28:05,34.39999999999998,27.0,28.0,3804.27,34.39999999999998,0.0,2.0,0.0,,,,50.5244798,-84.8368981,,,0.0,12.0,,2023,2,11,0,2.39,237.0
0.0,109,0.0,2023-02-11 00:28:06,34.200000000000045,27.0,28.0,3804.27,34.200000000000045,0.0,2.0,0.0,,,,50.5244786,-84.8368981,,,0.0,12.0,,2023,2,11,0,2.39,237.0
8.0,109,4.0,2023-02-11 00:28:45,34.200000000000045,27.0,28.0,3808.58,34.200000000000045,3.359,1.0,0.0,,,,50.5244528,-84.8368465,,,3.359,11.0,,2023,2,11,0,2.39,237.0
35.0,110,30.0,2023-02-11 00:28:46,34.200000000000045,27.0,28.0,3813.46,34.200000000000045,4.371,1.0,0.0,,,,50.5244224,-84.8367924,,,4.371,11.0,,2023,2,11,0,2.39,237.0
52.0,110,118.0,2023-02-11 00:28:47,34.200000000000045,27.0,28.0,3818.18,34.200000000000045,4.703,1.0,0.0,28.0,,98.0,50.524394,-84.8367382,29.0,97.5,4.703,11.0,,2023,2,11,0,2.39,237.0
60.0,110,205.0,2023-02-11 00:28:48,34.200000000000045,27.0,28.0,3823.28,34.200000000000045,5.525,1.0,0.0,27.5,48.0,97.5,50.5243641,-84.8366715,31.0,98.0,5.525,11.0,,2023,2,11,0,2.39,237.0
70.0,110,295.0,2023-02-11 00:28:49,34.0,27.0,28.0,3829.41,34.0,6.124,1.0,0.0,27.0,50.0,97.0,50.5243289,-84.8365989,32.5,98.0,6.124,11.0,,2023,2,11,0,2.39,237.0
80.0,111,318.0,2023-02-11 00:28:50,33.799999999999955,27.0,28.0,3836.07,33.799999999999955,6.654,2.0,0.0,24.5,52.0,86.0,50.5242957,-84.8365121,32.0,98.5,6.654,11.0,,2023,2,11,0,2.39,237.0
88.0,111,308.0,2023-02-11 00:28:51,33.799999999999955,27.0,28.0,3843.32,33.799999999999955,7.21,2.0,0.0,23.0,54.0,79.5,50.5242637,-84.8364207,24.0,76.5,7.21,11.0,,2023,2,11,0,2.39,237.0
93.0,111,292.0,2023-02-11 00:28:52,33.60000000000002,27.0,28.0,3850.89,33.60000000000002,7.712,2.0,0.0,23.0,52.0,75.5,50.5242358,-84.8363185,16.5,53.5,7.712,11.0,,2023,2,11,0,2.39,237.0
98.0,112,275.0,2023-02-11 00:28:53,33.39999999999998,27.0,28.0,3859.09,33.39999999999998,8.137,2.0,0.0,20.5,48.0,71.0,50.5242116,-84.8362015,28.5,89.0,8.137,11.0,,2023,2,11,0,2.39,237.0
103.0,112,261.0,2023-02-11 00:28:54,33.0,27.0,28.0,3867.58,33.0,8.599,2.0,0.0,18.0,51.0,64.0,50.5241956,-84.8360837,22.5,75.5,8.599,11.0,,2023,2,11,0,2.39,237.0
109.0,112,246.0,2023-02-11 00:28:55,32.799999999999955,27.0,28.0,3876.53,32.799999999999955,8.864,2.0,0.0,17.0,53.0,61.5,50.5241784,-84.8359575,21.5,72.0,8.864,11.0,,2023,2,11,0,2.39,237.0
106.0,112,243.0,2023-02-11 00:28:56,32.39999999999998,27.0,28.0,3885.88,32.39999999999998,8.824,2.0,0.0,16.5,50.0,60.0,50.5241632,-84.8358196,22.5,72.5,8.824,11.0,,2023,2,11,0,2.39,237.0
81.0,112,161.0,2023-02-11 00:28:57,32.200000000000045,27.0,28.0,3894.92,32.200000000000045,8.795,2.0,0.0,17.5,51.0,62.0,50.5241459,-84.8356891,22.5,72.0,8.795,11.0,,2023,2,11,0,2.39,237.0
74.0,113,84.0,2023-02-11 00:28:58,31.799999999999955,27.0,28.0,3903.92,31.799999999999955,8.823,2.0,0.0,22.0,66.0,71.5,50.5241278,-84.8355623,20.0,70.0,8.823,11.0,,2023,2,11,0,2.39,237.0
85.0,113,59.0,2023-02-11 00:28:59,31.600000000000023,27.0,28.0,3913.17,31.600000000000023,9.065,2.0,0.0,4.5,99.0,64.5,50.5241097,-84.8354284,4.0,50.0,9.065,11.0,,2023,2,11,0,2.39,237.0
100.0,113,100.0,2023-02-11 00:29:00,31.399999999999977,27.0,28.0,3922.56,31.399999999999977,9.273,2.0,0.0,9.5,54.0,57.5,50.5240952,-84.8352939,3.5,30.5,9.273,11.0,,2023,2,11,0,2.39,237.0
102.0,113,217.0,2023-02-11 00:29:01,31.0,27.0,29.0,3931.93,31.0,9.22,2.0,-2.64,17.0,50.0,59.0,50.5240781,-84.8351644,9.5,31.5,9.22,11.0,,2023,2,11,0,2.39,237.0
88.0,113,232.0,2023-02-11 00:29:02,30.799999999999955,27.0,29.0,3941.27,30.799999999999955,8.976,2.0,-2.99,20.5,49.0,69.5,50.52406,-84.8350305,17.0,53.0,8.976,11.0,,2023,2,11,0,2.39,237.0
71.0,113,213.0,2023-02-11 00:29:03,30.799999999999955,27.0,29.0,3950.41,30.799999999999955,8.618,2.0,-2.76,23.0,36.0,79.5,50.5240416,-84.8348997,24.5,73.5,8.618,11.0,,2023,2,11,0,2.39,237.0
56.0,113,151.0,2023-02-11 00:29:04,30.799999999999955,27.0,30.0,3959.2,30.799999999999955,8.348,2.0,-2.46,4.5,24.0,96.0,50.5240267,-84.8347709,14.5,55.0,8.348,11.0,,2023,2,11,0,2.39,237.0
44.0,113,140.0,2023-02-11 00:29:05,30.799999999999955,27.0,30.0,3967.44,30.799999999999955,7.931,2.0,-2.11,5.5,12.0,99.0,50.5240131,-84.8346581,14.0,59.5,7.931,11.0,,2023,2,11,0,2.39,237.0
32.0,114,129.0,2023-02-11 00:29:06,30.799999999999955,27.0,30.0,3975.41,30.799999999999955,7.621,2.0,-1.67,13.0,32.0,98.0,50.5239995,-84.8345424,16.5,71.5,7.621,11.0,,2023,2,11,0,2.39,237.0
22.0,114,54.0,2023-02-11 00:29:07,31.0,27.0,30.0,3983.3,31.0,7.712,2.0,-0.23,21.0,62.0,97.0,50.5239858,-84.8344302,19.0,83.0,7.712,11.0,,2023,2,11,0,2.39,237.0
74.0,114,174.0,2023-02-11 00:29:08,31.200000000000045,27.0,30.0,3991.32,31.200000000000045,7.917,2.0,0.0,28.0,73.0,96.0,50.5239687,-84.8343142,21.5,94.5,7.917,11.0,,2023,2,11,0,2.39,237.0
86.0,114,278.0,2023-02-11 00:29:09,31.399999999999977,27.0,30.0,3999.33,31.399999999999977,7.788,2.0,0.07,30.0,40.0,94.5,50.5239505,-84.834203,27.5,97.0,7.788,11.0,,2023,2,11,0,2.39,237.0
87.0,115,365.0,2023-02-11 00:29:10,31.600000000000023,27.0,30.0,4007.17,31.600000000000023,7.616,2.0,0.61,29.5,44.0,93.5,50.5239289,-84.8340941,30.0,98.0,7.616,11.0,,2023,2,11,0,2.39,237.0
88.0,115,420.0,2023-02-11 00:29:11,31.799999999999955,28.0,30.0,4014.98,31.799999999999955,7.802,2.0,1.19,26.5,45.0,92.5,50.5239095,-84.8339846,30.0,98.0,7.802,11.0,,2023,2,11,0,2.39,237.0
89.0,115,419.0,2023-02-11 00:29:12,32.0,28.0,30.0,4022.88,32.0,7.863,2.0,1.62,25.0,44.0,87.5,50.5238879,-84.8338687,29.0,98.5,7.863,11.0,,2023,2,11,0,2.39,237.0
90.0,116,360.0,2023-02-11 00:29:13,32.0,28.0,30.0,4031.0,32.0,8.315,2.0,1.85,23.5,42.0,81.0,50.5238651,-84.8337569,29.0,95.5,8.315,11.0,,2023,2,11,0,2.39,237.0
91.0,116,303.0,2023-02-11 00:29:14,32.0,28.0,30.0,4039.28,32.0,8.338,2.0,1.85,22.5,51.0,77.0,50.5238458,-84.8336405,27.5,93.5,8.338,11.0,,2023,2,11,0,2.39,237.0
87.0,116,252.0,2023-02-11 00:29:15,31.799999999999955,28.0,30.0,4047.81,31.799999999999955,8.768,2.0,1.64,22.0,55.0,74.0,50.5238208,-84.833523,25.5,90.0,8.768,11.0,,2023,2,11,0,2.39,237.0
70.0,116,110.0,2023-02-11 00:29:16,31.799999999999955,28.0,30.0,4056.7,31.799999999999955,9.006,2.0,0.23,17.0,62.0,59.5,50.5237967,-84.8333965,24.0,83.0,9.006,11.0,,2023,2,11,0,2.39,237.0
51.0,116,84.0,2023-02-11 00:29:17,31.600000000000023,28.0,30.0,4065.62,31.600000000000023,9.03,2.0,0.0,4.0,72.0,18.5,50.5237706,-84.8332695,23.0,71.5,9.03,11.0,,2023,2,11,0,2.39,237.0
32.0,116,58.0,2023-02-11 00:29:18,31.399999999999977,28.0,30.0,4074.64,31.399999999999977,8.771,2.0,0.0,4.0,75.0,18.5,50.5237433,-84.833149,20.5,64.5,8.771,10.0,,2023,2,11,0,2.39,237.0
13.0,116,32.0,2023-02-11 00:29:19,31.200000000000045,28.0,30.0,4083.09,31.200000000000045,8.11,2.0,-0.35,4.0,78.0,18.5,50.5237229,-84.8330307,18.5,57.0,8.11,10.0,,2023,2,11,0,2.39,237.0
0.0,116,0.0,2023-02-11 00:29:20,31.0,28.0,30.0,4091.08,31.0,7.916,2.0,-0.82,4.5,81.0,18.5,50.5237013,-84.8329198,16.0,50.0,7.916,10.0,,2023,2,11,0,2.39,237.0
0.0,116,0.0,2023-02-11 00:29:21,30.600000000000023,28.0,30.0,4098.79,30.600000000000023,7.451,2.0,-1.28,4.5,83.0,18.5,50.5236608,-84.8328232,13.5,43.0,7.451,10.0,,2023,2,11,0,2.39,237.0
0.0,116,0.0,2023-02-11 00:29:22,30.399999999999977,28.0,31.0,4106.46,30.399999999999977,7.161,2.0,-1.71,4.5,86.0,19.0,50.5235941,-84.83276,11.5,35.5,7.161,10.0,,2023,2,11,0,2.39,237.0
0.0,116,0.0,2023-02-11 00:29:23,30.200000000000045,28.0,31.0,4113.71,30.200000000000045,6.421,2.0,-2.11,4.5,89.0,19.0,50.523525,-84.8327126,9.0,28.5,6.421,10.0,,2023,2,11,0,2.39,237.0
0.0,116,0.0,2023-02-11 00:29:24,30.200000000000045,28.0,31.0,4120.23,30.200000000000045,5.878,2.0,-2.38,4.5,92.0,19.0,50.523464,-84.8326672,7.0,21.0,5.878,10.0,,2023,2,11,0,2.39,237.0
0.0,116,0.0,2023-02-11 00:29:25,30.0,28.0,31.0,4126.2,30.0,5.202,2.0,-2.52,5.0,95.0,19.0,50.5234053,-84.8326358,4.5,14.0,5.202,10.0,,2023,2,11,0,2.39,237.0
47.0,116,6.0,2023-02-11 00:29:26,29.799999999999955,28.0,32.0,4131.65,29.799999999999955,4.929,2.0,-2.53,5.0,98.0,19.0,50.5233526,-84.8326014,2.0,7.0,4.929,10.0,,2023,2,11,0,2.39,237.0
55.0,116,19.0,2023-02-11 00:29:27,30.0,28.0,32.0,4136.75,30.0,4.743,2.0,-2.41,5.5,94.0,20.0,50.5233062,-84.8325651,0.0,1.0,4.743,10.0,,2023,2,11,0,2.39,237.0
59.0,116,27.0,2023-02-11 00:29:28,30.0,28.0,32.0,4142.24,30.0,4.945,2.0,-2.12,11.5,76.0,41.0,50.5232535,-84.8325285,0.0,15.0,4.945,10.0,,2023,2,11,0,2.39,237.0
58.0,116,32.0,2023-02-11 00:29:29,30.0,28.0,32.0,4147.55,30.0,5.042,2.0,-0.29,16.5,63.0,57.0,50.523199,-84.8324922,4.5,29.0,5.042,10.0,,2023,2,11,0,2.39,237.0
60.0,116,69.0,2023-02-11 00:29:30,30.0,28.0,32.0,4152.81,30.0,5.049,2.0,0.0,20.0,51.0,69.5,50.5231481,-84.8324697,14.0,48.5,5.049,10.0,,2023,2,11,0,2.39,237.0
67.0,117,102.0,2023-02-11 00:29:31,30.0,28.0,32.0,4158.01,30.0,4.517,2.0,0.0,22.0,44.0,81.0,50.5230944,-84.8324446,24.0,76.0,4.517,10.0,,2023,2,11,0,2.39,237.0
65.0,117,96.0,2023-02-11 00:29:32,30.0,28.0,32.0,4162.97,30.0,4.675,2.0,0.0,18.0,48.0,68.0,50.5230446,-84.832418,10.5,32.0,4.675,10.0,,2023,2,11,0,2.39,237.0
66.0,117,100.0,2023-02-11 00:29:33,30.0,28.0,32.0,4168.64,30.0,5.407,2.0,0.0,20.0,52.0,65.0,50.5229869,-84.8323971,14.0,49.0,5.407,10.0,,2023,2,11,0,2.39,237.0
