heart_rate,timestamp,battery_soc,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
130,2022-04-11 16:38:58,,70.0,16.5,0.0,53.5,3.0,22.5,77.0,23.0,926.65,6.278,5.0,50.4967814,-84.831113,6.278,24.0,24.0,2.76,2022,4,11,16,4.25,311.0
128,2022-04-11 16:38:59,,0.0,16.5,0.0,53.5,0.0,22.5,77.0,23.0,931.74,5.655,5.0,50.496779,-84.8311867,5.655,24.200000000000045,24.200000000000045,2.46,2022,4,11,16,4.25,311.0
128,2022-04-11 16:39:00,,0.0,16.5,0.0,53.5,0.0,22.5,77.0,23.0,937.54,5.542,5.0,50.4967732,-84.8312702,5.542,24.399999999999977,24.399999999999977,2.2,2022,4,11,16,4.25,311.0
128,2022-04-11 16:39:01,,9.0,18.5,14.0,61.0,85.0,18.5,64.0,23.0,943.31,5.315,5.0,50.4967698,-84.8313535,5.315,24.399999999999977,24.399999999999977,2.12,2022,4,11,16,4.25,311.0
127,2022-04-11 16:39:02,,25.0,22.5,39.0,75.0,88.0,11.5,40.5,23.0,948.37,5.301,5.0,50.4967722,-84.8314268,5.301,24.600000000000023,24.600000000000023,2.13,2022,4,11,16,4.25,311.0
128,2022-04-11 16:39:03,,42.0,22.5,50.0,79.5,127.0,11.0,36.0,23.0,953.24,5.404,5.0,50.4967774,-84.8314968,5.404,24.600000000000023,24.600000000000023,2.36,2022,4,11,16,4.25,311.0
127,2022-04-11 16:39:04,,58.0,19.5,50.0,75.5,199.0,15.5,47.0,23.0,958.88,5.669,5.0,50.4967756,-84.8315784,5.669,24.799999999999955,24.799999999999955,2.52,2022,4,11,16,4.25,311.0
126,2022-04-11 16:39:05,,55.0,19.5,50.0,75.5,337.0,15.5,47.0,23.0,964.27,5.527,5.0,50.4967763,-84.8316564,5.527,24.799999999999955,24.799999999999955,2.34,2022,4,11,16,4.25,311.0
125,2022-04-11 16:39:06,,57.0,19.5,48.0,75.5,284.0,15.5,47.0,23.0,970.15,5.988,5.0,50.4967842,-84.8317408,5.988,25.0,25.0,2.09,2022,4,11,16,4.25,311.0
126,2022-04-11 16:39:07,,58.0,20.0,47.0,77.0,257.0,16.0,51.0,23.0,976.91,6.564,5.0,50.4967911,-84.831838,6.564,25.200000000000045,25.200000000000045,2.12,2022,4,11,16,4.25,311.0
126,2022-04-11 16:39:08,,59.0,21.0,48.0,81.5,290.0,18.5,64.0,23.0,982.92,6.335,5.0,50.4967849,-84.8319242,6.335,25.399999999999977,25.399999999999977,2.44,2022,4,11,16,4.25,311.0
125,2022-04-11 16:39:09,,59.0,22.5,48.0,85.5,323.0,21.0,77.5,23.0,988.68,6.249,5.0,50.496755,-84.8319964,6.249,25.600000000000023,25.600000000000023,2.79,2022,4,11,16,4.25,311.0
124,2022-04-11 16:39:10,,59.0,24.0,49.0,90.0,356.0,23.5,90.5,23.0,995.58,7.584,5.0,50.496698,-84.8320596,7.584,25.600000000000023,25.600000000000023,2.88,2022,4,11,16,4.25,311.0
125,2022-04-11 16:39:11,,62.0,22.5,49.0,91.5,394.0,24.5,92.0,23.0,1004.3,8.998,5.0,50.4966105,-84.8321044,8.998,25.0,25.0,2.29,2022,4,11,16,4.25,311.0
124,2022-04-11 16:39:12,,67.0,21.0,49.0,92.0,416.0,25.0,91.5,23.0,1013.95,9.858,5.0,50.4965114,-84.8321453,9.858,24.399999999999977,24.399999999999977,0.43,2022,4,11,16,4.25,311.0
123,2022-04-11 16:39:13,,78.0,21.0,49.0,92.0,343.0,25.0,91.5,23.0,1023.99,10.28,5.0,50.4964069,-84.8321814,10.28,23.799999999999955,23.799999999999955,-2.07,2022,4,11,16,4.25,311.0
124,2022-04-11 16:39:14,,87.0,21.0,49.0,92.0,147.0,25.0,91.5,23.0,1034.79,10.732,5.0,50.4962942,-84.8322185,10.732,23.0,23.0,-4.23,2022,4,11,16,4.25,311.0
125,2022-04-11 16:39:15,,87.0,17.5,43.0,93.5,92.0,22.5,84.0,23.0,1045.91,10.696,5.0,50.4961774,-84.8322518,10.696,22.600000000000023,22.600000000000023,-5.89,2022,4,11,16,4.25,311.0
125,2022-04-11 16:39:16,,84.0,13.0,36.0,95.0,69.0,19.0,74.5,23.0,1056.61,10.512,5.0,50.4960647,-84.8322817,10.512,22.200000000000045,22.200000000000045,-6.53,2022,4,11,16,4.25,311.0
125,2022-04-11 16:39:17,,82.0,8.5,28.0,96.5,45.0,15.5,65.0,23.0,1067.42,10.506,5.0,50.4959535,-84.8323249,10.506,21.799999999999955,21.799999999999955,-6.05,2022,4,11,16,4.25,311.0
125,2022-04-11 16:39:18,,79.0,4.0,21.0,98.5,22.0,12.0,55.5,23.0,1074.78,7.364,5.0,50.4958744,-84.8323264,7.364,21.600000000000023,21.600000000000023,-5.28,2022,4,11,16,4.25,311.0
123,2022-04-11 16:39:19,,0.0,0.0,14.0,100.0,0.0,9.0,46.5,23.0,1081.21,6.323,5.0,50.4958067,-84.8323432,6.323,21.200000000000045,21.200000000000045,-4.63,2022,4,11,16,4.25,311.0
122,2022-04-11 16:39:20,,0.0,0.0,6.0,100.0,0.0,9.0,46.5,22.0,1086.16,5.288,5.0,50.4957594,-84.8323724,5.288,21.0,21.0,-4.01,2022,4,11,16,4.25,311.0
122,2022-04-11 16:39:21,,15.0,18.0,5.0,97.0,391.0,25.5,77.0,22.0,1092.46,6.375,5.0,50.4957314,-84.8324553,6.375,20.799999999999955,20.799999999999955,-3.6,2022,4,11,16,4.25,311.0
122,2022-04-11 16:39:22,,83.0,26.0,15.0,95.5,710.0,32.0,92.5,22.0,1100.27,8.011,5.0,50.4957105,-84.8325647,8.011,20.600000000000023,20.600000000000023,-3.33,2022,4,11,16,4.25,311.0
121,2022-04-11 16:39:23,,86.0,24.0,45.0,96.0,742.0,25.5,93.0,22.0,1108.71,8.813,5.0,50.4956989,-84.8326854,8.813,20.399999999999977,20.399999999999977,-3.1,2022,4,11,16,4.25,311.0
121,2022-04-11 16:39:24,,94.0,23.5,50.0,96.0,742.0,24.5,93.0,22.0,1117.21,8.469,5.0,50.4957111,-84.8328074,8.469,20.200000000000045,20.200000000000045,-2.88,2022,4,11,16,4.25,311.0
119,2022-04-11 16:39:25,,102.0,27.5,50.0,88.5,522.0,27.0,98.5,22.0,1125.69,8.216,5.0,50.4957253,-84.8329286,8.216,20.200000000000045,20.200000000000045,-2.53,2022,4,11,16,4.25,311.0
119,2022-04-11 16:39:26,,102.0,28.5,50.0,87.0,408.0,27.5,99.5,22.0,1133.63,7.62,5.0,50.4957459,-84.83304,7.62,20.200000000000045,20.200000000000045,-2.12,2022,4,11,16,4.25,311.0
119,2022-04-11 16:39:27,,95.0,28.5,50.0,87.0,330.0,27.5,99.5,22.0,1140.56,7.045,5.0,50.4957693,-84.8331352,7.045,20.399999999999977,20.399999999999977,-1.54,2022,4,11,16,4.25,311.0
119,2022-04-11 16:39:28,,93.0,37.0,51.0,97.5,465.0,4.5,100.0,22.0,1147.66,6.836,5.0,50.495789,-84.8332345,6.836,20.399999999999977,20.399999999999977,-0.58,2022,4,11,16,4.25,311.0
119,2022-04-11 16:39:29,,95.0,38.5,47.0,99.5,481.0,0.0,100.0,22.0,1156.05,7.208,5.0,50.4958077,-84.8333533,7.208,20.600000000000023,20.600000000000023,0.28,2022,4,11,16,4.25,311.0
118,2022-04-11 16:39:30,,95.0,34.5,49.0,99.5,435.0,14.0,99.5,22.0,1163.94,7.249,5.0,50.4958333,-84.8334621,7.249,21.0,21.0,1.21,2022,4,11,16,4.25,311.0
118,2022-04-11 16:39:31,,94.0,30.0,53.0,99.0,379.0,29.5,98.5,22.0,1172.08,7.479,5.0,50.4958591,-84.8335746,7.479,21.200000000000045,21.200000000000045,2.34,2022,4,11,16,4.25,311.0
117,2022-04-11 16:39:32,,91.0,30.0,53.0,99.0,326.0,29.5,98.5,22.0,1179.68,7.473,5.0,50.4958813,-84.8336805,7.473,21.399999999999977,21.399999999999977,2.82,2022,4,11,16,4.25,311.0
116,2022-04-11 16:39:33,,90.0,30.0,53.0,99.0,381.0,29.5,98.5,22.0,1187.49,7.285,5.0,50.4959089,-84.8337872,7.285,21.399999999999977,21.399999999999977,2.43,2022,4,11,16,4.25,311.0
117,2022-04-11 16:39:34,,95.0,30.0,53.0,99.0,427.0,29.5,98.5,22.0,1194.59,7.038,5.0,50.495935,-84.8338837,7.038,21.600000000000023,21.600000000000023,1.98,2022,4,11,16,4.25,311.0
117,2022-04-11 16:39:35,,94.0,30.0,53.0,99.0,436.0,29.5,98.5,22.0,1201.06,6.633,5.0,50.4959628,-84.8339696,6.633,22.0,22.0,1.91,2022,4,11,16,4.25,311.0
118,2022-04-11 16:39:36,,93.0,30.0,53.0,99.0,445.0,30.0,98.5,22.0,1207.87,6.349,5.0,50.4959912,-84.8340604,6.349,22.399999999999977,22.399999999999977,2.11,2022,4,11,16,4.25,311.0
117,2022-04-11 16:39:37,,91.0,29.5,50.0,98.0,439.0,33.0,99.5,22.0,1214.45,6.019,5.0,50.4960245,-84.8341443,6.019,22.799999999999955,22.799999999999955,2.89,2022,4,11,16,4.25,311.0
116,2022-04-11 16:39:38,,90.0,29.0,47.0,97.5,428.0,36.0,100.0,22.0,1220.97,5.847,5.0,50.4960509,-84.8342315,5.847,23.200000000000045,23.200000000000045,4.15,2022,4,11,16,4.25,311.0
115,2022-04-11 16:39:39,,88.0,31.0,47.0,99.5,370.0,33.5,99.5,22.0,1226.88,5.349,5.0,50.4960625,-84.8343157,5.349,23.399999999999977,23.399999999999977,5.23,2022,4,11,16,4.25,311.0
115,2022-04-11 16:39:40,,88.0,31.5,47.0,100.0,311.0,32.5,99.5,22.0,1233.06,5.479,5.0,50.4960689,-84.8344033,5.479,23.600000000000023,23.600000000000023,5.52,2022,4,11,16,4.25,311.0
116,2022-04-11 16:39:41,,91.0,31.5,47.0,100.0,248.0,32.5,99.5,22.0,1241.76,6.874,5.0,50.4960304,-84.8345181,6.874,23.799999999999955,23.799999999999955,5.12,2022,4,11,16,4.25,311.0
116,2022-04-11 16:39:42,,94.0,31.5,47.0,100.0,258.0,32.5,99.5,22.0,1247.91,7.544,5.0,50.4959965,-84.8345943,7.544,23.799999999999955,23.799999999999955,4.3,2022,4,11,16,4.25,311.0
115,2022-04-11 16:39:43,,97.0,31.5,47.0,100.0,258.0,32.5,99.5,22.0,1255.95,8.572,5.0,50.495939,-84.8346811,8.572,23.799999999999955,23.799999999999955,3.17,2022,4,11,16,4.25,311.0
116,2022-04-11 16:39:44,,99.0,31.5,51.0,100.0,202.0,32.5,99.5,22.0,1263.85,8.823,5.0,50.4958724,-84.8347518,8.823,23.799999999999955,23.799999999999955,2.07,2022,4,11,16,4.25,311.0
117,2022-04-11 16:39:45,,100.0,31.5,53.0,100.0,227.0,32.5,99.5,22.0,1271.51,8.829,5.0,50.4958008,-84.834806,8.829,24.0,24.0,1.43,2022,4,11,16,4.25,311.0
119,2022-04-11 16:39:46,,101.0,30.0,52.0,98.0,264.0,30.5,93.5,22.0,1278.6,8.127,5.0,50.49573,-84.8348437,8.127,24.200000000000045,24.200000000000045,1.07,2022,4,11,16,4.25,311.0
120,2022-04-11 16:39:47,,101.0,28.0,50.0,95.0,296.0,27.0,84.0,22.0,1285.9,8.163,5.0,50.495653,-84.8348634,8.163,24.200000000000045,24.200000000000045,0.89,2022,4,11,16,4.25,311.0
122,2022-04-11 16:39:48,,102.0,26.0,49.0,92.0,327.0,23.5,74.5,22.0,1293.25,8.168,5.0,50.4955747,-84.834877,8.168,24.399999999999977,24.399999999999977,1.08,2022,4,11,16,4.25,311.0
123,2022-04-11 16:39:49,,96.0,31.5,48.0,98.0,512.0,24.5,77.0,22.0,1300.77,8.009,5.0,50.4954945,-84.8348885,8.009,24.600000000000023,24.600000000000023,1.6,2022,4,11,16,4.25,311.0
124,2022-04-11 16:39:50,,92.0,27.5,48.0,95.0,609.0,30.5,90.0,22.0,1308.48,8.28,5.0,50.4954151,-84.8349201,8.28,24.799999999999955,24.799999999999955,2.1,2022,4,11,16,4.25,311.0
126,2022-04-11 16:39:51,,91.0,23.0,48.0,92.0,553.0,35.0,99.0,22.0,1317.09,8.107,5.0,50.4953291,-84.8349656,8.107,25.200000000000045,25.200000000000045,2.5,2022,4,11,16,4.25,311.0
128,2022-04-11 16:39:52,,93.0,24.0,49.0,93.0,383.0,31.5,97.0,22.0,1324.18,7.818,5.0,50.4952595,-84.8350073,7.818,25.399999999999977,25.399999999999977,2.88,2022,4,11,16,4.25,311.0
128,2022-04-11 16:39:53,,91.0,27.5,50.0,96.0,409.0,22.5,92.0,22.0,1330.74,7.032,5.0,50.4951969,-84.8350508,7.032,25.799999999999955,25.799999999999955,3.3,2022,4,11,16,4.25,311.0
129,2022-04-11 16:39:54,,89.0,37.5,51.0,99.0,501.0,28.5,95.5,22.0,1337.31,6.646,5.0,50.4951388,-84.8351049,6.646,26.399999999999977,26.399999999999977,3.87,2022,4,11,16,4.25,311.0
130,2022-04-11 16:39:55,,88.0,35.5,51.0,99.5,520.0,31.0,97.5,22.0,1343.04,6.066,5.0,50.49509,-84.8351547,6.066,26.600000000000023,26.600000000000023,4.61,2022,4,11,16,4.25,311.0
131,2022-04-11 16:39:56,,88.0,32.5,51.0,99.5,520.0,32.5,98.5,22.0,1349.56,5.626,5.0,50.4950479,-84.8352301,5.626,27.0,27.0,5.32,2022,4,11,16,4.25,311.0
133,2022-04-11 16:39:57,,87.0,32.5,51.0,99.5,507.0,32.5,98.5,22.0,1355.47,5.784,5.0,50.4950078,-84.8352965,5.784,27.399999999999977,27.399999999999977,5.79,2022,4,11,16,4.25,311.0
133,2022-04-11 16:39:58,,87.0,32.5,51.0,99.5,493.0,32.5,98.5,22.0,1362.23,6.272,5.0,50.4949628,-84.8353733,6.272,27.799999999999955,27.799999999999955,5.77,2022,4,11,16,4.25,311.0
133,2022-04-11 16:39:59,,87.0,32.5,51.0,99.5,480.0,32.5,98.5,22.0,1369.44,6.987,5.0,50.4949175,-84.8354579,6.987,28.0,28.0,5.47,2022,4,11,16,4.25,311.0
133,2022-04-11 16:40:00,,86.0,32.5,51.0,99.5,466.0,32.5,98.5,22.0,1376.27,6.76,5.0,50.4948725,-84.8355351,6.76,28.399999999999977,28.399999999999977,5.07,2022,4,11,16,4.25,311.0
131,2022-04-11 16:40:01,,86.0,30.0,49.0,94.5,425.0,33.0,99.0,22.0,1383.92,7.503,5.0,50.4947999,-84.8355867,7.503,28.799999999999955,28.799999999999955,4.75,2022,4,11,16,4.25,311.0
129,2022-04-11 16:40:02,,88.0,27.0,46.0,89.0,402.0,33.5,100.0,22.0,1390.3,6.942,5.0,50.4947436,-84.8356396,6.942,28.799999999999955,28.799999999999955,4.56,2022,4,11,16,4.25,311.0
129,2022-04-11 16:40:03,,90.0,31.5,51.0,99.5,423.0,32.0,99.5,22.0,1397.52,6.887,5.0,50.4946821,-84.8357033,6.887,29.0,29.0,4.33,2022,4,11,16,4.25,311.0
129,2022-04-11 16:40:04,,90.0,31.5,48.0,99.5,367.0,32.0,99.5,22.0,1404.21,6.366,5.0,50.4946273,-84.8357656,6.366,29.200000000000045,29.200000000000045,3.95,2022,4,11,16,4.25,311.0
128,2022-04-11 16:40:05,,91.0,31.5,45.0,99.5,345.0,32.0,99.5,22.0,1411.41,6.611,5.0,50.4945735,-84.8358405,6.611,29.399999999999977,29.399999999999977,3.47,2022,4,11,16,4.25,311.0
128,2022-04-11 16:40:06,,92.0,31.0,47.0,98.5,346.0,33.0,99.5,22.0,1418.41,6.837,5.0,50.4945183,-84.8359094,6.837,29.600000000000023,29.600000000000023,3.07,2022,4,11,16,4.25,311.0
128,2022-04-11 16:40:07,,92.0,30.0,50.0,95.5,322.0,34.5,99.0,22.0,1425.53,6.908,5.0,50.4944613,-84.8359781,6.908,29.799999999999955,29.799999999999955,2.7,2022,4,11,16,4.25,311.0
127,2022-04-11 16:40:08,,91.0,30.0,53.0,95.5,271.0,34.5,99.0,22.0,1433.0,7.311,5.0,50.4943999,-84.8360476,7.311,29.799999999999955,29.799999999999955,2.45,2022,4,11,16,4.25,311.0
126,2022-04-11 16:40:09,,90.0,30.0,57.0,95.5,286.0,34.5,99.0,22.0,1441.18,7.886,5.0,50.494333,-84.8361243,7.886,29.799999999999955,29.799999999999955,2.1,2022,4,11,16,4.25,311.0
126,2022-04-11 16:40:10,,90.0,30.0,61.0,95.5,308.0,34.5,99.0,22.0,1448.51,7.765,5.0,50.4942732,-84.8361934,7.765,29.799999999999955,29.799999999999955,1.55,2022,4,11,16,4.25,311.0
126,2022-04-11 16:40:11,,87.0,30.5,61.0,95.5,345.0,32.5,98.5,22.0,1456.42,7.358,5.0,50.4942084,-84.8362674,7.358,30.200000000000045,30.200000000000045,1.14,2022,4,11,16,4.25,311.0
126,2022-04-11 16:40:12,,85.0,31.5,61.0,96.0,322.0,28.5,98.0,22.0,1464.39,7.527,5.0,50.4941449,-84.8363449,7.527,30.600000000000023,30.600000000000023,1.21,2022,4,11,16,4.25,311.0
126,2022-04-11 16:40:13,,90.0,31.5,61.0,96.0,327.0,28.5,98.0,22.0,1471.87,7.451,5.0,50.4940854,-84.8364176,7.451,30.799999999999955,30.799999999999955,1.82,2022,4,11,16,4.25,311.0
126,2022-04-11 16:40:14,,95.0,27.5,60.0,85.0,232.0,27.0,91.5,22.0,1479.31,6.911,5.0,50.4940241,-84.8364864,6.911,31.0,31.0,2.65,2022,4,11,16,4.25,311.0
126,2022-04-11 16:40:15,,94.0,22.0,59.0,68.0,210.0,24.5,82.0,22.0,1486.45,6.604,5.0,50.493963,-84.8365491,6.604,31.399999999999977,31.399999999999977,3.45,2022,4,11,16,4.25,311.0
124,2022-04-11 16:40:16,,93.0,16.0,58.0,50.5,188.0,22.0,72.0,22.0,1493.04,6.087,5.0,50.4939054,-84.8366043,6.087,31.799999999999955,31.799999999999955,4.19,2022,4,11,16,4.25,311.0
123,2022-04-11 16:40:17,,92.0,10.0,57.0,33.5,166.0,19.5,62.5,22.0,1498.97,5.68,5.0,50.493852,-84.8366512,5.68,32.0,32.0,4.55,2022,4,11,16,4.25,311.0
123,2022-04-11 16:40:18,,91.0,4.0,56.0,16.5,144.0,17.5,52.5,22.0,1504.48,5.44,5.0,50.4938005,-84.8366904,5.44,32.200000000000045,32.200000000000045,4.41,2022,4,11,16,4.25,311.0
123,2022-04-11 16:40:19,,87.0,3.5,56.0,14.5,293.0,17.0,51.5,22.0,1509.77,5.214,5.0,50.4937494,-84.8367239,5.214,32.39999999999998,32.39999999999998,4.13,2022,4,11,16,4.25,311.0
123,2022-04-11 16:40:20,,84.0,3.5,56.0,14.5,349.0,17.0,51.5,22.0,1516.82,6.223,5.0,50.4936817,-84.8367693,6.223,32.39999999999998,32.39999999999998,3.91,2022,4,11,16,4.25,311.0
123,2022-04-11 16:40:21,,85.0,3.5,54.0,14.5,330.0,17.0,51.5,22.0,1523.15,6.411,5.0,50.4936163,-84.8367934,6.411,32.60000000000002,32.60000000000002,3.45,2022,4,11,16,4.25,311.0
123,2022-04-11 16:40:22,,86.0,3.5,48.0,14.5,290.0,17.0,51.5,22.0,1528.94,5.912,5.0,50.4935543,-84.8368007,5.912,32.799999999999955,32.799999999999955,2.67,2022,4,11,16,4.25,311.0
125,2022-04-11 16:40:23,,88.0,15.0,49.0,48.5,290.0,21.5,66.0,22.0,1535.24,6.155,5.0,50.4934884,-84.8368208,6.155,32.799999999999955,32.799999999999955,2.1,2022,4,11,16,4.25,311.0
125,2022-04-11 16:40:24,,90.0,30.5,53.0,93.5,314.0,28.0,86.0,22.0,1541.74,6.407,5.0,50.4934206,-84.8368431,6.407,32.799999999999955,32.799999999999955,1.82,2022,4,11,16,4.25,311.0
125,2022-04-11 16:40:25,,88.0,31.0,53.0,96.5,350.0,32.0,92.0,22.0,1548.86,6.766,5.0,50.4933468,-84.8368703,6.766,33.0,33.0,1.62,2022,4,11,16,4.25,311.0
126,2022-04-11 16:40:26,,87.0,30.5,53.0,98.5,373.0,35.0,97.0,22.0,1555.84,6.784,5.0,50.4932733,-84.8368905,6.784,33.39999999999998,33.39999999999998,1.77,2022,4,11,16,4.25,311.0
128,2022-04-11 16:40:27,,90.0,25.5,53.0,92.5,325.0,33.5,98.0,22.0,1562.85,6.698,5.0,50.4932001,-84.8369142,6.698,33.60000000000002,33.60000000000002,2.47,2022,4,11,16,4.25,311.0
129,2022-04-11 16:40:28,,93.0,22.5,50.0,89.0,294.0,30.5,94.0,22.0,1569.48,6.629,5.0,50.4931308,-84.8369357,6.629,33.799999999999955,33.799999999999955,3.03,2022,4,11,16,4.25,311.0
130,2022-04-11 16:40:29,58.0,93.0,20.5,48.0,86.0,283.0,28.0,91.0,22.0,1575.71,5.958,5.0,50.4930651,-84.8369534,5.958,34.0,34.0,3.17,2022,4,11,16,4.25,311.0
132,2022-04-11 16:40:30,,92.0,22.5,49.0,88.5,306.0,27.0,90.5,22.0,1583.12,6.203,5.0,50.4929936,-84.8369877,6.203,34.0,34.0,3.13,2022,4,11,16,4.25,311.0
132,2022-04-11 16:40:31,,92.0,27.0,55.0,95.0,310.0,24.5,89.5,22.0,1603.96,7.061,4.0,50.4928503,-84.8372184,7.061,34.0,34.0,2.74,2022,4,11,16,4.25,311.0
133,2022-04-11 16:40:32,,92.0,23.5,50.0,88.0,265.0,29.0,93.0,22.0,1612.93,7.045,4.0,50.4927653,-84.8372797,7.045,34.200000000000045,34.200000000000045,2.08,2022,4,11,16,4.25,311.0
133,2022-04-11 16:40:33,,90.0,26.0,53.0,92.5,312.0,28.0,92.0,22.0,1621.98,6.697,4.0,50.4926775,-84.8373357,6.697,34.39999999999998,34.39999999999998,1.52,2022,4,11,16,4.25,311.0
133,2022-04-11 16:40:34,,89.0,26.0,54.0,93.0,327.0,27.0,90.5,22.0,1630.1,6.685,4.0,50.4925957,-84.8373763,6.685,34.799999999999955,34.799999999999955,1.23,2022,4,11,16,4.25,311.0
133,2022-04-11 16:40:35,,88.0,23.5,51.0,87.0,256.0,27.0,90.5,22.0,1637.53,6.66,4.0,50.4925198,-84.8374096,6.66,35.0,35.0,1.32,2022,4,11,16,4.25,311.0
133,2022-04-11 16:40:36,,87.0,23.0,48.0,80.0,108.0,27.0,89.5,22.0,1644.62,6.342,4.0,50.4924462,-84.8374356,6.342,35.0,35.0,1.57,2022,4,11,16,4.25,311.0
132,2022-04-11 16:40:37,,85.0,20.5,57.0,69.5,86.0,25.5,86.5,22.0,1651.25,5.893,4.0,50.4923776,-84.8374612,5.893,35.200000000000045,35.200000000000045,1.71,2022,4,11,16,4.25,311.0
132,2022-04-11 16:40:38,,83.0,17.5,65.0,59.5,65.0,24.5,83.5,22.0,1657.6,5.713,4.0,50.492312,-84.8374868,5.713,35.39999999999998,35.39999999999998,1.93,2022,4,11,16,4.25,311.0
133,2022-04-11 16:40:39,,82.0,15.0,73.0,49.5,44.0,23.5,80.5,22.0,1663.49,5.425,4.0,50.4922509,-84.8375086,5.425,35.39999999999998,35.39999999999998,2.17,2022,4,11,16,4.25,311.0
133,2022-04-11 16:40:40,,80.0,12.5,81.0,39.5,23.0,22.0,77.5,22.0,1669.17,5.445,4.0,50.4921919,-84.8375298,5.445,35.39999999999998,35.39999999999998,1.89,2022,4,11,16,4.25,311.0
132,2022-04-11 16:40:41,,78.0,9.5,89.0,29.5,2.0,21.0,74.5,22.0,1674.94,5.429,4.0,50.4921312,-84.8375462,5.429,35.200000000000045,35.200000000000045,1.3,2022,4,11,16,4.25,311.0
132,2022-04-11 16:40:42,,29.0,2.5,97.0,81.5,59.0,11.5,42.5,22.0,1680.2,5.365,4.0,50.4920765,-84.8375649,5.365,35.200000000000045,35.200000000000045,0.74,2022,4,11,16,4.25,311.0
131,2022-04-11 16:40:43,,67.0,1.5,98.0,99.5,146.0,8.5,32.5,22.0,1685.2,4.665,4.0,50.4920282,-84.837595,4.665,35.39999999999998,35.39999999999998,0.23,2022,4,11,16,4.25,311.0
130,2022-04-11 16:40:44,,68.0,10.0,84.0,98.0,200.0,10.5,37.5,22.0,1691.26,5.798,4.0,50.4919872,-84.8376628,5.798,35.60000000000002,35.60000000000002,0.0,2022,4,11,16,4.25,311.0
129,2022-04-11 16:40:45,,68.0,18.5,71.0,96.0,253.0,12.5,43.0,22.0,1697.33,6.135,4.0,50.4919608,-84.8377431,6.135,35.60000000000002,35.60000000000002,0.25,2022,4,11,16,4.25,311.0
128,2022-04-11 16:40:46,,68.0,27.0,57.0,94.0,306.0,14.5,48.0,22.0,1704.19,6.09,4.0,50.4919404,-84.8378385,6.09,35.60000000000002,35.60000000000002,1.0,2022,4,11,16,4.25,311.0
129,2022-04-11 16:40:47,,73.0,27.5,56.0,94.0,285.0,14.5,48.5,22.0,1709.98,5.611,4.0,50.4919264,-84.8379201,5.611,35.60000000000002,35.60000000000002,1.47,2022,4,11,16,4.25,311.0
129,2022-04-11 16:40:48,,79.0,27.5,56.0,94.0,280.0,14.5,48.5,22.0,1716.19,5.826,4.0,50.4919097,-84.838007,5.826,35.60000000000002,35.60000000000002,1.09,2022,4,11,16,4.25,311.0
128,2022-04-11 16:40:49,,83.0,27.5,56.0,94.0,281.0,14.5,48.5,22.0,1723.18,6.84,4.0,50.4918861,-84.8381031,6.84,35.60000000000002,35.60000000000002,0.37,2022,4,11,16,4.25,311.0
128,2022-04-11 16:40:50,,85.0,27.5,54.0,94.0,260.0,14.5,48.5,22.0,1730.47,7.133,4.0,50.4918607,-84.8382029,7.133,35.60000000000002,35.60000000000002,0.0,2022,4,11,16,4.25,311.0
128,2022-04-11 16:40:51,,86.0,27.5,53.0,94.0,240.0,14.5,48.5,22.0,1737.96,7.35,4.0,50.4918363,-84.8383062,7.35,35.60000000000002,35.60000000000002,0.0,2022,4,11,16,4.25,311.0
127,2022-04-11 16:40:52,,87.0,26.5,51.0,91.0,239.0,17.0,57.5,22.0,1744.86,7.072,4.0,50.4918169,-84.8384026,7.072,35.60000000000002,35.60000000000002,0.0,2022,4,11,16,4.25,311.0
126,2022-04-11 16:40:53,,88.0,25.0,50.0,86.5,247.0,21.0,71.0,22.0,1752.3,7.325,4.0,50.4917987,-84.8385074,7.325,35.799999999999955,35.799999999999955,0.17,2022,4,11,16,4.25,311.0
126,2022-04-11 16:40:54,,89.0,23.5,48.0,82.5,255.0,25.0,84.0,22.0,1760.04,7.64,4.0,50.4917794,-84.8386164,7.64,36.0,36.0,0.59,2022,4,11,16,4.25,311.0
126,2022-04-11 16:40:55,,91.0,25.0,49.0,83.5,240.0,24.5,83.0,22.0,1767.57,7.486,4.0,50.4917651,-84.8387237,7.486,36.0,36.0,0.84,2022,4,11,16,4.25,311.0
126,2022-04-11 16:40:56,,93.0,26.5,51.0,85.0,223.0,24.0,80.5,22.0,1775.36,7.551,4.0,50.4917472,-84.8388338,7.551,36.0,36.0,0.96,2022,4,11,16,4.25,311.0
125,2022-04-11 16:40:57,,95.0,22.0,51.0,67.5,139.0,24.0,79.5,22.0,1783.05,7.417,4.0,50.49173,-84.8389427,7.417,36.0,36.0,1.12,2022,4,11,16,4.25,311.0
125,2022-04-11 16:40:58,,95.0,17.0,51.0,53.0,108.0,22.0,73.5,22.0,1790.33,7.113,4.0,50.4917176,-84.8390467,7.113,36.200000000000045,36.200000000000045,0.93,2022,4,11,16,4.25,311.0
123,2022-04-11 16:40:59,,95.0,14.5,51.0,47.0,98.0,19.5,66.0,22.0,1797.0,6.828,4.0,50.4917026,-84.839141,6.828,36.200000000000045,36.200000000000045,0.48,2022,4,11,16,4.25,311.0
