distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,altitude,enhanced_altitude,ascent,battery_soc,cadence,calories,descent,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,year,month,day,hour,wind_speed,wind_direction
755.15,6.325,2,118,50.502823,-84.8214348,6.325,2022-11-04 11:03:31,49.60000000000002,49.60000000000002,7.0,,98.0,24.0,1.0,2.02,24.0,60.0,87.0,286.0,27.0,86.5,14.0,2022,11,4,11,4.87,161.0
761.57,6.372,2,118,50.5027575,-84.8214685,6.372,2022-11-04 11:03:32,49.799999999999955,49.799999999999955,7.0,,100.0,24.0,1.0,2.16,23.0,57.0,82.5,264.0,23.5,82.5,14.0,2022,11,4,11,4.87,161.0
767.8,6.167,2,118,50.5026973,-84.8215009,6.167,2022-11-04 11:03:33,50.0,50.0,8.0,,100.0,25.0,1.0,2.25,24.0,58.0,83.0,259.0,22.0,81.5,14.0,2022,11,4,11,4.87,161.0
774.08,6.297,2,117,50.5026359,-84.8215465,6.297,2022-11-04 11:03:34,50.200000000000045,50.200000000000045,8.0,,101.0,25.0,1.0,2.34,25.0,61.0,83.0,253.0,20.5,80.5,14.0,2022,11,4,11,4.87,161.0
780.18,6.229,2,116,50.5025814,-84.821592,6.229,2022-11-04 11:03:35,50.39999999999998,50.39999999999998,8.0,,102.0,25.0,1.0,2.42,26.0,57.0,83.5,256.0,19.5,79.0,14.0,2022,11,4,11,4.87,161.0
786.39,6.205,2,117,50.5025266,-84.8216391,6.205,2022-11-04 11:03:36,50.60000000000002,50.60000000000002,8.0,,103.0,25.0,1.0,2.48,25.5,55.0,84.5,256.0,19.0,74.0,14.0,2022,11,4,11,4.87,161.0
792.83,6.188,2,117,50.5024648,-84.8216897,6.188,2022-11-04 11:03:37,50.60000000000002,50.60000000000002,8.0,,104.0,26.0,1.0,2.53,24.5,59.0,84.5,251.0,20.5,68.0,14.0,2022,11,4,11,4.87,161.0
799.23,6.159,2,117,50.5024027,-84.8217259,6.159,2022-11-04 11:03:38,50.799999999999955,50.799999999999955,9.0,,104.0,26.0,1.0,2.52,24.5,63.0,79.5,232.0,21.5,73.0,14.0,2022,11,4,11,4.87,161.0
805.73,6.227,2,115,50.5023412,-84.8217647,6.227,2022-11-04 11:03:39,51.0,51.0,9.0,,102.0,26.0,1.0,2.4,25.0,42.0,74.5,222.0,23.0,78.5,14.0,2022,11,4,11,4.87,161.0
812.4,6.467,2,115,50.5022772,-84.8218111,6.467,2022-11-04 11:03:40,51.0,51.0,9.0,,95.0,26.0,1.0,2.22,24.0,53.0,79.5,226.0,19.5,68.0,14.0,2022,11,4,11,4.87,161.0
819.3,6.649,2,116,50.5022154,-84.8218645,6.649,2022-11-04 11:03:41,51.200000000000045,51.200000000000045,9.0,,95.0,26.0,1.0,2.03,23.0,58.0,86.5,234.0,16.5,59.5,14.0,2022,11,4,11,4.87,161.0
826.23,6.75,2,116,50.5021513,-84.8219129,6.75,2022-11-04 11:03:42,51.200000000000045,51.200000000000045,9.0,,96.0,27.0,1.0,1.84,26.0,57.0,88.5,242.0,21.5,77.0,14.0,2022,11,4,11,4.87,161.0
833.06,6.769,2,115,50.5020888,-84.8219664,6.769,2022-11-04 11:03:43,51.39999999999998,51.39999999999998,9.0,,97.0,27.0,1.0,1.67,27.0,58.0,90.0,249.0,22.5,79.0,14.0,2022,11,4,11,4.87,161.0
840.22,6.964,2,115,50.5020223,-84.8220213,6.964,2022-11-04 11:03:44,51.39999999999998,51.39999999999998,9.0,,100.0,27.0,1.0,1.52,25.5,56.0,88.0,267.0,23.0,79.0,14.0,2022,11,4,11,4.87,161.0
847.86,7.115,2,114,50.5019504,-84.8220762,7.115,2022-11-04 11:03:45,51.39999999999998,51.39999999999998,9.0,,102.0,28.0,1.0,1.41,25.0,55.0,86.0,275.0,23.5,80.0,14.0,2022,11,4,11,4.87,161.0
855.15,7.003,2,114,50.5018839,-84.8221294,7.003,2022-11-04 11:03:46,51.60000000000002,51.60000000000002,9.0,,102.0,28.0,1.0,1.34,25.5,54.0,85.0,284.0,23.0,81.0,14.0,2022,11,4,11,4.87,161.0
862.95,7.106,2,115,50.5018147,-84.8221858,7.106,2022-11-04 11:03:47,51.60000000000002,51.60000000000002,9.0,,103.0,28.0,1.0,1.28,23.5,55.0,80.0,257.0,23.0,80.0,14.0,2022,11,4,11,4.87,161.0
869.92,6.924,2,114,50.5017511,-84.8222416,6.924,2022-11-04 11:03:48,51.60000000000002,51.60000000000002,10.0,,103.0,28.0,1.0,1.23,22.5,57.0,78.5,236.0,22.0,75.5,14.0,2022,11,4,11,4.87,161.0
877.48,6.911,2,114,50.5016823,-84.8223045,6.911,2022-11-04 11:03:49,51.799999999999955,51.799999999999955,10.0,,103.0,29.0,1.0,1.18,23.0,57.0,80.5,227.0,21.5,75.5,14.0,2022,11,4,11,4.87,161.0
884.66,6.894,2,115,50.5016171,-84.8223593,6.894,2022-11-04 11:03:50,51.799999999999955,51.799999999999955,10.0,,102.0,29.0,1.0,1.12,25.0,56.0,84.0,232.0,21.5,77.5,14.0,2022,11,4,11,4.87,161.0
891.78,6.891,2,115,50.5015508,-84.8224133,6.891,2022-11-04 11:03:51,52.0,52.0,10.0,,101.0,29.0,1.0,1.06,26.5,54.0,87.0,244.0,21.5,80.0,14.0,2022,11,4,11,4.87,161.0
898.85,6.905,2,114,50.5014872,-84.8224678,6.905,2022-11-04 11:03:52,52.0,52.0,10.0,,100.0,29.0,1.0,1.0,28.0,52.0,90.5,271.0,21.5,82.0,14.0,2022,11,4,11,4.87,161.0
905.88,6.802,2,115,50.5014223,-84.8225234,6.802,2022-11-04 11:03:53,52.200000000000045,52.200000000000045,10.0,,99.0,30.0,1.0,1.02,27.0,53.0,90.5,271.0,21.5,80.5,14.0,2022,11,4,11,4.87,161.0
912.53,6.572,2,117,50.5013608,-84.8225747,6.572,2022-11-04 11:03:54,52.60000000000002,52.60000000000002,10.0,,99.0,30.0,1.0,1.11,26.0,55.0,90.5,269.0,21.5,79.0,14.0,2022,11,4,11,4.87,161.0
919.06,6.574,2,119,50.5013009,-84.8226213,6.574,2022-11-04 11:03:55,52.60000000000002,52.60000000000002,10.0,,99.0,30.0,1.0,1.29,25.0,56.0,88.5,267.0,21.5,78.5,14.0,2022,11,4,11,4.87,161.0
926.3,6.883,2,121,50.5012327,-84.8226744,6.883,2022-11-04 11:03:56,52.799999999999955,52.799999999999955,10.0,,97.0,30.0,1.0,1.53,24.5,57.0,86.0,264.0,22.0,78.5,14.0,2022,11,4,11,4.87,161.0
933.3,6.994,2,125,50.5011678,-84.8227208,6.994,2022-11-04 11:03:57,53.0,53.0,11.0,,99.0,31.0,1.0,1.78,25.5,58.0,89.5,258.0,23.0,78.5,14.0,2022,11,4,11,4.87,161.0
940.48,7.146,2,126,50.5011015,-84.8227663,7.146,2022-11-04 11:03:58,53.0,53.0,11.0,,98.0,31.0,1.0,1.94,25.5,59.0,92.0,217.0,22.5,75.5,14.0,2022,11,4,11,4.87,161.0
947.49,7.546,2,128,50.5010334,-84.8228117,7.546,2022-11-04 11:03:59,53.0,53.0,11.0,,98.0,31.0,1.0,1.95,25.0,60.0,94.0,210.0,21.5,72.0,14.0,2022,11,4,11,4.87,161.0
953.77,7.634,2,129,50.5009749,-84.8228578,7.634,2022-11-04 11:04:00,52.799999999999955,52.799999999999955,11.0,,99.0,31.0,1.0,1.1,24.0,61.0,92.0,206.0,20.5,68.0,14.0,2022,11,4,11,4.87,161.0
963.18,8.023,2,130,50.5008818,-84.822921,8.023,2022-11-04 11:04:01,52.60000000000002,52.60000000000002,11.0,,101.0,31.0,1.0,0.0,19.5,63.0,72.0,188.0,18.0,60.0,14.0,2022,11,4,11,4.87,161.0
971.29,8.253,2,131,50.500804,-84.822966,8.253,2022-11-04 11:04:02,52.60000000000002,52.60000000000002,11.0,,102.0,32.0,1.0,0.0,23.0,67.0,75.0,168.0,18.0,60.0,14.0,2022,11,4,11,4.87,161.0
979.68,8.253,2,131,50.5007219,-84.8230109,8.253,2022-11-04 11:04:03,52.60000000000002,52.60000000000002,11.0,,103.0,32.0,1.0,0.0,23.5,62.0,76.0,159.0,17.5,60.0,14.0,2022,11,4,11,4.87,161.0
988.5,8.317,2,132,50.5006328,-84.8230605,8.317,2022-11-04 11:04:04,52.39999999999998,52.39999999999998,11.0,,97.0,32.0,1.0,0.0,23.5,66.0,77.0,158.0,16.5,60.5,14.0,2022,11,4,11,4.87,161.0
996.88,8.352,2,134,50.5005484,-84.823112,8.352,2022-11-04 11:04:05,52.200000000000045,52.200000000000045,11.0,,65.0,32.0,1.0,-0.34,23.0,67.0,77.5,152.0,16.0,61.0,14.0,2022,11,4,11,4.87,161.0
1005.16,8.253,2,136,50.5004679,-84.8231568,8.253,2022-11-04 11:04:06,52.0,52.0,11.0,,33.0,32.0,1.0,-0.9,23.0,62.0,77.5,145.0,16.5,63.0,14.0,2022,11,4,11,4.87,161.0
1013.67,8.279,2,136,50.5003844,-84.8232057,8.279,2022-11-04 11:04:07,51.799999999999955,51.799999999999955,11.0,,73.0,32.0,1.0,-1.08,23.5,57.0,78.0,94.0,17.0,65.0,14.0,2022,11,4,11,4.87,161.0
1022.0,8.15,2,136,50.5003025,-84.8232578,8.15,2022-11-04 11:04:08,51.60000000000002,51.60000000000002,11.0,,104.0,32.0,1.0,-1.24,23.5,52.0,78.0,116.0,17.5,67.0,14.0,2022,11,4,11,4.87,161.0
1030.58,8.565,2,137,50.5002186,-84.8233036,8.565,2022-11-04 11:04:09,51.39999999999998,51.39999999999998,11.0,,107.0,32.0,2.0,-1.45,20.0,46.0,73.5,163.0,16.5,62.0,14.0,2022,11,4,11,4.87,161.0
1039.31,8.811,2,137,50.5001312,-84.8233515,8.811,2022-11-04 11:04:10,51.200000000000045,51.200000000000045,11.0,,104.0,33.0,2.0,-1.7,18.0,52.0,71.5,179.0,15.0,53.5,14.0,2022,11,4,11,4.87,161.0
1048.25,8.792,2,138,50.5000408,-84.8234007,8.792,2022-11-04 11:04:11,51.0,51.0,11.0,,104.0,33.0,2.0,-1.96,26.0,63.0,86.5,182.0,15.0,53.5,14.0,2022,11,4,11,4.87,161.0
1057.17,8.901,2,139,50.4999506,-84.8234368,8.901,2022-11-04 11:04:12,50.799999999999955,50.799999999999955,11.0,,106.0,33.0,2.0,-2.18,24.0,62.0,80.5,202.0,17.0,59.0,14.0,2022,11,4,11,4.87,161.0
1066.09,9.149,2,140,50.4998596,-84.8234727,9.149,2022-11-04 11:04:13,50.60000000000002,50.60000000000002,11.0,,107.0,33.0,3.0,-2.29,23.0,62.0,78.5,188.0,17.5,60.0,14.0,2022,11,4,11,4.87,161.0
1075.26,9.049,2,140,50.4997634,-84.8235069,9.049,2022-11-04 11:04:14,50.39999999999998,50.39999999999998,11.0,,107.0,33.0,3.0,-2.28,22.5,63.0,76.5,180.0,17.5,60.5,14.0,2022,11,4,11,4.87,161.0
1084.41,8.789,2,142,50.4996668,-84.8235349,8.789,2022-11-04 11:04:15,50.39999999999998,50.39999999999998,11.0,,106.0,34.0,3.0,-2.15,21.5,57.0,72.0,177.0,17.0,61.5,14.0,2022,11,4,11,4.87,161.0
1093.3,8.811,2,143,50.4995758,-84.8235622,8.811,2022-11-04 11:04:16,50.39999999999998,50.39999999999998,11.0,,104.0,34.0,3.0,-1.91,20.5,52.0,68.5,175.0,16.5,62.5,14.0,2022,11,4,11,4.87,161.0
1101.95,8.676,2,142,50.4994854,-84.8235893,8.676,2022-11-04 11:04:17,50.200000000000045,50.200000000000045,11.0,,100.0,34.0,3.0,-1.64,25.5,62.0,85.0,174.0,16.5,62.5,14.0,2022,11,4,11,4.87,161.0
1110.51,8.712,2,144,50.4993943,-84.8236138,8.712,2022-11-04 11:04:18,50.200000000000045,50.200000000000045,11.0,,97.0,34.0,3.0,-1.38,26.5,61.0,91.0,186.0,18.5,65.5,14.0,2022,11,4,11,4.87,161.0
1118.98,8.899,2,145,50.4993022,-84.8236338,8.899,2022-11-04 11:04:19,50.0,50.0,11.0,,97.0,34.0,3.0,-1.18,26.5,61.0,93.0,205.0,20.5,69.5,14.0,2022,11,4,11,4.87,161.0
1127.9,8.581,2,145,50.4992088,-84.8236618,8.581,2022-11-04 11:04:20,50.0,50.0,11.0,,98.0,35.0,3.0,-1.02,26.0,60.0,91.0,221.0,21.5,74.0,14.0,2022,11,4,11,4.87,161.0
1136.49,8.431,2,145,50.4991183,-84.8236868,8.431,2022-11-04 11:04:21,50.0,50.0,11.0,,97.0,35.0,4.0,-0.91,25.5,55.0,89.0,245.0,22.0,78.0,13.0,2022,11,4,11,4.87,161.0
1144.77,8.11,2,145,50.4990305,-84.8237076,8.11,2022-11-04 11:04:22,49.799999999999955,49.799999999999955,11.0,,97.0,35.0,4.0,-0.85,25.0,58.0,88.5,244.0,22.5,80.0,13.0,2022,11,4,11,4.87,161.0
1153.45,8.416,2,146,50.498941,-84.8237374,8.416,2022-11-04 11:04:23,49.60000000000002,49.60000000000002,11.0,,97.0,35.0,4.0,-0.84,24.5,59.0,88.5,244.0,23.0,81.5,13.0,2022,11,4,11,4.87,161.0
1161.98,8.4,2,146,50.4988548,-84.8237711,8.4,2022-11-04 11:04:24,49.60000000000002,49.60000000000002,11.0,,96.0,36.0,4.0,-0.92,24.0,60.0,88.5,237.0,23.5,83.0,13.0,2022,11,4,11,4.87,161.0
1170.48,8.281,2,146,50.4987672,-84.8238014,8.281,2022-11-04 11:04:25,49.39999999999998,49.39999999999998,11.0,,95.0,36.0,4.0,-1.01,23.5,59.0,89.0,234.0,24.0,84.0,13.0,2022,11,4,11,4.87,161.0
1178.7,8.131,2,145,50.4986804,-84.8238349,8.131,2022-11-04 11:04:26,49.39999999999998,49.39999999999998,11.0,,93.0,36.0,4.0,-1.05,23.0,57.0,89.0,232.0,24.5,85.5,13.0,2022,11,4,11,4.87,161.0
1186.75,8.295,2,144,50.4985945,-84.8238631,8.295,2022-11-04 11:04:27,49.39999999999998,49.39999999999998,11.0,,93.0,36.0,4.0,-1.01,22.5,60.0,89.0,225.0,25.0,87.0,13.0,2022,11,4,11,4.87,161.0
1193.82,8.113,2,144,50.4985217,-84.8238938,8.113,2022-11-04 11:04:28,49.39999999999998,49.39999999999998,11.0,,93.0,36.0,4.0,-0.93,22.5,61.0,87.5,215.0,24.0,83.0,13.0,2022,11,4,11,4.87,161.0
1203.98,8.163,2,143,50.4984171,-84.8239352,8.163,2022-11-04 11:04:29,49.200000000000045,49.200000000000045,11.0,,92.0,37.0,4.0,-0.82,23.0,62.0,86.0,209.0,23.0,77.0,13.0,2022,11,4,11,4.87,161.0
1212.39,7.987,2,142,50.4983312,-84.8239649,7.987,2022-11-04 11:04:30,49.200000000000045,49.200000000000045,11.0,,92.0,37.0,4.0,-0.74,22.5,62.0,87.0,211.0,22.5,76.5,13.0,2022,11,4,11,4.87,161.0
1220.25,7.803,2,141,50.4982481,-84.8239981,7.803,2022-11-04 11:04:31,49.0,49.0,11.0,,91.0,37.0,4.0,-0.68,23.5,64.0,88.0,226.0,24.0,77.0,13.0,2022,11,4,11,4.87,161.0
1228.53,7.705,2,142,50.4981625,-84.8240236,7.705,2022-11-04 11:04:32,49.200000000000045,49.200000000000045,11.0,,89.0,37.0,4.0,-0.62,22.0,66.0,84.0,224.0,22.5,73.5,13.0,2022,11,4,11,4.87,161.0
1236.64,7.759,2,142,50.4980767,-84.8240442,7.759,2022-11-04 11:04:33,49.200000000000045,49.200000000000045,11.0,,88.0,38.0,5.0,-0.35,20.5,61.0,78.5,215.0,21.0,69.0,13.0,2022,11,4,11,4.87,161.0
1244.92,7.887,2,142,50.4979899,-84.8240712,7.887,2022-11-04 11:04:34,49.200000000000045,49.200000000000045,11.0,,88.0,38.0,5.0,0.0,22.0,59.0,81.0,201.0,20.0,70.0,13.0,2022,11,4,11,4.87,161.0
1253.34,7.991,2,143,50.4979011,-84.8240982,7.991,2022-11-04 11:04:35,49.200000000000045,49.200000000000045,11.0,,89.0,38.0,5.0,0.0,30.0,60.0,98.5,232.0,20.5,81.5,13.0,2022,11,4,11,4.87,161.0
1261.71,8.296,2,144,50.4978155,-84.8241228,8.296,2022-11-04 11:04:36,49.200000000000045,49.200000000000045,11.0,,90.0,38.0,5.0,0.0,28.0,60.0,95.5,248.0,22.0,83.0,13.0,2022,11,4,11,4.87,161.0
1270.64,8.324,2,144,50.497721,-84.8241441,8.324,2022-11-04 11:04:37,49.200000000000045,49.200000000000045,11.0,,91.0,39.0,5.0,0.0,26.5,59.0,92.5,251.0,23.5,84.5,13.0,2022,11,4,11,4.87,161.0
1278.82,8.369,2,144,50.4976324,-84.824171,8.369,2022-11-04 11:04:38,49.0,49.0,11.0,,92.0,39.0,5.0,0.0,24.5,61.0,89.5,248.0,24.5,85.5,13.0,2022,11,4,11,4.87,161.0
1287.23,8.276,2,143,50.4975449,-84.8241938,8.276,2022-11-04 11:04:39,49.0,49.0,11.0,,94.0,39.0,5.0,0.0,23.0,61.0,86.0,222.0,26.0,86.5,13.0,2022,11,4,11,4.87,161.0
1295.45,8.38,2,143,50.4974583,-84.8242093,8.38,2022-11-04 11:04:40,48.799999999999955,48.799999999999955,11.0,,95.0,39.0,5.0,0.0,21.5,54.0,78.5,202.0,24.5,82.5,13.0,2022,11,4,11,4.87,161.0
1304.14,7.898,2,144,50.4973696,-84.8242521,7.898,2022-11-04 11:04:41,48.799999999999955,48.799999999999955,11.0,,64.0,39.0,5.0,0.0,20.5,51.0,70.5,168.0,23.0,78.5,13.0,2022,11,4,11,4.87,161.0
1311.8,6.331,2,144,50.4973097,-84.8243253,6.331,2022-11-04 11:04:42,49.0,49.0,11.0,,39.0,39.0,5.0,0.0,19.5,47.0,63.0,126.0,22.0,74.5,13.0,2022,11,4,11,4.87,161.0
1319.25,7.098,2,144,50.4972834,-84.8244263,7.098,2022-11-04 11:04:43,49.200000000000045,49.200000000000045,11.0,,74.0,40.0,5.0,0.0,19.5,51.0,62.5,98.0,22.0,73.5,13.0,2022,11,4,11,4.87,161.0
1326.17,6.904,2,145,50.4972783,-84.8245217,6.904,2022-11-04 11:04:44,49.39999999999998,49.39999999999998,11.0,,83.0,40.0,5.0,0.0,22.5,56.0,77.5,106.0,25.0,79.5,13.0,2022,11,4,11,4.87,161.0
1333.6,6.725,2,145,50.4972888,-84.824633,6.725,2022-11-04 11:04:45,49.60000000000002,49.60000000000002,11.0,,87.0,40.0,5.0,0.0,26.0,52.0,92.5,301.0,28.5,85.5,13.0,2022,11,4,11,4.87,161.0
1340.3,6.78,2,144,50.4973017,-84.8247278,6.78,2022-11-04 11:04:46,49.799999999999955,49.799999999999955,11.0,,92.0,40.0,5.0,0.0,26.5,57.0,95.5,335.0,27.5,89.0,13.0,2022,11,4,11,4.87,161.0
1347.85,6.362,2,144,50.4973155,-84.8248353,6.362,2022-11-04 11:04:47,50.200000000000045,50.200000000000045,11.0,,96.0,41.0,5.0,0.0,27.0,59.0,96.0,340.0,26.0,92.5,13.0,2022,11,4,11,4.87,161.0
1354.19,6.164,2,143,50.4973221,-84.8249247,6.164,2022-11-04 11:04:48,50.39999999999998,50.39999999999998,11.0,,94.0,41.0,5.0,0.0,27.0,60.0,95.5,336.0,25.5,94.0,13.0,2022,11,4,11,4.87,161.0
1360.64,6.195,2,143,50.4973233,-84.8250171,6.195,2022-11-04 11:04:49,50.799999999999955,50.799999999999955,11.0,,92.0,41.0,5.0,1.14,26.0,59.0,92.5,317.0,26.5,93.0,13.0,2022,11,4,11,4.87,161.0
1366.82,6.42,2,143,50.4973266,-84.8251051,6.42,2022-11-04 11:04:50,51.200000000000045,51.200000000000045,12.0,,92.0,42.0,5.0,3.33,25.5,58.0,89.5,298.0,28.0,92.0,13.0,2022,11,4,11,4.87,161.0
1372.89,6.155,2,143,50.4973277,-84.8251936,6.155,2022-11-04 11:04:51,51.60000000000002,51.60000000000002,13.0,,94.0,42.0,5.0,3.87,22.5,57.0,91.5,286.0,29.0,93.5,13.0,2022,11,4,11,4.87,161.0
1378.13,5.865,2,143,50.4973312,-84.8252688,5.865,2022-11-04 11:04:52,52.0,52.0,13.0,,91.0,42.0,5.0,4.24,21.5,57.0,90.0,283.0,28.5,90.5,13.0,2022,11,4,11,4.87,161.0
1383.99,5.318,2,142,50.4973325,-84.8253561,5.318,2022-11-04 11:04:53,52.200000000000045,52.200000000000045,13.0,,87.0,42.0,5.0,4.42,23.0,56.0,86.0,275.0,27.5,85.0,13.0,2022,11,4,11,4.87,161.0
1388.48,4.778,2,141,50.497338,-84.825418,4.778,2022-11-04 11:04:54,52.799999999999955,52.799999999999955,14.0,,86.0,43.0,5.0,4.59,24.0,54.0,81.5,247.0,26.0,79.5,13.0,2022,11,4,11,4.87,161.0
1392.79,4.346,2,141,50.4973461,-84.8254808,4.346,2022-11-04 11:04:55,53.200000000000045,53.200000000000045,14.0,,70.0,43.0,5.0,4.78,21.5,48.0,73.5,168.0,25.5,82.0,13.0,2022,11,4,11,4.87,161.0
1396.01,3.499,2,140,50.497352,-84.8255306,3.499,2022-11-04 11:04:56,53.60000000000002,53.60000000000002,14.0,,48.0,43.0,5.0,5.01,19.5,42.0,65.5,136.0,25.0,84.0,13.0,2022,11,4,11,4.87,161.0
1398.36,2.663,2,139,50.497361,-84.8255642,2.663,2022-11-04 11:04:57,53.799999999999955,53.799999999999955,15.0,,26.0,43.0,5.0,5.29,19.0,33.0,63.0,103.0,24.5,86.0,13.0,2022,11,4,11,4.87,161.0
1399.82,1.616,2,139,50.4973688,-84.8255888,1.616,2022-11-04 11:04:58,54.0,54.0,15.0,,4.0,43.0,5.0,5.65,22.5,23.0,71.0,0.0,23.0,87.0,13.0,2022,11,4,11,4.87,161.0
1400.73,2.481,2,138,50.497387,-84.8256683,2.481,2022-11-04 11:05:01,54.39999999999998,54.39999999999998,16.0,,17.0,43.0,5.0,0.0,32.0,62.0,94.0,28.0,18.5,90.5,13.0,2022,11,4,11,4.87,161.0
1404.21,3.422,2,136,50.4973926,-84.825713,3.422,2022-11-04 11:05:02,54.39999999999998,54.39999999999998,16.0,,63.0,43.0,5.0,0.0,32.0,72.0,96.5,110.0,21.5,94.0,13.0,2022,11,4,11,4.87,161.0
1409.28,4.385,2,135,50.4974064,-84.8257851,4.385,2022-11-04 11:05:03,54.39999999999998,54.39999999999998,16.0,,79.0,43.0,5.0,0.0,27.0,50.0,89.0,182.0,32.0,99.5,13.0,2022,11,4,11,4.87,161.0
1414.4,4.97,2,134,50.4974165,-84.8258589,4.97,2022-11-04 11:05:04,54.39999999999998,54.39999999999998,16.0,,89.0,44.0,5.0,0.0,24.5,51.0,81.0,298.0,29.5,93.0,13.0,2022,11,4,11,4.87,161.0
1420.15,5.53,2,132,50.4974279,-84.8259437,5.53,2022-11-04 11:05:05,54.200000000000045,54.200000000000045,16.0,,99.0,44.0,5.0,0.0,22.0,46.0,72.5,259.0,27.5,87.0,13.0,2022,11,4,11,4.87,161.0
1426.12,6.031,2,134,50.4974304,-84.826031,6.031,2022-11-04 11:05:06,54.0,54.0,16.0,,93.0,44.0,5.0,0.0,19.5,42.0,64.5,206.0,25.5,80.5,13.0,2022,11,4,11,4.87,161.0
1433.22,6.566,2,134,50.4974244,-84.8261295,6.566,2022-11-04 11:05:07,53.60000000000002,53.60000000000002,16.0,,92.0,44.0,5.0,0.0,18.5,52.0,64.0,155.0,23.0,71.5,13.0,2022,11,4,11,4.87,161.0
1439.82,6.71,2,133,50.4974154,-84.8262281,6.71,2022-11-04 11:05:08,53.39999999999998,53.39999999999998,16.0,,94.0,44.0,5.0,0.0,20.0,65.0,77.5,157.0,19.5,58.0,13.0,2022,11,4,11,4.87,161.0
1446.89,6.886,2,133,50.4974086,-84.8263291,6.886,2022-11-04 11:05:09,53.200000000000045,53.200000000000045,16.0,,94.0,44.0,5.0,0.0,22.0,66.0,81.5,178.0,20.5,62.5,13.0,2022,11,4,11,4.87,161.0
1454.14,7.28,2,133,50.4974097,-84.8264296,7.28,2022-11-04 11:05:10,53.0,53.0,16.0,,96.0,45.0,5.0,0.0,24.0,67.0,85.5,196.0,21.0,67.0,13.0,2022,11,4,11,4.87,161.0
1462.02,7.664,2,132,50.4974143,-84.8265422,7.664,2022-11-04 11:05:11,52.799999999999955,52.799999999999955,16.0,,101.0,45.0,5.0,-1.05,24.0,66.0,84.5,208.0,21.5,70.5,13.0,2022,11,4,11,4.87,161.0
1469.98,8.042,2,132,50.4974187,-84.8266593,8.042,2022-11-04 11:05:12,52.60000000000002,52.60000000000002,16.0,,102.0,45.0,5.0,-2.95,22.5,66.0,82.5,214.0,20.5,72.0,13.0,2022,11,4,11,4.87,161.0
1478.85,8.392,2,131,50.4974222,-84.826791,8.392,2022-11-04 11:05:13,52.60000000000002,52.60000000000002,16.0,,104.0,45.0,5.0,-2.92,21.5,65.0,84.5,215.0,19.5,71.0,12.0,2022,11,4,11,4.87,161.0
1487.29,8.482,2,132,50.4974235,-84.8269113,8.482,2022-11-04 11:05:14,52.60000000000002,52.60000000000002,16.0,,98.0,45.0,6.0,-2.73,21.5,64.0,82.0,210.0,19.5,71.5,12.0,2022,11,4,11,4.87,161.0
1495.76,8.306,2,130,50.4974268,-84.827038,8.306,2022-11-04 11:05:15,52.39999999999998,52.39999999999998,16.0,,90.0,46.0,6.0,-2.4,22.5,69.0,86.5,204.0,21.0,73.0,12.0,2022,11,4,11,4.87,161.0
1503.87,8.041,2,130,50.4974255,-84.827155,8.041,2022-11-04 11:05:16,52.39999999999998,52.39999999999998,16.0,,84.0,46.0,6.0,-2.01,24.0,70.0,93.0,198.0,23.0,75.0,12.0,2022,11,4,11,4.87,161.0
1511.86,8.193,2,128,50.497421,-84.827269,8.193,2022-11-04 11:05:17,52.39999999999998,52.39999999999998,16.0,,89.0,46.0,6.0,-1.6,26.0,66.0,98.5,244.0,24.5,77.0,12.0,2022,11,4,11,4.87,161.0
1519.84,8.199,2,127,50.4974166,-84.8273799,8.199,2022-11-04 11:05:18,52.39999999999998,52.39999999999998,16.0,,89.0,46.0,6.0,-0.86,30.0,61.0,98.5,252.0,23.0,79.5,12.0,2022,11,4,11,4.87,161.0
1528.32,8.17,2,128,50.497412,-84.8275069,8.17,2022-11-04 11:05:19,52.39999999999998,52.39999999999998,16.0,,89.0,47.0,6.0,0.0,29.5,59.0,96.5,251.0,24.0,81.5,12.0,2022,11,4,11,4.87,161.0
1536.13,8.132,2,129,50.4974068,-84.8276191,8.132,2022-11-04 11:05:20,52.39999999999998,52.39999999999998,16.0,,89.0,47.0,6.0,0.0,28.0,61.0,93.5,249.0,24.5,83.5,12.0,2022,11,4,11,4.87,161.0
1544.71,8.003,2,128,50.4973959,-84.8277423,8.003,2022-11-04 11:05:21,52.39999999999998,52.39999999999998,16.0,,89.0,47.0,6.0,0.0,27.0,61.0,91.0,248.0,25.5,85.5,12.0,2022,11,4,11,4.87,161.0
1552.32,7.917,2,130,50.4973838,-84.8278491,7.917,2022-11-04 11:05:22,52.39999999999998,52.39999999999998,16.0,,89.0,47.0,6.0,0.0,25.5,58.0,88.5,244.0,26.5,87.5,12.0,2022,11,4,11,4.87,161.0
1560.75,7.923,2,132,50.4973742,-84.8279715,7.923,2022-11-04 11:05:23,52.60000000000002,52.60000000000002,16.0,,96.0,48.0,6.0,0.0,24.0,52.0,86.0,241.0,27.5,89.5,12.0,2022,11,4,11,4.87,161.0
1568.39,7.711,2,133,50.4973643,-84.8280798,7.711,2022-11-04 11:05:24,52.799999999999955,52.799999999999955,16.0,,100.0,48.0,6.0,0.0,24.5,56.0,86.5,246.0,27.5,90.0,12.0,2022,11,4,11,4.87,161.0
