distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,calories,heart_rate,temperature,cadence,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,left_right_balance,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
0.0,4.115,4,49.9034658,-85.1992849,4.115,2023-01-21 01:30:18,,,,,,,,,,,,,,,,,2023,1,21,1,2.68,207.0
3.57,4.124,4,49.9034411,-85.1993219,4.124,2023-01-21 01:30:19,16.0,0.0,93.0,,,,,,,,,,,,,,2023,1,21,1,2.68,207.0
7.13,4.132,4,49.9034165,-85.1993589,4.132,2023-01-21 01:30:20,,0.0,94.0,18.0,,,,,,,,,,,,,2023,1,21,1,2.68,207.0
10.46,3.963,4,49.9033902,-85.1993948,3.963,2023-01-21 01:30:21,,0.0,95.0,18.0,,,,,,,,,,,,,2023,1,21,1,2.68,207.0
13.63,3.481,4,49.9033626,-85.1994245,3.481,2023-01-21 01:30:22,,0.0,96.0,18.0,,,,,,,,,,,,,2023,1,21,1,2.68,207.0
16.63,3.559,4,49.9033317,-85.1994305,3.559,2023-01-21 01:30:23,,0.0,95.0,18.0,,,,,,,,,,,,,2023,1,21,1,2.68,207.0
18.99,3.138,4,49.9033074,-85.1994375,3.138,2023-01-21 01:30:24,,0.0,95.0,18.0,,,,,,,,,,,,,2023,1,21,1,2.68,207.0
20.88,2.461,4,49.9032879,-85.1994326,2.461,2023-01-21 01:30:25,,0.0,93.0,18.0,,,,,,,,,,,,,2023,1,21,1,2.68,207.0
23.03,2.724,4,49.9032662,-85.1994235,2.724,2023-01-21 01:30:26,,0.0,96.0,18.0,,,,,,,,,,,,,2023,1,21,1,2.68,207.0
25.26,2.811,4,49.9032433,-85.1994143,2.811,2023-01-21 01:30:27,,0.0,96.0,18.0,,,,,,,,,,,,,2023,1,21,1,2.68,207.0
27.36,2.297,4,49.9032205,-85.1994052,2.297,2023-01-21 01:30:28,,0.0,97.0,18.0,0.0,22.5,67.5,0.0,16.0,52.5,,,,,,,2023,1,21,1,2.68,207.0
29.1,1.759,4,49.9032015,-85.1994032,1.759,2023-01-21 01:30:29,,0.0,98.0,18.0,0.0,23.0,68.5,0.0,14.5,48.5,,,,,,,2023,1,21,1,2.68,207.0
30.42,1.324,4,49.9031905,-85.19941,1.324,2023-01-21 01:30:30,,0.0,97.0,18.0,0.0,23.0,69.5,0.0,13.0,44.5,,,,,,,2023,1,21,1,2.68,207.0
31.18,0.895,4,49.9031847,-85.1994193,0.895,2023-01-21 01:30:31,,0.0,96.0,18.0,0.0,23.0,70.5,0.0,12.0,40.0,,,,,,,2023,1,21,1,2.68,207.0
32.18,0.995,4,49.9031943,-85.1994214,0.995,2023-01-21 01:30:32,,0.0,96.0,18.0,0.0,23.0,72.0,0.0,10.5,36.0,,,,,,,2023,1,21,1,2.68,207.0
32.78,0.96,4,49.9031973,-85.1994145,0.96,2023-01-21 01:30:33,,0.0,95.0,18.0,0.0,23.5,73.0,0.0,9.0,32.0,,,,,,,2023,1,21,1,2.68,207.0
33.36,0.982,4,49.9031903,-85.1994053,0.982,2023-01-21 01:30:34,,0.0,96.0,18.0,0.0,23.5,74.0,0.0,8.0,27.5,,,,,,,2023,1,21,1,2.68,207.0
33.81,0.773,4,49.9031847,-85.1994032,0.773,2023-01-21 01:30:35,,0.0,96.0,18.0,0.0,23.5,75.5,0.0,6.5,23.5,,,,,,,2023,1,21,1,2.68,207.0
34.08,0.599,4,49.9031836,-85.1994032,0.599,2023-01-21 01:30:36,,0.0,94.0,18.0,0.0,23.5,76.5,0.0,5.0,19.5,,,,,,,2023,1,21,1,2.68,207.0
36.24,1.233,4,49.9031625,-85.1993962,1.233,2023-01-21 01:30:37,,0.0,95.0,17.0,1.0,24.0,77.5,0.0,4.0,15.0,,,,,,,2023,1,21,1,2.68,207.0
38.59,2.072,4,49.9031387,-85.1993871,2.072,2023-01-21 01:30:38,,0.0,93.0,17.0,25.0,24.0,78.5,17.0,2.5,11.0,85.0,,,,,,2023,1,21,1,2.68,207.0
41.3,2.792,4,49.9031121,-85.1993727,2.792,2023-01-21 01:30:39,,0.0,95.0,17.0,29.0,23.5,77.0,34.0,3.0,13.0,61.0,,,,,,2023,1,21,1,2.68,207.0
46.32,4.122,4,49.9030645,-85.1993398,4.122,2023-01-21 01:30:40,,0.0,94.0,17.0,33.0,21.0,68.5,52.0,8.5,31.0,37.0,,,,,,2023,1,21,1,2.68,207.0
52.01,4.897,4,49.9030091,-85.1993021,4.897,2023-01-21 01:30:41,,1.0,92.0,17.0,36.0,18.0,59.5,69.0,14.0,49.0,13.0,,,,,,2023,1,21,1,2.68,207.0
56.89,4.52,4,49.9029657,-85.1992592,4.52,2023-01-21 01:30:42,,1.0,94.0,17.0,85.0,15.5,50.5,111.0,20.0,67.5,36.0,,,,,,2023,1,21,1,2.68,207.0
63.07,5.146,4,49.9029076,-85.1992208,5.146,2023-01-21 01:30:43,,1.0,92.0,17.0,81.0,14.5,48.5,84.0,18.5,67.0,44.0,,,,,,2023,1,21,1,2.68,207.0
69.11,5.338,4,49.9028503,-85.199177,5.338,2023-01-21 01:30:44,,1.0,94.0,17.0,57.0,,,61.0,,,,,,,,,2023,1,21,1,2.68,207.0
76.2,6.657,4,49.9027823,-85.1991319,6.657,2023-01-21 01:30:45,,1.0,94.0,17.0,34.0,,,38.0,,,,,,,,,2023,1,21,1,2.68,207.0
83.02,6.904,4,49.9027178,-85.1990874,6.904,2023-01-21 01:30:46,,1.0,94.0,17.0,11.0,,,15.0,,,,,,,,,2023,1,21,1,2.68,207.0
90.48,7.29,4,49.9026468,-85.1990415,7.29,2023-01-21 01:30:47,,1.0,95.0,17.0,0.0,,,0.0,,,,,,,,,2023,1,21,1,2.68,207.0
97.39,6.951,4,49.90258,-85.1989955,6.951,2023-01-21 01:30:48,,1.0,95.0,17.0,0.0,,,0.0,,,,,,,,,2023,1,21,1,2.68,207.0
105.24,8.03,4,49.9025029,-85.1989475,8.03,2023-01-21 01:30:49,,1.0,95.0,17.0,0.0,,,0.0,,,,,,,,,2023,1,21,1,2.68,207.0
113.75,8.016,4,49.9024232,-85.1988895,8.016,2023-01-21 01:30:50,,1.0,95.0,17.0,0.0,,,0.0,,,,,,,,,2023,1,21,1,2.68,207.0
121.44,7.606,4,49.9024685,-85.1988613,7.606,2023-01-21 01:30:51,,1.0,93.0,17.0,0.0,,,0.0,,,,,,,,,2023,1,21,1,2.68,207.0
128.82,7.68,4,49.9024319,-85.198818,7.68,2023-01-21 01:30:52,,1.0,92.0,17.0,0.0,,,0.0,,,,,,,,,2023,1,21,1,2.68,207.0
137.45,8.251,4,49.9023481,-85.1987681,8.251,2023-01-21 01:30:53,,1.0,93.0,17.0,0.0,,,0.0,,,,,,,,,2023,1,21,1,2.68,207.0
144.98,8.048,3,49.9022738,-85.1987187,8.048,2023-01-21 01:30:54,,1.0,91.0,17.0,0.0,,,0.0,,,,,,,,,2023,1,21,1,2.68,207.0
152.47,7.379,3,49.9022038,-85.1986689,7.379,2023-01-21 01:30:55,,1.0,93.0,17.0,0.0,,,0.0,,,,,,,,,2023,1,21,1,2.68,207.0
158.84,7.019,3,49.9021445,-85.1986205,7.019,2023-01-21 01:30:56,,1.0,88.0,17.0,0.0,,,0.0,,,,,,,,,2023,1,21,1,2.68,207.0
165.74,7.024,3,49.9020824,-85.1985672,7.024,2023-01-21 01:30:57,,1.0,88.0,17.0,0.0,,,0.0,,,,,,,,,2023,1,21,1,2.68,207.0
171.72,7.039,3,49.9020303,-85.1985206,7.039,2023-01-21 01:30:58,,1.0,85.0,17.0,0.0,,,0.0,,,,,,,,,2023,1,21,1,2.68,207.0
178.93,6.737,3,49.9019657,-85.1984664,6.737,2023-01-21 01:30:59,,1.0,83.0,16.0,0.0,,,0.0,,,,,,,,,2023,1,21,1,2.68,207.0
185.93,6.17,3,49.9019041,-85.1984071,6.17,2023-01-21 01:31:00,,1.0,82.0,16.0,0.0,,,0.0,,,,,,,,,2023,1,21,1,2.68,207.0
191.88,5.897,3,49.9018527,-85.198358,5.897,2023-01-21 01:31:01,,1.0,82.0,16.0,0.0,,,0.0,,,,,,,,,2023,1,21,1,2.68,207.0
196.81,5.161,3,49.9018094,-85.1983122,5.161,2023-01-21 01:31:02,,1.0,82.0,16.0,0.0,,,0.0,,,,,,,,,2023,1,21,1,2.68,207.0
201.17,4.589,3,49.9017724,-85.1982742,4.589,2023-01-21 01:31:03,,1.0,82.0,16.0,0.0,,,0.0,,,,,,,,,2023,1,21,1,2.68,207.0
204.61,3.77,3,49.9017434,-85.1982452,3.77,2023-01-21 01:31:04,,1.0,82.0,16.0,0.0,,,0.0,,,,,,,,,2023,1,21,1,2.68,207.0
207.0,2.676,3,49.9017259,-85.1982241,2.676,2023-01-21 01:31:05,,1.0,82.0,16.0,0.0,,,0.0,,,,,,,,,2023,1,21,1,2.68,207.0
207.47,0.577,3,49.9017158,-85.1981992,0.577,2023-01-21 01:31:06,,1.0,82.0,16.0,0.0,,,0.0,,,,,,,,,2023,1,21,1,2.68,207.0
207.47,0.0,3,49.9017101,-85.1981856,0.0,2023-01-21 01:31:07,,1.0,82.0,16.0,0.0,,,0.0,,,,,,,,,2023,1,21,1,2.68,207.0
207.47,0.0,3,49.9017126,-85.1981695,0.0,2023-01-21 01:31:08,,1.0,81.0,16.0,0.0,,,0.0,,,,,,,,,2023,1,21,1,2.68,207.0
207.47,0.0,4,49.9017136,-85.1981653,0.0,2023-01-21 01:31:09,,1.0,81.0,16.0,0.0,,,0.0,,,,,,,,,2023,1,21,1,2.68,207.0
207.47,0.0,4,49.9017136,-85.1981653,0.0,2023-01-21 01:31:10,,1.0,79.0,16.0,0.0,,,0.0,,,,,,,,,2023,1,21,1,2.68,207.0
207.47,0.0,4,49.9017136,-85.1981653,0.0,2023-01-21 01:31:11,,1.0,80.0,16.0,0.0,,,0.0,,,,,,,,,2023,1,21,1,2.68,207.0
207.47,0.0,4,49.9017136,-85.1981653,0.0,2023-01-21 01:31:12,,1.0,80.0,16.0,0.0,,,0.0,,,,,,,,,2023,1,21,1,2.68,207.0
207.47,4.8,1,49.901655,-85.198117,4.8,2023-01-21 01:31:22,,1.0,81.0,16.0,0.0,,,0.0,,,,-60.80000000000001,0.0,0.0,-60.80000000000001,0.0,2023,1,21,1,2.68,207.0
210.48,4.972,1,49.9016084,-85.1980807,4.972,2023-01-21 01:31:23,,1.0,80.0,16.0,16.0,,,26.0,,,,-61.0,0.0,0.0,-61.0,0.0,2023,1,21,1,2.68,207.0
215.15,4.707,1,49.9015681,-85.1980461,4.707,2023-01-21 01:31:24,,1.0,79.0,15.0,44.0,25.0,97.0,84.0,31.0,98.5,,-61.0,0.0,0.0,-61.0,0.0,2023,1,21,1,2.68,207.0
220.53,5.309,1,49.9015254,-85.197991,5.309,2023-01-21 01:31:25,,1.0,79.0,15.0,63.0,26.0,94.0,188.0,31.0,98.5,45.0,-61.19999999999999,0.0,0.0,-61.19999999999999,0.0,2023,1,21,1,2.68,207.0
226.7,5.871,1,49.901489,-85.1979185,5.871,2023-01-21 01:31:26,,1.0,78.0,15.0,77.0,26.5,89.5,265.0,26.0,96.0,44.0,-61.39999999999998,0.0,0.0,-61.39999999999998,0.0,2023,1,21,1,2.68,207.0
233.2,6.282,2,49.9014675,-85.197831,6.282,2023-01-21 01:31:27,,2.0,77.0,15.0,84.0,25.5,83.0,239.0,20.0,93.0,45.0,-61.80000000000001,0.0,0.0,-61.80000000000001,0.0,2023,1,21,1,2.68,207.0
239.69,6.563,2,49.90145,-85.1977435,6.563,2023-01-21 01:31:28,,2.0,78.0,15.0,86.0,23.5,76.0,217.0,20.0,93.0,46.0,-62.0,0.0,0.0,-62.0,0.0,2023,1,21,1,2.68,207.0
246.68,6.8,2,49.9014451,-85.1976429,6.8,2023-01-21 01:31:29,,2.0,81.0,15.0,88.0,21.5,71.5,201.0,21.5,90.0,47.0,-62.19999999999999,0.0,0.0,-62.19999999999999,0.0,2023,1,21,1,2.68,207.0
253.8,7.057,2,49.9014416,-85.1975356,7.057,2023-01-21 01:31:30,,2.0,79.0,15.0,89.0,19.5,67.5,192.0,23.5,87.5,45.0,-62.39999999999998,0.0,0.0,-62.39999999999998,-0.87,2023,1,21,1,2.68,207.0
260.95,7.076,2,49.9014441,-85.1974328,7.076,2023-01-21 01:31:31,,2.0,78.0,15.0,89.0,17.5,63.0,175.0,25.0,85.0,43.0,-62.39999999999998,0.0,2.0,-62.39999999999998,-2.98,2023,1,21,1,2.68,207.0
268.26,7.244,2,49.9014381,-85.1973325,7.244,2023-01-21 01:31:32,,3.0,80.0,15.0,89.0,16.0,58.5,155.0,25.5,81.0,42.0,-62.60000000000002,0.0,2.0,-62.60000000000002,-2.97,2023,1,21,1,2.68,207.0
275.61,7.327,3,49.9014254,-85.1972251,7.327,2023-01-21 01:31:33,,3.0,79.0,15.0,73.0,15.5,53.5,128.0,24.5,76.0,40.0,-62.60000000000002,0.0,2.0,-62.60000000000002,-2.78,2023,1,21,1,2.68,207.0
283.4,7.678,3,49.9013976,-85.1971227,7.678,2023-01-21 01:31:34,,3.0,78.0,15.0,46.0,16.0,56.0,103.0,24.5,75.5,36.0,-62.60000000000002,0.0,2.0,-62.60000000000002,-2.47,2023,1,21,1,2.68,207.0
290.44,7.403,3,49.9013743,-85.1970291,7.403,2023-01-21 01:31:35,,3.0,79.0,15.0,18.0,16.5,58.5,78.0,24.0,74.5,32.0,-62.60000000000002,0.0,2.0,-62.60000000000002,-2.06,2023,1,21,1,2.68,207.0
297.81,6.956,3,49.9013508,-85.1969256,6.956,2023-01-21 01:31:36,,3.0,78.0,15.0,0.0,17.0,61.0,0.0,24.0,74.0,29.0,-62.60000000000002,0.0,2.0,-62.60000000000002,-1.19,2023,1,21,1,2.68,207.0
303.42,5.485,3,49.9013383,-85.1968467,5.485,2023-01-21 01:31:37,,3.0,78.0,15.0,0.0,17.5,63.5,0.0,24.0,73.5,25.0,-62.60000000000002,0.0,2.0,-62.60000000000002,0.0,2023,1,21,1,2.68,207.0
307.37,3.904,3,49.9013324,-85.1967925,3.904,2023-01-21 01:31:38,,3.0,76.0,15.0,0.0,18.0,65.5,0.0,24.0,72.5,21.0,-62.39999999999998,0.0,2.0,-62.39999999999998,0.0,2023,1,21,1,2.68,207.0
309.79,2.877,3,49.9013349,-85.1967535,2.877,2023-01-21 01:31:39,,3.0,77.0,15.0,0.0,18.5,68.0,0.0,23.5,72.0,17.0,-62.39999999999998,0.0,2.0,-62.39999999999998,0.0,2023,1,21,1,2.68,207.0
311.92,2.41,3,49.9013323,-85.1967239,2.41,2023-01-21 01:31:40,,3.0,78.0,15.0,33.0,19.5,70.5,27.0,23.5,71.5,14.0,-62.39999999999998,0.0,2.0,-62.39999999999998,0.0,2023,1,21,1,2.68,207.0
314.38,3.076,3,49.9013172,-85.1966968,3.076,2023-01-21 01:31:41,,3.0,78.0,15.0,56.0,21.5,76.5,79.0,21.0,71.5,38.0,-62.39999999999998,0.0,2.0,-62.39999999999998,0.0,2023,1,21,1,2.68,207.0
318.58,4.188,3,49.9012851,-85.1966557,4.188,2023-01-21 01:31:42,,3.0,79.0,15.0,61.0,23.0,81.5,188.0,19.0,73.5,51.0,-62.39999999999998,0.0,2.0,-62.39999999999998,0.0,2023,1,21,1,2.68,207.0
325.74,5.664,3,49.9012386,-85.1965759,5.664,2023-01-21 01:31:43,,3.0,79.0,15.0,68.0,21.5,79.0,318.0,20.5,78.5,51.0,-62.39999999999998,0.0,2.0,-62.39999999999998,0.25,2023,1,21,1,2.68,207.0
333.38,6.448,3,49.9011984,-85.1964766,6.448,2023-01-21 01:31:44,,4.0,79.0,15.0,75.0,20.0,76.5,334.0,22.5,83.5,49.0,-62.19999999999999,0.0,2.0,-62.19999999999999,0.66,2023,1,21,1,2.68,207.0
340.12,6.124,3,49.9011661,-85.196392,6.124,2023-01-21 01:31:45,,4.0,80.0,14.0,80.0,23.5,84.5,331.0,22.5,78.5,47.0,-62.19999999999999,0.0,2.0,-62.19999999999999,0.0,2023,1,21,1,2.68,207.0
347.42,6.257,3,49.9011273,-85.1963031,6.257,2023-01-21 01:31:46,,4.0,79.0,14.0,83.0,23.0,80.0,295.0,24.0,85.5,49.0,-62.19999999999999,0.0,2.0,-62.19999999999999,0.0,2023,1,21,1,2.68,207.0
354.86,6.361,3,49.9010929,-85.196204,6.361,2023-01-21 01:31:47,,5.0,79.0,14.0,84.0,19.5,67.5,236.0,26.0,93.0,44.0,-62.19999999999999,0.0,2.0,-62.19999999999999,0.0,2023,1,21,1,2.68,207.0
361.47,6.841,3,49.9010569,-85.1961236,6.841,2023-01-21 01:31:48,,5.0,78.0,14.0,83.0,17.5,58.5,184.0,25.0,84.5,37.0,-62.19999999999999,0.0,2.0,-62.19999999999999,0.0,2023,1,21,1,2.68,207.0
368.31,6.656,3,49.9010205,-85.196037,6.656,2023-01-21 01:31:49,,5.0,80.0,14.0,82.0,15.5,55.0,102.0,21.5,73.5,38.0,-62.0,0.0,2.0,-62.0,0.0,2023,1,21,1,2.68,207.0
374.69,6.373,3,49.9009848,-85.1959612,6.373,2023-01-21 01:31:50,,5.0,83.0,14.0,78.0,13.5,51.5,86.0,18.0,62.5,43.0,-62.0,0.0,2.0,-62.0,0.0,2023,1,21,1,2.68,207.0
379.76,5.386,3,49.9009553,-85.1959022,5.386,2023-01-21 01:31:51,,5.0,85.0,14.0,72.0,11.5,45.5,76.0,16.5,56.0,47.0,-62.0,0.0,2.0,-62.0,0.0,2023,1,21,1,2.68,207.0
383.19,3.928,3,49.9009385,-85.1958546,3.928,2023-01-21 01:31:52,,5.0,87.0,14.0,59.0,10.0,35.5,68.0,17.5,56.5,50.0,-61.80000000000001,0.0,2.0,-61.80000000000001,0.0,2023,1,21,1,2.68,207.0
384.97,2.361,3,49.9009388,-85.1958305,2.361,2023-01-21 01:31:53,,5.0,89.0,14.0,44.0,9.5,34.5,35.0,16.5,54.0,,-61.80000000000001,0.0,2.0,-61.80000000000001,0.0,2023,1,21,1,2.68,207.0
385.32,0.454,3,49.9009469,-85.1958191,0.454,2023-01-21 01:31:54,,5.0,90.0,14.0,29.0,9.0,33.5,27.0,15.5,51.5,,-61.80000000000001,0.0,2.0,-61.80000000000001,0.22,2023,1,21,1,2.68,207.0
385.32,0.0,3,49.9009663,-85.1958101,0.0,2023-01-21 01:31:55,,5.0,91.0,14.0,14.0,,,18.0,,,,-61.80000000000001,0.0,2.0,-61.80000000000001,0.53,2023,1,21,1,2.68,207.0
385.32,0.0,3,49.9009858,-85.1958079,0.0,2023-01-21 01:31:56,,5.0,91.0,14.0,0.0,,,0.0,,,,-61.80000000000001,0.0,2.0,-61.80000000000001,0.0,2023,1,21,1,2.68,207.0
385.32,0.0,3,49.90099,-85.1958079,0.0,2023-01-21 01:31:57,,5.0,92.0,14.0,0.0,,,0.0,,,,-61.80000000000001,0.0,2.0,-61.80000000000001,0.0,2023,1,21,1,2.68,207.0
385.32,0.0,3,49.90099,-85.1958079,0.0,2023-01-21 01:31:58,,5.0,93.0,14.0,0.0,,,0.0,,,,-61.80000000000001,0.0,2.0,-61.80000000000001,0.0,2023,1,21,1,2.68,207.0
385.32,6.194,2,49.9009687,-85.195694,6.194,2023-01-21 01:32:21,,5.0,91.0,13.0,9.0,24.5,94.5,13.0,33.0,91.0,18.0,-61.80000000000001,0.0,2.0,-61.80000000000001,0.0,2023,1,21,1,2.68,207.0
388.07,5.481,2,49.9009593,-85.1956209,5.481,2023-01-21 01:32:22,,5.0,92.0,13.0,41.0,25.0,96.0,72.0,33.0,91.0,13.0,-61.80000000000001,0.0,2.0,-61.80000000000001,0.0,2023,1,21,1,2.68,207.0
392.3,4.538,2,49.9009582,-85.1955597,4.538,2023-01-21 01:32:23,,5.0,90.0,13.0,82.0,24.5,95.5,296.0,30.5,94.0,33.0,-61.80000000000001,0.0,2.0,-61.80000000000001,0.0,2023,1,21,1,2.68,207.0
397.34,4.869,2,49.9009686,-85.1954951,4.869,2023-01-21 01:32:24,,6.0,89.0,13.0,94.0,24.5,94.0,423.0,27.5,96.0,39.0,-61.80000000000001,0.0,2.0,-61.80000000000001,0.0,2023,1,21,1,2.68,207.0
403.15,5.559,2,49.900986,-85.1954165,5.559,2023-01-21 01:32:25,,6.0,88.0,13.0,100.0,25.0,92.0,359.0,26.5,93.5,39.0,-61.80000000000001,0.0,2.0,-61.80000000000001,0.0,2023,1,21,1,2.68,207.0
409.18,5.939,2,49.9010111,-85.195335,5.939,2023-01-21 01:32:26,,7.0,90.0,13.0,90.0,25.0,90.0,295.0,25.5,91.0,43.0,-61.80000000000001,0.0,2.0,-61.80000000000001,0.0,2023,1,21,1,2.68,207.0
415.52,6.328,2,49.9010483,-85.1952613,6.328,2023-01-21 01:32:27,,7.0,91.0,13.0,88.0,25.5,87.5,245.0,24.5,88.5,47.0,-61.80000000000001,0.0,2.0,-61.80000000000001,0.0,2023,1,21,1,2.68,207.0
422.09,6.486,2,49.9010889,-85.1951823,6.486,2023-01-21 01:32:28,,7.0,91.0,13.0,92.0,22.0,75.5,221.0,26.0,89.0,41.0,-62.0,0.0,2.0,-62.0,0.0,2023,1,21,1,2.68,207.0
429.22,7.03,2,49.9011301,-85.195093,7.03,2023-01-21 01:32:29,,7.0,91.0,12.0,95.0,17.0,58.0,205.0,28.5,91.0,35.0,-62.19999999999999,0.0,2.0,-62.19999999999999,0.0,2023,1,21,1,2.68,207.0
436.82,7.325,2,49.9011753,-85.1950074,7.325,2023-01-21 01:32:30,,7.0,92.0,12.0,100.0,18.5,61.5,180.0,19.5,64.5,50.0,-62.19999999999999,0.0,2.0,-62.19999999999999,0.0,2023,1,21,1,2.68,207.0
444.24,7.475,2,49.9012195,-85.1949143,7.475,2023-01-21 01:32:31,,7.0,92.0,12.0,83.0,18.5,62.5,143.0,20.0,67.0,49.0,-62.39999999999998,0.0,2.0,-62.39999999999998,0.0,2023,1,21,1,2.68,207.0
452.0,7.428,2,49.9012625,-85.1948191,7.428,2023-01-21 01:32:32,,7.0,94.0,12.0,54.0,19.0,63.0,116.0,20.5,69.0,49.0,-62.60000000000002,0.0,2.0,-62.60000000000002,0.0,2023,1,21,1,2.68,207.0
459.34,7.075,2,49.9012997,-85.1947286,7.075,2023-01-21 01:32:33,,7.0,94.0,12.0,24.0,19.0,63.5,89.0,21.0,71.5,48.0,-62.80000000000001,0.0,2.0,-62.80000000000001,0.0,2023,1,21,1,2.68,207.0
466.26,6.631,2,49.901336,-85.1946378,6.631,2023-01-21 01:32:34,,7.0,95.0,12.0,0.0,20.0,66.5,0.0,21.0,73.0,48.0,-62.80000000000001,0.0,2.0,-62.80000000000001,0.0,2023,1,21,1,2.68,207.0
472.89,6.254,2,49.901366,-85.1945524,6.254,2023-01-21 01:32:35,15.0,7.0,96.0,12.0,0.0,21.5,72.5,0.0,21.0,73.0,47.0,-62.80000000000001,0.0,2.0,-62.80000000000001,0.0,2023,1,21,1,2.68,207.0
478.98,6.062,2,49.9013955,-85.1944738,6.062,2023-01-21 01:32:36,,7.0,98.0,12.0,0.0,23.5,78.5,0.0,21.0,73.0,42.0,-62.80000000000001,0.0,2.0,-62.80000000000001,0.0,2023,1,21,1,2.68,207.0
485.43,6.16,2,49.9014246,-85.1943902,6.16,2023-01-21 01:32:37,,7.0,99.0,12.0,38.0,25.5,84.5,27.0,21.0,73.0,13.0,-62.60000000000002,0.0,2.0,-62.60000000000002,0.0,2023,1,21,1,2.68,207.0
492.42,6.696,2,49.901463,-85.1943066,6.696,2023-01-21 01:32:38,,8.0,96.0,12.0,91.0,26.0,91.5,209.0,23.0,79.5,40.0,-62.39999999999998,0.0,2.0,-62.39999999999998,0.0,2023,1,21,1,2.68,207.0
499.34,6.933,2,49.9015001,-85.1942185,6.933,2023-01-21 01:32:39,,8.0,97.0,12.0,94.0,26.5,93.0,452.0,25.0,85.5,44.0,-62.19999999999999,0.0,2.0,-62.19999999999999,0.0,2023,1,21,1,2.68,207.0
506.48,7.125,2,49.9015359,-85.1941291,7.125,2023-01-21 01:32:40,,9.0,97.0,12.0,95.0,28.0,88.5,442.0,25.0,86.0,41.0,-62.0,0.0,2.0,-62.0,0.0,2023,1,21,1,2.68,207.0
513.69,6.966,2,49.9015725,-85.1940377,6.966,2023-01-21 01:32:41,,9.0,97.0,12.0,96.0,27.5,90.0,437.0,26.0,89.5,46.0,-62.0,0.0,2.0,-62.0,0.0,2023,1,21,1,2.68,207.0
521.15,7.058,2,49.9016058,-85.1939388,7.058,2023-01-21 01:32:42,,10.0,96.0,12.0,98.0,26.5,91.5,450.0,26.5,93.5,47.0,-61.80000000000001,0.0,2.0,-61.80000000000001,0.0,2023,1,21,1,2.68,207.0
528.57,7.397,2,49.9016375,-85.1938393,7.397,2023-01-21 01:32:43,,10.0,97.0,12.0,102.0,24.5,87.5,473.0,27.0,95.5,43.0,-61.60000000000002,0.0,2.0,-61.60000000000002,0.0,2023,1,21,1,2.68,207.0
536.06,7.312,2,49.9016659,-85.1937393,7.312,2023-01-21 01:32:44,,11.0,97.0,12.0,105.0,23.5,87.5,503.0,26.5,95.5,44.0,-61.39999999999998,0.0,2.0,-61.39999999999998,0.0,2023,1,21,1,2.68,207.0
543.54,6.668,2,49.9016968,-85.1936455,6.668,2023-01-21 01:32:45,,11.0,96.0,12.0,102.0,25.5,94.5,614.0,25.5,95.0,46.0,-60.80000000000001,0.0,2.0,-60.80000000000001,0.0,2023,1,21,1,2.68,207.0
550.41,6.281,2,49.901721,-85.1935509,6.281,2023-01-21 01:32:46,,12.0,97.0,12.0,98.0,27.0,95.5,621.0,27.0,98.0,45.0,-60.19999999999999,0.0,2.0,-60.19999999999999,0.0,2023,1,21,1,2.68,207.0
557.4,6.122,2,49.9017479,-85.1934544,6.122,2023-01-21 01:32:47,,12.0,98.0,12.0,94.0,27.5,96.0,605.0,28.0,97.5,44.0,-59.60000000000002,0.0,2.0,-59.60000000000002,0.0,2023,1,21,1,2.68,207.0
563.53,6.122,2,49.901772,-85.1933696,6.122,2023-01-21 01:32:48,,13.0,97.0,12.0,92.0,28.0,96.0,580.0,29.5,97.5,46.0,-59.0,0.0,2.0,-59.0,0.0,2023,1,21,1,2.68,207.0
569.19,5.809,2,49.9017912,-85.1932947,5.809,2023-01-21 01:32:49,,13.0,99.0,12.0,92.0,28.0,96.0,555.0,30.0,97.5,47.0,-58.39999999999998,0.0,2.0,-58.39999999999998,1.62,2023,1,21,1,2.68,207.0
574.39,5.362,2,49.9018094,-85.1932291,5.362,2023-01-21 01:32:50,,14.0,98.0,12.0,92.0,28.0,96.0,558.0,30.5,97.5,44.0,-57.60000000000002,1.0,2.0,-57.60000000000002,5.94,2023,1,21,1,2.68,207.0
579.31,5.223,3,49.9018267,-85.193162,5.223,2023-01-21 01:32:51,,15.0,100.0,12.0,94.0,28.0,96.5,558.0,31.0,98.0,45.0,-57.0,1.0,2.0,-57.0,6.77,2023,1,21,1,2.68,207.0
584.64,5.244,3,49.9018452,-85.1930879,5.244,2023-01-21 01:32:52,,15.0,99.0,12.0,96.0,28.0,96.5,549.0,31.5,98.0,46.0,-56.19999999999999,1.0,2.0,-56.19999999999999,7.62,2023,1,21,1,2.68,207.0
589.88,5.148,3,49.9018603,-85.1930139,5.148,2023-01-21 01:32:53,,16.0,98.0,12.0,94.0,28.0,97.0,539.0,31.5,98.0,46.0,-55.60000000000002,2.0,2.0,-55.60000000000002,8.46,2023,1,21,1,2.68,207.0
