cadence,calories,power,timestamp,altitude,ascent,battery_soc,descent,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,heart_rate,year,month,day,hour,wind_speed,wind_direction
0,746,0,2022-11-12 20:48:12,26.399999999999977,264.0,,248.0,28668.14,26.399999999999977,11.105,3.0,-1.25,21.0,64.0,74.5,50.5087489,-84.8876594,12.0,48.0,11.105,17.0,154.0,2022,11,12,20,5.67,81.0
0,746,0,2022-11-12 20:48:13,26.399999999999977,264.0,,248.0,28678.81,26.399999999999977,10.933,3.0,-1.33,20.5,65.0,72.0,50.5087499,-84.8875015,11.0,43.5,10.933,17.0,154.0,2022,11,12,20,5.67,81.0
0,746,0,2022-11-12 20:48:14,26.200000000000045,264.0,,248.0,28690.33,26.200000000000045,10.916,3.0,-1.41,20.0,66.0,70.0,50.508758,-84.8873338,10.0,39.5,10.916,17.0,154.0,2022,11,12,20,5.67,81.0
0,746,0,2022-11-12 20:48:15,26.0,264.0,,249.0,28701.41,26.0,9.725,3.0,-1.34,19.5,66.0,67.5,50.508755,-84.8871772,9.0,35.0,9.725,17.0,154.0,2022,11,12,20,5.67,81.0
0,746,0,2022-11-12 20:48:16,26.0,264.0,,249.0,28710.47,26.0,8.359,3.0,-1.26,19.0,67.0,65.5,50.5087545,-84.8870464,8.0,30.5,8.359,17.0,155.0,2022,11,12,20,5.67,81.0
0,746,0,2022-11-12 20:48:17,26.0,264.0,,249.0,28717.92,26.0,7.545,3.0,-1.16,18.0,68.0,63.0,50.5087504,-84.8869355,6.5,26.0,7.545,17.0,155.0,2022,11,12,20,5.67,81.0
0,746,0,2022-11-12 20:48:18,26.0,264.0,,249.0,28724.85,26.0,6.752,3.0,-1.05,17.5,69.0,60.5,50.5087418,-84.8868345,5.5,22.0,6.752,17.0,155.0,2022,11,12,20,5.67,81.0
0,746,0,2022-11-12 20:48:19,26.0,264.0,,249.0,28731.12,26.0,5.644,3.0,-0.89,17.0,69.0,58.5,50.5087326,-84.8867501,4.5,17.5,5.644,17.0,155.0,2022,11,12,20,5.67,81.0
0,746,0,2022-11-12 20:48:20,26.200000000000045,264.0,,249.0,28736.23,26.200000000000045,4.382,2.0,-0.14,16.5,70.0,56.0,50.5087195,-84.8866768,3.5,13.0,4.382,17.0,154.0,2022,11,12,20,5.67,81.0
5,746,0,2022-11-12 20:48:21,26.200000000000045,264.0,,249.0,28740.04,26.200000000000045,3.5,2.0,0.0,16.0,71.0,53.5,50.50871,-84.8866206,2.0,8.5,3.5,17.0,153.0,2022,11,12,20,5.67,81.0
23,746,3,2022-11-12 20:48:22,26.399999999999977,264.0,,249.0,28743.35,26.399999999999977,3.269,2.0,0.0,15.5,71.0,51.5,50.5087009,-84.8865739,1.0,4.5,3.269,17.0,154.0,2022,11,12,20,5.67,81.0
37,746,22,2022-11-12 20:48:23,26.399999999999977,264.0,,249.0,28745.88,26.399999999999977,2.561,2.0,0.0,15.0,70.0,49.0,50.5086999,-84.8865368,0.0,0.0,2.561,17.0,154.0,2022,11,12,20,5.67,81.0
42,746,31,2022-11-12 20:48:24,26.600000000000023,264.0,,249.0,28747.85,26.600000000000023,2.141,2.0,0.71,14.5,62.0,54.5,50.5086999,-84.8865087,13.5,49.0,2.141,17.0,154.0,2022,11,12,20,5.67,81.0
42,746,34,2022-11-12 20:48:25,26.799999999999955,265.0,,249.0,28749.57,26.799999999999955,1.854,2.0,1.46,14.0,53.0,53.5,50.5086999,-84.8864891,17.5,60.0,1.854,17.0,154.0,2022,11,12,20,5.67,81.0
42,746,38,2022-11-12 20:48:26,26.799999999999955,265.0,,249.0,28751.18,26.799999999999955,1.825,2.0,2.26,13.5,52.0,49.5,50.5087079,-84.8864629,18.5,58.0,1.825,17.0,153.0,2022,11,12,20,5.67,81.0
32,746,40,2022-11-12 20:48:27,27.200000000000045,265.0,,249.0,28752.89,27.200000000000045,2.371,2.0,2.98,13.5,51.0,50.5,50.508713,-84.8864437,19.0,56.5,2.371,17.0,153.0,2022,11,12,20,5.67,81.0
23,746,40,2022-11-12 20:48:28,27.200000000000045,265.0,,249.0,28755.81,27.200000000000045,3.117,2.0,3.92,16.0,48.0,64.0,50.5087135,-84.8864009,19.0,56.5,3.117,17.0,151.0,2022,11,12,20,5.67,81.0
38,747,79,2022-11-12 20:48:29,27.399999999999977,265.0,,249.0,28759.59,27.399999999999977,3.972,2.0,4.65,18.5,45.0,77.0,50.5087054,-84.8863474,19.0,56.5,3.972,17.0,149.0,2022,11,12,20,5.67,81.0
61,747,134,2022-11-12 20:48:30,27.399999999999977,265.0,,249.0,28764.11,27.399999999999977,4.773,2.0,5.14,25.5,44.0,91.5,50.5087004,-84.8862762,19.0,56.5,4.773,17.0,147.0,2022,11,12,20,5.67,81.0
90,747,216,2022-11-12 20:48:31,27.399999999999977,265.0,,249.0,28769.39,27.399999999999977,5.521,2.0,5.06,28.0,43.0,95.5,50.5086958,-84.8862035,19.0,56.5,5.521,17.0,146.0,2022,11,12,20,5.67,81.0
103,748,403,2022-11-12 20:48:32,27.399999999999977,266.0,,249.0,28775.26,27.399999999999977,6.045,2.0,4.36,23.5,45.0,86.5,50.5086872,-84.8861228,22.0,64.0,6.045,17.0,146.0,2022,11,12,20,5.67,81.0
106,748,290,2022-11-12 20:48:33,27.399999999999977,266.0,,249.0,28781.76,27.399999999999977,6.216,2.0,3.36,19.0,46.0,69.5,50.508678,-84.8860239,34.5,95.0,6.216,17.0,145.0,2022,11,12,20,5.67,81.0
91,748,161,2022-11-12 20:48:34,27.399999999999977,266.0,,249.0,28787.99,27.399999999999977,6.201,2.0,1.14,11.5,33.0,46.5,50.508669,-84.8859324,23.0,77.0,6.201,17.0,146.0,2022,11,12,20,5.67,81.0
90,748,128,2022-11-12 20:48:35,27.399999999999977,266.0,,249.0,28794.43,27.399999999999977,6.521,2.0,0.0,14.0,61.0,57.0,50.508664,-84.8858415,17.0,68.5,6.521,17.0,146.0,2022,11,12,20,5.67,81.0
94,748,154,2022-11-12 20:48:36,27.399999999999977,266.0,,249.0,28801.25,27.399999999999977,6.949,2.0,0.0,17.5,53.0,69.5,50.5086635,-84.8857425,15.0,66.0,6.949,17.0,145.0,2022,11,12,20,5.67,81.0
98,748,192,2022-11-12 20:48:37,27.200000000000045,266.0,,249.0,28808.33,27.200000000000045,7.003,2.0,0.0,19.0,48.0,73.0,50.5086635,-84.8856411,15.5,66.5,7.003,17.0,147.0,2022,11,12,20,5.67,81.0
79,749,206,2022-11-12 20:48:38,27.200000000000045,266.0,,249.0,28815.14,27.200000000000045,7.031,2.0,0.0,20.5,56.0,76.5,50.5086635,-84.885542,16.0,67.0,7.031,17.0,144.0,2022,11,12,20,5.67,81.0
60,749,220,2022-11-12 20:48:39,27.0,266.0,,249.0,28822.24,27.0,7.313,2.0,0.0,19.0,63.0,74.0,50.5086757,-84.8854418,17.5,68.5,7.313,17.0,143.0,2022,11,12,20,5.67,81.0
67,749,151,2022-11-12 20:48:40,26.799999999999955,266.0,,249.0,28829.0,26.799999999999955,7.718,2.0,0.0,18.0,59.0,71.5,50.5086948,-84.8853465,18.5,70.0,7.718,17.0,142.0,2022,11,12,20,5.67,81.0
98,749,152,2022-11-12 20:48:41,26.799999999999955,266.0,,249.0,28837.72,26.799999999999955,7.984,2.0,0.0,17.0,56.0,70.5,50.5087239,-84.8852258,20.5,73.0,7.984,17.0,142.0,2022,11,12,20,5.67,81.0
97,749,154,2022-11-12 20:48:42,26.799999999999955,266.0,,249.0,28845.98,26.799999999999955,8.298,2.0,-0.65,18.0,54.0,75.0,50.5087477,-84.885114,24.0,79.5,8.298,17.0,143.0,2022,11,12,20,5.67,81.0
87,749,189,2022-11-12 20:48:43,26.600000000000023,266.0,,249.0,28854.57,26.600000000000023,8.587,2.0,-1.05,23.0,53.0,83.0,50.5087786,-84.8849972,20.5,67.5,8.587,17.0,143.0,2022,11,12,20,5.67,81.0
76,750,159,2022-11-12 20:48:44,26.399999999999977,266.0,,249.0,28863.34,26.399999999999977,8.866,2.0,-1.04,28.0,80.0,91.0,50.5088022,-84.8848711,17.5,55.5,8.866,17.0,145.0,2022,11,12,20,5.67,81.0
76,750,146,2022-11-12 20:48:45,26.200000000000045,266.0,,249.0,28872.15,26.200000000000045,9.037,2.0,-1.06,30.0,66.0,95.5,50.508829,-84.8847519,16.0,50.0,9.037,17.0,145.0,2022,11,12,20,5.67,81.0
79,750,184,2022-11-12 20:48:46,26.200000000000045,266.0,,250.0,28881.66,26.200000000000045,9.375,2.0,-1.1,27.0,55.0,92.0,50.5088644,-84.8846174,19.0,60.0,9.375,17.0,145.0,2022,11,12,20,5.67,81.0
81,750,210,2022-11-12 20:48:47,26.0,266.0,,250.0,28891.11,26.0,9.594,2.0,-1.17,19.0,58.0,76.0,50.5088962,-84.884491,28.5,94.0,9.594,17.0,146.0,2022,11,12,20,5.67,81.0
83,750,187,2022-11-12 20:48:48,25.799999999999955,266.0,,250.0,28901.19,25.799999999999955,9.774,2.0,-1.26,17.5,56.0,70.5,50.5089326,-84.8843535,22.5,76.0,9.774,17.0,146.0,2022,11,12,20,5.67,81.0
85,751,182,2022-11-12 20:48:49,25.799999999999955,266.0,,250.0,28911.25,25.799999999999955,10.037,2.0,-1.38,18.0,54.0,72.0,50.5089691,-84.8842167,21.0,72.0,10.037,17.0,147.0,2022,11,12,20,5.67,81.0
87,751,188,2022-11-12 20:48:50,25.600000000000023,266.0,,250.0,28922.25,25.600000000000023,10.311,3.0,-1.48,23.0,56.0,84.0,50.5090095,-84.8840643,19.5,71.5,10.311,17.0,147.0,2022,11,12,20,5.67,81.0
89,751,215,2022-11-12 20:48:51,25.399999999999977,266.0,,250.0,28933.01,25.399999999999977,10.316,3.0,-1.52,27.5,52.0,95.0,50.5090548,-84.883925,19.0,73.0,10.316,17.0,146.0,2022,11,12,20,5.67,81.0
90,751,243,2022-11-12 20:48:52,25.200000000000045,266.0,,251.0,28943.79,25.200000000000045,10.556,3.0,-1.52,23.0,45.0,82.5,50.5090963,-84.8837798,22.0,81.0,10.556,17.0,148.0,2022,11,12,20,5.67,81.0
92,751,204,2022-11-12 20:48:53,25.0,266.0,,251.0,28954.62,25.0,10.689,3.0,-1.47,18.5,44.0,69.5,50.5091287,-84.8836278,25.5,89.0,10.689,17.0,149.0,2022,11,12,20,5.67,81.0
93,752,187,2022-11-12 20:48:54,24.600000000000023,266.0,,251.0,28966.1,24.600000000000023,10.86,3.0,-1.41,16.0,46.0,65.5,50.5091607,-84.8834645,21.0,78.5,10.86,17.0,150.0,2022,11,12,20,5.67,81.0
94,752,176,2022-11-12 20:48:55,24.399999999999977,266.0,,251.0,28977.17,24.399999999999977,11.024,3.0,-1.44,16.0,41.0,65.5,50.5091885,-84.8833084,18.5,73.5,11.024,17.0,150.0,2022,11,12,20,5.67,81.0
94,752,156,2022-11-12 20:48:56,24.200000000000045,266.0,,251.0,28987.86,24.200000000000045,11.006,4.0,-1.54,17.5,39.0,66.0,50.5092158,-84.8831619,20.0,77.5,11.006,17.0,151.0,2022,11,12,20,5.67,81.0
95,752,155,2022-11-12 20:48:57,24.0,266.0,,252.0,28997.91,24.0,10.88,4.0,-1.65,18.5,43.0,66.5,50.5092467,-84.8830185,21.0,81.0,10.88,17.0,151.0,2022,11,12,20,5.67,81.0
95,752,171,2022-11-12 20:48:58,23.799999999999955,266.0,,252.0,29008.6,23.799999999999955,11.096,4.0,-1.75,17.5,47.0,68.0,50.509279,-84.8828707,20.0,77.5,11.096,17.0,151.0,2022,11,12,20,5.67,81.0
96,752,173,2022-11-12 20:48:59,23.600000000000023,266.0,,252.0,29019.57,23.600000000000023,10.809,4.0,-1.84,17.0,50.0,69.0,50.509311,-84.8827165,19.5,74.5,10.809,17.0,151.0,2022,11,12,20,5.67,81.0
96,753,176,2022-11-12 20:49:00,23.399999999999977,266.0,,252.0,29030.63,23.399999999999977,10.744,4.0,-1.9,18.0,51.0,73.5,50.5093429,-84.8825613,19.5,72.0,10.744,17.0,151.0,2022,11,12,20,5.67,81.0
96,753,179,2022-11-12 20:49:01,23.200000000000045,266.0,,252.0,29041.79,23.200000000000045,10.948,4.0,-1.92,23.5,50.0,83.5,50.5093827,-84.8824159,20.5,71.5,10.948,17.0,151.0,2022,11,12,20,5.67,81.0
96,753,206,2022-11-12 20:49:02,23.200000000000045,266.0,,253.0,29052.59,23.200000000000045,10.881,4.0,-1.85,21.0,48.0,74.0,50.5094227,-84.8822655,19.0,71.5,10.881,17.0,150.0,2022,11,12,20,5.67,81.0
97,753,229,2022-11-12 20:49:03,23.399999999999977,266.0,,253.0,29064.14,23.399999999999977,10.962,4.0,-1.63,23.5,50.0,78.5,50.5094649,-84.8821064,20.0,75.5,10.962,17.0,150.0,2022,11,12,20,5.67,81.0
97,754,245,2022-11-12 20:49:04,23.399999999999977,266.0,,253.0,29075.46,23.399999999999977,11.26,4.0,-1.29,23.5,47.0,78.5,50.5094974,-84.881953,22.5,80.0,11.26,17.0,151.0,2022,11,12,20,5.67,81.0
98,754,255,2022-11-12 20:49:05,23.399999999999977,266.0,,253.0,29088.01,23.399999999999977,11.425,4.0,-0.45,22.0,45.0,73.5,50.5095334,-84.8817731,25.0,83.5,11.425,17.0,151.0,2022,11,12,20,5.67,81.0
99,754,237,2022-11-12 20:49:06,23.200000000000045,266.0,,253.0,29099.94,23.200000000000045,11.553,3.0,0.0,23.0,44.0,74.0,50.5095656,-84.8816081,25.0,83.0,11.553,17.0,153.0,2022,11,12,20,5.67,81.0
99,754,207,2022-11-12 20:49:07,23.200000000000045,266.0,,253.0,29111.68,23.200000000000045,11.412,3.0,0.0,18.0,44.0,66.0,50.5096017,-84.8814437,22.0,76.0,11.412,17.0,154.0,2022,11,12,20,5.67,81.0
100,754,202,2022-11-12 20:49:08,23.0,266.0,,253.0,29122.54,23.0,11.377,3.0,0.0,20.0,51.0,70.5,50.5096296,-84.8812902,20.0,72.5,11.377,17.0,155.0,2022,11,12,20,5.67,81.0
100,755,203,2022-11-12 20:49:09,22.799999999999955,266.0,,253.0,29133.97,22.799999999999955,11.531,3.0,0.0,21.5,43.0,74.0,50.5096653,-84.8811336,18.5,69.0,11.531,17.0,157.0,2022,11,12,20,5.67,81.0
100,755,213,2022-11-12 20:49:10,22.600000000000023,266.0,,253.0,29145.53,22.600000000000023,11.533,3.0,-0.28,20.0,43.0,70.5,50.5096978,-84.880978,17.5,65.5,11.533,17.0,157.0,2022,11,12,20,5.67,81.0
100,755,224,2022-11-12 20:49:11,22.200000000000045,266.0,,253.0,29156.67,22.200000000000045,11.353,3.0,-0.67,14.5,49.0,60.5,50.5097332,-84.8808178,17.0,61.5,11.353,17.0,157.0,2022,11,12,20,5.67,81.0
100,755,166,2022-11-12 20:49:12,22.0,266.0,,254.0,29167.79,22.0,11.411,3.0,-1.01,15.5,51.0,64.5,50.5097654,-84.8806627,17.5,67.5,11.411,17.0,158.0,2022,11,12,20,5.67,81.0
100,755,184,2022-11-12 20:49:13,22.0,266.0,,254.0,29179.38,22.0,11.279,3.0,-1.25,17.0,51.0,70.0,50.5098019,-84.8805054,18.5,68.5,11.279,17.0,157.0,2022,11,12,20,5.67,81.0
100,756,214,2022-11-12 20:49:14,22.200000000000045,266.0,,254.0,29190.88,22.200000000000045,11.543,3.0,-1.32,19.5,47.0,72.5,50.5098341,-84.8803432,20.0,71.0,11.543,17.0,157.0,2022,11,12,20,5.67,81.0
100,756,226,2022-11-12 20:49:15,22.200000000000045,266.0,,254.0,29202.74,22.200000000000045,11.606,3.0,-1.25,21.5,45.0,72.0,50.5098661,-84.8801785,20.5,73.5,11.606,17.0,157.0,2022,11,12,20,5.67,81.0
100,756,214,2022-11-12 20:49:16,22.200000000000045,266.0,,254.0,29214.59,22.200000000000045,11.592,3.0,-0.48,20.0,46.0,71.0,50.509914,-84.8800155,19.5,70.5,11.592,17.0,157.0,2022,11,12,20,5.67,81.0
100,756,203,2022-11-12 20:49:17,22.399999999999977,266.0,,254.0,29226.35,22.399999999999977,11.604,3.0,0.0,19.0,51.0,70.0,50.5099477,-84.8798523,18.5,67.0,11.604,17.0,156.0,2022,11,12,20,5.67,81.0
101,756,201,2022-11-12 20:49:18,22.399999999999977,266.0,,254.0,29238.29,22.399999999999977,11.723,3.0,0.0,20.0,49.0,70.5,50.5099839,-84.8796873,19.5,70.5,11.723,17.0,155.0,2022,11,12,20,5.67,81.0
101,757,205,2022-11-12 20:49:19,22.399999999999977,266.0,,254.0,29249.71,22.399999999999977,11.909,3.0,0.0,21.5,49.0,71.5,50.5100187,-84.8795308,19.5,71.5,11.909,17.0,152.0,2022,11,12,20,5.67,81.0
101,757,209,2022-11-12 20:49:20,22.399999999999977,266.0,,254.0,29262.34,22.399999999999977,11.909,3.0,0.0,22.0,49.0,72.5,50.5100527,-84.8793513,18.5,69.5,11.909,17.0,151.0,2022,11,12,20,5.67,81.0
101,757,208,2022-11-12 20:49:21,22.399999999999977,266.0,,254.0,29273.92,22.399999999999977,11.658,3.0,0.0,22.5,50.0,73.5,50.5100763,-84.8791876,17.5,67.5,11.658,17.0,149.0,2022,11,12,20,5.67,81.0
101,757,200,2022-11-12 20:49:22,22.0,266.0,,254.0,29285.58,22.0,11.604,3.0,0.0,20.5,50.0,74.0,50.5101071,-84.8790236,18.0,67.5,11.604,17.0,149.0,2022,11,12,20,5.67,81.0
100,757,211,2022-11-12 20:49:23,21.799999999999955,266.0,,254.0,29297.1,21.799999999999955,11.57,3.0,0.0,20.0,46.0,79.5,50.5101469,-84.8788682,20.0,73.5,11.57,17.0,149.0,2022,11,12,20,5.67,81.0
100,758,233,2022-11-12 20:49:24,21.799999999999955,266.0,,254.0,29308.96,21.799999999999955,11.485,3.0,0.0,20.5,45.0,80.5,50.5101802,-84.8787035,21.0,78.0,11.485,17.0,149.0,2022,11,12,20,5.67,81.0
100,758,256,2022-11-12 20:49:25,22.0,266.0,,254.0,29320.48,22.0,11.561,3.0,0.0,21.0,44.0,77.0,50.510216,-84.8785405,22.0,80.5,11.561,17.0,150.0,2022,11,12,20,5.67,81.0
101,758,266,2022-11-12 20:49:26,22.200000000000045,266.0,,254.0,29332.34,22.200000000000045,11.575,3.0,0.0,21.0,43.0,72.5,50.5102483,-84.8783768,25.5,84.0,11.575,17.0,151.0,2022,11,12,20,5.67,81.0
101,758,214,2022-11-12 20:49:27,22.200000000000045,266.0,,254.0,29344.28,22.200000000000045,11.606,3.0,0.0,22.0,43.0,71.0,50.5102804,-84.8782116,25.5,84.0,11.606,17.0,151.0,2022,11,12,20,5.67,81.0
100,759,199,2022-11-12 20:49:28,22.0,266.0,,254.0,29355.95,22.0,11.582,3.0,0.0,21.5,50.0,70.0,50.5103123,-84.8780476,22.5,78.0,11.582,17.0,151.0,2022,11,12,20,5.67,81.0
92,759,183,2022-11-12 20:49:29,21.799999999999955,266.0,,254.0,29367.45,21.799999999999955,11.396,3.0,0.0,21.5,52.0,69.0,50.510348,-84.8778848,19.0,71.0,11.396,17.0,151.0,2022,11,12,20,5.67,81.0
65,759,166,2022-11-12 20:49:30,21.600000000000023,266.0,,254.0,29378.85,21.600000000000023,11.219,3.0,0.0,21.0,54.0,68.0,50.5103804,-84.8777291,16.0,66.0,11.219,17.0,150.0,2022,11,12,20,5.67,81.0
38,759,148,2022-11-12 20:49:31,21.399999999999977,266.0,,254.0,29390.18,21.399999999999977,11.194,3.0,0.0,20.5,57.0,66.5,50.5104123,-84.8775659,15.0,63.5,11.194,17.0,150.0,2022,11,12,20,5.67,81.0
11,759,130,2022-11-12 20:49:32,21.399999999999977,266.0,,254.0,29401.25,21.399999999999977,10.778,3.0,0.0,20.0,59.0,65.0,50.5104441,-84.8774104,14.0,61.5,10.778,17.0,150.0,2022,11,12,20,5.67,81.0
0,759,0,2022-11-12 20:49:33,21.200000000000045,266.0,,254.0,29412.18,21.200000000000045,10.585,3.0,0.0,19.5,62.0,63.5,50.5104761,-84.8772631,13.0,59.0,10.585,17.0,150.0,2022,11,12,20,5.67,81.0
0,759,0,2022-11-12 20:49:34,21.200000000000045,266.0,,255.0,29422.81,21.200000000000045,10.343,3.0,-0.57,19.0,65.0,62.0,50.5105038,-84.8771096,12.0,57.0,10.343,17.0,150.0,2022,11,12,20,5.67,81.0
0,759,0,2022-11-12 20:49:35,21.200000000000045,266.0,,255.0,29433.31,21.200000000000045,10.036,3.0,-0.99,18.5,68.0,60.5,50.5105352,-84.8769633,11.0,55.0,10.036,17.0,150.0,2022,11,12,20,5.67,81.0
0,759,0,2022-11-12 20:49:36,21.200000000000045,266.0,,255.0,29443.44,21.200000000000045,9.69,3.0,-0.96,18.0,71.0,59.5,50.510571,-84.8768262,10.0,52.5,9.69,17.0,151.0,2022,11,12,20,5.67,81.0
0,759,0,2022-11-12 20:49:37,21.200000000000045,266.0,,255.0,29453.29,21.200000000000045,9.415,3.0,-0.82,17.5,74.0,58.0,50.5105995,-84.8766887,9.0,50.5,9.415,17.0,151.0,2022,11,12,20,5.67,81.0
0,759,0,2022-11-12 20:49:38,21.200000000000045,266.0,,255.0,29462.53,21.200000000000045,9.019,3.0,-0.3,17.0,77.0,56.5,50.5106227,-84.8765605,8.0,48.5,9.019,17.0,151.0,2022,11,12,20,5.67,81.0
0,759,0,2022-11-12 20:49:39,21.399999999999977,266.0,,255.0,29471.61,21.399999999999977,9.075,3.0,0.0,16.5,80.0,55.0,50.5106453,-84.8764338,7.0,46.0,9.075,17.0,151.0,2022,11,12,20,5.67,81.0
0,759,0,2022-11-12 20:49:40,21.399999999999977,266.0,,255.0,29480.38,21.399999999999977,8.409,3.0,0.0,16.0,83.0,53.5,50.510664,-84.8763062,6.0,44.0,8.409,17.0,151.0,2022,11,12,20,5.67,81.0
0,759,0,2022-11-12 20:49:41,21.399999999999977,266.0,,255.0,29488.39,21.399999999999977,7.612,3.0,0.0,15.5,86.0,52.0,50.5106863,-84.8761948,5.0,41.5,7.612,17.0,152.0,2022,11,12,20,5.67,81.0
0,759,0,2022-11-12 20:49:42,21.600000000000023,266.0,,255.0,29495.49,21.600000000000023,6.754,3.0,0.0,15.0,89.0,50.5,50.5107009,-84.8760941,4.0,39.5,6.754,17.0,150.0,2022,11,12,20,5.67,81.0
0,759,0,2022-11-12 20:49:43,21.600000000000023,266.0,,255.0,29502.27,21.600000000000023,6.465,3.0,0.0,14.5,92.0,49.0,50.5107146,-84.8760016,3.0,37.5,6.465,17.0,151.0,2022,11,12,20,5.67,81.0
0,759,0,2022-11-12 20:49:44,21.799999999999955,266.0,,255.0,29508.28,21.799999999999955,5.478,3.0,0.42,14.0,94.0,47.5,50.5107201,-84.8759107,2.0,35.0,5.478,17.0,150.0,2022,11,12,20,5.67,81.0
0,759,0,2022-11-12 20:49:45,21.799999999999955,266.0,,255.0,29513.43,21.799999999999955,4.712,2.0,0.78,13.5,97.0,46.0,50.5107328,-84.875836,1.0,33.0,4.712,17.0,150.0,2022,11,12,20,5.67,81.0
62,759,25,2022-11-12 20:49:46,22.0,266.0,,255.0,29517.92,22.0,4.365,2.0,0.92,13.0,99.0,44.5,50.5107465,-84.8757793,0.0,31.0,4.365,17.0,149.0,2022,11,12,20,5.67,81.0
67,759,93,2022-11-12 20:49:47,22.200000000000045,266.0,,255.0,29522.12,22.200000000000045,4.74,2.0,1.09,19.0,85.0,63.5,50.510756,-84.8757172,2.5,28.5,4.74,17.0,149.0,2022,11,12,20,5.67,81.0
75,759,198,2022-11-12 20:49:48,22.200000000000045,266.0,,255.0,29527.22,22.200000000000045,5.526,2.0,1.32,25.5,70.0,85.5,50.5107731,-84.8756454,5.0,26.5,5.526,17.0,149.0,2022,11,12,20,5.67,81.0
92,760,326,2022-11-12 20:49:49,22.399999999999977,267.0,,255.0,29532.79,22.399999999999977,5.825,2.0,1.62,29.5,54.0,100.0,50.5107956,-84.8755718,15.5,46.0,5.825,17.0,148.0,2022,11,12,20,5.67,81.0
98,760,431,2022-11-12 20:49:50,22.399999999999977,267.0,,255.0,29538.8,22.399999999999977,6.215,2.0,1.91,27.0,45.0,99.0,50.5108219,-84.8754924,37.0,100.0,6.215,17.0,149.0,2022,11,12,20,5.67,81.0
100,761,444,2022-11-12 20:49:51,22.600000000000023,267.0,,255.0,29545.31,22.600000000000023,6.532,2.0,2.15,24.0,49.0,88.5,50.5108496,-84.8754093,30.5,99.0,6.532,17.0,149.0,2022,11,12,20,5.67,81.0
100,761,386,2022-11-12 20:49:52,22.799999999999955,267.0,,255.0,29552.01,22.799999999999955,6.921,2.0,2.24,30.5,51.0,95.0,50.5108768,-84.8753196,30.0,97.5,6.921,17.0,148.0,2022,11,12,20,5.67,81.0
104,761,355,2022-11-12 20:49:53,22.799999999999955,267.0,,255.0,29559.1,22.799999999999955,6.995,2.0,2.21,26.5,53.0,87.5,50.5109002,-84.8752201,27.0,94.0,6.995,17.0,147.0,2022,11,12,20,5.67,81.0
101,762,280,2022-11-12 20:49:54,23.0,267.0,,255.0,29566.0,23.0,6.837,2.0,2.07,20.5,55.0,76.0,50.5109229,-84.8751201,23.0,85.0,6.837,17.0,147.0,2022,11,12,20,5.67,81.0
94,762,275,2022-11-12 20:49:55,23.200000000000045,267.0,,255.0,29572.92,23.200000000000045,7.069,2.0,1.93,25.0,54.0,79.5,50.5109457,-84.8750279,20.5,72.0,7.069,17.0,147.0,2022,11,12,20,5.67,81.0
94,762,328,2022-11-12 20:49:56,23.399999999999977,267.0,,255.0,29580.17,23.399999999999977,7.28,2.0,1.83,27.0,47.0,86.0,50.5109684,-84.8749288,23.5,81.5,7.28,17.0,146.0,2022,11,12,20,5.67,81.0
95,762,346,2022-11-12 20:49:57,23.399999999999977,268.0,,255.0,29587.2,23.399999999999977,7.123,2.0,1.75,29.5,48.0,92.5,50.510991,-84.8748298,26.5,90.5,7.123,17.0,146.0,2022,11,12,20,5.67,81.0
95,763,340,2022-11-12 20:49:58,23.600000000000023,268.0,,255.0,29594.81,23.600000000000023,7.406,2.0,1.71,32.0,51.0,97.0,50.511014,-84.8747283,29.0,96.0,7.406,17.0,147.0,2022,11,12,20,5.67,81.0
96,763,326,2022-11-12 20:49:59,23.799999999999955,268.0,,255.0,29602.2,23.799999999999955,7.414,2.0,1.69,34.5,54.0,99.0,50.5110327,-84.8746202,30.5,94.5,7.414,17.0,146.0,2022,11,12,20,5.67,81.0
97,763,314,2022-11-12 20:50:00,23.799999999999955,268.0,,255.0,29609.94,23.799999999999955,7.403,2.0,1.68,32.5,53.0,98.0,50.5110592,-84.8745184,28.5,91.0,7.403,17.0,145.0,2022,11,12,20,5.67,81.0
97,764,310,2022-11-12 20:50:01,24.0,268.0,,255.0,29617.3,24.0,7.392,2.0,1.71,30.5,52.0,97.0,50.5110823,-84.8744105,26.5,87.0,7.392,17.0,146.0,2022,11,12,20,5.67,81.0
96,764,302,2022-11-12 20:50:02,24.200000000000045,268.0,,255.0,29624.87,24.200000000000045,7.405,2.0,1.79,30.0,51.0,95.5,50.5111052,-84.874309,25.0,85.0,7.405,17.0,146.0,2022,11,12,20,5.67,81.0
95,764,283,2022-11-12 20:50:03,24.600000000000023,268.0,,255.0,29632.28,24.600000000000023,7.399,2.0,1.94,30.0,51.0,94.0,50.5111279,-84.8742092,24.5,83.0,7.399,17.0,145.0,2022,11,12,20,5.67,81.0
96,765,292,2022-11-12 20:50:04,24.799999999999955,269.0,,255.0,29639.71,24.799999999999955,7.395,2.0,2.12,28.0,51.0,93.5,50.5111506,-84.8741009,24.0,81.5,7.395,17.0,145.0,2022,11,12,20,5.67,81.0
