timestamp,battery_soc,temperature,cadence,calories,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,left_right_balance,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,ascent,descent,grade,year,month,day,hour,wind_speed,wind_direction
2023-03-17 14:04:55,,10.0,96.0,72.0,27.5,96.0,279.0,12.5,61.0,56.0,2618.37,8.357,2.0,50.5394643,-84.8220251,8.357,54.799999999999955,54.799999999999955,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:56,,10.0,95.0,72.0,25.0,82.5,350.0,12.5,61.0,68.0,2627.98,9.29,2.0,50.5395678,-84.8220223,9.29,54.60000000000002,54.60000000000002,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:57,,10.0,92.0,73.0,24.0,82.5,291.0,12.5,61.0,66.0,2638.22,10.1,2.0,50.5396777,-84.8220133,10.1,54.60000000000002,54.60000000000002,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:58,,10.0,58.0,73.0,25.5,84.5,224.0,17.0,70.0,64.0,2648.85,10.609,2.0,50.5397912,-84.8220019,10.609,54.60000000000002,54.60000000000002,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:59,,10.0,63.0,73.0,27.5,87.5,198.0,22.5,80.0,62.0,2659.66,10.6,2.0,50.539904,-84.8219833,10.6,54.60000000000002,54.60000000000002,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:05:00,,10.0,76.0,73.0,28.0,91.5,179.0,22.5,80.0,60.0,2670.28,10.588,2.0,50.5400165,-84.8219593,10.588,54.60000000000002,54.60000000000002,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:05:01,,10.0,89.0,73.0,25.0,83.0,161.0,24.0,82.5,59.0,2680.22,10.101,3.0,50.5401214,-84.8219284,10.101,54.60000000000002,54.60000000000002,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:05:02,,10.0,95.0,73.0,22.0,74.5,165.0,25.0,84.5,59.0,2689.49,9.484,3.0,50.5402213,-84.8219103,9.484,54.60000000000002,54.60000000000002,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:05:03,,10.0,96.0,74.0,22.0,75.5,351.0,26.5,88.0,56.0,2698.05,8.803,3.0,50.5403119,-84.8218922,8.803,54.60000000000002,54.60000000000002,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:05:04,,10.0,96.0,74.0,25.0,83.0,510.0,28.0,91.5,53.0,2706.15,8.28,3.0,50.540399,-84.8218712,8.28,54.39999999999998,54.39999999999998,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:05:05,,10.0,65.0,74.0,27.5,90.5,427.0,29.5,95.5,,2713.26,7.41,3.0,50.5404709,-84.8218411,7.41,54.200000000000045,54.200000000000045,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:05:06,,10.0,35.0,74.0,30.5,98.5,344.0,31.0,99.5,,2719.44,6.463,3.0,50.5405332,-84.8218073,6.463,54.39999999999998,54.39999999999998,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
