battery_soc,heart_rate,timestamp,temperature,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,enhanced_speed,gps_accuracy,position_lat,position_long,speed,distance,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,94.0,2022-03-11 18:36:08,16.0,108.0,27.5,51.0,88.5,284.0,24.5,81.5,9.345,3.0,50.5257301,-84.8127954,9.345,981.28,6.600000000000023,6.600000000000023,-1.73,2022,3,11,18,3.74,286.0
,94.0,2022-03-11 18:36:09,16.0,107.0,28.0,51.0,89.5,283.0,24.5,81.5,9.242,3.0,50.5258121,-84.812841,9.242,989.75,6.600000000000023,6.600000000000023,-0.94,2022,3,11,18,3.74,286.0
,93.0,2022-03-11 18:36:10,16.0,106.0,28.5,52.0,90.5,281.0,24.5,81.5,8.747,3.0,50.525894,-84.8128956,8.747,998.06,6.600000000000023,6.600000000000023,-0.26,2022,3,11,18,3.74,286.0
,93.0,2022-03-11 18:36:11,16.0,106.0,28.5,52.0,91.0,280.0,25.0,81.0,8.823,3.0,50.525985,-84.8129502,8.823,1007.17,6.600000000000023,6.600000000000023,0.0,2022,3,11,18,3.74,286.0
,93.0,2022-03-11 18:36:12,16.0,105.0,29.0,53.0,92.0,278.0,25.0,81.0,9.309,3.0,50.5260897,-84.8130048,9.309,1017.77,6.399999999999977,6.399999999999977,-0.05,2022,3,11,18,3.74,286.0
,94.0,2022-03-11 18:36:13,16.0,105.0,29.5,53.0,93.0,277.0,25.0,81.0,9.291,3.0,50.5261898,-84.8130503,9.291,1027.54,6.0,6.0,-0.45,2022,3,11,18,3.74,286.0
,95.0,2022-03-11 18:36:14,16.0,104.0,30.0,54.0,94.0,275.0,25.0,80.5,9.226,3.0,50.5262945,-84.8130958,9.226,1037.78,6.0,6.0,-1.22,2022,3,11,18,3.74,286.0
,94.0,2022-03-11 18:36:15,16.0,104.0,30.5,54.0,94.5,274.0,25.0,80.5,8.857,3.0,50.5263855,-84.8131413,8.857,1047.1,6.199999999999989,6.199999999999989,-1.44,2022,3,11,18,3.74,286.0
,94.0,2022-03-11 18:36:16,16.0,103.0,29.0,54.0,91.0,270.0,24.0,79.0,8.88,3.0,50.5264765,-84.8131868,8.88,1055.95,6.399999999999977,6.399999999999977,-1.08,2022,3,11,18,3.74,286.0
,93.0,2022-03-11 18:36:17,16.0,103.0,28.0,55.0,87.5,266.0,23.5,78.0,9.197,3.0,50.5265857,-84.8132415,9.197,1066.8,6.600000000000023,6.600000000000023,-0.42,2022,3,11,18,3.74,286.0
,94.0,2022-03-11 18:36:18,16.0,102.0,27.0,55.0,84.0,261.0,23.0,77.0,9.857,3.0,50.5267268,-84.8133143,9.857,1080.89,7.0,7.0,0.48,2022,3,11,18,3.74,286.0
,95.0,2022-03-11 18:36:19,16.0,97.0,26.5,56.0,82.5,251.0,22.5,76.5,12.891,3.0,50.5268588,-84.8133689,12.891,1093.69,7.399999999999977,7.399999999999977,1.7,2022,3,11,18,3.74,286.0
,96.0,2022-03-11 18:36:20,16.0,98.0,26.5,68.0,82.5,356.0,22.5,76.5,12.539,3.0,50.5269817,-84.8134326,12.539,1105.95,7.600000000000023,7.600000000000023,2.71,2022,3,11,18,3.74,286.0
,95.0,2022-03-11 18:36:21,16.0,97.0,19.0,44.0,76.5,465.0,18.5,71.5,11.338,3.0,50.5270909,-84.8134781,11.338,1116.6,7.600000000000023,7.600000000000023,2.72,2022,3,11,18,3.74,286.0
,94.0,2022-03-11 18:36:22,16.0,97.0,22.0,53.0,86.5,538.0,18.5,77.5,12.207,3.0,50.5272183,-84.8135418,12.207,1129.29,7.800000000000011,7.800000000000011,2.4,2022,3,11,18,3.74,286.0
,95.0,2022-03-11 18:36:23,16.0,97.0,23.0,54.0,89.0,521.0,18.5,79.0,12.477,3.0,50.5273458,-84.8135964,12.477,1141.87,8.0,8.0,2.15,2022,3,11,18,3.74,286.0
,95.0,2022-03-11 18:36:24,16.0,97.0,23.0,52.0,90.0,498.0,18.5,79.0,12.084,3.0,50.5274641,-84.813642,12.084,1153.15,8.199999999999989,8.199999999999989,1.72,2022,3,11,18,3.74,286.0
,95.0,2022-03-11 18:36:25,16.0,97.0,23.0,50.0,90.5,475.0,18.5,79.0,12.109,3.0,50.5276006,-84.8136875,12.109,1166.25,8.399999999999977,8.399999999999977,1.19,2022,3,11,18,3.74,286.0
,94.0,2022-03-11 18:36:26,16.0,100.0,25.5,38.0,85.0,206.0,18.0,85.0,11.267,3.0,50.5277144,-84.8137239,11.267,1177.21,8.399999999999977,8.399999999999977,1.1,2022,3,11,18,3.74,286.0
,95.0,2022-03-11 18:36:27,16.0,97.0,25.5,45.0,85.0,225.0,18.0,85.0,10.81,3.0,50.5278282,-84.8137512,10.81,1187.95,8.600000000000023,8.600000000000023,1.19,2022,3,11,18,3.74,286.0
,95.0,2022-03-11 18:36:28,16.0,95.0,26.0,52.0,86.5,230.0,19.0,83.5,10.293,3.0,50.5279283,-84.8137785,10.293,1197.38,8.800000000000011,8.800000000000011,1.06,2022,3,11,18,3.74,286.0
,94.0,2022-03-11 18:36:29,16.0,94.0,26.5,55.0,88.5,227.0,20.5,81.0,10.065,2.0,50.528033,-84.813824,10.065,1207.5,9.0,9.0,1.18,2022,3,11,18,3.74,286.0
,95.0,2022-03-11 18:36:30,16.0,94.0,27.0,57.0,90.5,225.0,22.5,79.0,9.667,2.0,50.5281331,-84.8138695,9.667,1217.59,9.199999999999989,9.199999999999989,1.51,2022,3,11,18,3.74,286.0
,95.0,2022-03-11 18:36:31,16.0,91.0,26.0,55.0,90.0,272.0,22.0,76.0,9.561,2.0,50.5282287,-84.813915,9.561,1226.7,9.399999999999977,9.399999999999977,1.82,2022,3,11,18,3.74,286.0
,96.0,2022-03-11 18:36:32,16.0,92.0,27.5,53.0,89.0,279.0,24.5,84.5,9.537,2.0,50.5283243,-84.8139605,9.537,1236.4,9.800000000000011,9.800000000000011,2.17,2022,3,11,18,3.74,286.0
8.0,96.0,2022-03-11 18:36:33,16.0,95.0,29.0,53.0,88.5,298.0,27.0,93.0,9.787,2.0,50.5284244,-84.814006,9.787,1246.28,9.800000000000011,9.800000000000011,2.42,2022,3,11,18,3.74,286.0
,96.0,2022-03-11 18:36:34,16.0,96.0,28.5,57.0,88.0,296.0,26.5,92.5,9.656,2.0,50.52852,-84.8140516,9.656,1255.75,10.0,10.0,2.45,2022,3,11,18,3.74,286.0
,95.0,2022-03-11 18:36:35,16.0,96.0,27.5,51.0,87.5,278.0,26.0,91.5,9.482,2.0,50.5286201,-84.8140971,9.482,1265.3,10.199999999999989,10.199999999999989,2.42,2022,3,11,18,3.74,286.0
,95.0,2022-03-11 18:36:36,16.0,96.0,26.5,44.0,86.5,261.0,25.0,90.5,9.47,2.0,50.5287157,-84.8141426,9.47,1274.91,10.199999999999989,10.199999999999989,2.06,2022,3,11,18,3.74,286.0
,96.0,2022-03-11 18:36:37,16.0,97.0,26.5,43.0,86.5,264.0,25.0,90.5,9.373,2.0,50.5288112,-84.814179,9.373,1284.3,10.199999999999989,10.199999999999989,1.44,2022,3,11,18,3.74,286.0
,97.0,2022-03-11 18:36:38,16.0,97.0,26.5,43.0,86.5,266.0,25.0,90.5,9.459,2.0,50.5289068,-84.8142245,9.459,1293.76,10.199999999999989,10.199999999999989,1.05,2022,3,11,18,3.74,286.0
,96.0,2022-03-11 18:36:39,16.0,98.0,26.5,43.0,86.5,294.0,25.0,90.5,9.551,2.0,50.5290069,-84.81427,9.551,1303.24,10.399999999999977,10.399999999999977,0.43,2022,3,11,18,3.74,286.0
,95.0,2022-03-11 18:36:40,16.0,99.0,26.5,43.0,86.5,287.0,25.0,90.5,9.69,2.0,50.5291025,-84.8143155,9.69,1313.02,10.399999999999977,10.399999999999977,0.0,2022,3,11,18,3.74,286.0
,95.0,2022-03-11 18:36:41,16.0,99.0,26.5,43.0,86.5,253.0,25.0,90.5,9.669,2.0,50.5292026,-84.8143519,9.669,1322.68,10.600000000000023,10.600000000000023,0.02,2022,3,11,18,3.74,286.0
,95.0,2022-03-11 18:36:42,16.0,100.0,26.5,43.0,86.5,229.0,25.0,90.5,9.495,2.0,50.5293028,-84.8143974,9.495,1332.09,10.600000000000023,10.600000000000023,0.32,2022,3,11,18,3.74,286.0
,95.0,2022-03-11 18:36:43,16.0,100.0,26.5,45.0,86.5,235.0,25.0,90.5,9.305,2.0,50.5293938,-84.8144338,9.305,1341.25,10.399999999999977,10.399999999999977,0.3,2022,3,11,18,3.74,286.0
,96.0,2022-03-11 18:36:44,16.0,100.0,26.5,51.0,86.5,251.0,25.0,90.5,9.607,2.0,50.5294939,-84.8144794,9.607,1350.97,10.399999999999977,10.399999999999977,0.0,2022,3,11,18,3.74,286.0
,96.0,2022-03-11 18:36:45,16.0,100.0,26.0,53.0,86.0,255.0,22.5,81.0,9.395,2.0,50.5295895,-84.814534,9.395,1360.45,10.600000000000023,10.600000000000023,0.02,2022,3,11,18,3.74,286.0
,95.0,2022-03-11 18:36:46,16.0,100.0,25.5,54.0,86.0,257.0,21.5,75.5,9.312,2.0,50.5296805,-84.8145795,9.312,1369.7,10.800000000000011,10.800000000000011,0.43,2022,3,11,18,3.74,286.0
,94.0,2022-03-11 18:36:47,16.0,100.0,26.0,53.0,86.5,257.0,22.5,77.0,9.259,2.0,50.5297715,-84.814625,9.259,1378.91,11.0,11.0,0.87,2022,3,11,18,3.74,286.0
,95.0,2022-03-11 18:36:48,15.0,100.0,26.5,52.0,86.5,256.0,24.0,78.5,9.385,2.0,50.5298671,-84.8146796,9.385,1388.28,11.199999999999989,11.199999999999989,1.17,2022,3,11,18,3.74,286.0
,96.0,2022-03-11 18:36:49,15.0,100.0,26.5,52.0,87.0,256.0,25.0,80.0,9.298,2.0,50.5299627,-84.8147251,9.298,1397.58,11.0,11.0,1.45,2022,3,11,18,3.74,286.0
,96.0,2022-03-11 18:36:50,15.0,100.0,27.0,51.0,87.0,256.0,26.5,81.5,9.293,2.0,50.5300582,-84.8147615,9.293,1407.0,11.0,11.0,1.24,2022,3,11,18,3.74,286.0
,96.0,2022-03-11 18:36:51,15.0,100.0,26.5,51.0,85.5,255.0,26.0,82.5,9.219,2.0,50.5301538,-84.814807,9.219,1416.57,11.0,11.0,0.79,2022,3,11,18,3.74,286.0
,96.0,2022-03-11 18:36:52,15.0,101.0,26.0,51.0,84.5,261.0,25.5,83.5,9.297,2.0,50.5302494,-84.8148526,9.297,1425.92,11.0,11.0,0.29,2022,3,11,18,3.74,286.0
,97.0,2022-03-11 18:36:53,15.0,102.0,25.5,51.0,85.0,264.0,25.5,83.5,9.28,2.0,50.530345,-84.8148981,9.28,1435.37,10.800000000000011,10.800000000000011,0.0,2022,3,11,18,3.74,286.0
,98.0,2022-03-11 18:36:54,15.0,102.0,27.5,51.0,87.5,257.0,25.5,84.5,9.377,2.0,50.5304405,-84.8149436,9.377,1444.71,10.800000000000011,10.800000000000011,0.0,2022,3,11,18,3.74,286.0
,97.0,2022-03-11 18:36:55,15.0,102.0,42.5,52.0,99.0,289.0,24.0,86.5,9.372,2.0,50.5305361,-84.8149891,9.372,1454.36,10.800000000000011,10.800000000000011,0.0,2022,3,11,18,3.74,286.0
,97.0,2022-03-11 18:36:56,15.0,102.0,33.5,51.0,93.5,299.0,27.5,87.0,9.486,2.0,50.5306362,-84.8150346,9.486,1464.36,11.0,11.0,0.0,2022,3,11,18,3.74,286.0
,96.0,2022-03-11 18:36:57,15.0,103.0,32.0,52.0,94.0,261.0,30.0,88.0,9.495,2.0,50.5307364,-84.8150801,9.495,1473.88,11.0,11.0,0.0,2022,3,11,18,3.74,286.0
,95.0,2022-03-11 18:36:58,15.0,103.0,30.5,52.0,90.0,220.0,30.0,88.0,9.481,2.0,50.5308319,-84.8151256,9.481,1483.46,11.199999999999989,11.199999999999989,0.0,2022,3,11,18,3.74,286.0
,96.0,2022-03-11 18:36:59,15.0,104.0,23.5,49.0,76.5,203.0,29.0,86.0,9.446,2.0,50.5309275,-84.8151711,9.446,1493.01,11.0,11.0,0.01,2022,3,11,18,3.74,286.0
,96.0,2022-03-11 18:37:00,15.0,103.0,21.0,49.0,74.5,210.0,27.5,77.5,9.422,2.0,50.5310231,-84.8152166,9.422,1502.44,11.199999999999989,11.199999999999989,0.36,2022,3,11,18,3.74,286.0
,96.0,2022-03-11 18:37:01,15.0,103.0,20.5,50.0,74.5,218.0,27.5,76.5,9.392,2.0,50.5311232,-84.8152622,9.392,1512.0,11.199999999999989,11.199999999999989,0.65,2022,3,11,18,3.74,286.0
,97.0,2022-03-11 18:37:02,15.0,103.0,20.5,49.0,74.5,225.0,27.5,76.5,9.383,2.0,50.5312188,-84.8153168,9.383,1521.53,11.199999999999989,11.199999999999989,0.31,2022,3,11,18,3.74,286.0
,98.0,2022-03-11 18:37:03,15.0,103.0,20.5,47.0,74.5,212.0,27.5,76.5,9.371,2.0,50.5313098,-84.8153623,9.371,1530.84,11.199999999999989,11.199999999999989,0.0,2022,3,11,18,3.74,286.0
,98.0,2022-03-11 18:37:04,15.0,103.0,27.5,55.0,81.5,229.0,22.5,73.5,9.371,2.0,50.5314099,-84.8154078,9.371,1540.68,11.399999999999977,11.399999999999977,0.0,2022,3,11,18,3.74,286.0
,99.0,2022-03-11 18:37:05,15.0,103.0,26.0,55.0,79.5,214.0,22.5,73.5,9.362,2.0,50.53151,-84.8154533,9.362,1550.35,11.399999999999977,11.399999999999977,0.0,2022,3,11,18,3.74,286.0
,100.0,2022-03-11 18:37:06,15.0,102.0,25.0,52.0,78.5,195.0,22.5,73.5,9.364,2.0,50.5316056,-84.8154988,9.364,1559.81,11.399999999999977,11.399999999999977,0.0,2022,3,11,18,3.74,286.0
,101.0,2022-03-11 18:37:07,15.0,102.0,25.0,50.0,78.5,199.0,22.5,73.5,9.354,2.0,50.5317012,-84.8155443,9.354,1569.28,11.399999999999977,11.399999999999977,0.01,2022,3,11,18,3.74,286.0
,100.0,2022-03-11 18:37:08,15.0,102.0,26.0,51.0,79.0,194.0,22.5,72.0,9.337,2.0,50.5317968,-84.8155898,9.337,1578.76,11.399999999999977,11.399999999999977,0.24,2022,3,11,18,3.74,286.0
,101.0,2022-03-11 18:37:09,15.0,102.0,28.5,49.0,80.5,193.0,22.0,69.0,9.349,2.0,50.5318923,-84.8156353,9.349,1588.19,11.199999999999989,11.199999999999989,0.24,2022,3,11,18,3.74,286.0
,100.0,2022-03-11 18:37:10,15.0,102.0,28.5,49.0,80.5,199.0,22.0,69.0,9.351,2.0,50.5319879,-84.8156809,9.351,1597.61,11.199999999999989,11.199999999999989,0.0,2022,3,11,18,3.74,286.0
,99.0,2022-03-11 18:37:11,15.0,102.0,28.5,49.0,80.5,189.0,22.0,69.0,9.345,2.0,50.5320789,-84.8157264,9.345,1606.83,11.199999999999989,11.199999999999989,0.0,2022,3,11,18,3.74,286.0
,98.0,2022-03-11 18:37:12,15.0,102.0,28.5,49.0,80.5,174.0,22.0,69.0,9.366,2.0,50.5321745,-84.8157719,9.366,1616.14,11.199999999999989,11.199999999999989,0.0,2022,3,11,18,3.74,286.0
,98.0,2022-03-11 18:37:13,15.0,102.0,28.5,49.0,80.5,166.0,22.0,69.0,9.437,2.0,50.5322701,-84.8158174,9.437,1625.77,11.0,11.0,0.0,2022,3,11,18,3.74,286.0
,99.0,2022-03-11 18:37:14,15.0,101.0,24.5,46.0,76.5,160.0,22.5,74.5,9.265,2.0,50.5323657,-84.8158629,9.265,1635.08,10.800000000000011,10.800000000000011,0.0,2022,3,11,18,3.74,286.0
,99.0,2022-03-11 18:37:15,15.0,96.0,23.0,45.0,75.0,63.0,22.5,76.0,9.286,2.0,50.5324612,-84.8159084,9.286,1644.33,10.800000000000011,10.800000000000011,-0.44,2022,3,11,18,3.74,286.0
,99.0,2022-03-11 18:37:16,15.0,66.0,23.0,45.0,75.0,145.0,22.5,76.0,9.422,2.0,50.5325568,-84.815963,9.422,1653.89,10.600000000000023,10.600000000000023,-1.01,2022,3,11,18,3.74,286.0
,99.0,2022-03-11 18:37:17,15.0,72.0,23.5,45.0,74.5,168.0,14.5,49.5,9.516,2.0,50.5326524,-84.8159994,9.516,1663.31,10.600000000000023,10.600000000000023,-1.19,2022,3,11,18,3.74,286.0
,99.0,2022-03-11 18:37:18,15.0,94.0,24.0,45.0,74.0,159.0,2.5,11.5,9.626,2.0,50.5327479,-84.8160449,9.626,1672.73,10.600000000000023,10.600000000000023,-1.25,2022,3,11,18,3.74,286.0
,99.0,2022-03-11 18:37:19,15.0,96.0,24.0,45.0,74.0,152.0,2.0,9.5,9.839,2.0,50.5328481,-84.8160905,9.839,1682.66,10.399999999999977,10.399999999999977,-1.14,2022,3,11,18,3.74,286.0
,98.0,2022-03-11 18:37:20,15.0,96.0,24.5,49.0,75.5,181.0,9.0,32.0,9.992,2.0,50.5329482,-84.816136,9.992,1692.64,10.399999999999977,10.399999999999977,-0.92,2022,3,11,18,3.74,286.0
,98.0,2022-03-11 18:37:21,15.0,97.0,25.5,54.0,77.0,211.0,17.0,56.0,10.236,2.0,50.5330529,-84.8161906,10.236,1702.93,10.199999999999989,10.199999999999989,-0.96,2022,3,11,18,3.74,286.0
,99.0,2022-03-11 18:37:22,15.0,99.0,31.5,55.0,90.0,313.0,20.5,69.5,10.507,2.0,50.5331575,-84.8162452,10.507,1713.49,10.0,10.0,-1.14,2022,3,11,18,3.74,286.0
,100.0,2022-03-11 18:37:23,15.0,101.0,34.5,55.0,96.0,332.0,22.0,74.5,10.752,2.0,50.5332622,-84.8163089,10.752,1724.07,9.800000000000011,9.800000000000011,-1.58,2022,3,11,18,3.74,286.0
,100.0,2022-03-11 18:37:24,15.0,104.0,30.5,55.0,89.0,215.0,22.0,74.5,10.735,2.0,50.5333714,-84.8163635,10.735,1734.82,9.600000000000023,9.600000000000023,-1.83,2022,3,11,18,3.74,286.0
,99.0,2022-03-11 18:37:25,15.0,107.0,23.0,55.0,81.0,208.0,22.0,74.5,10.89,2.0,50.5334807,-84.8164181,10.89,1745.69,9.800000000000011,9.800000000000011,-1.53,2022,3,11,18,3.74,286.0
,98.0,2022-03-11 18:37:26,15.0,106.0,18.5,55.0,76.5,200.0,22.0,74.5,10.801,2.0,50.5335854,-84.8164818,10.801,1756.49,9.399999999999977,9.399999999999977,-1.41,2022,3,11,18,3.74,286.0
,99.0,2022-03-11 18:37:27,15.0,102.0,18.5,54.0,76.5,184.0,22.0,74.5,10.942,2.0,50.5336991,-84.8165365,10.942,1767.52,9.399999999999977,9.399999999999977,-1.31,2022,3,11,18,3.74,286.0
,99.0,2022-03-11 18:37:28,15.0,101.0,18.5,52.0,76.5,169.0,22.0,74.5,10.918,2.0,50.5338084,-84.8165911,10.918,1778.45,9.0,9.0,-0.99,2022,3,11,18,3.74,286.0
,100.0,2022-03-11 18:37:29,15.0,101.0,20.5,51.0,69.5,155.0,20.0,70.0,10.662,2.0,50.5339176,-84.8166457,10.662,1789.17,8.399999999999977,8.399999999999977,-1.04,2022,3,11,18,3.74,286.0
,99.0,2022-03-11 18:37:30,15.0,101.0,21.0,51.0,66.0,125.0,19.0,67.0,10.652,2.0,50.5340268,-84.8166821,10.652,1799.89,7.800000000000011,7.800000000000011,-2.05,2022,3,11,18,3.74,286.0
,99.0,2022-03-11 18:37:31,15.0,101.0,20.5,51.0,65.5,87.0,18.5,64.0,10.304,2.0,50.534136,-84.8167276,10.304,1810.24,7.600000000000023,7.600000000000023,-3.15,2022,3,11,18,3.74,286.0
,98.0,2022-03-11 18:37:32,15.0,101.0,20.5,51.0,64.5,49.0,18.0,61.5,10.097,2.0,50.5342362,-84.8167731,10.097,1820.31,7.399999999999977,7.399999999999977,-3.49,2022,3,11,18,3.74,286.0
,98.0,2022-03-11 18:37:33,15.0,101.0,20.0,51.0,63.5,11.0,17.5,58.5,9.76,2.0,50.5343363,-84.8168277,9.76,1830.19,7.0,7.0,-3.8,2022,3,11,18,3.74,286.0
,99.0,2022-03-11 18:37:34,15.0,0.0,20.0,51.0,63.5,0.0,17.5,58.0,9.664,2.0,50.5344319,-84.8168732,9.664,1839.85,6.800000000000011,6.800000000000011,-3.99,2022,3,11,18,3.74,286.0
,100.0,2022-03-11 18:37:35,15.0,0.0,20.0,51.0,63.5,0.0,17.5,58.0,9.454,2.0,50.5345274,-84.8169279,9.454,1849.39,6.800000000000011,6.800000000000011,-3.34,2022,3,11,18,3.74,286.0
,100.0,2022-03-11 18:37:36,15.0,0.0,20.0,51.0,63.5,0.0,17.5,58.0,9.366,2.0,50.5346185,-84.8169734,9.366,1858.62,6.600000000000023,6.600000000000023,-2.34,2022,3,11,18,3.74,286.0
,99.0,2022-03-11 18:37:37,15.0,0.0,20.0,52.0,63.5,0.0,17.5,58.0,8.756,2.0,50.5347049,-84.817028,8.756,1867.34,6.600000000000023,6.600000000000023,-1.8,2022,3,11,18,3.74,286.0
,99.0,2022-03-11 18:37:38,15.0,0.0,20.0,52.0,63.5,0.0,17.5,58.0,8.52,3.0,50.5347868,-84.8170826,8.52,1876.0,6.800000000000011,6.800000000000011,-1.35,2022,3,11,18,3.74,286.0
,98.0,2022-03-11 18:37:39,15.0,0.0,20.0,52.0,63.5,0.0,17.5,58.0,8.361,3.0,50.5348688,-84.8171372,8.361,1884.35,6.800000000000011,6.800000000000011,-0.52,2022,3,11,18,3.74,286.0
,100.0,2022-03-11 18:37:40,15.0,0.0,20.0,52.0,63.5,0.0,17.5,58.0,7.789,3.0,50.5349461,-84.8171827,7.789,1892.26,6.800000000000011,6.800000000000011,-0.05,2022,3,11,18,3.74,286.0
,99.0,2022-03-11 18:37:41,15.0,0.0,20.0,52.0,63.5,0.0,17.5,58.0,6.923,3.0,50.5350098,-84.8172373,6.923,1899.12,6.800000000000011,6.800000000000011,0.0,2022,3,11,18,3.74,286.0
,99.0,2022-03-11 18:37:42,15.0,0.0,20.0,52.0,63.5,0.0,17.5,58.0,6.43,3.0,50.535069,-84.8172737,6.43,1905.33,6.600000000000023,6.600000000000023,0.0,2022,3,11,18,3.74,286.0
,98.0,2022-03-11 18:37:43,15.0,0.0,20.0,52.0,63.5,0.0,17.5,58.0,6.196,3.0,50.5351282,-84.8173193,6.196,1911.73,6.600000000000023,6.600000000000023,0.0,2022,3,11,18,3.74,286.0
,99.0,2022-03-11 18:37:44,15.0,15.0,21.0,17.0,75.0,201.0,20.0,64.5,6.15,3.0,50.5351919,-84.8173557,6.15,1917.95,6.800000000000011,6.800000000000011,0.0,2022,3,11,18,3.74,286.0
,99.0,2022-03-11 18:37:45,15.0,24.0,21.0,48.0,78.0,325.0,20.5,66.5,6.012,3.0,50.5352511,-84.8173921,6.012,1924.04,6.800000000000011,6.800000000000011,0.0,2022,3,11,18,3.74,286.0
,98.0,2022-03-11 18:37:46,15.0,40.0,21.0,90.0,78.0,412.0,20.5,66.5,6.418,3.0,50.5353148,-84.8174285,6.418,1930.54,6.800000000000011,6.800000000000011,0.0,2022,3,11,18,3.74,286.0
,99.0,2022-03-11 18:37:47,15.0,75.0,20.5,90.0,79.0,403.0,20.5,69.0,7.008,3.0,50.535383,-84.817474,7.008,1937.7,6.800000000000011,6.800000000000011,0.0,2022,3,11,18,3.74,286.0
,99.0,2022-03-11 18:37:48,15.0,77.0,19.0,90.0,83.5,417.0,19.5,80.5,7.678,3.0,50.535465,-84.8175195,7.678,1946.09,6.800000000000011,6.800000000000011,0.0,2022,3,11,18,3.74,286.0
,100.0,2022-03-11 18:37:49,15.0,80.0,18.5,90.0,85.5,426.0,19.0,86.0,8.441,3.0,50.535556,-84.817565,8.441,1955.26,6.800000000000011,6.800000000000011,0.0,2022,3,11,18,3.74,286.0
,101.0,2022-03-11 18:37:50,15.0,84.0,18.5,76.0,85.5,409.0,19.0,86.0,8.95,3.0,50.5356561,-84.8176196,8.95,1965.29,6.600000000000023,6.600000000000023,0.0,2022,3,11,18,3.74,286.0
,101.0,2022-03-11 18:37:51,15.0,86.0,18.5,48.0,85.5,369.0,19.0,86.0,9.32,3.0,50.5357608,-84.8176742,9.32,1975.58,6.600000000000023,6.600000000000023,0.0,2022,3,11,18,3.74,286.0
,101.0,2022-03-11 18:37:52,15.0,81.0,19.0,48.0,84.5,388.0,19.5,84.5,9.757,3.0,50.5358746,-84.8177198,9.757,1986.79,6.800000000000011,6.800000000000011,0.0,2022,3,11,18,3.74,286.0
,101.0,2022-03-11 18:37:53,15.0,75.0,19.5,47.0,83.5,407.0,20.5,83.0,10.41,3.0,50.5359838,-84.8177835,10.41,1997.56,6.800000000000011,6.800000000000011,0.0,2022,3,11,18,3.74,286.0
,102.0,2022-03-11 18:37:54,15.0,77.0,19.5,48.0,84.5,445.0,20.5,83.0,10.381,3.0,50.5360794,-84.8178654,10.381,2008.32,6.800000000000011,6.800000000000011,0.0,2022,3,11,18,3.74,286.0
,100.0,2022-03-11 18:37:55,15.0,80.0,19.5,49.0,85.5,483.0,20.5,83.0,10.245,3.0,50.5361749,-84.8179473,10.245,2018.8,6.600000000000023,6.600000000000023,0.0,2022,3,11,18,3.74,286.0
,100.0,2022-03-11 18:37:56,15.0,85.0,19.5,50.0,86.0,492.0,20.5,83.0,10.043,3.0,50.536266,-84.8180292,10.043,2029.02,6.600000000000023,6.600000000000023,0.0,2022,3,11,18,3.74,286.0
,100.0,2022-03-11 18:37:57,15.0,97.0,19.5,50.0,86.0,411.0,20.5,83.0,10.008,3.0,50.5363615,-84.8181111,10.008,2039.37,6.600000000000023,6.600000000000023,0.0,2022,3,11,18,3.74,286.0
,100.0,2022-03-11 18:37:58,15.0,99.0,19.5,50.0,86.0,197.0,20.5,83.0,10.024,3.0,50.5364526,-84.8181931,10.024,2049.55,6.800000000000011,6.800000000000011,0.0,2022,3,11,18,3.74,286.0
,100.0,2022-03-11 18:37:59,15.0,98.0,19.5,53.0,86.0,255.0,20.5,83.0,10.272,3.0,50.536539,-84.8182841,10.272,2059.96,6.800000000000011,6.800000000000011,0.0,2022,3,11,18,3.74,286.0
,101.0,2022-03-11 18:38:00,15.0,97.0,19.5,58.0,86.0,322.0,20.5,83.0,10.249,3.0,50.5366346,-84.8183751,10.249,2070.74,6.600000000000023,6.600000000000023,0.0,2022,3,11,18,3.74,286.0
,101.0,2022-03-11 18:38:01,15.0,97.0,19.5,58.0,86.0,343.0,20.5,83.0,10.248,3.0,50.5367256,-84.8184661,10.248,2081.25,6.399999999999977,6.399999999999977,0.0,2022,3,11,18,3.74,286.0
,102.0,2022-03-11 18:38:02,15.0,97.0,19.5,49.0,86.0,235.0,20.5,83.0,10.293,3.0,50.5368212,-84.8185481,10.293,2092.09,6.399999999999977,6.399999999999977,0.0,2022,3,11,18,3.74,286.0
,101.0,2022-03-11 18:38:03,15.0,96.0,22.5,48.0,89.5,189.0,22.5,84.5,10.594,3.0,50.5369168,-84.8186482,10.594,2102.87,6.399999999999977,6.399999999999977,-0.27,2022,3,11,18,3.74,286.0
,100.0,2022-03-11 18:38:04,15.0,96.0,27.0,50.0,94.5,162.0,25.5,87.0,10.531,3.0,50.5369941,-84.8187483,10.531,2113.17,6.600000000000023,6.600000000000023,-0.54,2022,3,11,18,3.74,286.0
,100.0,2022-03-11 18:38:05,15.0,95.0,29.0,51.0,97.0,119.0,27.0,88.0,10.003,3.0,50.5370852,-84.8188393,10.003,2123.55,6.600000000000023,6.600000000000023,-0.31,2022,3,11,18,3.74,286.0
,101.0,2022-03-11 18:38:06,15.0,94.0,27.0,51.0,90.5,78.0,26.0,84.5,9.406,3.0,50.5371534,-84.8189303,9.406,2132.72,6.800000000000011,6.800000000000011,-0.03,2022,3,11,18,3.74,286.0
