altitude,distance,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,ascent,battery_soc,cadence,calories,descent,grade,power,temperature,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,left_right_balance,year,month,day,hour,wind_speed,wind_direction
33.60000000000002,18473.04,33.60000000000002,7.334,2,49.924389,-85.1683191,7.334,2023-03-26 21:03:24,146.0,,82.0,319.0,146.0,0.0,135.0,21.0,20.5,72.0,22.0,78.5,56.0,2023,3,26,21,3.61,318.0
33.60000000000002,18480.71,33.60000000000002,7.279,2,49.9243075,-85.1683191,7.279,2023-03-26 21:03:25,146.0,,81.0,319.0,146.0,0.0,126.0,21.0,18.0,64.0,20.0,73.5,55.0,2023,3,26,21,3.61,318.0
33.799999999999955,18488.14,33.799999999999955,7.252,2,49.9242284,-85.1683191,7.252,2023-03-26 21:03:26,146.0,,79.0,319.0,146.0,0.0,119.0,21.0,15.0,56.0,18.0,69.0,51.0,2023,3,26,21,3.61,318.0
34.0,18495.49,34.0,7.156,2,49.9241481,-85.1683191,7.156,2023-03-26 21:03:27,146.0,,78.0,319.0,146.0,0.0,110.0,21.0,18.0,63.0,15.5,58.5,55.0,2023,3,26,21,3.61,318.0
34.0,18502.79,34.0,7.104,2,49.9240689,-85.168325,7.104,2023-03-26 21:03:28,146.0,,78.0,319.0,146.0,0.0,112.0,21.0,23.0,75.0,13.5,52.0,58.0,2023,3,26,21,3.61,318.0
34.200000000000045,18510.0,34.200000000000045,7.122,2,49.9239918,-85.1683282,7.122,2023-03-26 21:03:29,146.0,,78.0,319.0,146.0,0.0,117.0,21.0,24.0,77.5,15.0,59.5,60.0,2023,3,26,21,3.61,318.0
34.200000000000045,18517.21,34.200000000000045,6.913,2,49.9239145,-85.1683282,6.913,2023-03-26 21:03:30,146.0,,60.0,319.0,146.0,0.0,108.0,21.0,24.0,79.5,15.5,62.5,60.0,2023,3,26,21,3.61,318.0
34.39999999999998,18524.15,34.39999999999998,6.768,2,49.9238405,-85.1683225,6.768,2023-03-26 21:03:31,146.0,,39.0,319.0,146.0,0.0,96.0,21.0,23.5,78.0,13.5,63.0,47.0,2023,3,26,21,3.61,318.0
34.39999999999998,18531.05,34.39999999999998,6.596,2,49.9237674,-85.1683133,6.596,2023-03-26 21:03:32,146.0,,18.0,319.0,146.0,0.0,84.0,21.0,22.5,76.0,11.0,62.5,35.0,2023,3,26,21,3.61,318.0
34.39999999999998,18537.61,34.39999999999998,6.448,2,49.9236972,-85.1683042,6.448,2023-03-26 21:03:33,146.0,,0.0,319.0,146.0,0.0,0.0,21.0,21.5,73.5,8.5,62.5,23.0,2023,3,26,21,3.61,318.0
34.39999999999998,18543.96,34.39999999999998,6.304,2,49.923629,-85.1682893,6.304,2023-03-26 21:03:34,146.0,,0.0,319.0,146.0,0.0,0.0,21.0,20.5,71.5,6.0,62.0,11.0,2023,3,26,21,3.61,318.0
34.60000000000002,18550.4,34.60000000000002,6.123,2,49.9235607,-85.1682711,6.123,2023-03-26 21:03:35,146.0,,26.0,319.0,146.0,0.0,8.0,21.0,19.5,69.0,3.5,62.0,8.0,2023,3,26,21,3.61,318.0
34.60000000000002,18556.72,34.60000000000002,6.18,2,49.9234954,-85.1682529,6.18,2023-03-26 21:03:36,146.0,,49.0,319.0,146.0,0.0,29.0,21.0,19.0,67.0,1.0,62.0,79.0,2023,3,26,21,3.61,318.0
34.60000000000002,18563.06,34.60000000000002,6.272,2,49.9234287,-85.1682347,6.272,2023-03-26 21:03:37,146.0,,69.0,320.0,146.0,0.38,80.0,21.0,20.5,69.5,8.0,61.5,65.0,2023,3,26,21,3.61,318.0
34.60000000000002,18569.47,34.60000000000002,6.214,2,49.9233604,-85.1682164,6.214,2023-03-26 21:03:38,147.0,,69.0,320.0,146.0,0.84,109.0,21.0,22.5,73.5,17.5,66.5,53.0,2023,3,26,21,3.61,318.0
34.799999999999955,18575.76,34.799999999999955,6.24,2,49.923295,-85.1682041,6.24,2023-03-26 21:03:39,147.0,,73.0,320.0,146.0,0.78,121.0,21.0,22.0,74.0,20.0,78.5,51.0,2023,3,26,21,3.61,318.0
34.799999999999955,18582.07,34.799999999999955,6.216,2,49.9232284,-85.1681891,6.216,2023-03-26 21:03:40,147.0,,74.0,320.0,146.0,0.43,124.0,21.0,19.0,73.0,21.5,77.5,52.0,2023,3,26,21,3.61,318.0
34.799999999999955,18588.42,34.799999999999955,6.189,2,49.9231603,-85.1681768,6.189,2023-03-26 21:03:41,147.0,,74.0,320.0,146.0,0.0,123.0,21.0,20.0,71.5,18.5,73.5,54.0,2023,3,26,21,3.61,318.0
34.799999999999955,18594.77,34.799999999999955,6.185,2,49.9230922,-85.1681619,6.185,2023-03-26 21:03:42,147.0,,73.0,320.0,146.0,0.0,121.0,21.0,21.5,74.5,17.0,68.0,56.0,2023,3,26,21,3.61,318.0
34.799999999999955,18600.91,34.799999999999955,5.972,2,49.9230266,-85.1681495,5.972,2023-03-26 21:03:43,147.0,,73.0,320.0,146.0,0.0,118.0,21.0,22.0,75.5,16.5,65.0,55.0,2023,3,26,21,3.61,318.0
35.0,18606.78,35.0,5.745,2,49.9229629,-85.1681345,5.745,2023-03-26 21:03:44,147.0,,73.0,320.0,146.0,0.0,115.0,21.0,20.0,68.5,18.5,66.5,53.0,2023,3,26,21,3.61,318.0
35.0,18612.7,35.0,5.888,2,49.9228991,-85.1681222,5.888,2023-03-26 21:03:45,147.0,,73.0,321.0,146.0,0.28,109.0,21.0,21.0,71.0,17.5,64.5,54.0,2023,3,26,21,3.61,318.0
35.200000000000045,18618.81,35.200000000000045,5.883,2,49.9228354,-85.1681131,5.883,2023-03-26 21:03:46,147.0,,65.0,321.0,146.0,0.77,86.0,21.0,19.0,64.5,15.5,58.5,55.0,2023,3,26,21,3.61,318.0
35.39999999999998,18624.69,35.39999999999998,5.643,2,49.9227745,-85.1680981,5.643,2023-03-26 21:03:47,147.0,,46.0,321.0,146.0,1.01,63.0,21.0,17.5,59.5,14.5,53.5,53.0,2023,3,26,21,3.61,318.0
35.39999999999998,18629.83,35.39999999999998,4.704,2,49.9227214,-85.1680741,4.704,2023-03-26 21:03:48,147.0,,26.0,321.0,146.0,1.22,40.0,21.0,18.5,64.0,14.5,53.5,50.0,2023,3,26,21,3.61,318.0
35.60000000000002,18633.6,35.60000000000002,3.319,2,49.9226888,-85.1680468,3.319,2023-03-26 21:03:49,147.0,,7.0,321.0,146.0,1.37,17.0,21.0,19.0,68.5,14.5,53.5,47.0,2023,3,26,21,3.61,318.0
35.60000000000002,18635.7,35.60000000000002,1.878,2,49.9226806,-85.1680195,1.878,2023-03-26 21:03:50,147.0,,0.0,321.0,146.0,1.5,0.0,21.0,20.0,73.0,14.5,53.5,45.0,2023,3,26,21,3.61,318.0
35.60000000000002,18637.9,35.60000000000002,2.24,2,49.9226979,-85.1680097,2.24,2023-03-26 21:03:51,147.0,,0.0,321.0,146.0,1.6,0.0,21.0,21.0,77.5,14.5,53.5,42.0,2023,3,26,21,3.61,318.0
35.60000000000002,18640.73,35.60000000000002,3.22,2,49.9227281,-85.1680097,3.22,2023-03-26 21:03:52,148.0,,0.0,321.0,146.0,1.67,0.0,21.0,22.0,82.0,14.5,53.5,39.0,2023,3,26,21,3.61,318.0
35.799999999999955,18643.47,35.799999999999955,2.883,2,49.9227573,-85.1680213,2.883,2023-03-26 21:03:53,148.0,,0.0,321.0,146.0,1.69,0.0,21.0,23.0,86.5,14.5,53.5,36.0,2023,3,26,21,3.61,318.0
35.799999999999955,18646.06,35.799999999999955,2.531,2,49.9227729,-85.168051,2.531,2023-03-26 21:03:54,148.0,,0.0,321.0,146.0,1.73,0.0,21.0,24.0,91.0,14.5,53.5,33.0,2023,3,26,21,3.61,318.0
35.799999999999955,18648.93,35.799999999999955,2.987,2,49.9227587,-85.1680759,2.987,2023-03-26 21:03:55,148.0,,19.0,321.0,146.0,1.76,18.0,21.0,24.5,95.5,14.5,53.5,30.0,2023,3,26,21,3.61,318.0
35.799999999999955,18652.27,35.799999999999955,3.648,2,49.9227255,-85.1680825,3.648,2023-03-26 21:03:56,148.0,,32.0,321.0,146.0,1.73,58.0,21.0,28.0,97.5,17.5,65.0,41.0,2023,3,26,21,3.61,318.0
35.799999999999955,18656.22,35.799999999999955,4.058,2,49.9226833,-85.1680766,4.058,2023-03-26 21:03:57,148.0,,45.0,321.0,146.0,1.54,106.0,21.0,33.0,98.5,22.0,83.0,54.0,2023,3,26,21,3.61,318.0
35.799999999999955,18660.34,35.799999999999955,4.286,2,49.9226409,-85.168056,4.286,2023-03-26 21:03:58,148.0,,55.0,321.0,147.0,1.2,154.0,21.0,36.5,98.0,26.0,98.0,57.0,2023,3,26,21,3.61,318.0
36.0,18664.68,36.0,4.445,2,49.9225969,-85.1680345,4.445,2023-03-26 21:03:59,148.0,,62.0,321.0,147.0,0.89,174.0,21.0,28.5,91.5,25.5,94.0,50.0,2023,3,26,21,3.61,318.0
36.0,18669.26,36.0,4.605,2,49.922549,-85.1680221,4.605,2023-03-26 21:04:00,148.0,,66.0,321.0,147.0,0.73,173.0,21.0,25.0,86.5,25.5,93.5,55.0,2023,3,26,21,3.61,318.0
36.0,18673.99,36.0,4.678,2,49.9224987,-85.168013,4.678,2023-03-26 21:04:01,148.0,,68.0,321.0,147.0,0.76,126.0,21.0,22.5,78.0,22.5,84.5,52.0,2023,3,26,21,3.61,318.0
36.200000000000045,18678.78,36.200000000000045,4.62,2,49.9224483,-85.167998,4.62,2023-03-26 21:04:02,148.0,,70.0,322.0,147.0,0.83,111.0,20.0,21.0,70.5,19.5,74.5,52.0,2023,3,26,21,3.61,318.0
36.200000000000045,18683.62,36.200000000000045,4.761,2,49.9223984,-85.1679799,4.761,2023-03-26 21:04:03,148.0,,70.0,322.0,147.0,0.9,104.0,20.0,20.0,69.0,19.0,72.5,56.0,2023,3,26,21,3.61,318.0
36.200000000000045,18688.67,36.200000000000045,4.976,2,49.9223453,-85.1679674,4.976,2023-03-26 21:04:04,148.0,,71.0,322.0,147.0,0.95,110.0,20.0,22.0,77.0,20.5,76.5,63.0,2023,3,26,21,3.61,318.0
36.200000000000045,18693.72,36.200000000000045,5.116,2,49.9222938,-85.1679468,5.116,2023-03-26 21:04:05,148.0,,72.0,322.0,147.0,0.56,151.0,20.0,24.5,84.5,21.5,80.0,55.0,2023,3,26,21,3.61,318.0
36.0,18698.92,36.0,5.179,2,49.9222382,-85.1679253,5.179,2023-03-26 21:04:06,148.0,,75.0,322.0,147.0,0.0,184.0,20.0,23.0,82.5,23.0,82.0,53.0,2023,3,26,21,3.61,318.0
36.200000000000045,18704.39,36.200000000000045,5.203,2,49.9221817,-85.1679071,5.203,2023-03-26 21:04:07,148.0,,78.0,322.0,147.0,0.0,172.0,20.0,16.5,69.5,23.0,79.5,50.0,2023,3,26,21,3.61,318.0
36.200000000000045,18709.74,36.200000000000045,5.304,2,49.9221272,-85.1678947,5.304,2023-03-26 21:04:08,148.0,,78.0,322.0,147.0,0.0,152.0,20.0,18.5,73.5,20.5,73.5,42.0,2023,3,26,21,3.61,318.0
36.200000000000045,18715.1,36.200000000000045,5.306,2,49.9220697,-85.1678856,5.306,2023-03-26 21:04:09,148.0,,78.0,323.0,147.0,0.0,139.0,20.0,20.5,77.0,17.5,67.5,49.0,2023,3,26,21,3.61,318.0
36.200000000000045,18720.38,36.200000000000045,5.357,2,49.9220119,-85.1678767,5.357,2023-03-26 21:04:10,148.0,,78.0,323.0,147.0,0.0,97.0,20.0,19.5,68.5,15.5,59.5,53.0,2023,3,26,21,3.61,318.0
36.39999999999998,18725.7,36.39999999999998,4.992,2,49.921955,-85.1678675,4.992,2023-03-26 21:04:11,148.0,,74.0,323.0,147.0,0.0,83.0,20.0,18.5,60.0,14.0,52.0,57.0,2023,3,26,21,3.61,318.0
36.39999999999998,18730.62,36.39999999999998,4.374,2,49.9219024,-85.1678698,4.374,2023-03-26 21:04:12,148.0,,53.0,323.0,147.0,0.0,67.0,20.0,19.0,63.5,12.5,47.5,53.0,2023,3,26,21,3.61,318.0
36.60000000000002,18734.88,36.60000000000002,3.932,2,49.9218553,-85.1678674,3.932,2023-03-26 21:04:13,148.0,,33.0,323.0,147.0,0.0,51.0,20.0,14.0,70.5,12.5,47.5,37.0,2023,3,26,21,3.61,318.0
36.60000000000002,18738.76,36.60000000000002,3.634,2,49.9218154,-85.1678582,3.634,2023-03-26 21:04:14,148.0,,12.0,323.0,147.0,0.0,35.0,20.0,8.5,78.0,12.5,47.5,21.0,2023,3,26,21,3.61,318.0
36.60000000000002,18742.5,36.60000000000002,3.559,2,49.9217761,-85.1678549,3.559,2023-03-26 21:04:15,148.0,,13.0,323.0,147.0,0.49,7.0,20.0,3.0,85.0,12.5,47.5,6.0,2023,3,26,21,3.61,318.0
36.799999999999955,18746.14,36.799999999999955,3.674,2,49.921738,-85.1678491,3.674,2023-03-26 21:04:16,148.0,,44.0,323.0,147.0,1.22,22.0,20.0,10.5,92.0,16.0,57.0,33.0,2023,3,26,21,3.61,318.0
36.799999999999955,18750.21,36.799999999999955,4.003,2,49.9216955,-85.16784,4.003,2023-03-26 21:04:17,149.0,,58.0,323.0,147.0,1.38,61.0,20.0,32.0,98.0,24.5,78.5,60.0,2023,3,26,21,3.61,318.0
36.799999999999955,18754.66,36.799999999999955,4.258,2,49.9216474,-85.1678251,4.258,2023-03-26 21:04:18,149.0,,63.0,323.0,147.0,1.47,129.0,20.0,30.5,99.0,30.0,93.0,54.0,2023,3,26,21,3.61,318.0
36.799999999999955,18759.34,36.799999999999955,4.603,2,49.9215975,-85.167807,4.603,2023-03-26 21:04:19,149.0,,66.0,323.0,147.0,1.45,169.0,20.0,31.0,97.0,30.0,97.0,51.0,2023,3,26,21,3.61,318.0
36.799999999999955,18764.44,36.799999999999955,4.644,2,49.9215443,-85.1677945,4.644,2023-03-26 21:04:20,149.0,,69.0,323.0,147.0,1.4,171.0,20.0,28.0,90.0,28.0,93.0,50.0,2023,3,26,21,3.61,318.0
37.0,18769.44,37.0,4.637,2,49.9214929,-85.1677797,4.637,2023-03-26 21:04:21,149.0,,71.0,324.0,147.0,1.3,152.0,20.0,23.5,81.5,24.5,85.5,49.0,2023,3,26,21,3.61,318.0
37.0,18774.48,37.0,4.784,2,49.9214398,-85.1677672,4.784,2023-03-26 21:04:22,149.0,,72.0,324.0,147.0,1.18,131.0,20.0,20.0,74.0,21.5,78.0,48.0,2023,3,26,21,3.61,318.0
37.0,18779.52,37.0,4.824,2,49.9213849,-85.1677522,4.824,2023-03-26 21:04:23,149.0,,72.0,324.0,147.0,1.13,122.0,20.0,19.0,71.5,20.0,70.5,47.0,2023,3,26,21,3.61,318.0
37.200000000000045,18784.45,37.200000000000045,4.791,2,49.9213334,-85.1677341,4.791,2023-03-26 21:04:24,149.0,,73.0,324.0,147.0,1.09,104.0,20.0,18.0,68.5,18.5,63.5,53.0,2023,3,26,21,3.61,318.0
37.200000000000045,18789.49,37.200000000000045,4.797,2,49.9212806,-85.167716,4.797,2023-03-26 21:04:25,149.0,,72.0,324.0,147.0,1.06,90.0,20.0,16.5,61.0,16.5,58.5,51.0,2023,3,26,21,3.61,318.0
37.200000000000045,18794.5,37.200000000000045,4.65,2,49.9212287,-85.1677035,4.65,2023-03-26 21:04:26,149.0,,71.0,324.0,147.0,1.08,76.0,20.0,14.0,50.0,14.5,56.0,48.0,2023,3,26,21,3.61,318.0
37.39999999999998,18799.21,37.39999999999998,4.393,2,49.9211795,-85.1676889,4.393,2023-03-26 21:04:27,149.0,,69.0,324.0,147.0,1.11,64.0,20.0,14.5,51.5,13.5,51.0,48.0,2023,3,26,21,3.61,318.0
37.39999999999998,18803.97,37.39999999999998,4.379,2,49.921129,-85.1676763,4.379,2023-03-26 21:04:28,149.0,,68.0,324.0,147.0,1.12,63.0,20.0,15.5,53.5,12.5,46.0,50.0,2023,3,26,21,3.61,318.0
37.39999999999998,18808.7,37.39999999999998,4.596,2,49.9210814,-85.1676613,4.596,2023-03-26 21:04:29,149.0,,69.0,324.0,147.0,1.12,84.0,20.0,17.0,59.5,12.0,44.5,51.0,2023,3,26,21,3.61,318.0
37.60000000000002,18813.32,37.60000000000002,4.647,2,49.921033,-85.1676431,4.647,2023-03-26 21:04:30,149.0,,73.0,324.0,147.0,1.16,85.0,20.0,16.5,60.5,14.5,51.0,50.0,2023,3,26,21,3.61,318.0
37.60000000000002,18818.04,37.60000000000002,4.709,2,49.920983,-85.1676249,4.709,2023-03-26 21:04:31,149.0,,74.0,324.0,147.0,1.24,91.0,20.0,15.5,58.5,18.0,60.0,49.0,2023,3,26,21,3.61,318.0
37.60000000000002,18822.96,37.60000000000002,4.861,2,49.9209329,-85.1676067,4.861,2023-03-26 21:04:32,149.0,,74.0,325.0,147.0,1.33,112.0,20.0,23.0,79.0,13.5,47.0,51.0,2023,3,26,21,3.61,318.0
37.799999999999955,18828.07,37.799999999999955,5.032,2,49.9208797,-85.1675884,5.032,2023-03-26 21:04:33,150.0,,77.0,325.0,147.0,1.43,167.0,20.0,25.0,94.5,18.5,63.0,54.0,2023,3,26,21,3.61,318.0
37.799999999999955,18833.19,37.799999999999955,5.099,2,49.9208251,-85.1675702,5.099,2023-03-26 21:04:34,150.0,,80.0,325.0,147.0,1.49,220.0,20.0,25.0,95.0,25.0,83.5,55.0,2023,3,26,21,3.61,318.0
37.799999999999955,18838.5,37.799999999999955,5.268,2,49.9207707,-85.1675579,5.268,2023-03-26 21:04:35,150.0,,83.0,325.0,147.0,1.48,187.0,20.0,21.0,78.0,27.0,90.5,55.0,2023,3,26,21,3.61,318.0
38.0,18843.67,38.0,5.195,2,49.9207161,-85.1675488,5.195,2023-03-26 21:04:36,150.0,,82.0,325.0,147.0,1.41,121.0,20.0,14.0,53.5,22.5,77.0,55.0,2023,3,26,21,3.61,318.0
38.0,18848.73,38.0,5.087,2,49.9206614,-85.1675338,5.087,2023-03-26 21:04:37,150.0,,82.0,325.0,147.0,1.28,95.0,20.0,15.0,53.5,13.5,48.0,56.0,2023,3,26,21,3.61,318.0
38.0,18853.67,38.0,5.011,2,49.9206102,-85.1675215,5.011,2023-03-26 21:04:38,150.0,,82.0,325.0,147.0,0.7,84.0,20.0,15.5,53.0,13.0,47.0,56.0,2023,3,26,21,3.61,318.0
38.0,18858.48,38.0,4.873,2,49.9205602,-85.1675067,4.873,2023-03-26 21:04:39,150.0,,81.0,325.0,147.0,0.0,74.0,20.0,16.5,52.5,13.5,49.0,55.0,2023,3,26,21,3.61,318.0
38.200000000000045,18863.57,38.200000000000045,5.003,2,49.9205039,-85.1674942,5.003,2023-03-26 21:04:40,150.0,,80.0,326.0,147.0,0.0,70.0,20.0,16.5,52.5,13.0,48.5,57.0,2023,3,26,21,3.61,318.0
38.200000000000045,18868.8,38.200000000000045,5.165,2,49.9204476,-85.167485,5.165,2023-03-26 21:04:41,150.0,,79.0,326.0,147.0,0.0,79.0,20.0,16.5,56.0,11.5,45.0,60.0,2023,3,26,21,3.61,318.0
38.200000000000045,18873.97,38.200000000000045,5.096,2,49.9203936,-85.167476,5.096,2023-03-26 21:04:42,150.0,,80.0,326.0,147.0,0.33,112.0,20.0,19.5,70.0,11.5,42.5,63.0,2023,3,26,21,3.61,318.0
38.39999999999998,18879.36,38.39999999999998,5.262,2,49.9203356,-85.1674669,5.262,2023-03-26 21:04:43,150.0,,82.0,326.0,147.0,0.85,139.0,20.0,22.0,78.0,14.5,51.0,59.0,2023,3,26,21,3.61,318.0
38.39999999999998,18884.69,38.39999999999998,5.323,2,49.9202791,-85.1674577,5.323,2023-03-26 21:04:44,150.0,,84.0,326.0,147.0,0.99,147.0,20.0,23.5,81.5,17.5,62.0,59.0,2023,3,26,21,3.61,318.0
38.39999999999998,18890.03,38.39999999999998,5.356,2,49.9202217,-85.1674428,5.356,2023-03-26 21:04:45,150.0,,85.0,326.0,147.0,1.13,138.0,19.0,23.0,79.5,17.5,67.5,56.0,2023,3,26,21,3.61,318.0
38.60000000000002,18895.38,38.60000000000002,5.334,2,49.9201653,-85.1674304,5.334,2023-03-26 21:04:46,150.0,,86.0,326.0,147.0,1.23,118.0,19.0,21.5,71.5,16.0,61.5,51.0,2023,3,26,21,3.61,318.0
38.60000000000002,18900.54,38.60000000000002,5.101,2,49.9201106,-85.1674155,5.101,2023-03-26 21:04:47,150.0,,85.0,326.0,147.0,1.3,97.0,19.0,20.0,64.0,14.0,55.0,58.0,2023,3,26,21,3.61,318.0
38.60000000000002,18905.53,38.60000000000002,5.012,2,49.9200591,-85.1673973,5.012,2023-03-26 21:04:48,150.0,,84.0,326.0,147.0,1.29,80.0,19.0,18.5,59.5,13.5,53.0,58.0,2023,3,26,21,3.61,318.0
38.799999999999955,18910.52,38.799999999999955,4.861,2,49.9200072,-85.1673795,4.861,2023-03-26 21:04:49,151.0,,83.0,327.0,147.0,1.2,72.0,19.0,16.5,54.0,13.0,49.0,51.0,2023,3,26,21,3.61,318.0
38.799999999999955,18915.8,38.799999999999955,4.868,2,49.919952,-85.1673668,4.868,2023-03-26 21:04:50,151.0,,82.0,327.0,147.0,1.12,73.0,19.0,15.0,50.0,11.5,43.0,51.0,2023,3,26,21,3.61,318.0
38.799999999999955,18921.03,38.799999999999955,4.932,2,49.9198967,-85.1673517,4.932,2023-03-26 21:04:51,151.0,,81.0,327.0,147.0,1.09,79.0,19.0,18.0,60.5,13.0,46.5,59.0,2023,3,26,21,3.61,318.0
38.799999999999955,18925.79,38.799999999999955,4.67,2,49.9198479,-85.1673394,4.67,2023-03-26 21:04:52,151.0,,80.0,327.0,147.0,1.05,87.0,19.0,22.0,68.5,15.0,49.0,56.0,2023,3,26,21,3.61,318.0
38.799999999999955,18930.71,38.799999999999955,4.795,2,49.9197964,-85.1673244,4.795,2023-03-26 21:04:53,151.0,,81.0,327.0,147.0,0.6,105.0,19.0,21.0,69.0,14.5,53.5,51.0,2023,3,26,21,3.61,318.0
38.799999999999955,18935.89,38.799999999999955,4.947,2,49.9197419,-85.1673121,4.947,2023-03-26 21:04:54,151.0,,81.0,327.0,147.0,0.32,109.0,19.0,20.0,67.5,15.5,61.0,53.0,2023,3,26,21,3.61,318.0
38.799999999999955,18941.17,38.799999999999955,5.085,2,49.9196846,-85.1672972,5.085,2023-03-26 21:04:55,151.0,,82.0,327.0,147.0,0.71,109.0,19.0,22.0,71.0,18.5,70.0,56.0,2023,3,26,21,3.61,318.0
39.0,18946.46,39.0,5.171,2,49.9196283,-85.1672789,5.171,2023-03-26 21:04:56,151.0,,83.0,327.0,147.0,0.36,123.0,19.0,25.5,83.5,18.5,70.0,59.0,2023,3,26,21,3.61,318.0
39.0,18951.98,39.0,5.351,2,49.9195707,-85.1672666,5.351,2023-03-26 21:04:57,151.0,,86.0,327.0,147.0,0.0,146.0,19.0,24.5,82.0,16.5,64.5,60.0,2023,3,26,21,3.61,318.0
39.0,18957.63,39.0,5.39,2,49.9195115,-85.1672516,5.39,2023-03-26 21:04:58,151.0,,87.0,328.0,147.0,0.0,140.0,19.0,21.0,73.5,16.0,63.0,60.0,2023,3,26,21,3.61,318.0
39.0,18963.12,39.0,5.304,2,49.9194525,-85.1672393,5.304,2023-03-26 21:04:59,151.0,,88.0,328.0,147.0,0.0,123.0,19.0,19.5,67.5,17.0,66.0,59.0,2023,3,26,21,3.61,318.0
39.200000000000045,18968.56,39.200000000000045,5.195,2,49.9193962,-85.1672302,5.195,2023-03-26 21:05:00,151.0,,88.0,328.0,147.0,0.0,113.0,19.0,20.0,65.0,18.0,69.0,55.0,2023,3,26,21,3.61,318.0
39.200000000000045,18973.86,39.200000000000045,5.082,2,49.9193386,-85.1672152,5.082,2023-03-26 21:05:01,151.0,,87.0,328.0,147.0,0.0,106.0,19.0,17.0,57.0,15.5,57.0,47.0,2023,3,26,21,3.61,318.0
39.39999999999998,18979.23,39.39999999999998,5.053,2,49.9192823,-85.1672028,5.053,2023-03-26 21:05:02,151.0,,85.0,328.0,147.0,0.4,90.0,19.0,16.5,55.5,15.0,55.0,49.0,2023,3,26,21,3.61,318.0
39.39999999999998,18984.38,39.39999999999998,4.969,2,49.9192281,-85.1671938,4.969,2023-03-26 21:05:03,151.0,,83.0,328.0,147.0,1.03,96.0,19.0,16.5,56.5,15.5,57.5,51.0,2023,3,26,21,3.61,318.0
39.60000000000002,18989.58,39.60000000000002,5.053,2,49.9191734,-85.1671847,5.053,2023-03-26 21:05:04,151.0,,83.0,328.0,147.0,1.2,100.0,19.0,17.0,57.0,15.5,60.0,52.0,2023,3,26,21,3.61,318.0
39.60000000000002,18994.75,39.60000000000002,5.031,2,49.9191186,-85.1671697,5.031,2023-03-26 21:05:05,151.0,,82.0,328.0,147.0,1.34,91.0,19.0,17.0,58.0,16.0,62.5,52.0,2023,3,26,21,3.61,318.0
39.60000000000002,18999.84,39.60000000000002,4.959,2,49.919064,-85.1671515,4.959,2023-03-26 21:05:06,151.0,,82.0,328.0,147.0,1.41,83.0,19.0,15.5,55.5,14.5,51.5,59.0,2023,3,26,21,3.61,318.0
39.799999999999955,19005.08,39.799999999999955,4.934,2,49.9190092,-85.1671391,4.934,2023-03-26 21:05:07,152.0,,81.0,328.0,147.0,1.45,77.0,19.0,14.5,52.5,13.0,45.5,51.0,2023,3,26,21,3.61,318.0
39.799999999999955,19010.21,39.799999999999955,4.985,2,49.918955,-85.1671243,4.985,2023-03-26 21:05:08,152.0,,80.0,328.0,147.0,1.42,72.0,19.0,13.0,47.5,13.5,47.5,48.0,2023,3,26,21,3.61,318.0
39.799999999999955,19015.18,39.799999999999955,5.002,2,49.9189032,-85.1671119,5.002,2023-03-26 21:05:09,152.0,,62.0,328.0,147.0,1.36,48.0,19.0,11.5,42.0,16.0,53.0,67.0,2023,3,26,21,3.61,318.0
39.799999999999955,19020.24,39.799999999999955,5.084,2,49.9188499,-85.1670968,5.084,2023-03-26 21:05:10,152.0,,77.0,329.0,147.0,1.27,33.0,19.0,13.0,42.0,13.0,46.0,87.0,2023,3,26,21,3.61,318.0
39.799999999999955,19025.35,39.799999999999955,5.141,2,49.9187954,-85.1670787,5.141,2023-03-26 21:05:11,152.0,,80.0,329.0,147.0,1.12,31.0,19.0,14.5,42.0,10.0,39.0,33.0,2023,3,26,21,3.61,318.0
39.799999999999955,19030.69,39.799999999999955,5.201,2,49.918738,-85.1670663,5.201,2023-03-26 21:05:12,152.0,,80.0,329.0,147.0,0.61,35.0,19.0,6.0,44.5,10.5,38.0,7.0,2023,3,26,21,3.61,318.0
39.799999999999955,19036.04,39.799999999999955,5.29,2,49.9186816,-85.1670514,5.29,2023-03-26 21:05:13,152.0,,83.0,329.0,147.0,0.0,37.0,19.0,6.0,48.5,6.5,39.0,51.0,2023,3,26,21,3.61,318.0
39.799999999999955,19041.53,39.799999999999955,5.375,2,49.918624,-85.167039,5.375,2023-03-26 21:05:14,152.0,,85.0,329.0,147.0,0.0,50.0,19.0,15.0,49.0,2.0,39.5,71.0,2023,3,26,21,3.61,318.0
39.799999999999955,19047.02,39.799999999999955,5.497,2,49.9185649,-85.1670299,5.497,2023-03-26 21:05:15,152.0,,83.0,329.0,147.0,0.0,56.0,19.0,14.0,42.0,11.5,40.5,48.0,2023,3,26,21,3.61,318.0
39.799999999999955,19052.71,39.799999999999955,5.562,2,49.9185056,-85.1670149,5.562,2023-03-26 21:05:16,152.0,,81.0,329.0,147.0,0.0,64.0,19.0,19.0,64.0,11.0,41.5,50.0,2023,3,26,21,3.61,318.0
39.799999999999955,19058.57,39.799999999999955,5.634,2,49.9184435,-85.1669967,5.634,2023-03-26 21:05:17,152.0,,76.0,329.0,147.0,0.0,70.0,19.0,17.5,58.5,13.0,53.5,52.0,2023,3,26,21,3.61,318.0
