timestamp,battery_soc,cadence,calories,heart_rate,power,temperature,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,left_right_balance,right_torque_effectiveness,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,ascent,descent,grade,year,month,day,hour,wind_speed,wind_direction
2023-05-13 13:25:53,,86.0,497.0,145.0,202.0,23.0,22.5,78.5,20.0,53.0,78.0,19871.23,9.936,2.0,50.5586285,-84.8622886,9.936,6.0,6.0,100.0,102.0,-0.71,2023,5,13,13,2.45,348.0
2023-05-13 13:25:54,,86.0,498.0,145.0,187.0,23.0,20.5,75.0,20.0,50.0,77.5,19881.15,9.885,2.0,50.5586602,-84.8621526,9.885,5.800000000000011,5.800000000000011,100.0,102.0,-0.55,2023,5,13,13,2.45,348.0
2023-05-13 13:25:55,,86.0,498.0,145.0,176.0,23.0,18.5,69.5,19.5,49.0,75.0,19890.7,9.401,2.0,50.5586908,-84.8620193,9.401,5.800000000000011,5.800000000000011,100.0,102.0,-0.43,2023,5,13,13,2.45,348.0
2023-05-13 13:25:56,,87.0,498.0,145.0,170.0,23.0,20.5,72.0,18.5,57.0,74.0,19900.31,9.291,2.0,50.5587131,-84.8618876,9.291,5.600000000000023,5.600000000000023,100.0,102.0,-0.41,2023,5,13,13,2.45,348.0
2023-05-13 13:25:57,,88.0,498.0,145.0,179.0,23.0,21.5,75.0,18.0,53.0,74.0,19910.45,9.6,2.0,50.5587155,-84.8617388,9.6,5.600000000000023,5.600000000000023,100.0,102.0,-0.55,2023,5,13,13,2.45,348.0
2023-05-13 13:25:58,,88.0,498.0,144.0,204.0,23.0,22.0,77.0,18.5,53.0,75.0,19921.0,10.031,2.0,50.5587089,-84.8615859,10.031,5.399999999999977,5.399999999999977,100.0,103.0,-0.73,2023,5,13,13,2.45,348.0
2023-05-13 13:25:59,,88.0,499.0,144.0,228.0,23.0,22.0,79.0,19.0,53.0,76.5,19931.38,9.94,2.0,50.5586952,-84.8614384,9.94,5.600000000000023,5.600000000000023,100.0,103.0,-0.82,2023,5,13,13,2.45,348.0
2023-05-13 13:26:00,,88.0,499.0,144.0,239.0,23.0,23.0,79.5,21.0,47.0,83.5,19941.93,9.936,2.0,50.5586805,-84.8612836,9.936,5.399999999999977,5.399999999999977,100.0,103.0,-0.8,2023,5,13,13,2.45,348.0
2023-05-13 13:26:01,,88.0,499.0,145.0,199.0,23.0,23.0,84.0,21.5,56.0,85.5,19952.43,10.153,2.0,50.5586603,-84.8611317,10.153,5.399999999999977,5.399999999999977,100.0,103.0,-0.74,2023,5,13,13,2.45,348.0
2023-05-13 13:26:02,,88.0,499.0,145.0,210.0,23.0,23.0,84.5,21.5,49.0,86.0,19962.84,10.208,2.0,50.5586331,-84.8609866,10.208,5.399999999999977,5.399999999999977,100.0,103.0,-0.68,2023,5,13,13,2.45,348.0
2023-05-13 13:26:03,,88.0,500.0,145.0,234.0,23.0,23.5,84.5,21.5,50.0,86.0,19973.41,10.321,2.0,50.558605,-84.8608416,10.321,5.199999999999989,5.199999999999989,100.0,103.0,-0.66,2023,5,13,13,2.45,348.0
2023-05-13 13:26:04,,89.0,500.0,145.0,228.0,23.0,24.0,87.0,21.5,53.0,86.5,19983.81,10.098,2.0,50.5585707,-84.8606996,10.098,5.0,5.0,100.0,103.0,-0.67,2023,5,13,13,2.45,348.0
2023-05-13 13:26:05,,88.0,500.0,145.0,222.0,23.0,25.0,82.0,22.5,52.0,88.0,19994.3,10.163,2.0,50.5585215,-84.8605609,10.163,4.800000000000011,4.800000000000011,100.0,103.0,-0.74,2023,5,13,13,2.45,348.0
2023-05-13 13:26:06,,88.0,500.0,146.0,216.0,23.0,23.5,79.0,22.0,52.0,86.5,20004.51,10.327,2.0,50.5584685,-84.8604326,10.327,4.600000000000023,4.600000000000023,100.0,103.0,-0.86,2023,5,13,13,2.45,348.0
2023-05-13 13:26:07,,88.0,500.0,146.0,215.0,23.0,22.5,77.5,22.0,53.0,85.5,20014.95,10.267,2.0,50.5584152,-84.8603,10.267,4.399999999999977,4.399999999999977,100.0,104.0,-0.98,2023,5,13,13,2.45,348.0
2023-05-13 13:26:08,,89.0,501.0,146.0,225.0,23.0,21.5,77.0,22.5,51.0,85.0,20025.24,10.136,2.0,50.5583504,-84.8601796,10.136,4.399999999999977,4.399999999999977,100.0,104.0,-1.12,2023,5,13,13,2.45,348.0
2023-05-13 13:26:09,,89.0,501.0,147.0,229.0,23.0,21.0,78.0,23.5,49.0,86.0,20035.72,10.231,2.0,50.5582819,-84.8600538,10.231,4.399999999999977,4.399999999999977,100.0,104.0,-1.2,2023,5,13,13,2.45,348.0
2023-05-13 13:26:10,,89.0,501.0,147.0,239.0,23.0,25.5,91.5,26.5,50.0,94.0,20046.31,10.172,2.0,50.5582128,-84.8599358,10.172,4.199999999999989,4.199999999999989,100.0,104.0,-1.19,2023,5,13,13,2.45,348.0
2023-05-13 13:26:11,,90.0,501.0,148.0,253.0,23.0,24.0,88.0,24.5,52.0,92.0,20056.63,9.941,2.0,50.5581419,-84.8598194,9.941,4.199999999999989,4.199999999999989,100.0,104.0,-1.12,2023,5,13,13,2.45,348.0
2023-05-13 13:26:12,,90.0,502.0,148.0,237.0,23.0,23.0,85.5,21.0,53.0,84.5,20066.7,9.879,2.0,50.5580773,-84.8597082,9.879,4.199999999999989,4.199999999999989,100.0,104.0,-0.97,2023,5,13,13,2.45,348.0
2023-05-13 13:26:13,,90.0,502.0,148.0,235.0,23.0,23.0,83.5,19.0,53.0,80.0,20076.94,9.921,2.0,50.558008,-84.8595899,9.921,4.199999999999989,4.199999999999989,100.0,104.0,-0.79,2023,5,13,13,2.45,348.0
2023-05-13 13:26:14,,90.0,502.0,149.0,241.0,23.0,22.5,80.5,20.5,50.0,83.5,20087.22,9.855,2.0,50.5579366,-84.8594701,9.855,4.199999999999989,4.199999999999989,100.0,104.0,-0.41,2023,5,13,13,2.45,348.0
2023-05-13 13:26:15,,90.0,502.0,149.0,233.0,23.0,21.5,78.0,22.5,45.0,87.0,20098.04,10.071,2.0,50.5578681,-84.8593441,10.071,4.399999999999977,4.399999999999977,100.0,104.0,0.0,2023,5,13,13,2.45,348.0
2023-05-13 13:26:16,89.0,90.0,503.0,149.0,223.0,23.0,22.5,81.5,21.5,55.0,85.0,20108.96,10.205,2.0,50.5577961,-84.8592184,10.205,4.399999999999977,4.399999999999977,100.0,104.0,0.0,2023,5,13,13,2.45,348.0
2023-05-13 13:26:17,,90.0,503.0,149.0,221.0,23.0,24.0,86.0,20.5,54.0,82.5,20119.62,10.109,2.0,50.5577267,-84.8590981,10.109,4.399999999999977,4.399999999999977,100.0,104.0,0.0,2023,5,13,13,2.45,348.0
2023-05-13 13:26:18,,91.0,503.0,150.0,248.0,23.0,24.5,88.0,20.5,53.0,83.0,20130.0,10.117,2.0,50.5576596,-84.85898,10.117,4.399999999999977,4.399999999999977,100.0,104.0,0.0,2023,5,13,13,2.45,348.0
2023-05-13 13:26:19,,90.0,503.0,150.0,246.0,23.0,23.0,84.0,21.5,52.0,87.0,20140.02,10.071,2.0,50.5575974,-84.8588626,10.071,4.399999999999977,4.399999999999977,100.0,104.0,0.0,2023,5,13,13,2.45,348.0
2023-05-13 13:26:20,,89.0,503.0,150.0,236.0,23.0,20.5,78.5,19.5,52.0,81.0,20149.98,9.835,2.0,50.5575383,-84.8587424,9.835,4.399999999999977,4.399999999999977,100.0,104.0,0.0,2023,5,13,13,2.45,348.0
2023-05-13 13:26:21,,88.0,504.0,151.0,218.0,23.0,19.5,73.5,18.5,50.0,76.0,20159.88,9.62,2.0,50.5574803,-84.8586192,9.62,4.600000000000023,4.600000000000023,100.0,104.0,0.0,2023,5,13,13,2.45,348.0
2023-05-13 13:26:22,,87.0,504.0,151.0,189.0,23.0,20.5,76.5,18.0,52.0,73.0,20169.49,9.494,2.0,50.5574261,-84.8585047,9.494,4.600000000000023,4.600000000000023,100.0,104.0,0.0,2023,5,13,13,2.45,348.0
2023-05-13 13:26:23,,86.0,504.0,151.0,185.0,23.0,22.0,82.0,19.0,55.0,75.0,20179.34,9.398,2.0,50.5573756,-84.8583785,9.398,4.800000000000011,4.800000000000011,100.0,104.0,0.0,2023,5,13,13,2.45,348.0
2023-05-13 13:26:24,,85.0,504.0,151.0,201.0,23.0,23.0,84.5,22.0,53.0,82.5,20189.42,9.449,2.0,50.5573221,-84.8582514,9.449,5.0,5.0,100.0,104.0,0.0,2023,5,13,13,2.45,348.0
2023-05-13 13:26:25,,85.0,504.0,151.0,210.0,23.0,24.5,86.5,24.5,47.0,90.5,20199.16,9.076,2.0,50.5572728,-84.8581233,9.076,5.0,5.0,100.0,104.0,0.25,2023,5,13,13,2.45,348.0
2023-05-13 13:26:26,,84.0,505.0,151.0,210.0,23.0,25.0,87.0,22.0,48.0,85.0,20208.89,9.066,2.0,50.5572291,-84.857995,9.066,5.0,5.0,101.0,104.0,0.67,2023,5,13,13,2.45,348.0
2023-05-13 13:26:27,,83.0,505.0,151.0,199.0,23.0,24.5,86.0,21.0,48.0,82.0,20218.53,9.185,2.0,50.5571925,-84.857867,9.185,5.199999999999989,5.199999999999989,101.0,104.0,0.8,2023,5,13,13,2.45,348.0
2023-05-13 13:26:28,,85.0,505.0,151.0,200.0,23.0,23.5,84.5,21.5,49.0,81.5,20227.99,8.968,2.0,50.5571583,-84.85774,8.968,5.399999999999977,5.399999999999977,101.0,104.0,0.93,2023,5,13,13,2.45,348.0
2023-05-13 13:26:29,,92.0,505.0,151.0,216.0,23.0,22.5,83.0,22.0,49.0,80.5,20237.08,9.117,2.0,50.55713,-84.8576125,9.117,5.399999999999977,5.399999999999977,101.0,104.0,1.04,2023,5,13,13,2.45,348.0
2023-05-13 13:26:30,,92.0,506.0,151.0,227.0,23.0,22.0,78.5,21.5,50.0,85.0,20246.53,9.229,2.0,50.5570973,-84.857486,9.229,5.600000000000023,5.600000000000023,101.0,104.0,1.08,2023,5,13,13,2.45,348.0
2023-05-13 13:26:31,,92.0,506.0,151.0,228.0,23.0,22.0,79.0,21.0,51.0,84.0,20256.09,9.089,2.0,50.5570629,-84.8573543,9.089,5.600000000000023,5.600000000000023,101.0,104.0,1.05,2023,5,13,13,2.45,348.0
2023-05-13 13:26:32,,91.0,506.0,150.0,216.0,23.0,22.5,82.5,20.0,52.0,80.0,20265.81,9.19,2.0,50.5570355,-84.8572122,9.19,5.600000000000023,5.600000000000023,101.0,104.0,0.97,2023,5,13,13,2.45,348.0
2023-05-13 13:26:33,,91.0,506.0,149.0,224.0,23.0,23.5,86.0,19.0,52.0,75.5,20274.82,9.027,2.0,50.5570075,-84.8570881,9.027,5.600000000000023,5.600000000000023,101.0,104.0,0.54,2023,5,13,13,2.45,348.0
2023-05-13 13:26:34,,90.0,506.0,149.0,232.0,23.0,24.0,89.5,18.0,49.0,71.0,20283.62,8.514,2.0,50.5569753,-84.8569688,8.514,5.600000000000023,5.600000000000023,101.0,104.0,0.0,2023,5,13,13,2.45,348.0
2023-05-13 13:26:35,,89.0,507.0,149.0,233.0,23.0,23.0,80.5,21.5,49.0,80.0,20292.11,8.473,2.0,50.5569459,-84.8568523,8.473,5.600000000000023,5.600000000000023,101.0,104.0,0.0,2023,5,13,13,2.45,348.0
2023-05-13 13:26:36,,87.0,507.0,149.0,216.0,23.0,23.5,83.5,21.5,52.0,83.0,20300.51,8.367,2.0,50.5569235,-84.856736,8.367,5.600000000000023,5.600000000000023,101.0,104.0,0.0,2023,5,13,13,2.45,348.0
2023-05-13 13:26:37,,87.0,507.0,149.0,249.0,23.0,24.5,89.5,21.5,54.0,85.5,20309.22,8.362,2.0,50.556898,-84.8566138,8.362,5.600000000000023,5.600000000000023,101.0,104.0,0.0,2023,5,13,13,2.45,348.0
2023-05-13 13:26:38,,86.0,507.0,149.0,242.0,23.0,25.0,88.0,24.5,55.0,93.0,20317.85,8.39,2.0,50.556866,-84.8564951,8.39,5.800000000000011,5.800000000000011,101.0,104.0,0.0,2023,5,13,13,2.45,348.0
2023-05-13 13:26:39,,85.0,508.0,148.0,240.0,23.0,26.5,88.0,24.5,54.0,90.5,20326.43,8.44,2.0,50.5568355,-84.8563801,8.44,5.800000000000011,5.800000000000011,101.0,104.0,0.0,2023,5,13,13,2.45,348.0
2023-05-13 13:26:40,,84.0,508.0,148.0,239.0,23.0,27.5,88.5,24.0,53.0,88.5,20334.43,8.2,2.0,50.55681,-84.8562731,8.2,6.0,6.0,101.0,104.0,0.0,2023,5,13,13,2.45,348.0
2023-05-13 13:26:41,,83.0,508.0,148.0,232.0,23.0,25.0,84.5,24.0,51.0,88.5,20342.69,8.063,2.0,50.5567856,-84.8561533,8.063,6.0,6.0,101.0,104.0,0.0,2023,5,13,13,2.45,348.0
2023-05-13 13:26:42,,90.0,508.0,148.0,233.0,23.0,21.5,79.0,24.0,52.0,88.0,20350.87,8.036,2.0,50.5567592,-84.8560415,8.036,6.0,6.0,101.0,104.0,0.27,2023,5,13,13,2.45,348.0
2023-05-13 13:26:43,,92.0,509.0,148.0,231.0,23.0,20.5,73.5,24.0,52.0,87.5,20359.12,8.039,2.0,50.5567353,-84.8559245,8.039,6.199999999999989,6.199999999999989,102.0,104.0,0.74,2023,5,13,13,2.45,348.0
2023-05-13 13:26:44,,86.0,509.0,148.0,214.0,23.0,19.5,68.5,24.0,53.0,86.5,20367.57,8.019,2.0,50.5567088,-84.8558121,8.019,6.199999999999989,6.199999999999989,102.0,104.0,0.82,2023,5,13,13,2.45,348.0
2023-05-13 13:26:45,,81.0,509.0,148.0,200.0,23.0,18.5,68.0,25.0,54.0,89.0,20375.74,7.989,2.0,50.5566849,-84.8556958,7.989,6.399999999999977,6.399999999999977,102.0,104.0,0.9,2023,5,13,13,2.45,348.0
2023-05-13 13:26:46,,79.0,509.0,148.0,204.0,23.0,17.0,68.0,26.5,43.0,92.0,20383.79,7.731,2.0,50.5566588,-84.8555872,7.731,6.600000000000023,6.600000000000023,102.0,104.0,0.96,2023,5,13,13,2.45,348.0
2023-05-13 13:26:47,,58.0,509.0,148.0,174.0,23.0,17.0,69.0,26.0,40.0,90.0,20391.35,7.368,2.0,50.556636,-84.8554798,7.368,6.800000000000011,6.800000000000011,102.0,104.0,1.04,2023,5,13,13,2.45,348.0
2023-05-13 13:26:48,,36.0,509.0,149.0,140.0,23.0,18.0,72.0,23.5,42.0,81.0,20398.51,7.102,2.0,50.5566124,-84.8553825,7.102,7.0,7.0,102.0,104.0,1.15,2023,5,13,13,2.45,348.0
2023-05-13 13:26:49,,13.0,509.0,148.0,107.0,23.0,19.5,75.0,20.5,44.0,72.0,20405.2,6.475,2.0,50.5565849,-84.8552929,6.475,7.199999999999989,7.199999999999989,102.0,104.0,1.34,2023,5,13,13,2.45,348.0
2023-05-13 13:26:50,,0.0,509.0,148.0,0.0,23.0,20.5,78.0,18.0,47.0,62.5,20411.29,5.577,2.0,50.5565588,-84.8552116,5.577,7.399999999999977,7.399999999999977,103.0,104.0,1.57,2023,5,13,13,2.45,348.0
2023-05-13 13:26:51,,0.0,509.0,148.0,0.0,23.0,22.0,80.5,15.5,49.0,53.5,20416.8,4.41,2.0,50.5565361,-84.8551339,4.41,7.600000000000023,7.600000000000023,103.0,104.0,1.84,2023,5,13,13,2.45,348.0
2023-05-13 13:26:52,,0.0,509.0,148.0,0.0,23.0,23.0,83.5,12.5,51.0,44.5,20421.23,2.941,2.0,50.5565155,-84.8550766,2.941,7.800000000000011,7.800000000000011,103.0,104.0,2.14,2023,5,13,13,2.45,348.0
2023-05-13 13:26:53,,0.0,509.0,147.0,0.0,23.0,24.5,86.5,10.0,53.0,35.0,20424.19,1.875,2.0,50.5565029,-84.8550443,1.875,8.0,8.0,103.0,104.0,2.44,2023,5,13,13,2.45,348.0
2023-05-13 13:26:54,,0.0,509.0,147.0,0.0,23.0,25.5,89.5,7.5,55.0,26.0,20425.84,2.067,2.0,50.5564926,-84.8550237,2.067,8.0,8.0,103.0,104.0,2.71,2023,5,13,13,2.45,348.0
2023-05-13 13:26:55,,0.0,509.0,146.0,0.0,23.0,27.0,92.0,5.0,57.0,17.0,20427.85,2.028,2.0,50.5564799,-84.8549962,2.028,8.199999999999989,8.199999999999989,104.0,104.0,2.96,2023,5,13,13,2.45,348.0
2023-05-13 13:26:56,,25.0,509.0,146.0,66.0,23.0,28.0,95.0,2.0,59.0,7.5,20430.52,2.504,2.0,50.5564739,-84.8549629,2.504,8.199999999999989,8.199999999999989,104.0,104.0,3.22,2023,5,13,13,2.45,348.0
2023-05-13 13:26:57,,33.0,509.0,146.0,128.0,23.0,28.0,95.0,4.5,54.0,13.5,20434.09,3.305,2.0,50.5564815,-84.8549085,3.305,8.199999999999989,8.199999999999989,104.0,104.0,3.49,2023,5,13,13,2.45,348.0
2023-05-13 13:26:58,,38.0,510.0,145.0,166.0,23.0,21.5,79.5,29.0,42.0,91.5,20437.89,3.687,2.0,50.5565025,-84.8548659,3.687,8.199999999999989,8.199999999999989,104.0,104.0,3.62,2023,5,13,13,2.45,348.0
2023-05-13 13:26:59,,37.0,510.0,146.0,171.0,23.0,21.5,80.0,31.0,43.0,97.0,20441.02,3.483,2.0,50.5565331,-84.8548753,3.483,8.399999999999977,8.399999999999977,104.0,104.0,3.5,2023,5,13,13,2.45,348.0
2023-05-13 13:27:00,,39.0,510.0,146.0,151.0,23.0,22.0,82.0,31.0,45.0,97.0,20445.16,4.738,2.0,50.55656,-84.854924,4.738,8.399999999999977,8.399999999999977,104.0,104.0,3.01,2023,5,13,13,2.45,348.0
2023-05-13 13:27:01,,44.0,510.0,146.0,152.0,23.0,26.0,88.5,30.0,47.0,96.5,20449.93,5.283,2.0,50.5565827,-84.8549823,5.283,8.399999999999977,8.399999999999977,104.0,104.0,2.2,2023,5,13,13,2.45,348.0
2023-05-13 13:27:02,,56.0,510.0,146.0,203.0,23.0,32.0,99.0,28.5,49.0,96.0,20455.71,6.213,2.0,50.5566067,-84.85506,6.213,8.199999999999989,8.199999999999989,104.0,104.0,1.05,2023,5,13,13,2.45,348.0
2023-05-13 13:27:03,,63.0,511.0,146.0,258.0,23.0,30.5,99.0,30.0,51.0,98.0,20462.13,6.63,2.0,50.5566328,-84.8551507,6.63,8.0,8.0,104.0,104.0,0.0,2023,5,13,13,2.45,348.0
2023-05-13 13:27:04,,70.0,511.0,145.0,297.0,23.0,29.0,97.5,28.5,52.0,97.5,20468.88,7.066,2.0,50.5566546,-84.8552439,7.066,8.0,8.0,104.0,104.0,-0.14,2023,5,13,13,2.45,348.0
2023-05-13 13:27:05,,76.0,511.0,144.0,300.0,23.0,27.5,93.5,26.5,53.0,98.0,20476.04,7.281,2.0,50.5566738,-84.8553441,7.281,7.800000000000011,7.800000000000011,104.0,104.0,-0.56,2023,5,13,13,2.45,348.0
2023-05-13 13:27:06,,79.0,511.0,144.0,283.0,23.0,25.5,87.5,25.5,54.0,98.5,20483.46,7.371,2.0,50.5566968,-84.855445,7.371,7.600000000000023,7.600000000000023,104.0,105.0,-1.0,2023,5,13,13,2.45,348.0
2023-05-13 13:27:07,,82.0,512.0,144.0,246.0,23.0,22.5,81.5,25.5,56.0,98.5,20490.82,7.5,2.0,50.5567193,-84.855544,7.5,7.600000000000023,7.600000000000023,104.0,105.0,-1.36,2023,5,13,13,2.45,348.0
2023-05-13 13:27:08,,83.0,512.0,143.0,200.0,23.0,21.5,77.5,23.5,55.0,89.5,20498.34,7.69,2.0,50.5567429,-84.8556457,7.69,7.399999999999977,7.399999999999977,104.0,105.0,-1.6,2023,5,13,13,2.45,348.0
2023-05-13 13:27:09,,84.0,512.0,143.0,189.0,23.0,20.5,73.5,21.0,53.0,80.0,20506.23,7.823,2.0,50.5567713,-84.8557553,7.823,7.199999999999989,7.199999999999989,104.0,105.0,-1.67,2023,5,13,13,2.45,348.0
2023-05-13 13:27:10,,80.0,512.0,143.0,137.0,23.0,19.0,68.5,18.5,55.0,70.5,20514.18,7.773,2.0,50.5568024,-84.8558653,7.773,7.199999999999989,7.199999999999989,104.0,105.0,-1.64,2023,5,13,13,2.45,348.0
2023-05-13 13:27:11,,58.0,512.0,143.0,105.0,23.0,16.0,61.0,16.0,58.0,63.0,20521.85,7.542,2.0,50.5568275,-84.8559723,7.542,7.199999999999989,7.199999999999989,104.0,105.0,-1.52,2023,5,13,13,2.45,348.0
2023-05-13 13:27:12,,35.0,512.0,143.0,73.0,23.0,12.5,50.5,16.0,61.0,63.0,20529.04,7.309,2.0,50.5568426,-84.856072,7.309,7.0,7.0,104.0,105.0,-1.36,2023,5,13,13,2.45,348.0
2023-05-13 13:27:13,,13.0,512.0,142.0,40.0,23.0,9.5,39.5,16.0,64.0,63.0,20535.55,6.641,2.0,50.5568413,-84.8561645,6.641,7.0,7.0,104.0,105.0,-1.2,2023,5,13,13,2.45,348.0
2023-05-13 13:27:14,,11.0,512.0,142.0,0.0,23.0,6.5,29.0,16.0,66.0,63.0,20541.25,5.482,2.0,50.5568132,-84.8562314,5.482,7.0,7.0,104.0,105.0,-1.02,2023,5,13,13,2.45,348.0
2023-05-13 13:27:15,,74.0,512.0,142.0,95.0,23.0,8.5,36.5,19.0,58.0,69.5,20547.07,6.135,2.0,50.5567599,-84.8562744,6.135,6.800000000000011,6.800000000000011,104.0,105.0,-0.87,2023,5,13,13,2.45,348.0
2023-05-13 13:27:16,88.0,76.0,513.0,142.0,270.0,23.0,18.0,67.0,25.0,51.0,83.5,20554.46,7.3,2.0,50.556683,-84.8563096,7.3,6.800000000000011,6.800000000000011,104.0,105.0,-0.83,2023,5,13,13,2.45,348.0
2023-05-13 13:27:17,,78.0,513.0,142.0,326.0,23.0,27.5,97.0,31.0,50.0,98.0,20562.96,8.21,2.0,50.5565937,-84.8563399,8.21,6.600000000000023,6.600000000000023,104.0,106.0,-0.88,2023,5,13,13,2.45,348.0
2023-05-13 13:27:18,,80.0,513.0,142.0,349.0,23.0,27.0,97.0,27.5,51.0,95.5,20571.27,8.363,2.0,50.5565075,-84.8563741,8.363,6.600000000000023,6.600000000000023,104.0,106.0,-0.98,2023,5,13,13,2.45,348.0
2023-05-13 13:27:19,,83.0,514.0,142.0,352.0,23.0,25.5,92.0,26.5,52.0,95.5,20579.87,8.677,2.0,50.55642,-84.8564035,8.677,6.600000000000023,6.600000000000023,104.0,106.0,-1.02,2023,5,13,13,2.45,348.0
2023-05-13 13:27:20,,85.0,514.0,142.0,314.0,23.0,23.5,85.5,26.0,51.0,97.0,20588.56,8.825,2.0,50.5563298,-84.8564396,8.825,6.600000000000023,6.600000000000023,104.0,106.0,-1.03,2023,5,13,13,2.45,348.0
2023-05-13 13:27:21,,87.0,514.0,142.0,284.0,23.0,21.5,80.0,25.5,51.0,97.0,20597.59,9.027,2.0,50.556238,-84.8564759,9.027,6.600000000000023,6.600000000000023,104.0,106.0,-0.95,2023,5,13,13,2.45,348.0
2023-05-13 13:27:22,,88.0,514.0,143.0,263.0,23.0,20.0,80.0,21.5,52.0,91.0,20606.66,8.876,2.0,50.5561426,-84.8565126,8.876,6.399999999999977,6.399999999999977,104.0,106.0,-0.82,2023,5,13,13,2.45,348.0
2023-05-13 13:27:23,,90.0,515.0,143.0,247.0,23.0,23.0,85.5,24.0,53.0,90.5,20615.24,8.325,2.0,50.5560534,-84.8565471,8.325,6.199999999999989,6.199999999999989,104.0,106.0,-0.73,2023,5,13,13,2.45,348.0
2023-05-13 13:27:24,,90.0,515.0,143.0,221.0,23.0,21.5,81.0,23.5,52.0,88.0,20623.3,8.156,2.0,50.5559717,-84.856576,8.156,6.199999999999989,6.199999999999989,104.0,106.0,-0.68,2023,5,13,13,2.45,348.0
2023-05-13 13:27:25,,91.0,515.0,143.0,191.0,23.0,18.0,71.0,22.5,51.0,82.0,20631.97,8.454,2.0,50.555883,-84.8566145,8.454,6.0,6.0,104.0,106.0,-0.71,2023,5,13,13,2.45,348.0
2023-05-13 13:27:26,,90.0,515.0,143.0,162.0,23.0,15.5,61.5,20.5,53.0,73.0,20641.11,8.677,2.0,50.5557879,-84.8566582,8.677,5.800000000000011,5.800000000000011,104.0,106.0,-0.82,2023,5,13,13,2.45,348.0
2023-05-13 13:27:27,,86.0,515.0,143.0,141.0,23.0,16.0,59.5,16.0,58.0,66.5,20650.04,8.626,2.0,50.5556972,-84.8566949,8.626,5.800000000000011,5.800000000000011,104.0,106.0,-0.96,2023,5,13,13,2.45,348.0
2023-05-13 13:27:28,,74.0,515.0,143.0,127.0,23.0,15.0,57.0,16.0,60.0,61.5,20658.63,8.691,2.0,50.5556099,-84.8567312,8.691,5.800000000000011,5.800000000000011,104.0,107.0,-1.09,2023,5,13,13,2.45,348.0
2023-05-13 13:27:29,,51.0,515.0,143.0,121.0,23.0,,,,62.0,,20667.35,8.404,2.0,50.5555202,-84.8567675,8.404,5.800000000000011,5.800000000000011,104.0,107.0,-1.14,2023,5,13,13,2.45,348.0
2023-05-13 13:27:30,,29.0,515.0,143.0,115.0,23.0,,,,63.0,,20675.75,8.234,2.0,50.5554334,-84.8568016,8.234,5.800000000000011,5.800000000000011,104.0,107.0,-1.08,2023,5,13,13,2.45,348.0
2023-05-13 13:27:31,,6.0,515.0,143.0,109.0,23.0,,,,62.0,,20684.0,8.083,2.0,50.555345,-84.8568287,8.083,5.800000000000011,5.800000000000011,104.0,107.0,-0.65,2023,5,13,13,2.45,348.0
2023-05-13 13:27:32,,0.0,515.0,143.0,0.0,23.0,,,,62.0,,20691.68,7.289,2.0,50.5552653,-84.8568559,7.289,5.800000000000011,5.800000000000011,104.0,107.0,0.0,2023,5,13,13,2.45,348.0
2023-05-13 13:27:33,,0.0,515.0,143.0,0.0,23.0,,,,61.0,,20698.58,6.24,2.0,50.5551945,-84.8568813,6.24,5.600000000000023,5.600000000000023,104.0,107.0,0.0,2023,5,13,13,2.45,348.0
2023-05-13 13:27:34,,0.0,515.0,142.0,0.0,23.0,,,,61.0,,20704.63,5.861,2.0,50.5551314,-84.8568975,5.861,5.600000000000023,5.600000000000023,104.0,107.0,0.0,2023,5,13,13,2.45,348.0
2023-05-13 13:27:35,,0.0,515.0,141.0,0.0,23.0,,,,60.0,,20710.39,5.356,2.0,50.5550688,-84.8569067,5.356,5.600000000000023,5.600000000000023,104.0,107.0,0.0,2023,5,13,13,2.45,348.0
2023-05-13 13:27:36,,0.0,515.0,140.0,0.0,23.0,,,,60.0,,20715.43,4.604,2.0,50.5550155,-84.8569159,4.604,5.800000000000011,5.800000000000011,104.0,107.0,0.0,2023,5,13,13,2.45,348.0
2023-05-13 13:27:37,,0.0,515.0,140.0,0.0,23.0,,,,60.0,,20719.38,3.612,2.0,50.5549729,-84.8569272,3.612,5.800000000000011,5.800000000000011,104.0,107.0,0.0,2023,5,13,13,2.45,348.0
2023-05-13 13:27:38,,0.0,515.0,140.0,0.0,23.0,,,,59.0,,20722.46,2.718,2.0,50.5549424,-84.8569432,2.718,5.800000000000011,5.800000000000011,104.0,107.0,0.0,2023,5,13,13,2.45,348.0
2023-05-13 13:27:39,,0.0,515.0,140.0,0.0,23.0,,,,59.0,,20725.0,1.944,2.0,50.5549169,-84.8569524,1.944,6.0,6.0,104.0,107.0,0.0,2023,5,13,13,2.45,348.0
2023-05-13 13:27:40,,0.0,515.0,139.0,0.0,23.0,,,,58.0,,20726.27,1.032,2.0,50.5549007,-84.8569615,1.032,6.0,6.0,104.0,107.0,0.0,2023,5,13,13,2.45,348.0
2023-05-13 13:27:45,,23.0,515.0,138.0,89.0,23.0,,,,56.0,,20726.97,2.535,2.0,50.5547951,-84.8569466,2.535,6.0,6.0,104.0,107.0,0.0,2023,5,13,13,2.45,348.0
