battery_soc,cadence,calories,distance,enhanced_speed,gps_accuracy,left_pedal_smoothness,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,timestamp,left_right_balance,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,78,63,2849.31,5.213,3,26.0,88.0,50.539269,-84.8218801,270,3.0,61.5,5.213,20,2023-03-20 15:00:11,47.0,50.0,15.0,19.0,50.0,-1.23,2023,3,20,15,2.97,318.0
,84,64,2855.15,5.677,3,36.0,99.5,50.5393311,-84.8218886,376,15.0,83.5,5.677,20,2023-03-20 15:00:12,50.0,50.200000000000045,15.0,19.0,50.200000000000045,-0.21,2023,3,20,15,2.97,318.0
,88,64,2861.79,6.399,3,41.0,100.0,50.5394037,-84.8218886,418,32.0,98.5,6.399,20,2023-03-20 15:00:13,53.0,50.39999999999998,15.0,19.0,50.39999999999998,0.0,2023,3,20,15,2.97,318.0
,90,64,2868.76,6.835,3,37.0,99.5,50.539478,-84.8218886,399,31.5,99.5,6.835,20,2023-03-20 15:00:14,56.0,50.799999999999955,16.0,19.0,50.799999999999955,0.28,2023,3,20,15,2.97,318.0
,92,65,2875.93,7.068,3,33.5,96.0,50.5395534,-84.8218838,288,28.0,93.5,7.068,20,2023-03-20 15:00:15,59.0,51.39999999999998,16.0,19.0,51.39999999999998,1.22,2023,3,20,15,2.97,318.0
,91,65,2883.07,7.136,3,30.0,92.5,50.539629,-84.8218747,245,24.0,87.5,7.136,20,2023-03-20 15:00:16,62.0,51.39999999999998,16.0,19.0,51.39999999999998,2.16,2023,3,20,15,2.97,318.0
,89,65,2890.79,7.581,3,27.0,88.5,50.5397132,-84.8218656,219,22.0,85.0,7.581,20,2023-03-20 15:00:17,66.0,51.60000000000002,17.0,19.0,51.60000000000002,2.95,2023,3,20,15,2.97,318.0
,87,65,2899.1,8.109,3,28.0,89.5,50.5398022,-84.8218517,210,20.5,83.5,8.109,20,2023-03-20 15:00:18,67.0,51.60000000000002,17.0,19.0,51.60000000000002,3.35,2023,3,20,15,2.97,318.0
,87,66,2907.25,8.159,3,34.0,99.5,50.5398884,-84.8218383,235,20.0,81.5,8.159,20,2023-03-20 15:00:19,65.0,51.60000000000002,17.0,19.0,51.60000000000002,3.25,2023,3,20,15,2.97,318.0
,88,66,2915.18,7.977,3,33.0,99.0,50.5399728,-84.8218292,262,21.0,83.0,7.977,20,2023-03-20 15:00:20,62.0,51.60000000000002,17.0,19.0,51.60000000000002,2.86,2023,3,20,15,2.97,318.0
,88,66,2923.4,8.144,3,31.5,98.0,50.5400599,-84.8218103,277,22.0,84.5,8.144,20,2023-03-20 15:00:21,60.0,51.799999999999955,17.0,19.0,51.799999999999955,2.23,2023,3,20,15,2.97,318.0
,65,66,2931.31,7.966,3,30.5,97.5,50.5401437,-84.8217879,210,23.0,86.5,7.966,20,2023-03-20 15:00:22,57.0,51.799999999999955,17.0,19.0,51.799999999999955,1.65,2023,3,20,15,2.97,318.0
,38,66,2939.72,8.295,3,29.5,97.0,50.5402331,-84.82176,125,24.0,88.0,8.295,20,2023-03-20 15:00:23,54.0,51.60000000000002,17.0,19.0,51.60000000000002,1.1,2023,3,20,15,2.97,318.0
,11,66,2948.44,8.641,3,28.5,96.5,50.5403253,-84.8217429,41,25.0,89.5,8.641,20,2023-03-20 15:00:24,,51.39999999999998,17.0,19.0,51.39999999999998,0.19,2023,3,20,15,2.97,318.0
,0,66,2955.82,7.68,3,27.5,95.5,50.5404048,-84.8217429,0,26.0,91.0,7.68,20,2023-03-20 15:00:25,,51.0,17.0,19.0,51.0,0.03,2023,3,20,15,2.97,318.0
,0,66,2963.1,7.368,3,,,50.5404805,-84.8217284,0,,,7.368,20,2023-03-20 15:00:26,,50.799999999999955,17.0,19.0,50.799999999999955,-0.49,2023,3,20,15,2.97,318.0
,0,66,2970.66,7.614,3,,,50.5405585,-84.8217017,0,,,7.614,20,2023-03-20 15:00:27,,50.60000000000002,17.0,20.0,50.60000000000002,-1.11,2023,3,20,15,2.97,318.0
,0,66,2978.52,7.76,3,,,50.5406432,-84.8216836,0,,,7.76,20,2023-03-20 15:00:28,,50.39999999999998,17.0,20.0,50.39999999999998,-1.66,2023,3,20,15,2.97,318.0
,0,66,2985.69,7.24,3,,,50.5407191,-84.8216695,0,,,7.24,20,2023-03-20 15:00:29,,50.200000000000045,17.0,20.0,50.200000000000045,-2.16,2023,3,20,15,2.97,318.0
,0,66,2991.48,6.238,3,,,50.5407793,-84.8216516,0,,,6.238,20,2023-03-20 15:00:30,,50.200000000000045,17.0,21.0,50.200000000000045,-2.47,2023,3,20,15,2.97,318.0
,0,66,2996.68,5.44,3,,,50.5408339,-84.8216381,0,,,5.44,20,2023-03-20 15:00:31,,50.0,17.0,21.0,50.0,-2.52,2023,3,20,15,2.97,318.0
,0,66,3000.76,4.379,3,,,50.5408774,-84.8216289,0,,,4.379,20,2023-03-20 15:00:32,,50.200000000000045,17.0,21.0,50.200000000000045,-2.35,2023,3,20,15,2.97,318.0
,0,66,3002.35,1.798,3,,,50.5409016,-84.8216198,0,,,1.798,20,2023-03-20 15:00:33,,50.200000000000045,17.0,21.0,50.200000000000045,-1.89,2023,3,20,15,2.97,318.0
