timestamp,battery_soc,temperature,cadence,calories,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,left_right_balance,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
2022-07-06 22:26:04,,26.0,31.0,181.0,8.5,33.5,105.0,18.0,62.0,44.0,7287.64,7.355,3.0,135.0,50.5397964,-84.8264322,7.355,5.199999999999989,19.0,18.0,5.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:05,,26.0,13.0,181.0,6.5,29.0,76.0,13.0,47.5,57.0,7294.03,6.826,3.0,133.0,50.5398444,-84.826364,6.826,5.199999999999989,19.0,18.0,5.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:06,,26.0,20.0,181.0,4.5,24.5,20.0,8.0,33.0,69.0,7299.87,6.616,3.0,134.0,50.5398856,-84.8262998,6.616,5.199999999999989,19.0,18.0,5.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:07,,26.0,74.0,181.0,5.0,27.5,94.0,7.0,30.0,66.0,7307.0,6.789,3.0,134.0,50.5399465,-84.8262447,6.789,5.199999999999989,19.0,18.0,5.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:08,,26.0,76.0,181.0,12.0,48.5,197.0,15.5,53.0,52.0,7315.85,7.161,3.0,133.0,50.5400351,-84.8261948,7.161,5.199999999999989,19.0,18.0,5.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:09,,26.0,77.0,181.0,19.5,69.0,203.0,24.0,76.5,52.0,7324.84,7.465,3.0,133.0,50.5401216,-84.8261359,7.465,5.0,19.0,18.0,5.0,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:10,,26.0,79.0,181.0,22.0,76.0,200.0,26.0,84.0,51.0,7332.9,7.414,3.0,134.0,50.5401899,-84.8260682,7.414,5.0,19.0,18.0,5.0,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:11,,26.0,80.0,182.0,20.5,72.5,178.0,23.5,79.5,51.0,7340.58,7.412,3.0,134.0,50.5402531,-84.8259957,7.412,5.0,19.0,18.0,5.0,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:12,,26.0,81.0,182.0,18.0,67.5,159.0,21.5,77.0,50.0,7348.26,7.351,3.0,133.0,50.5403176,-84.8259222,7.351,4.800000000000011,19.0,18.0,4.800000000000011,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:13,,26.0,64.0,182.0,17.5,65.0,138.0,19.0,70.0,49.0,7355.63,7.043,3.0,132.0,50.5403769,-84.8258536,7.043,4.800000000000011,19.0,18.0,4.800000000000011,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:14,,26.0,42.0,182.0,15.5,58.0,117.0,18.5,68.0,47.0,7362.83,6.984,3.0,132.0,50.5404358,-84.8257858,6.984,4.600000000000023,19.0,18.0,4.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:15,,26.0,20.0,182.0,13.0,50.5,96.0,18.5,67.0,45.0,7369.89,6.823,3.0,134.0,50.540493,-84.8257171,6.823,4.800000000000011,19.0,18.0,4.800000000000011,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:16,,26.0,0.0,182.0,10.0,42.5,0.0,18.0,66.5,43.0,7376.75,6.56,3.0,132.0,50.5405499,-84.8256578,6.56,4.800000000000011,19.0,18.0,4.800000000000011,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:17,,26.0,9.0,182.0,7.5,34.5,0.0,18.0,66.0,42.0,7383.44,6.372,3.0,133.0,50.5406112,-84.8256031,6.372,4.800000000000011,19.0,18.0,4.800000000000011,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:18,,26.0,50.0,182.0,5.0,27.0,31.0,18.0,65.0,41.0,7389.89,6.231,3.0,132.0,50.5406661,-84.8255486,6.231,4.800000000000011,19.0,18.0,4.800000000000011,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:19,,26.0,60.0,182.0,17.5,69.0,50.0,18.5,75.0,58.0,7396.0,5.973,3.0,132.0,50.5407138,-84.825494,5.973,4.800000000000011,19.0,18.0,4.800000000000011,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:20,,26.0,41.0,182.0,25.5,91.5,57.0,19.5,81.0,54.0,7401.68,5.446,3.0,131.0,50.5407616,-84.8254394,5.446,4.800000000000011,19.0,18.0,4.800000000000011,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:21,,26.0,22.0,182.0,27.5,91.5,63.0,20.5,82.0,46.0,7406.74,4.795,3.0,131.0,50.5408049,-84.8253937,4.795,4.800000000000011,19.0,18.0,4.800000000000011,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:22,,26.0,3.0,182.0,29.5,91.5,0.0,21.5,83.0,38.0,7411.31,4.174,3.0,131.0,50.5408477,-84.8253618,4.174,4.600000000000023,19.0,18.0,4.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:23,,26.0,0.0,182.0,31.5,91.0,0.0,22.5,83.5,30.0,7415.37,3.857,3.0,131.0,50.5408781,-84.8253259,3.857,4.600000000000023,19.0,18.0,4.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:24,,26.0,18.0,182.0,33.5,91.0,12.0,23.5,84.5,22.0,7418.83,3.646,3.0,129.0,50.5408831,-84.8252799,3.646,4.600000000000023,19.0,18.0,4.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:25,,26.0,71.0,182.0,35.0,91.0,50.0,24.5,85.5,14.0,7421.97,3.297,3.0,128.0,50.5408765,-84.825235,3.297,4.600000000000023,19.0,18.0,4.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:26,,26.0,55.0,182.0,35.5,91.0,83.0,25.0,84.0,6.0,7425.42,3.421,3.0,128.0,50.5408674,-84.8251854,3.421,4.600000000000023,19.0,18.0,4.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:27,,26.0,39.0,182.0,32.0,90.0,115.0,24.5,78.5,6.0,7430.12,4.336,3.0,128.0,50.5408493,-84.8251253,4.336,4.600000000000023,19.0,18.0,4.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:28,,26.0,59.0,183.0,28.5,89.5,295.0,24.5,72.5,27.0,7435.82,5.361,3.0,128.0,50.5408176,-84.8250573,5.361,4.600000000000023,19.0,18.0,4.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:29,,26.0,66.0,183.0,27.0,92.5,462.0,25.0,83.0,48.0,7442.34,6.233,3.0,127.0,50.5407747,-84.8249802,6.233,4.600000000000023,19.0,18.0,4.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:30,,26.0,73.0,184.0,24.0,89.5,455.0,23.5,88.0,52.0,7449.18,6.692,3.0,127.0,50.5407292,-84.8249029,6.692,4.600000000000023,19.0,18.0,4.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:31,,26.0,81.0,184.0,21.0,84.0,434.0,21.0,86.5,52.0,7456.3,7.009,3.0,127.0,50.5406816,-84.8248257,7.009,4.600000000000023,19.0,18.0,4.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:32,,26.0,87.0,184.0,21.0,83.5,399.0,21.0,86.0,49.0,7463.58,7.209,3.0,126.0,50.5406334,-84.8247434,7.209,4.600000000000023,19.0,18.0,4.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:33,,26.0,88.0,185.0,23.0,87.5,363.0,20.0,82.5,38.0,7470.7,7.148,3.0,127.0,50.540588,-84.8246615,7.148,4.600000000000023,19.0,18.0,4.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:34,,26.0,88.0,185.0,25.0,92.0,323.0,19.0,79.0,54.0,7478.37,7.527,3.0,127.0,50.5405379,-84.8245706,7.527,4.800000000000011,19.0,18.0,4.800000000000011,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:35,,26.0,88.0,185.0,26.5,93.5,256.0,20.0,78.0,57.0,7486.63,8.078,3.0,128.0,50.5404902,-84.8244708,8.078,4.800000000000011,19.0,18.0,4.800000000000011,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:36,,26.0,88.0,185.0,26.5,89.5,216.0,22.0,79.0,55.0,7494.68,8.053,2.0,124.0,50.5404447,-84.8243751,8.053,4.800000000000011,19.0,18.0,4.800000000000011,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:37,,26.0,88.0,186.0,23.0,80.0,196.0,22.0,79.0,51.0,7502.04,7.534,2.0,126.0,50.540399,-84.8242838,7.534,4.800000000000011,19.0,18.0,4.800000000000011,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:38,,26.0,88.0,186.0,23.5,84.0,187.0,19.5,76.5,49.0,7509.29,7.326,2.0,126.0,50.5403515,-84.8241975,7.326,4.600000000000023,19.0,18.0,4.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:39,,26.0,88.0,186.0,25.0,86.0,185.0,22.0,75.0,53.0,7517.0,7.624,2.0,123.0,50.5403015,-84.8241112,7.624,4.399999999999977,19.0,18.0,4.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:40,,26.0,89.0,186.0,27.0,90.5,188.0,22.0,74.5,52.0,7524.88,7.808,2.0,123.0,50.5402511,-84.8240197,7.808,4.399999999999977,19.0,18.0,4.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:41,,26.0,91.0,186.0,27.5,91.0,194.0,20.5,76.0,50.0,7532.49,7.671,2.0,123.0,50.5402014,-84.8239293,7.671,4.600000000000023,19.0,18.0,4.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:42,,26.0,92.0,187.0,23.0,80.5,213.0,21.5,79.0,49.0,7540.17,7.677,2.0,123.0,50.5401558,-84.8238384,7.677,4.800000000000011,19.0,18.0,4.800000000000011,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:43,,26.0,94.0,187.0,18.5,70.0,225.0,22.0,82.0,51.0,7547.78,7.634,2.0,123.0,50.5401128,-84.8237477,7.634,4.800000000000011,19.0,18.0,4.800000000000011,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:44,,26.0,95.0,187.0,19.0,69.0,200.0,21.0,77.0,54.0,7555.75,7.81,2.0,123.0,50.540063,-84.8236524,7.81,5.0,19.0,18.0,5.0,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:45,,26.0,96.0,187.0,19.5,69.0,187.0,20.5,70.5,53.0,7564.27,8.061,2.0,122.0,50.5400078,-84.8235557,8.061,5.0,19.0,18.0,5.0,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:46,,26.0,96.0,187.0,20.0,69.0,174.0,19.5,64.5,52.0,7572.82,8.01,2.0,124.0,50.539951,-84.8234603,8.01,5.0,19.0,18.0,5.0,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:47,,26.0,79.0,187.0,18.0,63.0,147.0,17.5,63.5,51.0,7581.37,7.964,2.0,124.0,50.5398941,-84.8233602,7.964,5.0,19.0,18.0,5.0,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:48,,26.0,52.0,187.0,18.5,65.0,135.0,17.5,63.5,44.0,7589.63,7.743,2.0,127.0,50.5398396,-84.8232647,7.743,5.0,19.0,18.0,5.0,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:49,,26.0,24.0,187.0,19.5,68.5,123.0,17.5,63.5,37.0,7597.63,7.505,2.0,125.0,50.5397871,-84.8231736,7.505,5.199999999999989,19.0,18.0,5.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:50,,26.0,0.0,187.0,20.0,72.0,0.0,17.5,63.5,30.0,7605.51,7.487,2.0,126.0,50.5397357,-84.823084,7.487,5.199999999999989,19.0,18.0,5.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:51,,26.0,0.0,187.0,21.0,75.5,0.0,17.5,63.5,23.0,7613.39,7.464,2.0,126.0,50.5396833,-84.8229932,7.464,5.399999999999977,19.0,18.0,5.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:52,,26.0,0.0,187.0,22.0,79.0,0.0,17.5,63.5,16.0,7621.11,7.398,2.0,125.0,50.5396333,-84.8229022,7.398,5.399999999999977,19.0,18.0,5.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:53,,26.0,50.0,187.0,23.0,82.5,16.0,17.5,63.5,9.0,7628.63,7.339,2.0,125.0,50.5395836,-84.822816,7.339,5.399999999999977,19.0,18.0,5.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:54,,26.0,87.0,188.0,25.0,88.0,90.0,17.5,63.5,39.0,7636.2,7.421,2.0,124.0,50.5395345,-84.822732,7.421,5.199999999999989,19.0,18.0,5.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:55,,26.0,88.0,188.0,27.5,93.0,296.0,20.5,70.0,52.0,7643.67,7.509,2.0,123.0,50.5394888,-84.822641,7.509,4.800000000000011,19.0,18.0,4.800000000000011,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:56,,26.0,89.0,188.0,27.5,92.5,284.0,27.5,85.5,51.0,7651.25,7.587,2.0,122.0,50.5394433,-84.8225452,7.587,4.600000000000023,19.0,18.0,4.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:57,,26.0,90.0,189.0,22.5,82.5,261.0,27.0,84.5,51.0,7658.86,7.656,2.0,123.0,50.5393977,-84.8224586,7.656,4.399999999999977,19.0,18.0,4.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:58,,26.0,91.0,189.0,23.5,85.0,241.0,24.0,78.0,57.0,7666.71,7.882,2.0,126.0,50.539348,-84.8223681,7.882,4.399999999999977,19.0,18.0,4.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:26:59,,26.0,93.0,189.0,24.0,85.0,236.0,23.5,79.5,53.0,7674.97,8.163,2.0,128.0,50.5392913,-84.8222726,8.163,4.399999999999977,19.0,18.0,4.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:00,,26.0,95.0,189.0,23.0,83.0,243.0,24.0,82.5,54.0,7683.27,8.26,2.0,129.0,50.5392343,-84.8221815,8.26,4.399999999999977,19.0,18.0,4.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:01,,26.0,98.0,190.0,22.5,82.0,253.0,23.0,80.5,56.0,7691.34,8.001,2.0,130.0,50.5391797,-84.8220905,8.001,4.600000000000023,19.0,18.0,4.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:02,,26.0,99.0,190.0,22.5,81.5,236.0,21.5,78.5,53.0,7699.06,7.505,2.0,131.0,50.539127,-84.8220034,7.505,4.600000000000023,19.0,18.0,4.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:03,,26.0,96.0,190.0,22.0,77.5,177.0,22.0,77.5,63.0,7705.93,6.702,2.0,132.0,50.5390835,-84.8219257,6.702,4.600000000000023,19.0,18.0,4.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:04,,26.0,95.0,190.0,21.0,72.5,197.0,22.5,76.5,58.0,7713.16,6.726,2.0,131.0,50.5390429,-84.8218401,6.726,4.600000000000023,19.0,18.0,4.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:05,,26.0,96.0,190.0,20.5,69.5,216.0,22.5,76.0,50.0,7720.63,6.812,2.0,127.0,50.5389975,-84.821749,6.812,4.600000000000023,19.0,18.0,4.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:06,,26.0,73.0,190.0,20.5,69.5,188.0,22.0,75.5,43.0,7727.95,6.942,2.0,129.0,50.5389343,-84.8216845,6.942,4.600000000000023,19.0,18.0,4.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:07,,26.0,48.0,190.0,20.5,69.5,156.0,21.5,75.0,34.0,7735.86,7.813,2.0,129.0,50.5388566,-84.8216389,7.813,4.600000000000023,19.0,18.0,4.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:08,,26.0,22.0,190.0,20.5,69.5,125.0,21.0,74.5,25.0,7743.7,7.755,2.0,130.0,50.5387816,-84.821589,7.755,4.600000000000023,19.0,18.0,4.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:09,,26.0,0.0,190.0,20.5,69.5,0.0,21.0,74.0,16.0,7751.33,7.454,2.0,130.0,50.5387093,-84.8215349,7.454,4.800000000000011,19.0,18.0,4.800000000000011,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:10,,26.0,0.0,190.0,20.0,70.0,0.0,20.5,73.5,8.0,7757.92,6.399,2.0,131.0,50.5386541,-84.8214761,6.399,4.800000000000011,19.0,18.0,4.800000000000011,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:11,,26.0,87.0,190.0,20.0,70.0,4.0,20.0,73.0,3.0,7763.63,5.005,2.0,131.0,50.5386152,-84.8214123,5.005,4.800000000000011,19.0,18.0,4.800000000000011,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:12,,26.0,64.0,190.0,20.0,70.0,10.0,19.5,72.5,27.0,7768.82,4.053,2.0,131.0,50.5385853,-84.8213486,4.053,4.800000000000011,19.0,18.0,4.800000000000011,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:13,,26.0,44.0,191.0,20.0,70.0,76.0,19.0,72.0,51.0,7773.4,3.509,2.0,131.0,50.5385624,-84.8212888,3.509,5.0,19.0,18.0,5.0,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:14,,26.0,43.0,191.0,19.5,69.5,67.0,18.5,67.5,58.0,7776.92,2.89,2.0,132.0,50.5385506,-84.8212429,2.89,5.0,19.0,18.0,5.0,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:15,,26.0,40.0,191.0,18.5,69.0,65.0,18.0,59.0,54.0,7779.4,2.448,2.0,131.0,50.5385573,-84.8212108,2.448,5.0,19.0,18.0,5.0,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:33,,26.0,0.0,191.0,19.5,94.0,0.0,2.5,7.5,52.0,7780.59,2.669,1.0,123.0,50.5385541,-84.8211534,2.669,5.199999999999989,19.0,18.0,5.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:34,,26.0,18.0,191.0,19.5,95.5,30.0,1.0,3.5,52.0,7782.19,4.775,1.0,122.0,50.5385169,-84.8210882,4.775,5.199999999999989,19.0,18.0,5.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:35,,26.0,50.0,191.0,20.5,97.0,146.0,5.0,13.5,51.0,7785.91,3.968,1.0,122.0,50.538494,-84.8210426,3.968,5.199999999999989,19.0,18.0,5.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:36,,26.0,65.0,191.0,26.5,96.5,273.0,33.5,93.0,48.0,7790.5,4.453,1.0,122.0,50.5384713,-84.8209838,4.453,5.199999999999989,19.0,18.0,5.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:37,,26.0,78.0,192.0,27.5,98.0,383.0,32.0,98.5,45.0,7796.12,5.356,1.0,121.0,50.5384398,-84.8209159,5.356,5.199999999999989,19.0,18.0,5.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:38,,26.0,89.0,192.0,26.5,94.0,458.0,31.0,98.0,43.0,7802.62,6.21,2.0,120.0,50.5383989,-84.8208387,6.21,5.199999999999989,19.0,18.0,5.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:39,,26.0,91.0,193.0,25.5,89.0,395.0,30.0,97.5,40.0,7809.25,6.514,2.0,121.0,50.5383579,-84.8207611,6.514,5.399999999999977,19.0,18.0,5.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:40,,26.0,67.0,193.0,25.0,86.5,310.0,28.5,97.0,37.0,7815.67,6.457,2.0,120.0,50.5383193,-84.8206843,6.457,5.399999999999977,19.0,18.0,5.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:41,,26.0,43.0,193.0,25.0,87.0,224.0,28.0,95.5,34.0,7822.17,6.493,2.0,121.0,50.5382809,-84.820607,6.493,5.399999999999977,19.0,18.0,5.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:42,,26.0,20.0,193.0,25.0,87.0,138.0,27.5,94.5,35.0,7828.56,6.404,2.0,118.0,50.5382375,-84.8205337,6.404,5.399999999999977,19.0,18.0,5.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:43,9.0,26.0,0.0,193.0,25.0,87.5,0.0,27.5,93.0,36.0,7834.65,6.163,2.0,119.0,50.5381941,-84.8204653,6.163,5.399999999999977,19.0,18.0,5.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:44,,26.0,0.0,193.0,25.0,87.5,0.0,27.0,92.0,38.0,7840.31,5.793,2.0,117.0,50.5381556,-84.8204064,5.793,5.399999999999977,19.0,18.0,5.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:45,,26.0,0.0,193.0,25.0,87.5,0.0,26.5,91.0,39.0,7845.61,5.418,2.0,114.0,50.5381193,-84.8203475,5.418,5.399999999999977,19.0,18.0,5.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:46,,26.0,0.0,193.0,25.0,88.0,0.0,26.0,89.5,40.0,7850.85,5.278,2.0,112.0,50.5380825,-84.8202876,5.278,5.199999999999989,19.0,18.0,5.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:47,,26.0,0.0,193.0,25.0,88.0,0.0,26.0,88.5,41.0,7855.91,5.116,2.0,110.0,50.538046,-84.8202328,5.116,5.199999999999989,19.0,18.0,5.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:48,,26.0,0.0,193.0,25.0,88.5,0.0,25.5,87.5,42.0,7860.7,4.895,2.0,110.0,50.5380121,-84.820183,4.895,5.199999999999989,19.0,18.0,5.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:49,,26.0,0.0,193.0,25.0,88.5,0.0,25.0,86.0,43.0,7865.36,4.731,2.0,109.0,50.5379782,-84.8201333,4.731,5.0,19.0,18.0,5.0,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:50,,26.0,0.0,193.0,25.5,89.0,0.0,24.5,85.0,44.0,7869.97,4.637,2.0,109.0,50.5379418,-84.8200831,4.637,5.0,19.0,18.0,5.0,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:51,,26.0,0.0,193.0,25.5,89.0,0.0,24.5,84.0,45.0,7874.48,4.535,2.0,109.0,50.5379077,-84.8200377,4.535,5.199999999999989,19.0,18.0,5.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:52,,26.0,0.0,193.0,25.5,89.5,0.0,24.0,82.5,47.0,7878.54,4.164,2.0,108.0,50.5378777,-84.8199961,4.164,5.199999999999989,19.0,18.0,5.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:53,,26.0,0.0,193.0,25.5,89.5,0.0,23.5,81.5,48.0,7882.27,3.838,2.0,108.0,50.5378481,-84.8199597,3.838,5.199999999999989,19.0,18.0,5.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:54,,26.0,0.0,193.0,25.5,90.0,0.0,23.5,80.0,49.0,7885.95,3.718,2.0,108.0,50.5378184,-84.8199232,3.718,5.199999999999989,19.0,18.0,5.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:55,,26.0,0.0,193.0,25.5,90.0,0.0,23.0,79.0,50.0,7889.25,3.402,2.0,108.0,50.5377954,-84.8198867,3.402,5.199999999999989,19.0,18.0,5.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:56,,26.0,0.0,193.0,25.5,90.5,0.0,22.5,78.0,51.0,7892.39,3.21,2.0,107.0,50.537775,-84.8198503,3.21,5.199999999999989,19.0,18.0,5.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:57,,26.0,0.0,193.0,25.5,90.5,0.0,22.0,76.5,52.0,7896.24,3.691,2.0,107.0,50.5377479,-84.8198095,3.691,5.199999999999989,19.0,18.0,5.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:58,,26.0,61.0,193.0,25.5,91.0,178.0,22.0,75.5,53.0,7900.91,4.42,2.0,108.0,50.5377161,-84.8197598,4.42,5.399999999999977,19.0,18.0,5.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:27:59,,26.0,83.0,193.0,25.5,91.5,453.0,21.5,77.0,49.0,7906.29,5.159,2.0,110.0,50.5376825,-84.8196972,5.159,5.399999999999977,19.0,18.0,5.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:28:00,,26.0,93.0,194.0,26.5,93.0,553.0,22.5,91.0,39.0,7912.66,6.079,2.0,111.0,50.5376397,-84.8196245,6.079,5.600000000000023,19.0,18.0,5.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:28:01,,26.0,103.0,194.0,23.5,88.0,506.0,24.0,92.0,28.0,7919.67,6.735,2.0,113.0,50.5375894,-84.8195513,6.735,5.800000000000011,19.0,18.0,5.800000000000011,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:28:02,,26.0,99.0,195.0,20.5,82.5,317.0,25.5,93.0,28.0,7926.6,6.882,2.0,114.0,50.5375393,-84.8194784,6.882,5.800000000000011,19.0,18.0,5.800000000000011,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:28:03,,26.0,91.0,195.0,19.5,81.5,278.0,26.0,92.0,31.0,7933.03,6.543,2.0,113.0,50.5374957,-84.8194056,6.543,5.600000000000023,19.0,18.0,5.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:28:04,,26.0,94.0,195.0,28.0,96.0,301.0,24.5,84.0,35.0,7939.06,6.155,2.0,112.0,50.5374592,-84.8193325,6.155,5.600000000000023,19.0,18.0,5.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:28:05,,26.0,96.0,196.0,27.5,93.5,315.0,28.5,89.0,39.0,7945.21,6.196,2.0,112.0,50.5374164,-84.8192642,6.196,5.600000000000023,19.0,18.0,5.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:28:06,,26.0,99.0,196.0,23.0,84.5,287.0,25.0,83.0,44.0,7952.38,7.151,2.0,112.0,50.5373601,-84.8191922,7.151,5.600000000000023,19.0,18.0,5.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:28:07,,26.0,100.0,196.0,22.0,84.5,262.0,21.5,77.5,52.0,7960.84,8.181,2.0,111.0,50.5372941,-84.8191058,8.181,5.600000000000023,19.0,18.0,5.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:28:08,,26.0,99.0,197.0,26.0,93.0,290.0,21.5,78.0,53.0,7969.64,8.209,2.0,111.0,50.5372259,-84.8190191,8.209,5.800000000000011,19.0,18.0,5.800000000000011,0.0,2022,7,6,22,2.75,260.0
