ascent,descent,timestamp,battery_soc,cadence,left_right_balance,power,calories,enhanced_speed,gps_accuracy,left_pedal_smoothness,left_torque_effectiveness,position_lat,position_long,right_pedal_smoothness,right_torque_effectiveness,speed,distance,temperature,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
6,0,2023-04-20 22:10:27,,85.0,55.0,255.0,25.0,7.835,2.0,26.0,90.0,50.5316966,-84.8157264,23.0,87.5,7.835,781.28,14.0,36.799999999999955,36.799999999999955,0.53,2023,4,20,22,2.77,49.0
6,0,2023-04-20 22:10:28,,85.0,56.0,239.0,26.0,7.882,2.0,24.5,87.5,50.5316147,-84.81569,23.5,88.0,7.882,789.28,14.0,36.799999999999955,36.799999999999955,0.53,2023,4,20,22,2.77,49.0
6,0,2023-04-20 22:10:29,,85.0,57.0,223.0,26.0,7.886,2.0,24.5,86.0,50.5315374,-84.8156535,23.0,85.0,7.886,797.19,14.0,36.799999999999955,36.799999999999955,0.55,2023,4,20,22,2.77,49.0
6,0,2023-04-20 22:10:30,,86.0,58.0,211.0,26.0,7.979,2.0,24.5,84.5,50.53146,-84.815608,22.5,81.5,7.979,805.0,14.0,36.799999999999955,36.799999999999955,0.61,2023,4,20,22,2.77,49.0
6,0,2023-04-20 22:10:31,,86.0,59.0,202.0,26.0,7.925,2.0,24.0,82.5,50.5313781,-84.8155716,19.5,75.0,7.925,812.96,14.0,36.60000000000002,36.60000000000002,0.5,2023,4,20,22,2.77,49.0
6,0,2023-04-20 22:10:32,,87.0,57.0,200.0,26.0,7.843,2.0,22.5,78.0,50.5312961,-84.8155261,20.0,77.5,7.843,821.04,14.0,36.39999999999998,36.39999999999998,0.0,2023,4,20,22,2.77,49.0
6,0,2023-04-20 22:10:33,,86.0,56.0,201.0,27.0,7.829,2.0,22.5,79.0,50.5312188,-84.8154897,21.5,81.0,7.829,828.78,14.0,36.200000000000045,36.200000000000045,-0.06,2023,4,20,22,2.77,49.0
6,0,2023-04-20 22:10:34,,85.0,55.0,213.0,27.0,7.818,2.0,24.5,83.5,50.5311414,-84.8154533,22.5,83.0,7.818,836.53,14.0,36.39999999999998,36.39999999999998,-0.31,2023,4,20,22,2.77,49.0
6,0,2023-04-20 22:10:35,,85.0,56.0,219.0,27.0,7.819,2.0,25.5,86.0,50.531064,-84.8154169,21.5,81.5,7.819,844.35,14.0,36.60000000000002,36.60000000000002,-0.37,2023,4,20,22,2.77,49.0
6,0,2023-04-20 22:10:36,,85.0,59.0,220.0,27.0,7.779,2.0,25.5,88.0,50.5309821,-84.8153714,23.0,85.5,7.779,852.16,14.0,36.39999999999998,36.39999999999998,0.0,2023,4,20,22,2.77,49.0
6,0,2023-04-20 22:10:37,,85.0,59.0,222.0,27.0,7.743,2.0,25.5,89.5,50.5309047,-84.815335,24.5,89.5,7.743,859.99,14.0,36.200000000000045,36.200000000000045,-0.16,2023,4,20,22,2.77,49.0
6,0,2023-04-20 22:10:38,,85.0,59.0,235.0,28.0,7.766,2.0,25.5,88.5,50.5308274,-84.8152895,24.5,89.0,7.766,867.8,14.0,36.200000000000045,36.200000000000045,-0.79,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:10:39,,85.0,58.0,252.0,28.0,7.793,2.0,25.5,86.5,50.5307455,-84.815253,23.0,86.0,7.793,875.61,14.0,36.0,36.0,-0.82,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:10:40,,85.0,56.0,257.0,28.0,7.799,2.0,25.5,85.0,50.5306681,-84.8152166,22.0,83.5,7.799,883.46,14.0,36.0,36.0,-0.76,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:10:41,,85.0,57.0,249.0,28.0,7.793,2.0,26.0,89.0,50.5305862,-84.8151802,22.5,85.5,7.793,891.3,14.0,35.799999999999955,35.799999999999955,-0.7,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:10:42,,85.0,54.0,245.0,29.0,7.811,2.0,26.5,89.5,50.5305088,-84.8151438,23.0,86.5,7.811,899.12,14.0,36.0,36.0,-0.77,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:10:43,,86.0,55.0,246.0,29.0,7.834,2.0,27.0,91.0,50.5304314,-84.8151074,24.0,88.0,7.834,907.01,14.0,35.799999999999955,35.799999999999955,-0.81,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:10:44,,86.0,55.0,249.0,29.0,7.887,2.0,26.5,91.5,50.5303495,-84.8150619,24.0,88.0,7.887,914.96,14.0,36.0,36.0,-0.69,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:10:45,,86.0,56.0,240.0,29.0,7.89,2.0,26.0,89.5,50.5302721,-84.8150164,23.5,85.5,7.89,922.9,14.0,36.200000000000045,36.200000000000045,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:10:46,,86.0,57.0,228.0,30.0,7.956,2.0,25.0,87.5,50.5301902,-84.81498,22.5,83.0,7.956,930.88,14.0,36.200000000000045,36.200000000000045,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:10:47,,87.0,58.0,225.0,30.0,8.013,2.0,24.0,85.0,50.5301129,-84.8149345,22.0,80.5,8.013,938.94,14.0,36.200000000000045,36.200000000000045,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:10:48,,87.0,59.0,222.0,30.0,7.928,2.0,23.0,83.0,50.5300309,-84.8148981,21.0,78.0,7.928,946.86,14.0,36.200000000000045,36.200000000000045,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:10:49,,87.0,59.0,223.0,30.0,7.926,2.0,22.5,81.0,50.5299536,-84.8148526,21.0,77.5,7.926,954.86,14.0,36.0,36.0,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:10:50,,87.0,58.0,215.0,31.0,7.951,2.0,22.0,81.0,50.5298671,-84.8148161,23.0,80.5,7.951,963.0,14.0,36.0,36.0,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:10:51,,88.0,57.0,213.0,31.0,8.012,2.0,24.0,87.5,50.5297852,-84.8147797,23.0,80.0,8.012,971.04,14.0,35.799999999999955,35.799999999999955,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:10:52,,87.0,56.0,214.0,31.0,8.008,2.0,25.0,91.0,50.5297033,-84.8147433,23.5,83.0,8.008,979.06,14.0,35.60000000000002,35.60000000000002,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:10:53,,87.0,56.0,219.0,31.0,7.96,2.0,24.5,91.0,50.5296259,-84.8146978,24.0,84.0,7.96,986.89,14.0,35.60000000000002,35.60000000000002,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:10:54,,87.0,55.0,228.0,31.0,7.958,2.0,26.0,91.5,50.5295485,-84.8146614,24.5,85.5,7.958,994.63,14.0,35.60000000000002,35.60000000000002,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:10:55,,87.0,56.0,234.0,32.0,7.946,2.0,30.5,95.0,50.5294666,-84.8146159,25.0,89.5,7.946,1002.6,14.0,35.60000000000002,35.60000000000002,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:10:56,,87.0,57.0,235.0,32.0,7.939,2.0,29.5,94.0,50.5293847,-84.8145795,25.0,89.5,7.939,1010.58,14.0,35.60000000000002,35.60000000000002,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:10:57,,86.0,56.0,232.0,32.0,7.919,2.0,28.0,94.5,50.5293073,-84.8145431,24.5,87.5,7.919,1018.47,14.0,35.39999999999998,35.39999999999998,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:10:58,,86.0,59.0,230.0,32.0,7.852,2.0,26.5,94.0,50.5292299,-84.8144976,24.0,87.5,7.852,1026.29,14.0,35.39999999999998,35.39999999999998,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:10:59,,86.0,61.0,230.0,33.0,7.803,2.0,25.0,91.0,50.529148,-84.8144612,24.5,90.0,7.803,1034.09,14.0,35.39999999999998,35.39999999999998,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:11:00,,86.0,60.0,214.0,33.0,7.836,2.0,25.0,90.0,50.5290706,-84.8144156,23.0,85.5,7.836,1042.07,14.0,35.39999999999998,35.39999999999998,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:11:01,,86.0,59.0,213.0,33.0,7.864,2.0,24.5,89.5,50.5289933,-84.8143792,21.5,80.5,7.864,1049.92,14.0,35.60000000000002,35.60000000000002,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:11:02,,86.0,57.0,215.0,33.0,7.884,2.0,24.5,88.5,50.5289159,-84.8143428,21.0,79.0,7.884,1057.62,14.0,35.60000000000002,35.60000000000002,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:11:03,,86.0,59.0,218.0,33.0,7.857,2.0,24.0,88.0,50.528834,-84.8143064,21.5,79.5,7.857,1065.5,14.0,35.39999999999998,35.39999999999998,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:11:04,,86.0,59.0,221.0,34.0,7.829,2.0,24.0,87.5,50.5287566,-84.81427,21.5,79.5,7.829,1073.29,14.0,35.39999999999998,35.39999999999998,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:11:05,,85.0,58.0,220.0,34.0,7.805,2.0,24.0,88.5,50.5286793,-84.8142245,22.5,81.0,7.805,1080.89,14.0,35.39999999999998,35.39999999999998,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:11:06,,85.0,58.0,219.0,34.0,7.774,2.0,27.0,90.5,50.5286019,-84.8141881,22.5,83.0,7.774,1088.66,14.0,35.39999999999998,35.39999999999998,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:11:07,,85.0,56.0,220.0,34.0,7.832,2.0,28.0,91.5,50.52852,-84.8141517,23.0,84.5,7.832,1096.51,14.0,35.39999999999998,35.39999999999998,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:11:08,,85.0,54.0,220.0,35.0,7.838,2.0,27.5,90.5,50.5284426,-84.8141153,24.0,85.5,7.838,1104.25,14.0,35.200000000000045,35.200000000000045,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:11:09,,86.0,55.0,221.0,35.0,7.898,2.0,26.0,88.0,50.5283652,-84.8140789,24.5,86.5,7.898,1112.13,14.0,35.200000000000045,35.200000000000045,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:11:10,,86.0,58.0,222.0,35.0,8.028,2.0,24.5,85.5,50.5282833,-84.8140334,25.5,87.0,8.028,1120.19,14.0,35.39999999999998,35.39999999999998,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:11:11,,87.0,58.0,214.0,35.0,8.087,2.0,25.0,83.0,50.5281968,-84.8139969,22.0,82.5,8.087,1128.28,14.0,35.39999999999998,35.39999999999998,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:11:12,,88.0,58.0,197.0,35.0,8.148,2.0,24.0,81.5,50.5281195,-84.8139605,20.5,81.0,8.148,1136.4,14.0,35.39999999999998,35.39999999999998,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:11:13,,89.0,61.0,179.0,36.0,8.176,2.0,23.0,79.0,50.528033,-84.813915,20.0,78.5,8.176,1144.65,14.0,35.39999999999998,35.39999999999998,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:11:14,,90.0,64.0,175.0,36.0,8.338,2.0,21.5,75.5,50.5279511,-84.8138786,18.5,72.5,8.338,1152.9,14.0,35.60000000000002,35.60000000000002,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:11:15,,90.0,66.0,169.0,36.0,8.492,2.0,20.5,72.5,50.5278692,-84.8138331,20.0,71.5,8.492,1161.16,14.0,35.39999999999998,35.39999999999998,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:11:16,,85.0,59.0,162.0,36.0,8.501,2.0,18.0,65.5,50.5277827,-84.8137876,19.5,68.5,8.501,1169.67,14.0,35.39999999999998,35.39999999999998,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:11:17,,67.0,58.0,121.0,36.0,8.409,2.0,14.5,56.5,50.5276962,-84.8137421,18.0,64.0,8.409,1178.18,14.0,35.200000000000045,35.200000000000045,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:11:18,,48.0,58.0,102.0,36.0,8.336,2.0,11.0,46.5,50.5276143,-84.8136966,17.0,60.0,8.336,1186.52,14.0,35.0,35.0,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:11:19,,29.0,59.0,83.0,36.0,8.454,2.0,7.0,32.0,50.5275324,-84.813642,17.5,55.0,8.454,1194.88,14.0,34.799999999999955,34.799999999999955,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:11:20,,61.0,60.0,71.0,36.0,8.592,2.0,3.5,17.0,50.527455,-84.8135873,18.5,50.0,8.592,1203.36,14.0,34.60000000000002,34.60000000000002,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:11:21,,95.0,60.0,81.0,36.0,8.746,2.0,9.5,35.0,50.5273731,-84.8135236,19.5,65.0,8.746,1212.08,14.0,34.39999999999998,34.39999999999998,0.0,2023,4,20,22,2.77,49.0
6,1,2023-04-20 22:11:22,,96.0,62.0,102.0,37.0,8.855,2.0,16.0,57.0,50.5272866,-84.813469,19.0,71.5,8.855,1220.88,14.0,34.0,34.0,0.0,2023,4,20,22,2.77,49.0
