battery_soc,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,temperature,power,cadence,left_right_balance,altitude,enhanced_altitude,grade,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,year,month,day,hour,wind_speed,wind_direction
,1156.72,10.456,3,158,50.5188793,-84.8092739,10.456,2022-03-23 19:34:56,16.0,263.0,86.0,54.0,28.600000000000023,28.600000000000023,-0.84,27.0,88.0,27.0,82.0,2022,3,23,19,3.2,358.0
,1167.23,10.287,3,161,50.5189839,-84.809331,10.287,2022-03-23 19:34:57,16.0,250.0,85.0,54.0,28.600000000000023,28.600000000000023,-0.3,27.0,88.0,27.0,82.0,2022,3,23,19,3.2,358.0
,1177.45,10.303,3,163,50.5190856,-84.8093869,10.303,2022-03-23 19:34:58,16.0,234.0,89.0,54.0,28.600000000000023,28.600000000000023,0.0,27.0,88.0,27.0,82.0,2022,3,23,19,3.2,358.0
,1187.57,10.443,3,164,50.5191858,-84.8094435,10.443,2022-03-23 19:34:59,16.0,223.0,91.0,54.0,28.799999999999955,28.799999999999955,0.0,27.0,88.0,27.0,82.0,2022,3,23,19,3.2,358.0
,1198.03,10.576,3,165,50.5192903,-84.809499,10.576,2022-03-23 19:35:00,16.0,213.0,91.0,54.0,29.0,29.0,0.52,26.5,86.5,26.5,80.5,2022,3,23,19,3.2,358.0
,1207.98,10.277,3,166,50.5193893,-84.8095531,10.277,2022-03-23 19:35:01,16.0,201.0,91.0,54.0,29.0,29.0,0.93,25.5,84.0,25.5,77.5,2022,3,23,19,3.2,358.0
,1217.53,9.986,3,167,50.5194841,-84.8096062,9.986,2022-03-23 19:35:02,16.0,188.0,90.0,54.0,28.799999999999955,28.799999999999955,0.41,24.0,81.0,24.0,74.5,2022,3,23,19,3.2,358.0
,1226.93,9.861,3,168,50.5195767,-84.80966,9.861,2022-03-23 19:35:03,16.0,198.0,90.0,54.0,28.799999999999955,28.799999999999955,0.0,25.0,85.5,23.5,74.5,2022,3,23,19,3.2,358.0
,1236.28,9.979,3,169,50.5196677,-84.8097171,9.979,2022-03-23 19:35:04,16.0,208.0,89.0,55.0,28.799999999999955,28.799999999999955,0.0,26.0,90.5,23.0,74.5,2022,3,23,19,3.2,358.0
,1245.63,10.028,3,169,50.5197597,-84.8097713,10.028,2022-03-23 19:35:05,16.0,78.0,88.0,55.0,28.600000000000023,28.600000000000023,0.0,27.0,94.0,22.5,74.5,2022,3,23,19,3.2,358.0
,1255.77,10.072,3,169,50.5198583,-84.8098335,10.072,2022-03-23 19:35:06,16.0,174.0,100.0,55.0,28.600000000000023,28.600000000000023,-0.34,27.0,94.0,22.5,74.5,2022,3,23,19,3.2,358.0
,1265.75,9.981,3,169,50.5199579,-84.8098868,9.981,2022-03-23 19:35:07,16.0,233.0,109.0,55.0,28.799999999999955,28.799999999999955,-0.34,27.0,94.0,22.5,74.5,2022,3,23,19,3.2,358.0
,1275.47,9.827,3,168,50.5200543,-84.8099408,9.827,2022-03-23 19:35:08,16.0,243.0,110.0,55.0,28.799999999999955,28.799999999999955,0.0,27.0,94.0,22.5,74.5,2022,3,23,19,3.2,358.0
,1285.24,9.679,3,167,50.5201506,-84.8099969,9.679,2022-03-23 19:35:09,16.0,200.0,102.0,55.0,28.799999999999955,28.799999999999955,0.0,27.0,94.0,22.5,74.5,2022,3,23,19,3.2,358.0
,1294.76,9.811,3,168,50.5202447,-84.8100511,9.811,2022-03-23 19:35:10,16.0,255.0,99.0,53.0,28.799999999999955,28.799999999999955,0.0,27.0,94.0,22.5,74.5,2022,3,23,19,3.2,358.0
,1304.11,9.62,3,167,50.5203381,-84.8101006,9.62,2022-03-23 19:35:11,16.0,248.0,98.0,53.0,29.0,29.0,0.32,32.0,100.0,25.5,75.0,2022,3,23,19,3.2,358.0
,1313.93,9.637,3,166,50.5204371,-84.8101496,9.637,2022-03-23 19:35:12,16.0,295.0,98.0,53.0,29.0,29.0,0.32,33.0,96.0,26.5,84.0,2022,3,23,19,3.2,358.0
,1323.36,9.501,3,167,50.5205305,-84.810202,9.501,2022-03-23 19:35:13,16.0,271.0,98.0,53.0,29.200000000000045,29.200000000000045,0.0,29.0,92.0,28.0,90.0,2022,3,23,19,3.2,358.0
,1332.36,8.947,3,167,50.52062,-84.8102512,8.947,2022-03-23 19:35:14,16.0,219.0,98.0,53.0,29.200000000000045,29.200000000000045,0.32,23.0,87.5,30.0,95.5,2022,3,23,19,3.2,358.0
,1341.39,8.823,3,167,50.5207111,-84.8102963,8.823,2022-03-23 19:35:15,16.0,141.0,98.0,53.0,29.399999999999977,29.399999999999977,0.9,23.0,87.5,30.0,95.5,2022,3,23,19,3.2,358.0
,1350.86,8.568,3,166,50.5208084,-84.8103361,8.568,2022-03-23 19:35:16,16.0,140.0,96.0,53.0,29.600000000000023,29.600000000000023,1.17,23.0,87.5,30.0,95.5,2022,3,23,19,3.2,358.0
,1360.31,8.117,3,165,50.5209053,-84.8103763,8.117,2022-03-23 19:35:17,16.0,152.0,96.0,53.0,29.600000000000023,29.600000000000023,1.33,23.5,86.5,27.5,87.5,2022,3,23,19,3.2,358.0
,1369.14,8.087,3,164,50.5209955,-84.8104157,8.087,2022-03-23 19:35:18,16.0,164.0,95.0,53.0,29.799999999999955,29.799999999999955,1.48,24.0,85.5,25.5,79.5,2022,3,23,19,3.2,358.0
,1377.48,7.902,3,163,50.5210815,-84.8104493,7.902,2022-03-23 19:35:19,15.0,176.0,95.0,54.0,30.0,30.0,1.64,24.0,85.0,23.0,71.5,2022,3,23,19,3.2,358.0
,1386.33,7.979,3,161,50.5211751,-84.8104712,7.979,2022-03-23 19:35:20,15.0,188.0,95.0,54.0,30.200000000000045,30.200000000000045,1.68,24.5,84.0,20.5,63.5,2022,3,23,19,3.2,358.0
,1396.21,8.752,3,159,50.5212788,-84.8104974,8.752,2022-03-23 19:35:21,15.0,200.0,94.0,54.0,30.399999999999977,30.399999999999977,1.69,25.0,83.0,18.0,55.5,2022,3,23,19,3.2,358.0
,1405.38,8.886,3,159,50.5213698,-84.8105481,8.886,2022-03-23 19:35:22,15.0,166.0,92.0,51.0,30.399999999999977,30.399999999999977,1.77,26.5,84.5,20.5,65.5,2022,3,23,19,3.2,358.0
,1413.68,7.999,3,158,50.5214494,-84.8106018,7.999,2022-03-23 19:35:23,15.0,132.0,91.0,48.0,30.399999999999977,30.399999999999977,1.71,27.5,86.0,23.0,75.5,2022,3,23,19,3.2,358.0
,1420.8,6.262,3,158,50.5215199,-84.8106414,6.262,2022-03-23 19:35:24,15.0,98.0,89.0,45.0,30.799999999999955,30.799999999999955,1.46,29.0,87.5,26.0,86.0,2022,3,23,19,3.2,358.0
,1426.41,5.182,3,158,50.5215782,-84.8106617,5.182,2022-03-23 19:35:25,15.0,85.0,82.0,48.0,31.0,31.0,1.37,25.0,77.0,25.0,81.0,2022,3,23,19,3.2,358.0
,1431.62,5.068,3,158,50.5216329,-84.810677,5.068,2022-03-23 19:35:26,15.0,79.0,74.0,53.0,31.0,31.0,1.55,18.5,62.5,22.5,70.5,2022,3,23,19,3.2,358.0
,1437.12,5.464,3,157,50.5216909,-84.8106921,5.464,2022-03-23 19:35:27,15.0,106.0,64.0,72.0,31.200000000000045,31.200000000000045,1.79,17.5,59.0,19.0,60.0,2022,3,23,19,3.2,358.0
,1442.8,5.501,3,156,50.5217497,-84.810714,5.501,2022-03-23 19:35:28,15.0,431.0,46.0,75.0,31.399999999999977,31.399999999999977,2.16,19.5,68.5,18.5,63.5,2022,3,23,19,3.2,358.0
,1448.94,5.886,3,156,50.521811,-84.8107465,5.886,2022-03-23 19:35:29,15.0,400.0,56.0,48.0,31.600000000000023,31.600000000000023,2.77,26.0,96.5,24.0,89.5,2022,3,23,19,3.2,358.0
,1454.98,5.882,3,156,50.5218708,-84.8107804,5.882,2022-03-23 19:35:30,15.0,214.0,61.0,50.0,31.600000000000023,31.600000000000023,3.12,25.5,93.0,24.0,89.5,2022,3,23,19,3.2,358.0
,1460.96,5.91,3,154,50.5219295,-84.8108157,5.91,2022-03-23 19:35:31,15.0,188.0,58.0,50.0,31.799999999999955,31.799999999999955,2.84,25.5,93.0,24.0,89.5,2022,3,23,19,3.2,358.0
,1467.13,6.219,3,153,50.5219889,-84.8108549,6.219,2022-03-23 19:35:32,15.0,208.0,56.0,58.0,31.799999999999955,31.799999999999955,2.48,22.5,86.0,24.0,89.5,2022,3,23,19,3.2,358.0
,1473.46,6.504,3,152,50.5220513,-84.8108915,6.504,2022-03-23 19:35:33,15.0,197.0,59.0,71.0,32.0,32.0,2.22,17.5,75.0,24.0,89.5,2022,3,23,19,3.2,358.0
,1479.12,5.828,3,152,50.5221073,-84.8109235,5.828,2022-03-23 19:35:34,15.0,12.0,66.0,71.0,32.0,32.0,2.01,16.0,68.0,23.0,87.5,2022,3,23,19,3.2,358.0
,1483.67,4.845,3,151,50.5221525,-84.8109481,4.845,2022-03-23 19:35:35,15.0,25.0,64.0,71.0,32.200000000000045,32.200000000000045,1.89,10.0,39.0,18.5,80.5,2022,3,23,19,3.2,358.0
,1487.02,3.739,3,149,50.5221872,-84.8109606,3.739,2022-03-23 19:35:36,15.0,27.0,58.0,69.0,32.200000000000045,32.200000000000045,1.75,11.5,40.0,11.5,76.0,2022,3,23,19,3.2,358.0
,1489.4,2.712,3,148,50.5222124,-84.8109612,2.712,2022-03-23 19:35:37,15.0,25.0,51.0,67.0,32.39999999999998,32.39999999999998,1.68,15.5,51.0,4.0,73.0,2022,3,23,19,3.2,358.0
,1491.2,2.015,3,148,50.5222299,-84.8109508,2.015,2022-03-23 19:35:38,15.0,21.0,46.0,64.0,32.39999999999998,32.39999999999998,1.84,18.5,58.0,2.5,70.0,2022,3,23,19,3.2,358.0
,1493.01,1.868,3,147,50.5222451,-84.8109345,1.868,2022-03-23 19:35:39,15.0,15.0,41.0,59.0,32.39999999999998,32.39999999999998,2.0,20.5,61.0,8.0,67.0,2022,3,23,19,3.2,358.0
,1494.72,1.747,3,147,50.5222585,-84.8109177,1.747,2022-03-23 19:35:40,15.0,9.0,36.0,54.0,32.39999999999998,32.39999999999998,2.05,22.0,64.5,13.0,63.5,2022,3,23,19,3.2,358.0
,1496.13,1.507,3,147,50.5222709,-84.8109072,1.507,2022-03-23 19:35:41,15.0,3.0,31.0,49.0,32.39999999999998,32.39999999999998,2.04,24.0,67.5,18.5,60.5,2022,3,23,19,3.2,358.0
,1497.59,1.469,3,146,50.5222865,-84.8109058,1.469,2022-03-23 19:35:42,15.0,0.0,0.0,44.0,32.39999999999998,32.39999999999998,1.03,25.0,69.0,21.0,59.0,2022,3,23,19,3.2,358.0
,1499.71,1.958,3,145,50.5223092,-84.8109074,1.958,2022-03-23 19:35:43,15.0,0.0,2.0,44.0,32.60000000000002,32.60000000000002,0.01,26.5,72.5,18.5,59.0,2022,3,23,19,3.2,358.0
,1502.78,2.805,3,145,50.5223415,-84.8109161,2.805,2022-03-23 19:35:44,15.0,170.0,8.0,60.0,32.60000000000002,32.60000000000002,0.0,32.0,86.0,9.0,59.5,2022,3,23,19,3.2,358.0
,1507.02,3.982,3,146,50.5223844,-84.8109362,3.982,2022-03-23 19:35:45,15.0,294.0,15.0,76.0,32.60000000000002,32.60000000000002,0.0,37.5,99.5,0.0,59.5,2022,3,23,19,3.2,358.0
,1512.57,5.379,3,144,50.522439,-84.8109685,5.379,2022-03-23 19:35:46,15.0,411.0,28.0,76.0,32.60000000000002,32.60000000000002,0.0,37.5,99.5,0.0,60.0,2022,3,23,19,3.2,358.0
,1518.54,5.723,3,144,50.5224987,-84.8109997,5.723,2022-03-23 19:35:47,15.0,410.0,45.0,76.0,32.60000000000002,32.60000000000002,0.0,37.5,99.5,0.0,60.0,2022,3,23,19,3.2,358.0
,1524.47,5.715,3,143,50.5225587,-84.8110286,5.715,2022-03-23 19:35:48,15.0,399.0,56.0,76.0,32.799999999999955,32.799999999999955,0.0,37.5,99.5,0.0,60.5,2022,3,23,19,3.2,358.0
,1530.34,5.679,3,143,50.5226186,-84.8110549,5.679,2022-03-23 19:35:49,15.0,412.0,58.0,76.0,32.799999999999955,32.799999999999955,0.0,37.5,99.5,0.0,60.5,2022,3,23,19,3.2,358.0
,1536.47,6.193,3,144,50.5226808,-84.8110839,6.193,2022-03-23 19:35:50,15.0,364.0,64.0,76.0,32.799999999999955,32.799999999999955,0.0,37.5,99.5,0.0,61.0,2022,3,23,19,3.2,358.0
,1543.35,6.743,3,145,50.5227499,-84.8111193,6.743,2022-03-23 19:35:51,15.0,348.0,67.0,76.0,32.799999999999955,32.799999999999955,0.0,37.5,99.5,0.0,61.0,2022,3,23,19,3.2,358.0
,1551.39,7.655,3,146,50.5228296,-84.8111642,7.655,2022-03-23 19:35:52,15.0,347.0,69.0,76.0,32.799999999999955,32.799999999999955,0.0,37.5,99.5,0.0,61.5,2022,3,23,19,3.2,358.0
,1558.33,7.127,3,146,50.5228974,-84.8112059,7.127,2022-03-23 19:35:53,15.0,369.0,72.0,72.0,32.799999999999955,32.799999999999955,0.0,37.5,99.5,0.0,61.5,2022,3,23,19,3.2,358.0
,1565.0,6.789,3,147,50.5229631,-84.8112436,6.789,2022-03-23 19:35:54,15.0,447.0,76.0,58.0,33.0,33.0,0.0,37.5,99.5,0.0,62.0,2022,3,23,19,3.2,358.0
,1571.79,6.792,3,148,50.5230331,-84.8112713,6.792,2022-03-23 19:35:55,15.0,371.0,81.0,56.0,33.0,33.0,0.49,37.5,99.5,0.0,62.0,2022,3,23,19,3.2,358.0
,1578.63,6.909,3,148,50.5231029,-84.8113016,6.909,2022-03-23 19:35:56,15.0,292.0,87.0,49.0,33.0,33.0,1.04,37.5,99.5,0.0,62.5,2022,3,23,19,3.2,358.0
,1587.08,8.116,3,149,50.5231886,-84.8113422,8.116,2022-03-23 19:35:57,15.0,254.0,92.0,40.0,32.799999999999955,32.799999999999955,0.56,37.5,99.5,0.0,62.5,2022,3,23,19,3.2,358.0
,1595.68,8.249,3,150,50.5232765,-84.8113806,8.249,2022-03-23 19:35:58,15.0,223.0,94.0,46.0,32.60000000000002,32.60000000000002,0.01,37.5,99.5,0.0,63.0,2022,3,23,19,3.2,358.0
,1604.66,8.74,3,151,50.5233669,-84.8114254,8.74,2022-03-23 19:35:59,15.0,256.0,95.0,46.0,32.60000000000002,32.60000000000002,-0.41,37.5,99.5,0.0,63.0,2022,3,23,19,3.2,358.0
,1613.43,8.73,3,152,50.5234528,-84.8114776,8.73,2022-03-23 19:36:00,15.0,185.0,95.0,55.0,32.39999999999998,32.39999999999998,-1.08,37.5,99.5,0.0,63.5,2022,3,23,19,3.2,358.0
,1622.45,8.964,3,153,50.523542,-84.811528,8.964,2022-03-23 19:36:01,15.0,161.0,98.0,59.0,32.39999999999998,32.39999999999998,-1.52,37.0,99.0,0.5,63.5,2022,3,23,19,3.2,358.0
,1631.72,9.079,3,154,50.5236354,-84.8115741,9.079,2022-03-23 19:36:02,15.0,149.0,98.0,58.0,32.39999999999998,32.39999999999998,-1.19,26.0,77.5,18.5,64.0,2022,3,23,19,3.2,358.0
,1640.97,9.179,3,154,50.5237253,-84.8116313,9.179,2022-03-23 19:36:03,15.0,131.0,98.0,49.0,32.200000000000045,32.200000000000045,-0.84,26.0,77.5,18.5,64.0,2022,3,23,19,3.2,358.0
,1649.67,8.642,3,154,50.5238086,-84.8116879,8.642,2022-03-23 19:36:04,15.0,92.0,98.0,49.0,32.0,32.0,-0.95,23.5,72.5,19.5,65.0,2022,3,23,19,3.2,358.0
,1657.65,7.926,3,152,50.5238863,-84.8117369,7.926,2022-03-23 19:36:05,15.0,58.0,98.0,49.0,31.799999999999955,31.799999999999955,-1.12,20.0,66.0,20.5,66.0,2022,3,23,19,3.2,358.0
,1665.05,7.053,3,152,50.5239598,-84.8117775,7.053,2022-03-23 19:36:06,15.0,24.0,98.0,48.0,31.600000000000023,31.600000000000023,-1.53,17.0,59.5,21.5,67.0,2022,3,23,19,3.2,358.0
,1671.77,5.762,3,152,50.5240282,-84.8118084,5.762,2022-03-23 19:36:07,15.0,0.0,0.0,48.0,31.600000000000023,31.600000000000023,-1.85,14.5,55.0,22.5,67.5,2022,3,23,19,3.2,358.0
,1677.13,4.336,3,152,50.5240827,-84.8118326,4.336,2022-03-23 19:36:08,15.0,0.0,0.0,,31.399999999999977,31.399999999999977,-2.0,14.5,,22.5,67.5,2022,3,23,19,3.2,358.0
,1681.04,2.967,3,153,50.5241213,-84.8118522,2.967,2022-03-23 19:36:09,14.0,43.0,7.0,,31.399999999999977,31.399999999999977,-2.04,10.5,,21.0,64.5,2022,3,23,19,3.2,358.0
,1683.82,2.593,3,152,50.5241503,-84.8118476,2.593,2022-03-23 19:36:10,14.0,27.0,14.0,,31.200000000000045,31.200000000000045,-1.98,6.5,,20.0,62.0,2022,3,23,19,3.2,358.0
,1685.7,2.064,3,152,50.5241703,-84.811831,2.064,2022-03-23 19:36:11,14.0,11.0,21.0,,31.200000000000045,31.200000000000045,-1.7,2.5,,18.5,59.5,2022,3,23,19,3.2,358.0
,1685.7,0.0,3,152,50.5241789,-84.8118173,0.0,2022-03-23 19:36:12,14.0,0.0,0.0,,31.200000000000045,31.200000000000045,-1.5,0.0,,17.5,57.5,2022,3,23,19,3.2,358.0
,1685.7,0.0,3,151,50.5241839,-84.8118059,0.0,2022-03-23 19:36:13,14.0,0.0,0.0,,31.200000000000045,31.200000000000045,-0.76,0.0,,17.5,57.5,2022,3,23,19,3.2,358.0
,1685.7,0.0,3,151,50.5241898,-84.8117986,0.0,2022-03-23 19:36:14,14.0,0.0,0.0,,31.200000000000045,31.200000000000045,-0.02,0.0,,17.5,57.5,2022,3,23,19,3.2,358.0
,1685.7,0.0,3,150,50.5241898,-84.8117986,0.0,2022-03-23 19:36:15,14.0,0.0,0.0,,31.200000000000045,31.200000000000045,0.0,0.0,,17.5,57.5,2022,3,23,19,3.2,358.0
,1685.7,0.0,2,149,50.5241898,-84.8117986,0.0,2022-03-23 19:36:16,14.0,0.0,0.0,,31.200000000000045,31.200000000000045,0.0,0.0,,17.5,57.5,2022,3,23,19,3.2,358.0
,1686.3,3.403,2,141,50.524244,-84.8118326,3.403,2022-03-23 19:36:37,14.0,0.0,0.0,,31.200000000000045,31.200000000000045,0.0,0.0,,17.5,57.5,2022,3,23,19,3.2,358.0
,1688.52,2.525,2,140,50.5242608,-84.8118553,2.525,2022-03-23 19:36:38,14.0,0.0,0.0,,31.200000000000045,31.200000000000045,0.0,0.0,,17.5,57.5,2022,3,23,19,3.2,358.0
,1691.1,2.562,2,140,50.524281,-84.811881,2.562,2022-03-23 19:36:39,14.0,0.0,0.0,,31.200000000000045,31.200000000000045,0.0,0.0,,17.5,57.5,2022,3,23,19,3.2,358.0
,1693.91,2.751,2,140,50.5243047,-84.8119058,2.751,2022-03-23 19:36:40,14.0,0.0,0.0,,31.200000000000045,31.200000000000045,0.0,0.0,,17.5,57.5,2022,3,23,19,3.2,358.0
,1697.71,3.537,2,139,50.5243406,-84.8119319,3.537,2022-03-23 19:36:41,14.0,0.0,0.0,,31.200000000000045,31.200000000000045,0.0,0.0,,17.5,57.5,2022,3,23,19,3.2,358.0
,1702.04,4.137,2,139,50.5243843,-84.8119531,4.137,2022-03-23 19:36:42,14.0,0.0,0.0,0.0,31.200000000000045,31.200000000000045,0.0,0.0,,17.5,57.5,2022,3,23,19,3.2,358.0
,1706.96,4.729,2,138,50.5244348,-84.811974,4.729,2022-03-23 19:36:43,14.0,327.0,35.0,0.0,31.200000000000045,31.200000000000045,0.0,21.0,96.0,27.5,91.5,2022,3,23,19,3.2,358.0
,1713.01,5.731,2,138,50.5244965,-84.8120018,5.731,2022-03-23 19:36:44,14.0,343.0,57.0,22.0,31.399999999999977,31.399999999999977,0.0,25.0,96.0,29.5,98.5,2022,3,23,19,3.2,358.0
,1719.74,6.471,2,137,50.5245646,-84.812034,6.471,2022-03-23 19:36:45,14.0,337.0,62.0,55.0,31.399999999999977,31.399999999999977,0.0,25.0,96.0,29.5,98.5,2022,3,23,19,3.2,358.0
,1727.17,7.184,2,138,50.524639,-84.8120727,7.184,2022-03-23 19:36:46,14.0,344.0,68.0,49.0,31.200000000000045,31.200000000000045,0.0,25.0,96.0,29.5,98.5,2022,3,23,19,3.2,358.0
,1734.99,7.678,2,138,50.5247172,-84.8121145,7.678,2022-03-23 19:36:47,14.0,304.0,71.0,44.0,31.0,31.0,-0.55,25.0,96.0,29.5,98.5,2022,3,23,19,3.2,358.0
,1742.63,7.672,2,137,50.5247932,-84.8121559,7.672,2022-03-23 19:36:48,14.0,195.0,79.0,52.0,31.0,31.0,-1.04,33.5,98.0,21.5,79.0,2022,3,23,19,3.2,358.0
,1750.11,7.479,2,137,50.5248671,-84.8121982,7.479,2022-03-23 19:36:49,14.0,114.0,87.0,52.0,31.0,31.0,-1.02,36.0,98.5,19.5,74.0,2022,3,23,19,3.2,358.0
,1758.38,8.011,2,136,50.5249504,-84.8122399,8.011,2022-03-23 19:36:50,14.0,97.0,88.0,49.0,30.799999999999955,30.799999999999955,-0.98,29.0,83.5,19.0,70.5,2022,3,23,19,3.2,358.0
,1767.0,8.14,2,136,50.5250379,-84.8122806,8.14,2022-03-23 19:36:51,14.0,57.0,88.0,52.0,30.600000000000023,30.600000000000023,-1.2,15.5,55.0,18.0,63.5,2022,3,23,19,3.2,358.0
,1775.43,8.096,2,135,50.5251238,-84.8123192,8.096,2022-03-23 19:36:52,14.0,30.0,77.0,52.0,30.200000000000045,30.200000000000045,-1.22,15.5,55.0,18.0,63.5,2022,3,23,19,3.2,358.0
,1783.58,7.905,2,135,50.5252059,-84.81236,7.905,2022-03-23 19:36:53,14.0,9.0,65.0,52.0,30.0,30.0,-1.54,15.5,55.0,18.0,63.5,2022,3,23,19,3.2,358.0
,1791.63,7.654,2,136,50.5252875,-84.8123985,7.654,2022-03-23 19:36:54,14.0,12.0,61.0,58.0,29.799999999999955,29.799999999999955,-2.47,16.5,58.5,15.5,63.0,2022,3,23,19,3.2,358.0
,1799.02,7.566,2,138,50.5253633,-84.8124304,7.566,2022-03-23 19:36:55,14.0,20.0,60.0,66.0,30.0,30.0,-2.7,18.0,63.0,13.0,63.0,2022,3,23,19,3.2,358.0
,1805.31,6.608,3,140,50.5254267,-84.8124609,6.608,2022-03-23 19:36:56,14.0,27.0,58.0,73.0,29.799999999999955,29.799999999999955,-2.28,19.5,67.0,10.0,62.5,2022,3,23,19,3.2,358.0
,1810.34,5.235,3,143,50.5254748,-84.8124939,5.235,2022-03-23 19:36:57,14.0,35.0,56.0,80.0,30.0,30.0,-1.86,21.0,71.5,7.5,62.5,2022,3,23,19,3.2,358.0
,1814.85,4.173,3,146,50.5255193,-84.8125198,4.173,2022-03-23 19:36:58,14.0,43.0,55.0,88.0,29.799999999999955,29.799999999999955,-0.93,22.0,75.5,4.5,62.0,2022,3,23,19,3.2,358.0
,1819.51,4.49,3,146,50.5255659,-84.8125444,4.49,2022-03-23 19:36:59,14.0,50.0,53.0,95.0,29.799999999999955,29.799999999999955,-0.04,23.5,80.0,2.0,61.5,2022,3,23,19,3.2,358.0
,1824.38,4.953,3,146,50.5256156,-84.8125661,4.953,2022-03-23 19:37:00,14.0,87.0,49.0,94.0,29.600000000000023,29.600000000000023,0.0,25.0,84.0,2.5,61.5,2022,3,23,19,3.2,358.0
,1829.71,5.304,3,145,50.52567,-84.8125901,5.304,2022-03-23 19:37:01,14.0,179.0,40.0,77.0,29.600000000000023,29.600000000000023,0.0,26.5,87.5,9.5,61.0,2022,3,23,19,3.2,358.0
,1835.77,5.67,3,145,50.525731,-84.8126207,5.67,2022-03-23 19:37:02,14.0,270.0,31.0,61.0,29.399999999999977,29.399999999999977,-0.73,27.5,91.5,16.0,60.5,2022,3,23,19,3.2,358.0
,1841.64,5.717,3,144,50.5257893,-84.8126531,5.717,2022-03-23 19:37:03,14.0,341.0,40.0,50.0,29.600000000000023,29.600000000000023,-1.48,28.5,94.0,20.5,60.5,2022,3,23,19,3.2,358.0
,1847.85,6.013,3,143,50.5258514,-84.8126856,6.013,2022-03-23 19:37:04,14.0,362.0,70.0,50.0,29.600000000000023,29.600000000000023,-0.78,28.5,94.0,20.5,60.5,2022,3,23,19,3.2,358.0
,1854.72,6.479,3,143,50.5259217,-84.8127161,6.479,2022-03-23 19:37:05,14.0,343.0,79.0,51.0,29.399999999999977,29.399999999999977,-0.03,27.0,91.0,20.0,63.0,2022,3,23,19,3.2,358.0
,1862.01,7.112,3,144,50.5259959,-84.8127498,7.112,2022-03-23 19:37:06,14.0,286.0,81.0,52.0,29.200000000000045,29.200000000000045,0.0,22.5,82.5,19.0,69.5,2022,3,23,19,3.2,358.0
,1869.87,7.668,3,145,50.5260756,-84.8127873,7.668,2022-03-23 19:37:07,14.0,229.0,82.0,54.0,29.200000000000045,29.200000000000045,-0.46,18.0,74.0,18.0,76.0,2022,3,23,19,3.2,358.0
,1877.66,7.77,3,146,50.5261547,-84.8128239,7.77,2022-03-23 19:37:08,14.0,130.0,87.0,55.0,29.399999999999977,29.399999999999977,-0.48,16.5,71.0,17.5,78.5,2022,3,23,19,3.2,358.0
,1884.89,7.352,3,147,50.5262279,-84.8128589,7.352,2022-03-23 19:37:09,14.0,65.0,88.0,55.0,29.399999999999977,29.399999999999977,-0.02,16.5,71.0,17.5,78.5,2022,3,23,19,3.2,358.0
,1891.82,7.036,3,148,50.5262978,-84.812893,7.036,2022-03-23 19:37:10,14.0,37.0,87.0,55.0,29.399999999999977,29.399999999999977,0.0,16.5,71.0,17.5,78.5,2022,3,23,19,3.2,358.0
,1897.75,6.208,3,147,50.5263585,-84.8129186,6.208,2022-03-23 19:37:11,14.0,25.0,63.0,75.0,29.600000000000023,29.600000000000023,0.0,12.5,50.0,21.0,77.0,2022,3,23,19,3.2,358.0
,1903.1,5.561,3,148,50.5264117,-84.8129479,5.561,2022-03-23 19:37:12,14.0,16.0,35.0,97.0,29.399999999999977,29.399999999999977,0.37,8.0,26.0,25.0,75.5,2022,3,23,19,3.2,358.0
,1908.43,5.394,3,147,50.5264644,-84.8129779,5.394,2022-03-23 19:37:13,14.0,167.0,44.0,100.0,29.399999999999977,29.399999999999977,0.39,15.0,44.5,7.5,78.0,2022,3,23,19,3.2,358.0
,1914.33,5.775,3,147,50.5265213,-84.8130154,5.775,2022-03-23 19:37:14,14.0,266.0,54.0,100.0,29.399999999999977,29.399999999999977,0.02,18.0,54.0,0.0,81.0,2022,3,23,19,3.2,358.0
,1920.74,6.25,3,146,50.5265823,-84.8130586,6.25,2022-03-23 19:37:15,14.0,319.0,64.0,100.0,29.200000000000045,29.200000000000045,0.0,18.0,54.0,0.0,83.5,2022,3,23,19,3.2,358.0
,1927.61,6.709,3,147,50.5266477,-84.8131042,6.709,2022-03-23 19:37:16,14.0,279.0,73.0,50.0,29.200000000000045,29.200000000000045,0.0,18.0,54.0,0.0,86.5,2022,3,23,19,3.2,358.0
,1934.55,6.874,3,148,50.5267151,-84.8131471,6.874,2022-03-23 19:37:17,14.0,291.0,77.0,48.0,29.399999999999977,29.399999999999977,0.0,18.0,54.0,0.0,89.5,2022,3,23,19,3.2,358.0
,1941.53,6.934,3,148,50.5267824,-84.8131916,6.934,2022-03-23 19:37:18,14.0,337.0,83.0,45.0,29.200000000000045,29.200000000000045,0.0,18.0,54.0,0.0,92.0,2022,3,23,19,3.2,358.0
,1949.14,7.439,3,149,50.5268574,-84.8132356,7.439,2022-03-23 19:37:19,14.0,374.0,85.0,49.0,29.200000000000045,29.200000000000045,0.0,18.0,54.0,0.0,95.0,2022,3,23,19,3.2,358.0
