battery_soc,cadence,heart_rate,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,timestamp,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,temperature,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,103,158,21.0,48.0,71.5,220,26.0,83.0,2022-06-28 17:44:35,5096.28,9.141,2.0,50.3823064,-84.4309017,9.141,27.0,6.399999999999977,6.399999999999977,0.85,2022,6,28,17,4.44,157.0
,104,157,19.0,50.0,65.5,196,22.5,72.5,2022-06-28 17:44:36,5104.9,8.849,2.0,50.3823355,-84.4307834,8.849,27.0,6.399999999999977,6.399999999999977,0.74,2022,6,28,17,4.44,157.0
,106,157,21.0,53.0,70.5,176,23.5,72.0,2022-06-28 17:44:37,5113.7,8.757,2.0,50.3823658,-84.4306629,8.757,27.0,6.399999999999977,6.399999999999977,0.4,2022,6,28,17,4.44,157.0
,106,157,21.0,52.0,70.5,126,23.0,71.5,2022-06-28 17:44:38,5122.78,8.951,2.0,50.3823999,-84.4305401,8.951,27.0,6.399999999999977,6.399999999999977,0.06,2022,6,28,17,4.44,157.0
,105,157,19.5,51.0,69.5,95,22.0,70.5,2022-06-28 17:44:39,5131.73,8.954,2.0,50.3824319,-84.430418,8.954,27.0,6.199999999999989,6.199999999999989,0.0,2022,6,28,17,4.44,157.0
,104,157,18.5,50.0,68.0,64,21.0,69.0,2022-06-28 17:44:40,5140.7,8.954,2.0,50.3824638,-84.4302956,8.954,27.0,6.199999999999989,6.199999999999989,0.0,2022,6,28,17,4.44,157.0
,103,156,17.5,49.0,67.0,34,20.0,68.0,2022-06-28 17:44:41,5149.48,8.778,2.0,50.3824998,-84.4301784,8.778,27.0,6.0,6.0,-0.34,2022,6,28,17,4.44,157.0
,103,156,16.0,48.0,66.0,3,19.0,67.0,2022-06-28 17:44:42,5158.61,9.045,2.0,50.38254,-84.4300581,9.045,27.0,5.800000000000011,5.800000000000011,-0.89,2022,6,28,17,4.44,157.0
,0,156,16.0,47.0,66.0,0,19.0,67.0,2022-06-28 17:44:43,5167.57,9.032,2.0,50.3825816,-84.4299412,9.032,27.0,5.600000000000023,5.600000000000023,-1.24,2022,6,28,17,4.44,157.0
,0,156,16.0,46.0,66.0,0,19.0,67.0,2022-06-28 17:44:44,5176.68,9.096,2.0,50.3826232,-84.4298222,9.096,27.0,5.199999999999989,5.199999999999989,-1.58,2022,6,28,17,4.44,157.0
,0,156,16.0,45.0,66.0,0,19.0,67.0,2022-06-28 17:44:45,5185.91,9.234,2.0,50.3826653,-84.4297014,9.234,27.0,4.800000000000011,4.800000000000011,-2.15,2022,6,28,17,4.44,157.0
,0,156,16.0,44.0,66.0,0,19.0,67.0,2022-06-28 17:44:46,5194.87,9.109,2.0,50.3827128,-84.4295888,9.109,27.0,4.600000000000023,4.600000000000023,-2.81,2022,6,28,17,4.44,157.0
,0,156,16.0,43.0,66.0,0,19.0,67.0,2022-06-28 17:44:47,5204.65,9.72,2.0,50.3827674,-84.429468,9.72,27.0,4.199999999999989,4.199999999999989,-3.29,2022,6,28,17,4.44,157.0
,18,155,16.0,73.0,66.0,234,19.0,67.0,2022-06-28 17:44:48,5214.45,9.91,2.0,50.3828249,-84.4293494,9.91,27.0,3.8000000000000114,3.8000000000000114,-3.6,2022,6,28,17,4.44,157.0
,59,155,16.0,100.0,66.0,315,19.0,67.0,2022-06-28 17:44:49,5224.66,10.024,2.0,50.382887,-84.4292278,10.024,27.0,3.6000000000000227,3.6000000000000227,-3.77,2022,6,28,17,4.44,157.0
,84,155,20.0,85.0,74.5,336,21.0,74.5,2022-06-28 17:44:50,5235.29,10.369,3.0,50.3829552,-84.4291045,10.369,27.0,3.1999999999999886,3.1999999999999886,-3.75,2022,6,28,17,4.44,157.0
,94,155,28.5,52.0,92.0,351,26.0,91.0,2022-06-28 17:44:51,5246.75,10.405,4.0,50.3830359,-84.4289796,10.405,27.0,3.0,3.0,-3.48,2022,6,28,17,4.44,157.0
,104,155,22.5,47.0,76.5,242,28.0,90.5,2022-06-28 17:44:52,5258.28,10.429,4.0,50.3831177,-84.4288545,10.429,27.0,2.8000000000000114,2.8000000000000114,-2.93,2022,6,28,17,4.44,157.0
,106,155,21.5,55.0,74.0,247,28.5,90.5,2022-06-28 17:44:53,5269.76,10.47,4.0,50.3831967,-84.4287272,10.47,27.0,2.6000000000000227,2.6000000000000227,-2.35,2022,6,28,17,4.44,157.0
,100,156,22.0,59.0,74.5,264,28.0,89.0,2022-06-28 17:44:54,5281.65,10.783,4.0,50.3832924,-84.4286134,10.783,27.0,2.3999999999999773,2.3999999999999773,-2.01,2022,6,28,17,4.44,157.0
,95,157,23.5,49.0,77.5,286,26.0,84.0,2022-06-28 17:44:55,5293.64,10.771,4.0,50.3833836,-84.4284911,10.771,27.0,2.3999999999999773,2.3999999999999773,-1.73,2022,6,28,17,4.44,157.0
,94,157,23.5,49.0,77.5,293,26.0,84.0,2022-06-28 17:44:56,5305.99,10.57,4.0,50.3834778,-84.4283656,10.57,27.0,2.0,2.0,-1.48,2022,6,28,17,4.44,157.0
,94,157,23.5,49.0,77.5,326,26.0,84.0,2022-06-28 17:44:57,5317.59,10.88,4.0,50.3835622,-84.4282421,10.88,27.0,1.8000000000000114,1.8000000000000114,-1.6,2022,6,28,17,4.44,157.0
,94,158,25.0,51.0,83.5,305,25.5,84.5,2022-06-28 17:44:58,5328.36,10.738,4.0,50.3836471,-84.4281365,10.738,27.0,1.6000000000000227,1.6000000000000227,-1.93,2022,6,28,17,4.44,157.0
,95,158,25.5,51.0,84.5,287,25.5,85.0,2022-06-28 17:44:59,5339.91,10.992,4.0,50.3837456,-84.4280354,10.992,27.0,1.1999999999999886,1.1999999999999886,-2.08,2022,6,28,17,4.44,157.0
,96,158,24.5,44.0,78.0,300,27.0,85.5,2022-06-28 17:45:00,5351.71,10.404,4.0,50.3838304,-84.4279088,10.404,27.0,1.0,1.0,-2.17,2022,6,28,17,4.44,157.0
,96,158,24.5,38.0,78.0,269,27.0,85.5,2022-06-28 17:45:01,5361.99,10.417,4.0,50.3839149,-84.4278131,10.417,27.0,1.0,1.0,-2.24,2022,6,28,17,4.44,157.0
,95,157,24.0,37.0,81.5,296,26.5,86.5,2022-06-28 17:45:02,5372.63,10.67,4.0,50.3840065,-84.4277211,10.67,27.0,0.8000000000000114,0.8000000000000114,-2.12,2022,6,28,17,4.44,157.0
,95,156,23.0,45.0,79.5,247,24.5,83.5,2022-06-28 17:45:03,5383.71,10.952,4.0,50.3840998,-84.4276218,10.952,27.0,0.8000000000000114,0.8000000000000114,-1.84,2022,6,28,17,4.44,157.0
,94,155,24.0,49.0,83.5,245,24.5,83.5,2022-06-28 17:45:04,5394.53,10.697,4.0,50.3841905,-84.427524,10.697,27.0,0.6000000000000227,0.6000000000000227,-1.46,2022,6,28,17,4.44,157.0
,94,155,26.0,51.0,91.0,270,25.0,85.0,2022-06-28 17:45:05,5405.29,10.387,4.0,50.3842716,-84.4274135,10.387,27.0,0.6000000000000227,0.6000000000000227,-1.08,2022,6,28,17,4.44,157.0
,94,154,28.0,52.0,97.0,276,25.5,86.5,2022-06-28 17:45:06,5416.03,10.398,4.0,50.3843428,-84.4272912,10.398,27.0,0.6000000000000227,0.6000000000000227,-0.88,2022,6,28,17,4.44,157.0
,94,154,25.5,51.0,89.0,259,24.5,83.5,2022-06-28 17:45:07,5426.19,10.348,4.0,50.3844117,-84.4271775,10.348,27.0,0.6000000000000227,0.6000000000000227,-0.73,2022,6,28,17,4.44,157.0
,94,154,24.0,48.0,80.5,236,24.0,81.0,2022-06-28 17:45:08,5436.05,10.042,4.0,50.384482,-84.427071,10.042,27.0,0.6000000000000227,0.6000000000000227,-0.37,2022,6,28,17,4.44,157.0
,101,154,23.0,48.0,76.5,209,23.5,79.5,2022-06-28 17:45:09,5445.55,9.863,3.0,50.384539,-84.426957,9.863,27.0,0.8000000000000114,0.8000000000000114,-0.05,2022,6,28,17,4.44,157.0
,103,154,23.0,50.0,76.5,208,23.5,79.5,2022-06-28 17:45:10,5455.95,10.127,3.0,50.3846005,-84.4268316,10.127,27.0,0.8000000000000114,0.8000000000000114,0.0,2022,6,28,17,4.44,157.0
,102,154,23.0,50.0,76.5,203,23.5,79.5,2022-06-28 17:45:11,5465.76,9.522,3.0,50.3846564,-84.4267115,9.522,27.0,0.6000000000000227,0.6000000000000227,0.0,2022,6,28,17,4.44,157.0
,99,154,19.5,50.0,69.5,214,21.0,69.5,2022-06-28 17:45:12,5475.35,9.178,3.0,50.3847098,-84.4265929,9.178,27.0,0.6000000000000227,0.6000000000000227,0.0,2022,6,28,17,4.44,157.0
,96,154,21.0,49.0,73.0,206,19.0,62.0,2022-06-28 17:45:13,5484.6,9.177,3.0,50.3847612,-84.4264785,9.177,27.0,0.8000000000000114,0.8000000000000114,0.0,2022,6,28,17,4.44,157.0
,96,154,22.0,49.0,74.5,228,18.5,62.5,2022-06-28 17:45:14,5493.9,9.058,3.0,50.3848148,-84.4263652,9.058,27.0,0.8000000000000114,0.8000000000000114,0.0,2022,6,28,17,4.44,157.0
,99,154,21.5,50.0,74.0,221,19.0,67.0,2022-06-28 17:45:15,5503.34,9.014,3.0,50.3848687,-84.4262496,9.014,27.0,0.8000000000000114,0.8000000000000114,0.0,2022,6,28,17,4.44,157.0
,102,154,21.5,50.0,74.0,220,19.0,67.0,2022-06-28 17:45:16,5512.38,8.698,3.0,50.3849202,-84.4261388,8.698,27.0,1.0,1.0,0.0,2022,6,28,17,4.44,157.0
,99,154,21.5,50.0,74.0,223,19.0,67.0,2022-06-28 17:45:17,5521.27,8.485,3.0,50.3849721,-84.4260308,8.485,27.0,0.8000000000000114,0.8000000000000114,0.0,2022,6,28,17,4.44,157.0
,96,154,23.0,54.0,74.5,204,18.0,65.0,2022-06-28 17:45:18,5529.87,8.459,3.0,50.385021,-84.4259255,8.459,27.0,0.8000000000000114,0.8000000000000114,0.0,2022,6,28,17,4.44,157.0
,95,154,24.0,58.0,75.0,167,17.5,64.0,2022-06-28 17:45:19,5538.58,8.05,2.0,50.3850732,-84.425821,8.05,27.0,1.0,1.0,0.0,2022,6,28,17,4.44,157.0
,94,154,23.5,57.0,74.0,116,18.0,67.0,2022-06-28 17:45:20,5546.65,7.72,2.0,50.3851209,-84.4257236,7.72,27.0,1.0,1.0,0.0,2022,6,28,17,4.44,157.0
,94,154,23.5,56.0,73.5,66,18.5,69.5,2022-06-28 17:45:21,5554.43,7.554,2.0,50.3851681,-84.4256308,7.554,27.0,1.0,1.0,0.0,2022,6,28,17,4.44,157.0
,94,153,23.0,55.0,73.0,15,19.5,72.0,2022-06-28 17:45:22,5562.72,7.118,2.0,50.3852148,-84.4255289,7.118,27.0,1.0,1.0,0.0,2022,6,28,17,4.44,157.0
,0,154,23.0,54.0,73.0,0,19.5,73.0,2022-06-28 17:45:23,5569.72,6.563,2.0,50.3852619,-84.42545,6.563,27.0,0.8000000000000114,0.8000000000000114,0.0,2022,6,28,17,4.44,157.0
,0,153,23.0,53.0,73.0,0,19.5,73.0,2022-06-28 17:45:24,5575.93,5.636,2.0,50.3853012,-84.4253776,5.636,26.0,1.0,1.0,0.0,2022,6,28,17,4.44,157.0
,0,154,23.0,52.0,73.0,0,19.5,73.0,2022-06-28 17:45:25,5581.06,4.564,2.0,50.3853358,-84.4253201,4.564,26.0,0.8000000000000114,0.8000000000000114,0.0,2022,6,28,17,4.44,157.0
,0,153,23.0,51.0,73.0,0,19.5,73.0,2022-06-28 17:45:26,5585.19,3.528,2.0,50.3853491,-84.4252633,3.528,26.0,0.8000000000000114,0.8000000000000114,-0.38,2022,6,28,17,4.44,157.0
,0,153,23.0,50.0,73.0,0,19.5,73.0,2022-06-28 17:45:27,5588.66,3.389,2.0,50.3853512,-84.4252131,3.389,26.0,0.8000000000000114,0.8000000000000114,-0.46,2022,6,28,17,4.44,157.0
,0,152,23.0,50.0,73.0,0,19.5,73.0,2022-06-28 17:45:28,5592.74,4.339,2.0,50.3853555,-84.4251546,4.339,26.0,0.6000000000000227,0.6000000000000227,-0.08,2022,6,28,17,4.44,157.0
,14,152,24.0,49.0,81.5,390,12.5,47.0,2022-06-28 17:45:29,5597.55,4.967,2.0,50.385379,-84.4250928,4.967,26.0,0.39999999999997726,0.39999999999997726,-0.53,2022,6,28,17,4.44,157.0
,43,153,26.5,50.0,97.0,547,4.0,14.0,2022-06-28 17:45:30,5603.63,6.719,2.0,50.3854207,-84.4250251,6.719,26.0,0.39999999999997726,0.39999999999997726,-1.46,2022,6,28,17,4.44,157.0
,56,153,32.0,53.0,98.5,587,24.5,82.5,2022-06-28 17:45:31,5610.34,6.444,2.0,50.3854652,-84.4249488,6.444,26.0,0.39999999999997726,0.39999999999997726,-1.83,2022,6,28,17,4.44,157.0
,67,152,27.5,53.0,97.5,545,31.0,95.5,2022-06-28 17:45:32,5617.23,7.116,2.0,50.3855129,-84.4248728,7.116,26.0,0.39999999999997726,0.39999999999997726,-1.63,2022,6,28,17,4.44,157.0
,73,152,26.0,52.0,97.5,526,32.5,98.5,2022-06-28 17:45:33,5624.58,7.335,2.0,50.3855617,-84.4247892,7.335,26.0,0.6000000000000227,0.6000000000000227,-0.87,2022,6,28,17,4.44,157.0
,78,153,25.0,52.0,95.0,515,29.0,98.0,2022-06-28 17:45:34,5631.15,6.431,2.0,50.3856077,-84.4247172,6.431,26.0,0.8000000000000114,0.8000000000000114,-0.13,2022,6,28,17,4.44,157.0
,81,152,22.0,52.0,90.0,499,22.0,97.5,2022-06-28 17:45:35,5637.68,6.499,2.0,50.385654,-84.4246463,6.499,26.0,1.0,1.0,0.71,2022,6,28,17,4.44,157.0
,89,151,30.0,52.0,97.0,480,30.0,99.0,2022-06-28 17:45:36,5645.44,8.0,2.0,50.385705,-84.4245578,8.0,26.0,1.1999999999999886,1.1999999999999886,1.73,2022,6,28,17,4.44,157.0
,93,149,32.5,51.0,98.5,400,32.5,99.5,2022-06-28 17:45:37,5653.73,8.158,2.0,50.3857574,-84.4244608,8.158,26.0,1.0,1.0,1.96,2022,6,28,17,4.44,157.0
,96,147,30.5,48.0,94.0,327,30.5,99.0,2022-06-28 17:45:38,5662.5,8.711,2.0,50.3858112,-84.4243568,8.711,26.0,1.0,1.0,1.62,2022,6,28,17,4.44,157.0
,98,147,28.0,54.0,87.5,341,29.0,88.0,2022-06-28 17:45:39,5671.7,9.261,2.0,50.3858649,-84.4242452,9.261,26.0,1.0,1.0,0.8,2022,6,28,17,4.44,157.0
,102,146,25.0,51.0,80.0,321,29.5,89.0,2022-06-28 17:45:40,5681.23,9.696,2.0,50.3859199,-84.4241291,9.696,26.0,1.0,1.0,0.11,2022,6,28,17,4.44,157.0
,104,146,25.0,53.0,79.5,278,29.5,89.0,2022-06-28 17:45:41,5691.67,9.692,2.0,50.3859769,-84.4239991,9.692,26.0,0.8000000000000114,0.8000000000000114,0.0,2022,6,28,17,4.44,157.0
,105,146,24.5,53.0,78.5,264,28.0,86.0,2022-06-28 17:45:42,5701.44,9.724,2.0,50.3860314,-84.4238784,9.724,26.0,0.8000000000000114,0.8000000000000114,0.0,2022,6,28,17,4.44,157.0
,105,146,23.5,52.0,76.5,263,26.5,81.5,2022-06-28 17:45:43,5711.73,9.711,2.0,50.3860892,-84.4237516,9.711,26.0,0.6000000000000227,0.6000000000000227,0.0,2022,6,28,17,4.44,157.0
,105,146,22.5,51.0,75.0,261,24.5,77.5,2022-06-28 17:45:44,5721.93,9.695,2.0,50.3861392,-84.4236205,9.695,26.0,0.6000000000000227,0.6000000000000227,-0.27,2022,6,28,17,4.44,157.0
,106,149,21.5,50.0,73.5,260,22.5,73.0,2022-06-28 17:45:45,5731.87,9.682,2.0,50.3861924,-84.4234959,9.682,26.0,0.39999999999997726,0.39999999999997726,-0.69,2022,6,28,17,4.44,157.0
,106,150,23.0,53.0,77.5,293,22.5,73.0,2022-06-28 17:45:46,5742.19,9.692,2.0,50.3862448,-84.4233646,9.692,26.0,0.39999999999997726,0.39999999999997726,-0.83,2022,6,28,17,4.44,157.0
,105,152,24.5,52.0,79.5,285,24.0,76.0,2022-06-28 17:45:47,5752.08,9.474,2.0,50.3863043,-84.4232462,9.474,26.0,0.39999999999997726,0.39999999999997726,-0.91,2022,6,28,17,4.44,157.0
,104,153,25.5,51.0,80.5,305,25.0,78.5,2022-06-28 17:45:48,5761.84,9.466,2.0,50.3863548,-84.4231226,9.466,26.0,0.19999999999998863,0.19999999999998863,-1.09,2022,6,28,17,4.44,157.0
,104,155,26.5,52.0,83.5,305,24.5,77.0,2022-06-28 17:45:49,5771.21,9.442,2.0,50.386411,-84.4230102,9.442,26.0,0.19999999999998863,0.19999999999998863,-1.13,2022,6,28,17,4.44,157.0
,104,158,28.0,53.0,86.5,302,23.5,75.5,2022-06-28 17:45:50,5780.84,9.463,2.0,50.3864646,-84.4228911,9.463,26.0,0.0,0.0,-0.99,2022,6,28,17,4.44,157.0
,103,159,27.5,51.0,85.5,295,25.0,79.5,2022-06-28 17:45:51,5791.2,9.471,2.0,50.3865215,-84.4227625,9.471,26.0,0.0,0.0,-0.99,2022,6,28,17,4.44,157.0
,103,159,26.5,49.0,84.5,288,26.5,84.0,2022-06-28 17:45:52,5801.04,9.631,2.0,50.3865749,-84.4226398,9.631,26.0,0.0,0.0,-1.0,2022,6,28,17,4.44,157.0
,103,159,26.0,48.0,83.5,314,28.0,87.0,2022-06-28 17:45:53,5810.56,9.634,2.0,50.3866273,-84.4225217,9.634,26.0,-0.19999999999998863,-0.19999999999998863,-0.74,2022,6,28,17,4.44,157.0
,104,159,24.0,50.0,81.5,333,25.5,79.5,2022-06-28 17:45:54,5820.59,9.729,2.0,50.3866841,-84.4223985,9.729,26.0,-0.19999999999998863,-0.19999999999998863,-0.59,2022,6,28,17,4.44,157.0
,105,160,21.5,48.0,74.0,300,25.5,79.5,2022-06-28 17:45:55,5830.32,9.629,2.0,50.386743,-84.4222823,9.629,26.0,0.0,0.0,-0.37,2022,6,28,17,4.44,157.0
,105,160,20.5,50.0,71.5,312,25.5,79.5,2022-06-28 17:45:56,5840.16,9.626,2.0,50.3867992,-84.4221619,9.626,26.0,0.0,0.0,-0.06,2022,6,28,17,4.44,157.0
,105,161,20.5,52.0,71.5,249,25.5,79.5,2022-06-28 17:45:57,5850.22,9.597,2.0,50.3868577,-84.4220397,9.597,26.0,-0.19999999999998863,-0.19999999999998863,0.0,2022,6,28,17,4.44,157.0
,105,161,20.0,44.0,65.0,242,25.0,80.0,2022-06-28 17:45:58,5859.68,9.59,2.0,50.3869167,-84.4219284,9.59,26.0,-0.19999999999998863,-0.19999999999998863,0.0,2022,6,28,17,4.44,157.0
,105,161,20.0,51.0,65.0,250,25.0,80.0,2022-06-28 17:45:59,5869.79,9.848,2.0,50.3869728,-84.4218033,9.848,26.0,-0.19999999999998863,-0.19999999999998863,0.0,2022,6,28,17,4.44,157.0
,105,161,20.5,50.0,67.0,246,25.5,79.5,2022-06-28 17:46:00,5879.47,9.697,2.0,50.3870321,-84.4216884,9.697,26.0,-0.39999999999997726,-0.39999999999997726,0.0,2022,6,28,17,4.44,157.0
,105,161,20.5,49.0,68.5,243,26.5,79.0,2022-06-28 17:46:01,5889.38,9.784,2.0,50.3870907,-84.4215689,9.784,26.0,-0.19999999999998863,-0.19999999999998863,0.0,2022,6,28,17,4.44,157.0
,105,161,21.0,48.0,70.5,239,27.0,79.0,2022-06-28 17:46:02,5899.25,9.813,2.0,50.387148,-84.4214488,9.813,26.0,-0.39999999999997726,-0.39999999999997726,0.0,2022,6,28,17,4.44,157.0
,105,161,21.0,47.0,72.0,254,27.5,78.5,2022-06-28 17:46:03,5908.92,9.739,2.0,50.3872067,-84.4213335,9.739,26.0,-0.19999999999998863,-0.19999999999998863,0.0,2022,6,28,17,4.44,157.0
,107,161,21.0,51.0,72.0,247,27.5,78.5,2022-06-28 17:46:04,5919.13,9.948,2.0,50.3872691,-84.4212122,9.948,26.0,-0.39999999999997726,-0.39999999999997726,0.0,2022,6,28,17,4.44,157.0
,108,160,21.0,46.0,72.0,216,27.5,78.5,2022-06-28 17:46:05,5929.41,10.018,2.0,50.387329,-84.4210874,10.018,26.0,-0.39999999999997726,-0.39999999999997726,0.0,2022,6,28,17,4.44,157.0
,108,160,19.0,46.0,67.5,214,24.5,73.5,2022-06-28 17:46:06,5940.54,9.844,3.0,50.3873889,-84.4209483,9.844,26.0,-0.39999999999997726,-0.39999999999997726,0.0,2022,6,28,17,4.44,157.0
,108,160,16.5,53.0,61.0,246,20.0,65.5,2022-06-28 17:46:07,5950.46,9.846,3.0,50.3874556,-84.4208365,9.846,26.0,-0.39999999999997726,-0.39999999999997726,0.0,2022,6,28,17,4.44,157.0
,107,160,20.5,53.0,67.5,211,20.0,68.5,2022-06-28 17:46:08,5960.52,9.819,3.0,50.3875239,-84.4207238,9.819,26.0,-0.39999999999997726,-0.39999999999997726,0.0,2022,6,28,17,4.44,157.0
,107,160,18.5,53.0,64.5,230,21.0,71.5,2022-06-28 17:46:09,5970.52,9.686,3.0,50.3875898,-84.4206096,9.686,26.0,-0.19999999999998863,-0.19999999999998863,0.0,2022,6,28,17,4.44,157.0
,107,160,18.5,53.0,69.5,293,24.0,76.0,2022-06-28 17:46:10,5980.39,9.78,2.0,50.3876529,-84.4204951,9.78,26.0,-0.19999999999998863,-0.19999999999998863,0.0,2022,6,28,17,4.44,157.0
,107,160,18.5,46.0,72.0,240,25.5,77.5,2022-06-28 17:46:11,5990.23,9.621,2.0,50.3877146,-84.4203796,9.621,26.0,0.0,0.0,0.25,2022,6,28,17,4.44,157.0
,106,159,22.0,47.0,80.0,234,24.5,74.5,2022-06-28 17:46:12,6000.34,9.339,2.0,50.3877787,-84.4202619,9.339,26.0,0.19999999999998863,0.19999999999998863,0.83,2022,6,28,17,4.44,157.0
,104,158,27.0,56.0,93.0,286,23.5,71.0,2022-06-28 17:46:13,6009.97,9.346,2.0,50.3878567,-84.4201711,9.346,26.0,0.39999999999997726,0.39999999999997726,1.37,2022,6,28,17,4.44,157.0
,103,158,27.0,58.0,94.5,297,23.5,77.0,2022-06-28 17:46:14,6019.91,9.376,2.0,50.3879577,-84.4201249,9.376,26.0,0.6000000000000227,0.6000000000000227,1.63,2022,6,28,17,4.44,157.0
,103,158,27.0,58.0,94.5,305,23.5,77.0,2022-06-28 17:46:15,6029.47,9.655,2.0,50.3880599,-84.4201135,9.655,26.0,0.39999999999997726,0.39999999999997726,1.48,2022,6,28,17,4.44,157.0
,101,158,27.0,54.0,94.5,332,23.5,77.0,2022-06-28 17:46:16,6039.16,9.136,2.0,50.3881636,-84.4201275,9.136,26.0,0.39999999999997726,0.39999999999997726,1.1,2022,6,28,17,4.44,157.0
,100,158,27.0,51.0,94.5,314,23.5,77.0,2022-06-28 17:46:17,6047.93,8.92,2.0,50.3882572,-84.4201408,8.92,26.0,0.39999999999997726,0.39999999999997726,0.54,2022,6,28,17,4.44,157.0
,99,158,28.5,46.0,91.5,346,27.5,88.0,2022-06-28 17:46:18,6056.44,8.934,2.0,50.3883466,-84.4201666,8.934,26.0,0.39999999999997726,0.39999999999997726,0.08,2022,6,28,17,4.44,157.0
,99,158,26.0,54.0,88.5,292,25.5,88.5,2022-06-28 17:46:19,6065.13,9.105,2.0,50.3884379,-84.4201925,9.105,26.0,0.6000000000000227,0.6000000000000227,0.0,2022,6,28,17,4.44,157.0
,98,157,28.0,52.0,89.0,339,26.0,87.0,2022-06-28 17:46:20,6073.8,9.02,2.0,50.3885289,-84.4202195,9.02,26.0,0.6000000000000227,0.6000000000000227,0.0,2022,6,28,17,4.44,157.0
,97,157,29.0,50.0,89.0,269,29.0,89.5,2022-06-28 17:46:21,6082.75,9.002,2.0,50.3886231,-84.4202442,9.002,26.0,0.8000000000000114,0.8000000000000114,0.31,2022,6,28,17,4.44,157.0
,97,158,28.0,48.0,87.5,284,33.0,96.5,2022-06-28 17:46:22,6091.4,9.026,2.0,50.3887141,-84.4202699,9.026,26.0,1.0,1.0,0.84,2022,6,28,17,4.44,157.0
,97,158,33.0,51.0,92.5,285,28.5,86.5,2022-06-28 17:46:23,6100.16,8.908,2.0,50.3888061,-84.420296,8.908,26.0,1.1999999999999886,1.1999999999999886,1.29,2022,6,28,17,4.44,157.0
,97,159,27.5,52.0,89.0,266,29.5,84.5,2022-06-28 17:46:24,6109.28,9.121,2.0,50.3889016,-84.4203258,9.121,26.0,1.1999999999999886,1.1999999999999886,1.61,2022,6,28,17,4.44,157.0
,97,159,23.0,49.0,77.5,275,27.0,86.0,2022-06-28 17:46:25,6118.56,9.017,2.0,50.3889987,-84.4203558,9.017,26.0,1.3999999999999773,1.3999999999999773,1.71,2022,6,28,17,4.44,157.0
,97,160,23.0,48.0,79.0,274,25.5,83.0,2022-06-28 17:46:26,6127.73,9.002,2.0,50.3890941,-84.4203893,9.002,26.0,1.3999999999999773,1.3999999999999773,1.66,2022,6,28,17,4.44,157.0
,97,160,24.5,48.0,83.5,289,25.5,80.5,2022-06-28 17:46:27,6136.49,8.999,2.0,50.3891857,-84.4204173,8.999,26.0,1.6000000000000227,1.6000000000000227,1.51,2022,6,28,17,4.44,157.0
,97,161,21.5,51.0,79.0,217,24.0,78.0,2022-06-28 17:46:28,6145.61,8.986,2.0,50.3892812,-84.4204469,8.986,26.0,1.6000000000000227,1.6000000000000227,1.3,2022,6,28,17,4.44,157.0
,97,161,17.0,53.0,69.0,264,27.0,84.5,2022-06-28 17:46:29,6154.49,8.9,2.0,50.3893747,-84.4204729,8.9,26.0,1.6000000000000227,1.6000000000000227,1.06,2022,6,28,17,4.44,157.0
,97,161,17.0,53.0,69.0,265,27.0,84.5,2022-06-28 17:46:30,6162.89,8.985,2.0,50.3894626,-84.4204997,8.985,26.0,1.8000000000000114,1.8000000000000114,0.88,2022,6,28,17,4.44,157.0
,97,161,20.0,53.0,73.5,262,25.5,80.0,2022-06-28 17:46:31,6172.43,9.095,2.0,50.3895625,-84.4205306,9.095,26.0,1.8000000000000114,1.8000000000000114,0.76,2022,6,28,17,4.44,157.0
,98,161,23.5,53.0,79.5,258,23.0,74.0,2022-06-28 17:46:32,6181.68,9.13,2.0,50.3896599,-84.4205566,9.13,26.0,1.8000000000000114,1.8000000000000114,0.68,2022,6,28,17,4.44,157.0
,98,160,26.5,49.0,82.0,230,26.0,80.0,2022-06-28 17:46:33,6190.77,9.14,2.0,50.3897555,-84.420584,9.14,26.0,1.8000000000000114,1.8000000000000114,0.4,2022,6,28,17,4.44,157.0
,99,159,24.0,49.0,75.0,243,27.0,82.0,2022-06-28 17:46:34,6200.11,9.234,2.0,50.3898532,-84.4206141,9.234,26.0,1.8000000000000114,1.8000000000000114,0.07,2022,6,28,17,4.44,157.0
,99,159,21.5,49.0,73.0,244,23.5,73.5,2022-06-28 17:46:35,6209.6,9.256,2.0,50.3899519,-84.4206481,9.256,26.0,2.0,2.0,0.0,2022,6,28,17,4.44,157.0
,100,159,21.0,49.0,75.0,255,20.5,66.0,2022-06-28 17:46:36,6218.89,9.276,2.0,50.3900492,-84.4206778,9.276,26.0,2.0,2.0,0.26,2022,6,28,17,4.44,157.0
,101,158,24.0,53.0,78.5,230,22.0,69.5,2022-06-28 17:46:37,6228.36,9.303,2.0,50.3901485,-84.4207078,9.303,26.0,2.1999999999999886,2.1999999999999886,0.32,2022,6,28,17,4.44,157.0
,101,158,21.5,45.0,70.5,208,21.5,71.5,2022-06-28 17:46:38,6237.67,9.325,2.0,50.3902457,-84.4207396,9.325,26.0,2.1999999999999886,2.1999999999999886,0.35,2022,6,28,17,4.44,157.0
