altitude,cadence,calories,enhanced_altitude,power,timestamp,ascent,battery_soc,descent,distance,enhanced_speed,gps_accuracy,grade,position_lat,position_long,speed,temperature,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,left_right_balance,year,month,day,hour,wind_speed,wind_direction
-10.800000000000011,42,137,-10.800000000000011,30,2022-11-25 21:44:45,67.0,,96.0,8620.77,3.456,2.0,1.69,50.406787,-84.4621139,3.456,7.0,8.0,28.0,8.5,30.5,,2022,11,25,21,3.32,226.0
-10.800000000000011,25,137,-10.800000000000011,29,2022-11-25 21:44:46,67.0,,96.0,8624.19,3.429,2.0,1.33,50.4067642,-84.4621593,3.429,7.0,,,,,,2022,11,25,21,3.32,226.0
-10.800000000000011,8,137,-10.800000000000011,28,2022-11-25 21:44:47,67.0,,96.0,8628.0,3.714,2.0,0.29,50.4067367,-84.4621962,3.714,7.0,,,,,,2022,11,25,21,3.32,226.0
-10.800000000000011,0,137,-10.800000000000011,0,2022-11-25 21:44:48,67.0,,96.0,8631.56,3.602,2.0,0.0,50.4067096,-84.4622323,3.602,7.0,,,,,,2022,11,25,21,3.32,226.0
-11.0,0,137,-11.0,0,2022-11-25 21:44:49,67.0,,96.0,8635.23,3.653,2.0,-0.08,50.4066824,-84.4622686,3.653,7.0,,,,,,2022,11,25,21,3.32,226.0
-11.0,0,137,-11.0,0,2022-11-25 21:44:50,67.0,,96.0,8638.78,3.577,2.0,-0.5,50.4066551,-84.462305,3.577,7.0,,,,,,2022,11,25,21,3.32,226.0
-11.199999999999989,0,137,-11.199999999999989,0,2022-11-25 21:44:51,67.0,,96.0,8642.08,3.364,2.0,-1.03,50.4066279,-84.4623412,3.364,7.0,,,,,,2022,11,25,21,3.32,226.0
-11.199999999999989,0,137,-11.199999999999989,0,2022-11-25 21:44:52,67.0,,96.0,8644.9,2.976,2.0,-1.49,50.4066054,-84.4623683,2.976,7.0,,,,,,2022,11,25,21,3.32,226.0
-11.199999999999989,0,137,-11.199999999999989,0,2022-11-25 21:44:53,67.0,,96.0,8647.89,2.98,2.0,-1.75,50.4065778,-84.462396,2.98,7.0,,,,,,2022,11,25,21,3.32,226.0
-11.399999999999977,0,137,-11.399999999999977,0,2022-11-25 21:44:54,67.0,,96.0,8651.27,3.268,2.0,-1.9,50.4065547,-84.4624236,3.268,7.0,,,,,,2022,11,25,21,3.32,226.0
-11.399999999999977,0,137,-11.399999999999977,0,2022-11-25 21:44:55,67.0,,96.0,8654.45,3.235,2.0,-1.99,50.4065321,-84.4624598,3.235,7.0,,,,,,2022,11,25,21,3.32,226.0
-11.600000000000023,0,137,-11.600000000000023,0,2022-11-25 21:44:56,67.0,,96.0,8657.94,3.396,2.0,-2.02,50.4065049,-84.4624961,3.396,7.0,,,,,,2022,11,25,21,3.32,226.0
-11.600000000000023,0,137,-11.600000000000023,0,2022-11-25 21:44:57,67.0,,96.0,8661.68,3.667,2.0,-2.02,50.4064778,-84.4625322,3.667,7.0,,,,,,2022,11,25,21,3.32,226.0
-11.800000000000011,0,137,-11.800000000000011,0,2022-11-25 21:44:58,67.0,,96.0,8665.94,4.115,2.0,-2.08,50.4064456,-84.4625782,4.115,7.0,,,,,,2022,11,25,21,3.32,226.0
-12.0,0,137,-12.0,0,2022-11-25 21:44:59,67.0,,97.0,8669.75,3.874,2.0,-2.23,50.4064181,-84.462624,3.874,7.0,,,,,,2022,11,25,21,3.32,226.0
-12.199999999999989,0,137,-12.199999999999989,0,2022-11-25 21:45:00,67.0,,97.0,8673.36,3.679,2.0,-2.48,50.4063911,-84.4626599,3.679,7.0,,,,,,2022,11,25,21,3.32,226.0
-12.399999999999977,0,137,-12.399999999999977,0,2022-11-25 21:45:01,67.0,,97.0,8677.46,3.997,2.0,-2.82,50.4063637,-84.4627056,3.997,7.0,,,,,,2022,11,25,21,3.32,226.0
-12.600000000000023,0,137,-12.600000000000023,0,2022-11-25 21:45:02,67.0,,97.0,8681.93,4.317,2.0,-3.26,50.4063367,-84.4627595,4.317,7.0,,,,,,2022,11,25,21,3.32,226.0
-12.800000000000011,0,137,-12.800000000000011,0,2022-11-25 21:45:03,67.0,,97.0,8686.81,4.758,2.0,-3.73,50.4063087,-84.4628156,4.758,7.0,,,,,,2022,11,25,21,3.32,226.0
-13.199999999999989,0,137,-13.199999999999989,0,2022-11-25 21:45:04,67.0,,97.0,8691.37,4.644,2.0,-4.28,50.406282,-84.462878,4.644,7.0,,,,,,2022,11,25,21,3.32,226.0
-13.600000000000023,0,137,-13.600000000000023,0,2022-11-25 21:45:05,67.0,,98.0,8696.82,5.229,2.0,-4.58,50.4062588,-84.4629426,5.229,7.0,,,,,,2022,11,25,21,3.32,226.0
-14.0,0,137,-14.0,0,2022-11-25 21:45:06,67.0,,98.0,8702.07,5.307,2.0,-4.9,50.4062365,-84.463014,5.307,7.0,,,,,,2022,11,25,21,3.32,226.0
-14.600000000000023,0,137,-14.600000000000023,0,2022-11-25 21:45:07,67.0,,98.0,8708.41,6.044,2.0,-5.28,50.4062137,-84.4631053,6.044,7.0,,,,,,2022,11,25,21,3.32,226.0
-15.199999999999989,0,137,-15.199999999999989,0,2022-11-25 21:45:08,67.0,,99.0,8715.73,7.006,2.0,-5.7,50.4061906,-84.4632064,7.006,7.0,,,,,,2022,11,25,21,3.32,226.0
-15.800000000000011,0,137,-15.800000000000011,0,2022-11-25 21:45:09,67.0,,99.0,8724.15,8.066,2.0,-6.25,50.4061681,-84.4633236,8.066,7.0,,,,,,2022,11,25,21,3.32,226.0
-16.399999999999977,0,137,-16.399999999999977,0,2022-11-25 21:45:10,67.0,,100.0,8733.04,8.65,2.0,-6.84,50.4061498,-84.4634514,8.65,7.0,,,,,,2022,11,25,21,3.32,226.0
-17.0,0,137,-17.0,0,2022-11-25 21:45:11,67.0,,100.0,8741.5,8.633,2.0,-7.27,50.4061273,-84.4635685,8.633,7.0,,,,,,2022,11,25,21,3.32,226.0
-17.399999999999977,0,137,-17.399999999999977,0,2022-11-25 21:45:12,67.0,,101.0,8749.03,7.842,2.0,-7.34,50.4060962,-84.463667,7.842,7.0,,,,,,2022,11,25,21,3.32,226.0
-17.600000000000023,0,137,-17.600000000000023,0,2022-11-25 21:45:13,67.0,,102.0,8756.12,7.177,2.0,-7.07,50.4060726,-84.4637693,7.177,7.0,,,,,,2022,11,25,21,3.32,226.0
-17.80000000000001,0,137,-17.80000000000001,0,2022-11-25 21:45:14,67.0,,102.0,8762.65,6.653,2.0,-6.61,50.4060587,-84.4638613,6.653,7.0,,,,,,2022,11,25,21,3.32,226.0
-18.0,7,137,-18.0,3,2022-11-25 21:45:15,67.0,,102.0,8769.05,6.469,2.0,-5.91,50.4060496,-84.4639524,6.469,7.0,,,,,,2022,11,25,21,3.32,226.0
-18.19999999999999,84,137,-18.19999999999999,53,2022-11-25 21:45:16,67.0,,103.0,8775.57,6.52,2.0,-5.18,50.4060405,-84.4640433,6.52,7.0,26.0,87.5,15.0,54.5,66.0,2022,11,25,21,3.32,226.0
-18.19999999999999,90,137,-18.19999999999999,188,2022-11-25 21:45:17,67.0,,103.0,8782.45,6.772,2.0,-4.42,50.4060268,-84.4641436,6.772,7.0,18.0,68.5,19.0,65.5,43.0,2022,11,25,21,3.32,226.0
-18.19999999999999,80,137,-18.19999999999999,145,2022-11-25 21:45:18,67.0,,103.0,8788.94,6.573,2.0,-3.61,50.4060088,-84.464234,6.573,7.0,9.5,50.0,22.5,77.0,21.0,2022,11,25,21,3.32,226.0
-18.19999999999999,65,137,-18.19999999999999,97,2022-11-25 21:45:19,67.0,,103.0,8794.95,6.421,2.0,-2.82,50.405983,-84.4643118,6.421,7.0,1.5,31.0,26.5,88.0,1.0,2022,11,25,21,3.32,226.0
-18.19999999999999,67,137,-18.19999999999999,52,2022-11-25 21:45:20,67.0,,103.0,8801.09,5.947,2.0,-2.09,50.4059449,-84.4643897,5.947,7.0,0.5,12.5,11.0,37.0,18.0,2022,11,25,21,3.32,226.0
-18.19999999999999,82,137,-18.19999999999999,93,2022-11-25 21:45:21,67.0,,103.0,8806.9,5.812,2.0,-0.46,50.4059037,-84.4644447,5.812,7.0,8.0,28.5,11.0,38.0,35.0,2022,11,25,21,3.32,226.0
-18.19999999999999,80,137,-18.19999999999999,148,2022-11-25 21:45:22,67.0,,103.0,8812.4,5.56,2.0,0.0,50.4058675,-84.4645081,5.56,7.0,18.0,63.0,24.5,79.5,41.0,2022,11,25,21,3.32,226.0
-18.19999999999999,78,138,-18.19999999999999,149,2022-11-25 21:45:23,67.0,,103.0,8817.74,5.448,2.0,0.0,50.4058315,-84.464571,5.448,7.0,18.0,65.5,22.5,70.0,39.0,2022,11,25,21,3.32,226.0
-18.0,74,138,-18.0,144,2022-11-25 21:45:24,67.0,,103.0,8822.74,5.096,2.0,0.0,50.4057951,-84.4646257,5.096,7.0,25.0,82.5,18.5,67.0,37.0,2022,11,25,21,3.32,226.0
-17.80000000000001,79,138,-17.80000000000001,140,2022-11-25 21:45:25,67.0,,103.0,8827.34,4.73,2.0,0.0,50.4057587,-84.4646714,4.73,7.0,18.5,64.0,18.0,66.5,35.0,2022,11,25,21,3.32,226.0
-17.600000000000023,85,138,-17.600000000000023,141,2022-11-25 21:45:26,67.0,,103.0,8831.46,4.271,2.0,0.0,50.4057266,-84.4647081,4.271,7.0,20.0,70.0,17.0,61.0,36.0,2022,11,25,21,3.32,226.0
-17.399999999999977,82,138,-17.399999999999977,189,2022-11-25 21:45:27,67.0,,103.0,8835.17,3.89,2.0,1.11,50.4056948,-84.4647444,3.89,7.0,26.5,89.0,17.0,58.5,38.0,2022,11,25,21,3.32,226.0
-17.0,74,138,-17.0,175,2022-11-25 21:45:28,67.0,,103.0,8838.35,3.333,2.0,2.03,50.4056679,-84.4647713,3.333,7.0,27.5,89.5,22.0,70.5,43.0,2022,11,25,21,3.32,226.0
-16.80000000000001,68,139,-16.80000000000001,170,2022-11-25 21:45:29,67.0,,103.0,8841.39,3.116,2.0,2.71,50.4056404,-84.4647899,3.116,7.0,28.0,90.5,27.0,82.5,54.0,2022,11,25,21,3.32,226.0
-16.600000000000023,63,139,-16.600000000000023,171,2022-11-25 21:45:30,68.0,,103.0,8843.71,2.531,2.0,3.43,50.4056175,-84.4648081,2.531,7.0,27.5,87.0,29.0,87.0,47.0,2022,11,25,21,3.32,226.0
-16.399999999999977,60,139,-16.399999999999977,176,2022-11-25 21:45:31,68.0,,103.0,8846.25,2.532,2.0,4.21,50.4055948,-84.4648263,2.532,7.0,28.0,86.5,30.0,89.5,47.0,2022,11,25,21,3.32,226.0
-16.0,58,139,-16.0,183,2022-11-25 21:45:32,68.0,,103.0,8849.14,2.779,2.0,5.0,50.4055717,-84.4648539,2.779,7.0,28.5,87.5,31.0,91.0,47.0,2022,11,25,21,3.32,226.0
-15.800000000000011,59,139,-15.800000000000011,217,2022-11-25 21:45:33,68.0,,103.0,8852.29,3.068,2.0,5.83,50.4055444,-84.4648812,3.068,7.0,29.0,89.0,32.0,93.0,48.0,2022,11,25,21,3.32,226.0
-15.600000000000023,58,140,-15.600000000000023,231,2022-11-25 21:45:34,69.0,,103.0,8855.33,3.085,2.0,6.69,50.4055137,-84.4648987,3.085,7.0,29.5,90.5,32.5,94.5,49.0,2022,11,25,21,3.32,226.0
-15.199999999999989,57,140,-15.199999999999989,235,2022-11-25 21:45:35,69.0,,103.0,8858.63,3.213,2.0,7.45,50.405481,-84.4649174,3.213,7.0,30.5,92.0,33.5,96.5,48.0,2022,11,25,21,3.32,226.0
-15.0,56,140,-15.0,233,2022-11-25 21:45:36,69.0,,103.0,8861.72,3.134,2.0,8.0,50.4054537,-84.4649356,3.134,7.0,30.5,94.0,34.0,97.0,48.0,2022,11,25,21,3.32,226.0
-14.800000000000011,55,140,-14.800000000000011,228,2022-11-25 21:45:37,69.0,,103.0,8864.78,3.098,2.0,8.28,50.4054265,-84.4649627,3.098,7.0,30.5,95.0,33.0,96.5,49.0,2022,11,25,21,3.32,226.0
-14.600000000000023,52,140,-14.600000000000023,211,2022-11-25 21:45:38,70.0,,103.0,8867.41,2.753,2.0,8.42,50.4054037,-84.4649899,2.753,7.0,32.0,94.5,31.5,96.0,48.0,2022,11,25,21,3.32,226.0
-14.199999999999989,48,141,-14.199999999999989,200,2022-11-25 21:45:39,70.0,,103.0,8869.65,2.361,2.0,8.31,50.4053855,-84.4650082,2.361,7.0,30.5,92.5,31.0,95.5,47.0,2022,11,25,21,3.32,226.0
-13.800000000000011,45,141,-13.800000000000011,194,2022-11-25 21:45:40,70.0,,103.0,8871.91,2.275,2.0,8.37,50.4053672,-84.4650265,2.275,7.0,30.0,93.0,31.5,95.5,51.0,2022,11,25,21,3.32,226.0
-13.600000000000023,46,141,-13.600000000000023,189,2022-11-25 21:45:41,71.0,,103.0,8874.42,2.45,2.0,8.71,50.4053488,-84.465054,2.45,7.0,30.5,93.5,32.5,95.5,48.0,2022,11,25,21,3.32,226.0
-13.199999999999989,49,141,-13.199999999999989,191,2022-11-25 21:45:42,71.0,,103.0,8876.81,2.455,2.0,9.0,50.405331,-84.4650807,2.455,7.0,31.5,94.0,33.0,96.0,46.0,2022,11,25,21,3.32,226.0
-13.0,52,141,-13.0,195,2022-11-25 21:45:43,71.0,,103.0,8879.82,2.843,2.0,9.29,50.405304,-84.4651079,2.843,7.0,29.5,94.0,31.5,96.5,46.0,2022,11,25,21,3.32,226.0
-12.800000000000011,55,142,-12.800000000000011,194,2022-11-25 21:45:44,71.0,,103.0,8882.76,2.919,2.0,9.43,50.4052853,-84.4651357,2.919,7.0,28.5,92.0,32.0,96.5,46.0,2022,11,25,21,3.32,226.0
-12.800000000000011,60,142,-12.800000000000011,191,2022-11-25 21:45:45,72.0,,103.0,8886.04,3.186,2.0,9.18,50.4052628,-84.4651716,3.186,7.0,27.5,90.5,33.0,96.5,43.0,2022,11,25,21,3.32,226.0
-12.600000000000023,65,142,-12.600000000000023,185,2022-11-25 21:45:46,72.0,,103.0,8889.95,3.687,2.0,8.45,50.4052352,-84.4652175,3.687,7.0,25.0,85.5,32.0,96.5,45.0,2022,11,25,21,3.32,226.0
-12.399999999999977,69,142,-12.399999999999977,151,2022-11-25 21:45:47,72.0,,103.0,8894.09,4.029,2.0,7.34,50.4052075,-84.4652636,4.029,7.0,21.0,72.5,30.5,95.0,41.0,2022,11,25,21,3.32,226.0
-12.399999999999977,72,142,-12.399999999999977,117,2022-11-25 21:45:48,72.0,,103.0,8898.25,4.195,2.0,6.06,50.4051768,-84.4653164,4.195,7.0,16.5,52.5,28.5,90.0,40.0,2022,11,25,21,3.32,226.0
-12.399999999999977,72,142,-12.399999999999977,93,2022-11-25 21:45:49,72.0,,103.0,8902.74,4.359,2.0,4.8,50.4051445,-84.4653627,4.359,7.0,17.0,55.5,25.5,80.0,53.0,2022,11,25,21,3.32,226.0
-12.399999999999977,72,142,-12.399999999999977,79,2022-11-25 21:45:50,72.0,,103.0,8906.73,4.166,2.0,3.76,50.4051179,-84.465407,4.166,7.0,15.5,52.0,19.5,62.5,49.0,2022,11,25,21,3.32,226.0
-12.399999999999977,72,142,-12.399999999999977,76,2022-11-25 21:45:51,72.0,,103.0,8910.93,4.138,2.0,2.95,50.4050943,-84.4654538,4.138,7.0,14.5,48.5,14.5,48.5,43.0,2022,11,25,21,3.32,226.0
-12.399999999999977,71,142,-12.399999999999977,74,2022-11-25 21:45:52,72.0,,103.0,8914.64,3.934,2.0,2.13,50.4050681,-84.4654975,3.934,7.0,15.5,52.0,15.5,50.5,45.0,2022,11,25,21,3.32,226.0
-12.399999999999977,72,143,-12.399999999999977,69,2022-11-25 21:45:53,72.0,,103.0,8918.45,3.744,2.0,1.46,50.4050358,-84.4655352,3.744,7.0,17.0,55.5,16.0,52.5,57.0,2022,11,25,21,3.32,226.0
-12.199999999999989,73,143,-12.199999999999989,71,2022-11-25 21:45:54,72.0,,103.0,8922.52,3.972,2.0,1.0,50.4050079,-84.4655723,3.972,7.0,16.5,53.5,16.5,53.5,53.0,2022,11,25,21,3.32,226.0
-12.199999999999989,73,143,-12.199999999999989,75,2022-11-25 21:45:55,72.0,,103.0,8926.65,4.137,2.0,0.7,50.4049767,-84.4656168,4.137,7.0,19.5,61.5,16.5,54.5,54.0,2022,11,25,21,3.32,226.0
-12.199999999999989,72,143,-12.199999999999989,72,2022-11-25 21:45:56,73.0,,103.0,8930.85,4.14,2.0,0.53,50.4049486,-84.4656633,4.14,7.0,21.5,67.0,16.5,56.0,54.0,2022,11,25,21,3.32,226.0
-12.199999999999989,71,143,-12.199999999999989,76,2022-11-25 21:45:57,73.0,,103.0,8934.77,4.043,2.0,0.51,50.4049217,-84.4657081,4.043,7.0,18.5,60.0,16.5,56.5,54.0,2022,11,25,21,3.32,226.0
-12.0,70,143,-12.0,82,2022-11-25 21:45:58,73.0,,103.0,8938.49,3.847,2.0,0.63,50.4048908,-84.4657439,3.847,7.0,19.0,64.0,16.5,58.5,60.0,2022,11,25,21,3.32,226.0
-12.0,69,143,-12.0,88,2022-11-25 21:45:59,73.0,,103.0,8942.59,3.886,2.0,0.79,50.4048618,-84.4657914,3.886,7.0,19.5,66.0,18.0,61.0,58.0,2022,11,25,21,3.32,226.0
-12.0,70,143,-12.0,99,2022-11-25 21:46:00,73.0,,103.0,8946.23,3.783,2.0,0.99,50.4048353,-84.4658266,3.783,7.0,18.0,63.0,20.0,64.5,59.0,2022,11,25,21,3.32,226.0
-11.800000000000011,70,143,-11.800000000000011,96,2022-11-25 21:46:01,73.0,,103.0,8950.03,3.777,2.0,1.24,50.4048121,-84.4658725,3.777,7.0,16.5,57.0,20.0,64.5,60.0,2022,11,25,21,3.32,226.0
-11.800000000000011,69,143,-11.800000000000011,93,2022-11-25 21:46:02,73.0,,103.0,8953.57,3.592,2.0,1.46,50.4047893,-84.465918,3.592,7.0,16.0,53.5,17.5,59.5,60.0,2022,11,25,21,3.32,226.0
-11.800000000000011,68,143,-11.800000000000011,88,2022-11-25 21:46:03,73.0,,103.0,8957.24,3.683,2.0,1.61,50.4047627,-84.4659537,3.683,7.0,18.5,65.5,17.5,59.5,60.0,2022,11,25,21,3.32,226.0
-11.800000000000011,67,144,-11.800000000000011,89,2022-11-25 21:46:04,73.0,,103.0,8961.07,3.775,2.0,1.7,50.4047394,-84.4659998,3.775,7.0,19.0,65.5,17.5,59.5,55.0,2022,11,25,21,3.32,226.0
-11.600000000000023,66,144,-11.600000000000023,91,2022-11-25 21:46:05,73.0,,103.0,8964.76,3.706,2.0,1.68,50.404712,-84.4660366,3.706,7.0,20.5,68.0,18.5,61.5,52.0,2022,11,25,21,3.32,226.0
-11.600000000000023,63,144,-11.600000000000023,99,2022-11-25 21:46:06,73.0,,103.0,8968.01,3.401,2.0,1.51,50.4046896,-84.4660722,3.401,7.0,22.0,72.0,19.5,63.0,51.0,2022,11,25,21,3.32,226.0
-11.600000000000023,43,144,-11.600000000000023,69,2022-11-25 21:46:07,73.0,,103.0,8971.23,3.24,2.0,1.26,50.4046712,-84.4661087,3.24,7.0,22.0,74.0,19.5,62.0,51.0,2022,11,25,21,3.32,226.0
-11.600000000000023,23,144,-11.600000000000023,39,2022-11-25 21:46:08,73.0,,103.0,8974.58,3.312,2.0,1.02,50.4046484,-84.4661545,3.312,7.0,22.0,76.0,19.5,61.5,50.0,2022,11,25,21,3.32,226.0
-11.800000000000011,2,144,-11.800000000000011,0,2022-11-25 21:46:09,73.0,,103.0,8978.45,3.768,2.0,0.24,50.4046301,-84.4661997,3.768,7.0,21.5,75.5,18.5,61.0,50.0,2022,11,25,21,3.32,226.0
-11.800000000000011,0,144,-11.800000000000011,0,2022-11-25 21:46:10,73.0,,103.0,8982.18,3.721,2.0,0.0,50.4046118,-84.4662456,3.721,7.0,21.0,74.0,16.5,60.0,53.0,2022,11,25,21,3.32,226.0
-12.0,0,144,-12.0,0,2022-11-25 21:46:11,73.0,,103.0,8986.67,4.251,2.0,-0.19,50.404589,-84.4663093,4.251,7.0,20.5,72.5,15.0,59.0,58.0,2022,11,25,21,3.32,226.0
-12.199999999999989,0,144,-12.199999999999989,0,2022-11-25 21:46:12,73.0,,103.0,8991.04,4.371,2.0,-0.78,50.4045709,-84.4663637,4.371,7.0,20.0,70.5,13.0,58.5,63.0,2022,11,25,21,3.32,226.0
-12.600000000000023,0,144,-12.600000000000023,0,2022-11-25 21:46:13,73.0,,104.0,8995.83,4.642,2.0,-1.65,50.4045478,-84.4664282,4.642,7.0,19.5,69.0,11.5,57.5,68.0,2022,11,25,21,3.32,226.0
-12.800000000000011,0,144,-12.800000000000011,0,2022-11-25 21:46:14,73.0,,104.0,9000.71,4.885,2.0,-2.54,50.4045258,-84.4664898,4.885,7.0,18.5,67.5,9.5,56.5,73.0,2022,11,25,21,3.32,226.0
-13.0,0,144,-13.0,0,2022-11-25 21:46:15,73.0,,104.0,9005.86,5.077,2.0,-3.29,50.4044982,-84.4665547,5.077,7.0,18.0,66.0,8.0,55.5,78.0,2022,11,25,21,3.32,226.0
-13.199999999999989,0,144,-13.199999999999989,0,2022-11-25 21:46:16,73.0,,104.0,9010.03,4.415,2.0,-3.94,50.40448,-84.4666089,4.415,7.0,17.5,64.5,6.0,55.0,83.0,2022,11,25,21,3.32,226.0
-13.399999999999977,0,144,-13.399999999999977,0,2022-11-25 21:46:17,73.0,,104.0,9014.12,4.237,2.0,-4.39,50.4044619,-84.4666631,4.237,7.0,17.0,62.5,4.5,54.0,88.0,2022,11,25,21,3.32,226.0
-13.800000000000011,11,144,-13.800000000000011,2,2022-11-25 21:46:18,73.0,,105.0,9018.64,4.36,2.0,-4.47,50.4044344,-84.4667188,4.36,7.0,16.5,61.0,3.0,53.0,93.0,2022,11,25,21,3.32,226.0
-14.0,65,144,-14.0,19,2022-11-25 21:46:19,73.0,,105.0,9023.92,5.01,2.0,-4.43,50.4044027,-84.4667822,5.01,7.0,16.0,59.5,1.0,52.0,98.0,2022,11,25,21,3.32,226.0
-14.0,85,144,-14.0,71,2022-11-25 21:46:20,73.0,,105.0,9028.6,4.848,2.0,-4.28,50.4043711,-84.4668279,4.848,7.0,17.5,64.0,5.0,51.0,79.0,2022,11,25,21,3.32,226.0
-14.0,83,144,-14.0,83,2022-11-25 21:46:21,73.0,,105.0,9033.4,4.753,2.0,-4.06,50.4043302,-84.4668736,4.753,7.0,21.5,72.5,15.5,52.0,53.0,2022,11,25,21,3.32,226.0
-14.199999999999989,76,144,-14.199999999999989,74,2022-11-25 21:46:22,73.0,,106.0,9038.15,4.831,2.0,-3.66,50.40429,-84.4669182,4.831,7.0,16.5,53.5,17.5,61.5,42.0,2022,11,25,21,3.32,226.0
-14.0,74,144,-14.0,70,2022-11-25 21:46:23,73.0,,106.0,9042.26,4.277,2.0,-3.17,50.4042533,-84.4669551,4.277,7.0,13.0,46.0,11.5,43.5,33.0,2022,11,25,21,3.32,226.0
-14.0,75,144,-14.0,73,2022-11-25 21:46:24,73.0,,106.0,9046.68,4.358,2.0,-2.56,50.404212,-84.4669919,4.358,7.0,17.5,64.0,4.5,70.0,62.0,2022,11,25,21,3.32,226.0
-14.0,75,144,-14.0,101,2022-11-25 21:46:25,73.0,,106.0,9051.43,4.616,2.0,-1.89,50.4041711,-84.4670283,4.616,7.0,22.0,80.0,2.5,93.5,61.0,2022,11,25,21,3.32,226.0
-14.0,74,144,-14.0,100,2022-11-25 21:46:26,73.0,,106.0,9056.19,4.762,2.0,-0.44,50.4041302,-84.4670647,4.762,7.0,21.5,75.0,8.0,77.5,52.0,2022,11,25,21,3.32,226.0
-14.0,73,144,-14.0,100,2022-11-25 21:46:27,73.0,,106.0,9060.23,4.29,2.0,-0.42,50.4040941,-84.4671007,4.29,7.0,20.5,69.5,13.5,61.5,56.0,2022,11,25,21,3.32,226.0
-13.800000000000011,75,145,-13.800000000000011,101,2022-11-25 21:46:28,73.0,,106.0,9064.13,3.969,2.0,-0.05,50.4040623,-84.4671368,3.969,7.0,19.5,65.0,16.0,56.5,49.0,2022,11,25,21,3.32,226.0
-13.800000000000011,78,145,-13.800000000000011,90,2022-11-25 21:46:29,73.0,,106.0,9068.0,3.873,2.0,0.52,50.4040251,-84.4671652,3.873,7.0,20.0,64.0,18.0,62.0,52.0,2022,11,25,21,3.32,226.0
-13.600000000000023,75,145,-13.600000000000023,78,2022-11-25 21:46:30,73.0,,106.0,9071.84,3.88,2.0,0.92,50.4039944,-84.4672001,3.88,7.0,22.0,66.5,21.0,69.0,54.0,2022,11,25,21,3.32,226.0
-13.600000000000023,73,145,-13.600000000000023,78,2022-11-25 21:46:31,74.0,,106.0,9075.27,3.503,2.0,1.19,50.4039616,-84.4672199,3.503,7.0,18.0,56.5,14.0,50.0,51.0,2022,11,25,21,3.32,226.0
-13.399999999999977,70,145,-13.399999999999977,79,2022-11-25 21:46:32,74.0,,106.0,9078.73,3.503,2.0,1.44,50.4039305,-84.4672463,3.503,7.0,17.5,55.5,13.5,49.5,51.0,2022,11,25,21,3.32,226.0
-13.199999999999989,69,145,-13.199999999999989,78,2022-11-25 21:46:33,74.0,,106.0,9082.9,3.981,2.0,1.71,50.4038889,-84.4672743,3.981,7.0,17.0,56.0,13.5,50.5,50.0,2022,11,25,21,3.32,226.0
-13.199999999999989,68,145,-13.199999999999989,70,2022-11-25 21:46:34,74.0,,106.0,9086.24,3.631,2.0,1.96,50.4038587,-84.4673,3.631,7.0,17.0,56.0,13.5,51.5,49.0,2022,11,25,21,3.32,226.0
-13.199999999999989,68,145,-13.199999999999989,73,2022-11-25 21:46:35,74.0,,106.0,9090.0,3.586,2.0,2.12,50.4038248,-84.4673291,3.586,7.0,17.0,56.5,14.5,54.0,47.0,2022,11,25,21,3.32,226.0
-13.199999999999989,68,145,-13.199999999999989,76,2022-11-25 21:46:36,74.0,,106.0,9093.3,3.413,2.0,2.18,50.4037932,-84.4673562,3.413,7.0,17.0,60.5,19.0,63.5,46.0,2022,11,25,21,3.32,226.0
-13.0,68,145,-13.0,77,2022-11-25 21:46:37,74.0,,106.0,9096.62,3.319,2.0,2.15,50.4037615,-84.4673746,3.319,7.0,17.5,57.5,17.5,59.5,49.0,2022,11,25,21,3.32,226.0
-13.0,68,145,-13.0,79,2022-11-25 21:46:38,74.0,,106.0,9100.49,3.762,2.0,2.03,50.4037206,-84.4673841,3.762,7.0,19.0,63.0,15.5,56.5,53.0,2022,11,25,21,3.32,226.0
-13.0,70,145,-13.0,87,2022-11-25 21:46:39,74.0,,106.0,9104.15,3.676,2.0,1.9,50.403684,-84.467402,3.676,7.0,19.0,67.0,16.0,58.5,46.0,2022,11,25,21,3.32,226.0
-13.0,71,145,-13.0,91,2022-11-25 21:46:40,74.0,,106.0,9107.77,3.613,2.0,1.69,50.4036475,-84.4674114,3.613,7.0,17.5,65.0,19.5,66.0,43.0,2022,11,25,21,3.32,226.0
-12.800000000000011,72,146,-12.800000000000011,89,2022-11-25 21:46:41,74.0,,106.0,9111.55,3.778,2.0,1.52,50.403607,-84.4674292,3.778,7.0,24.0,75.5,21.5,71.0,50.0,2022,11,25,21,3.32,226.0
-12.800000000000011,72,146,-12.800000000000011,87,2022-11-25 21:46:42,74.0,,106.0,9115.52,3.908,2.0,1.37,50.4035661,-84.4674386,3.908,7.0,22.0,68.0,19.0,65.0,47.0,2022,11,25,21,3.32,226.0
-12.800000000000011,71,146,-12.800000000000011,84,2022-11-25 21:46:43,74.0,,106.0,9119.2,3.739,2.0,1.31,50.4035253,-84.4674564,3.739,7.0,20.0,63.0,16.0,57.0,45.0,2022,11,25,21,3.32,226.0
