cadence,calories,distance,enhanced_speed,gps_accuracy,left_pedal_smoothness,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,timestamp,battery_soc,left_right_balance,temperature,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
95.0,56,2151.32,8.641,2,26.5,88.5,50.5289487,-84.8143083,239.0,22.0,75.0,8.641,2023-02-14 22:51:14,,52.0,10.0,-8.0,4.0,1.0,-8.0,0.0,2023,2,14,22,2.08,235.0
96.0,57,2159.8,8.797,2,27.0,91.5,50.5288651,-84.8142643,252.0,22.5,80.0,8.797,2023-02-14 22:51:15,,55.0,10.0,-8.0,4.0,1.0,-8.0,0.0,2023,2,14,22,2.08,235.0
97.0,57,2168.37,8.961,2,26.0,89.0,50.5287795,-84.81422,291.0,23.0,83.0,8.961,2023-02-14 22:51:16,,54.0,10.0,-8.199999999999989,4.0,1.0,-8.199999999999989,0.0,2023,2,14,22,2.08,235.0
98.0,57,2177.94,8.915,2,24.0,81.0,50.5286824,-84.8141681,288.0,22.5,82.5,8.915,2023-02-14 22:51:17,,52.0,10.0,-8.0,4.0,1.0,-8.0,0.0,2023,2,14,22,2.08,235.0
98.0,58,2186.88,8.981,2,22.5,74.5,50.5285919,-84.8141171,242.0,22.0,81.5,8.981,2023-02-14 22:51:18,,50.0,10.0,-8.199999999999989,4.0,1.0,-8.199999999999989,0.0,2023,2,14,22,2.08,235.0
99.0,58,2195.89,8.988,2,25.5,83.5,50.5285024,-84.8140748,236.0,20.5,73.5,8.988,2023-02-14 22:51:19,,50.0,10.0,-8.199999999999989,4.0,1.0,-8.199999999999989,0.0,2023,2,14,22,2.08,235.0
100.0,58,2204.8,8.983,2,25.0,79.0,50.5284135,-84.8140355,257.0,20.5,72.0,8.983,2023-02-14 22:51:20,,53.0,10.0,-8.399999999999977,4.0,1.0,-8.399999999999977,0.0,2023,2,14,22,2.08,235.0
100.0,58,2213.91,9.022,2,23.5,71.5,50.5283201,-84.8139903,205.0,20.5,72.0,9.022,2023-02-14 22:51:21,,55.0,10.0,-8.399999999999977,4.0,1.0,-8.399999999999977,0.0,2023,2,14,22,2.08,235.0
100.0,58,2223.21,9.074,2,22.5,64.5,50.5282257,-84.813944,179.0,21.0,71.5,9.074,2023-02-14 22:51:22,,57.0,10.0,-8.600000000000023,4.0,1.0,-8.600000000000023,0.0,2023,2,14,22,2.08,235.0
95.0,59,2232.4,9.056,2,21.0,58.5,50.5281316,-84.8138983,162.0,21.0,71.0,9.056,2023-02-14 22:51:23,,60.0,10.0,-8.800000000000011,4.0,1.0,-8.800000000000011,0.0,2023,2,14,22,2.08,235.0
92.0,59,2241.45,9.043,2,22.0,76.5,50.5280407,-84.8138529,154.0,20.0,67.0,9.043,2023-02-14 22:51:24,,62.0,10.0,-9.0,4.0,1.0,-9.0,0.0,2023,2,14,22,2.08,235.0
91.0,59,2250.44,9.038,2,21.0,73.0,50.52795,-84.8138075,152.0,19.0,64.0,9.038,2023-02-14 22:51:25,,58.0,10.0,-9.0,4.0,1.0,-9.0,0.0,2023,2,14,22,2.08,235.0
92.0,59,2259.45,8.978,2,22.0,75.5,50.5278589,-84.8137653,165.0,18.5,63.0,8.978,2023-02-14 22:51:26,,59.0,10.0,-9.199999999999989,4.0,1.0,-9.199999999999989,0.0,2023,2,14,22,2.08,235.0
92.0,59,2268.48,8.891,2,25.0,85.0,50.5277673,-84.8137253,176.0,18.0,63.5,8.891,2023-02-14 22:51:27,,59.0,10.0,-9.399999999999977,4.0,1.0,-9.399999999999977,0.0,2023,2,14,22,2.08,235.0
93.0,59,2277.38,8.99,2,23.5,80.0,50.5276769,-84.8136801,172.0,18.5,65.0,8.99,2023-02-14 22:51:28,,57.0,10.0,-9.600000000000023,4.0,1.0,-9.600000000000023,0.0,2023,2,14,22,2.08,235.0
94.0,59,2286.64,9.329,2,21.5,74.5,50.5275844,-84.8136314,163.0,19.0,66.0,9.329,2023-02-14 22:51:29,,52.0,10.0,-9.800000000000011,4.0,1.0,-9.800000000000011,0.0,2023,2,14,22,2.08,235.0
95.0,60,2296.14,9.532,2,20.0,69.0,50.527489,-84.8135801,151.0,19.0,67.5,9.532,2023-02-14 22:51:30,,47.0,10.0,-10.199999999999989,4.0,1.0,-10.199999999999989,0.0,2023,2,14,22,2.08,235.0
93.0,60,2305.6,9.389,2,19.0,65.0,50.5273955,-84.8135284,152.0,19.5,68.5,9.389,2023-02-14 22:51:31,,49.0,10.0,-10.399999999999977,4.0,1.0,-10.399999999999977,0.0,2023,2,14,22,2.08,235.0
58.0,60,2315.03,9.334,2,18.0,61.5,50.5273063,-84.8134648,124.0,19.5,68.5,9.334,2023-02-14 22:51:32,,51.0,10.0,-10.600000000000023,4.0,1.0,-10.600000000000023,-1.36,2023,2,14,22,2.08,235.0
61.0,60,2324.52,9.371,2,5.5,25.5,50.5272162,-84.8134041,97.0,17.5,65.0,9.371,2023-02-14 22:51:33,,43.0,10.0,-10.800000000000011,4.0,2.0,-10.800000000000011,-2.19,2023,2,14,22,2.08,235.0
97.0,60,2334.14,9.286,2,13.5,50.5,50.5271198,-84.813349,127.0,17.0,64.5,9.286,2023-02-14 22:51:34,,49.0,10.0,-11.0,4.0,2.0,-11.0,-2.19,2023,2,14,22,2.08,235.0
95.0,60,2343.71,9.433,2,18.0,61.0,50.5270243,-84.8132977,201.0,17.0,64.5,9.433,2023-02-14 22:51:35,,55.0,10.0,-11.199999999999989,4.0,2.0,-11.199999999999989,-2.13,2023,2,14,22,2.08,235.0
86.0,60,2353.29,9.58,2,17.0,51.5,50.5269291,-84.8132491,145.0,17.5,64.5,9.58,2023-02-14 22:51:36,,50.0,10.0,-11.399999999999977,4.0,2.0,-11.399999999999977,-2.05,2023,2,14,22,2.08,235.0
66.0,60,2363.04,9.638,2,16.0,43.5,50.5268315,-84.8131976,120.0,18.0,64.5,9.638,2023-02-14 22:51:37,,37.0,10.0,-11.800000000000011,4.0,3.0,-11.800000000000011,-1.98,2023,2,14,22,2.08,235.0
45.0,60,2372.54,9.415,2,16.5,46.5,50.526733,-84.8131554,94.0,18.5,66.5,9.415,2023-02-14 22:51:38,,24.0,10.0,-11.800000000000011,4.0,3.0,-11.800000000000011,-1.96,2023,2,14,22,2.08,235.0
24.0,60,2381.26,8.514,2,17.5,50.0,50.5266407,-84.8131289,69.0,18.5,68.5,8.514,2023-02-14 22:51:39,,11.0,10.0,-12.0,4.0,3.0,-12.0,-1.94,2023,2,14,22,2.08,235.0
3.0,60,2389.36,7.834,2,18.0,53.5,50.5265546,-84.8131199,0.0,19.0,70.0,7.834,2023-02-14 22:51:40,,15.0,10.0,-12.199999999999989,4.0,3.0,-12.199999999999989,-1.92,2023,2,14,22,2.08,235.0
0.0,60,2397.4,7.422,2,19.0,57.0,50.5264705,-84.8131076,0.0,19.5,72.0,7.422,2023-02-14 22:51:41,,23.0,10.0,-12.199999999999989,4.0,4.0,-12.199999999999989,-1.87,2023,2,14,22,2.08,235.0
0.0,60,2404.91,7.033,2,19.5,60.5,50.5263915,-84.8130861,0.0,19.5,74.0,7.033,2023-02-14 22:51:42,,30.0,10.0,-12.199999999999989,4.0,4.0,-12.199999999999989,-1.8,2023,2,14,22,2.08,235.0
24.0,61,2412.01,6.82,2,20.0,64.0,50.5263186,-84.8130588,25.0,20.0,76.0,6.82,2023-02-14 22:51:43,,37.0,10.0,-12.199999999999989,4.0,4.0,-12.199999999999989,-1.66,2023,2,14,22,2.08,235.0
84.0,61,2419.29,7.311,2,21.0,67.5,50.5262443,-84.8130283,145.0,20.5,77.5,7.311,2023-02-14 22:51:44,,45.0,10.0,-12.199999999999989,4.0,4.0,-12.199999999999989,-1.42,2023,2,14,22,2.08,235.0
86.0,61,2426.94,7.672,2,21.5,71.0,50.5261665,-84.8129917,314.0,21.0,79.5,7.672,2023-02-14 22:51:45,,48.0,10.0,-12.399999999999977,4.0,4.0,-12.399999999999977,-1.15,2023,2,14,22,2.08,235.0
87.0,61,2434.3,7.435,2,22.0,74.5,50.5260924,-84.812952,279.0,21.0,81.5,7.435,2023-02-14 22:51:46,,50.0,10.0,-12.399999999999977,4.0,4.0,-12.399999999999977,-0.39,2023,2,14,22,2.08,235.0
87.0,62,2441.34,6.864,2,23.0,78.0,50.5260235,-84.8129094,260.0,21.5,83.0,6.864,2023-02-14 22:51:47,,51.0,10.0,-12.399999999999977,4.0,4.0,-12.399999999999977,0.0,2023,2,14,22,2.08,235.0
87.0,62,2448.05,6.706,2,24.5,85.5,50.5259565,-84.8128705,240.0,21.5,83.5,6.706,2023-02-14 22:51:48,,58.0,10.0,-12.399999999999977,4.0,4.0,-12.399999999999977,0.0,2023,2,14,22,2.08,235.0
87.0,62,2454.86,6.894,2,23.0,81.5,50.5258879,-84.8128318,205.0,19.5,73.0,6.894,2023-02-14 22:51:49,,55.0,10.0,-12.399999999999977,4.0,4.0,-12.399999999999977,0.0,2023,2,14,22,2.08,235.0
87.0,62,2462.2,7.09,3,20.5,75.0,50.5258142,-84.8128011,208.0,18.0,65.0,7.09,2023-02-14 22:51:50,,56.0,10.0,-12.399999999999977,4.0,4.0,-12.399999999999977,0.0,2023,2,14,22,2.08,235.0
87.0,62,2469.73,7.26,3,23.0,81.0,50.52574,-84.8127648,233.0,21.5,74.5,7.26,2023-02-14 22:51:51,,58.0,10.0,-12.399999999999977,4.0,4.0,-12.399999999999977,0.0,2023,2,14,22,2.08,235.0
87.0,63,2477.62,7.55,3,25.0,86.5,50.5256603,-84.8127248,251.0,25.0,84.5,7.55,2023-02-14 22:51:52,,56.0,10.0,-12.199999999999989,4.0,4.0,-12.199999999999989,0.0,2023,2,14,22,2.08,235.0
86.0,63,2485.36,7.563,3,24.5,84.5,50.5255825,-84.8126808,251.0,24.0,84.0,7.563,2023-02-14 22:51:53,,53.0,10.0,-12.199999999999989,4.0,4.0,-12.199999999999989,0.0,2023,2,14,22,2.08,235.0
86.0,63,2493.33,7.552,3,23.5,81.0,50.5255052,-84.8126353,227.0,22.5,81.0,7.552,2023-02-14 22:51:54,,51.0,10.0,-12.199999999999989,4.0,4.0,-12.199999999999989,0.0,2023,2,14,22,2.08,235.0
88.0,63,2501.52,7.494,3,23.5,81.0,50.5254247,-84.8125912,223.0,22.0,80.5,7.494,2023-02-14 22:51:55,,48.0,10.0,-12.199999999999989,4.0,4.0,-12.199999999999989,0.0,2023,2,14,22,2.08,235.0
87.0,64,2509.07,7.332,3,25.5,86.0,50.5253471,-84.8125547,221.0,22.5,83.0,7.332,2023-02-14 22:51:56,,47.0,10.0,-12.0,4.0,4.0,-12.0,0.0,2023,2,14,22,2.08,235.0
86.0,64,2516.17,7.038,3,27.5,91.0,50.5252728,-84.8125182,237.0,23.5,85.5,7.038,2023-02-14 22:51:57,,51.0,10.0,-12.0,4.0,4.0,-12.0,0.0,2023,2,14,22,2.08,235.0
85.0,64,2522.91,6.558,3,26.5,88.5,50.5252053,-84.8124854,240.0,23.5,86.0,6.558,2023-02-14 22:51:58,,55.0,10.0,-11.800000000000011,4.0,4.0,-11.800000000000011,0.0,2023,2,14,22,2.08,235.0
84.0,64,2529.54,6.443,3,22.5,78.0,50.5251375,-84.8124551,229.0,24.0,83.5,6.443,2023-02-14 22:51:59,,51.0,10.0,-11.800000000000011,4.0,4.0,-11.800000000000011,0.0,2023,2,14,22,2.08,235.0
83.0,64,2536.35,6.386,3,18.5,67.0,50.5250686,-84.8124216,213.0,24.5,83.0,6.386,2023-02-14 22:52:00,,51.0,10.0,-11.600000000000023,4.0,4.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
81.0,65,2543.09,6.301,3,18.5,66.0,50.525002,-84.8123878,172.0,24.0,88.0,6.301,2023-02-14 22:52:01,,54.0,10.0,-11.399999999999977,4.0,4.0,-11.399999999999977,0.0,2023,2,14,22,2.08,235.0
81.0,65,2549.69,6.464,3,23.0,78.5,50.524939,-84.812346,161.0,23.5,82.5,6.464,2023-02-14 22:52:02,,58.0,10.0,-11.399999999999977,4.0,4.0,-11.399999999999977,0.0,2023,2,14,22,2.08,235.0
85.0,65,2556.73,6.866,3,27.5,90.5,50.5248693,-84.8123097,214.0,22.5,77.0,6.866,2023-02-14 22:52:03,,64.0,10.0,-11.199999999999989,4.0,4.0,-11.199999999999989,0.0,2023,2,14,22,2.08,235.0
87.0,65,2564.36,7.102,3,28.5,95.5,50.5247903,-84.8122732,346.0,24.0,83.5,7.102,2023-02-14 22:52:04,,60.0,10.0,-11.0,4.0,4.0,-11.0,0.96,2023,2,14,22,2.08,235.0
88.0,66,2571.68,7.044,3,27.0,95.5,50.5247176,-84.8122337,394.0,26.5,95.5,7.044,2023-02-14 22:52:05,,56.0,9.0,-11.0,4.0,4.0,-11.0,1.65,2023,2,14,22,2.08,235.0
91.0,66,2579.4,7.094,3,27.0,95.5,50.5246413,-84.8121848,415.0,28.0,96.0,7.094,2023-02-14 22:52:06,,55.0,9.0,-10.800000000000011,4.0,4.0,-10.800000000000011,1.77,2023,2,14,22,2.08,235.0
93.0,67,2587.79,7.611,3,26.5,96.0,50.5245591,-84.8121364,423.0,29.5,96.5,7.611,2023-02-14 22:52:07,,56.0,9.0,-10.800000000000011,5.0,4.0,-10.800000000000011,1.75,2023,2,14,22,2.08,235.0
95.0,67,2596.37,7.985,3,26.0,95.5,50.5244739,-84.8120968,427.0,29.5,97.0,7.985,2023-02-14 22:52:08,,54.0,9.0,-10.800000000000011,5.0,4.0,-10.800000000000011,1.65,2023,2,14,22,2.08,235.0
98.0,67,2605.48,8.455,3,25.0,93.5,50.5243804,-84.8120541,404.0,28.5,96.5,8.455,2023-02-14 22:52:09,,53.0,9.0,-10.800000000000011,5.0,4.0,-10.800000000000011,1.46,2023,2,14,22,2.08,235.0
98.0,68,2614.66,9.102,3,24.0,90.0,50.5242847,-84.812021,348.0,27.5,93.5,9.102,2023-02-14 22:52:10,,55.0,9.0,-10.800000000000011,5.0,4.0,-10.800000000000011,1.2,2023,2,14,22,2.08,235.0
99.0,68,2623.52,8.942,3,22.5,86.0,50.5241928,-84.8119905,304.0,26.0,91.0,8.942,2023-02-14 22:52:11,,56.0,9.0,-10.600000000000023,5.0,4.0,-10.600000000000023,0.42,2023,2,14,22,2.08,235.0
99.0,68,2631.46,8.203,3,21.5,82.5,50.5241103,-84.8119576,269.0,25.0,88.0,8.203,2023-02-14 22:52:12,,56.0,9.0,-10.600000000000023,5.0,4.0,-10.600000000000023,0.4,2023,2,14,22,2.08,235.0
90.0,68,2639.0,7.729,3,21.5,80.5,50.5240349,-84.8119274,252.0,24.0,82.5,7.729,2023-02-14 22:52:13,,56.0,9.0,-10.399999999999977,5.0,4.0,-10.399999999999977,0.62,2023,2,14,22,2.08,235.0
63.0,68,2646.24,7.381,3,,,50.5239623,-84.811888,247.0,,,7.381,2023-02-14 22:52:14,,,9.0,-10.199999999999989,5.0,4.0,-10.199999999999989,0.64,2023,2,14,22,2.08,235.0
37.0,68,2652.78,6.836,3,,,50.5238962,-84.8118496,243.0,,,6.836,2023-02-14 22:52:15,,,9.0,-10.0,5.0,4.0,-10.0,0.77,2023,2,14,22,2.08,235.0
10.0,68,2659.05,6.455,3,,,50.5238353,-84.8118193,238.0,,,6.455,2023-02-14 22:52:16,,,9.0,-9.800000000000011,5.0,4.0,-9.800000000000011,0.97,2023,2,14,22,2.08,235.0
0.0,68,2665.49,6.255,3,,,50.5237706,-84.8117846,0.0,,,6.255,2023-02-14 22:52:17,,,9.0,-9.800000000000011,5.0,4.0,-9.800000000000011,1.18,2023,2,14,22,2.08,235.0
0.0,68,2671.1,5.787,3,,,50.5237129,-84.8117605,0.0,,,5.787,2023-02-14 22:52:18,,,9.0,-9.600000000000023,6.0,4.0,-9.600000000000023,1.41,2023,2,14,22,2.08,235.0
0.0,68,2676.17,5.236,3,,,50.5236582,-84.8117455,0.0,,,5.236,2023-02-14 22:52:19,,,9.0,-9.600000000000023,6.0,4.0,-9.600000000000023,1.65,2023,2,14,22,2.08,235.0
0.0,68,2680.46,4.545,3,,,50.523612,-84.8117396,0.0,,,4.545,2023-02-14 22:52:20,,,9.0,-9.399999999999977,6.0,4.0,-9.399999999999977,1.87,2023,2,14,22,2.08,235.0
0.0,68,2682.65,2.446,3,,,50.5235816,-84.8117364,0.0,,,2.446,2023-02-14 22:52:21,,,9.0,-9.199999999999989,6.0,4.0,-9.199999999999989,2.08,2023,2,14,22,2.08,235.0
49.0,69,2683.82,6.514,2,29.5,92.0,50.5234723,-84.811563,291.0,25.5,94.5,6.514,2023-02-14 22:52:43,,52.0,9.0,-8.399999999999977,6.0,4.0,-8.399999999999977,0.0,2023,2,14,22,2.08,235.0
54.0,69,2687.47,4.384,2,27.5,87.0,50.5234421,-84.8115269,307.0,24.5,91.0,4.384,2023-02-14 22:52:44,,53.0,9.0,-8.399999999999977,6.0,4.0,-8.399999999999977,0.0,2023,2,14,22,2.08,235.0
62.0,69,2692.02,4.446,2,25.0,82.5,50.5234015,-84.8114896,319.0,23.0,87.5,4.446,2023-02-14 22:52:45,,54.0,9.0,-8.399999999999977,6.0,4.0,-8.399999999999977,0.0,2023,2,14,22,2.08,235.0
66.0,70,2696.72,4.645,2,23.0,77.5,50.5233561,-84.8114566,307.0,22.0,84.0,4.645,2023-02-14 22:52:46,,54.0,9.0,-8.199999999999989,6.0,4.0,-8.199999999999989,0.0,2023,2,14,22,2.08,235.0
68.0,70,2701.53,4.796,2,27.5,86.0,50.5233111,-84.8114264,287.0,19.5,76.5,4.796,2023-02-14 22:52:47,,55.0,9.0,-8.199999999999989,6.0,4.0,-8.199999999999989,0.0,2023,2,14,22,2.08,235.0
73.0,70,2706.46,4.931,2,32.5,95.0,50.5232644,-84.8113934,237.0,21.0,78.0,4.931,2023-02-14 22:52:48,,54.0,9.0,-8.199999999999989,6.0,4.0,-8.199999999999989,0.0,2023,2,14,22,2.08,235.0
74.0,70,2711.07,4.652,2,32.5,95.0,50.5232169,-84.8113722,244.0,28.5,93.5,4.652,2023-02-14 22:52:49,,55.0,9.0,-8.0,7.0,4.0,-8.0,0.29,2023,2,14,22,2.08,235.0
74.0,71,2715.04,4.151,2,31.0,95.0,50.5231762,-84.8113696,243.0,29.5,95.0,4.151,2023-02-14 22:52:50,,56.0,9.0,-8.0,7.0,4.0,-8.0,0.64,2023,2,14,22,2.08,235.0
61.0,71,2719.32,4.245,2,29.5,91.5,50.5231317,-84.8113755,228.0,27.5,90.0,4.245,2023-02-14 22:52:51,,56.0,9.0,-7.800000000000011,7.0,4.0,-7.800000000000011,0.94,2023,2,14,22,2.08,235.0
41.0,71,2723.6,4.266,2,29.5,91.0,50.5230849,-84.811369,207.0,26.0,85.5,4.266,2023-02-14 22:52:52,,56.0,9.0,-7.600000000000023,8.0,4.0,-7.600000000000023,1.3,2023,2,14,22,2.08,235.0
21.0,71,2727.46,3.965,2,30.5,91.0,50.5230474,-84.8113509,185.0,24.5,80.5,3.965,2023-02-14 22:52:53,,56.0,9.0,-7.399999999999977,8.0,4.0,-7.399999999999977,1.69,2023,2,14,22,2.08,235.0
2.0,71,2731.21,3.786,2,31.5,91.5,50.523012,-84.8113325,0.0,23.0,76.0,3.786,2023-02-14 22:52:54,,57.0,9.0,-7.399999999999977,8.0,4.0,-7.399999999999977,2.04,2023,2,14,22,2.08,235.0
0.0,71,2734.91,3.728,2,32.5,92.0,50.5229728,-84.8113144,0.0,22.0,71.5,3.728,2023-02-14 22:52:55,,58.0,9.0,-7.199999999999989,8.0,4.0,-7.199999999999989,2.34,2023,2,14,22,2.08,235.0
0.0,71,2738.58,3.73,2,33.5,92.5,50.522937,-84.8112903,0.0,20.5,66.5,3.73,2023-02-14 22:52:56,,59.0,9.0,-7.199999999999989,8.0,4.0,-7.199999999999989,2.56,2023,2,14,22,2.08,235.0
0.0,71,2742.73,4.084,2,34.5,93.0,50.5229025,-84.8112513,0.0,19.0,62.0,4.084,2023-02-14 22:52:57,,60.0,9.0,-7.199999999999989,8.0,4.0,-7.199999999999989,2.61,2023,2,14,22,2.08,235.0
0.0,71,2746.44,3.772,2,35.5,93.5,50.5228734,-84.8112177,0.0,17.5,57.5,3.772,2023-02-14 22:52:58,,62.0,9.0,-7.199999999999989,8.0,4.0,-7.199999999999989,2.48,2023,2,14,22,2.08,235.0
0.0,71,2748.65,2.625,2,36.5,94.0,50.5228525,-84.8112087,0.0,16.0,52.5,2.625,2023-02-14 22:52:59,,63.0,9.0,-7.199999999999989,8.0,4.0,-7.199999999999989,2.17,2023,2,14,22,2.08,235.0
0.0,71,2749.92,1.361,2,37.5,94.5,50.5228369,-84.8112059,0.0,14.5,48.0,1.361,2023-02-14 22:53:00,,64.0,9.0,-7.199999999999989,8.0,4.0,-7.199999999999989,1.74,2023,2,14,22,2.08,235.0
0.0,71,2749.92,0.0,2,38.5,95.0,50.5228278,-84.8112117,0.0,13.0,43.5,0.0,2023-02-14 22:53:01,,65.0,9.0,-7.199999999999989,8.0,4.0,-7.199999999999989,1.29,2023,2,14,22,2.08,235.0
0.0,71,2749.92,0.0,2,39.5,95.5,50.522822,-84.8112117,0.0,12.0,38.5,0.0,2023-02-14 22:53:02,,67.0,9.0,-7.199999999999989,8.0,4.0,-7.199999999999989,0.48,2023,2,14,22,2.08,235.0
0.0,71,2749.92,0.0,2,40.5,95.5,50.522822,-84.8112117,0.0,10.5,34.0,0.0,2023-02-14 22:53:03,,68.0,9.0,-7.199999999999989,8.0,4.0,-7.199999999999989,0.0,2023,2,14,22,2.08,235.0
0.0,71,2749.92,0.0,2,41.5,96.0,50.522822,-84.8112117,0.0,9.0,29.5,0.0,2023-02-14 22:53:04,,69.0,9.0,-7.199999999999989,8.0,4.0,-7.199999999999989,0.0,2023,2,14,22,2.08,235.0
0.0,71,2749.92,0.0,2,42.5,96.5,50.522822,-84.8112117,0.0,7.5,25.0,0.0,2023-02-14 22:53:05,,71.0,9.0,-7.199999999999989,8.0,4.0,-7.199999999999989,0.0,2023,2,14,22,2.08,235.0
24.0,71,2751.14,4.793,2,47.5,99.0,50.5227404,-84.8111999,20.0,0.5,1.5,4.793,2023-02-14 22:53:10,,77.0,9.0,-7.399999999999977,8.0,4.0,-7.399999999999977,0.0,2023,2,14,22,2.08,235.0
43.0,71,2754.97,4.334,2,36.0,94.5,50.5226997,-84.8111878,99.0,0.0,55.5,4.334,2023-02-14 22:53:11,,58.0,9.0,-7.399999999999977,8.0,4.0,-7.399999999999977,0.0,2023,2,14,22,2.08,235.0
57.0,71,2759.95,4.347,2,25.5,88.5,50.5226491,-84.8111596,166.0,3.5,99.5,4.347,2023-02-14 22:53:12,,52.0,9.0,-7.399999999999977,8.0,4.0,-7.399999999999977,0.0,2023,2,14,22,2.08,235.0
69.0,71,2764.67,4.639,2,24.0,84.0,50.5225989,-84.8111413,221.0,10.5,97.5,4.639,2023-02-14 22:53:13,,53.0,9.0,-7.600000000000023,8.0,4.0,-7.600000000000023,0.0,2023,2,14,22,2.08,235.0
77.0,72,2769.63,4.891,2,23.0,79.5,50.5225475,-84.8111232,236.0,18.0,96.0,4.891,2023-02-14 22:53:14,,55.0,9.0,-7.600000000000023,8.0,4.0,-7.600000000000023,0.0,2023,2,14,22,2.08,235.0
82.0,72,2775.15,5.389,3,21.5,75.0,50.5224903,-84.8111052,221.0,25.5,94.5,5.389,2023-02-14 22:53:15,,51.0,9.0,-7.800000000000011,8.0,4.0,-7.800000000000011,0.0,2023,2,14,22,2.08,235.0
76.0,72,2781.23,5.922,3,18.5,64.5,50.5224266,-84.811087,184.0,26.5,90.0,5.922,2023-02-14 22:53:16,,39.0,9.0,-8.0,8.0,4.0,-8.0,0.0,2023,2,14,22,2.08,235.0
58.0,72,2787.77,6.353,3,14.5,51.0,50.5223606,-84.8110588,72.0,25.0,84.5,6.353,2023-02-14 22:53:17,,26.0,9.0,-8.199999999999989,8.0,4.0,-8.199999999999989,0.0,2023,2,14,22,2.08,235.0
43.0,72,2794.9,6.933,3,10.5,37.5,50.5222906,-84.8110165,56.0,23.0,78.5,6.933,2023-02-14 22:53:18,,19.0,9.0,-8.199999999999989,8.0,4.0,-8.199999999999989,-1.09,2023,2,14,22,2.08,235.0
27.0,72,2802.27,7.246,3,6.5,24.0,50.5222175,-84.8109766,40.0,21.0,73.0,7.246,2023-02-14 22:53:19,,20.0,9.0,-8.399999999999977,8.0,5.0,-8.399999999999977,-2.06,2023,2,14,22,2.08,235.0
12.0,72,2809.25,7.063,3,2.5,10.5,50.5221499,-84.8109346,24.0,19.0,67.0,7.063,2023-02-14 22:53:20,,21.0,9.0,-8.600000000000023,8.0,5.0,-8.600000000000023,-2.2,2023,2,14,22,2.08,235.0
0.0,72,2815.54,6.492,3,2.5,10.5,50.5220876,-84.8109015,0.0,18.0,64.5,6.492,2023-02-14 22:53:21,,22.0,9.0,-8.600000000000023,8.0,5.0,-8.600000000000023,-2.23,2023,2,14,22,2.08,235.0
0.0,72,2821.53,6.087,3,7.5,27.5,50.5220256,-84.8108708,0.0,18.0,66.0,6.087,2023-02-14 22:53:22,,23.0,9.0,-8.800000000000011,8.0,5.0,-8.800000000000011,-2.12,2023,2,14,22,2.08,235.0
0.0,72,2826.73,5.41,3,12.5,44.0,50.5219754,-84.8108376,0.0,18.0,67.5,5.41,2023-02-14 22:53:23,,24.0,9.0,-8.800000000000011,8.0,6.0,-8.800000000000011,-1.94,2023,2,14,22,2.08,235.0
9.0,72,2832.01,5.354,3,17.0,61.0,50.5219241,-84.8108073,5.0,18.5,69.0,5.354,2023-02-14 22:53:24,,25.0,9.0,-9.0,8.0,6.0,-9.0,-1.75,2023,2,14,22,2.08,235.0
49.0,72,2837.6,5.563,3,22.0,78.0,50.5218701,-84.8107713,31.0,18.5,70.0,5.563,2023-02-14 22:53:25,,26.0,9.0,-9.0,8.0,6.0,-9.0,-1.59,2023,2,14,22,2.08,235.0
77.0,72,2843.47,5.74,3,25.0,87.5,50.5218149,-84.8107312,219.0,21.0,78.5,5.74,2023-02-14 22:53:26,,42.0,9.0,-9.199999999999989,8.0,6.0,-9.199999999999989,-1.51,2023,2,14,22,2.08,235.0
83.0,73,2849.73,6.123,3,26.5,88.5,50.5217566,-84.8106854,318.0,25.0,91.0,6.123,2023-02-14 22:53:27,,55.0,9.0,-9.399999999999977,8.0,6.0,-9.399999999999977,-1.52,2023,2,14,22,2.08,235.0
91.0,73,2856.53,6.646,3,25.5,91.5,50.5216915,-84.8106466,326.0,25.0,87.5,6.646,2023-02-14 22:53:28,,56.0,9.0,-9.800000000000011,8.0,6.0,-9.800000000000011,-1.67,2023,2,14,22,2.08,235.0
97.0,73,2864.12,7.36,3,25.0,90.5,50.5216169,-84.8106063,324.0,26.5,88.5,7.36,2023-02-14 22:53:29,,57.0,9.0,-10.0,8.0,6.0,-10.0,-2.01,2023,2,14,22,2.08,235.0
98.0,74,2873.3,8.661,3,24.5,89.0,50.521528,-84.8105487,286.0,28.0,89.5,8.661,2023-02-14 22:53:30,,67.0,9.0,-10.199999999999989,8.0,6.0,-10.199999999999989,-2.43,2023,2,14,22,2.08,235.0
97.0,74,2882.62,9.178,3,25.0,89.0,50.5214376,-84.8104905,290.0,29.0,90.5,9.178,2023-02-14 22:53:31,,63.0,9.0,-10.399999999999977,8.0,7.0,-10.399999999999977,-2.83,2023,2,14,22,2.08,235.0
96.0,74,2892.97,10.059,3,27.0,90.5,50.5213422,-84.8104122,306.0,28.5,91.0,10.059,2023-02-14 22:53:32,,55.0,9.0,-10.600000000000023,8.0,7.0,-10.600000000000023,-3.08,2023,2,14,22,2.08,235.0
