battery_soc,cadence,calories,distance,enhanced_speed,gps_accuracy,left_right_balance,position_lat,position_long,power,speed,timestamp,temperature,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,84,62,2179.32,6.525,2,48.0,50.5314713,-84.8154207,170,6.525,2023-05-25 14:09:31,17.0,18.0,62.5,18.0,70.0,17.799999999999955,8.0,7.0,17.799999999999955,0.0,2023,5,25,14,1.94,192.0
,83,62,2186.43,6.489,2,55.0,50.5315425,-84.8154597,152,6.489,2023-05-25 14:09:32,17.0,18.5,63.0,17.5,69.0,18.0,8.0,7.0,18.0,0.0,2023,5,25,14,1.94,192.0
,83,62,2193.53,6.418,2,52.0,50.5316101,-84.8155065,168,6.418,2023-05-25 14:09:33,17.0,19.0,66.5,18.5,71.5,18.0,8.0,7.0,18.0,0.0,2023,5,25,14,1.94,192.0
,82,62,2200.05,6.395,2,52.0,50.5316729,-84.8155451,194,6.395,2023-05-25 14:09:34,17.0,20.5,71.0,19.5,76.0,18.0,8.0,7.0,18.0,0.0,2023,5,25,14,1.94,192.0
,82,63,2206.41,6.372,2,54.0,50.5317366,-84.8155815,217,6.372,2023-05-25 14:09:35,17.0,22.0,76.0,21.0,81.0,17.799999999999955,8.0,7.0,17.799999999999955,0.0,2023,5,25,14,1.94,192.0
,82,63,2212.82,6.393,2,52.0,50.5318032,-84.8156037,238,6.393,2023-05-25 14:09:36,17.0,23.0,80.5,22.5,85.5,17.799999999999955,8.0,7.0,17.799999999999955,0.0,2023,5,25,14,1.94,192.0
,82,63,2219.3,6.422,2,55.0,50.531872,-84.815622,246,6.422,2023-05-25 14:09:37,17.0,24.5,85.5,24.0,90.5,18.0,8.0,7.0,18.0,0.0,2023,5,25,14,1.94,192.0
,83,63,2225.73,6.558,2,55.0,50.5319401,-84.8156472,225,6.558,2023-05-25 14:09:38,17.0,24.5,87.5,22.5,86.0,18.0,8.0,7.0,18.0,0.0,2023,5,25,14,1.94,192.0
,84,63,2232.41,6.608,2,55.0,50.532008,-84.8156743,214,6.608,2023-05-25 14:09:39,17.0,23.0,85.5,20.5,77.5,18.200000000000045,8.0,7.0,18.200000000000045,0.0,2023,5,25,14,1.94,192.0
,84,64,2239.08,6.636,2,55.0,50.5320731,-84.8157087,202,6.636,2023-05-25 14:09:40,17.0,22.0,81.0,21.5,78.5,18.0,8.0,7.0,18.0,0.0,2023,5,25,14,1.94,192.0
,85,64,2245.76,6.658,2,53.0,50.5321403,-84.8157451,179,6.658,2023-05-25 14:09:41,17.0,21.0,76.5,22.0,79.5,18.0,8.0,7.0,18.0,0.0,2023,5,25,14,1.94,192.0
,86,64,2252.47,6.687,2,53.0,50.5322106,-84.815774,180,6.687,2023-05-25 14:09:42,17.0,19.5,70.0,21.5,77.5,18.200000000000045,8.0,7.0,18.200000000000045,0.0,2023,5,25,14,1.94,192.0
,86,64,2259.37,6.685,2,53.0,50.532278,-84.8158089,181,6.685,2023-05-25 14:09:43,17.0,19.0,67.0,21.0,76.5,18.200000000000045,8.0,7.0,18.200000000000045,0.0,2023,5,25,14,1.94,192.0
,85,64,2266.06,6.702,2,54.0,50.532345,-84.8158452,155,6.702,2023-05-25 14:09:44,17.0,19.5,70.0,20.0,73.5,18.0,8.0,7.0,18.0,0.0,2023,5,25,14,1.94,192.0
,86,64,2272.9,6.722,2,53.0,50.532417,-84.8158748,155,6.722,2023-05-25 14:09:45,17.0,22.0,79.0,17.0,64.5,18.0,8.0,7.0,18.0,0.0,2023,5,25,14,1.94,192.0
,86,65,2279.59,6.734,2,49.0,50.5324826,-84.8159089,161,6.734,2023-05-25 14:09:46,17.0,18.0,67.5,17.0,64.5,18.0,8.0,7.0,18.0,0.0,2023,5,25,14,1.94,192.0
,86,65,2286.43,6.743,2,48.0,50.5325534,-84.8159384,137,6.743,2023-05-25 14:09:47,17.0,18.5,68.0,16.0,61.0,18.0,8.0,7.0,18.0,0.0,2023,5,25,14,1.94,192.0
,86,65,2293.31,6.752,2,47.0,50.5326227,-84.8159727,134,6.752,2023-05-25 14:09:48,17.0,17.0,63.0,17.0,63.0,18.0,8.0,7.0,18.0,0.0,2023,5,25,14,1.94,192.0
,86,65,2300.03,6.769,2,46.0,50.5326902,-84.8160087,121,6.769,2023-05-25 14:09:49,17.0,15.5,57.0,17.5,63.5,18.0,8.0,7.0,18.0,0.0,2023,5,25,14,1.94,192.0
,87,65,2306.94,6.792,2,47.0,50.532759,-84.8160454,111,6.792,2023-05-25 14:09:50,17.0,17.5,61.5,14.0,53.0,17.799999999999955,8.0,7.0,17.799999999999955,0.0,2023,5,25,14,1.94,192.0
,87,65,2313.96,6.912,2,47.0,50.532831,-84.816075,114,6.912,2023-05-25 14:09:51,17.0,18.0,63.5,15.0,57.0,17.799999999999955,8.0,7.0,17.799999999999955,0.0,2023,5,25,14,1.94,192.0
,87,65,2321.03,7.049,2,48.0,50.5329044,-84.8161095,119,7.049,2023-05-25 14:09:52,17.0,17.5,66.0,16.0,59.0,17.799999999999955,8.0,7.0,17.799999999999955,0.0,2023,5,25,14,1.94,192.0
,86,65,2328.21,7.146,2,47.0,50.5329768,-84.8161457,138,7.146,2023-05-25 14:09:53,17.0,16.5,62.5,16.0,57.5,17.600000000000023,8.0,7.0,17.600000000000023,0.0,2023,5,25,14,1.94,192.0
,83,66,2335.44,7.251,2,52.0,50.5330488,-84.8161817,130,7.251,2023-05-25 14:09:54,17.0,16.0,60.5,15.0,54.5,17.399999999999977,8.0,7.0,17.399999999999977,0.0,2023,5,25,14,1.94,192.0
,80,66,2342.84,7.373,2,58.0,50.5331219,-84.8162183,121,7.373,2023-05-25 14:09:55,17.0,18.0,70.5,15.0,54.0,17.200000000000045,8.0,7.0,17.200000000000045,0.0,2023,5,25,14,1.94,192.0
,80,66,2350.33,7.382,2,56.0,50.533198,-84.8162615,126,7.382,2023-05-25 14:09:56,17.0,20.5,77.0,18.5,69.0,16.799999999999955,8.0,7.0,16.799999999999955,0.0,2023,5,25,14,1.94,192.0
,81,66,2357.8,7.296,2,53.0,50.5332723,-84.8163003,132,7.296,2023-05-25 14:09:57,17.0,19.0,68.0,18.0,67.5,16.399999999999977,8.0,7.0,16.399999999999977,0.0,2023,5,25,14,1.94,192.0
,80,66,2365.0,7.16,2,55.0,50.5333444,-84.8163364,113,7.16,2023-05-25 14:09:58,18.0,17.0,62.0,16.0,61.0,16.399999999999977,8.0,7.0,16.399999999999977,0.0,2023,5,25,14,1.94,192.0
,65,66,2372.15,7.008,2,58.0,50.5334177,-84.8163661,106,7.008,2023-05-25 14:09:59,18.0,16.0,62.0,13.0,56.5,16.200000000000045,8.0,7.0,16.200000000000045,0.0,2023,5,25,14,1.94,192.0
,47,66,2379.31,7.12,2,60.0,50.5334874,-84.8164074,99,7.12,2023-05-25 14:10:00,18.0,17.5,66.0,9.5,59.5,16.200000000000045,8.0,7.0,16.200000000000045,0.0,2023,5,25,14,1.94,192.0
,30,66,2386.34,7.042,2,61.0,50.5335587,-84.8164458,92,7.042,2023-05-25 14:10:01,18.0,19.0,70.0,5.5,62.5,16.200000000000045,8.0,7.0,16.200000000000045,0.0,2023,5,25,14,1.94,192.0
,78,66,2393.5,7.071,2,63.0,50.533628,-84.8164821,82,7.071,2023-05-25 14:10:02,18.0,20.5,74.5,1.5,65.5,16.0,8.0,7.0,16.0,0.0,2023,5,25,14,1.94,192.0
,79,66,2400.79,7.123,2,54.0,50.5337001,-84.8165257,142,7.123,2023-05-25 14:10:03,18.0,19.5,70.5,9.5,68.5,16.0,8.0,7.0,16.0,0.0,2023,5,25,14,1.94,192.0
,79,67,2407.99,7.214,2,51.0,50.5337697,-84.8165714,148,7.214,2023-05-25 14:10:04,18.0,18.0,64.0,20.0,69.5,16.0,8.0,7.0,16.0,0.0,2023,5,25,14,1.94,192.0
,80,67,2415.33,7.33,2,55.0,50.5338447,-84.8166098,141,7.33,2023-05-25 14:10:05,18.0,17.5,64.0,18.5,67.5,15.799999999999955,8.0,7.0,15.799999999999955,0.0,2023,5,25,14,1.94,192.0
,82,67,2422.77,7.521,2,58.0,50.5339185,-84.8166461,141,7.521,2023-05-25 14:10:06,18.0,20.0,71.0,16.5,62.5,15.799999999999955,8.0,7.0,15.799999999999955,0.0,2023,5,25,14,1.94,192.0
,84,67,2430.51,7.69,2,54.0,50.533998,-84.8166755,202,7.69,2023-05-25 14:10:07,18.0,22.0,79.0,20.0,69.0,15.799999999999955,8.0,7.0,15.799999999999955,0.0,2023,5,25,14,1.94,192.0
,86,67,2438.59,8.036,2,51.0,50.5340835,-84.8167029,229,8.036,2023-05-25 14:10:08,18.0,23.5,84.5,24.5,81.0,15.799999999999955,8.0,7.0,15.799999999999955,0.0,2023,5,25,14,1.94,192.0
,89,68,2446.85,8.226,2,51.0,50.5341706,-84.8167304,233,8.226,2023-05-25 14:10:09,18.0,24.5,85.5,25.0,85.5,15.799999999999955,8.0,7.0,15.799999999999955,0.0,2023,5,25,14,1.94,192.0
,88,68,2455.24,8.494,2,51.0,50.5342568,-84.8167646,230,8.494,2023-05-25 14:10:10,18.0,25.0,86.0,25.0,90.0,15.600000000000023,8.0,7.0,15.600000000000023,0.0,2023,5,25,14,1.94,192.0
,87,68,2463.27,8.556,2,51.0,50.5343379,-84.8167987,211,8.556,2023-05-25 14:10:11,18.0,28.5,92.0,21.5,86.0,15.600000000000023,8.0,7.0,15.600000000000023,0.0,2023,5,25,14,1.94,192.0
,88,68,2472.11,8.343,2,50.0,50.5344279,-84.8168502,196,8.343,2023-05-25 14:10:12,18.0,25.0,82.5,20.0,81.0,15.399999999999977,8.0,7.0,15.399999999999977,0.0,2023,5,25,14,1.94,192.0
,88,68,2480.41,8.301,2,50.0,50.5345095,-84.8168991,176,8.301,2023-05-25 14:10:13,18.0,20.0,68.5,20.0,75.0,15.200000000000045,8.0,7.0,15.200000000000045,0.0,2023,5,25,14,1.94,192.0
,88,69,2488.57,8.377,2,50.0,50.5345898,-84.8169443,168,8.377,2023-05-25 14:10:14,18.0,21.0,72.0,18.0,66.5,15.200000000000045,8.0,7.0,15.200000000000045,0.0,2023,5,25,14,1.94,192.0
,88,69,2497.1,8.561,2,50.0,50.5346721,-84.816997,163,8.561,2023-05-25 14:10:15,18.0,20.5,73.5,21.5,76.0,15.0,8.0,7.0,15.0,0.0,2023,5,25,14,1.94,192.0
,88,69,2505.57,8.489,2,54.0,50.534754,-84.8170516,167,8.489,2023-05-25 14:10:16,18.0,26.0,80.5,21.5,78.5,15.0,8.0,7.0,15.0,0.0,2023,5,25,14,1.94,192.0
,88,69,2514.09,8.443,2,53.0,50.5348362,-84.8170994,176,8.443,2023-05-25 14:10:17,18.0,26.0,85.5,19.0,72.0,15.0,8.0,7.0,15.0,0.0,2023,5,25,14,1.94,192.0
,87,69,2522.26,8.558,2,50.0,50.5349185,-84.8171433,180,8.558,2023-05-25 14:10:18,18.0,22.0,84.5,17.0,64.5,14.799999999999955,8.0,7.0,14.799999999999955,0.0,2023,5,25,14,1.94,192.0
,81,69,2530.75,8.386,2,47.0,50.5350035,-84.8171829,182,8.386,2023-05-25 14:10:19,18.0,18.5,74.0,16.5,64.0,14.600000000000023,8.0,7.0,14.600000000000023,0.0,2023,5,25,14,1.94,192.0
,68,70,2539.18,8.474,2,45.0,50.535088,-84.8172325,175,8.474,2023-05-25 14:10:20,18.0,15.5,64.0,16.0,63.5,14.600000000000023,8.0,7.0,14.600000000000023,0.0,2023,5,25,14,1.94,192.0
,66,70,2547.46,8.427,2,49.0,50.5351694,-84.8172794,161,8.427,2023-05-25 14:10:21,18.0,21.0,76.0,19.5,62.0,14.600000000000023,8.0,7.0,14.600000000000023,0.0,2023,5,25,14,1.94,192.0
,70,70,2556.26,8.408,2,53.0,50.5352578,-84.8173267,172,8.408,2023-05-25 14:10:22,18.0,25.5,86.0,22.0,68.5,14.600000000000023,8.0,7.0,14.600000000000023,0.0,2023,5,25,14,1.94,192.0
,73,70,2564.67,8.259,2,54.0,50.5353415,-84.8173725,216,8.259,2023-05-25 14:10:23,18.0,28.5,92.0,24.5,81.0,14.600000000000023,8.0,7.0,14.600000000000023,0.0,2023,5,25,14,1.94,192.0
,74,70,2572.97,8.224,2,55.0,50.5354266,-84.8174109,231,8.224,2023-05-25 14:10:24,18.0,31.0,98.0,26.5,93.5,14.600000000000023,8.0,7.0,14.600000000000023,0.0,2023,5,25,14,1.94,192.0
,75,71,2581.46,8.513,2,54.0,50.5355126,-84.8174471,256,8.513,2023-05-25 14:10:25,18.0,30.0,96.0,27.0,95.0,14.799999999999955,8.0,7.0,14.799999999999955,0.0,2023,5,25,14,1.94,192.0
,76,71,2590.0,8.468,2,53.0,50.5355995,-84.8174907,267,8.468,2023-05-25 14:10:26,18.0,32.0,97.0,28.0,95.5,14.799999999999955,8.0,7.0,14.799999999999955,0.0,2023,5,25,14,1.94,192.0
,78,71,2598.63,8.789,2,53.0,50.5356861,-84.8175363,276,8.789,2023-05-25 14:10:27,18.0,34.5,99.0,29.5,96.0,14.799999999999955,8.0,7.0,14.799999999999955,0.0,2023,5,25,14,1.94,192.0
,80,71,2607.51,8.876,2,52.0,50.5357725,-84.8175887,279,8.876,2023-05-25 14:10:28,18.0,34.0,97.5,29.0,95.0,14.799999999999955,8.0,7.0,14.799999999999955,0.0,2023,5,25,14,1.94,192.0
,81,72,2616.7,9.211,2,51.0,50.5358618,-84.8176429,262,9.211,2023-05-25 14:10:29,18.0,33.0,96.5,24.5,86.0,14.600000000000023,8.0,7.0,14.600000000000023,0.0,2023,5,25,14,1.94,192.0
,81,72,2626.28,9.244,2,52.0,50.5359565,-84.8177046,265,9.244,2023-05-25 14:10:30,18.0,32.5,97.5,24.0,85.0,14.600000000000023,8.0,7.0,14.600000000000023,0.0,2023,5,25,14,1.94,192.0
,81,72,2635.25,8.796,2,54.0,50.5360387,-84.8177617,250,8.796,2023-05-25 14:10:31,18.0,30.5,94.0,23.5,83.5,14.399999999999977,8.0,7.0,14.399999999999977,0.0,2023,5,25,14,1.94,192.0
,80,72,2644.12,8.978,2,55.0,50.5361196,-84.8178304,226,8.978,2023-05-25 14:10:32,18.0,28.0,87.5,22.5,81.5,14.399999999999977,8.0,7.0,14.399999999999977,0.0,2023,5,25,14,1.94,192.0
,79,73,2653.52,9.075,2,53.0,50.5362085,-84.8178962,212,9.075,2023-05-25 14:10:33,18.0,25.0,81.0,21.5,79.5,14.399999999999977,8.0,7.0,14.399999999999977,0.0,2023,5,25,14,1.94,192.0
,79,73,2662.83,8.875,2,50.0,50.5362961,-84.817967,200,8.875,2023-05-25 14:10:34,18.0,22.0,74.5,20.5,77.5,14.200000000000045,8.0,7.0,14.200000000000045,0.0,2023,5,25,14,1.94,192.0
,82,73,2671.62,8.893,2,58.0,50.5363749,-84.8180322,216,8.893,2023-05-25 14:10:35,18.0,28.0,89.0,21.0,78.0,14.200000000000045,8.0,7.0,14.200000000000045,0.0,2023,5,25,14,1.94,192.0
,88,73,2680.46,9.145,2,54.0,50.5364561,-84.8181031,257,9.145,2023-05-25 14:10:36,18.0,29.5,91.5,22.0,81.0,14.200000000000045,8.0,7.0,14.200000000000045,-0.15,2023,5,25,14,1.94,192.0
,88,74,2689.47,8.938,2,51.0,50.5365374,-84.8181685,280,8.938,2023-05-25 14:10:37,18.0,26.5,85.5,23.0,85.0,14.0,8.0,7.0,14.0,-0.83,2023,5,25,14,1.94,192.0
,88,74,2698.67,8.988,2,46.0,50.53662,-84.8182397,278,8.988,2023-05-25 14:10:38,18.0,23.5,79.0,24.0,88.5,14.0,8.0,7.0,14.0,-0.82,2023,5,25,14,1.94,192.0
,87,74,2707.78,8.762,2,41.0,50.5366982,-84.8183193,249,8.762,2023-05-25 14:10:39,18.0,21.0,73.0,25.0,92.5,14.0,8.0,7.0,14.0,-0.75,2023,5,25,14,1.94,192.0
,86,74,2716.75,8.349,2,48.0,50.5367758,-84.8184015,215,8.349,2023-05-25 14:10:40,18.0,18.5,66.5,25.0,93.0,14.0,8.0,7.0,14.0,-0.56,2023,5,25,14,1.94,192.0
,85,74,2725.28,8.171,2,50.0,50.5368461,-84.8184833,136,8.171,2023-05-25 14:10:41,18.0,18.5,65.5,20.5,79.0,13.799999999999955,8.0,7.0,13.799999999999955,0.0,2023,5,25,14,1.94,192.0
,83,75,2733.31,7.977,2,50.0,50.5369112,-84.8185586,138,7.977,2023-05-25 14:10:42,18.0,19.0,66.5,17.0,66.0,13.799999999999955,8.0,7.0,13.799999999999955,0.0,2023,5,25,14,1.94,192.0
,72,75,2741.29,7.781,2,51.0,50.5369785,-84.8186315,123,7.781,2023-05-25 14:10:43,18.0,18.0,66.0,19.0,68.0,14.0,8.0,7.0,14.0,0.0,2023,5,25,14,1.94,192.0
,47,75,2749.16,7.741,2,52.0,50.5370431,-84.8186972,87,7.741,2023-05-25 14:10:44,18.0,18.5,68.0,18.0,69.5,14.0,8.0,7.0,14.0,0.0,2023,5,25,14,1.94,192.0
,22,75,2756.6,7.514,2,55.0,50.5371099,-84.8187604,51,7.514,2023-05-25 14:10:45,18.0,19.0,70.0,16.5,71.0,14.0,8.0,7.0,14.0,0.0,2023,5,25,14,1.94,192.0
,0,75,2763.88,7.021,2,59.0,50.537168,-84.8188315,0,7.021,2023-05-25 14:10:46,18.0,20.0,72.5,15.5,72.5,14.0,8.0,7.0,14.0,0.0,2023,5,25,14,1.94,192.0
,0,75,2770.79,6.884,2,62.0,50.5372263,-84.8188975,0,6.884,2023-05-25 14:10:47,18.0,20.5,74.5,14.0,74.0,14.200000000000045,8.0,7.0,14.200000000000045,0.0,2023,5,25,14,1.94,192.0
,0,75,2777.4,6.714,2,66.0,50.5372749,-84.8189611,0,6.714,2023-05-25 14:10:48,18.0,21.0,76.5,13.0,75.5,14.200000000000045,8.0,7.0,14.200000000000045,0.0,2023,5,25,14,1.94,192.0
,0,75,2784.07,6.636,2,69.0,50.5373273,-84.8190318,0,6.636,2023-05-25 14:10:49,18.0,21.5,79.0,11.5,77.0,14.200000000000045,8.0,7.0,14.200000000000045,0.0,2023,5,25,14,1.94,192.0
,0,75,2790.08,6.234,2,73.0,50.5373712,-84.8190972,0,6.234,2023-05-25 14:10:50,18.0,22.5,81.0,10.5,78.5,14.399999999999977,8.0,7.0,14.399999999999977,0.0,2023,5,25,14,1.94,192.0
,0,75,2795.68,5.634,2,76.0,50.5374086,-84.8191608,0,5.634,2023-05-25 14:10:51,18.0,23.0,83.0,9.0,80.0,14.399999999999977,8.0,7.0,14.399999999999977,0.0,2023,5,25,14,1.94,192.0
,0,75,2800.01,4.645,2,80.0,50.5374379,-84.8192034,0,4.645,2023-05-25 14:10:52,18.0,23.5,85.5,7.5,81.5,14.399999999999977,8.0,7.0,14.399999999999977,0.0,2023,5,25,14,1.94,192.0
,0,75,2802.92,3.242,2,83.0,50.5374656,-84.8192195,0,3.242,2023-05-25 14:10:53,18.0,24.5,87.5,6.5,83.0,14.600000000000023,8.0,7.0,14.600000000000023,0.0,2023,5,25,14,1.94,192.0
,0,75,2805.43,2.076,2,86.0,50.5374929,-84.8192286,0,2.076,2023-05-25 14:10:54,18.0,25.0,89.5,5.0,84.5,14.600000000000023,8.0,7.0,14.600000000000023,0.0,2023,5,25,14,1.94,192.0
,0,75,2806.78,1.289,2,90.0,50.5375062,-84.8192376,0,1.289,2023-05-25 14:10:55,18.0,25.5,92.0,4.0,86.0,14.799999999999955,8.0,7.0,14.799999999999955,0.0,2023,5,25,14,1.94,192.0
,0,75,2808.57,2.38,2,93.0,50.5375189,-84.8192538,0,2.38,2023-05-25 14:10:56,18.0,26.0,94.0,2.5,87.5,14.799999999999955,8.0,7.0,14.799999999999955,0.22,2023,5,25,14,1.94,192.0
,13,75,2811.89,3.683,2,97.0,50.5375428,-84.8192926,4,3.683,2023-05-25 14:10:57,18.0,27.0,96.0,1.5,89.0,14.799999999999955,8.0,7.0,14.799999999999955,1.32,2023,5,25,14,1.94,192.0
,33,75,2816.89,5.603,2,96.0,50.5375703,-84.8193524,41,5.603,2023-05-25 14:10:58,18.0,27.5,98.5,0.0,90.5,14.799999999999955,8.0,7.0,14.799999999999955,1.69,2023,5,25,14,1.94,192.0
,61,75,2822.8,6.005,2,69.0,50.537601,-84.8194297,387,6.005,2023-05-25 14:10:59,18.0,31.0,99.0,13.5,92.0,14.600000000000023,8.0,7.0,14.600000000000023,1.54,2023,5,25,14,1.94,192.0
,89,76,2828.96,6.139,2,42.0,50.5376363,-84.8195047,474,6.139,2023-05-25 14:11:00,18.0,24.5,85.5,22.5,94.5,14.600000000000023,8.0,7.0,14.600000000000023,0.0,2023,5,25,14,1.94,192.0
,87,76,2835.09,5.789,2,38.0,50.5376729,-84.8195779,349,5.789,2023-05-25 14:11:01,18.0,18.5,73.5,25.5,94.5,14.600000000000023,8.0,7.0,14.600000000000023,0.0,2023,5,25,14,1.94,192.0
,85,76,2841.72,6.499,2,47.0,50.5377233,-84.8196437,232,6.499,2023-05-25 14:11:02,17.0,20.5,74.5,25.0,89.0,14.399999999999977,8.0,7.0,14.399999999999977,-0.14,2023,5,25,14,1.94,192.0
,84,76,2848.72,6.752,2,49.0,50.5377781,-84.8197147,185,6.752,2023-05-25 14:11:03,17.0,22.5,75.0,24.5,83.5,14.200000000000045,8.0,8.0,14.200000000000045,-0.89,2023,5,25,14,1.94,192.0
,80,77,2855.88,6.753,2,51.0,50.5378292,-84.8197945,190,6.753,2023-05-25 14:11:04,17.0,25.5,86.5,22.0,79.5,14.0,8.0,8.0,14.0,-1.4,2023,5,25,14,1.94,192.0
,81,77,2862.97,6.77,2,54.0,50.5378757,-84.8198763,243,6.77,2023-05-25 14:11:05,17.0,27.5,96.5,21.5,80.5,13.799999999999955,8.0,8.0,13.799999999999955,-1.6,2023,5,25,14,1.94,192.0
,81,77,2869.94,6.804,2,54.0,50.5379246,-84.8199511,262,6.804,2023-05-25 14:11:06,17.0,27.5,94.5,24.0,87.5,14.0,8.0,8.0,14.0,-1.7,2023,5,25,14,1.94,192.0
,82,77,2876.75,6.91,2,52.0,50.5379708,-84.8200303,273,6.91,2023-05-25 14:11:07,17.0,27.5,93.0,27.0,94.5,14.200000000000045,8.0,8.0,14.200000000000045,-1.29,2023,5,25,14,1.94,192.0
,82,78,2883.89,7.012,2,49.0,50.5380166,-84.8201127,263,7.012,2023-05-25 14:11:08,17.0,21.5,83.0,28.5,95.0,14.399999999999977,8.0,8.0,14.399999999999977,0.0,2023,5,25,14,1.94,192.0
,83,78,2891.36,7.194,2,48.0,50.5380692,-84.8201948,216,7.194,2023-05-25 14:11:09,17.0,21.0,81.0,26.0,91.0,14.600000000000023,8.0,8.0,14.600000000000023,-0.01,2023,5,25,14,1.94,192.0
,85,78,2898.97,7.242,2,50.0,50.5381238,-84.8202696,192,7.242,2023-05-25 14:11:10,17.0,22.0,80.0,22.5,86.0,14.600000000000023,8.0,8.0,14.600000000000023,0.05,2023,5,25,14,1.94,192.0
,86,78,2906.7,7.477,2,60.0,50.5381819,-84.8203565,167,7.477,2023-05-25 14:11:11,17.0,22.5,76.0,21.5,82.0,14.399999999999977,9.0,8.0,14.399999999999977,0.59,2023,5,25,14,1.94,192.0
,84,78,2914.45,7.413,2,72.0,50.5382375,-84.8204404,163,7.413,2023-05-25 14:11:12,17.0,25.0,93.0,16.0,66.0,14.399999999999977,9.0,8.0,14.399999999999977,0.71,2023,5,25,14,1.94,192.0
,83,79,2922.03,7.394,2,51.0,50.5382887,-84.8205225,162,7.394,2023-05-25 14:11:13,17.0,20.5,83.5,23.0,84.5,14.200000000000045,9.0,8.0,14.200000000000045,0.0,2023,5,25,14,1.94,192.0
,82,79,2929.49,7.485,2,51.0,50.5383419,-84.8206038,178,7.485,2023-05-25 14:11:14,17.0,19.5,79.5,24.5,87.5,14.0,9.0,8.0,14.0,0.02,2023,5,25,14,1.94,192.0
,83,79,2937.07,7.534,2,51.0,50.538393,-84.8206926,184,7.534,2023-05-25 14:11:15,17.0,20.5,80.0,22.0,81.0,14.0,9.0,9.0,14.0,-0.01,2023,5,25,14,1.94,192.0
,83,79,2944.62,7.52,2,50.0,50.5384421,-84.8207751,184,7.52,2023-05-25 14:11:16,17.0,21.0,80.0,20.0,75.5,13.799999999999955,9.0,9.0,13.799999999999955,-0.59,2023,5,25,14,1.94,192.0
,83,79,2952.32,7.532,2,50.0,50.5384925,-84.8208645,184,7.532,2023-05-25 14:11:17,17.0,21.0,80.0,19.5,74.0,13.600000000000023,9.0,9.0,13.600000000000023,-0.99,2023,5,25,14,1.94,192.0
,83,79,2959.83,7.471,2,52.0,50.5385445,-84.8209465,183,7.471,2023-05-25 14:11:18,17.0,21.5,80.5,18.5,72.0,13.399999999999977,9.0,9.0,13.399999999999977,-1.3,2023,5,25,14,1.94,192.0
,82,80,2967.57,7.335,2,54.0,50.5386012,-84.8210315,180,7.335,2023-05-25 14:11:19,17.0,21.0,79.0,20.5,76.0,13.399999999999977,9.0,9.0,13.399999999999977,-1.43,2023,5,25,14,1.94,192.0
,82,80,2974.89,7.195,2,55.0,50.5386564,-84.8211073,179,7.195,2023-05-25 14:11:20,17.0,21.5,79.0,21.0,78.0,13.600000000000023,9.0,9.0,13.600000000000023,-1.39,2023,5,25,14,1.94,192.0
,81,80,2982.11,7.259,2,55.0,50.5387038,-84.8211867,187,7.259,2023-05-25 14:11:21,17.0,22.5,82.5,18.5,73.5,13.600000000000023,9.0,9.0,13.600000000000023,-1.02,2023,5,25,14,1.94,192.0
,81,80,2989.41,7.275,2,56.0,50.5387529,-84.8212688,194,7.275,2023-05-25 14:11:22,17.0,22.5,81.5,20.0,78.5,13.799999999999955,9.0,9.0,13.799999999999955,0.0,2023,5,25,14,1.94,192.0
,80,80,2996.62,7.267,2,52.0,50.538799,-84.8213569,205,7.267,2023-05-25 14:11:23,17.0,22.5,80.0,21.0,84.5,14.0,9.0,9.0,14.0,0.0,2023,5,25,14,1.94,192.0
,80,81,3003.94,7.347,2,49.0,50.5388448,-84.8214414,195,7.347,2023-05-25 14:11:24,17.0,24.0,83.5,23.0,88.0,14.0,9.0,9.0,14.0,0.0,2023,5,25,14,1.94,192.0
,81,81,3010.99,7.343,2,49.0,50.5388894,-84.8215217,181,7.343,2023-05-25 14:11:25,17.0,25.0,87.5,25.5,88.5,14.0,9.0,9.0,14.0,0.11,2023,5,25,14,1.94,192.0
,80,81,3018.54,7.32,2,51.0,50.5389357,-84.8216119,164,7.32,2023-05-25 14:11:26,17.0,17.5,67.5,25.5,88.5,14.0,9.0,9.0,14.0,0.51,2023,5,25,14,1.94,192.0
,79,81,3026.02,7.309,2,53.0,50.538985,-84.8216967,137,7.309,2023-05-25 14:11:27,17.0,18.0,68.0,17.0,68.0,13.799999999999955,9.0,9.0,13.799999999999955,0.0,2023,5,25,14,1.94,192.0
,78,81,3033.13,7.242,2,53.0,50.5390279,-84.8217851,135,7.242,2023-05-25 14:11:28,17.0,18.5,70.0,15.0,62.5,13.600000000000023,9.0,9.0,13.600000000000023,0.0,2023,5,25,14,1.94,192.0
,76,81,3039.65,6.815,2,50.0,50.539062,-84.8218624,140,6.815,2023-05-25 14:11:29,17.0,19.0,71.5,16.5,64.5,13.600000000000023,9.0,9.0,13.600000000000023,0.0,2023,5,25,14,1.94,192.0
,55,81,3046.12,6.46,2,50.0,50.5391043,-84.8219423,125,6.46,2023-05-25 14:11:30,17.0,19.0,73.5,17.5,63.5,13.600000000000023,9.0,9.0,13.600000000000023,0.0,2023,5,25,14,1.94,192.0
