heart_rate,timestamp,altitude,ascent,battery_soc,cadence,calories,descent,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,year,month,day,hour,wind_speed,wind_direction
108,2022-10-29 18:00:30,30.399999999999977,15.0,,10.0,78.0,19.0,2913.45,30.399999999999977,6.949,2.0,0.0,22.5,47.0,67.5,50.535678,-84.8442293,83.0,12.5,46.0,6.949,16.0,2022,10,29,18,4.74,205.0
110,2022-10-29 18:00:31,30.600000000000023,15.0,,0.0,78.0,19.0,2919.76,30.600000000000023,5.845,2.0,0.0,24.0,47.0,70.5,50.5357448,-84.8442384,0.0,11.5,42.0,5.845,16.0,2022,10,29,18,4.74,205.0
108,2022-10-29 18:00:32,30.600000000000023,15.0,,0.0,78.0,19.0,2924.81,30.600000000000023,4.397,2.0,0.0,25.5,48.0,73.0,50.5357983,-84.8442475,0.0,10.5,38.0,4.397,16.0,2022,10,29,18,4.74,205.0
109,2022-10-29 18:00:33,30.799999999999955,15.0,,0.0,78.0,19.0,2928.57,30.799999999999955,3.055,2.0,0.0,27.5,48.0,76.0,50.5358382,-84.8442527,0.0,9.0,34.0,3.055,16.0,2022,10,29,18,4.74,205.0
108,2022-10-29 18:00:34,30.799999999999955,15.0,,0.0,78.0,19.0,2931.15,30.799999999999955,1.958,2.0,0.0,29.0,48.0,78.5,50.5358661,-84.8442566,0.0,8.0,30.0,1.958,16.0,2022,10,29,18,4.74,205.0
108,2022-10-29 18:00:35,31.0,15.0,,0.0,78.0,19.0,2932.9,31.0,1.462,2.0,0.0,30.5,49.0,81.5,50.535885,-84.8442579,0.0,7.0,26.0,1.462,16.0,2022,10,29,18,4.74,205.0
108,2022-10-29 18:00:36,31.0,15.0,,0.0,78.0,19.0,2934.09,31.0,1.134,2.0,0.0,32.0,49.0,84.0,50.5358967,-84.8442527,0.0,6.0,21.5,1.134,16.0,2022,10,29,18,4.74,205.0
107,2022-10-29 18:00:37,31.0,15.0,,0.0,78.0,19.0,2934.67,31.0,0.456,2.0,0.0,34.0,50.0,86.5,50.5359038,-84.8442488,0.0,5.0,17.5,0.456,16.0,2022,10,29,18,4.74,205.0
106,2022-10-29 18:00:39,31.0,15.0,,0.0,78.0,19.0,2935.51,31.0,1.896,2.0,0.0,37.0,50.0,92.0,50.5359192,-84.8442145,0.0,2.5,9.5,1.896,16.0,2022,10,29,18,4.74,205.0
105,2022-10-29 18:00:40,31.0,15.0,,7.0,78.0,19.0,2938.33,31.0,3.187,2.0,0.0,38.5,51.0,95.0,50.5359366,-84.8441822,8.0,1.5,5.5,3.187,16.0,2022,10,29,18,4.74,205.0
106,2022-10-29 18:00:41,31.0,15.0,,27.0,79.0,19.0,2942.15,31.0,4.032,2.0,0.0,40.5,51.0,97.5,50.5359699,-84.8441497,69.0,0.5,1.5,4.032,16.0,2022,10,29,18,4.74,205.0
106,2022-10-29 18:00:42,31.0,15.0,,45.0,79.0,19.0,2946.73,31.0,4.512,2.0,0.0,34.5,52.0,97.5,50.5360166,-84.8441344,152.0,9.5,37.0,4.512,16.0,2022,10,29,18,4.74,205.0
107,2022-10-29 18:00:43,30.799999999999955,15.0,,56.0,79.0,19.0,2951.97,30.799999999999955,5.398,2.0,0.0,28.5,52.0,96.0,50.5360723,-84.8441344,221.0,21.5,79.5,5.398,16.0,2022,10,29,18,4.74,205.0
107,2022-10-29 18:00:44,30.799999999999955,15.0,,60.0,79.0,19.0,2958.15,30.799999999999955,6.371,2.0,0.0,30.0,50.0,96.0,50.5361394,-84.8441372,266.0,27.5,92.5,6.371,16.0,2022,10,29,18,4.74,205.0
108,2022-10-29 18:00:45,30.799999999999955,15.0,,65.0,80.0,19.0,2966.21,30.799999999999955,6.763,2.0,0.0,30.0,51.0,97.0,50.5362266,-84.8441514,310.0,25.5,90.5,6.763,16.0,2022,10,29,18,4.74,205.0
109,2022-10-29 18:00:46,30.799999999999955,15.0,,73.0,80.0,19.0,2973.83,30.799999999999955,7.453,2.0,0.0,29.5,51.0,98.5,50.5363075,-84.8441656,366.0,24.0,89.0,7.453,16.0,2022,10,29,18,4.74,205.0
111,2022-10-29 18:00:47,30.600000000000023,15.0,,80.0,81.0,19.0,2981.82,30.600000000000023,7.939,2.0,0.0,29.5,54.0,99.5,50.5363928,-84.8441746,393.0,22.5,87.5,7.939,16.0,2022,10,29,18,4.74,205.0
113,2022-10-29 18:00:48,30.600000000000023,15.0,,84.0,81.0,19.0,2989.93,30.600000000000023,8.021,2.0,0.0,31.5,53.0,100.0,50.5364792,-84.8441835,419.0,26.5,90.5,8.021,16.0,2022,10,29,18,4.74,205.0
113,2022-10-29 18:00:49,30.600000000000023,15.0,,89.0,81.0,19.0,2998.78,30.600000000000023,8.411,2.0,0.0,35.5,50.0,99.5,50.5365733,-84.8441927,401.0,37.5,100.0,8.411,16.0,2022,10,29,18,4.74,205.0
114,2022-10-29 18:00:50,30.600000000000023,15.0,,91.0,82.0,19.0,3007.72,30.600000000000023,8.669,2.0,0.0,32.5,51.0,99.0,50.5366692,-84.844202,363.0,37.5,100.0,8.669,16.0,2022,10,29,18,4.74,205.0
113,2022-10-29 18:00:51,30.399999999999977,15.0,,93.0,82.0,19.0,3016.6,30.399999999999977,8.655,2.0,0.0,32.0,53.0,99.0,50.5367641,-84.844215,340.0,35.0,97.5,8.655,16.0,2022,10,29,18,4.74,205.0
112,2022-10-29 18:00:52,30.399999999999977,15.0,,95.0,82.0,19.0,3025.62,30.399999999999977,8.722,2.0,0.0,32.0,54.0,99.0,50.536862,-84.8442293,327.0,32.0,94.5,8.722,16.0,2022,10,29,18,4.74,205.0
116,2022-10-29 18:00:53,30.200000000000045,15.0,,96.0,83.0,19.0,3034.6,30.200000000000045,8.767,2.0,0.0,32.0,55.0,98.0,50.5369571,-84.8442422,318.0,30.5,92.5,8.767,16.0,2022,10,29,18,4.74,205.0
116,2022-10-29 18:00:54,30.200000000000045,15.0,,96.0,83.0,19.0,3043.67,30.200000000000045,8.818,2.0,0.0,31.5,56.0,96.0,50.5370527,-84.8442604,315.0,31.0,92.0,8.818,16.0,2022,10,29,18,4.74,205.0
116,2022-10-29 18:00:55,30.200000000000045,15.0,,96.0,83.0,19.0,3052.75,30.200000000000045,8.78,2.0,0.0,29.0,57.0,90.5,50.5371495,-84.8442789,312.0,28.5,87.5,8.78,16.0,2022,10,29,18,4.74,205.0
116,2022-10-29 18:00:56,30.399999999999977,15.0,,96.0,84.0,19.0,3061.65,30.399999999999977,8.741,2.0,0.0,26.0,56.0,85.0,50.5372445,-84.8442969,296.0,26.0,83.0,8.741,16.0,2022,10,29,18,4.74,205.0
115,2022-10-29 18:00:57,30.399999999999977,15.0,,96.0,84.0,19.0,3070.36,30.399999999999977,8.647,2.0,0.0,23.5,55.0,79.5,50.5373381,-84.8443113,285.0,24.0,78.5,8.647,16.0,2022,10,29,18,4.74,205.0
114,2022-10-29 18:00:58,30.399999999999977,15.0,,95.0,84.0,19.0,3078.92,30.399999999999977,8.516,2.0,0.0,22.0,54.0,75.0,50.5374294,-84.8443204,266.0,22.0,73.5,8.516,16.0,2022,10,29,18,4.74,205.0
114,2022-10-29 18:00:59,30.399999999999977,15.0,,94.0,84.0,19.0,3087.5,30.399999999999977,8.456,2.0,0.0,21.5,54.0,72.0,50.5375195,-84.8443332,248.0,20.0,68.5,8.456,16.0,2022,10,29,18,4.74,205.0
112,2022-10-29 18:01:00,30.399999999999977,15.0,,93.0,84.0,19.0,3095.85,30.399999999999977,8.425,2.0,0.0,21.5,56.0,69.0,50.5376089,-84.8443474,181.0,18.5,63.5,8.425,16.0,2022,10,29,18,4.74,205.0
113,2022-10-29 18:01:01,30.600000000000023,15.0,,92.0,85.0,19.0,3104.24,30.600000000000023,8.32,2.0,0.0,21.0,57.0,66.0,50.5376999,-84.8443602,144.0,17.0,58.5,8.32,16.0,2022,10,29,18,4.74,205.0
112,2022-10-29 18:01:02,30.600000000000023,15.0,,82.0,85.0,19.0,3112.81,30.600000000000023,8.067,2.0,0.0,17.5,50.0,58.0,50.537792,-84.844375,92.0,16.0,55.0,8.067,16.0,2022,10,29,18,4.74,205.0
111,2022-10-29 18:01:03,30.799999999999955,15.0,,60.0,85.0,19.0,3120.7,30.799999999999955,7.788,2.0,0.0,10.5,36.0,43.5,50.5378759,-84.8443841,65.0,16.5,53.5,7.788,16.0,2022,10,29,18,4.74,205.0
111,2022-10-29 18:01:04,31.0,15.0,,37.0,85.0,19.0,3128.12,31.0,7.482,2.0,0.0,10.0,25.0,41.0,50.5379555,-84.8443931,41.0,15.0,48.5,7.482,16.0,2022,10,29,18,4.74,205.0
112,2022-10-29 18:01:05,31.0,15.0,,14.0,85.0,19.0,3135.41,31.0,7.191,2.0,0.0,9.5,26.0,38.5,50.5380331,-84.8444062,16.0,13.5,43.5,7.191,16.0,2022,10,29,18,4.74,205.0
112,2022-10-29 18:01:06,31.0,15.0,,0.0,85.0,19.0,3142.41,31.0,7.013,2.0,0.0,8.5,26.0,35.5,50.5381085,-84.8444166,0.0,12.0,39.0,7.013,16.0,2022,10,29,18,4.74,205.0
112,2022-10-29 18:01:07,31.200000000000045,15.0,,0.0,85.0,19.0,3149.03,31.200000000000045,6.608,2.0,0.0,8.0,27.0,33.0,50.5381797,-84.8444166,0.0,10.5,34.0,6.608,16.0,2022,10,29,18,4.74,205.0
111,2022-10-29 18:01:08,31.200000000000045,15.0,,0.0,85.0,19.0,3155.38,31.200000000000045,6.132,2.0,0.0,7.5,27.0,30.5,50.5382462,-84.8444205,0.0,9.0,29.5,6.132,16.0,2022,10,29,18,4.74,205.0
111,2022-10-29 18:01:09,31.200000000000045,15.0,,0.0,85.0,19.0,3161.26,31.200000000000045,5.797,2.0,0.0,7.0,28.0,28.0,50.5383078,-84.8444296,0.0,7.5,24.5,5.797,16.0,2022,10,29,18,4.74,205.0
112,2022-10-29 18:01:10,31.200000000000045,15.0,,0.0,85.0,19.0,3166.92,31.200000000000045,5.53,2.0,0.0,6.5,29.0,25.0,50.5383687,-84.8444387,0.0,6.0,19.5,5.53,16.0,2022,10,29,18,4.74,205.0
112,2022-10-29 18:01:11,31.200000000000045,15.0,,0.0,85.0,19.0,3172.7,31.200000000000045,5.546,2.0,0.0,6.0,29.0,22.5,50.5384323,-84.8444517,0.0,4.5,15.0,5.546,16.0,2022,10,29,18,4.74,205.0
111,2022-10-29 18:01:12,31.399999999999977,15.0,,0.0,85.0,19.0,3178.5,31.399999999999977,5.745,2.0,0.0,5.0,30.0,20.0,50.5384942,-84.844466,0.0,3.0,10.0,5.745,16.0,2022,10,29,18,4.74,205.0
110,2022-10-29 18:01:13,31.399999999999977,15.0,,48.0,85.0,19.0,3184.2,31.399999999999977,5.831,2.0,0.0,4.5,30.0,17.5,50.5385533,-84.8444751,9.0,1.5,5.0,5.831,16.0,2022,10,29,18,4.74,205.0
109,2022-10-29 18:01:14,31.399999999999977,15.0,,61.0,85.0,19.0,3189.65,31.399999999999977,5.349,2.0,0.0,4.0,33.0,14.5,50.5386105,-84.8444842,34.0,0.0,0.5,5.349,16.0,2022,10,29,18,4.74,205.0
108,2022-10-29 18:01:15,31.399999999999977,15.0,,65.0,85.0,19.0,3194.91,31.399999999999977,5.282,2.0,0.0,13.0,50.0,43.0,50.5386674,-84.8444933,54.0,7.5,31.0,5.282,16.0,2022,10,29,18,4.74,205.0
108,2022-10-29 18:01:16,31.399999999999977,15.0,,64.0,85.0,19.0,3200.12,31.399999999999977,5.262,2.0,0.0,17.0,55.0,53.5,50.5387245,-84.8445024,61.0,12.5,46.0,5.262,16.0,2022,10,29,18,4.74,205.0
107,2022-10-29 18:01:17,31.399999999999977,15.0,,64.0,85.0,19.0,3205.07,31.399999999999977,4.839,2.0,0.0,15.5,55.0,49.0,50.5387771,-84.8445076,61.0,15.0,49.5,4.839,16.0,2022,10,29,18,4.74,205.0
108,2022-10-29 18:01:18,31.600000000000023,15.0,,67.0,85.0,19.0,3209.48,31.600000000000023,4.291,2.0,0.0,13.0,56.0,40.5,50.5388233,-84.8445116,48.0,15.5,51.0,4.291,16.0,2022,10,29,18,4.74,205.0
108,2022-10-29 18:01:19,31.600000000000023,15.0,,68.0,85.0,19.0,3213.25,31.600000000000023,3.504,2.0,0.0,12.0,59.0,40.0,50.5388623,-84.8445167,46.0,15.0,49.5,3.504,16.0,2022,10,29,18,4.74,205.0
108,2022-10-29 18:01:20,31.600000000000023,15.0,,68.0,85.0,19.0,3216.35,31.600000000000023,2.725,2.0,0.0,11.5,56.0,39.5,50.5388967,-84.8445127,49.0,14.5,48.0,2.725,16.0,2022,10,29,18,4.74,205.0
106,2022-10-29 18:01:21,31.600000000000023,15.0,,67.0,85.0,19.0,3218.9,31.600000000000023,2.263,2.0,0.0,16.0,53.0,56.0,50.5389245,-84.8445076,56.0,14.5,49.0,2.263,16.0,2022,10,29,18,4.74,205.0
106,2022-10-29 18:01:22,31.600000000000023,15.0,,66.0,85.0,19.0,3221.03,31.600000000000023,2.295,2.0,0.37,23.5,53.0,84.0,50.538945,-84.8445114,63.0,16.5,57.0,2.295,16.0,2022,10,29,18,4.74,205.0
106,2022-10-29 18:01:23,31.600000000000023,15.0,,45.0,85.0,19.0,3223.35,31.600000000000023,2.618,2.0,0.63,12.0,56.0,51.0,50.5389649,-84.8445278,92.0,21.5,80.5,2.618,16.0,2022,10,29,18,4.74,205.0
106,2022-10-29 18:01:24,31.799999999999955,15.0,,51.0,85.0,19.0,3226.22,31.799999999999955,2.615,2.0,0.72,24.5,48.0,84.0,50.5389919,-84.8445479,108.0,18.5,63.5,2.615,16.0,2022,10,29,18,4.74,205.0
106,2022-10-29 18:01:25,31.799999999999955,15.0,,54.0,86.0,19.0,3229.43,31.799999999999955,3.078,2.0,0.86,27.5,46.0,91.0,50.5390262,-84.8445491,140.0,21.5,70.5,3.078,16.0,2022,10,29,18,4.74,205.0
107,2022-10-29 18:01:26,31.799999999999955,15.0,,60.0,86.0,19.0,3233.46,31.799999999999955,3.983,2.0,0.96,26.5,45.0,86.5,50.5390685,-84.8445361,173.0,26.0,84.5,3.983,16.0,2022,10,29,18,4.74,205.0
107,2022-10-29 18:01:27,31.600000000000023,15.0,,77.0,86.0,19.0,3238.92,31.600000000000023,5.136,2.0,0.37,27.5,45.0,88.5,50.5391264,-84.8445218,218.0,29.0,89.0,5.136,16.0,2022,10,29,18,4.74,205.0
107,2022-10-29 18:01:28,31.600000000000023,15.0,,90.0,87.0,19.0,3245.46,31.600000000000023,6.22,2.0,0.28,28.0,46.0,90.0,50.5391965,-84.8445206,417.0,32.0,94.0,6.22,16.0,2022,10,29,18,4.74,205.0
105,2022-10-29 18:01:29,31.399999999999977,15.0,,99.0,87.0,19.0,3252.59,31.399999999999977,6.951,2.0,0.1,28.5,48.0,92.0,50.5392729,-84.8445336,434.0,35.0,98.5,6.951,16.0,2022,10,29,18,4.74,205.0
107,2022-10-29 18:01:30,31.399999999999977,15.0,,105.0,88.0,19.0,3260.27,31.399999999999977,7.37,2.0,-0.4,27.0,49.0,90.5,50.539355,-84.8445518,457.0,34.0,99.5,7.37,16.0,2022,10,29,18,4.74,205.0
109,2022-10-29 18:01:31,31.399999999999977,15.0,,99.0,88.0,20.0,3268.17,31.399999999999977,7.626,2.0,-0.7,27.5,53.0,92.0,50.5394386,-84.84457,392.0,31.0,96.0,7.626,16.0,2022,10,29,18,4.74,205.0
110,2022-10-29 18:01:32,31.200000000000045,15.0,,98.0,88.0,20.0,3276.36,31.200000000000045,7.935,2.0,-0.85,30.5,56.0,98.5,50.539525,-84.8445882,342.0,28.5,91.5,7.935,16.0,2022,10,29,18,4.74,205.0
110,2022-10-29 18:01:33,31.200000000000045,15.0,,102.0,89.0,20.0,3284.83,31.200000000000045,8.17,2.0,-0.93,29.0,55.0,96.5,50.5396135,-84.8446025,345.0,30.0,98.5,8.17,16.0,2022,10,29,18,4.74,205.0
116,2022-10-29 18:01:34,31.0,15.0,,104.0,89.0,20.0,3293.31,31.0,8.266,2.0,-0.96,27.0,54.0,93.0,50.5397058,-84.8446115,323.0,30.0,99.0,8.266,16.0,2022,10,29,18,4.74,205.0
119,2022-10-29 18:01:35,31.0,15.0,,106.0,89.0,20.0,3301.88,31.0,8.323,2.0,-0.93,25.0,57.0,87.0,50.5397999,-84.8446168,299.0,29.0,94.0,8.323,16.0,2022,10,29,18,4.74,205.0
120,2022-10-29 18:01:36,31.0,15.0,,106.0,89.0,20.0,3310.61,31.0,8.398,2.0,-0.86,23.5,57.0,83.0,50.5398934,-84.8446207,283.0,27.0,86.5,8.398,16.0,2022,10,29,18,4.74,205.0
121,2022-10-29 18:01:37,31.0,15.0,,107.0,90.0,20.0,3319.45,31.0,8.456,2.0,-0.77,23.0,55.0,82.5,50.5399872,-84.8446299,267.0,24.5,82.0,8.456,16.0,2022,10,29,18,4.74,205.0
121,2022-10-29 18:01:38,31.0,15.0,,106.0,90.0,20.0,3328.24,31.0,8.556,2.0,-0.28,24.0,53.0,84.5,50.5400803,-84.844635,289.0,25.5,87.5,8.556,16.0,2022,10,29,18,4.74,205.0
121,2022-10-29 18:01:39,31.0,15.0,,102.0,90.0,20.0,3336.97,31.0,8.636,2.0,0.0,26.5,52.0,90.0,50.5401749,-84.8446389,314.0,25.5,90.5,8.636,16.0,2022,10,29,18,4.74,205.0
121,2022-10-29 18:01:40,31.200000000000045,15.0,,102.0,91.0,20.0,3345.72,31.200000000000045,8.667,2.0,0.0,27.0,53.0,91.0,50.54027,-84.8446441,321.0,27.5,92.5,8.667,16.0,2022,10,29,18,4.74,205.0
121,2022-10-29 18:01:41,31.200000000000045,15.0,,103.0,91.0,20.0,3354.22,31.200000000000045,8.684,2.0,0.0,24.5,56.0,83.5,50.5403614,-84.8446475,309.0,31.5,93.5,8.684,16.0,2022,10,29,18,4.74,205.0
121,2022-10-29 18:01:42,31.399999999999977,15.0,,103.0,91.0,20.0,3362.72,31.399999999999977,8.694,2.0,0.0,23.5,59.0,81.5,50.5404527,-84.8446532,245.0,27.0,84.0,8.694,16.0,2022,10,29,18,4.74,205.0
120,2022-10-29 18:01:43,31.399999999999977,15.0,,103.0,91.0,20.0,3372.52,31.399999999999977,8.714,2.0,0.0,22.5,62.0,79.5,50.540558,-84.8446572,216.0,22.5,74.5,8.714,16.0,2022,10,29,18,4.74,205.0
120,2022-10-29 18:01:44,31.399999999999977,15.0,,104.0,92.0,20.0,3381.4,31.399999999999977,8.741,2.0,0.0,24.0,64.0,81.0,50.5406515,-84.8446663,219.0,22.5,74.5,8.741,16.0,2022,10,29,18,4.74,205.0
121,2022-10-29 18:01:45,31.399999999999977,15.0,,104.0,92.0,20.0,3390.31,31.399999999999977,8.758,2.0,0.0,26.0,66.0,84.0,50.5407447,-84.8446714,231.0,24.5,79.0,8.758,16.0,2022,10,29,18,4.74,205.0
122,2022-10-29 18:01:46,31.600000000000023,15.0,,104.0,92.0,20.0,3399.3,31.600000000000023,8.861,2.0,0.0,28.0,64.0,87.0,50.5408424,-84.8446754,245.0,26.5,83.0,8.861,16.0,2022,10,29,18,4.74,205.0
121,2022-10-29 18:01:47,31.600000000000023,15.0,,105.0,92.0,20.0,3408.4,31.600000000000023,9.024,2.0,0.0,28.0,55.0,92.5,50.5409418,-84.8446805,266.0,26.0,84.5,9.024,16.0,2022,10,29,18,4.74,205.0
121,2022-10-29 18:01:48,31.600000000000023,15.0,,106.0,93.0,20.0,3417.61,31.600000000000023,9.104,2.0,0.0,22.0,43.0,80.5,50.5410415,-84.8446805,287.0,28.5,91.0,9.104,16.0,2022,10,29,18,4.74,205.0
121,2022-10-29 18:01:49,31.399999999999977,15.0,,107.0,93.0,20.0,3426.93,31.399999999999977,9.12,2.0,0.0,21.0,51.0,75.0,50.5411403,-84.8446805,281.0,28.0,88.5,9.12,16.0,2022,10,29,18,4.74,205.0
123,2022-10-29 18:01:50,31.399999999999977,15.0,,108.0,93.0,20.0,3436.03,31.399999999999977,9.116,2.0,0.0,23.5,59.0,79.5,50.5412361,-84.8446843,242.0,23.5,77.5,9.116,16.0,2022,10,29,18,4.74,205.0
124,2022-10-29 18:01:51,31.399999999999977,15.0,,108.0,93.0,20.0,3445.17,31.399999999999977,9.128,2.0,0.0,27.5,62.0,89.5,50.5413349,-84.8446933,215.0,17.5,65.0,9.128,16.0,2022,10,29,18,4.74,205.0
124,2022-10-29 18:01:52,31.399999999999977,15.0,,104.0,94.0,20.0,3454.6,31.399999999999977,9.192,2.0,0.0,27.5,57.0,89.0,50.5414367,-84.8447025,211.0,19.0,68.0,9.192,16.0,2022,10,29,18,4.74,205.0
126,2022-10-29 18:01:53,31.399999999999977,15.0,,102.0,94.0,20.0,3463.78,31.399999999999977,9.233,2.0,0.0,27.0,56.0,88.0,50.5415357,-84.8447115,279.0,20.0,70.5,9.233,16.0,2022,10,29,18,4.74,205.0
126,2022-10-29 18:01:54,31.399999999999977,15.0,,100.0,94.0,20.0,3473.09,31.399999999999977,9.166,2.0,0.0,27.0,56.0,87.5,50.5416348,-84.8447245,295.0,21.0,73.5,9.166,16.0,2022,10,29,18,4.74,205.0
125,2022-10-29 18:01:55,31.600000000000023,15.0,,100.0,94.0,20.0,3482.46,31.600000000000023,9.149,2.0,0.0,26.5,55.0,87.0,50.5417342,-84.8447391,290.0,22.0,76.5,9.149,16.0,2022,10,29,18,4.74,205.0
126,2022-10-29 18:01:56,31.600000000000023,15.0,,100.0,95.0,20.0,3491.66,31.600000000000023,9.118,2.0,0.0,26.5,56.0,86.0,50.5418322,-84.8447482,278.0,24.0,81.5,9.118,16.0,2022,10,29,18,4.74,205.0
125,2022-10-29 18:01:57,31.600000000000023,15.0,,100.0,95.0,20.0,3500.58,31.600000000000023,8.924,2.0,0.0,27.0,59.0,83.5,50.541927,-84.8447534,270.0,29.0,95.0,8.924,16.0,2022,10,29,18,4.74,205.0
125,2022-10-29 18:01:58,31.600000000000023,15.0,,98.0,95.0,20.0,3509.37,31.600000000000023,8.645,2.0,0.0,24.5,61.0,83.0,50.5420223,-84.8447534,250.0,29.0,95.5,8.645,16.0,2022,10,29,18,4.74,205.0
126,2022-10-29 18:01:59,31.600000000000023,15.0,,97.0,95.0,20.0,3517.98,31.600000000000023,8.331,2.0,0.0,24.5,61.0,84.5,50.5421167,-84.8447534,232.0,26.0,87.0,8.331,16.0,2022,10,29,18,4.74,205.0
126,2022-10-29 18:02:00,31.600000000000023,15.0,,95.0,96.0,20.0,3526.1,31.600000000000023,7.85,2.0,0.0,26.0,55.0,85.0,50.5422042,-84.8447494,210.0,20.0,71.5,7.85,16.0,2022,10,29,18,4.74,205.0
127,2022-10-29 18:02:01,31.799999999999955,15.0,,89.0,96.0,20.0,3533.74,31.799999999999955,7.442,2.0,0.0,22.0,46.0,74.5,50.5422843,-84.8447442,196.0,20.5,72.0,7.442,16.0,2022,10,29,18,4.74,205.0
127,2022-10-29 18:02:02,32.0,15.0,,79.0,96.0,20.0,3541.08,32.0,7.203,2.0,0.0,18.5,55.0,64.5,50.5423617,-84.8447522,105.0,20.5,72.5,7.203,16.0,2022,10,29,18,4.74,205.0
126,2022-10-29 18:02:03,32.200000000000045,15.0,,53.0,96.0,20.0,3548.26,32.200000000000045,7.029,2.0,0.0,15.0,64.0,54.5,50.5424386,-84.8447703,95.0,21.0,73.0,7.029,16.0,2022,10,29,18,4.74,205.0
126,2022-10-29 18:02:04,32.39999999999998,15.0,,27.0,96.0,20.0,3555.25,32.39999999999998,6.766,2.0,0.0,14.5,73.0,52.0,50.542512,-84.8447923,85.0,22.0,75.0,6.766,16.0,2022,10,29,18,4.74,205.0
126,2022-10-29 18:02:05,32.60000000000002,15.0,,1.0,96.0,20.0,3561.79,32.60000000000002,6.347,2.0,0.0,17.0,82.0,59.0,50.5425785,-84.8448237,0.0,23.5,78.5,6.347,16.0,2022,10,29,18,4.74,205.0
126,2022-10-29 18:02:06,32.60000000000002,16.0,,10.0,96.0,20.0,3568.01,32.60000000000002,6.255,2.0,1.07,19.5,91.0,65.5,50.5426441,-84.8448483,0.0,25.0,81.5,6.255,16.0,2022,10,29,18,4.74,205.0
126,2022-10-29 18:02:07,32.799999999999955,16.0,,17.0,96.0,20.0,3574.47,32.799999999999955,6.696,2.0,1.89,22.5,100.0,72.5,50.5427135,-84.8448459,23.0,27.0,85.0,6.696,16.0,2022,10,29,18,4.74,205.0
124,2022-10-29 18:02:08,32.799999999999955,16.0,,18.0,96.0,20.0,3581.33,32.799999999999955,7.042,2.0,2.01,25.0,83.0,79.0,50.5427858,-84.844824,54.0,28.5,88.5,7.042,16.0,2022,10,29,18,4.74,205.0
124,2022-10-29 18:02:09,32.799999999999955,16.0,,76.0,96.0,20.0,3588.7,32.799999999999955,7.488,2.0,1.96,27.5,65.0,86.0,50.5428612,-84.8447965,103.0,30.0,92.0,7.488,16.0,2022,10,29,18,4.74,205.0
124,2022-10-29 18:02:10,32.60000000000002,16.0,,81.0,96.0,20.0,3596.46,32.60000000000002,7.936,2.0,1.71,30.5,55.0,92.5,50.5429408,-84.8447652,226.0,32.0,95.0,7.936,16.0,2022,10,29,18,4.74,205.0
124,2022-10-29 18:02:11,32.39999999999998,16.0,,86.0,97.0,20.0,3604.51,32.39999999999998,8.145,2.0,0.62,33.0,55.0,99.5,50.5430243,-84.8447366,273.0,33.5,98.5,8.145,16.0,2022,10,29,18,4.74,205.0
123,2022-10-29 18:02:12,32.39999999999998,16.0,,89.0,97.0,20.0,3612.78,32.39999999999998,8.295,2.0,0.17,31.0,55.0,98.5,50.5431129,-84.8447184,286.0,32.5,99.0,8.295,16.0,2022,10,29,18,4.74,205.0
124,2022-10-29 18:02:13,32.200000000000045,16.0,,91.0,97.0,20.0,3621.29,32.200000000000045,8.633,2.0,-0.12,30.5,56.0,97.0,50.5432025,-84.8447004,282.0,31.0,96.0,8.633,16.0,2022,10,29,18,4.74,205.0
126,2022-10-29 18:02:14,31.799999999999955,16.0,,93.0,98.0,20.0,3630.25,31.799999999999955,8.881,2.0,-0.74,30.0,56.0,95.5,50.5432958,-84.8446859,278.0,29.5,92.0,8.881,16.0,2022,10,29,18,4.74,205.0
127,2022-10-29 18:02:15,31.600000000000023,16.0,,97.0,98.0,21.0,3639.49,31.600000000000023,9.065,2.0,-1.26,30.0,57.0,94.0,50.5433951,-84.8446766,249.0,28.0,87.5,9.065,16.0,2022,10,29,18,4.74,205.0
129,2022-10-29 18:02:16,31.399999999999977,16.0,,100.0,98.0,21.0,3648.8,31.399999999999977,9.272,2.0,-1.67,29.5,57.0,92.5,50.5434966,-84.8446676,225.0,26.5,83.5,9.272,16.0,2022,10,29,18,4.74,205.0
129,2022-10-29 18:02:17,31.399999999999977,16.0,,101.0,98.0,21.0,3658.39,31.399999999999977,9.363,2.0,-1.96,29.5,57.0,91.0,50.5436004,-84.8446544,213.0,25.0,79.0,9.363,16.0,2022,10,29,18,4.74,205.0
129,2022-10-29 18:02:18,31.200000000000045,16.0,,102.0,98.0,21.0,3667.87,31.200000000000045,9.421,2.0,-2.11,29.0,58.0,89.5,50.5437006,-84.8446402,210.0,23.5,75.0,9.421,16.0,2022,10,29,18,4.74,205.0
129,2022-10-29 18:02:19,31.0,16.0,,103.0,99.0,21.0,3677.41,31.0,9.492,2.0,-2.04,29.0,58.0,88.0,50.5438026,-84.8446311,211.0,22.0,71.0,9.492,16.0,2022,10,29,18,4.74,205.0
129,2022-10-29 18:02:20,30.799999999999955,16.0,,104.0,99.0,22.0,3687.0,30.799999999999955,9.506,2.0,-1.87,28.5,56.0,86.5,50.5439054,-84.844622,213.0,20.5,66.5,9.506,16.0,2022,10,29,18,4.74,205.0
