distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,altitude,enhanced_altitude,ascent,battery_soc,cadence,calories,descent,grade,heart_rate,left_right_balance,power,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,year,month,day,hour,wind_speed,wind_direction
0.0,6.64,2.0,50.542501,-84.8279142,6.64,2023-05-17 22:46:55,,,,,,,,,,,,,,,,,2023,5,17,22,0.95,108.0
5.38,6.762,2.0,50.5424667,-84.8278528,6.762,2023-05-17 22:46:56,55.200000000000045,55.200000000000045,,,,,,,,,,,,,,,2023,5,17,22,0.95,108.0
10.77,6.884,2.0,50.5424323,-84.8277914,6.884,2023-05-17 22:46:57,55.200000000000045,55.200000000000045,0.0,76.0,78.0,0.0,0.0,0.0,107.0,42.0,150.0,,,,,,2023,5,17,22,0.95,108.0
16.97,6.993,2.0,50.5423948,-84.82772,6.993,2023-05-17 22:46:58,55.0,55.0,0.0,,80.0,0.0,0.0,0.0,107.0,48.0,153.0,22.5,70.0,21.5,72.0,22.0,2023,5,17,22,0.95,108.0
24.15,7.172,2.0,50.5423497,-84.8276385,7.172,2023-05-17 22:46:59,54.799999999999955,54.799999999999955,0.0,,80.0,0.0,0.0,0.0,107.0,54.0,158.0,23.5,72.5,20.0,68.0,22.0,2023,5,17,22,0.95,108.0
31.53,7.369,2.0,50.5422997,-84.8275568,7.369,2023-05-17 22:47:00,54.799999999999955,54.799999999999955,0.0,,78.0,0.0,0.0,0.0,107.0,49.0,142.0,25.0,75.5,18.5,64.0,22.0,2023,5,17,22,0.95,108.0
39.06,7.501,2.0,50.5422494,-84.8274701,7.501,2023-05-17 22:47:01,54.799999999999955,54.799999999999955,0.0,,75.0,0.0,0.0,0.0,107.0,49.0,140.0,26.0,78.0,17.0,60.0,22.0,2023,5,17,22,0.95,108.0
46.7,7.671,2.0,50.5421974,-84.8273794,7.671,2023-05-17 22:47:02,54.799999999999955,54.799999999999955,0.0,,76.0,0.0,0.0,0.0,107.0,51.0,145.0,26.5,79.0,16.0,58.5,22.0,2023,5,17,22,0.95,108.0
54.48,7.886,2.0,50.5421449,-84.8272927,7.886,2023-05-17 22:47:03,54.60000000000002,54.60000000000002,0.0,,78.0,0.0,0.0,0.0,107.0,56.0,158.0,24.5,74.0,18.0,64.5,22.0,2023,5,17,22,0.95,108.0
62.51,8.161,2.0,50.5420904,-84.8272063,8.161,2023-05-17 22:47:04,54.39999999999998,54.39999999999998,0.0,,82.0,1.0,0.0,0.0,108.0,66.0,178.0,30.5,92.5,17.5,65.0,22.0,2023,5,17,22,0.95,108.0
70.84,8.419,2.0,50.5420313,-84.8271153,8.419,2023-05-17 22:47:05,54.39999999999998,54.39999999999998,0.0,,84.0,1.0,0.0,0.0,108.0,48.0,227.0,27.5,91.0,20.5,70.5,22.0,2023,5,17,22,0.95,108.0
79.5,8.526,2.0,50.5419762,-84.827015,8.526,2023-05-17 22:47:06,54.200000000000045,54.200000000000045,0.0,,86.0,1.0,5.0,-0.92,108.0,46.0,197.0,23.0,79.0,23.5,78.0,22.0,2023,5,17,22,0.95,108.0
88.16,8.531,2.0,50.541924,-84.8269102,8.531,2023-05-17 22:47:07,54.200000000000045,54.200000000000045,0.0,,86.0,1.0,6.0,-0.93,108.0,54.0,163.0,22.0,71.0,23.0,80.0,22.0,2023,5,17,22,0.95,108.0
96.73,8.518,2.0,50.5418695,-84.8268105,8.518,2023-05-17 22:47:08,54.200000000000045,54.200000000000045,0.0,,86.0,1.0,6.0,-0.9,111.0,61.0,142.0,26.0,84.5,15.0,57.0,22.0,2023,5,17,22,0.95,108.0
105.3,8.659,2.0,50.5418112,-84.8267113,8.659,2023-05-17 22:47:09,54.39999999999998,54.39999999999998,0.0,,86.0,1.0,6.0,-0.83,112.0,54.0,151.0,24.0,79.0,16.0,57.5,22.0,2023,5,17,22,0.95,108.0
113.64,8.329,2.0,50.5417604,-84.8266114,8.329,2023-05-17 22:47:10,54.39999999999998,54.39999999999998,0.0,,87.0,2.0,6.0,-0.04,113.0,55.0,161.0,22.0,74.5,17.5,62.5,22.0,2023,5,17,22,0.95,108.0
121.62,7.751,2.0,50.5417195,-84.8265109,7.751,2023-05-17 22:47:11,54.39999999999998,54.39999999999998,0.0,,88.0,2.0,6.0,0.0,113.0,58.0,161.0,20.5,72.5,19.0,70.0,22.0,2023,5,17,22,0.95,108.0
130.16,8.233,2.0,50.5416634,-84.8264152,8.233,2023-05-17 22:47:12,54.39999999999998,54.39999999999998,0.0,,89.0,2.0,6.0,0.0,114.0,58.0,168.0,21.5,71.5,19.5,73.5,22.0,2023,5,17,22,0.95,108.0
139.48,8.917,2.0,50.5415968,-84.8263192,8.917,2023-05-17 22:47:13,54.60000000000002,54.60000000000002,0.0,,91.0,2.0,6.0,0.0,115.0,46.0,174.0,22.0,71.0,20.0,77.0,22.0,2023,5,17,22,0.95,108.0
148.81,9.083,2.0,50.5415353,-84.8262105,9.083,2023-05-17 22:47:14,54.39999999999998,54.39999999999998,0.0,,92.0,2.0,6.0,0.0,115.0,56.0,152.0,22.5,70.5,20.5,80.5,22.0,2023,5,17,22,0.95,108.0
158.24,9.11,2.0,50.5414739,-84.8260964,9.11,2023-05-17 22:47:15,54.39999999999998,54.39999999999998,0.0,,92.0,2.0,6.0,0.0,117.0,58.0,147.0,22.5,71.5,18.5,71.5,21.0,2023,5,17,22,0.95,108.0
167.44,9.048,2.0,50.5414132,-84.8259929,9.048,2023-05-17 22:47:16,54.200000000000045,54.200000000000045,0.0,,88.0,3.0,6.0,0.0,117.0,57.0,148.0,22.5,75.0,14.0,52.0,21.0,2023,5,17,22,0.95,108.0
176.46,8.908,2.0,50.5413542,-84.8258931,8.908,2023-05-17 22:47:17,54.200000000000045,54.200000000000045,0.0,,84.0,3.0,6.0,0.0,117.0,55.0,152.0,25.0,79.0,15.0,47.0,21.0,2023,5,17,22,0.95,108.0
185.51,8.773,2.0,50.5412961,-84.8257867,8.773,2023-05-17 22:47:18,53.799999999999955,53.799999999999955,0.0,,84.0,3.0,6.0,0.0,118.0,54.0,152.0,23.5,76.0,15.5,52.5,21.0,2023,5,17,22,0.95,108.0
194.08,8.379,2.0,50.541244,-84.8256824,8.379,2023-05-17 22:47:19,53.60000000000002,53.60000000000002,0.0,,65.0,3.0,6.0,0.0,119.0,55.0,117.0,21.5,73.0,16.0,58.5,21.0,2023,5,17,22,0.95,108.0
202.2,7.473,2.0,50.5411918,-84.8255866,7.473,2023-05-17 22:47:20,53.39999999999998,53.39999999999998,0.0,,33.0,3.0,6.0,0.0,120.0,62.0,77.0,14.5,54.0,16.0,61.5,21.0,2023,5,17,22,0.95,108.0
209.46,6.445,2.0,50.5411411,-84.825508,6.445,2023-05-17 22:47:21,53.39999999999998,53.39999999999998,0.0,,24.0,3.0,6.0,0.0,120.0,70.0,63.0,5.5,27.5,15.5,63.0,21.0,2023,5,17,22,0.95,108.0
215.18,4.985,2.0,50.5411022,-84.8254488,4.985,2023-05-17 22:47:22,53.60000000000002,53.60000000000002,0.0,,14.0,3.0,7.0,-1.33,120.0,77.0,48.0,10.5,39.5,12.0,71.0,21.0,2023,5,17,22,0.95,108.0
219.31,3.21,2.0,50.5410727,-84.825403,3.21,2023-05-17 22:47:23,54.0,54.0,0.0,,5.0,3.0,7.0,-0.1,120.0,83.0,0.0,15.5,51.5,9.0,78.5,21.0,2023,5,17,22,0.95,108.0
222.13,2.412,2.0,50.5410497,-84.8253752,2.412,2023-05-17 22:47:24,54.200000000000045,54.200000000000045,0.0,,3.0,3.0,7.0,0.0,121.0,90.0,0.0,20.5,63.5,5.5,86.5,21.0,2023,5,17,22,0.95,108.0
224.56,2.609,2.0,50.5410316,-84.8253486,2.609,2023-05-17 22:47:25,54.200000000000045,54.200000000000045,0.0,,16.0,3.0,7.0,-0.29,121.0,96.0,10.0,25.0,75.5,2.5,94.0,21.0,2023,5,17,22,0.95,108.0
227.62,3.36,2.0,50.5410133,-84.8253122,3.36,2023-05-17 22:47:26,54.39999999999998,54.39999999999998,1.0,,21.0,3.0,7.0,0.4,121.0,93.0,40.0,29.0,84.5,1.5,100.0,21.0,2023,5,17,22,0.95,108.0
231.6,4.389,2.0,50.5409885,-84.8252668,4.389,2023-05-17 22:47:27,54.60000000000002,54.60000000000002,1.0,,27.0,3.0,7.0,1.33,121.0,78.0,71.0,28.0,85.5,7.0,99.5,21.0,2023,5,17,22,0.95,108.0
236.42,5.174,2.0,50.5409544,-84.8252121,5.174,2023-05-17 22:47:28,54.60000000000002,54.60000000000002,1.0,,33.0,4.0,7.0,2.5,121.0,63.0,101.0,27.0,86.5,12.5,99.0,21.0,2023,5,17,22,0.95,108.0
241.98,5.613,2.0,50.5409137,-84.8251575,5.613,2023-05-17 22:47:29,54.60000000000002,54.60000000000002,1.0,,46.0,4.0,7.0,3.46,121.0,56.0,224.0,26.0,87.5,18.5,98.5,21.0,2023,5,17,22,0.95,108.0
248.08,6.129,2.0,50.5408686,-84.8250949,6.129,2023-05-17 22:47:30,54.60000000000002,54.60000000000002,1.0,,55.0,4.0,7.0,3.65,121.0,53.0,344.0,25.0,88.5,24.0,98.0,21.0,2023,5,17,22,0.95,108.0
254.74,6.526,2.0,50.5408232,-84.825018,6.526,2023-05-17 22:47:31,54.39999999999998,54.39999999999998,1.0,,59.0,5.0,7.0,0.26,122.0,54.0,397.0,24.0,89.5,30.0,97.5,21.0,2023,5,17,22,0.95,108.0
261.84,6.865,2.0,50.5407773,-84.8249354,6.865,2023-05-17 22:47:32,54.39999999999998,54.39999999999998,1.0,,61.0,5.0,7.0,0.0,122.0,55.0,361.0,20.0,85.5,24.5,91.5,21.0,2023,5,17,22,0.95,108.0
269.01,7.236,2.0,50.54073,-84.8248541,7.236,2023-05-17 22:47:33,54.200000000000045,54.200000000000045,1.0,,67.0,5.0,7.0,0.0,122.0,56.0,296.0,22.0,86.5,22.0,85.0,21.0,2023,5,17,22,0.95,108.0
276.29,7.295,2.0,50.5406821,-84.8247722,7.295,2023-05-17 22:47:34,54.200000000000045,54.200000000000045,1.0,,67.0,6.0,7.0,0.0,123.0,55.0,295.0,26.5,90.5,19.0,80.5,21.0,2023,5,17,22,0.95,108.0
283.14,6.931,2.0,50.5406374,-84.8246959,6.931,2023-05-17 22:47:35,54.0,54.0,1.0,,68.0,6.0,7.0,0.0,125.0,55.0,257.0,29.5,94.0,17.5,81.5,20.0,2023,5,17,22,0.95,108.0
290.03,6.712,2.0,50.5405901,-84.8246153,6.712,2023-05-17 22:47:36,54.0,54.0,1.0,,68.0,6.0,7.0,-0.92,126.0,54.0,198.0,28.5,87.5,25.5,91.0,20.0,2023,5,17,22,0.95,108.0
297.39,6.976,2.0,50.540543,-84.8245262,6.976,2023-05-17 22:47:37,53.799999999999955,53.799999999999955,1.0,,69.0,6.0,7.0,-1.11,126.0,54.0,161.0,27.0,84.0,22.5,82.0,20.0,2023,5,17,22,0.95,108.0
304.4,6.954,2.0,50.5404999,-84.8244443,6.954,2023-05-17 22:47:38,53.799999999999955,53.799999999999955,1.0,,70.0,6.0,7.0,-1.17,126.0,54.0,164.0,25.5,80.5,19.5,73.0,20.0,2023,5,17,22,0.95,108.0
311.5,6.997,2.0,50.5404544,-84.8243624,6.997,2023-05-17 22:47:39,53.60000000000002,53.60000000000002,1.0,,73.0,6.0,7.0,-1.13,127.0,54.0,186.0,24.5,81.5,19.0,72.0,20.0,2023,5,17,22,0.95,108.0
318.8,7.166,2.0,50.5404067,-84.8242803,7.166,2023-05-17 22:47:40,53.799999999999955,53.799999999999955,1.0,,73.0,7.0,7.0,-1.05,128.0,54.0,190.0,24.5,84.5,20.5,77.0,20.0,2023,5,17,22,0.95,108.0
326.15,7.105,2.0,50.5403565,-84.8241982,7.105,2023-05-17 22:47:41,53.799999999999955,53.799999999999955,1.0,,72.0,7.0,7.0,-0.95,128.0,54.0,181.0,24.5,80.5,20.5,77.0,20.0,2023,5,17,22,0.95,108.0
333.43,7.074,2.0,50.5403087,-84.8241164,7.074,2023-05-17 22:47:42,53.799999999999955,53.799999999999955,1.0,,72.0,7.0,7.0,-0.83,129.0,54.0,166.0,25.5,85.0,21.5,79.5,20.0,2023,5,17,22,0.95,108.0
340.67,7.202,2.0,50.5402609,-84.82403,7.202,2023-05-17 22:47:43,53.799999999999955,53.799999999999955,1.0,,73.0,7.0,7.0,-0.09,129.0,54.0,180.0,27.0,90.0,22.5,82.0,20.0,2023,5,17,22,0.95,108.0
347.94,7.333,2.0,50.5402113,-84.823944,7.333,2023-05-17 22:47:44,54.0,54.0,1.0,,74.0,7.0,7.0,0.0,129.0,56.0,200.0,28.0,94.5,23.5,84.0,20.0,2023,5,17,22,0.95,108.0
355.32,7.214,2.0,50.5401614,-84.8238624,7.214,2023-05-17 22:47:45,54.0,54.0,1.0,,76.0,8.0,7.0,0.0,129.0,57.0,207.0,27.5,94.0,24.5,85.5,20.0,2023,5,17,22,0.95,108.0
362.7,7.08,2.0,50.5401107,-84.8237838,7.08,2023-05-17 22:47:46,54.0,54.0,1.0,,75.0,8.0,7.0,0.0,129.0,53.0,182.0,21.5,77.0,24.0,84.0,20.0,2023,5,17,22,0.95,108.0
370.1,7.305,2.0,50.5400584,-84.8237022,7.305,2023-05-17 22:47:47,54.0,54.0,1.0,,75.0,8.0,7.0,0.0,128.0,45.0,159.0,15.5,60.0,23.5,82.5,20.0,2023,5,17,22,0.95,108.0
377.65,7.533,2.0,50.5400059,-84.8236197,7.533,2023-05-17 22:47:48,54.0,54.0,1.0,,75.0,8.0,7.0,0.0,128.0,62.0,140.0,19.5,71.0,17.5,62.0,20.0,2023,5,17,22,0.95,108.0
385.24,7.524,2.0,50.5399514,-84.8235382,7.524,2023-05-17 22:47:49,54.0,54.0,1.0,,75.0,8.0,7.0,0.0,128.0,59.0,150.0,23.0,79.0,15.5,57.0,20.0,2023,5,17,22,0.95,108.0
393.16,7.437,2.0,50.5398947,-84.8234475,7.437,2023-05-17 22:47:50,54.200000000000045,54.200000000000045,1.0,,75.0,8.0,7.0,0.0,128.0,55.0,149.0,21.5,74.0,18.0,68.5,20.0,2023,5,17,22,0.95,108.0
400.92,7.433,2.0,50.5398408,-84.8233619,7.433,2023-05-17 22:47:51,54.200000000000045,54.200000000000045,1.0,,76.0,8.0,7.0,0.0,127.0,57.0,134.0,18.5,65.5,17.0,66.0,20.0,2023,5,17,22,0.95,108.0
408.56,7.645,2.0,50.5397862,-84.82328,7.645,2023-05-17 22:47:52,54.200000000000045,54.200000000000045,1.0,,76.0,9.0,7.0,0.0,127.0,59.0,123.0,21.5,72.5,15.0,56.5,20.0,2023,5,17,22,0.95,108.0
416.21,7.542,2.0,50.5397356,-84.8231978,7.542,2023-05-17 22:47:53,54.200000000000045,54.200000000000045,1.0,,77.0,9.0,7.0,0.0,127.0,54.0,119.0,19.5,67.5,16.5,60.5,20.0,2023,5,17,22,0.95,108.0
423.61,7.335,2.0,50.539688,-84.8231159,7.335,2023-05-17 22:47:54,54.200000000000045,54.200000000000045,1.0,,76.0,9.0,7.0,0.0,127.0,54.0,106.0,17.5,61.5,17.0,60.5,19.0,2023,5,17,22,0.95,108.0
430.97,7.271,2.0,50.5396352,-84.823033,7.271,2023-05-17 22:47:55,54.0,54.0,1.0,,76.0,9.0,7.0,0.0,127.0,54.0,103.0,18.0,61.5,14.5,54.0,19.0,2023,5,17,22,0.95,108.0
437.38,6.328,2.0,50.539586,-84.8229654,6.328,2023-05-17 22:47:56,53.799999999999955,53.799999999999955,1.0,,58.0,9.0,7.0,0.0,128.0,55.0,93.0,21.0,70.0,13.5,50.0,19.0,2023,5,17,22,0.95,108.0
442.34,4.232,2.0,50.5395489,-84.8229153,4.232,2023-05-17 22:47:57,54.0,54.0,1.0,,40.0,9.0,7.0,0.0,128.0,65.0,82.0,25.5,75.5,14.0,52.0,19.0,2023,5,17,22,0.95,108.0
444.57,1.47,2.0,50.5395293,-84.8228811,1.47,2023-05-17 22:47:58,54.200000000000045,54.200000000000045,1.0,,22.0,9.0,7.0,0.0,128.0,74.0,71.0,29.5,81.0,14.5,54.0,19.0,2023,5,17,22,0.95,108.0
446.07,2.771,2.0,50.5394727,-84.8228269,2.771,2023-05-17 22:48:02,54.60000000000002,54.60000000000002,1.0,,23.0,9.0,7.0,0.0,125.0,84.0,71.0,38.0,96.0,20.0,70.0,19.0,2023,5,17,22,0.95,108.0
449.86,3.949,2.0,50.5394456,-84.8227817,3.949,2023-05-17 22:48:03,54.799999999999955,54.799999999999955,1.0,,30.0,9.0,7.0,0.0,124.0,71.0,111.0,33.5,94.5,24.5,80.0,19.0,2023,5,17,22,0.95,108.0
454.64,4.918,2.0,50.5394117,-84.8227274,4.918,2023-05-17 22:48:04,54.799999999999955,54.799999999999955,1.0,,38.0,9.0,7.0,0.0,123.0,58.0,163.0,29.0,93.0,29.0,90.0,19.0,2023,5,17,22,0.95,108.0
459.78,5.17,2.0,50.5393731,-84.822677,5.17,2023-05-17 22:48:05,54.799999999999955,54.799999999999955,1.0,,47.0,10.0,7.0,0.0,123.0,52.0,223.0,25.0,91.0,30.5,96.5,19.0,2023,5,17,22,0.95,108.0
465.18,5.492,2.0,50.5393305,-84.8226236,5.492,2023-05-17 22:48:06,55.0,55.0,1.0,,52.0,10.0,7.0,0.0,123.0,52.0,238.0,22.0,87.5,26.0,93.0,19.0,2023,5,17,22,0.95,108.0
471.1,5.96,2.0,50.5392849,-84.822564,5.96,2023-05-17 22:48:07,55.0,55.0,1.0,,57.0,10.0,7.0,0.0,123.0,53.0,241.0,20.5,83.0,25.0,92.0,19.0,2023,5,17,22,0.95,108.0
477.3,6.176,2.0,50.5392408,-84.8224997,6.176,2023-05-17 22:48:08,55.0,55.0,1.0,,62.0,10.0,7.0,0.0,124.0,53.0,251.0,21.0,81.0,22.5,86.0,19.0,2023,5,17,22,0.95,108.0
483.61,6.428,2.0,50.5392004,-84.8224278,6.428,2023-05-17 22:48:09,55.0,55.0,1.0,,63.0,11.0,7.0,0.0,125.0,54.0,246.0,23.0,85.0,19.0,80.0,19.0,2023,5,17,22,0.95,108.0
490.2,6.643,2.0,50.5391554,-84.8223554,6.643,2023-05-17 22:48:10,54.799999999999955,54.799999999999955,2.0,,70.0,11.0,7.0,0.7,125.0,54.0,239.0,27.5,94.5,18.5,88.5,19.0,2023,5,17,22,0.95,108.0
497.23,6.949,2.0,50.5391051,-84.8222779,6.949,2023-05-17 22:48:11,55.0,55.0,2.0,,75.0,11.0,7.0,0.28,125.0,52.0,233.0,24.5,84.0,24.5,93.0,19.0,2023,5,17,22,0.95,108.0
504.62,7.066,2.0,50.5390572,-84.8221919,7.066,2023-05-17 22:48:12,55.0,55.0,2.0,,78.0,11.0,7.0,0.0,125.0,54.0,188.0,22.0,75.5,21.5,82.0,19.0,2023,5,17,22,0.95,108.0
511.95,7.007,2.0,50.5390136,-84.8221004,7.007,2023-05-17 22:48:13,55.200000000000045,55.200000000000045,2.0,,79.0,11.0,7.0,0.0,126.0,52.0,152.0,20.5,70.0,18.5,72.5,18.0,2023,5,17,22,0.95,108.0
519.36,7.229,2.0,50.5389682,-84.8220134,7.229,2023-05-17 22:48:14,55.200000000000045,55.200000000000045,2.0,,79.0,12.0,7.0,0.38,127.0,51.0,146.0,19.5,66.5,18.0,69.5,18.0,2023,5,17,22,0.95,108.0
527.01,7.612,2.0,50.5389182,-84.8219273,7.612,2023-05-17 22:48:15,55.200000000000045,55.200000000000045,2.0,,80.0,12.0,7.0,0.62,127.0,52.0,146.0,18.5,63.5,17.5,66.0,18.0,2023,5,17,22,0.95,108.0
534.93,7.836,2.0,50.5388616,-84.8218404,7.836,2023-05-17 22:48:16,55.39999999999998,55.39999999999998,2.0,,84.0,12.0,7.0,0.7,127.0,53.0,144.0,19.0,66.0,17.5,65.0,18.0,2023,5,17,22,0.95,108.0
542.4,7.174,2.0,50.5388044,-84.821763,7.174,2023-05-17 22:48:17,55.39999999999998,55.39999999999998,2.0,,84.0,12.0,7.0,0.74,127.0,52.0,142.0,19.5,69.0,17.0,63.5,18.0,2023,5,17,22,0.95,108.0
549.59,7.154,3.0,50.5387505,-84.8216906,7.154,2023-05-17 22:48:18,55.39999999999998,55.39999999999998,2.0,,77.0,12.0,7.0,0.22,127.0,57.0,130.0,20.0,70.0,17.0,64.0,18.0,2023,5,17,22,0.95,108.0
557.35,7.864,3.0,50.5386877,-84.8216185,7.864,2023-05-17 22:48:19,55.39999999999998,55.39999999999998,2.0,,55.0,12.0,7.0,0.0,126.0,64.0,103.0,21.0,70.0,16.5,66.0,18.0,2023,5,17,22,0.95,108.0
565.19,7.683,3.0,50.5386215,-84.8215457,7.683,2023-05-17 22:48:20,55.39999999999998,55.39999999999998,2.0,,32.0,12.0,7.0,0.0,126.0,69.0,76.0,21.5,71.5,17.0,67.5,18.0,2023,5,17,22,0.95,108.0
572.7,7.305,3.0,50.5385637,-84.8214723,7.305,2023-05-17 22:48:21,55.39999999999998,55.39999999999998,2.0,,10.0,12.0,7.0,0.0,126.0,69.0,49.0,22.0,72.5,17.5,69.5,18.0,2023,5,17,22,0.95,108.0
580.08,7.056,3.0,50.5385133,-84.8213905,7.056,2023-05-17 22:48:22,55.39999999999998,55.39999999999998,2.0,,0.0,12.0,7.0,0.0,126.0,69.0,0.0,22.5,74.0,18.0,71.0,18.0,2023,5,17,22,0.95,108.0
587.57,6.474,3.0,50.5384652,-84.821299,6.474,2023-05-17 22:48:23,55.39999999999998,55.39999999999998,2.0,,0.0,12.0,7.0,0.0,127.0,69.0,0.0,23.0,75.5,18.5,73.0,18.0,2023,5,17,22,0.95,108.0
594.24,5.051,3.0,50.5384262,-84.8212167,5.051,2023-05-17 22:48:24,55.60000000000002,55.60000000000002,2.0,,0.0,12.0,7.0,0.0,126.0,69.0,0.0,23.0,77.0,19.0,74.5,18.0,2023,5,17,22,0.95,108.0
599.3,3.359,2.0,50.5384009,-84.8211526,3.359,2023-05-17 22:48:25,55.60000000000002,55.60000000000002,2.0,,0.0,12.0,7.0,0.0,127.0,69.0,0.0,23.5,78.5,19.5,76.0,18.0,2023,5,17,22,0.95,108.0
602.67,2.73,2.0,50.538387,-84.8211109,2.73,2023-05-17 22:48:26,55.60000000000002,55.60000000000002,2.0,,0.0,12.0,7.0,0.0,127.0,69.0,0.0,24.0,80.0,20.0,78.0,18.0,2023,5,17,22,0.95,108.0
604.71,2.504,2.0,50.53838,-84.8210836,2.504,2023-05-17 22:48:27,55.60000000000002,55.60000000000002,2.0,,0.0,12.0,7.0,0.0,127.0,69.0,0.0,24.5,81.5,20.5,79.5,18.0,2023,5,17,22,0.95,108.0
605.5,0.992,2.0,50.538382,-84.8210606,0.992,2023-05-17 22:48:28,55.799999999999955,55.799999999999955,2.0,,0.0,12.0,7.0,0.0,127.0,69.0,0.0,25.0,82.5,21.0,81.5,18.0,2023,5,17,22,0.95,108.0
605.5,0.0,2.0,50.5383889,-84.8210469,0.0,2023-05-17 22:48:29,55.799999999999955,55.799999999999955,2.0,,0.0,12.0,7.0,0.0,127.0,68.0,0.0,25.5,84.0,21.5,83.0,18.0,2023,5,17,22,0.95,108.0
605.5,0.0,2.0,50.5383913,-84.8210421,0.0,2023-05-17 22:48:30,55.799999999999955,55.799999999999955,2.0,,0.0,12.0,7.0,0.0,126.0,68.0,0.0,25.5,85.5,22.0,84.5,18.0,2023,5,17,22,0.95,108.0
605.5,0.0,2.0,50.5383913,-84.8210421,0.0,2023-05-17 22:48:31,56.0,56.0,2.0,,0.0,12.0,7.0,0.0,126.0,68.0,0.0,26.0,87.0,22.5,86.5,18.0,2023,5,17,22,0.95,108.0
605.5,0.0,2.0,50.5383913,-84.8210421,0.0,2023-05-17 22:48:32,56.0,56.0,2.0,,0.0,12.0,7.0,0.0,127.0,68.0,0.0,26.5,88.5,23.0,88.0,18.0,2023,5,17,22,0.95,108.0
607.75,1.691,2.0,50.5383913,-84.821007,1.691,2023-05-17 22:48:33,56.0,56.0,2.0,,0.0,12.0,7.0,0.0,127.0,68.0,0.0,27.0,90.0,23.5,89.5,18.0,2023,5,17,22,0.95,108.0
611.65,3.364,2.0,50.5383827,-84.820952,3.364,2023-05-17 22:48:34,55.799999999999955,55.799999999999955,2.0,,0.0,12.0,7.0,0.0,127.0,68.0,0.0,27.5,91.0,23.5,91.5,18.0,2023,5,17,22,0.95,108.0
615.09,3.413,2.0,50.5383645,-84.8209112,3.413,2023-05-17 22:48:35,55.799999999999955,55.799999999999955,2.0,,0.0,12.0,7.0,0.0,127.0,68.0,0.0,28.0,92.5,24.0,93.0,17.0,2023,5,17,22,0.95,108.0
619.19,3.961,2.0,50.5383424,-84.8208624,3.961,2023-05-17 22:48:36,55.799999999999955,55.799999999999955,2.0,,6.0,12.0,7.0,0.0,127.0,68.0,4.0,28.0,94.0,24.5,95.0,17.0,2023,5,17,22,0.95,108.0
624.06,4.656,2.0,50.5383132,-84.8208039,4.656,2023-05-17 22:48:37,55.799999999999955,55.799999999999955,2.0,,41.0,12.0,7.0,0.0,126.0,66.0,81.0,27.0,92.5,25.0,96.0,17.0,2023,5,17,22,0.95,108.0
629.57,5.254,2.0,50.5382784,-84.8207387,5.254,2023-05-17 22:48:38,55.60000000000002,55.60000000000002,2.0,,50.0,13.0,7.0,0.0,126.0,64.0,211.0,21.5,85.0,25.0,96.0,17.0,2023,5,17,22,0.95,108.0
635.39,5.679,2.0,50.5382399,-84.8206708,5.679,2023-05-17 22:48:39,55.60000000000002,55.60000000000002,2.0,,54.0,13.0,7.0,0.0,126.0,61.0,278.0,21.0,82.5,25.0,96.0,17.0,2023,5,17,22,0.95,108.0
641.64,6.1,2.0,50.5381968,-84.8206022,6.1,2023-05-17 22:48:40,55.60000000000002,55.60000000000002,2.0,,58.0,13.0,7.0,0.0,126.0,58.0,273.0,21.5,83.0,21.0,83.0,17.0,2023,5,17,22,0.95,108.0
648.2,6.443,2.0,50.538149,-84.820534,6.443,2023-05-17 22:48:41,55.39999999999998,55.39999999999998,2.0,,61.0,13.0,7.0,0.0,127.0,55.0,285.0,22.0,83.0,19.0,77.5,17.0,2023,5,17,22,0.95,108.0
654.97,6.691,2.0,50.538099,-84.8204612,6.691,2023-05-17 22:48:42,55.200000000000045,55.200000000000045,2.0,,65.0,14.0,7.0,0.0,127.0,43.0,299.0,19.0,83.0,19.5,80.0,17.0,2023,5,17,22,0.95,108.0
661.65,6.676,2.0,50.538051,-84.8203884,6.676,2023-05-17 22:48:43,55.200000000000045,55.200000000000045,2.0,,69.0,14.0,7.0,0.0,128.0,23.0,276.0,11.0,84.5,19.5,82.0,17.0,2023,5,17,22,0.95,108.0
667.99,6.424,2.0,50.5380057,-84.8203201,6.424,2023-05-17 22:48:44,55.200000000000045,55.200000000000045,2.0,,53.0,14.0,7.0,0.0,128.0,4.0,247.0,3.5,86.0,19.5,83.5,17.0,2023,5,17,22,0.95,108.0
674.14,6.233,2.0,50.5379625,-84.8202524,6.233,2023-05-17 22:48:45,55.200000000000045,55.200000000000045,2.0,,29.0,14.0,7.0,0.0,128.0,5.0,0.0,0.0,87.5,19.5,84.5,17.0,2023,5,17,22,0.95,108.0
680.26,6.158,2.0,50.5379216,-84.8201796,6.158,2023-05-17 22:48:46,55.200000000000045,55.200000000000045,2.0,,21.0,14.0,7.0,0.0,128.0,11.0,0.0,1.5,89.0,18.5,85.0,17.0,2023,5,17,22,0.95,108.0
686.25,5.919,2.0,50.5378826,-84.8201109,5.919,2023-05-17 22:48:47,55.0,55.0,2.0,,12.0,14.0,7.0,0.0,129.0,18.0,0.0,5.5,90.5,16.0,87.0,17.0,2023,5,17,22,0.95,108.0
