timestamp,battery_soc,temperature,cadence,calories,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,ascent,descent,grade,year,month,day,hour,wind_speed,wind_direction
2023-01-30 14:57:28,,12.0,88.0,24.0,21.0,45.0,74.5,222.0,24.0,80.0,881.08,7.0,5.0,50.5188752,-84.80786,7.0,-158.39999999999998,-158.39999999999998,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:57:29,,12.0,87.0,24.0,22.0,47.0,73.5,209.0,24.5,81.0,890.48,6.831,5.0,50.5189685,-84.8079091,6.831,-158.39999999999998,-158.39999999999998,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:57:30,,12.0,87.0,24.0,22.5,49.0,77.0,200.0,20.5,73.5,901.45,6.768,5.0,50.5190719,-84.8079765,6.768,-158.39999999999998,-158.39999999999998,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:57:31,,12.0,84.0,25.0,21.5,50.0,74.5,196.0,22.0,76.0,917.77,6.687,5.0,50.5192251,-84.8080944,6.687,-158.39999999999998,-158.39999999999998,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:57:32,,12.0,83.0,25.0,21.0,50.0,72.0,169.0,23.5,78.5,935.75,6.81,5.0,50.5193931,-84.8082232,6.81,-158.39999999999998,-158.39999999999998,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:57:33,,12.0,82.0,25.0,22.0,51.0,74.0,150.0,24.0,80.0,953.51,6.977,5.0,50.5195684,-84.8083258,6.977,-158.39999999999998,-158.39999999999998,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:57:34,,12.0,80.0,25.0,24.0,52.0,78.5,158.0,24.0,81.0,973.19,6.724,4.0,50.5197402,-84.8084872,6.724,-158.2,-158.2,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:57:35,,12.0,80.0,25.0,25.5,53.0,82.5,177.0,24.0,81.5,989.81,6.605,4.0,50.5198932,-84.8086023,6.605,-158.0,-158.0,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:57:36,,12.0,80.0,25.0,25.5,54.0,82.5,191.0,23.5,79.5,999.44,8.697,4.0,50.5199876,-84.8086649,8.697,-158.2,-158.2,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:57:37,,12.0,79.0,26.0,25.5,53.0,83.0,190.0,23.0,77.0,1006.92,7.378,4.0,50.5200556,-84.8087182,7.378,-158.0,-158.0,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:57:38,,12.0,78.0,26.0,25.5,52.0,83.5,198.0,22.5,76.5,1013.72,6.301,4.0,50.5201154,-84.8087736,6.301,-158.0,-158.0,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:57:39,,12.0,77.0,26.0,25.0,52.0,84.5,205.0,23.5,78.5,1020.49,6.374,4.0,50.5201737,-84.8088351,6.374,-158.0,-158.0,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:57:40,,12.0,79.0,26.0,24.5,51.0,85.5,207.0,24.0,80.5,1027.14,6.059,4.0,50.5202229,-84.8089046,6.059,-158.0,-158.0,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:57:41,,12.0,81.0,27.0,26.0,51.0,84.5,214.0,24.0,80.5,1036.26,8.294,4.0,50.5203004,-84.8089841,8.294,-158.0,-158.0,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:57:42,,12.0,83.0,27.0,24.5,52.0,79.5,202.0,23.5,78.5,1043.85,7.822,4.0,50.5203694,-84.8090408,7.822,-158.0,-158.0,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:57:43,,12.0,85.0,27.0,21.5,50.0,73.0,176.0,22.5,75.5,1051.51,7.695,4.0,50.5204412,-84.809099,7.695,-158.0,-158.0,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:57:44,,12.0,79.0,27.0,19.0,42.0,66.5,155.0,21.5,72.5,1057.64,6.529,4.0,50.5205026,-84.8091309,6.529,-157.8,-157.8,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:57:45,,12.0,59.0,27.0,16.0,32.0,60.0,131.0,20.5,69.0,1060.84,4.039,4.0,50.5205318,-84.8091237,4.039,-157.60000000000002,-157.60000000000002,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:57:46,,12.0,38.0,27.0,13.0,46.0,53.0,106.0,20.0,66.0,1064.01,3.38,4.0,50.5205658,-84.8091245,3.38,-157.60000000000002,-157.60000000000002,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:57:47,,12.0,17.0,27.0,14.5,60.0,55.0,82.0,19.0,63.5,1067.13,3.279,3.0,50.5205992,-84.8091392,3.279,-157.39999999999998,-157.39999999999998,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:57:48,,12.0,0.0,27.0,17.5,74.0,60.5,0.0,18.0,61.0,1070.52,3.299,3.0,50.5206195,-84.8091705,3.299,-157.2,-157.2,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:57:49,,12.0,0.0,27.0,21.0,88.0,66.5,0.0,17.5,59.0,1072.91,2.654,3.0,50.520633,-84.8092004,2.654,-157.0,-157.0,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:57:50,,12.0,9.0,27.0,24.5,99.0,72.5,0.0,16.5,56.5,1074.53,1.858,3.0,50.5206406,-84.8092217,1.858,-157.0,-157.0,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:57:51,,12.0,6.0,27.0,28.0,92.0,78.5,0.0,16.0,54.0,1075.46,1.162,3.0,50.520642,-84.8092336,1.162,-156.8,-156.8,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:57:52,,12.0,3.0,27.0,31.5,85.0,84.0,0.0,15.0,52.0,1076.97,1.42,3.0,50.5206546,-84.8092491,1.42,-156.8,-156.8,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:57:53,,12.0,20.0,27.0,31.0,78.0,90.0,18.0,18.0,59.5,1080.06,2.673,3.0,50.5206824,-84.8092737,2.673,-156.60000000000002,-156.60000000000002,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:57:54,,12.0,44.0,27.0,26.5,70.0,95.0,125.0,25.0,77.5,1084.0,3.63,3.0,50.5207205,-84.8093009,3.63,-156.60000000000002,-156.60000000000002,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:57:55,,12.0,65.0,28.0,25.0,63.0,91.0,354.0,23.5,80.0,1088.84,4.525,3.0,50.520768,-84.8093284,4.525,-156.39999999999998,-156.39999999999998,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:57:56,,12.0,74.0,28.0,23.5,56.0,87.0,410.0,22.0,83.0,1094.3,5.183,3.0,50.5208182,-84.8093622,5.183,-156.39999999999998,-156.39999999999998,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:57:57,,11.0,82.0,28.0,20.5,49.0,75.5,367.0,21.5,83.5,1099.79,5.264,3.0,50.5208687,-84.8094054,5.264,-156.2,-156.2,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:57:58,,11.0,82.0,29.0,16.5,46.0,59.0,277.0,22.0,81.0,1105.06,5.241,3.0,50.5209183,-84.8094441,5.241,-156.2,-156.2,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:57:59,,11.0,79.0,29.0,18.5,48.0,65.0,180.0,23.0,80.5,1110.09,5.142,3.0,50.5209684,-84.8094741,5.142,-156.0,-156.0,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:00,,11.0,78.0,29.0,21.0,49.0,71.0,162.0,23.5,79.5,1115.04,5.124,3.0,50.5210149,-84.8095012,5.124,-155.8,-155.8,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:01,,11.0,76.0,29.0,16.5,33.0,52.5,117.0,24.0,79.5,1119.81,4.953,3.0,50.5210572,-84.809541,4.953,-155.60000000000002,-155.60000000000002,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:02,,11.0,76.0,29.0,12.5,36.0,39.5,105.0,24.0,79.5,1124.72,5.149,3.0,50.5211044,-84.8095739,5.149,-155.39999999999998,-155.39999999999998,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:03,,11.0,76.0,29.0,15.0,49.0,51.0,140.0,24.0,80.0,1129.64,5.262,3.0,50.5211514,-84.8096076,5.262,-155.39999999999998,-155.39999999999998,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:04,,11.0,77.0,30.0,18.0,58.0,62.0,164.0,24.0,81.0,1134.83,5.479,3.0,50.5212,-84.809644,5.479,-155.2,-155.2,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:05,,11.0,78.0,30.0,20.5,53.0,73.5,192.0,24.0,81.5,1140.4,5.927,3.0,50.5212566,-84.8096742,5.927,-155.2,-155.2,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:06,,11.0,80.0,30.0,20.5,48.0,70.0,180.0,22.0,80.0,1146.19,5.82,3.0,50.5213127,-84.8097079,5.82,-155.0,-155.0,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:07,,11.0,81.0,30.0,21.0,48.0,67.5,158.0,20.5,79.0,1151.65,5.466,3.0,50.5213668,-84.809744,5.466,-155.0,-155.0,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:08,,11.0,78.0,30.0,23.0,49.0,70.5,139.0,20.0,77.0,1156.96,5.223,3.0,50.5214188,-84.809768,5.223,-154.8,-154.8,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:09,,11.0,76.0,30.0,18.5,49.0,61.0,123.0,16.0,65.5,1162.09,5.144,3.0,50.521472,-84.8097926,5.144,-154.8,-154.8,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:10,,11.0,76.0,30.0,19.0,50.0,62.5,117.0,17.5,60.0,1167.15,5.316,3.0,50.5215261,-84.8098071,5.316,-154.8,-154.8,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:11,,11.0,77.0,31.0,25.5,52.0,80.5,214.0,18.0,58.0,1172.39,5.398,3.0,50.5215807,-84.8098225,5.398,-154.8,-154.8,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:12,,11.0,81.0,31.0,30.0,53.0,94.5,295.0,19.5,65.0,1178.08,5.886,3.0,50.5216387,-84.8098471,5.886,-154.60000000000002,-154.60000000000002,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:13,,11.0,87.0,31.0,30.5,53.0,95.0,337.0,23.5,80.5,1184.16,6.383,3.0,50.5217007,-84.8098742,6.383,-154.60000000000002,-154.60000000000002,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:14,,11.0,89.0,32.0,30.5,48.0,96.0,347.0,27.5,96.0,1190.35,6.342,3.0,50.5217634,-84.8099072,6.342,-154.39999999999998,-154.39999999999998,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:15,,11.0,87.0,32.0,15.0,28.0,48.5,306.0,23.5,75.5,1196.5,6.078,3.0,50.5218243,-84.8099438,6.078,-154.2,-154.2,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:16,,11.0,86.0,32.0,16.5,37.0,55.0,252.0,23.0,77.5,1202.1,5.974,3.0,50.5218779,-84.8099743,5.974,-154.0,-154.0,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:17,,11.0,87.0,33.0,21.5,40.0,73.0,243.0,24.0,84.0,1207.76,5.965,3.0,50.5219353,-84.8100022,5.965,-154.0,-154.0,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:18,,11.0,88.0,33.0,20.0,43.0,70.5,256.0,24.0,81.5,1213.5,6.201,3.0,50.5219937,-84.8100291,6.201,-154.0,-154.0,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:19,,11.0,89.0,33.0,18.5,47.0,68.0,252.0,24.5,79.0,1219.83,6.289,3.0,50.5220599,-84.8100567,6.289,-154.0,-154.0,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:20,,11.0,86.0,33.0,17.5,43.0,65.5,237.0,24.5,76.5,1226.37,6.423,3.0,50.5221252,-84.8100905,6.423,-154.0,-154.0,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:21,,11.0,77.0,33.0,14.0,34.0,51.0,141.0,21.0,71.5,1233.13,6.471,3.0,50.5221919,-84.8101204,6.471,-154.0,-154.0,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:22,,11.0,53.0,33.0,,25.0,,112.0,,,1239.74,5.988,3.0,50.5222583,-84.8101593,5.988,-154.0,-154.0,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:23,,11.0,30.0,33.0,,,,83.0,,,1246.36,5.369,3.0,50.5223214,-84.8102056,5.369,-154.0,-154.0,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:24,,11.0,7.0,33.0,,,,55.0,,,1253.34,5.078,3.0,50.5223746,-84.8102768,5.078,-154.0,-154.0,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:25,,11.0,0.0,33.0,,,,0.0,,,1260.06,4.389,3.0,50.5224183,-84.8103524,4.389,-154.0,-154.0,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:26,,11.0,0.0,33.0,,,,0.0,,,1265.23,4.813,3.0,50.5224561,-84.8104062,4.813,-154.0,-154.0,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:27,,11.0,0.0,33.0,,,,0.0,,,1269.85,4.855,3.0,50.5224828,-84.8104576,4.855,-154.0,-154.0,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:28,,11.0,0.0,33.0,,,,0.0,,,1275.69,5.602,3.0,50.5225024,-84.8105375,5.602,-154.0,-154.0,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:29,,11.0,0.0,33.0,,,,0.0,,,1283.04,6.903,3.0,50.5225143,-84.8106417,6.903,-153.8,-153.8,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:52,,10.0,9.0,33.0,,,,13.0,,,1285.36,3.947,1.0,50.5226231,-84.8107776,3.947,-153.8,-153.8,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:53,,10.0,18.0,33.0,25.5,93.0,97.5,26.0,25.0,97.0,1287.85,4.603,1.0,50.522665,-84.8108004,4.603,-153.8,-153.8,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:54,,10.0,28.0,34.0,26.5,82.0,96.5,39.0,30.5,97.0,1292.48,4.614,2.0,50.5226943,-84.8108562,4.614,-153.8,-153.8,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:55,,10.0,58.0,34.0,27.0,72.0,93.0,125.0,34.0,96.5,1298.92,6.005,2.0,50.522745,-84.8109194,6.005,-154.0,-154.0,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:56,,10.0,82.0,34.0,23.5,61.0,80.0,222.0,31.5,95.5,1305.58,6.501,2.0,50.5228042,-84.8109705,6.501,-154.0,-154.0,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:57,,10.0,89.0,34.0,22.5,50.0,77.0,232.0,22.5,86.0,1311.7,6.215,2.0,50.5228635,-84.8110097,6.215,-154.2,-154.2,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:58,,10.0,90.0,34.0,24.0,56.0,81.0,204.0,21.5,82.5,1317.62,6.255,2.0,50.5229208,-84.8110432,6.255,-154.39999999999998,-154.39999999999998,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:58:59,,10.0,86.0,35.0,22.5,45.0,76.0,187.0,23.5,81.5,1324.35,6.599,2.0,50.5229853,-84.8110858,6.599,-154.60000000000002,-154.60000000000002,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:59:00,,10.0,82.0,35.0,19.0,37.0,67.5,158.0,25.5,79.5,1331.34,6.66,2.0,50.5230527,-84.811134,6.66,-154.8,-154.8,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:59:01,,10.0,82.0,35.0,25.0,39.0,86.0,155.0,24.5,73.0,1338.2,6.766,2.0,50.5231203,-84.81118,6.766,-155.0,-155.0,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:59:02,,10.0,65.0,35.0,23.5,41.0,82.0,148.0,23.5,71.0,1344.72,6.545,2.0,50.5231857,-84.8112128,6.545,-155.2,-155.2,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:59:03,,10.0,43.0,35.0,22.0,42.0,78.0,140.0,22.5,69.5,1351.02,6.36,2.0,50.5232496,-84.8112467,6.36,-155.2,-155.2,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:59:04,,10.0,22.0,35.0,20.0,44.0,74.5,131.0,21.5,67.5,1356.9,6.008,2.0,50.5233098,-84.81127,6.008,-155.39999999999998,-155.39999999999998,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:59:05,,10.0,0.0,35.0,18.5,46.0,70.5,0.0,20.5,66.0,1362.0,5.335,3.0,50.5233626,-84.8112754,5.335,-155.39999999999998,-155.39999999999998,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:59:06,,10.0,43.0,35.0,17.0,48.0,66.5,18.0,19.5,64.0,1366.86,5.039,3.0,50.5234127,-84.8112883,5.039,-155.60000000000002,-155.60000000000002,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:59:07,,10.0,65.0,35.0,26.5,50.0,91.0,138.0,18.5,72.0,1371.75,5.102,3.0,50.5234617,-84.8113124,5.102,-155.60000000000002,-155.60000000000002,0.0,0.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:59:08,,10.0,68.0,35.0,23.5,52.0,80.5,161.0,19.5,70.0,1376.88,5.254,3.0,50.5235122,-84.8113399,5.254,-155.60000000000002,-155.60000000000002,0.0,0.0,-0.8,2023,1,30,14,2.82,253.0
2023-01-30 14:59:09,,10.0,71.0,36.0,22.0,56.0,79.0,163.0,21.0,69.0,1382.29,5.66,3.0,50.5235691,-84.811361,5.66,-155.8,-155.8,0.0,1.0,-1.45,2023,1,30,14,2.82,253.0
2023-01-30 14:59:10,,10.0,75.0,36.0,25.5,60.0,93.0,198.0,21.5,71.0,1388.32,6.225,3.0,50.5236347,-84.8113792,6.225,-155.8,-155.8,0.0,1.0,-1.3,2023,1,30,14,2.82,253.0
2023-01-30 14:59:11,,10.0,80.0,36.0,24.5,64.0,90.5,284.0,21.5,71.0,1395.32,6.935,3.0,50.5237065,-84.811404,6.935,-155.8,-155.8,0.0,1.0,-1.24,2023,1,30,14,2.82,253.0
2023-01-30 14:59:12,,10.0,88.0,36.0,27.0,56.0,93.5,350.0,25.0,82.0,1403.61,7.478,3.0,50.5237921,-84.8114377,7.478,-156.0,-156.0,0.0,1.0,-1.26,2023,1,30,14,2.82,253.0
2023-01-30 14:59:13,,10.0,95.0,37.0,27.5,51.0,92.5,374.0,27.0,92.0,1412.26,7.954,3.0,50.5238829,-84.811474,7.954,-156.0,-156.0,0.0,1.0,-1.25,2023,1,30,14,2.82,253.0
2023-01-30 14:59:14,,10.0,99.0,37.0,25.0,49.0,86.0,359.0,27.0,95.5,1420.87,7.902,3.0,50.5239708,-84.811504,7.902,-156.2,-156.2,0.0,1.0,-1.27,2023,1,30,14,2.82,253.0
2023-01-30 14:59:15,,10.0,102.0,37.0,22.0,42.0,77.5,314.0,29.0,92.5,1429.84,8.16,2.0,50.5240638,-84.8115366,8.16,-156.39999999999998,-156.39999999999998,0.0,1.0,-1.27,2023,1,30,14,2.82,253.0
2023-01-30 14:59:16,,10.0,96.0,38.0,18.5,12.0,57.0,275.0,27.5,87.0,1438.73,8.214,2.0,50.5241577,-84.8115669,8.214,-156.60000000000002,-156.60000000000002,0.0,2.0,-1.27,2023,1,30,14,2.82,253.0
2023-01-30 14:59:17,,10.0,78.0,38.0,24.0,55.0,75.5,221.0,26.0,85.0,1447.4,8.381,2.0,50.5242455,-84.8116003,8.381,-156.60000000000002,-156.60000000000002,0.0,2.0,-1.28,2023,1,30,14,2.82,253.0
2023-01-30 14:59:18,,10.0,81.0,38.0,26.5,60.0,91.0,259.0,26.0,83.0,1456.87,8.923,2.0,50.524343,-84.8116373,8.923,-156.8,-156.8,0.0,2.0,-1.32,2023,1,30,14,2.82,253.0
2023-01-30 14:59:19,,10.0,86.0,38.0,25.0,54.0,92.0,338.0,30.0,84.0,1466.54,9.214,2.0,50.5244442,-84.8116805,9.214,-157.2,-157.2,0.0,2.0,-1.44,2023,1,30,14,2.82,253.0
2023-01-30 14:59:20,,10.0,91.0,39.0,25.5,46.0,91.0,375.0,37.0,96.0,1476.16,9.44,2.0,50.524541,-84.8117196,9.44,-157.2,-157.2,0.0,2.0,-1.57,2023,1,30,14,2.82,253.0
2023-01-30 14:59:21,,10.0,94.0,39.0,24.0,36.0,86.5,400.0,33.0,95.5,1485.98,9.508,2.0,50.52464,-84.8117689,9.508,-157.39999999999998,-157.39999999999998,0.0,2.0,-1.67,2023,1,30,14,2.82,253.0
2023-01-30 14:59:22,,10.0,85.0,40.0,22.5,26.0,82.0,385.0,29.0,95.0,1495.7,9.431,2.0,50.5247368,-84.8118234,9.431,-157.60000000000002,-157.60000000000002,0.0,3.0,-1.73,2023,1,30,14,2.82,253.0
2023-01-30 14:59:23,,10.0,65.0,40.0,17.0,16.0,62.0,188.0,27.0,90.5,1505.18,9.212,2.0,50.5248317,-84.8118713,9.212,-157.8,-157.8,0.0,3.0,-1.76,2023,1,30,14,2.82,253.0
2023-01-30 14:59:24,,10.0,42.0,40.0,8.0,19.0,39.0,96.0,22.5,73.0,1514.59,8.757,2.0,50.5249278,-84.8119107,8.757,-157.8,-157.8,0.0,3.0,-1.76,2023,1,30,14,2.82,253.0
2023-01-30 14:59:25,,10.0,26.0,40.0,0.0,33.0,45.0,44.0,7.0,36.0,1523.63,8.663,2.0,50.5250203,-84.8119536,8.663,-157.8,-157.8,0.0,3.0,-1.66,2023,1,30,14,2.82,253.0
2023-01-30 14:59:26,,10.0,17.0,40.0,3.5,47.0,51.0,28.0,5.5,38.0,1532.09,8.093,2.0,50.5251051,-84.8119992,8.093,-157.8,-157.8,0.0,3.0,-1.44,2023,1,30,14,2.82,253.0
2023-01-30 14:59:27,,10.0,7.0,40.0,7.0,61.0,57.0,11.0,4.0,39.5,1539.81,7.476,2.0,50.5251827,-84.812044,7.476,-157.8,-157.8,0.0,3.0,-0.65,2023,1,30,14,2.82,253.0
2023-01-30 14:59:28,,10.0,0.0,40.0,10.5,76.0,63.0,0.0,3.0,41.5,1547.65,7.499,2.0,50.5252608,-84.8120836,7.499,-157.8,-157.8,0.0,3.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:59:29,,10.0,15.0,40.0,14.0,90.0,69.0,1.0,1.5,43.5,1555.4,7.403,2.0,50.5253354,-84.8121266,7.403,-157.8,-157.8,0.0,3.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:59:30,,10.0,59.0,40.0,17.5,91.0,74.5,15.0,0.0,45.0,1562.78,7.37,3.0,50.5254077,-84.8121718,7.37,-157.8,-157.8,0.0,3.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:59:31,,10.0,66.0,40.0,20.0,63.0,79.0,39.0,4.5,47.0,1569.94,7.235,3.0,50.5254777,-84.8122176,7.235,-158.0,-158.0,0.0,3.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:59:32,,10.0,65.0,40.0,22.0,56.0,83.5,75.0,8.5,49.0,1576.85,6.942,3.0,50.5255429,-84.8122696,6.942,-158.0,-158.0,0.0,3.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:59:33,,10.0,67.0,40.0,24.5,50.0,88.5,211.0,12.5,50.5,1583.69,6.661,3.0,50.5256067,-84.8123114,6.661,-158.0,-158.0,0.0,3.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:59:34,,10.0,70.0,40.0,25.0,46.0,88.5,220.0,16.5,55.0,1589.98,5.887,3.0,50.5256671,-84.8123541,5.887,-158.0,-158.0,0.0,3.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:59:35,,10.0,56.0,41.0,22.5,43.0,77.5,210.0,19.5,65.0,1595.13,4.45,3.0,50.5257134,-84.8123932,4.45,-157.8,-157.8,0.0,3.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:59:36,,10.0,37.0,41.0,19.5,41.0,66.5,195.0,22.5,75.0,1598.59,3.061,3.0,50.525748,-84.8124168,3.061,-157.8,-157.8,0.0,3.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:59:37,,10.0,18.0,41.0,17.0,45.0,56.0,180.0,25.5,85.5,1600.85,2.175,3.0,50.5257703,-84.8124287,2.175,-157.60000000000002,-157.60000000000002,0.0,3.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:59:38,,10.0,0.0,41.0,17.5,49.0,56.0,0.0,27.5,91.0,1601.91,1.684,3.0,50.5257788,-84.8124378,1.684,-157.60000000000002,-157.60000000000002,0.0,3.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:59:41,,10.0,24.0,41.0,27.0,62.0,83.5,34.0,29.5,96.5,1602.11,1.574,3.0,50.5258222,-84.8124105,1.574,-157.8,-157.8,0.0,3.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:59:42,,10.0,33.0,41.0,30.5,66.0,93.0,91.0,30.0,98.5,1604.98,3.507,3.0,50.5258527,-84.8124388,3.507,-157.8,-157.8,0.0,3.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:59:43,,10.0,52.0,41.0,32.5,53.0,97.0,168.0,20.0,67.5,1610.04,4.996,3.0,50.5259006,-84.8124752,4.996,-157.8,-157.8,0.0,3.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:59:44,,10.0,67.0,41.0,33.0,47.0,95.0,236.0,12.0,44.5,1615.72,5.829,3.0,50.5259552,-84.8125116,5.829,-157.8,-157.8,0.0,3.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:59:45,,10.0,84.0,42.0,30.5,51.0,88.0,317.0,28.5,97.0,1622.01,6.496,3.0,50.5260097,-84.8125608,6.496,-158.0,-158.0,0.0,3.0,0.0,2023,1,30,14,2.82,253.0
2023-01-30 14:59:46,,10.0,90.0,42.0,26.5,54.0,92.0,363.0,28.5,97.0,1628.62,6.72,3.0,50.5260707,-84.8126089,6.72,-158.0,-158.0,0.0,3.0,0.0,2023,1,30,14,2.82,253.0
