battery_soc,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,cadence,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,enhanced_altitude,grade,left_right_balance,year,month,day,hour,wind_speed,wind_direction
,7921.52,10.21,3,79,50.4026366,-84.5010012,10.21,2022-06-30 23:56:18,100.0,29.0,89.5,364.0,27.0,90.0,20.0,56.200000000000045,56.200000000000045,1.5,50.0,2022,6,30,23,4.34,206.0
,7929.98,8.997,3,79,50.402548,-84.5010282,8.997,2022-06-30 23:56:19,98.0,33.5,90.5,444.0,29.5,90.5,20.0,56.39999999999998,56.39999999999998,1.87,50.0,2022,6,30,23,4.34,206.0
,7939.21,9.094,3,79,50.4024514,-84.5010584,9.094,2022-06-30 23:56:20,97.0,34.5,96.0,441.0,29.5,90.5,20.0,56.60000000000002,56.60000000000002,2.16,49.0,2022,6,30,23,4.34,206.0
,7948.06,8.904,3,79,50.4023574,-84.5010769,8.904,2022-06-30 23:56:21,96.0,33.5,96.5,402.0,30.0,92.0,20.0,57.0,57.0,2.41,47.0,2022,6,30,23,4.34,206.0
,7956.68,8.699,3,80,50.4022656,-84.5010929,8.699,2022-06-30 23:56:22,95.0,32.5,95.5,438.0,31.0,94.5,20.0,57.200000000000045,57.200000000000045,2.64,46.0,2022,6,30,23,4.34,206.0
,7965.63,8.879,3,81,50.4021706,-84.5011126,8.879,2022-06-30 23:56:23,96.0,34.0,96.5,451.0,31.5,95.0,20.0,57.39999999999998,57.39999999999998,2.77,47.0,2022,6,30,23,4.34,206.0
,7976.11,10.022,3,81,50.4020615,-84.5011498,10.022,2022-06-30 23:56:24,96.0,35.0,98.0,401.0,33.5,97.5,20.0,57.39999999999998,57.39999999999998,2.66,47.0,2022,6,30,23,4.34,206.0
,7985.67,9.664,3,80,50.4019595,-84.5011646,9.664,2022-06-30 23:56:25,98.0,29.0,91.0,322.0,33.5,97.5,20.0,57.60000000000002,57.60000000000002,2.26,50.0,2022,6,30,23,4.34,206.0
,7996.89,10.933,3,79,50.4018411,-84.5011952,10.933,2022-06-30 23:56:26,101.0,26.0,83.5,285.0,31.5,93.0,20.0,57.60000000000002,57.60000000000002,1.77,50.0,2022,6,30,23,4.34,206.0
,8007.35,10.725,3,78,50.4017292,-84.501208,10.725,2022-06-30 23:56:27,103.0,23.5,74.0,213.0,27.5,85.5,20.0,57.60000000000002,57.60000000000002,1.3,51.0,2022,6,30,23,4.34,206.0
,8017.94,10.433,3,77,50.4016163,-84.501226,10.433,2022-06-30 23:56:28,103.0,14.5,63.0,203.0,22.5,75.0,20.0,57.60000000000002,57.60000000000002,0.77,49.0,2022,6,30,23,4.34,206.0
,8027.79,10.028,3,78,50.4015117,-84.5012475,10.028,2022-06-30 23:56:29,104.0,14.5,63.0,165.0,22.5,75.0,20.0,57.799999999999955,57.799999999999955,0.23,,2022,6,30,23,4.34,206.0
,8037.1,9.44,3,79,50.4014129,-84.5012677,9.44,2022-06-30 23:56:30,102.0,14.0,63.0,123.0,21.0,71.5,20.0,57.60000000000002,57.60000000000002,0.0,,2022,6,30,23,4.34,206.0
,8046.47,9.388,3,79,50.4013135,-84.5012896,9.388,2022-06-30 23:56:31,101.0,13.0,63.0,81.0,19.5,68.0,20.0,57.60000000000002,57.60000000000002,0.0,,2022,6,30,23,4.34,206.0
,8055.52,9.176,3,78,50.4012172,-84.5013074,9.176,2022-06-30 23:56:32,99.0,12.5,63.0,39.0,18.5,64.5,20.0,57.39999999999998,57.39999999999998,-0.16,,2022,6,30,23,4.34,206.0
,8065.51,9.77,3,78,50.4011111,-84.5013293,9.77,2022-06-30 23:56:33,0.0,12.0,63.0,0.0,17.0,61.5,20.0,57.0,57.0,-0.7,,2022,6,30,23,4.34,206.0
,8075.71,10.109,3,78,50.4010036,-84.5013569,10.109,2022-06-30 23:56:34,0.0,12.0,63.0,0.0,17.0,61.5,20.0,56.799999999999955,56.799999999999955,-1.48,,2022,6,30,23,4.34,206.0
,8086.32,10.384,3,78,50.4008918,-84.5013869,10.384,2022-06-30 23:56:35,0.0,12.0,63.0,0.0,17.0,61.5,20.0,56.200000000000045,56.200000000000045,-2.35,,2022,6,30,23,4.34,206.0
,8097.55,11.118,3,78,50.400772,-84.5014049,11.118,2022-06-30 23:56:36,0.0,12.0,63.0,0.0,17.0,61.5,20.0,55.60000000000002,55.60000000000002,-3.08,,2022,6,30,23,4.34,206.0
,8109.28,11.537,3,79,50.400647,-84.5014266,11.537,2022-06-30 23:56:37,0.0,12.0,63.0,0.0,17.0,61.5,20.0,55.0,55.0,-3.34,,2022,6,30,23,4.34,206.0
,8120.88,11.605,3,79,50.4005239,-84.5014523,11.605,2022-06-30 23:56:38,0.0,12.0,63.0,0.0,17.0,61.5,20.0,54.39999999999998,54.39999999999998,-3.68,,2022,6,30,23,4.34,206.0
,8132.77,11.8,3,79,50.4003976,-84.5014783,11.8,2022-06-30 23:56:39,0.0,12.0,63.0,0.0,17.0,61.5,20.0,53.799999999999955,53.799999999999955,-4.22,,2022,6,30,23,4.34,206.0
,8144.21,11.568,3,79,50.4002755,-84.5014963,11.568,2022-06-30 23:56:40,0.0,12.0,63.0,0.0,17.0,61.5,20.0,53.200000000000045,53.200000000000045,-4.54,,2022,6,30,23,4.34,206.0
,8156.01,11.714,3,78,50.4001496,-84.5015162,11.714,2022-06-30 23:56:41,0.0,12.0,63.0,0.0,17.0,61.5,20.0,52.60000000000002,52.60000000000002,-4.84,,2022,6,30,23,4.34,206.0
,8167.54,11.585,3,80,50.4000265,-84.5015342,11.585,2022-06-30 23:56:42,0.0,12.0,63.0,0.0,17.0,61.5,20.0,52.0,52.0,-5.4,,2022,6,30,23,4.34,206.0
,8178.59,11.422,3,84,50.3999082,-84.5015477,11.422,2022-06-30 23:56:43,0.0,12.0,63.0,0.0,17.0,61.5,20.0,51.200000000000045,51.200000000000045,-5.81,,2022,6,30,23,4.34,206.0
,8190.44,11.497,3,89,50.3997816,-84.501566,11.497,2022-06-30 23:56:44,0.0,12.0,63.0,0.0,17.0,61.5,20.0,50.60000000000002,50.60000000000002,-5.97,,2022,6,30,23,4.34,206.0
,8202.43,11.838,3,96,50.3996541,-84.5015897,11.838,2022-06-30 23:56:45,0.0,12.0,63.0,0.0,17.0,61.5,20.0,49.799999999999955,49.799999999999955,-6.21,,2022,6,30,23,4.34,206.0
,8213.73,10.964,3,98,50.3995341,-84.5016137,10.964,2022-06-30 23:56:46,0.0,12.0,63.0,0.0,17.0,61.5,20.0,49.0,49.0,-6.52,,2022,6,30,23,4.34,206.0
,8222.85,9.253,3,99,50.3994377,-84.5016371,9.253,2022-06-30 23:56:47,0.0,12.0,63.0,0.0,17.0,61.5,20.0,48.200000000000045,48.200000000000045,-6.79,,2022,6,30,23,4.34,206.0
,8231.84,7.554,3,99,50.3993428,-84.5016613,7.554,2022-06-30 23:56:48,0.0,12.0,63.0,0.0,17.0,61.5,20.0,47.60000000000002,47.60000000000002,-6.76,,2022,6,30,23,4.34,206.0
,8239.16,6.431,3,99,50.3992656,-84.5016811,6.431,2022-06-30 23:56:49,0.0,12.0,63.0,0.0,17.0,61.5,20.0,46.799999999999955,46.799999999999955,-6.33,,2022,6,30,23,4.34,206.0
,8244.98,5.198,3,99,50.3992045,-84.5016993,5.198,2022-06-30 23:56:50,0.0,12.0,63.0,0.0,17.0,61.5,20.0,46.200000000000045,46.200000000000045,-6.17,,2022,6,30,23,4.34,206.0
,8249.73,3.855,3,99,50.3991543,-84.5017114,3.855,2022-06-30 23:56:51,0.0,12.0,63.0,0.0,17.0,61.5,20.0,45.60000000000002,45.60000000000002,-6.47,,2022,6,30,23,4.34,206.0
,8253.52,3.338,3,100,50.3991146,-84.5017233,3.338,2022-06-30 23:56:52,0.0,12.0,63.0,0.0,17.0,61.5,20.0,45.200000000000045,45.200000000000045,-6.9,,2022,6,30,23,4.34,206.0
,8257.35,3.868,3,100,50.3990747,-84.5017371,3.868,2022-06-30 23:56:53,0.0,12.0,63.0,0.0,17.0,61.5,20.0,44.799999999999955,44.799999999999955,-7.8,,2022,6,30,23,4.34,206.0
,8260.85,3.601,3,100,50.3990464,-84.50177,3.601,2022-06-30 23:56:54,0.0,12.0,63.0,0.0,17.0,61.5,20.0,44.39999999999998,44.39999999999998,-9.39,40.0,2022,6,30,23,4.34,206.0
,8263.71,3.734,3,100,50.3990165,-84.5017773,3.734,2022-06-30 23:56:55,4.0,18.5,74.0,0.0,11.5,41.0,20.0,44.200000000000045,44.200000000000045,-10.52,76.0,2022,6,30,23,4.34,206.0
,8267.92,4.326,3,101,50.3989747,-84.5017543,4.326,2022-06-30 23:56:56,22.0,32.0,96.0,487.0,0.0,0.0,20.0,43.799999999999955,43.799999999999955,-10.76,88.0,2022,6,30,23,4.34,206.0
,8272.85,5.676,3,101,50.3989391,-84.5017018,5.676,2022-06-30 23:56:57,53.0,31.0,96.0,515.0,2.5,7.5,20.0,43.39999999999998,43.39999999999998,-10.75,55.0,2022,6,30,23,4.34,206.0
,8280.84,8.2,2,99,50.3988943,-84.5016034,8.2,2022-06-30 23:56:58,68.0,23.0,93.5,494.0,29.0,86.5,20.0,43.200000000000045,43.200000000000045,-10.27,55.0,2022,6,30,23,4.34,206.0
,8289.55,8.805,2,99,50.3988653,-84.5014838,8.805,2022-06-30 23:56:59,78.0,20.5,87.0,636.0,25.5,97.0,20.0,43.0,43.0,-8.89,54.0,2022,6,30,23,4.34,206.0
,8297.6,9.579,2,99,50.3988545,-84.5013685,9.579,2022-06-30 23:57:00,90.0,23.0,87.5,625.0,23.5,95.5,20.0,43.0,43.0,-6.64,51.0,2022,6,30,23,4.34,206.0
,8308.93,10.16,2,99,50.3988485,-84.501205,10.16,2022-06-30 23:57:01,103.0,26.5,91.5,384.0,26.0,95.0,20.0,42.60000000000002,42.60000000000002,-4.51,48.0,2022,6,30,23,4.34,206.0
,8319.68,10.286,2,98,50.3988388,-84.5010501,10.286,2022-06-30 23:57:02,104.0,28.5,83.0,436.0,27.0,98.0,20.0,42.39999999999998,42.39999999999998,-3.06,48.0,2022,6,30,23,4.34,206.0
,8330.23,10.319,2,98,50.3988289,-84.5008982,10.319,2022-06-30 23:57:03,101.0,30.5,94.0,446.0,30.0,92.0,20.0,42.0,42.0,-2.38,49.0,2022,6,30,23,4.34,206.0
,8341.24,10.6,2,98,50.398817,-84.5007399,10.6,2022-06-30 23:57:04,103.0,32.0,96.5,423.0,31.5,92.5,20.0,41.799999999999955,41.799999999999955,-2.25,50.0,2022,6,30,23,4.34,206.0
,8352.48,10.867,2,99,50.398801,-84.5005788,10.867,2022-06-30 23:57:05,104.0,31.5,92.5,352.0,34.0,96.0,20.0,41.60000000000002,41.60000000000002,-2.3,53.0,2022,6,30,23,4.34,206.0
,8363.69,11.006,2,99,50.3987835,-84.5004185,11.006,2022-06-30 23:57:06,106.0,26.0,86.0,324.0,33.5,94.5,20.0,41.39999999999998,41.39999999999998,-2.53,52.0,2022,6,30,23,4.34,206.0
,8374.8,11.006,2,99,50.3987656,-84.5002597,11.006,2022-06-30 23:57:07,107.0,24.5,85.0,346.0,32.5,89.5,20.0,41.200000000000045,41.200000000000045,-2.67,49.0,2022,6,30,23,4.34,206.0
,8386.44,10.769,2,98,50.3987494,-84.5000928,10.769,2022-06-30 23:57:08,107.0,20.0,70.5,284.0,29.0,82.5,20.0,41.0,41.0,-2.46,49.0,2022,6,30,23,4.34,206.0
,8397.69,11.009,2,96,50.3987298,-84.4999324,11.009,2022-06-30 23:57:09,106.0,19.5,68.0,285.0,28.5,81.5,20.0,41.0,41.0,-2.03,51.0,2022,6,30,23,4.34,206.0
,8408.8,11.143,2,96,50.3987123,-84.4997735,11.143,2022-06-30 23:57:10,107.0,20.0,68.5,297.0,28.0,81.5,20.0,41.200000000000045,41.200000000000045,-1.37,52.0,2022,6,30,23,4.34,206.0
,8420.63,11.062,2,96,50.3986918,-84.4996047,11.062,2022-06-30 23:57:11,107.0,22.5,74.0,267.0,24.5,80.0,20.0,41.39999999999998,41.39999999999998,-0.46,54.0,2022,6,30,23,4.34,206.0
,8431.91,11.026,2,95,50.3986703,-84.4994443,11.026,2022-06-30 23:57:12,108.0,24.0,75.0,259.0,23.0,75.5,20.0,41.39999999999998,41.39999999999998,0.0,50.0,2022,6,30,23,4.34,206.0
,8443.19,11.243,2,95,50.3986449,-84.4992848,11.243,2022-06-30 23:57:13,108.0,22.0,72.5,270.0,23.0,75.0,20.0,41.200000000000045,41.200000000000045,0.1,48.0,2022,6,30,23,4.34,206.0
,8454.46,10.845,2,96,50.3986225,-84.4991249,10.845,2022-06-30 23:57:14,110.0,20.0,70.5,250.0,24.5,78.0,20.0,41.200000000000045,41.200000000000045,0.29,49.0,2022,6,30,23,4.34,206.0
,8465.51,11.064,3,96,50.3986043,-84.4989669,11.064,2022-06-30 23:57:15,110.0,23.5,76.5,277.0,26.5,82.5,20.0,41.200000000000045,41.200000000000045,0.19,54.0,2022,6,30,23,4.34,206.0
,8476.99,11.451,3,96,50.3985807,-84.4988041,11.451,2022-06-30 23:57:16,110.0,21.5,72.0,291.0,25.5,78.0,20.0,41.39999999999998,41.39999999999998,0.0,53.0,2022,6,30,23,4.34,206.0
,8488.14,11.171,3,96,50.398557,-84.4986461,11.171,2022-06-30 23:57:17,110.0,27.5,85.0,291.0,24.5,79.0,20.0,41.39999999999998,41.39999999999998,0.0,53.0,2022,6,30,23,4.34,206.0
,8499.35,11.275,3,96,50.398535,-84.4984868,11.275,2022-06-30 23:57:18,110.0,28.5,88.5,317.0,24.5,77.5,20.0,41.39999999999998,41.39999999999998,0.0,53.0,2022,6,30,23,4.34,206.0
,8510.48,11.284,3,97,50.398517,-84.4983278,11.284,2022-06-30 23:57:19,110.0,30.5,87.0,306.0,26.0,80.0,20.0,41.39999999999998,41.39999999999998,0.09,51.0,2022,6,30,23,4.34,206.0
,8521.71,11.075,3,97,50.398497,-84.4981677,11.075,2022-06-30 23:57:20,110.0,33.0,83.5,351.0,28.0,87.0,20.0,41.60000000000002,41.60000000000002,0.29,49.0,2022,6,30,23,4.34,206.0
,8532.55,10.75,3,96,50.3984714,-84.4980148,10.75,2022-06-30 23:57:21,110.0,33.0,84.5,368.0,28.0,87.0,20.0,41.60000000000002,41.60000000000002,0.3,51.0,2022,6,30,23,4.34,206.0
,8543.14,10.356,3,94,50.3984496,-84.4978646,10.356,2022-06-30 23:57:22,109.0,33.5,90.5,384.0,28.5,88.0,20.0,41.799999999999955,41.799999999999955,0.46,50.0,2022,6,30,23,4.34,206.0
,8553.45,10.341,3,94,50.3984334,-84.4977172,10.341,2022-06-30 23:57:23,105.0,34.0,95.0,419.0,28.5,87.5,20.0,42.0,42.0,0.86,50.0,2022,6,30,23,4.34,206.0
,8563.8,10.09,3,94,50.3984137,-84.4975699,10.09,2022-06-30 23:57:24,103.0,34.0,95.5,369.0,29.5,87.5,20.0,42.200000000000045,42.200000000000045,1.11,51.0,2022,6,30,23,4.34,206.0
,8574.36,10.163,3,93,50.3983936,-84.4974197,10.163,2022-06-30 23:57:25,101.0,29.5,88.0,382.0,33.0,96.0,20.0,42.39999999999998,42.39999999999998,1.28,50.0,2022,6,30,23,4.34,206.0
,8584.52,9.99,3,93,50.3983739,-84.4972752,9.99,2022-06-30 23:57:26,100.0,32.5,92.0,408.0,31.0,94.5,20.0,42.60000000000002,42.60000000000002,1.34,53.0,2022,6,30,23,4.34,206.0
,8594.72,9.949,3,93,50.3983559,-84.4971298,9.949,2022-06-30 23:57:27,98.0,34.0,96.0,417.0,33.5,96.0,20.0,42.799999999999955,42.799999999999955,1.42,47.0,2022,6,30,23,4.34,206.0
,8604.7,9.85,3,93,50.398336,-84.4969881,9.85,2022-06-30 23:57:28,98.0,34.0,96.0,416.0,33.5,96.5,20.0,42.799999999999955,42.799999999999955,1.54,47.0,2022,6,30,23,4.34,206.0
,8614.83,9.997,2,93,50.3983181,-84.4968436,9.997,2022-06-30 23:57:29,98.0,33.0,94.5,391.0,32.5,97.0,20.0,43.0,43.0,1.57,49.0,2022,6,30,23,4.34,206.0
,8625.08,10.093,2,93,50.3983022,-84.496697,10.093,2022-06-30 23:57:30,98.0,30.0,90.5,373.0,31.5,96.0,20.0,43.200000000000045,43.200000000000045,1.57,50.0,2022,6,30,23,4.34,206.0
,8635.19,10.059,2,93,50.3982845,-84.4965529,10.059,2022-06-30 23:57:31,98.0,27.5,86.5,356.0,30.5,95.5,20.0,43.200000000000045,43.200000000000045,1.65,50.0,2022,6,30,23,4.34,206.0
,8645.46,10.029,2,93,50.3982702,-84.4964057,10.029,2022-06-30 23:57:32,98.0,29.0,91.5,346.0,29.5,91.0,20.0,43.39999999999998,43.39999999999998,1.64,51.0,2022,6,30,23,4.34,206.0
,8655.49,10.011,2,92,50.398264,-84.4962609,10.011,2022-06-30 23:57:33,98.0,30.0,91.5,337.0,28.5,88.5,20.0,43.39999999999998,43.39999999999998,1.42,50.0,2022,6,30,23,4.34,206.0
,8665.44,9.932,2,92,50.398258,-84.4961172,9.932,2022-06-30 23:57:34,98.0,30.0,89.5,332.0,28.0,88.5,20.0,43.39999999999998,43.39999999999998,1.18,49.0,2022,6,30,23,4.34,206.0
,8675.57,10.023,2,92,50.398252,-84.4959711,10.023,2022-06-30 23:57:35,98.0,30.0,89.0,336.0,28.0,88.5,20.0,43.60000000000002,43.60000000000002,0.98,50.0,2022,6,30,23,4.34,206.0
,8685.52,10.06,2,92,50.3982518,-84.4958272,10.06,2022-06-30 23:57:36,99.0,29.5,87.0,353.0,28.0,87.0,20.0,43.60000000000002,43.60000000000002,0.79,53.0,2022,6,30,23,4.34,206.0
,8695.68,10.084,2,91,50.3982518,-84.4956803,10.084,2022-06-30 23:57:37,101.0,26.5,82.0,317.0,27.5,87.5,20.0,43.60000000000002,43.60000000000002,0.53,53.0,2022,6,30,23,4.34,206.0
,8705.9,10.348,2,91,50.3982518,-84.4955327,10.348,2022-06-30 23:57:38,102.0,23.5,77.0,265.0,27.0,88.0,20.0,43.60000000000002,43.60000000000002,0.18,52.0,2022,6,30,23,4.34,206.0
,8716.19,10.277,3,91,50.3982556,-84.4953841,10.277,2022-06-30 23:57:39,103.0,24.0,78.0,271.0,26.0,85.0,20.0,43.60000000000002,43.60000000000002,0.0,48.0,2022,6,30,23,4.34,206.0
,8726.93,10.433,3,92,50.3982577,-84.4952288,10.433,2022-06-30 23:57:40,103.0,24.5,80.0,283.0,23.5,78.5,20.0,43.60000000000002,43.60000000000002,0.0,51.0,2022,6,30,23,4.34,206.0
,8737.61,10.606,3,93,50.3982654,-84.4950747,10.606,2022-06-30 23:57:41,104.0,26.5,85.0,318.0,24.0,78.5,20.0,43.60000000000002,43.60000000000002,0.0,54.0,2022,6,30,23,4.34,206.0
,8748.0,10.527,3,93,50.3982786,-84.4949256,10.527,2022-06-30 23:57:42,104.0,25.0,81.5,308.0,25.0,83.5,20.0,43.60000000000002,43.60000000000002,0.0,53.0,2022,6,30,23,4.34,206.0
,8758.97,10.622,3,93,50.3982965,-84.4947689,10.622,2022-06-30 23:57:43,104.0,23.5,77.5,290.0,25.5,85.5,20.0,43.60000000000002,43.60000000000002,0.0,51.0,2022,6,30,23,4.34,206.0
,8770.0,10.637,3,93,50.3983166,-84.4946117,10.637,2022-06-30 23:57:44,105.0,22.5,74.5,278.0,25.0,81.5,20.0,43.39999999999998,43.39999999999998,0.0,49.0,2022,6,30,23,4.34,206.0
,8781.03,10.914,3,93,50.3983348,-84.4944543,10.914,2022-06-30 23:57:45,105.0,22.0,74.0,256.0,25.0,81.0,20.0,43.200000000000045,43.200000000000045,0.0,52.0,2022,6,30,23,4.34,206.0
,8791.83,10.763,3,92,50.3983487,-84.4942993,10.763,2022-06-30 23:57:46,106.0,20.0,70.5,266.0,23.5,79.5,20.0,43.200000000000045,43.200000000000045,-0.1,50.0,2022,6,30,23,4.34,206.0
,8802.75,10.79,3,92,50.3983665,-84.4941433,10.79,2022-06-30 23:57:47,106.0,21.0,74.0,287.0,24.0,78.0,20.0,43.200000000000045,43.200000000000045,-0.49,50.0,2022,6,30,23,4.34,206.0
,8814.13,11.058,3,92,50.3983844,-84.4939805,11.058,2022-06-30 23:57:48,106.0,23.0,78.0,339.0,25.0,78.5,20.0,43.0,43.0,-0.88,51.0,2022,6,30,23,4.34,206.0
,8825.54,11.059,3,91,50.3984042,-84.4938178,11.059,2022-06-30 23:57:49,106.0,25.0,79.0,357.0,25.5,81.0,20.0,43.0,43.0,-0.88,54.0,2022,6,30,23,4.34,206.0
,8836.56,10.662,3,92,50.3984164,-84.4936593,10.662,2022-06-30 23:57:50,105.0,25.0,79.0,333.0,25.5,81.0,20.0,43.0,43.0,-0.67,49.0,2022,6,30,23,4.34,206.0
,8847.42,10.67,3,92,50.3984282,-84.4935031,10.67,2022-06-30 23:57:51,104.0,26.5,81.5,378.0,26.0,83.5,20.0,43.0,43.0,-0.46,50.0,2022,6,30,23,4.34,206.0
,8858.18,10.451,3,91,50.3984384,-84.4933482,10.451,2022-06-30 23:57:52,104.0,27.5,86.5,390.0,26.5,85.5,20.0,43.200000000000045,43.200000000000045,-0.18,51.0,2022,6,30,23,4.34,206.0
,8868.52,10.212,3,92,50.39845,-84.4931995,10.212,2022-06-30 23:57:53,103.0,28.0,89.5,386.0,27.5,88.0,20.0,43.200000000000045,43.200000000000045,0.0,51.0,2022,6,30,23,4.34,206.0
,8879.14,10.062,3,92,50.3984621,-84.4930468,10.062,2022-06-30 23:57:54,102.0,29.5,89.0,388.0,30.0,93.5,20.0,43.39999999999998,43.39999999999998,0.14,51.0,2022,6,30,23,4.34,206.0
,8889.48,9.917,3,92,50.3984741,-84.4928983,9.917,2022-06-30 23:57:55,100.0,26.0,87.0,401.0,30.5,95.0,20.0,43.39999999999998,43.39999999999998,0.57,51.0,2022,6,30,23,4.34,206.0
,8899.23,9.526,3,91,50.398488,-84.4927587,9.526,2022-06-30 23:57:56,107.0,28.0,91.0,475.0,31.0,93.0,20.0,43.60000000000002,43.60000000000002,0.87,50.0,2022,6,30,23,4.34,206.0
,8908.7,9.349,3,91,50.3985038,-84.4926235,9.349,2022-06-30 23:57:57,107.0,31.0,95.5,471.0,31.5,91.0,20.0,43.799999999999955,43.799999999999955,1.06,49.0,2022,6,30,23,4.34,206.0
,8918.07,9.431,3,92,50.3985195,-84.4924897,9.431,2022-06-30 23:57:58,104.0,31.5,97.0,433.0,31.5,91.0,20.0,44.200000000000045,44.200000000000045,1.62,49.0,2022,6,30,23,4.34,206.0
,8927.49,9.118,3,92,50.3985354,-84.4923552,9.118,2022-06-30 23:57:59,102.0,32.0,98.0,445.0,33.5,98.5,20.0,44.60000000000002,44.60000000000002,2.25,53.0,2022,6,30,23,4.34,206.0
,8934.74,8.957,3,92,50.3985451,-84.4922511,8.957,2022-06-30 23:58:00,101.0,29.5,95.0,410.0,32.0,97.5,20.0,45.0,45.0,2.75,50.0,2022,6,30,23,4.34,206.0
,8945.53,8.993,3,92,50.3985594,-84.4920964,8.993,2022-06-30 23:58:01,100.0,30.0,94.0,408.0,32.0,97.5,20.0,45.39999999999998,45.39999999999998,3.3,50.0,2022,6,30,23,4.34,206.0
,8954.97,9.113,3,91,50.3985735,-84.4919613,9.113,2022-06-30 23:58:02,99.0,30.5,94.0,355.0,32.0,97.5,20.0,45.60000000000002,45.60000000000002,3.52,49.0,2022,6,30,23,4.34,206.0
,8964.23,9.22,3,91,50.3985835,-84.491828,9.22,2022-06-30 23:58:03,100.0,29.0,91.5,355.0,33.0,97.5,20.0,45.60000000000002,45.60000000000002,3.24,49.0,2022,6,30,23,4.34,206.0
,8973.68,9.239,3,91,50.3985934,-84.4916921,9.239,2022-06-30 23:58:04,100.0,25.0,84.0,322.0,34.0,96.5,20.0,45.60000000000002,45.60000000000002,2.63,51.0,2022,6,30,23,4.34,206.0
,8983.19,9.387,3,90,50.3986072,-84.4915559,9.387,2022-06-30 23:58:05,101.0,20.0,69.0,249.0,28.0,90.5,20.0,45.60000000000002,45.60000000000002,1.86,47.0,2022,6,30,23,4.34,206.0
,8992.7,9.487,3,89,50.3986248,-84.4914205,9.487,2022-06-30 23:58:06,103.0,19.0,64.5,201.0,24.5,80.5,20.0,45.60000000000002,45.60000000000002,1.24,49.0,2022,6,30,23,4.34,206.0
,9002.66,9.968,2,90,50.3986446,-84.4912791,9.968,2022-06-30 23:58:07,104.0,17.5,61.5,217.0,22.5,73.0,20.0,45.799999999999955,45.799999999999955,0.77,53.0,2022,6,30,23,4.34,206.0
,9013.03,10.268,2,91,50.3986627,-84.4911311,10.268,2022-06-30 23:58:08,105.0,16.5,60.5,241.0,22.0,73.0,20.0,45.60000000000002,45.60000000000002,0.29,54.0,2022,6,30,23,4.34,206.0
,9023.65,10.765,2,91,50.3986807,-84.4909795,10.765,2022-06-30 23:58:09,106.0,17.0,57.0,293.0,20.5,72.0,20.0,45.200000000000045,45.200000000000045,-0.17,48.0,2022,6,30,23,4.34,206.0
,9034.56,11.114,2,92,50.3986907,-84.4908223,11.114,2022-06-30 23:58:10,103.0,17.5,63.0,280.0,20.5,72.0,20.0,44.799999999999955,44.799999999999955,-0.9,48.0,2022,6,30,23,4.34,206.0
,9046.24,11.357,2,92,50.3986989,-84.4906539,11.357,2022-06-30 23:58:11,104.0,19.5,68.5,273.0,22.0,74.0,20.0,44.60000000000002,44.60000000000002,-1.81,51.0,2022,6,30,23,4.34,206.0
,9057.61,11.361,2,91,50.398703,-84.4904897,11.361,2022-06-30 23:58:12,109.0,20.5,71.0,226.0,23.0,76.0,20.0,44.39999999999998,44.39999999999998,-2.26,53.0,2022,6,30,23,4.34,206.0
,9068.82,11.612,2,91,50.398705,-84.4903276,11.612,2022-06-30 23:58:13,111.0,15.0,57.5,280.0,22.5,77.5,20.0,44.0,44.0,-2.56,45.0,2022,6,30,23,4.34,206.0
,9080.84,11.409,2,91,50.3987013,-84.4901539,11.409,2022-06-30 23:58:14,111.0,17.5,63.5,255.0,19.0,74.5,20.0,43.60000000000002,43.60000000000002,-2.63,43.0,2022,6,30,23,4.34,206.0
,9092.22,11.374,2,90,50.3986916,-84.4899899,11.374,2022-06-30 23:58:15,112.0,18.5,65.0,240.0,21.5,73.5,20.0,43.200000000000045,43.200000000000045,-2.41,49.0,2022,6,30,23,4.34,206.0
,9103.5,11.353,2,89,50.3986817,-84.4898275,11.353,2022-06-30 23:58:16,112.0,18.5,68.0,228.0,23.0,73.0,20.0,43.0,43.0,-2.29,52.0,2022,6,30,23,4.34,206.0
,9114.69,11.248,2,89,50.3986756,-84.4896659,11.248,2022-06-30 23:58:17,112.0,18.0,71.0,217.0,23.5,73.0,20.0,43.200000000000045,43.200000000000045,-2.28,50.0,2022,6,30,23,4.34,206.0
,9125.6,10.85,3,91,50.3986677,-84.4895087,10.85,2022-06-30 23:58:18,111.0,17.5,65.5,224.0,21.0,66.5,20.0,43.0,43.0,-2.13,47.0,2022,6,30,23,4.34,206.0
,9136.49,10.861,3,95,50.3986597,-84.4893516,10.861,2022-06-30 23:58:19,110.0,18.5,67.0,252.0,25.0,76.5,20.0,42.799999999999955,42.799999999999955,-1.97,46.0,2022,6,30,23,4.34,206.0
,9147.38,10.899,3,98,50.3986537,-84.4891944,10.899,2022-06-30 23:58:20,109.0,18.5,66.5,257.0,24.5,78.5,20.0,42.799999999999955,42.799999999999955,-1.67,47.0,2022,6,30,23,4.34,206.0
,9158.36,10.915,3,100,50.3986516,-84.4890357,10.915,2022-06-30 23:58:21,108.0,19.5,69.0,279.0,24.5,78.0,20.0,42.799999999999955,42.799999999999955,-1.07,48.0,2022,6,30,23,4.34,206.0
