timestamp,cadence,calories,left_right_balance,power,battery_soc,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,ascent,descent,grade,year,month,day,hour,wind_speed,wind_direction
2023-05-24 22:28:47,33.0,36.0,62.0,98.0,,24.5,76.5,15.0,53.5,17.0,878.11,9.168,3.0,50.5223092,-84.8112256,9.168,2.1999999999999886,2.1999999999999886,3.0,0.0,1.23,2023,5,24,22,0.99,45.0
2023-05-24 22:28:48,37.0,37.0,60.0,56.0,,30.0,91.5,14.5,55.0,17.0,887.05,9.002,3.0,50.5222215,-84.8111709,9.002,1.8000000000000114,1.8000000000000114,3.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:28:49,69.0,37.0,58.0,70.0,,33.0,99.5,20.0,70.5,17.0,896.16,9.057,3.0,50.5221294,-84.8111185,9.057,1.1999999999999886,1.1999999999999886,3.0,0.0,-0.08,2023,5,24,22,0.99,45.0
2023-05-24 22:28:50,75.0,37.0,54.0,352.0,,34.0,99.5,30.0,98.5,17.0,905.62,9.346,3.0,50.5220358,-84.8110683,9.346,1.0,1.0,3.0,1.0,-0.96,2023,5,24,22,0.99,45.0
2023-05-24 22:28:51,53.0,38.0,52.0,329.0,,39.0,99.5,31.5,97.5,17.0,914.73,9.19,3.0,50.5219505,-84.8110091,9.19,0.8000000000000114,0.8000000000000114,3.0,1.0,-1.73,2023,5,24,22,0.99,45.0
2023-05-24 22:28:52,43.0,38.0,67.0,206.0,,29.5,88.5,27.5,96.5,17.0,923.09,8.494,3.0,50.5218667,-84.8109609,8.494,0.6000000000000227,0.6000000000000227,3.0,2.0,-2.34,2023,5,24,22,0.99,45.0
2023-05-24 22:28:53,71.0,38.0,53.0,151.0,,24.5,81.0,11.5,98.0,17.0,931.69,8.619,3.0,50.5217817,-84.8109065,8.619,0.6000000000000227,0.6000000000000227,3.0,2.0,-2.64,2023,5,24,22,0.99,45.0
2023-05-24 22:28:54,70.0,38.0,59.0,169.0,,24.5,83.5,6.5,88.0,17.0,940.34,8.717,3.0,50.521701,-84.8108484,8.717,0.6000000000000227,0.6000000000000227,3.0,2.0,-2.6,2023,5,24,22,0.99,45.0
2023-05-24 22:28:55,74.0,38.0,60.0,191.0,,26.0,91.0,20.5,71.0,17.0,949.55,9.098,3.0,50.5216188,-84.8107797,9.098,0.39999999999997726,0.39999999999997726,3.0,2.0,-2.35,2023,5,24,22,0.99,45.0
2023-05-24 22:28:56,76.0,38.0,43.0,197.0,,22.0,79.0,34.0,97.0,17.0,957.98,8.611,3.0,50.5215361,-84.8107275,8.611,0.39999999999997726,0.39999999999997726,3.0,2.0,-1.92,2023,5,24,22,0.99,45.0
2023-05-24 22:28:57,77.0,39.0,26.0,178.0,,8.5,32.5,26.0,79.5,17.0,966.8,8.764,3.0,50.5214479,-84.8106822,8.764,0.39999999999997726,0.39999999999997726,3.0,2.0,-1.39,2023,5,24,22,0.99,45.0
2023-05-24 22:28:58,76.0,39.0,39.0,170.0,,12.0,44.0,20.5,76.5,17.0,976.73,9.7,3.0,50.5213503,-84.8106261,9.7,0.19999999999998863,0.19999999999998863,3.0,2.0,-0.9,2023,5,24,22,0.99,45.0
2023-05-24 22:28:59,77.0,39.0,41.0,202.0,,19.5,70.5,18.5,74.5,17.0,988.22,10.917,3.0,50.5212452,-84.810536,10.917,-0.19999999999998863,-0.19999999999998863,3.0,2.0,-0.72,2023,5,24,22,0.99,45.0
2023-05-24 22:29:00,79.0,39.0,36.0,216.0,,21.5,77.0,21.0,70.5,17.0,999.01,10.814,3.0,50.5211462,-84.810454,10.814,-0.39999999999997726,-0.39999999999997726,3.0,2.0,-0.9,2023,5,24,22,0.99,45.0
2023-05-24 22:29:01,79.0,39.0,33.0,197.0,,16.5,56.5,27.0,93.5,17.0,1009.47,10.533,3.0,50.5210507,-84.8103744,10.533,-0.6000000000000227,-0.6000000000000227,3.0,2.0,-1.17,2023,5,24,22,0.99,45.0
2023-05-24 22:29:02,80.0,39.0,36.0,173.0,,18.0,63.0,19.5,69.0,17.0,1020.25,10.644,3.0,50.5209498,-84.8103057,10.644,-0.6000000000000227,-0.6000000000000227,3.0,3.0,-1.38,2023,5,24,22,0.99,45.0
2023-05-24 22:29:03,81.0,40.0,39.0,149.0,,18.5,66.5,17.0,61.5,17.0,1031.45,11.04,3.0,50.5208364,-84.8102484,11.04,-0.6000000000000227,-0.6000000000000227,3.0,3.0,-1.49,2023,5,24,22,0.99,45.0
2023-05-24 22:29:04,81.0,40.0,42.0,130.0,,18.5,65.5,17.0,61.5,17.0,1042.01,10.707,3.0,50.5207314,-84.8101897,10.707,-0.8000000000000114,-0.8000000000000114,3.0,3.0,-1.49,2023,5,24,22,0.99,45.0
2023-05-24 22:29:05,79.0,40.0,43.0,107.0,,15.0,52.0,17.5,62.5,17.0,1051.44,9.833,3.0,50.5206366,-84.8101423,9.833,-0.8000000000000114,-0.8000000000000114,3.0,3.0,-1.45,2023,5,24,22,0.99,45.0
2023-05-24 22:29:06,69.0,40.0,36.0,98.0,,11.5,38.5,18.0,63.5,17.0,1060.69,9.419,3.0,50.5205426,-84.8100902,9.419,-1.0,-1.0,3.0,3.0,-1.29,2023,5,24,22,0.99,45.0
2023-05-24 22:29:07,55.0,40.0,31.0,91.0,,13.5,43.5,16.5,59.0,17.0,1069.73,9.116,3.0,50.5204523,-84.8100467,9.116,-1.0,-1.0,3.0,3.0,-1.08,2023,5,24,22,0.99,45.0
2023-05-24 22:29:08,42.0,40.0,26.0,85.0,,17.5,56.0,14.0,52.0,17.0,1077.63,8.24,3.0,50.5203697,-84.8100105,8.24,-1.0,-1.0,3.0,3.0,-0.81,2023,5,24,22,0.99,45.0
2023-05-24 22:29:09,28.0,40.0,20.0,78.0,,22.0,69.0,12.0,45.5,17.0,1084.48,7.231,3.0,50.5202995,-84.8099786,7.231,-1.0,-1.0,3.0,4.0,-0.51,2023,5,24,22,0.99,45.0
2023-05-24 22:29:10,36.0,40.0,19.0,76.0,,26.0,81.5,9.5,38.5,17.0,1091.29,6.793,3.0,50.5202318,-84.8099553,6.793,-1.0,-1.0,3.0,4.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:29:11,63.0,40.0,35.0,133.0,,30.5,94.5,7.0,31.5,17.0,1098.4,7.091,3.0,50.5201576,-84.8099215,7.091,-1.1999999999999886,-1.1999999999999886,3.0,4.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:29:12,88.0,41.0,51.0,287.0,,30.5,99.0,22.0,69.5,17.0,1106.28,7.671,3.0,50.5200761,-84.80989,7.671,-1.1999999999999886,-1.1999999999999886,3.0,4.0,-0.05,2023,5,24,22,0.99,45.0
2023-05-24 22:29:13,94.0,41.0,53.0,488.0,,29.5,97.5,32.5,99.5,17.0,1114.97,8.397,3.0,50.5199901,-84.8098486,8.397,-1.1999999999999886,-1.1999999999999886,3.0,4.0,-0.47,2023,5,24,22,0.99,45.0
2023-05-24 22:29:14,99.0,42.0,49.0,501.0,,28.5,93.5,31.0,99.0,17.0,1124.31,9.088,3.0,50.5198928,-84.8098188,9.088,-1.1999999999999886,-1.1999999999999886,3.0,4.0,-0.52,2023,5,24,22,0.99,45.0
2023-05-24 22:29:15,96.0,42.0,45.0,470.0,,28.0,92.0,31.5,99.0,17.0,1133.65,9.382,3.0,50.519795,-84.8097851,9.382,-1.3999999999999773,-1.3999999999999773,3.0,4.0,-0.62,2023,5,24,22,0.99,45.0
2023-05-24 22:29:16,95.0,43.0,40.0,452.0,,27.5,90.0,32.5,99.5,17.0,1142.66,9.139,3.0,50.5196998,-84.8097601,9.139,-1.3999999999999773,-1.3999999999999773,3.0,4.0,-0.71,2023,5,24,22,0.99,45.0
2023-05-24 22:29:17,96.0,43.0,36.0,400.0,,21.5,70.0,26.5,91.5,17.0,1151.69,9.047,3.0,50.5196032,-84.8097397,9.047,-1.6000000000000227,-1.6000000000000227,3.0,4.0,-0.84,2023,5,24,22,0.99,45.0
2023-05-24 22:29:18,95.0,43.0,32.0,168.0,,17.0,56.5,22.0,86.0,17.0,1160.91,9.164,3.0,50.5195043,-84.8097124,9.164,-1.6000000000000227,-1.6000000000000227,3.0,4.0,-0.87,2023,5,24,22,0.99,45.0
2023-05-24 22:29:19,95.0,43.0,28.0,136.0,,16.5,56.0,22.0,85.0,17.0,1170.21,9.238,3.0,50.519408,-84.8096827,9.238,-1.8000000000000114,-1.8000000000000114,3.0,4.0,-0.86,2023,5,24,22,0.99,45.0
2023-05-24 22:29:20,80.0,43.0,24.0,127.0,,14.5,49.5,21.0,79.5,17.0,1179.21,8.989,3.0,50.5193138,-84.8096464,8.989,-1.8000000000000114,-1.8000000000000114,3.0,4.0,-0.84,2023,5,24,22,0.99,45.0
2023-05-24 22:29:21,53.0,43.0,19.0,118.0,,13.0,42.5,20.0,74.5,17.0,1188.06,8.467,3.0,50.5192252,-84.80961,8.467,-1.8000000000000114,-1.8000000000000114,3.0,4.0,-0.82,2023,5,24,22,0.99,45.0
2023-05-24 22:29:22,27.0,43.0,15.0,109.0,,11.0,36.0,19.0,69.5,17.0,1196.38,7.602,3.0,50.5191413,-84.8095728,7.602,-1.8000000000000114,-1.8000000000000114,3.0,4.0,-0.73,2023,5,24,22,0.99,45.0
2023-05-24 22:29:23,0.0,43.0,18.0,0.0,,9.0,29.5,18.0,64.0,17.0,1204.15,7.216,3.0,50.5190621,-84.8095341,7.216,-1.8000000000000114,-1.8000000000000114,3.0,4.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:29:24,0.0,43.0,23.0,0.0,,7.0,22.5,17.0,59.0,17.0,1211.46,6.879,3.0,50.51899,-84.8094937,6.879,-1.8000000000000114,-1.8000000000000114,3.0,4.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:29:25,0.0,43.0,28.0,0.0,,16.0,39.5,15.5,55.5,17.0,1218.3,6.07,3.0,50.5189203,-84.8094645,6.07,-1.8000000000000114,-1.8000000000000114,3.0,4.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:29:26,0.0,43.0,33.0,0.0,,25.5,57.0,14.0,52.5,17.0,1224.56,5.287,3.0,50.5188585,-84.8094302,5.287,-1.6000000000000227,-1.6000000000000227,3.0,4.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:29:27,83.0,43.0,38.0,13.0,,34.5,74.5,12.5,49.0,17.0,1230.14,4.571,3.0,50.5188013,-84.8094072,4.571,-1.6000000000000227,-1.6000000000000227,3.0,4.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:29:28,66.0,43.0,44.0,71.0,,39.5,87.5,12.5,49.5,17.0,1235.95,5.213,3.0,50.5187382,-84.8093939,5.213,-1.6000000000000227,-1.6000000000000227,3.0,4.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:29:29,57.0,44.0,49.0,129.0,,32.0,88.0,16.5,61.5,17.0,1242.15,5.86,3.0,50.5186738,-84.8093667,5.86,-1.6000000000000227,-1.6000000000000227,3.0,4.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:29:30,62.0,44.0,54.0,313.0,90.0,24.0,89.0,20.5,74.0,17.0,1248.95,6.382,3.0,50.518604,-84.8093371,6.382,-1.8000000000000114,-1.8000000000000114,3.0,4.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:29:31,67.0,44.0,52.0,322.0,,21.5,84.5,21.0,76.5,17.0,1256.29,6.925,3.0,50.5185302,-84.8093007,6.925,-1.8000000000000114,-1.8000000000000114,3.0,4.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:29:32,69.0,45.0,51.0,332.0,,20.5,78.5,20.5,75.5,17.0,1263.85,7.205,3.0,50.5184539,-84.8092664,7.205,-2.0,-2.0,3.0,4.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:29:33,71.0,45.0,51.0,342.0,,19.5,72.5,20.0,75.0,17.0,1271.26,7.267,3.0,50.5183784,-84.8092362,7.267,-2.1999999999999886,-2.1999999999999886,3.0,4.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:29:34,73.0,45.0,49.0,322.0,,18.5,66.0,19.5,74.0,17.0,1278.62,7.371,3.0,50.5183013,-84.8092046,7.371,-2.1999999999999886,-2.1999999999999886,3.0,4.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:29:35,63.0,45.0,47.0,302.0,,17.5,60.0,19.0,73.0,17.0,1285.67,7.167,3.0,50.5182278,-84.8091819,7.167,-2.1999999999999886,-2.1999999999999886,3.0,4.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:29:36,42.0,45.0,49.0,280.0,,,,,,17.0,1291.91,6.423,3.0,50.5181658,-84.8091475,6.423,-2.1999999999999886,-2.1999999999999886,3.0,4.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:29:37,21.0,45.0,50.0,257.0,,,,,,17.0,1297.54,5.852,3.0,50.5181104,-84.809125,5.852,-2.0,-2.0,3.0,4.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:29:38,0.0,45.0,52.0,0.0,,,,,,17.0,1302.95,5.531,3.0,50.5180518,-84.8091115,5.531,-2.0,-2.0,3.0,4.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:29:39,0.0,45.0,54.0,0.0,,,,,,17.0,1308.69,5.698,3.0,50.5179926,-84.809082,5.698,-1.8000000000000114,-1.8000000000000114,3.0,4.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:29:40,0.0,45.0,56.0,0.0,,,,,,17.0,1315.15,6.251,3.0,50.5179318,-84.8090453,6.251,-1.8000000000000114,-1.8000000000000114,3.0,4.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:29:41,0.0,45.0,57.0,0.0,,,,,,17.0,1321.16,6.103,3.0,50.5178731,-84.8090115,6.103,-1.6000000000000227,-1.6000000000000227,3.0,4.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:29:42,0.0,45.0,59.0,0.0,,,,,,17.0,1326.68,5.662,3.0,50.5178287,-84.8089646,5.662,-1.6000000000000227,-1.6000000000000227,3.0,4.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:29:43,0.0,45.0,61.0,0.0,,,,,,17.0,1333.77,6.73,3.0,50.5177903,-84.8088732,6.73,-1.3999999999999773,-1.3999999999999773,3.0,4.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:29:44,0.0,45.0,63.0,0.0,,,,,,17.0,1337.15,4.191,3.0,50.5177602,-84.8088473,4.191,-1.3999999999999773,-1.3999999999999773,3.0,4.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:29:45,0.0,45.0,64.0,0.0,,,,,,17.0,1339.21,2.589,3.0,50.5177396,-84.8088564,2.589,-1.3999999999999773,-1.3999999999999773,3.0,4.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:29:46,0.0,45.0,66.0,0.0,,,,,,17.0,1340.67,1.739,3.0,50.5177282,-84.8088677,1.739,-1.3999999999999773,-1.3999999999999773,3.0,4.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:29:47,0.0,45.0,68.0,0.0,,,,,,17.0,1342.03,1.455,3.0,50.5177225,-84.8088859,1.455,-1.1999999999999886,-1.1999999999999886,3.0,4.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:29:48,0.0,45.0,70.0,0.0,,,,,,17.0,1343.37,1.37,3.0,50.51771,-84.8088997,1.37,-1.1999999999999886,-1.1999999999999886,3.0,4.0,0.13,2023,5,24,22,0.99,45.0
2023-05-24 22:29:49,0.0,45.0,71.0,0.0,,,,,,17.0,1345.4,1.873,3.0,50.5176874,-84.8088975,1.873,-1.0,-1.0,3.0,4.0,1.3,2023,5,24,22,0.99,45.0
2023-05-24 22:29:50,0.0,45.0,73.0,0.0,,,,,,17.0,1347.42,1.984,3.0,50.5176658,-84.8088884,1.984,-1.0,-1.0,3.0,4.0,1.68,2023,5,24,22,0.99,45.0
2023-05-24 22:29:51,0.0,45.0,75.0,0.0,,,,,,17.0,1349.48,2.032,3.0,50.5176453,-84.8088793,2.032,-1.0,-1.0,4.0,4.0,2.37,2023,5,24,22,0.99,45.0
2023-05-24 22:29:52,0.0,45.0,77.0,0.0,,,,,,17.0,1352.38,2.688,3.0,50.517617,-84.8088637,2.688,-1.0,-1.0,4.0,4.0,3.19,2023,5,24,22,0.99,45.0
2023-05-24 22:29:53,16.0,45.0,78.0,14.0,,,,,,17.0,1356.38,3.664,3.0,50.5175837,-84.8088292,3.664,-1.0,-1.0,4.0,4.0,3.44,2023,5,24,22,0.99,45.0
2023-05-24 22:29:54,32.0,46.0,80.0,109.0,,,,,,17.0,1360.51,4.021,3.0,50.5175476,-84.8087977,4.021,-1.0,-1.0,4.0,4.0,2.61,2023,5,24,22,0.99,45.0
2023-05-24 22:29:55,41.0,46.0,60.0,210.0,,31.0,97.0,25.5,91.5,17.0,1365.4,4.673,3.0,50.5175071,-84.8087504,4.673,-1.1999999999999886,-1.1999999999999886,4.0,4.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:29:56,49.0,46.0,53.0,336.0,,28.5,92.5,25.5,91.5,17.0,1371.83,5.973,3.0,50.5174534,-84.8086912,5.973,-1.1999999999999886,-1.1999999999999886,4.0,4.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:29:57,55.0,47.0,50.0,334.0,,26.0,88.0,25.0,91.0,17.0,1378.35,6.391,3.0,50.5174053,-84.808618,6.391,-1.3999999999999773,-1.3999999999999773,4.0,4.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:29:58,61.0,47.0,50.0,319.0,,22.5,83.5,22.0,88.0,17.0,1384.85,6.484,3.0,50.5173626,-84.808546,6.484,-1.3999999999999773,-1.3999999999999773,4.0,4.0,-0.1,2023,5,24,22,0.99,45.0
2023-05-24 22:29:59,65.0,47.0,55.0,310.0,,21.0,83.0,19.5,83.5,17.0,1391.82,6.839,3.0,50.5173116,-84.8084717,6.839,-1.6000000000000227,-1.6000000000000227,4.0,5.0,-1.11,2023,5,24,22,0.99,45.0
2023-05-24 22:30:00,68.0,48.0,54.0,303.0,,19.5,82.5,17.0,79.0,17.0,1399.0,7.102,3.0,50.5172592,-84.8083988,7.102,-1.6000000000000227,-1.6000000000000227,4.0,5.0,-1.3,2023,5,24,22,0.99,45.0
2023-05-24 22:30:01,71.0,48.0,54.0,316.0,,19.0,81.0,16.5,77.0,17.0,1406.36,7.303,3.0,50.5172014,-84.8083263,7.303,-1.8000000000000114,-1.8000000000000114,4.0,5.0,-1.36,2023,5,24,22,0.99,45.0
2023-05-24 22:30:02,56.0,48.0,54.0,278.0,,18.5,79.5,17.5,77.0,17.0,1413.59,7.285,3.0,50.5171471,-84.808254,7.285,-1.8000000000000114,-1.8000000000000114,4.0,5.0,-1.4,2023,5,24,22,0.99,45.0
2023-05-24 22:30:03,36.0,48.0,54.0,241.0,,19.5,80.5,17.5,75.5,17.0,1420.3,6.766,3.0,50.5170959,-84.8081813,6.766,-2.0,-2.0,4.0,5.0,-1.38,2023,5,24,22,0.99,45.0
2023-05-24 22:30:04,15.0,48.0,54.0,204.0,,20.0,81.5,17.0,74.0,17.0,1426.32,5.917,3.0,50.5170553,-84.8081133,5.917,-2.0,-2.0,4.0,5.0,-1.35,2023,5,24,22,0.99,45.0
2023-05-24 22:30:05,0.0,48.0,55.0,0.0,,21.0,82.5,17.0,72.5,17.0,1432.05,5.476,3.0,50.5170137,-84.8080556,5.476,-2.0,-2.0,4.0,5.0,-1.25,2023,5,24,22,0.99,45.0
2023-05-24 22:30:06,0.0,48.0,55.0,0.0,,21.5,84.0,16.5,71.0,17.0,1437.64,4.964,3.0,50.5169738,-84.8079918,4.964,-2.0,-2.0,4.0,5.0,-1.12,2023,5,24,22,0.99,45.0
2023-05-24 22:30:07,0.0,48.0,55.0,0.0,,22.0,85.0,16.5,69.5,17.0,1442.58,4.005,3.0,50.5169398,-84.8079351,4.005,-1.8000000000000114,-1.8000000000000114,4.0,5.0,-0.89,2023,5,24,22,0.99,45.0
2023-05-24 22:30:08,0.0,48.0,56.0,0.0,,23.0,86.0,16.5,68.5,17.0,1445.79,2.71,3.0,50.5169146,-84.8079053,2.71,-1.8000000000000114,-1.8000000000000114,4.0,5.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:30:09,0.0,48.0,56.0,0.0,,23.5,87.0,16.0,67.0,17.0,1447.66,1.985,3.0,50.5168964,-84.8078962,1.985,-1.6000000000000227,-1.6000000000000227,4.0,5.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:30:10,0.0,48.0,56.0,0.0,,24.5,88.0,16.0,65.5,17.0,1449.67,2.682,3.0,50.5168747,-84.807894,2.682,-1.6000000000000227,-1.6000000000000227,4.0,5.0,0.05,2023,5,24,22,0.99,45.0
2023-05-24 22:30:11,9.0,48.0,56.0,26.0,,25.0,89.5,16.0,64.0,17.0,1453.02,3.505,3.0,50.5168418,-84.8079121,3.505,-1.6000000000000227,-1.6000000000000227,4.0,5.0,0.6,2023,5,24,22,0.99,45.0
2023-05-24 22:30:12,37.0,48.0,57.0,116.0,,26.0,90.5,15.5,62.5,17.0,1456.62,3.55,3.0,50.5168067,-84.8079346,3.55,-1.3999999999999773,-1.3999999999999773,4.0,5.0,1.23,2023,5,24,22,0.99,45.0
2023-05-24 22:30:13,44.0,48.0,56.0,207.0,,26.5,91.5,15.5,61.5,17.0,1460.67,3.957,3.0,50.5167715,-84.8079711,3.957,-1.3999999999999773,-1.3999999999999773,4.0,5.0,1.87,2023,5,24,22,0.99,45.0
2023-05-24 22:30:14,49.0,49.0,52.0,268.0,,25.0,90.5,20.0,74.0,17.0,1465.68,4.777,3.0,50.5167255,-84.8080125,4.777,-1.3999999999999773,-1.3999999999999773,4.0,5.0,2.42,2023,5,24,22,0.99,45.0
2023-05-24 22:30:15,54.0,49.0,52.0,299.0,,23.5,90.0,24.0,86.5,17.0,1471.44,5.539,3.0,50.5166801,-84.808067,5.539,-1.3999999999999773,-1.3999999999999773,4.0,5.0,2.21,2023,5,24,22,0.99,45.0
2023-05-24 22:30:16,57.0,49.0,53.0,307.0,,22.5,88.5,26.0,92.0,17.0,1477.21,5.643,3.0,50.516635,-84.8081211,5.643,-1.6000000000000227,-1.6000000000000227,4.0,5.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:30:17,59.0,50.0,53.0,310.0,,22.0,86.5,25.0,90.0,17.0,1483.05,5.709,3.0,50.5165878,-84.8081764,5.709,-1.6000000000000227,-1.6000000000000227,4.0,5.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:30:18,61.0,50.0,52.0,311.0,,22.0,83.5,21.5,83.0,17.0,1489.16,5.884,3.0,50.516538,-84.8082308,5.884,-1.8000000000000114,-1.8000000000000114,4.0,5.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:30:19,64.0,50.0,52.0,305.0,,20.5,82.5,20.0,83.0,17.0,1495.32,6.099,3.0,50.516487,-84.8082874,6.099,-2.0,-2.0,4.0,5.0,-0.09,2023,5,24,22,0.99,45.0
2023-05-24 22:30:20,67.0,51.0,53.0,296.0,,20.0,80.5,19.5,82.5,17.0,1502.0,6.599,3.0,50.5164328,-84.8083528,6.599,-2.3999999999999773,-2.3999999999999773,4.0,6.0,-1.07,2023,5,24,22,0.99,45.0
2023-05-24 22:30:21,71.0,51.0,54.0,295.0,,20.5,79.5,18.5,81.5,17.0,1509.29,7.002,3.0,50.5163776,-84.8084264,7.002,-2.6000000000000227,-2.6000000000000227,4.0,6.0,-1.57,2023,5,24,22,0.99,45.0
2023-05-24 22:30:22,69.0,51.0,56.0,257.0,,23.0,82.5,16.5,78.5,17.0,1516.27,6.791,3.0,50.5163229,-84.8084993,6.791,-2.6000000000000227,-2.6000000000000227,4.0,6.0,-1.97,2023,5,24,22,0.99,45.0
2023-05-24 22:30:23,69.0,51.0,56.0,205.0,,26.5,93.0,17.5,67.0,17.0,1523.03,6.589,3.0,50.5162705,-84.80857,6.589,-2.6000000000000227,-2.6000000000000227,4.0,6.0,-2.13,2023,5,24,22,0.99,45.0
2023-05-24 22:30:24,72.0,51.0,53.0,216.0,,26.0,94.5,22.5,80.5,17.0,1529.5,6.42,3.0,50.5162238,-84.8086336,6.42,-2.6000000000000227,-2.6000000000000227,4.0,7.0,-2.05,2023,5,24,22,0.99,45.0
2023-05-24 22:30:25,76.0,52.0,54.0,231.0,,27.5,96.0,25.0,89.5,17.0,1536.12,6.547,3.0,50.5161749,-84.8086997,6.547,-2.8000000000000114,-2.8000000000000114,4.0,7.0,-1.94,2023,5,24,22,0.99,45.0
2023-05-24 22:30:26,80.0,52.0,56.0,251.0,,29.0,96.0,24.5,90.5,17.0,1543.0,6.928,3.0,50.516126,-84.8087747,6.928,-2.8000000000000114,-2.8000000000000114,4.0,7.0,-1.76,2023,5,24,22,0.99,45.0
2023-05-24 22:30:27,81.0,52.0,57.0,259.0,,26.0,90.5,25.5,92.5,17.0,1550.17,7.011,3.0,50.5160683,-84.8088518,7.011,-2.8000000000000114,-2.8000000000000114,4.0,7.0,-1.54,2023,5,24,22,0.99,45.0
2023-05-24 22:30:28,82.0,52.0,57.0,247.0,,22.5,85.5,26.5,94.0,17.0,1557.2,6.806,3.0,50.5160127,-84.8089153,6.806,-2.8000000000000114,-2.8000000000000114,4.0,7.0,-1.2,2023,5,24,22,0.99,45.0
2023-05-24 22:30:29,83.0,53.0,60.0,242.0,,25.0,88.0,22.0,82.0,17.0,1564.36,7.0,3.0,50.5159529,-84.8089821,7.0,-2.8000000000000114,-2.8000000000000114,4.0,7.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:30:30,85.0,53.0,56.0,279.0,,26.0,88.0,19.5,75.5,17.0,1571.94,7.371,3.0,50.5158929,-84.8090567,7.371,-2.6000000000000227,-2.6000000000000227,4.0,7.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:30:31,86.0,53.0,52.0,282.0,,24.5,85.0,20.0,77.5,17.0,1580.33,7.546,3.0,50.5158304,-84.8091391,7.546,-2.6000000000000227,-2.6000000000000227,4.0,7.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:30:32,87.0,54.0,51.0,249.0,,23.5,81.0,22.5,83.5,17.0,1588.58,7.817,3.0,50.5157689,-84.8092284,7.817,-2.3999999999999773,-2.3999999999999773,4.0,7.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:30:33,87.0,54.0,50.0,231.0,,23.5,81.5,22.5,85.0,17.0,1597.3,7.734,3.0,50.5157047,-84.8093212,7.734,-2.3999999999999773,-2.3999999999999773,4.0,7.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:30:34,88.0,54.0,54.0,220.0,,23.5,82.0,22.5,86.0,17.0,1605.83,7.95,3.0,50.5156381,-84.8094048,7.95,-2.6000000000000227,-2.6000000000000227,4.0,7.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:30:35,88.0,54.0,54.0,212.0,,23.0,78.5,20.0,78.5,17.0,1613.97,7.766,3.0,50.515577,-84.809493,7.766,-2.8000000000000114,-2.8000000000000114,4.0,7.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:30:36,88.0,54.0,54.0,204.0,,22.5,75.5,17.5,70.0,17.0,1622.13,8.002,3.0,50.515519,-84.8095751,8.002,-2.8000000000000114,-2.8000000000000114,4.0,7.0,0.0,2023,5,24,22,0.99,45.0
